Orthogroup	DHYD.longest_only	DGUA.longest_only
OG0000059	LOC111595783|XP_030078737.1|DHYD	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC111595875|XP_023165572.2|DHYD	LOC117583116|XP_034127192.1|DGUA, LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC111595256|XP_023164673.2|DHYD	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC111595830|XP_030078745.1|DHYD, LOC111595757|XP_023165402.2|DHYD, LOC111595792|XP_023165450.1|DHYD	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC111605118|XP_023179239.1|DHYD	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC111594203|XP_023163168.1|DHYD	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC115482748|XP_030081618.1|DHYD	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC111597837|XP_023168500.1|DHYD	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC111598840|XP_023170044.1|DHYD	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC111601172|XP_023173419.2|DHYD	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC111601168|XP_023173414.2|DHYD	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC111601143|XP_023173378.2|DHYD	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC111598288|XP_023169239.1|DHYD	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD	LOC117587653|XP_034134434.1|DGUA, LOC117587755|XP_034134570.1|DGUA
OG0000063	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD	LOC117586757|XP_034132957.1|DGUA, LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC111597578|XP_023168144.2|DHYD	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC111597466|XP_023167982.2|DHYD	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC111597464|XP_023167980.2|DHYD	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC111599354|XP_023170752.2|DHYD	LOC117582043|XP_034125476.1|DGUA
OG0000065	LOC111598539|XP_023169599.2|DHYD	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD	LOC117582935|XP_034126927.1|DGUA, LOC117582936|XP_034126928.1|DGUA, LOC117582933|XP_034126925.1|DGUA, LOC117582934|XP_034126926.1|DGUA
OG0000066	LOC111596465|XP_023166485.1|DHYD	LOC117586042|XP_034131778.1|DGUA, LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC111603713|XP_023177187.1|DHYD	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC111604865|XP_023178868.2|DHYD	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC111603187|XP_023176438.2|DHYD	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC111603515|XP_023176907.2|DHYD	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC111593087|XP_023161450.1|DHYD	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC111604531|XP_023178401.2|DHYD	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC111593109|XP_023161477.2|DHYD	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC111601094|XP_023173298.2|DHYD	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC111593542|XP_023162133.2|DHYD	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC111598177|XP_023169045.2|DHYD	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC111593948|XP_023162811.1|DHYD	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC111602191|XP_023174921.2|DHYD	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC111591972|XP_023159687.1|DHYD	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC111602192|XP_023174922.2|DHYD	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC111602194|XP_023174924.2|DHYD	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC111599791|XP_030081795.1|DHYD	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC111604605|XP_023178486.1|DHYD	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC111594128|XP_023163054.2|DHYD	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC111594127|XP_023163053.2|DHYD	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC111595450|XP_023164945.1|DHYD	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC111597481|XP_023168396.1|DHYD	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC111602674|XP_023175635.2|DHYD	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC111601089|XP_023173284.2|DHYD	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC111595080|XP_023164404.2|DHYD	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC111595078|XP_023164402.1|DHYD	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC111595081|XP_023164405.1|DHYD	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC111599682|XP_023171158.1|DHYD	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC111600172|XP_023171933.1|DHYD	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC111594068|XP_023162969.2|DHYD	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC111595708|XP_023165321.1|DHYD	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC111599697|XP_023171187.1|DHYD	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC111592482|XP_023160465.1|DHYD	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC111604289|XP_023178073.2|DHYD	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC111603428|XP_023176780.2|DHYD	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC111603133|XP_023176376.1|DHYD	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC111596540|XP_023166579.2|DHYD	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC111601195|XP_023173453.2|DHYD	LOC117582617|XP_034126382.1|DGUA, LOC117582071|XP_034125519.1|DGUA
OG0000079	LOC111601222|XP_023173489.2|DHYD	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC111600911|XP_023173040.2|DHYD	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC111592557|XP_023160621.1|DHYD	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC111595375|XP_023164839.2|DHYD	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC111600682|XP_023172704.2|DHYD	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC111595221|XP_023164604.2|DHYD	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC111595651|XP_023165246.2|DHYD	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC111605744|XP_023180216.2|DHYD	LOC117584370|XP_034129100.1|DGUA, LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC111592658|XP_030079136.1|DHYD	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC111604038|XP_023177666.2|DHYD	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC111594007|XP_023162872.2|DHYD	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC111604179|XP_023177893.2|DHYD	LOC117592682|XP_034142535.1|DGUA
OG0000085	LOC111604178|XP_023177892.1|DHYD	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC111598477|XP_023169504.1|DHYD	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC111604004|XP_023177629.2|DHYD	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC111592149|XP_023159964.1|DHYD	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC111598938|XP_023170184.1|DHYD	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC111593116|XP_023161484.1|DHYD	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC111604481|XP_023178334.1|DHYD	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC111593117|XP_023161486.2|DHYD	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC111603588|XP_023177012.1|DHYD	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC111603721|XP_023177200.1|DHYD	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC111592171|XP_023159993.2|DHYD	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC111592119|XP_023159918.2|DHYD	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC111592435|XP_023160386.1|DHYD	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC111598762|XP_023169942.2|DHYD	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC111601403|XP_023173720.2|DHYD	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC111599470|XP_023170907.2|DHYD	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC111592942|XP_023161174.1|DHYD	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC111592941|XP_023161173.1|DHYD	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC111599699|XP_023171192.2|DHYD	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC111597499|XP_023168028.2|DHYD	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC111597484|XP_023168003.2|DHYD	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC111601939|XP_023174562.2|DHYD	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC111593071|XP_023161417.1|DHYD	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC111597580|XP_023168146.2|DHYD	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC111599491|XP_023170925.1|DHYD	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC111595909|XP_023165620.2|DHYD	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC111595917|XP_023165636.1|DHYD	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC111595908|XP_023165619.2|DHYD	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC111594349|XP_023163377.2|DHYD	LOC117587944|XP_034134834.1|DGUA
OG0000098	LOC111596482|XP_023166511.1|DHYD	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC111595394|XP_023164864.2|DHYD	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC111601225|XP_023173488.1|DHYD	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC111602698|XP_030078699.1|DHYD	LOC117585068|XP_034130221.1|DGUA
OG0000100	LOC111593272|XP_023161711.2|DHYD	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC111593249|XP_030080785.1|DHYD	LOC117589620|XP_034137598.1|DGUA
OG0000102	LOC111597672|XP_023168266.1|DHYD	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC111597731|XP_023168344.2|DHYD	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD	LOC117579797|XP_034121756.1|DGUA, LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC111601117|XP_023173339.2|DHYD	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC111605234|XP_023179437.1|DHYD	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC111604693|XP_023178632.2|DHYD	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC111603935|XP_023177532.2|DHYD	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC111597554|XP_023168119.2|DHYD	LOC117586439|XP_034132368.1|DGUA, LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD	LOC117592386|XP_034141988.1|DGUA, LOC117584664|XP_034129583.1|DGUA, LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC111600828|XP_023172903.2|DHYD	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC111601018|XP_023173193.2|DHYD	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC111602899|XP_030081123.1|DHYD	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC111602896|XP_023176001.2|DHYD	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC111602908|XP_030081181.1|DHYD	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC111602891|XP_023175994.1|DHYD	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC111593853|XP_023162670.1|DHYD	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD	LOC117580091|XP_034122239.1|DGUA, LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC111605329|XP_023179566.2|DHYD	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC111599912|XP_023171509.1|DHYD	LOC117580661|XP_034123164.1|DGUA, LOC117581224|XP_034124094.1|DGUA
OG0000113	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD	LOC117585197|XP_034130465.1|DGUA, LOC117585201|XP_034130470.1|DGUA
OG0000114	LOC111603785|XP_023177294.1|DHYD	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC111603782|XP_023177292.2|DHYD	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC111603784|XP_023177293.1|DHYD	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC111604852|XP_023178853.1|DHYD	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC111604823|XP_023178815.2|DHYD	LOC117585923|XP_034131581.1|DGUA, LOC117585908|XP_034131558.1|DGUA
OG0000116	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC111600402|XP_023172250.2|DHYD	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC111600404|XP_023172253.2|DHYD	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC111600405|XP_023172254.1|DHYD	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC111600409|XP_023172258.2|DHYD	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC111594626|XP_023163785.1|DHYD	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC111594598|XP_023163731.1|DHYD	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC111594582|XP_023163708.1|DHYD	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC111604779|XP_023178762.1|DHYD	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC111600604|XP_023172567.2|DHYD	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC111601088|XP_023173283.1|DHYD	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC111603179|XP_023176430.1|DHYD	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC111597218|XP_030080606.1|DHYD	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC111594761|XP_023163978.2|DHYD	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC111601844|XP_023174446.2|DHYD	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC111604606|XP_023178487.1|DHYD	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC111602177|XP_030079238.1|DHYD	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC111597130|XP_023167459.2|DHYD	LOC117578607|XP_034120092.1|DGUA, LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC111598816|XP_023170014.1|DHYD	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC111596553|XP_023166598.2|DHYD	LOC117589767|XP_034137851.1|DGUA
OG0000127	LOC111602713|XP_023175721.1|DHYD	LOC117586302|XP_034132151.1|DGUA, LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC111602743|XP_023175763.2|DHYD	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC111602747|XP_023175766.2|DHYD	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC111604073|XP_030081308.1|DHYD	LOC117581834|XP_034125176.1|DGUA
OG0000129	LOC111597362|XP_023167785.1|DHYD	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC111600994|XP_023173154.2|DHYD	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC111600993|XP_023173153.1|DHYD	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC111595665|XP_023165255.2|DHYD	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC111595642|XP_023165234.2|DHYD	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC111595664|XP_023165254.2|DHYD	LOC117587113|XP_034133498.1|DGUA, LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC111594556|XP_023163679.2|DHYD	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC111595014|XP_023164289.2|DHYD	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC111603549|XP_023176951.2|DHYD	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC111602019|XP_023174685.1|DHYD	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC111598831|XP_030078873.1|DHYD	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC111601548|XP_023173960.1|DHYD	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC111594447|XP_023163503.2|DHYD	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC111601021|XP_023173196.2|DHYD	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC111603648|XP_023177095.2|DHYD	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC111603646|XP_023177093.2|DHYD	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC111603667|XP_023177119.1|DHYD	LOC117586696|XP_034132854.1|DGUA
OG0000139	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA
OG0000140	LOC111598783|XP_023169969.2|DHYD	LOC117583410|XP_034127589.1|DGUA
OG0000140	LOC111603316|XP_023176608.2|DHYD	LOC117590230|XP_034138594.1|DGUA
OG0000141	LOC111601723|XP_023174214.2|DHYD	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC111601724|XP_023174215.1|DHYD	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC111601725|XP_023174216.2|DHYD	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC111593371|XP_023161855.1|DHYD	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC111598639|XP_030081632.1|DHYD	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC111605339|XP_030080112.1|DHYD	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC111593521|XP_023162080.2|DHYD	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC111604227|XP_023177966.2|DHYD	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC111596455|XP_023166450.1|DHYD	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC111604000|XP_023177617.1|DHYD	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC111603372|XP_023176692.1|DHYD	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD	LOC117582661|XP_034126465.1|DGUA
OG0000145	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC111595831|XP_023165506.1|DHYD	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC111594434|XP_030080605.1|DHYD	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC111594518|XP_023163614.1|DHYD	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC111601105|XP_023173316.2|DHYD	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC111593768|XP_023162555.2|DHYD	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC111592069|XP_023159843.2|DHYD	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC111593628|XP_023162265.1|DHYD	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC111596269|XP_023166174.2|DHYD	LOC117582222|XP_034125721.1|DGUA, LOC117582223|XP_034125722.1|DGUA, LOC117582224|XP_034125723.1|DGUA, LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC111600942|XP_023173081.2|DHYD	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC115483388|XP_030081010.1|DHYD	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC111595796|XP_023165454.1|DHYD	LOC117587225|XP_034133678.1|DGUA
OG0000151	LOC111599240|XP_023170605.2|DHYD	LOC117586870|XP_034133058.1|DGUA
OG0000152	LOC111596245|XP_023166145.2|DHYD	LOC117589721|XP_034137781.1|DGUA
OG0000152	LOC111596246|XP_023166146.2|DHYD	LOC117589723|XP_034137784.1|DGUA
OG0000153	LOC111593253|XP_023161680.1|DHYD	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC111593270|XP_023161709.2|DHYD	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC111593271|XP_023161710.2|DHYD	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC111603479|XP_030081666.1|DHYD	LOC117585351|XP_034130686.1|DGUA
OG0000154	LOC115483717|XP_030081665.1|DHYD	LOC117584922|XP_034129963.1|DGUA
OG0000154	LOC111604282|XP_023178065.2|DHYD	LOC117580197|XP_034122464.1|DGUA
OG0000155	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD	LOC117579730|XP_034121618.1|DGUA
OG0000155	LOC111593221|XP_023161640.2|DHYD	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC111593218|XP_023161637.2|DHYD	LOC117579431|XP_034121204.1|DGUA
OG0000157	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	LOC111597009|XP_023167281.2|DHYD	LOC117578615|XP_034120105.1|DGUA
OG0000158	LOC111594715|XP_023163921.2|DHYD	LOC117579769|XP_034121719.1|DGUA
OG0000158	LOC111597574|XP_023168141.2|DHYD	LOC117579414|XP_034121184.1|DGUA
OG0000159	LOC111592870|XP_030079690.1|DHYD	LOC117589013|XP_034136524.1|DGUA
OG0000159	LOC111601281|XP_030081817.1|DHYD	LOC117580574|XP_034123068.1|DGUA
OG0000159	LOC111595118|XP_023164454.2|DHYD	LOC117579521|XP_034121320.1|DGUA
OG0000160	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD	LOC117585807|XP_034131416.1|DGUA
OG0000161	LOC111598769|XP_023169951.1|DHYD	LOC117588975|XP_034136453.1|DGUA
OG0000161	LOC111592797|XP_023160971.2|DHYD	LOC117579840|XP_034121828.1|DGUA
OG0000161	LOC111602406|XP_023175200.1|DHYD	LOC117590986|XP_034139952.1|DGUA
OG0000162	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD	LOC117584558|XP_034129407.1|DGUA
OG0000162	LOC111591954|XP_023159656.2|DHYD	LOC117582601|XP_034126355.1|DGUA
OG0000163	LOC111599502|XP_023170939.2|DHYD	LOC117584450|XP_034129258.1|DGUA
OG0000163	LOC111602700|XP_023175704.2|DHYD	LOC117584932|XP_034129982.1|DGUA
OG0000164	LOC111592230|XP_023160082.2|DHYD	LOC117582026|XP_034125446.1|DGUA
OG0000165	LOC111603343|XP_023176647.1|DHYD	LOC117581657|XP_034124927.1|DGUA
OG0000166	LOC111597953|XP_023168683.2|DHYD	LOC117586001|XP_034131724.1|DGUA
OG0000166	LOC115483425|XP_030081238.1|DHYD, LOC111600135|XP_030081251.1|DHYD	LOC117585993|XP_034131712.1|DGUA
OG0000167	LOC111592759|XP_030081498.1|DHYD	LOC117579278|XP_034120965.1|DGUA
OG0000167	LOC111592745|XP_023160910.2|DHYD	LOC117579748|XP_034121657.1|DGUA
OG0000168	LOC111604815|XP_023178808.2|DHYD, LOC111596608|XP_023166697.2|DHYD	LOC117580171|XP_034122391.1|DGUA
OG0000168	LOC111600692|XP_023172714.2|DHYD	LOC117583435|XP_034127625.1|DGUA
OG0000169	LOC111604198|XP_023177922.2|DHYD	LOC117585602|XP_034131042.1|DGUA
OG0000169	LOC111595145|XP_023164486.2|DHYD	LOC117579276|XP_034120963.1|DGUA
OG0000169	LOC111598084|XP_023168899.1|DHYD	LOC117583003|XP_034127045.1|DGUA
OG0000170	LOC111600538|XP_023172446.2|DHYD	LOC117581982|XP_034125365.1|DGUA
OG0000170	LOC111600552|XP_023172466.2|DHYD	LOC117581984|XP_034125366.1|DGUA
OG0000171	LOC111600441|XP_023172300.2|DHYD	LOC117584320|XP_034129040.1|DGUA
