Orthogroup	DALB.longest_only	DVIR.longest_only
OG0000046	LOC117576921|XP_034117957.1|DALB	LOC116652297|XP_032296495.1|DVIR
OG0000047	LOC117570271|XP_034107678.1|DALB	LOC6624851|XP_002050852.1|DVIR
OG0000047	LOC117570312|XP_034107745.1|DALB	LOC6624848|XP_002050849.2|DVIR
OG0000047	LOC117567370|XP_034103204.1|DALB	LOC6626318|XP_002049525.1|DVIR
OG0000047	LOC117567748|XP_034103827.1|DALB	LOC6623898|XP_015031386.1|DVIR
OG0000047	LOC117570179|XP_034107548.1|DALB	LOC6624041|XP_002047846.1|DVIR
OG0000047	LOC117570238|XP_034107631.1|DALB	LOC6626924|XP_002049538.1|DVIR
OG0000048	LOC117570722|XP_034108424.1|DALB, LOC117570720|XP_034108423.1|DALB	LOC6623128|XP_002046219.1|DVIR
OG0000048	LOC117572034|XP_034110480.1|DALB	LOC6623780|XP_002046212.1|DVIR
OG0000048	LOC117569405|XP_034106432.1|DALB	LOC6623749|XP_002046215.1|DVIR
OG0000049	LOC117574804|XP_034114660.1|DALB	LOC6632699|XP_002056032.2|DVIR
OG0000049	LOC117574253|XP_034113873.1|DALB	LOC6632702|XP_002056035.3|DVIR
OG0000049	LOC117574270|XP_034113907.1|DALB	LOC6632698|XP_002056031.1|DVIR
OG0000049	LOC117576198|XP_034116681.1|DALB	LOC116650324|XP_032289598.1|DVIR
OG0000049	LOC117574439|XP_034114168.1|DALB	LOC6632703|XP_002056036.2|DVIR
OG0000050	LOC117567964|XP_034104164.1|DALB	LOC116651245|XP_032293110.1|DVIR
OG0000050	LOC117566525|XP_034101957.1|DALB	LOC6622355|XP_002047925.1|DVIR
OG0000050	LOC117566526|XP_034101958.1|DALB	LOC6622345|XP_002047924.2|DVIR
OG0000050	LOC117570483|XP_034108058.1|DALB	LOC6622312|XP_002047926.2|DVIR
OG0000050	LOC117569367|XP_034106390.1|DALB	LOC6622403|XP_002047934.2|DVIR
OG0000051	LOC117576304|XP_034116849.1|DALB	LOC6633160|XP_002056609.1|DVIR
OG0000051	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB	LOC6630427|XP_002053739.1|DVIR
OG0000052	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB	LOC6633117|XP_002056591.1|DVIR
OG0000052	LOC117576928|XP_034117962.1|DALB	LOC6633118|XP_002056592.2|DVIR
OG0000052	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB	LOC6626911|XP_002050286.2|DVIR
OG0000053	LOC117569597|XP_034106723.1|DALB	LOC6625282|XP_002049664.3|DVIR
OG0000053	LOC117569598|XP_034106724.1|DALB	LOC6624847|XP_002049663.1|DVIR
OG0000053	LOC117569609|XP_034106736.1|DALB	LOC6624846|XP_002049662.1|DVIR
OG0000053	LOC117569596|XP_034106722.1|DALB	LOC6624845|XP_002049661.1|DVIR
OG0000053	LOC117569600|XP_034106726.1|DALB	LOC6624806|XP_002049656.1|DVIR
OG0000054	LOC117575896|XP_034116230.1|DALB	LOC6633223|XP_002056282.1|DVIR
OG0000054	LOC117575899|XP_034116231.1|DALB	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000055	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC117573873|XP_034113241.1|DALB	LOC6630825|XP_002054732.1|DVIR
OG0000056	LOC117573870|XP_034113237.1|DALB	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB	LOC26531774|XP_032295287.1|DVIR
OG0000056	LOC117573872|XP_034113239.1|DALB	LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC117565555|XP_034100612.1|DALB	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC117570528|XP_034108128.1|DALB	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC117573843|XP_034113202.1|DALB	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC117573838|XP_034113195.1|DALB	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC117573842|XP_034113201.1|DALB	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB	LOC6635049|XP_002058692.2|DVIR
OG0000059	LOC117573839|XP_034113196.1|DALB	LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC117568914|XP_034105715.1|DALB	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC117565380|XP_034100344.1|DALB	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC117576937|XP_034117973.1|DALB	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC117574003|XP_034113462.1|DALB	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC117577733|XP_034118527.1|DALB	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC117565160|XP_034100035.1|DALB	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC117564862|XP_034099701.1|DALB	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC117564867|XP_034099707.1|DALB	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC117564866|XP_034099705.1|DALB	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC117574091|XP_034113617.1|DALB	LOC6630621|XP_002053750.1|DVIR
OG0000062	LOC117578033|XP_034119036.1|DALB	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC117564777|XP_034099566.1|DALB	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC117576847|XP_034117829.1|DALB	LOC6631225|XP_002053143.1|DVIR
OG0000063	LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB	LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC117569666|XP_034106803.1|DALB	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC117568515|XP_034105107.1|DALB	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC117569663|XP_034106801.1|DALB	LOC6623725|XP_002047822.1|DVIR
OG0000063	LOC117570642|XP_034108303.1|DALB	LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC117574829|XP_034114692.1|DALB	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR
OG0000065	LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB	LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC117567134|XP_034102839.1|DALB	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC117563421|XP_034097647.1|DALB	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC117576204|XP_034116688.1|DALB	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC117567332|XP_034103141.1|DALB	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC117570386|XP_034107886.1|DALB	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC117576940|XP_034117988.1|DALB	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC117569520|XP_034106607.1|DALB	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC117570140|XP_034107497.1|DALB	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC117569519|XP_034106606.1|DALB	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC117570707|XP_034108403.1|DALB	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC117566789|XP_034102222.1|DALB	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC117563644|XP_034097948.1|DALB	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC117568075|XP_034104335.1|DALB	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC117575370|XP_034115434.1|DALB	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC117564518|XP_034099228.1|DALB	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC117564520|XP_034099230.1|DALB	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC117572590|XP_034111368.1|DALB	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC117570623|XP_034108276.1|DALB	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC117566528|XP_034101960.1|DALB	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC117570917|XP_034108716.1|DALB	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC117572206|XP_034110763.1|DALB	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC117576610|XP_034117406.1|DALB	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC117575585|XP_034115743.1|DALB	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC117570586|XP_034108221.1|DALB	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC117568212|XP_034104575.1|DALB	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC117568439|XP_034104998.1|DALB	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC117568441|XP_034105000.1|DALB	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC117568217|XP_034104582.1|DALB	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC117567636|XP_034103628.1|DALB	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC117577756|XP_034118557.1|DALB	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC117577826|XP_034118655.1|DALB	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC117569813|XP_034107023.1|DALB	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC117576948|XP_034117997.1|DALB	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC117567769|XP_034103852.1|DALB	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC117573885|XP_034113262.1|DALB	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC117571141|XP_034109034.1|DALB	LOC26531397|XP_015030323.1|DVIR
OG0000078	LOC117570994|XP_034108834.1|DALB	LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC117567346|XP_034103163.1|DALB	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC117575907|XP_034116242.1|DALB	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC117577833|XP_034118665.1|DALB	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC117578297|XP_034119631.1|DALB	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC117564795|XP_034099607.1|DALB	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR
OG0000079	LOC117565282|XP_034100202.1|DALB	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC117564408|XP_034099031.1|DALB	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC117571068|XP_034108929.1|DALB	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC117568685|XP_034105383.1|DALB	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC117570943|XP_034108767.1|DALB	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC117575543|XP_034115688.1|DALB	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC117570126|XP_034107481.1|DALB	LOC6624533|XP_002047646.1|DVIR
OG0000084	LOC117569126|XP_034106037.1|DALB	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC117571981|XP_034110380.1|DALB	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC117566556|XP_034101988.1|DALB	LOC6625946|XP_002050343.1|DVIR
OG0000086	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC117565926|XP_034101191.1|DALB	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC117563519|XP_034097786.1|DALB	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC117564649|XP_034099401.1|DALB	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC117568126|XP_034104421.1|DALB	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC117563949|XP_034098412.1|DALB	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC117568293|XP_034104704.1|DALB	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC117568558|XP_034105177.1|DALB	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC117573667|XP_034112886.1|DALB	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC117573133|XP_034111958.1|DALB	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC117570605|XP_034108240.1|DALB	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC117570152|XP_034107510.1|DALB	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC117570045|XP_034107362.1|DALB	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC117571453|XP_034109491.1|DALB	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC117568592|XP_034105231.1|DALB	LOC6623278|XP_002048567.1|DVIR
OG0000090	LOC117571773|XP_034110022.1|DALB	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC117575848|XP_034116149.1|DALB	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC117564850|XP_034099676.1|DALB	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC117576271|XP_034116807.1|DALB	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC117576270|XP_034116806.1|DALB	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC117573342|XP_034112343.1|DALB	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC117573728|XP_034112989.1|DALB	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC117566120|XP_034101486.1|DALB	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC117568850|XP_034105618.1|DALB	LOC6627066|XP_002050185.1|DVIR
OG0000093	LOC117571868|XP_034110194.1|DALB	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC117569967|XP_034107235.1|DALB	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC117573441|XP_034112552.1|DALB	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC117576098|XP_034116547.1|DALB	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC117576097|XP_034116544.1|DALB	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC117576096|XP_034116543.1|DALB	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC117564095|XP_034098634.1|DALB	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC117567580|XP_034103552.1|DALB	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC117577441|XP_034118229.1|DALB	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC117569898|XP_034107130.1|DALB	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC117574748|XP_034114579.1|DALB	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC117576656|XP_034117500.1|DALB	LOC6629837|XP_002054537.2|DVIR
OG0000100	LOC117575927|XP_034116277.1|DALB	LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC117575926|XP_034116275.1|DALB	LOC6630166|XP_015026846.1|DVIR
OG0000100	LOC117575924|XP_034116273.1|DALB	LOC6630165|XP_002054785.1|DVIR
OG0000101	LOC117569034|XP_034105922.1|DALB	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC117569035|XP_034105923.1|DALB	LOC116650581|XP_032290504.1|DVIR
OG0000101	LOC117569031|XP_034105916.1|DALB	LOC6622519|XP_015030651.1|DVIR
OG0000102	LOC117567444|XP_034103343.1|DALB	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC117567714|XP_034103765.1|DALB	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC117571101|XP_034108974.1|DALB	LOC6623591|XP_002046807.1|DVIR
OG0000103	LOC117572314|XP_034110936.1|DALB	LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC117572313|XP_034110935.1|DALB	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC117567293|XP_034103057.1|DALB	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC117567936|XP_034104117.1|DALB	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC117565234|XP_034100132.1|DALB	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC117572065|XP_034110536.1|DALB	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC117576159|XP_034116625.1|DALB	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC117576833|XP_034117801.1|DALB	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC117566487|XP_034101911.1|DALB	LOC6626882|XP_002049719.3|DVIR
OG0000107	LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB	LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC117564878|XP_034099716.1|DALB	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC117564341|XP_034098942.1|DALB	LOC6628432|XP_002052040.2|DVIR
OG0000109	LOC117564337|XP_034098933.1|DALB	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC117571418|XP_034109449.1|DALB	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC117572446|XP_034111168.1|DALB	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC117571419|XP_034109450.1|DALB	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC117571412|XP_034109441.1|DALB	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC117568704|XP_034105408.1|DALB	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC117570221|XP_034107611.1|DALB	LOC6624898|XP_002049116.1|DVIR
OG0000111	LOC117568500|XP_034105083.1|DALB	LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC117565393|XP_034100371.1|DALB	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB	LOC6631731|XP_002055578.1|DVIR
OG0000112	LOC117564399|XP_034099017.1|DALB	LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC117573440|XP_034112551.1|DALB, LOC117573521|XP_034112646.1|DALB, LOC117564780|XP_034099573.1|DALB	LOC26530946|XP_015024980.1|DVIR
OG0000113	LOC117568015|XP_034104233.1|DALB	LOC6622156|XP_002048476.2|DVIR
OG0000114	LOC117563970|XP_034098449.1|DALB	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC117563969|XP_034098448.1|DALB	LOC6627889|XP_002052295.1|DVIR
OG0000116	LOC117574278|XP_034113920.1|DALB	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC117574279|XP_034113921.1|DALB	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC117565744|XP_034100883.1|DALB	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC117565747|XP_034100885.1|DALB	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC117565748|XP_034100886.1|DALB	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB	LOC6627951|XP_002051424.1|DVIR
OG0000118	LOC117575968|XP_034116338.1|DALB	LOC6633235|XP_002056774.2|DVIR, LOC6629584|XP_002054876.1|DVIR
OG0000119	LOC117575301|XP_034115342.1|DALB	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC117574706|XP_034114510.1|DALB	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC117578153|XP_034119263.1|DALB	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC117567543|XP_034103482.1|DALB	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC117565294|XP_034100219.1|DALB	LOC6635721|XP_002059158.1|DVIR
OG0000120	LOC117569372|XP_034106394.1|DALB	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC117576173|XP_034116649.1|DALB	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC117563285|XP_034097414.1|DALB	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC117573903|XP_034113305.1|DALB	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC117570141|XP_034107498.1|DALB	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC117565066|XP_034099905.1|DALB	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC117571190|XP_034109119.1|DALB	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC117574507|XP_034114251.1|DALB	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB	LOC6625762|XP_002049873.1|DVIR
OG0000124	LOC117568479|XP_034105057.1|DALB	LOC26530619|XP_015030228.1|DVIR, LOC6626200|XP_015029349.1|DVIR
OG0000125	LOC117574624|XP_034114404.1|DALB	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC117573946|XP_034113364.1|DALB	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC117571229|XP_034109167.1|DALB	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC117563733|XP_034098105.1|DALB	LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC117574862|XP_034114769.1|DALB	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC117575877|XP_034116206.1|DALB	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC117575878|XP_034116207.1|DALB	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC117571995|XP_034110397.1|DALB	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC117571994|XP_034110395.1|DALB	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC117577997|XP_034118986.1|DALB	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC117571227|XP_034109165.1|DALB	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC117571277|XP_034109231.1|DALB	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC117577996|XP_034118985.1|DALB	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC117569356|XP_034106380.1|DALB	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC117572760|XP_034111736.1|DALB	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC117569424|XP_034106474.1|DALB	LOC6623210|XP_002047302.3|DVIR, LOC6623486|XP_002047301.2|DVIR, LOC6623424|XP_002047300.2|DVIR
OG0000130	LOC117569352|XP_034106375.1|DALB	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC117573955|XP_034113385.1|DALB	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC117564930|XP_034099775.1|DALB, LOC117564210|XP_034098785.1|DALB	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC117576685|XP_034117572.1|DALB	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC117574228|XP_034113828.1|DALB	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC117570061|XP_034107390.1|DALB	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC117564459|XP_034099134.1|DALB	LOC6629234|XP_032294008.1|DVIR
OG0000136	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB	LOC6629430|XP_032295424.1|DVIR
OG0000137	LOC117568552|XP_034105163.1|DALB	LOC6636844|XP_032291502.1|DVIR
OG0000137	LOC117573629|XP_034112821.1|DALB	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC117566965|XP_034102511.1|DALB	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC117573291|XP_034112285.1|DALB	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC117574048|XP_034113540.1|DALB	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC117573290|XP_034112283.1|DALB	LOC6629609|XP_002054674.2|DVIR
OG0000139	LOC117571323|XP_034109301.1|DALB	LOC6623530|XP_002047325.1|DVIR
OG0000140	LOC117576114|XP_034116562.1|DALB	LOC6630875|XP_002054323.2|DVIR
