Orthogroup	DALB.longest_only	DSEC.longest_only
OG0000054	LOC117575896|XP_034116230.1|DALB	LOC6606233|XP_002031041.1|DSEC
OG0000054	LOC117575899|XP_034116231.1|DALB	LOC6606230|XP_002031038.1|DSEC, LOC6606231|XP_032576779.1|DSEC
OG0000055	LOC117575962|XP_034116331.1|DALB, LOC117575960|XP_034116330.1|DALB	LOC6612847|XP_002037341.1|DSEC
OG0000055	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB	LOC6612845|XP_002037339.1|DSEC
OG0000055	LOC117574889|XP_034114817.1|DALB	LOC116801473|XP_032577167.1|DSEC
OG0000056	LOC117573870|XP_034113237.1|DALB	LOC6607531|XP_002032300.1|DSEC
OG0000056	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB	LOC6607533|XP_002032302.1|DSEC, LOC6607534|XP_002032303.1|DSEC
OG0000056	LOC117565555|XP_034100612.1|DALB	LOC6606941|XP_002031735.1|DSEC, LOC6606940|XP_002031734.1|DSEC
OG0000058	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB	LOC6609913|XP_002034563.1|DSEC, LOC6614763|XP_002039182.2|DSEC, LOC6609912|XP_002034562.2|DSEC, LOC6609909|XP_032572423.1|DSEC
OG0000058	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB	LOC6613603|XP_002038073.1|DSEC
OG0000058	LOC117570528|XP_034108128.1|DALB	LOC6612350|XP_002036859.1|DSEC
OG0000059	LOC117573843|XP_034113202.1|DALB	LOC6617066|XP_002041394.1|DSEC
OG0000059	LOC117573838|XP_034113195.1|DALB	LOC6617064|XP_002041392.1|DSEC, LOC6617063|XP_002041391.1|DSEC
OG0000059	LOC117573842|XP_034113201.1|DALB	LOC6617065|XP_002041393.1|DSEC
OG0000059	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB	LOC6617058|XP_002041386.1|DSEC
OG0000060	LOC117568914|XP_034105715.1|DALB	LOC6618583|XP_002042842.1|DSEC
OG0000060	LOC117565380|XP_034100344.1|DALB	LOC6614500|XP_002038933.1|DSEC
OG0000060	LOC117576937|XP_034117973.1|DALB	LOC6613944|XP_032578849.1|DSEC
OG0000060	LOC117574003|XP_034113462.1|DALB	LOC6612941|XP_032579191.1|DSEC
OG0000060	LOC117577733|XP_034118527.1|DALB	LOC6618552|XP_002042809.1|DSEC
OG0000060	LOC117565160|XP_034100035.1|DALB	LOC6613126|XP_002037607.1|DSEC
OG0000061	LOC117564862|XP_034099701.1|DALB	LOC6611375|XP_002035920.1|DSEC
OG0000061	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB	LOC6611382|XP_002035927.1|DSEC
OG0000061	LOC117564867|XP_034099707.1|DALB	LOC6611377|XP_032583318.1|DSEC
OG0000061	LOC117564866|XP_034099705.1|DALB	LOC6611378|XP_002035923.2|DSEC
OG0000062	LOC117578033|XP_034119036.1|DALB	LOC6619830|XP_032581369.1|DSEC
OG0000062	LOC117578240|XP_034119548.1|DALB	LOC6614677|XP_002039104.1|DSEC, LOC6613921|XP_002038386.1|DSEC, LOC6614678|XP_002039105.1|DSEC
OG0000062	LOC117564777|XP_034099566.1|DALB	LOC116803533|XP_032583118.1|DSEC, LOC116801522|XP_032577635.1|DSEC
OG0000063	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB	LOC6616903|XP_002041237.1|DSEC, LOC6616904|XP_032577925.1|DSEC, LOC6616902|XP_002041236.1|DSEC
OG0000063	LOC117569666|XP_034106803.1|DALB	LOC116800923|XP_032573468.1|DSEC
OG0000063	LOC117568515|XP_034105107.1|DALB	LOC6605135|XP_002029976.1|DSEC
OG0000063	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB	LOC6605136|XP_002029977.1|DSEC, LOC6605137|XP_032573466.1|DSEC
OG0000065	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB	LOC6620871|XP_032577187.1|DSEC
OG0000065	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB	LOC6611715|XP_032583141.1|DSEC, LOC116801475|XP_032577197.1|DSEC, LOC6606677|XP_032577192.1|DSEC, LOC6616851|XP_002041187.2|DSEC, LOC6616853|XP_002041189.1|DSEC, LOC6616852|XP_002041188.1|DSEC
OG0000066	LOC117567134|XP_034102839.1|DALB	LOC6614127|XP_002038580.2|DSEC, LOC6618754|XP_002043012.2|DSEC
OG0000066	LOC117563421|XP_034097647.1|DALB	LOC6619319|XP_002043536.1|DSEC
OG0000066	LOC117576204|XP_034116688.1|DALB	LOC6606217|XP_002031025.1|DSEC
OG0000066	LOC117567332|XP_034103141.1|DALB	LOC6617577|XP_002041890.1|DSEC
OG0000066	LOC117570386|XP_034107886.1|DALB	LOC6615669|XP_002040040.1|DSEC
OG0000067	LOC117576940|XP_034117988.1|DALB	LOC6620079|XP_002044291.1|DSEC
OG0000067	LOC117569520|XP_034106607.1|DALB	LOC6610892|XP_002035455.1|DSEC
OG0000067	LOC117570140|XP_034107497.1|DALB	LOC6608367|XP_002033103.1|DSEC
OG0000067	LOC117569519|XP_034106606.1|DALB	LOC6610891|XP_002035454.1|DSEC
OG0000067	LOC117570707|XP_034108403.1|DALB	LOC6616446|XP_002040807.1|DSEC
OG0000068	LOC117575545|XP_034115693.1|DALB	LOC6606120|XP_032575928.1|DSEC
OG0000068	LOC117566789|XP_034102222.1|DALB	LOC6610046|XP_002034662.2|DSEC
OG0000068	LOC117563644|XP_034097948.1|DALB	LOC6615215|XP_032581888.1|DSEC
OG0000069	LOC117568075|XP_034104335.1|DALB	LOC6618939|XP_002043184.2|DSEC
OG0000070	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB	LOC6613612|XP_002038082.1|DSEC
OG0000070	LOC117575370|XP_034115434.1|DALB	LOC6615903|XP_002040271.1|DSEC
OG0000070	LOC117564518|XP_034099228.1|DALB	LOC6613611|XP_002038081.1|DSEC
OG0000070	LOC117564520|XP_034099230.1|DALB	LOC6614825|XP_002039244.1|DSEC
OG0000071	LOC117572590|XP_034111368.1|DALB	LOC6605331|XP_002030168.2|DSEC
OG0000071	LOC117570623|XP_034108276.1|DALB	LOC6605584|XP_032575054.1|DSEC
OG0000071	LOC117566528|XP_034101960.1|DALB	LOC6605585|XP_002030404.1|DSEC
OG0000072	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB	LOC6609446|XP_002034131.1|DSEC
OG0000072	LOC117570917|XP_034108716.1|DALB	LOC6609448|XP_032571731.1|DSEC
OG0000073	LOC117572206|XP_034110763.1|DALB	LOC6609744|XP_002034398.2|DSEC
OG0000073	LOC117576610|XP_034117406.1|DALB	LOC6616009|XP_032581764.1|DSEC
OG0000073	LOC117575585|XP_034115743.1|DALB	LOC6614351|XP_032576696.1|DSEC
OG0000074	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB	LOC6610960|XP_002035517.1|DSEC
OG0000074	LOC117570586|XP_034108221.1|DALB	LOC6606103|XP_002030912.1|DSEC
OG0000075	LOC117568212|XP_034104575.1|DALB	LOC6605016|XP_002029859.2|DSEC
OG0000075	LOC117568439|XP_034104998.1|DALB	LOC6605018|XP_002029861.1|DSEC
OG0000075	LOC117568441|XP_034105000.1|DALB	LOC6605017|XP_002029860.1|DSEC
OG0000075	LOC117568217|XP_034104582.1|DALB	LOC6605015|XP_002029858.1|DSEC
OG0000076	LOC117567636|XP_034103628.1|DALB	LOC6610804|XP_032574471.1|DSEC
OG0000076	LOC117577756|XP_034118557.1|DALB	LOC6614957|XP_002039374.1|DSEC
OG0000076	LOC117577826|XP_034118655.1|DALB	LOC6614944|XP_032581504.1|DSEC, LOC6614958|XP_032581514.1|DSEC
OG0000077	LOC117569813|XP_034107023.1|DALB	LOC6609946|XP_002034592.1|DSEC
OG0000077	LOC117576948|XP_034117997.1|DALB	LOC6607116|XP_002031904.1|DSEC
OG0000077	LOC117567769|XP_034103852.1|DALB	LOC6618789|XP_002043039.2|DSEC
OG0000077	LOC117573885|XP_034113262.1|DALB	LOC6618743|XP_032576637.1|DSEC
OG0000078	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB	LOC6609985|XP_032572329.1|DSEC
OG0000078	LOC117567346|XP_034103163.1|DALB	LOC6616471|XP_032574945.1|DSEC
OG0000078	LOC117575907|XP_034116242.1|DALB	LOC6614250|XP_032578587.1|DSEC
OG0000078	LOC117577833|XP_034118665.1|DALB	LOC6615175|XP_002039591.1|DSEC
OG0000078	LOC117578297|XP_034119631.1|DALB	LOC6618086|XP_002042384.1|DSEC
OG0000079	LOC117564795|XP_034099607.1|DALB	LOC116801784|XP_032579181.1|DSEC, LOC6613269|XP_032579200.1|DSEC
OG0000079	LOC117565282|XP_034100202.1|DALB	LOC6613270|XP_032579159.1|DSEC
OG0000079	LOC117564408|XP_034099031.1|DALB	LOC6613271|XP_002037748.1|DSEC
OG0000080	LOC117571068|XP_034108929.1|DALB	LOC6609553|XP_032570859.1|DSEC
OG0000080	LOC117568685|XP_034105383.1|DALB	LOC6609476|XP_002034161.1|DSEC
OG0000081	LOC117570943|XP_034108767.1|DALB	LOC6610291|XP_002034886.1|DSEC
OG0000082	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB	LOC6615566|XP_002039940.2|DSEC
OG0000082	LOC117575543|XP_034115688.1|DALB	LOC6606452|XP_002031255.1|DSEC
OG0000083	LOC117570126|XP_034107481.1|DALB	LOC116800215|XP_032569927.1|DSEC, LOC6611746|XP_002036269.1|DSEC, LOC6611745|XP_032583492.1|DSEC, LOC6611743|XP_032583597.1|DSEC, LOC6611744|XP_032583168.1|DSEC
OG0000084	LOC117569126|XP_034106037.1|DALB	LOC6609841|XP_002034493.1|DSEC
OG0000084	LOC117571981|XP_034110380.1|DALB	LOC6609358|XP_002034047.1|DSEC
OG0000086	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB	LOC6609922|XP_002034572.1|DSEC
OG0000087	LOC117565926|XP_034101191.1|DALB	LOC6611885|XP_002036403.2|DSEC
OG0000087	LOC117563519|XP_034097786.1|DALB	LOC6611274|XP_002035829.1|DSEC
OG0000087	LOC117564649|XP_034099401.1|DALB	LOC6611909|XP_002036426.1|DSEC
OG0000088	LOC117568126|XP_034104421.1|DALB	LOC6607857|XP_032572237.1|DSEC
OG0000088	LOC117563949|XP_034098412.1|DALB	LOC6612055|XP_002036572.1|DSEC
OG0000088	LOC117568293|XP_034104704.1|DALB	LOC6605272|XP_002030110.1|DSEC
OG0000088	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB	LOC6609520|XP_002034204.1|DSEC
OG0000088	LOC117568558|XP_034105177.1|DALB	LOC6605273|XP_002030111.1|DSEC
OG0000089	LOC117573667|XP_034112886.1|DALB	LOC6614195|XP_002038642.1|DSEC
OG0000089	LOC117573133|XP_034111958.1|DALB	LOC6607057|XP_002031845.1|DSEC
OG0000089	LOC117570605|XP_034108240.1|DALB	LOC6605081|XP_002029922.1|DSEC
OG0000090	LOC117570152|XP_034107510.1|DALB	LOC6608382|XP_002033118.1|DSEC
OG0000090	LOC117570045|XP_034107362.1|DALB	LOC6608386|XP_032571023.1|DSEC
OG0000090	LOC117571453|XP_034109491.1|DALB	LOC6610773|XP_002035339.1|DSEC
OG0000090	LOC117571773|XP_034110022.1|DALB	LOC6610282|XP_032573795.1|DSEC
OG0000091	LOC117575848|XP_034116149.1|DALB	LOC6612658|XP_032576233.1|DSEC
OG0000091	LOC117564850|XP_034099676.1|DALB	LOC6612181|XP_032580799.1|DSEC
OG0000091	LOC117576271|XP_034116807.1|DALB	LOC6613760|XP_032578418.1|DSEC
OG0000091	LOC117576270|XP_034116806.1|DALB	LOC116801651|XP_032578417.1|DSEC
OG0000092	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB	LOC6619698|XP_032579430.1|DSEC
OG0000092	LOC117573342|XP_034112343.1|DALB	LOC6619700|XP_002043915.1|DSEC
OG0000092	LOC117573728|XP_034112989.1|DALB	LOC6616968|XP_002041296.1|DSEC, LOC6619699|XP_002043914.1|DSEC
OG0000093	LOC117566120|XP_034101486.1|DALB	LOC6611634|XP_002036170.1|DSEC
OG0000093	LOC117572473|XP_034111211.1|DALB	LOC116802189|XP_032581620.1|DSEC, LOC116800366|XP_032570747.1|DSEC, LOC116800368|XP_032570749.1|DSEC
OG0000093	LOC117571868|XP_034110194.1|DALB	LOC6619757|XP_002043971.1|DSEC
OG0000094	LOC117569967|XP_034107235.1|DALB	LOC6605148|XP_002029989.1|DSEC
OG0000094	LOC117573441|XP_034112552.1|DALB	LOC6614059|XP_002038513.1|DSEC
OG0000096	LOC117576098|XP_034116547.1|DALB	LOC6614658|XP_002039085.1|DSEC
OG0000096	LOC117576097|XP_034116544.1|DALB	LOC6611394|XP_002035938.1|DSEC
OG0000096	LOC117576096|XP_034116543.1|DALB	LOC6606981|XP_032576845.1|DSEC
OG0000096	LOC117564095|XP_034098634.1|DALB	LOC6614724|XP_032569761.1|DSEC
OG0000097	LOC117571330|XP_034109312.1|DALB	LOC116801105|XP_032574645.1|DSEC, LOC116801043|XP_032574304.1|DSEC, LOC116801229|XP_032575338.1|DSEC, LOC6618280|XP_002042554.1|DSEC
OG0000098	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB	LOC6606676|XP_002031476.1|DSEC, LOC6621482|XP_032577186.1|DSEC
OG0000099	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB	LOC6616102|XP_002040467.1|DSEC
OG0000099	LOC117567580|XP_034103552.1|DALB	LOC6616103|XP_002040468.1|DSEC
OG0000099	LOC117577441|XP_034118229.1|DALB	LOC6616099|XP_032580297.1|DSEC
OG0000100	LOC117569898|XP_034107130.1|DALB	LOC116800385|XP_032570900.1|DSEC
OG0000100	LOC117574748|XP_034114579.1|DALB	LOC6616973|XP_002041301.1|DSEC
OG0000100	LOC117576656|XP_034117500.1|DALB, LOC117575927|XP_034116277.1|DALB	LOC6606416|XP_002031220.1|DSEC
OG0000100	LOC117575926|XP_034116275.1|DALB	LOC6606417|XP_002031221.2|DSEC
OG0000100	LOC117565539|XP_034100578.1|DALB	LOC6606418|XP_002031222.1|DSEC
OG0000101	LOC117569034|XP_034105922.1|DALB	LOC6619343|XP_032573862.1|DSEC
OG0000101	LOC117569035|XP_034105923.1|DALB	LOC6618409|XP_032573873.1|DSEC
OG0000102	LOC117567444|XP_034103343.1|DALB	LOC6609708|XP_032571910.1|DSEC
OG0000102	LOC117567714|XP_034103765.1|DALB	LOC6608277|XP_002033021.1|DSEC
OG0000103	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB	LOC6604961|XP_002029804.1|DSEC, LOC6606121|XP_002030929.1|DSEC
OG0000103	LOC117572313|XP_034110935.1|DALB	LOC116801298|XP_032575929.1|DSEC
OG0000103	LOC117567293|XP_034103057.1|DALB	LOC6608599|XP_002033333.1|DSEC
OG0000104	LOC117567936|XP_034104117.1|DALB	LOC6605945|XP_002030757.2|DSEC
OG0000104	LOC117565234|XP_034100132.1|DALB	LOC6611808|XP_002036330.1|DSEC
OG0000104	LOC117572065|XP_034110536.1|DALB	LOC6605951|XP_002030763.2|DSEC, LOC6605950|XP_002030762.1|DSEC
OG0000105	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB	LOC6619284|XP_032579009.1|DSEC, LOC6605055|XP_002029896.2|DSEC
OG0000105	LOC117576159|XP_034116625.1|DALB	LOC6607252|XP_002032031.1|DSEC
OG0000105	LOC117576833|XP_034117801.1|DALB	LOC6607258|XP_002032037.1|DSEC, LOC6607259|XP_002032038.1|DSEC
OG0000107	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB	LOC6615659|XP_002040030.1|DSEC, LOC116800201|XP_032569810.1|DSEC, LOC6614463|XP_002038896.1|DSEC, LOC6614462|XP_032583400.1|DSEC, LOC6615660|XP_002040031.1|DSEC
OG0000109	LOC117564878|XP_034099716.1|DALB	LOC6612035|XP_002036552.2|DSEC, LOC6612033|XP_032579423.1|DSEC, LOC6612032|XP_032583488.1|DSEC
OG0000109	LOC117564337|XP_034098933.1|DALB	LOC6612022|XP_002036539.1|DSEC
OG0000110	LOC117572446|XP_034111168.1|DALB	LOC6620844|XP_032573645.1|DSEC
OG0000110	LOC117571419|XP_034109450.1|DALB	LOC6611144|XP_002035701.2|DSEC
OG0000110	LOC117571412|XP_034109441.1|DALB	LOC6611145|XP_002035702.1|DSEC
OG0000111	LOC117568704|XP_034105408.1|DALB	LOC6609987|XP_002034623.1|DSEC
OG0000111	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB	LOC6620815|XP_032571778.1|DSEC, LOC6620816|XP_002045014.1|DSEC
OG0000112	LOC117565393|XP_034100371.1|DALB	LOC6615207|XP_002039617.1|DSEC, LOC6617976|XP_002042284.1|DSEC
OG0000112	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB	LOC6615171|XP_002039587.1|DSEC, LOC6615170|XP_002039586.1|DSEC
OG0000113	LOC117568015|XP_034104233.1|DALB	LOC6609037|XP_032571701.1|DSEC
OG0000114	LOC117563970|XP_034098449.1|DALB	LOC116803555|XP_032583237.1|DSEC, LOC116803553|XP_032583234.1|DSEC, LOC116803554|XP_032583235.1|DSEC
OG0000114	LOC117563969|XP_034098448.1|DALB	LOC116803551|XP_032583232.1|DSEC
OG0000116	LOC117574278|XP_034113920.1|DALB	LOC6619705|XP_032579540.1|DSEC
OG0000116	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB	LOC6619710|XP_032579538.1|DSEC
OG0000116	LOC117574279|XP_034113921.1|DALB	LOC6619707|XP_002043922.1|DSEC
OG0000117	LOC117565743|XP_034100882.1|DALB	LOC6611215|XP_002035771.1|DSEC
OG0000117	LOC117565744|XP_034100883.1|DALB	LOC6611214|XP_002035770.2|DSEC
OG0000117	LOC117565747|XP_034100885.1|DALB	LOC6611213|XP_002035769.1|DSEC
OG0000117	LOC117565748|XP_034100886.1|DALB	LOC6611212|XP_002035768.1|DSEC
OG0000118	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB	LOC6613457|XP_002037929.1|DSEC, LOC6613456|XP_002037928.1|DSEC
OG0000118	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB	LOC6611235|XP_002035791.1|DSEC
OG0000119	LOC117573918|XP_034113322.1|DALB	LOC6607002|XP_002031791.1|DSEC
OG0000119	LOC117575301|XP_034115342.1|DALB	LOC6621198|XP_002045377.1|DSEC
OG0000119	LOC117574706|XP_034114510.1|DALB	LOC6607001|XP_002031790.1|DSEC
OG0000120	LOC117567543|XP_034103482.1|DALB	LOC6608695|XP_032572430.1|DSEC
OG0000120	LOC117569372|XP_034106394.1|DALB	LOC6610179|XP_002034787.1|DSEC
OG0000121	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB	LOC6606383|XP_002031188.1|DSEC
OG0000121	LOC117576173|XP_034116649.1|DALB	LOC6606381|XP_002031186.1|DSEC, LOC6621300|XP_002045474.2|DSEC, LOC6606382|XP_002031187.1|DSEC, LOC6621299|XP_002045475.2|DSEC
OG0000122	LOC117563285|XP_034097414.1|DALB	LOC6617448|XP_032583537.1|DSEC
OG0000122	LOC117573903|XP_034113305.1|DALB	LOC6619859|XP_002044072.2|DSEC
OG0000122	LOC117570141|XP_034107498.1|DALB	LOC6608366|XP_032570800.1|DSEC
OG0000122	LOC117565066|XP_034099905.1|DALB	LOC6613313|XP_002037789.1|DSEC
OG0000123	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB	LOC6618845|XP_002043094.1|DSEC
OG0000123	LOC117574507|XP_034114251.1|DALB	LOC6614135|XP_002038588.1|DSEC
OG0000124	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB	LOC6608220|XP_032570934.1|DSEC, LOC6608222|XP_002032966.2|DSEC
OG0000125	LOC117574624|XP_034114404.1|DALB	LOC6617143|XP_032576639.1|DSEC
OG0000125	LOC117573946|XP_034113364.1|DALB	LOC6606616|XP_002031417.2|DSEC
OG0000125	LOC117571229|XP_034109167.1|DALB	LOC6609445|XP_002034130.1|DSEC
OG0000125	LOC117567335|XP_034103145.1|DALB	LOC6609444|XP_002034129.1|DSEC
OG0000126	LOC117563733|XP_034098105.1|DALB	LOC6611315|XP_002035862.1|DSEC
OG0000127	LOC117574862|XP_034114769.1|DALB	LOC6614284|XP_002038724.1|DSEC, LOC6614285|XP_002038725.1|DSEC
OG0000127	LOC117575877|XP_034116206.1|DALB	LOC6614283|XP_002038723.1|DSEC
OG0000127	LOC117575878|XP_034116207.1|DALB	LOC6614282|XP_032579442.1|DSEC
OG0000128	LOC117571995|XP_034110397.1|DALB	LOC6615333|XP_032571841.1|DSEC
OG0000128	LOC117571994|XP_034110395.1|DALB	LOC6614348|XP_032578458.1|DSEC
OG0000129	LOC117577997|XP_034118986.1|DALB	LOC6612241|XP_002036753.1|DSEC
OG0000129	LOC117571227|XP_034109165.1|DALB	LOC6605270|XP_032575245.1|DSEC
OG0000129	LOC117571277|XP_034109231.1|DALB	LOC116800634|XP_032572551.1|DSEC
OG0000129	LOC117577996|XP_034118985.1|DALB	LOC6612240|XP_032581536.1|DSEC
OG0000130	LOC117569356|XP_034106380.1|DALB	LOC6611001|XP_002035558.2|DSEC
OG0000130	LOC117572760|XP_034111736.1|DALB	LOC6610996|XP_002035553.1|DSEC
OG0000130	LOC117569352|XP_034106375.1|DALB	LOC6610997|XP_002035554.2|DSEC, LOC6611000|XP_032574071.1|DSEC
OG0000131	LOC117573955|XP_034113385.1|DALB	LOC6606580|XP_002031381.1|DSEC
OG0000132	LOC117564930|XP_034099775.1|DALB	LOC6617717|XP_032583024.1|DSEC
OG0000132	LOC117576685|XP_034117572.1|DALB	LOC6616627|XP_002040984.1|DSEC
OG0000134	LOC117574228|XP_034113828.1|DALB	LOC6606359|XP_002031164.1|DSEC
OG0000134	LOC117570061|XP_034107390.1|DALB	LOC6618549|XP_002042812.1|DSEC
OG0000134	LOC117564459|XP_034099134.1|DALB	LOC6612060|XP_002036577.1|DSEC
OG0000136	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB	LOC116802024|XP_032580777.1|DSEC
OG0000137	LOC117573629|XP_034112821.1|DALB	LOC6614052|XP_002038506.1|DSEC
OG0000137	LOC117566965|XP_034102511.1|DALB	LOC6611072|XP_032575266.1|DSEC
OG0000138	LOC117573291|XP_034112285.1|DALB	LOC6607216|XP_002032000.1|DSEC
OG0000138	LOC117574048|XP_034113540.1|DALB	LOC6607214|XP_002031998.2|DSEC
OG0000138	LOC117573290|XP_034112283.1|DALB	LOC6607215|XP_002031999.2|DSEC
OG0000140	LOC117576114|XP_034116562.1|DALB	LOC6617144|XP_002041471.1|DSEC
OG0000141	LOC117568469|XP_034105045.1|DALB	LOC6604891|XP_002029736.2|DSEC
OG0000141	LOC117568470|XP_034105047.1|DALB	LOC6604890|XP_032573338.1|DSEC
OG0000141	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB	LOC6604889|XP_002029734.1|DSEC
OG0000142	LOC117573688|XP_034112934.1|DALB	LOC6607750|XP_002032513.1|DSEC
OG0000142	LOC117573203|XP_034112086.1|DALB	LOC6620133|XP_032573236.1|DSEC
OG0000142	LOC117577839|XP_034118671.1|DALB	LOC6619853|XP_032582718.1|DSEC
OG0000143	LOC117572619|XP_034111465.1|DALB	LOC6618331|XP_002042603.1|DSEC
OG0000143	LOC117570901|XP_034108697.1|DALB	LOC6618330|XP_002042602.2|DSEC
OG0000144	LOC117574830|XP_034114694.1|DALB	LOC6606328|XP_032577860.1|DSEC
OG0000144	LOC117575624|XP_034115793.1|DALB	LOC6618538|XP_032581282.1|DSEC
OG0000144	LOC117564386|XP_034098997.1|DALB	LOC116801758|XP_032578980.1|DSEC
OG0000145	LOC117573665|XP_034112888.1|DALB	LOC6617502|XP_002041819.1|DSEC
OG0000145	LOC117563990|XP_034098470.1|DALB	LOC6614379|XP_002038818.2|DSEC, LOC6614378|XP_002038817.1|DSEC
OG0000147	LOC117563867|XP_034098313.1|DALB	LOC6617770|XP_002042082.2|DSEC
OG0000147	LOC117573367|XP_034112387.1|DALB	LOC6614099|XP_002038553.1|DSEC
OG0000147	LOC117573368|XP_034112388.1|DALB	LOC6614098|XP_002038552.1|DSEC
OG0000148	LOC117563553|XP_034097824.1|DALB	LOC6613247|XP_002037724.1|DSEC
OG0000148	LOC117563206|XP_034097284.1|DALB	LOC6611775|XP_002036298.2|DSEC
OG0000149	LOC117565727|XP_034100866.1|DALB	LOC6611540|XP_002036079.1|DSEC
OG0000149	LOC117569224|XP_034106193.1|DALB	LOC6615127|XP_002039543.1|DSEC
OG0000150	LOC117564957|XP_034099803.1|DALB	LOC6617413|XP_032569960.1|DSEC, LOC6617406|XP_032582457.1|DSEC, LOC6617411|XP_002041736.2|DSEC, LOC6617412|XP_002041737.2|DSEC, LOC6617409|XP_002041734.2|DSEC, LOC6617408|XP_002041733.1|DSEC
OG0000151	LOC117568976|XP_034105827.1|DALB, LOC117569351|XP_034106374.1|DALB	LOC6616252|XP_002040616.1|DSEC
OG0000151	LOC117569108|XP_034106017.1|DALB	LOC6616256|XP_002040620.1|DSEC
OG0000151	LOC117563802|XP_034098225.1|DALB	LOC6616255|XP_032575224.1|DSEC
OG0000151	LOC117569728|XP_034106892.1|DALB, LOC117571262|XP_034109214.1|DALB	LOC6605370|XP_002030204.1|DSEC
OG0000152	LOC117576816|XP_034117777.1|DALB	LOC6612643|XP_002037147.1|DSEC
OG0000152	LOC117576823|XP_034117786.1|DALB	LOC6607640|XP_002032405.2|DSEC, LOC6612646|XP_032578929.1|DSEC, LOC6612644|XP_002037148.1|DSEC
OG0000153	LOC117575070|XP_034115052.1|DALB	LOC6606423|XP_002031227.2|DSEC
OG0000153	LOC117574202|XP_034113798.1|DALB	LOC6606426|XP_002031230.1|DSEC
OG0000153	LOC117574203|XP_034113799.1|DALB	LOC6606425|XP_002031229.1|DSEC
OG0000154	LOC117574657|XP_034114452.1|DALB	LOC6607513|XP_002032282.1|DSEC
OG0000154	LOC117576746|XP_034117670.1|DALB	LOC6607514|XP_002032283.1|DSEC
OG0000155	LOC117572459|XP_034111186.1|DALB	LOC6611161|XP_002035718.2|DSEC
