Orthogroup	DALB.longest_only	DBUS.longest_only
OG0000059	LOC117573838|XP_034113195.1|DALB	LOC108601365|XP_017844754.1|DBUS, LOC108601366|XP_017844755.1|DBUS
OG0000059	LOC117573842|XP_034113201.1|DALB	LOC108602589|XP_017846217.1|DBUS
OG0000059	LOC117573839|XP_034113196.1|DALB	LOC108602779|XP_017846474.2|DBUS, LOC108601372|XP_017844761.1|DBUS, LOC108602778|XP_017846473.2|DBUS
OG0000060	LOC117568914|XP_034105715.1|DALB	LOC108605501|XP_017850738.1|DBUS
OG0000060	LOC117565380|XP_034100344.1|DALB	LOC108596314|XP_017837413.1|DBUS
OG0000060	LOC117576937|XP_034117973.1|DALB	LOC108602170|XP_017845695.1|DBUS
OG0000060	LOC117574003|XP_034113462.1|DALB	LOC108604124|XP_017848902.1|DBUS
OG0000060	LOC117577733|XP_034118527.1|DALB	LOC108605927|XP_017851236.1|DBUS
OG0000060	LOC117565160|XP_034100035.1|DALB	LOC108594930|XP_033150017.1|DBUS
OG0000061	LOC117564862|XP_034099701.1|DALB	LOC108602145|XP_017845670.1|DBUS
OG0000061	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB	LOC108594753|XP_017835384.1|DBUS
OG0000061	LOC117564866|XP_034099705.1|DALB	LOC108603702|XP_017848228.1|DBUS
OG0000062	LOC117578033|XP_034119036.1|DALB	LOC108606274|XP_017851741.1|DBUS
OG0000062	LOC117578240|XP_034119548.1|DALB	LOC108607908|XP_017854511.1|DBUS
OG0000063	LOC117569666|XP_034106803.1|DALB	LOC108598139|XP_033149614.1|DBUS
OG0000063	LOC117568515|XP_034105107.1|DALB	LOC108598875|XP_017841124.1|DBUS
OG0000063	LOC117569663|XP_034106801.1|DALB	LOC108598617|XP_017840805.2|DBUS
OG0000063	LOC117570642|XP_034108303.1|DALB	LOC108598825|XP_017841064.2|DBUS
OG0000065	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB	LOC108602948|XP_017846787.1|DBUS
OG0000065	LOC117574829|XP_034114692.1|DALB	LOC108604232|XP_017849089.1|DBUS
OG0000065	LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB	LOC108597099|XP_017838955.1|DBUS
OG0000066	LOC117567134|XP_034102839.1|DALB	LOC108605823|XP_017851118.1|DBUS
OG0000066	LOC117563421|XP_034097647.1|DALB	LOC108596039|XP_017836905.1|DBUS
OG0000066	LOC117576204|XP_034116688.1|DALB	LOC108602400|XP_017846000.1|DBUS
OG0000066	LOC117567332|XP_034103141.1|DALB	LOC108606855|XP_017852841.1|DBUS
OG0000066	LOC117570386|XP_034107886.1|DALB	LOC108606023|XP_017851338.1|DBUS
OG0000067	LOC117576940|XP_034117988.1|DALB	LOC108603517|XP_017847897.1|DBUS
OG0000067	LOC117569520|XP_034106607.1|DALB	LOC108598960|XP_017841219.2|DBUS
OG0000067	LOC117570140|XP_034107497.1|DALB	LOC108596347|XP_017837491.1|DBUS
OG0000067	LOC117569519|XP_034106606.1|DALB	LOC108600356|XP_017843371.2|DBUS
OG0000067	LOC117570707|XP_034108403.1|DALB	LOC108598075|XP_017840177.1|DBUS
OG0000068	LOC117566789|XP_034102222.1|DALB	LOC108596576|XP_017837985.1|DBUS
OG0000068	LOC117563644|XP_034097948.1|DALB	LOC108604996|XP_017850051.2|DBUS
OG0000069	LOC117568075|XP_034104335.1|DALB	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC117575370|XP_034115434.1|DALB	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC117564518|XP_034099228.1|DALB	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC117564520|XP_034099230.1|DALB	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC117572590|XP_034111368.1|DALB	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC117570623|XP_034108276.1|DALB	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC117566528|XP_034101960.1|DALB	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC117570917|XP_034108716.1|DALB	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC117572206|XP_034110763.1|DALB	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC117576610|XP_034117406.1|DALB	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC117575585|XP_034115743.1|DALB	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC117568212|XP_034104575.1|DALB	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC117568439|XP_034104998.1|DALB	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC117568441|XP_034105000.1|DALB	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC117568217|XP_034104582.1|DALB	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC117567636|XP_034103628.1|DALB	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC117577756|XP_034118557.1|DALB	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC117577826|XP_034118655.1|DALB	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC117569813|XP_034107023.1|DALB	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC117576948|XP_034117997.1|DALB	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC117567769|XP_034103852.1|DALB	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC117573885|XP_034113262.1|DALB	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC117567346|XP_034103163.1|DALB	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC117575907|XP_034116242.1|DALB	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC117577833|XP_034118665.1|DALB	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC117578297|XP_034119631.1|DALB	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC117564795|XP_034099607.1|DALB, LOC117565282|XP_034100202.1|DALB	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC117564408|XP_034099031.1|DALB	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC117571068|XP_034108929.1|DALB	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC117568685|XP_034105383.1|DALB	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC117570943|XP_034108767.1|DALB	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC117575543|XP_034115688.1|DALB	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC117570126|XP_034107481.1|DALB	LOC108598442|XP_017840564.2|DBUS
OG0000084	LOC117569126|XP_034106037.1|DALB	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC117571981|XP_034110380.1|DALB	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC117570372|XP_034107857.1|DALB, LOC117566598|XP_034102030.1|DALB, LOC117566599|XP_034102031.1|DALB	LOC108595368|XP_017836084.1|DBUS
OG0000085	LOC117575511|XP_034115649.1|DALB, LOC117575512|XP_034115650.1|DALB, LOC117575510|XP_034115648.1|DALB	LOC108602633|XP_017846266.1|DBUS
OG0000085	LOC117566556|XP_034101988.1|DALB	LOC108595025|XP_017835649.1|DBUS
OG0000086	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC117565926|XP_034101191.1|DALB	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC117563519|XP_034097786.1|DALB	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC117564649|XP_034099401.1|DALB	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC117568126|XP_034104421.1|DALB	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC117563949|XP_034098412.1|DALB	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC117568293|XP_034104704.1|DALB	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC117568558|XP_034105177.1|DALB	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC117573667|XP_034112886.1|DALB	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC117573133|XP_034111958.1|DALB	LOC108602744|XP_033149214.1|DBUS
OG0000089	LOC117570605|XP_034108240.1|DALB	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC117570152|XP_034107510.1|DALB	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC117570045|XP_034107362.1|DALB	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC117571453|XP_034109491.1|DALB	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC117568592|XP_034105231.1|DALB	LOC108599322|XP_017841614.1|DBUS
OG0000090	LOC117571773|XP_034110022.1|DALB	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC117575848|XP_034116149.1|DALB	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC117564850|XP_034099676.1|DALB	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC117576271|XP_034116807.1|DALB	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC117576270|XP_034116806.1|DALB	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC117573342|XP_034112343.1|DALB	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC117573728|XP_034112989.1|DALB	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC117566120|XP_034101486.1|DALB	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC117571868|XP_034110194.1|DALB	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC117573441|XP_034112552.1|DALB	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC117576098|XP_034116547.1|DALB	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC117576096|XP_034116543.1|DALB	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC117564095|XP_034098634.1|DALB	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC117567580|XP_034103552.1|DALB	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC117577441|XP_034118229.1|DALB	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC117569898|XP_034107130.1|DALB	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC117574748|XP_034114579.1|DALB	LOC108601485|XP_017844872.2|DBUS
OG0000100	LOC117575927|XP_034116277.1|DALB	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC117575926|XP_034116275.1|DALB	LOC108602577|XP_017846204.1|DBUS
OG0000100	LOC117575924|XP_034116273.1|DALB	LOC108602500|XP_017846117.1|DBUS
OG0000101	LOC117569034|XP_034105922.1|DALB	LOC117134769|XP_033149322.1|DBUS
OG0000101	LOC117569035|XP_034105923.1|DALB	LOC108597899|XP_017840007.1|DBUS
OG0000101	LOC117569031|XP_034105916.1|DALB	LOC117134798|XP_033149601.1|DBUS
OG0000102	LOC117567444|XP_034103343.1|DALB	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC117567714|XP_034103765.1|DALB	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC117571101|XP_034108974.1|DALB	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC117572313|XP_034110935.1|DALB	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC117567293|XP_034103057.1|DALB	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC117567936|XP_034104117.1|DALB	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC117565234|XP_034100132.1|DALB	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC117572065|XP_034110536.1|DALB	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC117576159|XP_034116625.1|DALB	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB	LOC108594739|XP_017835366.1|DBUS
OG0000108	LOC117577267|XP_034118143.1|DALB	LOC108600736|XP_017843970.1|DBUS
OG0000109	LOC117564878|XP_034099716.1|DALB	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC117564337|XP_034098933.1|DALB	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC117571418|XP_034109449.1|DALB	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC117572446|XP_034111168.1|DALB	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC117571419|XP_034109450.1|DALB	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC117571412|XP_034109441.1|DALB	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC117570221|XP_034107611.1|DALB	LOC108595291|XP_017835993.1|DBUS
OG0000111	LOC117568500|XP_034105083.1|DALB	LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC117565393|XP_034100371.1|DALB	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS
OG0000112	LOC117564399|XP_034099017.1|DALB	LOC108606748|XP_017852636.1|DBUS
OG0000113	LOC117573440|XP_034112551.1|DALB, LOC117573521|XP_034112646.1|DALB, LOC117564780|XP_034099573.1|DALB	LOC108604575|XP_017849595.1|DBUS
OG0000113	LOC117568015|XP_034104233.1|DALB	LOC108600652|XP_017843838.2|DBUS
OG0000114	LOC117563970|XP_034098449.1|DALB	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC117563969|XP_034098448.1|DALB	LOC117134785|XP_033149477.1|DBUS
OG0000116	LOC117574278|XP_034113920.1|DALB	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC117574279|XP_034113921.1|DALB	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC117565743|XP_034100882.1|DALB	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC117565744|XP_034100883.1|DALB	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC117565747|XP_034100885.1|DALB	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC117565748|XP_034100886.1|DALB	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB	LOC108606874|XP_017852886.1|DBUS
OG0000118	LOC117575968|XP_034116338.1|DALB	LOC108601705|XP_017845108.1|DBUS
OG0000119	LOC117573918|XP_034113322.1|DALB	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC117575301|XP_034115342.1|DALB	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC117574706|XP_034114510.1|DALB	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC117578153|XP_034119263.1|DALB	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC117567543|XP_034103482.1|DALB	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC117565294|XP_034100219.1|DALB	LOC108596127|XP_017837092.2|DBUS
OG0000120	LOC117569372|XP_034106394.1|DALB	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC117576151|XP_034116610.1|DALB	LOC108601261|XP_017844649.1|DBUS, LOC108602587|XP_017846215.1|DBUS
OG0000121	LOC117576173|XP_034116649.1|DALB	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC117563285|XP_034097414.1|DALB	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC117573903|XP_034113305.1|DALB	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC117570141|XP_034107498.1|DALB	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC117565066|XP_034099905.1|DALB	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC117571190|XP_034109119.1|DALB	LOC108595656|XP_017836420.1|DBUS
OG0000123	LOC117574507|XP_034114251.1|DALB	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC117568479|XP_034105057.1|DALB	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS
OG0000125	LOC117574624|XP_034114404.1|DALB	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC117573946|XP_034113364.1|DALB	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC117571229|XP_034109167.1|DALB	LOC108596689|XP_017838198.1|DBUS
OG0000125	LOC117567335|XP_034103145.1|DALB	LOC108596690|XP_017838199.1|DBUS
OG0000126	LOC117563733|XP_034098105.1|DALB	LOC108602652|XP_017846288.1|DBUS, LOC108602032|XP_017845528.2|DBUS
OG0000127	LOC117574862|XP_034114769.1|DALB	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC117575877|XP_034116206.1|DALB	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC117575878|XP_034116207.1|DALB	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC117571995|XP_034110397.1|DALB, LOC117571994|XP_034110395.1|DALB	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC117577997|XP_034118986.1|DALB	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC117571227|XP_034109165.1|DALB	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC117571277|XP_034109231.1|DALB	LOC108600868|XP_017844168.1|DBUS
OG0000129	LOC117577996|XP_034118985.1|DALB	LOC108606980|XP_017853040.1|DBUS
OG0000130	LOC117569356|XP_034106380.1|DALB	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC117572760|XP_034111736.1|DALB	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC117569424|XP_034106474.1|DALB	LOC108598191|XP_033149343.1|DBUS
OG0000130	LOC117569353|XP_034106376.1|DALB, LOC117569355|XP_034106379.1|DALB, LOC117569354|XP_034106378.1|DALB	LOC108598190|XP_033149405.1|DBUS, LOC108600450|XP_017843526.1|DBUS, LOC108598634|XP_017840826.2|DBUS, LOC117134616|XP_033149472.1|DBUS
OG0000130	LOC117569352|XP_034106375.1|DALB	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC117573955|XP_034113385.1|DALB	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC117564930|XP_034099775.1|DALB, LOC117564210|XP_034098785.1|DALB	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC117576685|XP_034117572.1|DALB	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC117574228|XP_034113828.1|DALB	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC117570061|XP_034107390.1|DALB	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC117564459|XP_034099134.1|DALB	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC117573629|XP_034112821.1|DALB	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC117566965|XP_034102511.1|DALB	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC117573291|XP_034112285.1|DALB	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC117574048|XP_034113540.1|DALB	LOC108603561|XP_017847968.1|DBUS
OG0000138	LOC117573290|XP_034112283.1|DALB	LOC108603085|XP_017847064.1|DBUS
OG0000140	LOC117576114|XP_034116562.1|DALB	LOC108601804|XP_017845230.1|DBUS
OG0000140	LOC117570186|XP_034107560.1|DALB, LOC117572475|XP_034111213.1|DALB, LOC117568044|XP_034104281.1|DALB, LOC117568045|XP_034104282.1|DALB, LOC117568046|XP_034104283.1|DALB, LOC117572477|XP_034111218.1|DALB, LOC117572476|XP_034111215.1|DALB	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS
OG0000141	LOC117568469|XP_034105045.1|DALB	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC117568470|XP_034105047.1|DALB	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC117573688|XP_034112934.1|DALB	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC117573203|XP_034112086.1|DALB	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC117577839|XP_034118671.1|DALB	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC117572619|XP_034111465.1|DALB	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC117570901|XP_034108697.1|DALB	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC117574830|XP_034114694.1|DALB	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC117575624|XP_034115793.1|DALB	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC117564386|XP_034098997.1|DALB	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC117573665|XP_034112888.1|DALB	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC117563990|XP_034098470.1|DALB	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC117563867|XP_034098313.1|DALB	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC117573367|XP_034112387.1|DALB	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC117573368|XP_034112388.1|DALB	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC117563553|XP_034097824.1|DALB	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC117563206|XP_034097284.1|DALB	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC117565727|XP_034100866.1|DALB	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC117569224|XP_034106193.1|DALB	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC117564957|XP_034099803.1|DALB	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC117568976|XP_034105827.1|DALB, LOC117569351|XP_034106374.1|DALB	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC117569108|XP_034106017.1|DALB	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC117563802|XP_034098225.1|DALB	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC117569728|XP_034106892.1|DALB, LOC117571262|XP_034109214.1|DALB	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC117576816|XP_034117777.1|DALB	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC117576823|XP_034117786.1|DALB	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC117576822|XP_034117785.1|DALB	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC117575070|XP_034115052.1|DALB	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC117574202|XP_034113798.1|DALB	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC117574203|XP_034113799.1|DALB	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC117574657|XP_034114452.1|DALB, LOC117576746|XP_034117670.1|DALB	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC117571424|XP_034109454.1|DALB	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC117571421|XP_034109452.1|DALB	LOC108597991|XP_017840096.1|DBUS
OG0000156	LOC117563648|XP_034097949.1|DALB, LOC117577396|XP_034118194.1|DALB	LOC108606057|XP_017851393.2|DBUS
OG0000157	LOC117569544|XP_034106643.1|DALB, LOC117569546|XP_034106645.1|DALB, LOC117569545|XP_034106644.1|DALB	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC117569547|XP_034106646.1|DALB	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC117567617|XP_034103599.1|DALB	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC117571685|XP_034109819.1|DALB	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC117566851|XP_034102334.1|DALB	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC117568681|XP_034105378.1|DALB	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC117568060|XP_034104305.1|DALB	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC117570809|XP_034108556.1|DALB	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC117576732|XP_034117649.1|DALB	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC117576738|XP_034117660.1|DALB	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC117568300|XP_034104724.1|DALB	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC117575469|XP_034115592.1|DALB	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC117563600|XP_034097881.1|DALB	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC117563889|XP_034098341.1|DALB	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC117574778|XP_034114619.1|DALB	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC117572083|XP_034110567.1|DALB	LOC108596055|XP_017836938.1|DBUS
