Orthogroup	DSAN.longest_only	DANA.longest_only
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC120451902|XP_039491845.1|DSAN	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA
OG0000052	LOC120451898|XP_039491840.1|DSAN	LOC6499936|XP_001953600.1|DANA
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC6501596|XP_001955554.1|DANA
OG0000055	LOC120452018|XP_039491995.1|DSAN	LOC6498987|XP_001955555.1|DANA
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC120454505|XP_039495792.1|DSAN	LOC6499767|XP_001953964.1|DANA
OG0000056	LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC120446675|XP_039483682.1|DSAN	LOC6502760|XP_001964984.2|DANA
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC120452562|XP_039492776.1|DSAN, LOC120451718|XP_039491555.1|DSAN	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC6499241|XP_001955038.1|DANA
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC6499239|XP_001955045.1|DANA
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC6502151|XP_001966118.1|DANA
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC6496714|XP_014759262.1|DANA
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC120450287|XP_039489141.1|DSAN	LOC6504653|XP_001964881.1|DANA
OG0000063	LOC120450857|XP_039490003.1|DSAN	LOC6501263|XP_001954874.3|DANA
OG0000063	LOC120450858|XP_039490005.1|DSAN	LOC6501262|XP_001954873.1|DANA
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC120449162|XP_039487438.1|DSAN	LOC6506482|XP_001957792.1|DANA
OG0000063	LOC120449422|XP_039487815.1|DSAN	LOC6506481|XP_001957793.1|DANA
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC6499848|XP_001953774.1|DANA
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC120450869|XP_039490026.1|DSAN	LOC6500414|XP_001953168.2|DANA
OG0000068	LOC120448372|XP_039486275.1|DSAN	LOC6507230|XP_001956426.2|DANA
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC6495108|XP_001959037.2|DANA
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC6504831|XP_032309092.1|DANA
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC120453726|XP_039494487.1|DSAN	LOC6500532|XP_001953403.2|DANA
OG0000076	LOC120454050|XP_039494988.1|DSAN	LOC6500015|XP_001953401.2|DANA
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC120456240|XP_039498869.1|DSAN	LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC120455686|XP_039498031.1|DSAN	LOC6497178|XP_001962608.1|DANA
OG0000083	LOC120456937|XP_039500014.1|DSAN	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC6497183|XP_001962603.1|DANA
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC6497180|XP_001962606.1|DANA
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC120458439|XP_039502016.1|DSAN	LOC6496033|XP_001960086.1|DANA
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC120458440|XP_039502018.1|DSAN	LOC6496034|XP_001960087.2|DANA
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC6494393|XP_001965927.1|DANA
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC120456501|XP_039499302.1|DSAN, LOC120444750|XP_039480614.1|DSAN, LOC120444752|XP_039480616.1|DSAN	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC6493460|XP_001957805.1|DANA
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC6501401|XP_001955180.1|DANA
OG0000095	LOC120447009|XP_039484295.1|DSAN, LOC120457588|XP_039501029.1|DSAN	LOC116654932|XP_032307586.1|DANA
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC120449413|XP_039487804.1|DSAN, LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN	LOC6507844|XP_032310260.1|DANA
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC6499567|XP_001954364.1|DANA
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC6505697|XP_001964437.1|DANA
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC6505825|XP_001964439.1|DANA
OG0000100	LOC120453705|XP_039494462.1|DSAN	LOC6499464|XP_001954581.2|DANA
OG0000101	LOC120447595|XP_039484997.1|DSAN	LOC6493631|XP_032309640.1|DANA
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC6493637|XP_032310766.1|DANA
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC120451665|XP_039491473.1|DSAN	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC120453920|XP_039494789.1|DSAN	LOC6500505|XP_001953361.1|DANA
OG0000106	LOC120454155|XP_039495152.1|DSAN, LOC120452719|XP_039493021.1|DSAN	LOC6494361|XP_001960466.1|DANA
OG0000106	LOC120445667|XP_039482149.1|DSAN, LOC120445668|XP_039482151.1|DSAN	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC120446363|XP_039483229.1|DSAN	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC120446737|XP_039483794.1|DSAN	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC120444935|XP_039480870.1|DSAN	LOC6496162|XP_032306051.1|DANA
OG0000108	LOC120457827|XP_039501258.1|DSAN	LOC26513828|XP_014760352.2|DANA
OG0000108	LOC120457592|XP_039501038.1|DSAN	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA
OG0000109	LOC120443888|XP_039479246.1|DSAN	LOC6498617|XP_032311444.1|DANA
OG0000109	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC120446242|XP_039483047.1|DSAN	LOC6494598|XP_001960034.3|DANA
OG0000111	LOC120446620|XP_039483600.1|DSAN	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC120447236|XP_039484695.1|DSAN	LOC26514152|XP_014765581.1|DANA
OG0000114	LOC120447456|XP_039484765.1|DSAN, LOC120447454|XP_039484750.1|DSAN, LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC120444154|XP_039479666.1|DSAN	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC120458714|XP_039502396.1|DSAN	LOC6497208|XP_001962556.2|DANA
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC120454455|XP_039495701.1|DSAN	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC6502526|XP_001959929.1|DANA
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC6500259|XP_001952922.1|DANA
OG0000121	LOC120452427|XP_039492589.1|DSAN	LOC6500258|XP_001952923.2|DANA
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC6495324|XP_001958631.1|DANA
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC120444507|XP_039480157.1|DSAN	LOC6494655|XP_001959924.1|DANA
OG0000123	LOC120452058|XP_039492054.1|DSAN	LOC6499709|XP_001954084.1|DANA
OG0000123	LOC120452255|XP_039492317.1|DSAN	LOC6499440|XP_032312082.1|DANA
OG0000123	LOC120452134|XP_039492154.1|DSAN	LOC6499441|XP_001954634.1|DANA
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC120458563|XP_039502185.1|DSAN	LOC6495418|XP_001958805.1|DANA
OG0000124	LOC120458564|XP_039502189.1|DSAN	LOC6504313|XP_001967793.2|DANA
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC6500877|XP_014766772.1|DANA
OG0000125	LOC120445287|XP_039481523.1|DSAN	LOC6494128|XP_001960910.1|DANA
OG0000125	LOC120445286|XP_039481522.1|DSAN	LOC6494129|XP_001960909.2|DANA
OG0000126	LOC120454254|XP_039495315.1|DSAN	LOC6501441|XP_014767048.1|DANA
OG0000126	LOC120458709|XP_039502389.1|DSAN	LOC26514746|XP_032307471.1|DANA
OG0000127	LOC120453359|XP_039493965.1|DSAN	LOC6500069|XP_001953278.1|DANA
OG0000127	LOC120452170|XP_039492209.1|DSAN	LOC6500068|XP_001953279.1|DANA
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC6500070|XP_001953277.1|DANA
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC6500071|XP_001953276.2|DANA
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA
OG0000128	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA
OG0000128	LOC120453890|XP_039494740.1|DSAN	LOC6499213|XP_032305663.1|DANA
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC6504105|XP_014761187.1|DANA
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC6507784|XP_001956338.1|DANA
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC26514837|XP_014762380.1|DANA
OG0000129	LOC120455630|XP_039497951.1|DSAN	LOC6504106|XP_001964190.1|DANA
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC6506173|XP_001958415.1|DANA
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC6493780|XP_001958418.1|DANA
OG0000130	LOC120448089|XP_039485815.1|DSAN	LOC6493779|XP_001958417.1|DANA
OG0000130	LOC120448088|XP_039485814.1|DSAN	LOC6493778|XP_001958416.1|DANA
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC6500194|XP_001953040.2|DANA
OG0000132	LOC120450846|XP_039489975.1|DSAN	LOC6504245|XP_001965101.1|DANA
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC6504243|XP_001965102.1|DANA
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC6505793|XP_001964386.1|DANA
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC6500909|XP_032305809.1|DANA
OG0000134	LOC120456506|XP_039499308.1|DSAN	LOC6502152|XP_001966115.1|DANA
OG0000134	LOC120453306|XP_039493897.1|DSAN	LOC6496896|XP_014761428.1|DANA
OG0000134	LOC120449426|XP_039487821.1|DSAN	LOC6493135|XP_001957119.2|DANA
