Orthogroup	DSAN.longest_only	DVIR.longest_only
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC120446054|XP_039482765.1|DSAN, LOC120446683|XP_039483696.1|DSAN, LOC120446675|XP_039483682.1|DSAN	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC120452562|XP_039492776.1|DSAN, LOC120451718|XP_039491555.1|DSAN	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC120450287|XP_039489141.1|DSAN	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN, LOC120450856|XP_039490002.1|DSAN	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN, LOC120452063|XP_039492060.1|DSAN, LOC120452751|XP_039493060.1|DSAN, LOC120453642|XP_039494370.1|DSAN	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC120451709|XP_039491544.1|DSAN, LOC120454150|XP_039495143.1|DSAN	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC120458313|XP_039501854.1|DSAN, LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN, LOC120455860|XP_039498269.1|DSAN, LOC120455849|XP_039498257.1|DSAN	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC120454055|XP_039494995.1|DSAN, LOC120453475|XP_039494142.1|DSAN	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC6630166|XP_015026846.1|DVIR
OG0000101	LOC120447594|XP_039484996.1|DSAN	LOC6622499|XP_032291169.1|DVIR
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC120448472|XP_039486430.1|DSAN	LOC26531878|XP_032290505.1|DVIR
OG0000101	LOC120448474|XP_039486432.1|DSAN	LOC6622479|XP_015030655.1|DVIR
OG0000101	LOC120448469|XP_039486421.1|DSAN	LOC6622519|XP_015030651.1|DVIR
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN, LOC120447694|XP_039485157.1|DSAN	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC120451665|XP_039491473.1|DSAN, LOC120453920|XP_039494789.1|DSAN	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC120446363|XP_039483229.1|DSAN, LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN, LOC120444935|XP_039480870.1|DSAN	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC120443888|XP_039479246.1|DSAN, LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN, LOC120444016|XP_039479432.1|DSAN	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC120446242|XP_039483047.1|DSAN, LOC120446620|XP_039483600.1|DSAN	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC120445859|XP_039482434.1|DSAN	LOC6622156|XP_002048476.2|DVIR
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC120450151|XP_039488921.1|DSAN	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC120452427|XP_039492589.1|DSAN, LOC120452430|XP_039492592.1|DSAN	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC120444507|XP_039480157.1|DSAN	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC120458563|XP_039502185.1|DSAN, LOC120458564|XP_039502189.1|DSAN	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC120445287|XP_039481523.1|DSAN	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC120458709|XP_039502389.1|DSAN	LOC6634255|XP_002057641.1|DVIR, LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC120453359|XP_039493965.1|DSAN, LOC120452170|XP_039492209.1|DSAN	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC120453890|XP_039494740.1|DSAN	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC120455630|XP_039497951.1|DSAN	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC120448089|XP_039485815.1|DSAN, LOC120448088|XP_039485814.1|DSAN	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC120456506|XP_039499308.1|DSAN	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC120453306|XP_039493897.1|DSAN	LOC6629234|XP_032294008.1|DVIR
OG0000136	LOC120457646|XP_039501078.1|DSAN	LOC6629430|XP_032295424.1|DVIR
OG0000137	LOC120451005|XP_039490252.1|DSAN	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC120450371|XP_039489288.1|DSAN	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC120453268|XP_039493829.1|DSAN	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC120453446|XP_039494088.1|DSAN	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC120453355|XP_039493962.1|DSAN	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC120453447|XP_039494089.1|DSAN	LOC6629609|XP_002054674.2|DVIR
OG0000140	LOC120451422|XP_039491029.1|DSAN	LOC6630875|XP_002054323.2|DVIR
OG0000141	LOC120448452|XP_039486403.1|DSAN	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC120448453|XP_039486405.1|DSAN	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC120448454|XP_039486406.1|DSAN	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC120451264|XP_039490727.1|DSAN	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC120447845|XP_039485386.1|DSAN	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC120457117|XP_039500268.1|DSAN	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC120450562|XP_039489605.1|DSAN	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC120450563|XP_039489606.1|DSAN	LOC6624208|XP_002048674.2|DVIR
OG0000144	LOC120452659|XP_039492916.1|DSAN	LOC6629583|XP_002054875.2|DVIR
OG0000144	LOC120457308|XP_039500730.1|DSAN	LOC26531280|XP_032294839.1|DVIR
OG0000144	LOC120457482|XP_039500967.1|DSAN	LOC6627421|XP_015028685.2|DVIR
OG0000145	LOC120456131|XP_039498694.1|DSAN	LOC6631571|XP_002055558.2|DVIR
OG0000145	LOC120444793|XP_039480676.1|DSAN	LOC6627696|XP_002052256.1|DVIR
OG0000147	LOC120451646|XP_039491487.1|DSAN	LOC6635761|XP_002059227.2|DVIR
OG0000147	LOC120452393|XP_039492541.1|DSAN	LOC6634949|XP_002058537.1|DVIR
OG0000147	LOC120454057|XP_039494997.1|DSAN	LOC6634950|XP_002058538.1|DVIR
OG0000148	LOC120449015|XP_039487230.1|DSAN	LOC6628264|XP_002052544.1|DVIR
OG0000148	LOC120453191|XP_039493694.1|DSAN	LOC6627419|XP_002051092.1|DVIR
OG0000149	LOC120450388|XP_039489317.1|DSAN	LOC6627743|XP_002051297.1|DVIR
OG0000149	LOC120455384|XP_039497444.1|DSAN	LOC6634481|XP_002058158.1|DVIR
OG0000150	LOC120443958|XP_039479348.1|DSAN, LOC120458690|XP_039502361.1|DSAN, LOC120458857|XP_039502618.1|DSAN, LOC120458903|XP_039502683.1|DSAN, LOC120458905|XP_039502685.1|DSAN, LOC120458904|XP_039502684.1|DSAN	LOC6627333|XP_032293973.1|DVIR
OG0000151	LOC120448719|XP_039486823.1|DSAN	LOC6624491|XP_032290429.1|DVIR
OG0000151	LOC120448648|XP_039486710.1|DSAN	LOC6624600|XP_015030529.1|DVIR
OG0000151	LOC120448649|XP_039486711.1|DSAN	LOC6627838|XP_002051728.2|DVIR
OG0000152	LOC120452528|XP_039492725.1|DSAN, LOC120454263|XP_039495344.1|DSAN, LOC120452388|XP_039492536.1|DSAN	LOC6632791|XP_002055861.2|DVIR
OG0000152	LOC120452037|XP_039492023.1|DSAN	LOC6632790|XP_002055860.1|DVIR
OG0000153	LOC120451577|XP_039491320.1|DSAN	LOC6630161|XP_002054781.2|DVIR
OG0000153	LOC120453833|XP_039494660.1|DSAN	LOC6630159|XP_002054779.1|DVIR
OG0000153	LOC120451576|XP_039491319.1|DSAN	LOC6630160|XP_002054780.1|DVIR
OG0000154	LOC120452632|XP_039492876.1|DSAN	LOC6635099|XP_002058361.1|DVIR
OG0000154	LOC120449197|XP_039487492.1|DSAN	LOC26531881|XP_015031806.2|DVIR
OG0000155	LOC120449186|XP_039487468.1|DSAN	LOC6622871|XP_032290541.1|DVIR
OG0000155	LOC120449265|XP_039487581.1|DSAN	LOC6622732|XP_002046664.1|DVIR
