Orthogroup	DSAN.longest_only	DGUA.longest_only
OG0000051	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC120451902|XP_039491845.1|DSAN, LOC120451901|XP_039491844.1|DSAN, LOC120451898|XP_039491840.1|DSAN, LOC120451896|XP_039491839.1|DSAN	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC117579291|XP_034120986.1|DGUA
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC120450869|XP_039490026.1|DSAN, LOC120448372|XP_039486275.1|DSAN, LOC120447208|XP_039484652.1|DSAN	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC120456501|XP_039499302.1|DSAN, LOC120444750|XP_039480614.1|DSAN, LOC120444752|XP_039480616.1|DSAN	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC120449413|XP_039487804.1|DSAN, LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC117579631|XP_034121489.1|DGUA
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC120451665|XP_039491473.1|DSAN	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC120453920|XP_039494789.1|DSAN	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC120446363|XP_039483229.1|DSAN	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC120444935|XP_039480870.1|DSAN	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC120444016|XP_039479432.1|DSAN	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC120446242|XP_039483047.1|DSAN	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC120446620|XP_039483600.1|DSAN	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC120444154|XP_039479666.1|DSAN	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC120458714|XP_039502396.1|DSAN, LOC120458071|XP_039501517.1|DSAN, LOC120458653|XP_039502317.1|DSAN	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC120454455|XP_039495701.1|DSAN	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC120450151|XP_039488921.1|DSAN, LOC120456622|XP_039499479.1|DSAN	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC120452427|XP_039492589.1|DSAN	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC120452255|XP_039492317.1|DSAN, LOC120452134|XP_039492154.1|DSAN	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC120458563|XP_039502185.1|DSAN	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC120458564|XP_039502189.1|DSAN	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC120445286|XP_039481522.1|DSAN	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC120454254|XP_039495315.1|DSAN	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC120453359|XP_039493965.1|DSAN	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC120452170|XP_039492209.1|DSAN	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC120448089|XP_039485815.1|DSAN	LOC117587113|XP_034133498.1|DGUA
OG0000130	LOC120448088|XP_039485814.1|DSAN	LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC120456506|XP_039499308.1|DSAN	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC120453306|XP_039493897.1|DSAN	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC120451005|XP_039490252.1|DSAN	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC120450371|XP_039489288.1|DSAN	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC120453268|XP_039493829.1|DSAN	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC120453446|XP_039494088.1|DSAN	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC120453355|XP_039493962.1|DSAN	LOC117586696|XP_034132854.1|DGUA
OG0000140	LOC120451422|XP_039491029.1|DSAN	LOC117583410|XP_034127589.1|DGUA
OG0000141	LOC120448451|XP_039486401.1|DSAN	LOC117589332|XP_034137073.1|DGUA
OG0000141	LOC120448452|XP_039486403.1|DSAN	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC120448453|XP_039486405.1|DSAN	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC120448454|XP_039486406.1|DSAN	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC120451264|XP_039490727.1|DSAN	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC120447845|XP_039485386.1|DSAN	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC120457117|XP_039500268.1|DSAN	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC120450562|XP_039489605.1|DSAN	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC120450563|XP_039489606.1|DSAN	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC120452659|XP_039492916.1|DSAN	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC120457308|XP_039500730.1|DSAN	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC120457482|XP_039500967.1|DSAN	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC120456131|XP_039498694.1|DSAN	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC120444793|XP_039480676.1|DSAN	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC120451646|XP_039491487.1|DSAN	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC120452393|XP_039492541.1|DSAN	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC120454057|XP_039494997.1|DSAN	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC120449015|XP_039487230.1|DSAN	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC120453191|XP_039493694.1|DSAN	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC120450388|XP_039489317.1|DSAN	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC120455384|XP_039497444.1|DSAN	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC120443958|XP_039479348.1|DSAN	LOC117582222|XP_034125721.1|DGUA
OG0000150	LOC120458690|XP_039502361.1|DSAN, LOC120458857|XP_039502618.1|DSAN, LOC120458903|XP_039502683.1|DSAN	LOC117582223|XP_034125722.1|DGUA
OG0000150	LOC120458905|XP_039502685.1|DSAN	LOC117582224|XP_034125723.1|DGUA
OG0000150	LOC120458904|XP_039502684.1|DSAN	LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC120448719|XP_039486823.1|DSAN	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC120448648|XP_039486710.1|DSAN	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC120448649|XP_039486711.1|DSAN	LOC117587225|XP_034133678.1|DGUA
OG0000152	LOC120452037|XP_039492023.1|DSAN	LOC117589723|XP_034137784.1|DGUA
OG0000153	LOC120451577|XP_039491320.1|DSAN	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC120453833|XP_039494660.1|DSAN	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC120451576|XP_039491319.1|DSAN	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC120452631|XP_039492875.1|DSAN	LOC117585351|XP_034130686.1|DGUA
OG0000154	LOC120452632|XP_039492876.1|DSAN	LOC117584922|XP_034129963.1|DGUA
OG0000154	LOC120449197|XP_039487492.1|DSAN	LOC117580197|XP_034122464.1|DGUA
OG0000155	LOC120449186|XP_039487468.1|DSAN	LOC117579730|XP_034121618.1|DGUA
OG0000155	LOC120449265|XP_039487581.1|DSAN	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC120448978|XP_039487172.1|DSAN	LOC117579431|XP_034121204.1|DGUA
