Orthogroup	DSAN.longest_only	DMIR.longest_only
OG0000037	LOC120451056|XP_039490346.1|DSAN, LOC120451055|XP_039490345.1|DSAN	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC120447582|XP_039484984.1|DSAN	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC120448623|XP_039486674.1|DSAN	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC120453556|XP_039494243.1|DSAN	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC120456815|XP_039499797.1|DSAN	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC120456766|XP_039499698.1|DSAN	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC120455951|XP_039498428.1|DSAN	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC120453842|XP_039494671.1|DSAN	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC120453227|XP_039493756.1|DSAN	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC120453230|XP_039493764.1|DSAN	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC120453844|XP_039494674.1|DSAN	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC120453843|XP_039494672.1|DSAN	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC120453846|XP_039494677.1|DSAN	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC120454621|XP_039496023.1|DSAN	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC120452967|XP_039493393.1|DSAN, LOC120452968|XP_039493395.1|DSAN, LOC120451583|XP_039491328.1|DSAN, LOC120453870|XP_039494709.1|DSAN	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC120453724|XP_039494486.1|DSAN	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC120451584|XP_039491329.1|DSAN, LOC120453723|XP_039494485.1|DSAN	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC120456654|XP_039499520.1|DSAN	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC120446237|XP_039483042.1|DSAN	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC120446238|XP_039483043.1|DSAN	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC120446233|XP_039483037.1|DSAN, LOC120446235|XP_039483039.1|DSAN, LOC120446236|XP_039483040.1|DSAN	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC120446234|XP_039483038.1|DSAN	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC120453988|XP_039494877.1|DSAN	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC120453019|XP_039493471.1|DSAN	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC120453349|XP_039493953.1|DSAN	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC120453637|XP_039494364.1|DSAN	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC120452792|XP_039493119.1|DSAN, LOC120454041|XP_039494968.1|DSAN, LOC120452693|XP_039492981.1|DSAN	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC120453380|XP_039493988.1|DSAN	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC120452826|XP_039493165.1|DSAN	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC120453510|XP_039494189.1|DSAN, LOC120450906|XP_039490090.1|DSAN	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC120451723|XP_039491559.1|DSAN, LOC120453660|XP_039494388.1|DSAN, LOC120453780|XP_039494561.1|DSAN	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC120453569|XP_039494260.1|DSAN	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC120448397|XP_039486321.1|DSAN	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC120448761|XP_039486880.1|DSAN	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC120448760|XP_039486879.1|DSAN	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC120451867|XP_039491805.1|DSAN	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC120455081|XP_039496878.1|DSAN, LOC120455080|XP_039496876.1|DSAN	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC120453874|XP_039494712.1|DSAN, LOC120454242|XP_039495288.1|DSAN, LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN, LOC120451794|XP_039491681.1|DSAN, LOC120446793|XP_039483883.1|DSAN	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC120446362|XP_039483228.1|DSAN	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC120446445|XP_039483359.1|DSAN	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC120447165|XP_039484555.1|DSAN	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC120449448|XP_039487853.1|DSAN	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC120450023|XP_039488699.1|DSAN	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC120451902|XP_039491845.1|DSAN, LOC120451901|XP_039491844.1|DSAN, LOC120451898|XP_039491840.1|DSAN, LOC120451896|XP_039491839.1|DSAN	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC120450287|XP_039489141.1|DSAN	LOC108163117|XP_017153708.1|DMIR
OG0000062	LOC120450290|XP_039489156.1|DSAN	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC108152680|XP_017137666.1|DMIR
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC120450869|XP_039490026.1|DSAN, LOC120448372|XP_039486275.1|DSAN, LOC120447208|XP_039484652.1|DSAN	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC117194899|XP_033255253.1|DMIR, LOC117187923|XP_033246769.1|DMIR, LOC117187905|XP_033246736.1|DMIR, LOC117187907|XP_033246740.1|DMIR, LOC117187906|XP_033246738.1|DMIR
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC108161399|XP_017151137.1|DMIR
