Orthogroup	DSAN.longest_only	DNOV.longest_only
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC115764095|XP_030562808.1|DNOV
OG0000059	LOC120452562|XP_039492776.1|DSAN, LOC120451718|XP_039491555.1|DSAN	LOC115764107|XP_030562822.1|DNOV
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC115764042|XP_030562742.1|DNOV
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC115768521|XP_030568971.1|DNOV
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC115760275|XP_030557406.1|DNOV
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC115767943|XP_030568181.1|DNOV
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC115765029|XP_030564252.1|DNOV
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC115767352|XP_030567464.1|DNOV
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC115759170|XP_030555902.1|DNOV
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC115763160|XP_030561472.1|DNOV
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC115763156|XP_030561467.1|DNOV
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC120446988|XP_039484222.1|DSAN, LOC120446986|XP_039484220.1|DSAN	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN, LOC120450856|XP_039490002.1|DSAN	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN, LOC120452063|XP_039492060.1|DSAN, LOC120452751|XP_039493060.1|DSAN, LOC120453642|XP_039494370.1|DSAN	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC120451709|XP_039491544.1|DSAN, LOC120454150|XP_039495143.1|DSAN	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC115771373|XP_030572916.1|DNOV
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC120458313|XP_039501854.1|DSAN, LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN, LOC120455860|XP_039498269.1|DSAN, LOC120455849|XP_039498257.1|DSAN	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC120454625|XP_039496027.1|DSAN, LOC120454392|XP_039495577.1|DSAN	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC120454055|XP_039494995.1|DSAN, LOC120453475|XP_039494142.1|DSAN	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC115763747|XP_030562311.1|DNOV
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC115764746|XP_030563824.1|DNOV
OG0000101	LOC120447594|XP_039484996.1|DSAN	LOC115769895|XP_030570771.1|DNOV
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC115769419|XP_030570087.1|DNOV
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC115769861|XP_030570719.1|DNOV
OG0000101	LOC120448472|XP_039486430.1|DSAN, LOC120448474|XP_039486432.1|DSAN	LOC115769416|XP_030570083.1|DNOV
OG0000101	LOC120448469|XP_039486421.1|DSAN	LOC115769860|XP_030570709.1|DNOV
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN, LOC120447694|XP_039485157.1|DSAN	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC120451665|XP_039491473.1|DSAN, LOC120453920|XP_039494789.1|DSAN	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC120446363|XP_039483229.1|DSAN, LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN, LOC120444935|XP_039480870.1|DSAN	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC120443888|XP_039479246.1|DSAN, LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN, LOC120444016|XP_039479432.1|DSAN	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC120446242|XP_039483047.1|DSAN, LOC120446620|XP_039483600.1|DSAN	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC120445859|XP_039482434.1|DSAN	LOC115768193|XP_030568568.1|DNOV
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC120444154|XP_039479666.1|DSAN	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC120454455|XP_039495701.1|DSAN	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC120450151|XP_039488921.1|DSAN	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC120452427|XP_039492589.1|DSAN, LOC120452430|XP_039492592.1|DSAN	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC120444507|XP_039480157.1|DSAN	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC120458563|XP_039502185.1|DSAN, LOC120458564|XP_039502189.1|DSAN	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC120445287|XP_039481523.1|DSAN	LOC115761028|XP_030558500.1|DNOV
OG0000126	LOC120458709|XP_039502389.1|DSAN	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	LOC120453359|XP_039493965.1|DSAN, LOC120452170|XP_039492209.1|DSAN	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN	LOC115764129|XP_030562860.1|DNOV
OG0000128	LOC120453890|XP_039494740.1|DSAN	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC120455630|XP_039497951.1|DSAN	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC120448089|XP_039485815.1|DSAN, LOC120448088|XP_039485814.1|DSAN	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC120456506|XP_039499308.1|DSAN	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC120453306|XP_039493897.1|DSAN	LOC115759801|XP_030556744.1|DNOV
OG0000136	LOC120457646|XP_039501078.1|DSAN	LOC115757764|XP_030554048.1|DNOV
OG0000137	LOC120451005|XP_039490252.1|DSAN	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC120450371|XP_039489288.1|DSAN	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC120453268|XP_039493829.1|DSAN	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC120453446|XP_039494088.1|DSAN	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC120453355|XP_039493962.1|DSAN	LOC115759562|XP_030556388.1|DNOV
OG0000138	LOC120453447|XP_039494089.1|DSAN	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV
OG0000140	LOC120451422|XP_039491029.1|DSAN	LOC115771802|XP_030573533.1|DNOV
OG0000141	LOC120448452|XP_039486403.1|DSAN	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC120448453|XP_039486405.1|DSAN	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC120448454|XP_039486406.1|DSAN	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC120451264|XP_039490727.1|DSAN	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC120447845|XP_039485386.1|DSAN	LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC120457117|XP_039500268.1|DSAN	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC120450562|XP_039489605.1|DSAN	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC120450563|XP_039489606.1|DSAN	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC120452659|XP_039492916.1|DSAN	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC120457308|XP_039500730.1|DSAN	LOC115765151|XP_030564416.1|DNOV
OG0000144	LOC120457482|XP_039500967.1|DSAN	LOC115759963|XP_030556972.1|DNOV
OG0000145	LOC120456131|XP_039498694.1|DSAN	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC120444793|XP_039480676.1|DSAN	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC120451646|XP_039491487.1|DSAN	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC120452393|XP_039492541.1|DSAN	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC120454057|XP_039494997.1|DSAN	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC120449015|XP_039487230.1|DSAN	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC120453191|XP_039493694.1|DSAN	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC120450388|XP_039489317.1|DSAN	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC120455384|XP_039497444.1|DSAN	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC120443958|XP_039479348.1|DSAN, LOC120458690|XP_039502361.1|DSAN, LOC120458857|XP_039502618.1|DSAN, LOC120458903|XP_039502683.1|DSAN, LOC120458905|XP_039502685.1|DSAN, LOC120458904|XP_039502684.1|DSAN	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC120448719|XP_039486823.1|DSAN	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC120448648|XP_039486710.1|DSAN	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC120448649|XP_039486711.1|DSAN	LOC115758875|XP_030555530.1|DNOV
OG0000152	LOC120452528|XP_039492725.1|DSAN, LOC120454263|XP_039495344.1|DSAN, LOC120452388|XP_039492536.1|DSAN	LOC115764965|XP_030564150.1|DNOV
OG0000152	LOC120452037|XP_039492023.1|DSAN	LOC115765069|XP_030564304.1|DNOV
OG0000153	LOC120451577|XP_039491320.1|DSAN	LOC115764667|XP_030563715.1|DNOV
OG0000153	LOC120453833|XP_039494660.1|DSAN	LOC115764744|XP_030563820.1|DNOV
OG0000153	LOC120451576|XP_039491319.1|DSAN	LOC115764661|XP_030563707.1|DNOV
OG0000154	LOC120452632|XP_039492876.1|DSAN	LOC115768636|XP_030569165.1|DNOV
OG0000154	LOC120449197|XP_039487492.1|DSAN	LOC115770295|XP_030571391.1|DNOV
OG0000155	LOC120449186|XP_039487468.1|DSAN	LOC115770985|XP_030572334.1|DNOV
OG0000155	LOC120449265|XP_039487581.1|DSAN	LOC115771041|XP_030572440.1|DNOV
OG0000155	LOC120448978|XP_039487172.1|DSAN	LOC115771139|XP_030572570.1|DNOV
OG0000157	LOC120458565|XP_039502192.1|DSAN	LOC115760246|XP_030557364.1|DNOV
OG0000157	LOC120447552|XP_039484939.1|DSAN	LOC115758115|XP_030554513.1|DNOV
OG0000158	LOC120444707|XP_039480514.1|DSAN	LOC115766606|XP_030566453.1|DNOV
OG0000158	LOC120449667|XP_039488200.1|DSAN	LOC115770345|XP_030571443.1|DNOV
OG0000158	LOC120448946|XP_039487126.1|DSAN	LOC115770346|XP_030571444.1|DNOV
OG0000159	LOC120447635|XP_039485072.1|DSAN	LOC115771513|XP_030573108.1|DNOV
OG0000159	LOC120448194|XP_039485994.1|DSAN	LOC115769762|XP_030570577.1|DNOV
OG0000159	LOC120448642|XP_039486703.1|DSAN	LOC115770281|XP_030571370.1|DNOV
OG0000160	LOC120451440|XP_039491049.1|DSAN	LOC115771865|XP_030573605.1|DNOV
OG0000160	LOC120453850|XP_039494688.1|DSAN	LOC115772049|XP_030573849.1|DNOV
OG0000161	LOC120449817|XP_039488398.1|DSAN	LOC115769694|XP_030570477.1|DNOV
