Orthogroup	DSAN.longest_only	DSUP.longest_only
OG0000035	LOC120453629|XP_039494355.1|DSAN, LOC120451089|XP_039490413.1|DSAN, LOC120452368|XP_039492492.1|DSAN, LOC120456274|XP_039498941.1|DSAN, LOC120450885|XP_039490059.1|DSAN	LOC119561804|XP_037731211.1|DSUP
OG0000035	LOC120457553|XP_039501025.1|DSAN, LOC120445700|XP_039482192.1|DSAN, LOC120445691|XP_039482183.1|DSAN, LOC120457524|XP_039501002.1|DSAN, LOC120450091|XP_039488817.1|DSAN, LOC120457508|XP_039500995.1|DSAN, LOC120457638|XP_039501067.1|DSAN, LOC120457639|XP_039501068.1|DSAN	LOC119551694|XP_037717091.1|DSUP, LOC119553283|XP_037719521.1|DSUP
OG0000036	LOC120453442|XP_039494083.1|DSAN	LOC119560416|XP_037729780.1|DSUP
OG0000036	LOC120450981|XP_039490212.1|DSAN	LOC119555899|XP_037723507.1|DSUP
OG0000036	LOC120452669|XP_039492941.1|DSAN	LOC119560377|XP_037729713.1|DSUP
OG0000036	LOC120454541|XP_039495854.1|DSAN, LOC120454540|XP_039495853.1|DSAN	LOC119545810|XP_037707622.1|DSUP
OG0000037	LOC120445359|XP_039481651.1|DSAN	LOC119549907|XP_037714155.1|DSUP
OG0000037	LOC120451056|XP_039490346.1|DSAN	LOC119560063|XP_037729297.1|DSUP
OG0000037	LOC120451055|XP_039490345.1|DSAN	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP
OG0000038	LOC120447582|XP_039484984.1|DSAN	LOC119555136|XP_037722291.1|DSUP
OG0000038	LOC120448623|XP_039486674.1|DSAN	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC120453556|XP_039494243.1|DSAN	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC120456815|XP_039499797.1|DSAN	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC120456766|XP_039499698.1|DSAN	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC120455951|XP_039498428.1|DSAN	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC120453842|XP_039494671.1|DSAN	LOC119556456|XP_037724634.1|DSUP
OG0000040	LOC120453227|XP_039493756.1|DSAN	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC120453230|XP_039493764.1|DSAN	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC120453844|XP_039494674.1|DSAN	LOC119556472|XP_037724654.1|DSUP
OG0000040	LOC120453843|XP_039494672.1|DSAN	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC120453846|XP_039494677.1|DSAN	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC120454621|XP_039496023.1|DSAN	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC120452967|XP_039493393.1|DSAN	LOC119554437|XP_037721279.1|DSUP
OG0000041	LOC120452968|XP_039493395.1|DSAN	LOC119554447|XP_037721290.1|DSUP
OG0000041	LOC120451583|XP_039491328.1|DSAN	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC120453724|XP_039494486.1|DSAN	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC120451584|XP_039491329.1|DSAN, LOC120453723|XP_039494485.1|DSAN	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC120456654|XP_039499520.1|DSAN	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC120446237|XP_039483042.1|DSAN	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC120446238|XP_039483043.1|DSAN	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC120446233|XP_039483037.1|DSAN	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC120446235|XP_039483039.1|DSAN	LOC119549542|XP_037713620.1|DSUP
OG0000042	LOC120446236|XP_039483040.1|DSAN	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC120446234|XP_039483038.1|DSAN	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC120453988|XP_039494877.1|DSAN	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC120453019|XP_039493471.1|DSAN	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC120453349|XP_039493953.1|DSAN	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC120453637|XP_039494364.1|DSAN	LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC120452792|XP_039493119.1|DSAN	LOC119556257|XP_037724233.1|DSUP
OG0000043	LOC120454041|XP_039494968.1|DSAN	LOC119556250|XP_037724220.1|DSUP
OG0000043	LOC120452693|XP_039492981.1|DSAN	LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC120453380|XP_039493988.1|DSAN	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC120452826|XP_039493165.1|DSAN	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC120453510|XP_039494189.1|DSAN	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC120450906|XP_039490090.1|DSAN	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC120451723|XP_039491559.1|DSAN	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC120453660|XP_039494388.1|DSAN	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC120453780|XP_039494561.1|DSAN	LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC120453569|XP_039494260.1|DSAN	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC120448397|XP_039486321.1|DSAN	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC120448761|XP_039486880.1|DSAN	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC120448760|XP_039486879.1|DSAN	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC120451867|XP_039491805.1|DSAN	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC120455081|XP_039496878.1|DSAN	LOC119555986|XP_037723641.1|DSUP
OG0000046	LOC120455080|XP_039496876.1|DSAN	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN	LOC119553613|XP_037720003.1|DSUP
OG0000046	LOC120451794|XP_039491681.1|DSAN	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC120446362|XP_039483228.1|DSAN	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC120446445|XP_039483359.1|DSAN	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC120447165|XP_039484555.1|DSAN	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC120449448|XP_039487853.1|DSAN	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC120450023|XP_039488699.1|DSAN	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC120447862|XP_039485404.1|DSAN	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC120453085|XP_039493545.1|DSAN	LOC119551943|XP_037717559.1|DSUP
OG0000051	LOC120452423|XP_039492584.1|DSAN	LOC119546183|XP_037708239.1|DSUP
OG0000051	LOC120454116|XP_039495080.1|DSAN	LOC119556804|XP_037725175.1|DSUP
OG0000052	LOC120451899|XP_039491841.1|DSAN	LOC119560909|XP_037730537.1|DSUP
OG0000052	LOC120452530|XP_039492728.1|DSAN	LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC120451901|XP_039491844.1|DSAN	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC120451898|XP_039491840.1|DSAN	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC120451896|XP_039491839.1|DSAN	LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC120452018|XP_039491995.1|DSAN	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC120454505|XP_039495792.1|DSAN	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC120454504|XP_039495791.1|DSAN	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC120446054|XP_039482765.1|DSAN	LOC119551503|XP_037716797.1|DSUP
OG0000058	LOC120446675|XP_039483682.1|DSAN	LOC119551928|XP_037717493.1|DSUP
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC120446986|XP_039484220.1|DSAN	LOC119548634|XP_037711951.1|DSUP
OG0000063	LOC120450857|XP_039490003.1|DSAN	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC120450858|XP_039490005.1|DSAN	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC120449162|XP_039487438.1|DSAN	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC120449422|XP_039487815.1|DSAN	LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC120458451|XP_039502031.1|DSAN	LOC119551150|XP_037716270.1|DSUP
OG0000065	LOC120451402|XP_039491004.1|DSAN	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC120450869|XP_039490026.1|DSAN	LOC119559817|XP_037728832.1|DSUP
OG0000068	LOC120448372|XP_039486275.1|DSAN	LOC119555070|XP_037722207.1|DSUP
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC119557222|XP_037725820.1|DSUP
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC119559869|XP_037728906.1|DSUP
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC120453726|XP_039494487.1|DSAN	LOC119558162|XP_037727356.1|DSUP
OG0000076	LOC120454050|XP_039494988.1|DSAN	LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC120458927|XP_039502713.1|DSAN	LOC119547246|XP_037709953.1|DSUP
OG0000079	LOC120456240|XP_039498869.1|DSAN	LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC119560897|XP_037730522.1|DSUP
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC120455686|XP_039498031.1|DSAN	LOC119546591|XP_037708932.1|DSUP
OG0000083	LOC120456937|XP_039500014.1|DSAN	LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC120458439|XP_039502016.1|DSAN	LOC119551864|XP_037717383.1|DSUP
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC120458440|XP_039502018.1|DSAN	LOC119549927|XP_037714196.1|DSUP
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC120454392|XP_039495577.1|DSAN	LOC119559790|XP_037728799.1|DSUP
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC120456501|XP_039499302.1|DSAN	LOC119555990|XP_037723649.1|DSUP
OG0000093	LOC120444750|XP_039480614.1|DSAN	LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC120451538|XP_039491256.1|DSAN	LOC119546349|XP_037708504.1|DSUP
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC120449413|XP_039487804.1|DSAN	LOC119554179|XP_037720899.1|DSUP
OG0000097	LOC120449412|XP_039487802.1|DSAN	LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC119561232|XP_037730976.1|DSUP
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC119560440|XP_037729811.1|DSUP
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC119560441|XP_037729812.1|DSUP
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC119560505|XP_037729907.1|DSUP
OG0000100	LOC120453705|XP_039494462.1|DSAN	LOC119560200|XP_037729491.1|DSUP
OG0000101	LOC120447595|XP_039484997.1|DSAN	LOC119552818|XP_037718594.1|DSUP
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC119552822|XP_037718602.1|DSUP
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC119552089|XP_037717794.1|DSUP
OG0000102	LOC120445351|XP_039481626.1|DSAN	LOC119549711|XP_037713871.1|DSUP
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC119553070|XP_037719123.1|DSUP
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC120449889|XP_039488502.1|DSAN	LOC119552753|XP_037718469.1|DSUP
