Orthogroup	DSAN.longest_only	DALB.longest_only
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC117574253|XP_034113873.1|DALB
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC117574270|XP_034113907.1|DALB
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC117576198|XP_034116681.1|DALB
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC117574439|XP_034114168.1|DALB
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC117567964|XP_034104164.1|DALB
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC117566525|XP_034101957.1|DALB
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC117566526|XP_034101958.1|DALB
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC117570483|XP_034108058.1|DALB
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC117569367|XP_034106390.1|DALB
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC117576304|XP_034116849.1|DALB
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB
OG0000051	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN	LOC117576902|XP_034117931.1|DALB
OG0000052	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN, LOC120451902|XP_039491845.1|DSAN, LOC120451901|XP_039491844.1|DSAN, LOC120451898|XP_039491840.1|DSAN, LOC120451896|XP_039491839.1|DSAN	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB, LOC117575219|XP_034115236.1|DALB, LOC117576928|XP_034117962.1|DALB
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC117568864|XP_034105642.1|DALB, LOC117571307|XP_034109272.1|DALB, LOC117566592|XP_034102025.1|DALB, LOC117569133|XP_034106052.1|DALB, LOC117566590|XP_034102023.1|DALB, LOC117566591|XP_034102024.1|DALB, LOC117572296|XP_034110899.1|DALB
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC117569597|XP_034106723.1|DALB
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC117569598|XP_034106724.1|DALB
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC120451218|XP_039490631.1|DSAN, LOC120451219|XP_039490632.1|DSAN	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC120446054|XP_039482765.1|DSAN, LOC120446683|XP_039483696.1|DSAN, LOC120446675|XP_039483682.1|DSAN	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC120452562|XP_039492776.1|DSAN, LOC120451718|XP_039491555.1|DSAN	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC117564867|XP_034099707.1|DALB
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC117564866|XP_034099705.1|DALB
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC120446988|XP_039484222.1|DSAN, LOC120446986|XP_039484220.1|DSAN	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC120450287|XP_039489141.1|DSAN, LOC120450290|XP_039489156.1|DSAN	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN, LOC120450856|XP_039490002.1|DSAN	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN, LOC120452063|XP_039492060.1|DSAN, LOC120452751|XP_039493060.1|DSAN, LOC120453642|XP_039494370.1|DSAN	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC120451709|XP_039491544.1|DSAN, LOC120454150|XP_039495143.1|DSAN	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC117564795|XP_034099607.1|DALB
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC120458313|XP_039501854.1|DSAN, LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN, LOC120455860|XP_039498269.1|DSAN, LOC120455849|XP_039498257.1|DSAN	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC120454055|XP_039494995.1|DSAN, LOC120453475|XP_039494142.1|DSAN	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC120456501|XP_039499302.1|DSAN, LOC120444750|XP_039480614.1|DSAN, LOC120444752|XP_039480616.1|DSAN	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC120449413|XP_039487804.1|DSAN, LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC117574748|XP_034114579.1|DALB
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC117576656|XP_034117500.1|DALB, LOC117575927|XP_034116277.1|DALB
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC117575926|XP_034116275.1|DALB
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC117565539|XP_034100578.1|DALB
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC117569034|XP_034105922.1|DALB
OG0000101	LOC120448469|XP_039486421.1|DSAN	LOC117569031|XP_034105916.1|DALB
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN, LOC120447694|XP_039485157.1|DSAN	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC120451665|XP_039491473.1|DSAN, LOC120453920|XP_039494789.1|DSAN	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC120446363|XP_039483229.1|DSAN, LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN, LOC120444935|XP_039480870.1|DSAN	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC120443888|XP_039479246.1|DSAN, LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN, LOC120444016|XP_039479432.1|DSAN	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC120446242|XP_039483047.1|DSAN, LOC120446620|XP_039483600.1|DSAN	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000113	LOC120445859|XP_039482434.1|DSAN	LOC117568015|XP_034104233.1|DALB
OG0000114	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC120444154|XP_039479666.1|DSAN	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC120458714|XP_039502396.1|DSAN, LOC120458071|XP_039501517.1|DSAN, LOC120458653|XP_039502317.1|DSAN	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC120454455|XP_039495701.1|DSAN	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC120450151|XP_039488921.1|DSAN	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC120452427|XP_039492589.1|DSAN, LOC120452430|XP_039492592.1|DSAN	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC120444507|XP_039480157.1|DSAN	LOC117571190|XP_034109119.1|DALB, LOC117568483|XP_034105060.1|DALB
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC120458563|XP_039502185.1|DSAN, LOC120458564|XP_039502189.1|DSAN	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC120445287|XP_039481523.1|DSAN	LOC117571229|XP_034109167.1|DALB
OG0000125	LOC120445286|XP_039481522.1|DSAN	LOC117567335|XP_034103145.1|DALB
OG0000126	LOC120458709|XP_039502389.1|DSAN	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC120453359|XP_039493965.1|DSAN, LOC120452170|XP_039492209.1|DSAN	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC117571995|XP_034110397.1|DALB
OG0000128	LOC120453890|XP_039494740.1|DSAN	LOC117571994|XP_034110395.1|DALB
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC120455630|XP_039497951.1|DSAN	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC120448089|XP_039485815.1|DSAN, LOC120448088|XP_039485814.1|DSAN	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC120456506|XP_039499308.1|DSAN	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC120453306|XP_039493897.1|DSAN	LOC117564459|XP_034099134.1|DALB
OG0000136	LOC120457646|XP_039501078.1|DSAN	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB
OG0000137	LOC120451005|XP_039490252.1|DSAN	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC120450371|XP_039489288.1|DSAN	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC120453446|XP_039494088.1|DSAN	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC120453355|XP_039493962.1|DSAN	LOC117574048|XP_034113540.1|DALB
OG0000138	LOC120453447|XP_039494089.1|DSAN	LOC117573290|XP_034112283.1|DALB
OG0000140	LOC120451422|XP_039491029.1|DSAN	LOC117576114|XP_034116562.1|DALB
OG0000141	LOC120448452|XP_039486403.1|DSAN	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC120448453|XP_039486405.1|DSAN	LOC117568470|XP_034105047.1|DALB
