Orthogroup	DSAN.longest_only	DSIM.longest_only
OG0000036	LOC120454540|XP_039495853.1|DSAN	LOC6729260|XP_002104580.2|DSIM
OG0000037	LOC120445359|XP_039481651.1|DSAN	LOC6735171|XP_016028454.1|DSIM
OG0000037	LOC120451056|XP_039490346.1|DSAN	LOC6727491|XP_002102871.2|DSIM
OG0000037	LOC120451055|XP_039490345.1|DSAN	LOC6727490|XP_002102870.2|DSIM
OG0000038	LOC120447582|XP_039484984.1|DSAN	LOC6738693|XP_002085495.1|DSIM
OG0000038	LOC120448623|XP_039486674.1|DSAN	LOC6738696|XP_016032514.1|DSIM
OG0000039	LOC120453556|XP_039494243.1|DSAN	LOC6726964|XP_002102366.2|DSIM
OG0000039	LOC120456815|XP_039499797.1|DSAN	LOC27207643|XP_016039311.1|DSIM
OG0000039	LOC120456766|XP_039499698.1|DSAN	LOC6740324|XP_002077196.2|DSIM
OG0000039	LOC120455951|XP_039498428.1|DSAN	LOC6725586|XP_039153235.1|DSIM
OG0000040	LOC120453842|XP_039494671.1|DSAN	LOC6727642|XP_002103019.1|DSIM
OG0000040	LOC120453227|XP_039493756.1|DSAN	LOC6728556|XP_002103897.1|DSIM
OG0000040	LOC120453230|XP_039493764.1|DSAN	LOC6728557|XP_002103898.1|DSIM
OG0000040	LOC120453844|XP_039494674.1|DSAN	LOC6727641|XP_002103018.1|DSIM
OG0000040	LOC120453843|XP_039494672.1|DSAN	LOC6727640|XP_016034235.1|DSIM
OG0000040	LOC120453846|XP_039494677.1|DSAN	LOC6727638|XP_002103015.1|DSIM
OG0000040	LOC120454621|XP_039496023.1|DSAN	LOC6730355|XP_002105637.2|DSIM
OG0000041	LOC120452967|XP_039493393.1|DSAN	LOC6729586|XP_002104894.1|DSIM
OG0000041	LOC120452968|XP_039493395.1|DSAN	LOC6740781|XP_016036235.1|DSIM, LOC6729587|XP_002104895.1|DSIM
OG0000041	LOC120451583|XP_039491328.1|DSAN	LOC6729591|XP_002104899.1|DSIM
OG0000041	LOC120453870|XP_039494709.1|DSAN	LOC6729588|XP_016036234.1|DSIM, LOC6729589|XP_002104897.1|DSIM
OG0000041	LOC120453724|XP_039494486.1|DSAN	LOC6729598|XP_002104906.1|DSIM
OG0000041	LOC120453723|XP_039494485.1|DSAN	LOC6729597|XP_016036238.1|DSIM
OG0000042	LOC120456654|XP_039499520.1|DSAN	LOC27209427|XP_016038683.1|DSIM
OG0000042	LOC120446237|XP_039483042.1|DSAN	LOC6735085|XP_039148041.1|DSIM
OG0000042	LOC120446238|XP_039483043.1|DSAN	LOC6735089|XP_039148042.1|DSIM
OG0000042	LOC120446233|XP_039483037.1|DSAN	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	LOC120446235|XP_039483039.1|DSAN	LOC6735088|XP_039148043.1|DSIM
OG0000042	LOC120446236|XP_039483040.1|DSAN	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	LOC120446234|XP_039483038.1|DSAN	LOC6735090|XP_016028363.1|DSIM
OG0000043	LOC120453988|XP_039494877.1|DSAN	LOC27207593|XP_016035207.2|DSIM
OG0000043	LOC120453019|XP_039493471.1|DSAN	LOC6728570|XP_016035206.2|DSIM
OG0000043	LOC120453349|XP_039493953.1|DSAN	LOC6728571|XP_002103912.1|DSIM
OG0000043	LOC120453637|XP_039494364.1|DSAN	LOC6728574|XP_002103915.1|DSIM
OG0000043	LOC120452792|XP_039493119.1|DSAN	LOC6728568|XP_002103909.1|DSIM
OG0000043	LOC120454041|XP_039494968.1|DSAN	LOC6728566|XP_002103907.3|DSIM
OG0000043	LOC120452693|XP_039492981.1|DSAN	LOC6730335|XP_016037102.1|DSIM
OG0000044	LOC120452826|XP_039493165.1|DSAN	LOC6729601|XP_016036243.1|DSIM
OG0000044	LOC120453510|XP_039494189.1|DSAN	LOC6729605|XP_002104913.1|DSIM
OG0000044	LOC120450906|XP_039490090.1|DSAN	LOC6729606|XP_002104914.1|DSIM
OG0000044	LOC120451723|XP_039491559.1|DSAN	LOC6729602|XP_016036244.1|DSIM
OG0000044	LOC120453660|XP_039494388.1|DSAN	LOC6729604|XP_002104912.1|DSIM
OG0000044	LOC120453780|XP_039494561.1|DSAN	LOC6729603|XP_016036245.1|DSIM
OG0000044	LOC120453569|XP_039494260.1|DSAN	LOC6728484|XP_016035123.1|DSIM
OG0000045	LOC120448397|XP_039486321.1|DSAN	LOC27207701|XP_016031376.1|DSIM
OG0000045	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	LOC120448761|XP_039486880.1|DSAN	LOC6737082|XP_002083929.1|DSIM
OG0000045	LOC120448760|XP_039486879.1|DSAN	LOC6737081|XP_002083928.1|DSIM
OG0000046	LOC120451867|XP_039491805.1|DSAN	LOC6727218|XP_002102610.2|DSIM
OG0000046	LOC120455081|XP_039496878.1|DSAN	LOC27208258|XP_039152751.1|DSIM
OG0000046	LOC120455080|XP_039496876.1|DSAN	LOC6726461|XP_002107418.1|DSIM
OG0000046	LOC120453874|XP_039494712.1|DSAN	LOC6729249|XP_002104570.1|DSIM
OG0000046	LOC120454242|XP_039495288.1|DSAN	LOC6729250|XP_016035903.2|DSIM
OG0000046	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM
OG0000046	LOC120451794|XP_039491681.1|DSAN	LOC6729246|XP_002104567.2|DSIM
OG0000046	LOC120446793|XP_039483883.1|DSAN	LOC6734258|XP_016027304.1|DSIM
OG0000047	LOC120446362|XP_039483228.1|DSAN	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC120446445|XP_039483359.1|DSAN	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC120447165|XP_039484555.1|DSAN	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC120449448|XP_039487853.1|DSAN	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC120450023|XP_039488699.1|DSAN	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC120448833|XP_039486966.1|DSAN	LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC120447862|XP_039485404.1|DSAN	LOC6738290|XP_002085101.1|DSIM
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC120452423|XP_039492584.1|DSAN	LOC6728085|XP_002103437.1|DSIM
OG0000051	LOC120454116|XP_039495080.1|DSAN	LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC120451899|XP_039491841.1|DSAN	LOC6728714|XP_002104050.1|DSIM
OG0000052	LOC120452530|XP_039492728.1|DSAN	LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC120451902|XP_039491845.1|DSAN	LOC6728715|XP_016035378.1|DSIM
OG0000052	LOC120451901|XP_039491844.1|DSAN	LOC6728716|XP_002104052.1|DSIM
OG0000052	LOC120451898|XP_039491840.1|DSAN	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC120451896|XP_039491839.1|DSAN	LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC6730202|XP_002105487.1|DSIM
OG0000055	LOC120452018|XP_039491995.1|DSAN	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC120454505|XP_039495792.1|DSAN	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC120454507|XP_039495793.1|DSAN	LOC6729195|XP_002104516.1|DSIM
OG0000056	LOC120454504|XP_039495791.1|DSAN	LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC120446054|XP_039482765.1|DSAN	LOC6735235|XP_016028557.1|DSIM
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC120446675|XP_039483682.1|DSAN	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC120451721|XP_039491557.1|DSAN	LOC6729753|XP_002105059.1|DSIM
OG0000059	LOC120451717|XP_039491554.1|DSAN	LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC120446986|XP_039484220.1|DSAN	LOC6732806|XP_002079919.1|DSIM
OG0000062	LOC120450287|XP_039489141.1|DSAN	LOC27208526|XP_016023428.1|DSIM
OG0000062	LOC120450290|XP_039489156.1|DSAN	LOC27209077|XP_016023423.1|DSIM
OG0000063	LOC120450857|XP_039490003.1|DSAN	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC120450858|XP_039490005.1|DSAN	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC120449162|XP_039487438.1|DSAN	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC120449422|XP_039487815.1|DSAN	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC120458451|XP_039502031.1|DSAN	LOC6731536|XP_002078683.1|DSIM
OG0000065	LOC120451402|XP_039491004.1|DSAN	LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC120450869|XP_039490026.1|DSAN	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC120448372|XP_039486275.1|DSAN	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC120453726|XP_039494487.1|DSAN	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC120454050|XP_039494988.1|DSAN	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC120456240|XP_039498869.1|DSAN	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC120455686|XP_039498031.1|DSAN	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC120456937|XP_039500014.1|DSAN	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC120458439|XP_039502016.1|DSAN	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC120458440|XP_039502018.1|DSAN	LOC6733410|XP_002080467.1|DSIM
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC120454392|XP_039495577.1|DSAN	LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC120456501|XP_039499302.1|DSAN	LOC6725462|XP_002106478.1|DSIM
OG0000093	LOC120444750|XP_039480614.1|DSAN	LOC27206936|XP_016028260.1|DSIM
OG0000093	LOC120444752|XP_039480616.1|DSAN	LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC120451538|XP_039491256.1|DSAN	LOC27206522|XP_039148883.1|DSIM
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC6726915|XP_002102317.1|DSIM
OG0000095	LOC120447009|XP_039484295.1|DSAN, LOC120457588|XP_039501029.1|DSAN	LOC120285249|XP_039152516.1|DSIM, LOC120284975|XP_039150807.1|DSIM, LOC120285823|XP_039154448.1|DSIM
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC120449413|XP_039487804.1|DSAN	LOC27207237|XP_016032392.1|DSIM
OG0000097	LOC120448433|XP_039486374.1|DSAN	LOC27208790|XP_016032388.1|DSIM
OG0000097	LOC120449412|XP_039487802.1|DSAN	LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC6728117|XP_002103468.1|DSIM
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC6728118|XP_002103469.1|DSIM
OG0000100	LOC120453705|XP_039494462.1|DSAN	LOC27207461|XP_039150801.1|DSIM
OG0000101	LOC120447595|XP_039484997.1|DSAN	LOC27207534|XP_016032499.1|DSIM
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC6738674|XP_016032493.2|DSIM
OG0000101	LOC120448472|XP_039486430.1|DSAN	LOC120284835|XP_039150176.1|DSIM
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC6733641|XP_016026602.1|DSIM
OG0000102	LOC120445351|XP_039481626.1|DSAN	LOC6735806|XP_002082719.1|DSIM
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC6733940|XP_016026992.1|DSIM
