Orthogroup	DSAN.longest_only	DPER.longest_only
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC6598735|XP_002023804.1|DPER
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC6598764|XP_002023798.1|DPER
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC6603412|XP_002028417.1|DPER, LOC6603413|XP_026848216.1|DPER
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC113566500|XP_026848194.1|DPER, LOC6603415|XP_026848193.1|DPER
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC6598821|XP_026848488.1|DPER, LOC6598820|XP_002023932.1|DPER
OG0000051	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN	LOC6591581|XP_026848899.1|DPER, LOC113566604|XP_026848831.1|DPER
OG0000052	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC120451902|XP_039491845.1|DSAN, LOC120451901|XP_039491844.1|DSAN, LOC120451898|XP_039491840.1|DSAN, LOC120451896|XP_039491839.1|DSAN	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC6589988|XP_002015740.1|DPER
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC6597957|XP_002023160.1|DPER
OG0000062	LOC120450287|XP_039489141.1|DSAN	LOC113565624|XP_026843917.1|DPER
OG0000063	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN	LOC6600251|XP_026849074.1|DPER
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC120458451|XP_039502031.1|DSAN, LOC120451402|XP_039491004.1|DSAN	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC6598628|XP_002023840.1|DPER
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC120450869|XP_039490026.1|DSAN, LOC120448372|XP_039486275.1|DSAN, LOC120447208|XP_039484652.1|DSAN	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC120454001|XP_039494904.1|DSAN	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC120458928|XP_039502714.1|DSAN	LOC6589088|XP_002014970.1|DPER
OG0000079	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN	LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC113565380|XP_026842968.1|DPER
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC6593875|XP_002019172.1|DPER
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC120456501|XP_039499302.1|DSAN, LOC120444750|XP_039480614.1|DSAN, LOC120444752|XP_039480616.1|DSAN	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC120451538|XP_039491256.1|DSAN	LOC6595624|XP_002020698.1|DPER
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC120449413|XP_039487804.1|DSAN, LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN	LOC6598928|XP_026848961.1|DPER
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC6588260|XP_002013399.2|DPER, LOC6587372|XP_026851254.1|DPER
OG0000101	LOC120447594|XP_039484996.1|DSAN	LOC6602368|XP_026848566.1|DPER
OG0000101	LOC120447595|XP_039484997.1|DSAN	LOC6602367|XP_026848565.1|DPER
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC6602370|XP_026848567.1|DPER
OG0000101	LOC120448469|XP_039486421.1|DSAN	LOC6602371|XP_026848545.1|DPER
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC120451665|XP_039491473.1|DSAN, LOC120453920|XP_039494789.1|DSAN	LOC6591573|XP_026849170.1|DPER
OG0000106	LOC120454157|XP_039495154.1|DSAN, LOC120454155|XP_039495152.1|DSAN, LOC120452719|XP_039493021.1|DSAN, LOC120445667|XP_039482149.1|DSAN, LOC120445668|XP_039482151.1|DSAN, LOC120445282|XP_039481516.1|DSAN, LOC120446692|XP_039483723.1|DSAN	LOC6601558|XP_002026678.2|DPER
OG0000107	LOC120446363|XP_039483229.1|DSAN	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC120444935|XP_039480870.1|DSAN	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC120443888|XP_039479246.1|DSAN, LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER
OG0000109	LOC120444016|XP_039479432.1|DSAN	LOC6594954|XP_002020322.2|DPER
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC120446242|XP_039483047.1|DSAN	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC120446620|XP_039483600.1|DSAN	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC6588309|XP_002013782.2|DPER
OG0000114	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC6591517|XP_002017065.1|DPER
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC120444154|XP_039479666.1|DSAN	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC120444155|XP_039479668.1|DSAN	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC120444156|XP_039479669.1|DSAN	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC120444158|XP_039479671.1|DSAN	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC120458714|XP_039502396.1|DSAN, LOC120458071|XP_039501517.1|DSAN, LOC120458653|XP_039502317.1|DSAN	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC120458057|XP_039501500.1|DSAN	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC120454455|XP_039495701.1|DSAN	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC120452109|XP_039492121.1|DSAN	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC120451917|XP_039491863.1|DSAN	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC120457201|XP_039500489.1|DSAN	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC120446605|XP_039483576.1|DSAN	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC120450151|XP_039488921.1|DSAN, LOC120456622|XP_039499479.1|DSAN	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC120452429|XP_039492591.1|DSAN	LOC6587257|XP_002013500.1|DPER
OG0000121	LOC120452427|XP_039492589.1|DSAN	LOC6587434|XP_002013499.1|DPER
OG0000122	LOC120446930|XP_039484118.1|DSAN	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC120455728|XP_039498076.1|DSAN	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC120455178|XP_039497050.1|DSAN	LOC6592948|XP_002017692.1|DPER
OG0000122	LOC120453978|XP_039494868.1|DSAN	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC120444507|XP_039480157.1|DSAN	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC120452255|XP_039492317.1|DSAN, LOC120452134|XP_039492154.1|DSAN	LOC6591749|XP_002016987.1|DPER
OG0000123	LOC120452662|XP_039492932.1|DSAN	LOC6591748|XP_002016986.1|DPER
OG0000124	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN	LOC6592458|XP_002017793.1|DPER
OG0000124	LOC120458563|XP_039502185.1|DSAN	LOC6592447|XP_002017792.2|DPER
OG0000124	LOC120458564|XP_039502189.1|DSAN	LOC6592445|XP_026841433.1|DPER
OG0000125	LOC120451421|XP_039491027.1|DSAN	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC120451369|XP_039490949.1|DSAN	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC120445287|XP_039481523.1|DSAN	LOC6589945|XP_002015973.1|DPER
OG0000125	LOC120445286|XP_039481522.1|DSAN	LOC6589946|XP_002015974.1|DPER
OG0000126	LOC120454254|XP_039495315.1|DSAN	LOC6595651|XP_002020775.1|DPER
OG0000126	LOC120458709|XP_039502389.1|DSAN	LOC6593662|XP_026843526.1|DPER
OG0000127	LOC120453359|XP_039493965.1|DSAN	LOC6594438|XP_002019550.1|DPER
OG0000127	LOC120452170|XP_039492209.1|DSAN	LOC6594439|XP_002019551.2|DPER
OG0000127	LOC120453357|XP_039493964.1|DSAN	LOC6594437|XP_002019549.1|DPER
OG0000127	LOC120451773|XP_039491637.1|DSAN	LOC6594436|XP_002019548.2|DPER
OG0000128	LOC120445036|XP_039481059.1|DSAN	LOC6591138|XP_026841346.1|DPER
OG0000128	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN	LOC6591137|XP_002015931.1|DPER
OG0000129	LOC120455629|XP_039497949.1|DSAN	LOC6600225|XP_026846733.1|DPER
OG0000129	LOC120449827|XP_039488407.1|DSAN	LOC6595739|XP_002021356.1|DPER
OG0000129	LOC120456992|XP_039500082.1|DSAN	LOC113565640|XP_026844003.1|DPER
OG0000129	LOC120455630|XP_039497951.1|DSAN	LOC6604479|XP_026846732.1|DPER
OG0000130	LOC120450387|XP_039489313.1|DSAN	LOC113566721|XP_026849408.1|DPER
OG0000130	LOC120449269|XP_039487586.1|DSAN	LOC6601427|XP_026847802.1|DPER
OG0000130	LOC120448089|XP_039485815.1|DSAN	LOC6601429|XP_002026465.2|DPER
OG0000130	LOC120448088|XP_039485814.1|DSAN	LOC6599462|XP_002024611.2|DPER
OG0000131	LOC120450809|XP_039489913.1|DSAN	LOC6587235|XP_002013890.1|DPER
OG0000132	LOC120450849|XP_039489991.1|DSAN	LOC6589424|XP_002014544.2|DPER
OG0000132	LOC120452537|XP_039492737.1|DSAN	LOC6591607|XP_002017102.1|DPER
OG0000134	LOC120451359|XP_039490929.1|DSAN	LOC6588294|XP_002012910.1|DPER
