Orthogroup	DSAN.longest_only	DFIC.longest_only
OG0000043	LOC120453380|XP_039493988.1|DSAN	LOC108087388|XP_017040219.1|DFIC
OG0000044	LOC120452826|XP_039493165.1|DSAN	LOC108095953|XP_017052779.1|DFIC
OG0000044	LOC120453510|XP_039494189.1|DSAN	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC
OG0000044	LOC120450906|XP_039490090.1|DSAN	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC
OG0000044	LOC120451723|XP_039491559.1|DSAN	LOC108096011|XP_017052849.1|DFIC
OG0000044	LOC120453660|XP_039494388.1|DSAN	LOC108095670|XP_017052324.1|DFIC
OG0000044	LOC120453780|XP_039494561.1|DSAN	LOC108095658|XP_017052312.1|DFIC
OG0000044	LOC120453569|XP_039494260.1|DSAN	LOC108102017|XP_017062104.1|DFIC
OG0000045	LOC120448397|XP_039486321.1|DSAN	LOC108099782|XP_017058900.1|DFIC
OG0000045	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC
OG0000045	LOC120448761|XP_039486880.1|DSAN	LOC108089346|XP_017043016.1|DFIC
OG0000045	LOC120448760|XP_039486879.1|DSAN	LOC108089335|XP_017043004.1|DFIC
OG0000046	LOC120451867|XP_039491805.1|DSAN	LOC108098480|XP_017056880.1|DFIC
OG0000046	LOC120455081|XP_039496878.1|DSAN	LOC108097441|XP_017055199.1|DFIC
OG0000046	LOC120455080|XP_039496876.1|DSAN	LOC108097439|XP_017055197.1|DFIC
OG0000046	LOC120453874|XP_039494712.1|DSAN	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC
OG0000046	LOC120454242|XP_039495288.1|DSAN	LOC108091607|XP_017046377.1|DFIC
OG0000046	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN	LOC108091593|XP_017046357.1|DFIC
OG0000046	LOC120451794|XP_039491681.1|DSAN	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC120446362|XP_039483228.1|DSAN	LOC108090569|XP_017044803.1|DFIC
OG0000047	LOC120446445|XP_039483359.1|DSAN	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC120447165|XP_039484555.1|DSAN	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC120449448|XP_039487853.1|DSAN	LOC108089762|XP_017043641.1|DFIC
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC108094950|XP_017051302.1|DFIC
OG0000047	LOC120450023|XP_039488699.1|DSAN	LOC108089719|XP_017043575.1|DFIC
OG0000048	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC120447859|XP_039485400.1|DSAN	LOC108089537|XP_017043362.1|DFIC
OG0000048	LOC120447862|XP_039485404.1|DSAN	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC120452423|XP_039492584.1|DSAN	LOC108092094|XP_017047073.1|DFIC
OG0000051	LOC120454116|XP_039495080.1|DSAN	LOC108087894|XP_017040960.1|DFIC
OG0000052	LOC120452530|XP_039492728.1|DSAN	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC120451901|XP_039491844.1|DSAN	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC120451898|XP_039491840.1|DSAN	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC120451896|XP_039491839.1|DSAN	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC108099258|XP_017058122.1|DFIC
OG0000055	LOC120452018|XP_039491995.1|DSAN	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC120454505|XP_039495792.1|DSAN	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC120454504|XP_039495791.1|DSAN	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC120446054|XP_039482765.1|DSAN	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	LOC120446683|XP_039483696.1|DSAN	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC120450857|XP_039490003.1|DSAN	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC120450858|XP_039490005.1|DSAN	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC120449162|XP_039487438.1|DSAN	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC120449422|XP_039487815.1|DSAN	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC120458451|XP_039502031.1|DSAN	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC120451402|XP_039491004.1|DSAN	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC120450869|XP_039490026.1|DSAN	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC120448372|XP_039486275.1|DSAN	LOC108086952|XP_017039554.1|DFIC
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC120446358|XP_039483223.1|DSAN	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC108097185|XP_017054817.1|DFIC
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC120453726|XP_039494487.1|DSAN	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC120454050|XP_039494988.1|DSAN	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC120456240|XP_039498869.1|DSAN	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC120455686|XP_039498031.1|DSAN	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC120456937|XP_039500014.1|DSAN	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC108098717|XP_017057324.1|DFIC
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC120458439|XP_039502016.1|DSAN	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC120458440|XP_039502018.1|DSAN	LOC108101603|XP_017061506.1|DFIC
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC120456501|XP_039499302.1|DSAN	LOC108094674|XP_017050882.1|DFIC
OG0000093	LOC120444750|XP_039480614.1|DSAN	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC120449413|XP_039487804.1|DSAN	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	LOC120448433|XP_039486374.1|DSAN	LOC108099737|XP_017058847.1|DFIC
OG0000097	LOC120449412|XP_039487802.1|DSAN	LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC108092048|XP_017046984.1|DFIC
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC108092049|XP_017046985.1|DFIC
OG0000100	LOC120453705|XP_039494462.1|DSAN	LOC108097691|XP_017055649.1|DFIC
OG0000101	LOC120447595|XP_039484997.1|DSAN	LOC108088290|XP_017041499.1|DFIC
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC120449889|XP_039488502.1|DSAN	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC120451665|XP_039491473.1|DSAN	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC120453920|XP_039494789.1|DSAN	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC120446897|XP_039484049.1|DSAN	LOC108101407|XP_017061221.1|DFIC
OG0000106	LOC120454157|XP_039495154.1|DSAN	LOC108096338|XP_017053375.1|DFIC
OG0000106	LOC120454155|XP_039495152.1|DSAN	LOC108098423|XP_017056805.1|DFIC, LOC108098436|XP_017056816.1|DFIC
OG0000106	LOC120452719|XP_039493021.1|DSAN	LOC108100923|XP_017060536.1|DFIC
OG0000106	LOC120445667|XP_039482149.1|DSAN	LOC108087622|XP_017040553.1|DFIC
OG0000106	LOC120445668|XP_039482151.1|DSAN	LOC108087617|XP_017040548.1|DFIC
OG0000106	LOC120445282|XP_039481516.1|DSAN	LOC108087643|XP_017040596.1|DFIC
OG0000106	LOC120446692|XP_039483723.1|DSAN	LOC108087641|XP_017040594.1|DFIC
OG0000107	LOC120446363|XP_039483229.1|DSAN	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC120446737|XP_039483794.1|DSAN	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC
OG0000107	LOC120444935|XP_039480870.1|DSAN	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC120443888|XP_039479246.1|DSAN	LOC108099999|XP_017059189.1|DFIC
OG0000109	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN	LOC108100065|XP_017059289.1|DFIC, LOC108100095|XP_017059329.1|DFIC
OG0000109	LOC120444016|XP_039479432.1|DSAN	LOC108099998|XP_017059188.1|DFIC
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC120446242|XP_039483047.1|DSAN	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC120446620|XP_039483600.1|DSAN	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC120455231|XP_039497141.1|DSAN	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC120456987|XP_039500070.1|DSAN	LOC108097867|XP_017055891.1|DFIC
OG0000112	LOC120456973|XP_039500054.1|DSAN	LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC120458260|XP_039501783.1|DSAN	LOC108088714|XP_017042147.1|DFIC, LOC108088715|XP_017042148.1|DFIC
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC108090089|XP_017044080.1|DFIC
OG0000113	LOC120447236|XP_039484695.1|DSAN	LOC108100512|XP_017059956.1|DFIC
OG0000114	LOC120447490|XP_039484824.1|DSAN	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC108102107|XP_017062260.1|DFIC
OG0000114	LOC120447473|XP_039484802.1|DSAN	LOC108102108|XP_017062261.1|DFIC, LOC108088497|XP_017041852.1|DFIC
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC108095865|XP_017052658.1|DFIC
OG0000116	LOC120451580|XP_039491324.1|DSAN	LOC108096016|XP_017052855.1|DFIC
