Orthogroup	DSAN.longest_only	DEUG.longest_only
OG0000043	LOC120452693|XP_039492981.1|DSAN	LOC108105204|XP_017067144.1|DEUG
OG0000043	LOC120453380|XP_039493988.1|DSAN	LOC108116498|XP_017083919.1|DEUG
OG0000044	LOC120452826|XP_039493165.1|DSAN	LOC108113702|XP_017079868.1|DEUG
OG0000044	LOC120453510|XP_039494189.1|DSAN	LOC108113679|XP_017079844.1|DEUG
OG0000044	LOC120450906|XP_039490090.1|DSAN	LOC108113668|XP_017079833.1|DEUG
OG0000044	LOC120451723|XP_039491559.1|DSAN	LOC108113686|XP_017079852.1|DEUG
OG0000044	LOC120453660|XP_039494388.1|DSAN	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC120453780|XP_039494561.1|DSAN	LOC108113682|XP_017079848.1|DEUG
OG0000044	LOC120453569|XP_039494260.1|DSAN	LOC108116281|XP_017083557.1|DEUG
OG0000045	LOC120448397|XP_039486321.1|DSAN	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC120448761|XP_039486880.1|DSAN	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC120448760|XP_039486879.1|DSAN	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC120451867|XP_039491805.1|DSAN	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC120455081|XP_039496878.1|DSAN	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC120455080|XP_039496876.1|DSAN	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC120453874|XP_039494712.1|DSAN	LOC108116573|XP_017084003.1|DEUG
OG0000046	LOC120454242|XP_039495288.1|DSAN	LOC108116575|XP_017084005.1|DEUG
OG0000046	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN	LOC108116563|XP_017083991.1|DEUG
OG0000046	LOC120451794|XP_039491681.1|DSAN	LOC108116555|XP_017083982.1|DEUG
OG0000046	LOC120446793|XP_039483883.1|DSAN	LOC108112347|XP_017077663.1|DEUG
OG0000047	LOC120446362|XP_039483228.1|DSAN	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC120446445|XP_039483359.1|DSAN	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC120447165|XP_039484555.1|DSAN	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC120449448|XP_039487853.1|DSAN	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC120446374|XP_039483239.1|DSAN	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC120450023|XP_039488699.1|DSAN	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN	LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC120447862|XP_039485404.1|DSAN	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC120447858|XP_039485399.1|DSAN	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC120447864|XP_039485406.1|DSAN	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC120451912|XP_039491855.1|DSAN	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC120454479|XP_039495747.1|DSAN	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC120451908|XP_039491850.1|DSAN	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC120451909|XP_039491851.1|DSAN	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC120451911|XP_039491854.1|DSAN	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC120454478|XP_039495745.1|DSAN	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC120444560|XP_039480251.1|DSAN	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC120450200|XP_039489002.1|DSAN	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC120450145|XP_039488909.1|DSAN	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC120450199|XP_039489001.1|DSAN	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC120449121|XP_039487366.1|DSAN	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC120450198|XP_039489000.1|DSAN	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC120449122|XP_039487368.1|DSAN	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC120454079|XP_039495023.1|DSAN	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC120450805|XP_039489908.1|DSAN	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC120453085|XP_039493545.1|DSAN	LOC108111705|XP_017076743.1|DEUG
OG0000051	LOC120452423|XP_039492584.1|DSAN	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG
OG0000051	LOC120454116|XP_039495080.1|DSAN	LOC108111706|XP_017076744.1|DEUG
OG0000052	LOC120451899|XP_039491841.1|DSAN	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC120452530|XP_039492728.1|DSAN	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC120451902|XP_039491845.1|DSAN	LOC108109394|XP_017073383.1|DEUG
OG0000052	LOC120451901|XP_039491844.1|DSAN	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC120451898|XP_039491840.1|DSAN	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC120451896|XP_039491839.1|DSAN	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC120446961|XP_039484150.1|DSAN	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC120446960|XP_039484149.1|DSAN	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC120458373|XP_039501926.1|DSAN	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC120458372|XP_039501925.1|DSAN	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC120458371|XP_039501924.1|DSAN	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC120458368|XP_039501922.1|DSAN	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC120458380|XP_039501934.1|DSAN	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC120451731|XP_039491574.1|DSAN	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC120451217|XP_039490630.1|DSAN	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC120451218|XP_039490631.1|DSAN	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC120451219|XP_039490632.1|DSAN	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC120452018|XP_039491995.1|DSAN	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC120454503|XP_039495790.1|DSAN	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC120454502|XP_039495789.1|DSAN	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC120454505|XP_039495792.1|DSAN	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC120454504|XP_039495791.1|DSAN	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC120450990|XP_039490227.1|DSAN	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC120446054|XP_039482765.1|DSAN	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC120446675|XP_039483682.1|DSAN	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC120456673|XP_039499561.1|DSAN	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC120456892|XP_039499925.1|DSAN	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC120452711|XP_039493009.1|DSAN	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC120452562|XP_039492776.1|DSAN	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC120451718|XP_039491555.1|DSAN	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC120452007|XP_039491978.1|DSAN	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	LOC120451854|XP_039491780.1|DSAN	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC120457148|XP_039500354.1|DSAN	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC120446738|XP_039483795.1|DSAN	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC120452766|XP_039493085.1|DSAN	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC120453827|XP_039494650.1|DSAN	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC120456505|XP_039499307.1|DSAN	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC120458923|XP_039502708.1|DSAN	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC120458680|XP_039502351.1|DSAN	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC120449973|XP_039488618.1|DSAN	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC120456052|XP_039498568.1|DSAN	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC120458126|XP_039501597.1|DSAN	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC120455285|XP_039497254.1|DSAN	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC120446988|XP_039484222.1|DSAN	LOC108106953|XP_017069718.1|DEUG
OG0000063	LOC120450857|XP_039490003.1|DSAN	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC120450858|XP_039490005.1|DSAN	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC120450856|XP_039490002.1|DSAN	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC120450067|XP_039488773.1|DSAN	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC120449163|XP_039487439.1|DSAN	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC120449162|XP_039487438.1|DSAN	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC120449422|XP_039487815.1|DSAN	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC120451401|XP_039491003.1|DSAN	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC120458451|XP_039502031.1|DSAN	LOC108111216|XP_017076106.1|DEUG
OG0000065	LOC120451402|XP_039491004.1|DSAN	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC120452063|XP_039492060.1|DSAN	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC120452751|XP_039493060.1|DSAN	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC120453642|XP_039494370.1|DSAN	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC120455809|XP_039498204.1|DSAN	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC120451709|XP_039491544.1|DSAN	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC120454150|XP_039495143.1|DSAN	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC120445314|XP_039481559.1|DSAN	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC120451920|XP_039491867.1|DSAN	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC120455475|XP_039497642.1|DSAN	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC120445397|XP_039481742.1|DSAN	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC120450458|XP_039489412.1|DSAN	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC120458360|XP_039501908.1|DSAN	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC120450457|XP_039489411.1|DSAN	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC120448549|XP_039486536.1|DSAN	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC120447690|XP_039485154.1|DSAN	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC120450869|XP_039490026.1|DSAN	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC120448372|XP_039486275.1|DSAN	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC120447208|XP_039484652.1|DSAN	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC120454977|XP_039496696.1|DSAN	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC120446588|XP_039483542.1|DSAN	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC120458437|XP_039502014.1|DSAN	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC120456297|XP_039498979.1|DSAN	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC120449441|XP_039488053.1|DSAN	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC120456697|XP_039499596.1|DSAN	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC120448314|XP_039486195.1|DSAN	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC120449503|XP_039487937.1|DSAN	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC120449500|XP_039487934.1|DSAN	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC120449502|XP_039487935.1|DSAN	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC120446143|XP_039482904.1|DSAN	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC120445202|XP_039481371.1|DSAN	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC120444353|XP_039479869.1|DSAN	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC120456580|XP_039499414.1|DSAN	LOC108102436|XP_017062902.1|DEUG
OG0000074	LOC120449385|XP_039487757.1|DSAN	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC120450528|XP_039489549.1|DSAN	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC120447488|XP_039484819.1|DSAN	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC120449479|XP_039487889.1|DSAN	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC120447493|XP_039484823.1|DSAN	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC120447489|XP_039484820.1|DSAN	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC120447668|XP_039485120.1|DSAN	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC120453726|XP_039494487.1|DSAN	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC120454050|XP_039494988.1|DSAN	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC120455415|XP_039497494.1|DSAN	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC120455300|XP_039497274.1|DSAN	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC120444282|XP_039479731.1|DSAN	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC120452789|XP_039493115.1|DSAN	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC120445437|XP_039481803.1|DSAN	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC120451310|XP_039490813.1|DSAN	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC120446615|XP_039483594.1|DSAN	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC120449498|XP_039487932.1|DSAN	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC120454154|XP_039495149.1|DSAN	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC120455667|XP_039497996.1|DSAN	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC120457056|XP_039500165.1|DSAN	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC120458927|XP_039502713.1|DSAN	LOC108110990|XP_017075788.1|DEUG
OG0000079	LOC120456240|XP_039498869.1|DSAN	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC120453707|XP_039494467.1|DSAN	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC120445200|XP_039481358.1|DSAN	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC120449798|XP_039488374.1|DSAN	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC120444539|XP_039480221.1|DSAN	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC120453176|XP_039493670.1|DSAN	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC120454374|XP_039495543.1|DSAN	LOC108116863|XP_017084418.1|DEUG
OG0000083	LOC120458313|XP_039501854.1|DSAN	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC120455686|XP_039498031.1|DSAN	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC120456937|XP_039500014.1|DSAN	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC120455860|XP_039498269.1|DSAN	LOC108110531|XP_017075102.1|DEUG
OG0000083	LOC120455849|XP_039498257.1|DSAN	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC120450759|XP_039489843.1|DSAN	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC120446957|XP_039484147.1|DSAN	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC120444572|XP_039480266.1|DSAN	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC120458439|XP_039502016.1|DSAN	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC120448638|XP_039486700.1|DSAN	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC120458440|XP_039502018.1|DSAN	LOC108112224|XP_017077532.1|DEUG
OG0000085	LOC120456431|XP_039499200.1|DSAN	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC120448625|XP_039486680.1|DSAN	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC120444981|XP_039480942.1|DSAN	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC120458014|XP_039501448.1|DSAN	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC120452956|XP_039493382.1|DSAN	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC120451745|XP_039491597.1|DSAN	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC120445629|XP_039482091.1|DSAN	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC120451916|XP_039491866.1|DSAN	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC120448571|XP_039486565.1|DSAN	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC120444823|XP_039480713.1|DSAN	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC120448663|XP_039486732.1|DSAN	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC120454625|XP_039496027.1|DSAN	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC120454392|XP_039495577.1|DSAN	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC120454433|XP_039495663.1|DSAN	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC120447506|XP_039484850.1|DSAN	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC120448309|XP_039486192.1|DSAN	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC120448284|XP_039486150.1|DSAN	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC120447536|XP_039484914.1|DSAN	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC120449735|XP_039488300.1|DSAN	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC120454553|XP_039495874.1|DSAN	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC120458039|XP_039501482.1|DSAN	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC120454568|XP_039495897.1|DSAN	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC120452896|XP_039493288.1|DSAN	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC120452494|XP_039492677.1|DSAN	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC120453296|XP_039493860.1|DSAN	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC120454055|XP_039494995.1|DSAN	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC120453475|XP_039494142.1|DSAN	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC120445748|XP_039482264.1|DSAN	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC120456501|XP_039499302.1|DSAN	LOC108118091|XP_017086133.1|DEUG
OG0000093	LOC120444750|XP_039480614.1|DSAN	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC120455113|XP_039496936.1|DSAN	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC120447699|XP_039485161.1|DSAN	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC120452712|XP_039493010.1|DSAN	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC120446709|XP_039483748.1|DSAN	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC120456060|XP_039498581.1|DSAN	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC120451499|XP_039491185.1|DSAN	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC120445403|XP_039481752.1|DSAN	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC120448433|XP_039486374.1|DSAN	LOC108108416|XP_017071958.1|DEUG
OG0000097	LOC120449412|XP_039487802.1|DSAN	LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC120451400|XP_039491001.1|DSAN	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC120455657|XP_039497983.1|DSAN	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC120455658|XP_039497984.1|DSAN	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC120455656|XP_039497981.1|DSAN	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC120446457|XP_039483387.1|DSAN	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC120452136|XP_039492156.1|DSAN	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC120453234|XP_039493769.1|DSAN	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC120453235|XP_039493770.1|DSAN	LOC108111637|XP_017076657.1|DEUG
OG0000100	LOC120452005|XP_039491971.1|DSAN	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC120453705|XP_039494462.1|DSAN	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC120447598|XP_039485002.1|DSAN	LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC120448473|XP_039486431.1|DSAN	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC120448472|XP_039486430.1|DSAN	LOC108108529|XP_017072089.1|DEUG
OG0000101	LOC120448469|XP_039486421.1|DSAN	LOC108108526|XP_017072087.1|DEUG
OG0000102	LOC120444369|XP_039479910.1|DSAN	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC120444543|XP_039480230.1|DSAN	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC120445351|XP_039481626.1|DSAN	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC120447694|XP_039485157.1|DSAN	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC120447692|XP_039485155.1|DSAN	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC120457733|XP_039501166.1|DSAN	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC120447890|XP_039485434.1|DSAN	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC120457816|XP_039501251.1|DSAN	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC120449889|XP_039488502.1|DSAN	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC120447610|XP_039485017.1|DSAN	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC120451809|XP_039491700.1|DSAN	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC120451665|XP_039491473.1|DSAN	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC120453920|XP_039494789.1|DSAN	LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC120446897|XP_039484049.1|DSAN	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC120454157|XP_039495154.1|DSAN	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC120452719|XP_039493021.1|DSAN	LOC108105731|XP_017067935.1|DEUG
OG0000106	LOC120445667|XP_039482149.1|DSAN	LOC108112085|XP_017077323.1|DEUG
OG0000106	LOC120445668|XP_039482151.1|DSAN	LOC108112271|XP_017077583.1|DEUG
OG0000106	LOC120445282|XP_039481516.1|DSAN	LOC108113119|XP_017079108.1|DEUG
OG0000106	LOC120446692|XP_039483723.1|DSAN	LOC108112181|XP_017077479.1|DEUG
OG0000107	LOC120446363|XP_039483229.1|DSAN	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC120446737|XP_039483794.1|DSAN	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG
OG0000107	LOC120445808|XP_039482354.1|DSAN	LOC108118401|XP_017086566.1|DEUG
OG0000107	LOC120444935|XP_039480870.1|DSAN	LOC108112145|XP_017077381.1|DEUG
OG0000109	LOC120443888|XP_039479246.1|DSAN	LOC108110457|XP_017075013.1|DEUG
OG0000109	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN	LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC120458470|XP_039502057.1|DSAN	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC120448445|XP_039486393.1|DSAN	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC120449757|XP_039488327.1|DSAN	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC120449997|XP_039488641.1|DSAN	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC120449458|XP_039487864.1|DSAN	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC120446698|XP_039483730.1|DSAN	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC120446242|XP_039483047.1|DSAN	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC120446620|XP_039483600.1|DSAN	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC120455254|XP_039497187.1|DSAN	LOC108117698|XP_017085724.1|DEUG
OG0000112	LOC120455231|XP_039497141.1|DSAN	LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC120456987|XP_039500070.1|DSAN	LOC108109712|XP_017073832.1|DEUG
OG0000112	LOC120456973|XP_039500054.1|DSAN	LOC108109713|XP_017073833.1|DEUG
OG0000113	LOC120458260|XP_039501783.1|DSAN	LOC108106859|XP_017069592.1|DEUG
OG0000113	LOC120451060|XP_039490352.1|DSAN	LOC108115254|XP_017082100.1|DEUG
OG0000113	LOC120447236|XP_039484695.1|DSAN	LOC108103515|XP_017064515.1|DEUG
OG0000114	LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC120447466|XP_039484788.1|DSAN	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC120447460|XP_039484780.1|DSAN	LOC108104065|XP_017065416.1|DEUG
OG0000114	LOC120447473|XP_039484802.1|DSAN	LOC108104064|XP_017065415.1|DEUG
OG0000116	LOC120451581|XP_039491325.1|DSAN	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC120452827|XP_039493166.1|DSAN	LOC108113810|XP_017080008.1|DEUG
