Orthogroup	DEUG.longest_only	DPSE.longest_only
OG0000042	LOC108112383|XP_017077713.1|DEUG, LOC108112381|XP_017077708.1|DEUG, LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE, LOC6902899|XP_002132633.1|DPSE
OG0000042	LOC108112384|XP_017077714.1|DEUG	LOC4804792|XP_001361298.2|DPSE
OG0000043	LOC108116482|XP_017083904.1|DEUG	LOC4803135|XP_001359927.2|DPSE, LOC6897936|XP_002138038.2|DPSE
OG0000043	LOC108116483|XP_017083905.1|DEUG	LOC4803134|XP_001359926.3|DPSE
OG0000043	LOC108111569|XP_017076581.1|DEUG, LOC108116504|XP_017083929.1|DEUG	LOC4803126|XP_001359920.4|DPSE
OG0000043	LOC108116497|XP_017083918.1|DEUG, LOC108105204|XP_017067144.1|DEUG	LOC6897937|XP_002138039.2|DPSE
OG0000043	LOC108116498|XP_017083919.1|DEUG	LOC4803132|XP_001359925.3|DPSE
OG0000044	LOC108113702|XP_017079868.1|DEUG	LOC4802344|XP_001359278.1|DPSE
OG0000044	LOC108113679|XP_017079844.1|DEUG, LOC108113668|XP_017079833.1|DEUG	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC108113686|XP_017079852.1|DEUG, LOC108113695|XP_017079861.1|DEUG, LOC108113682|XP_017079848.1|DEUG	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC108104996|XP_017066862.1|DEUG, LOC108104997|XP_017066863.1|DEUG	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC108116573|XP_017084003.1|DEUG, LOC108116534|XP_017083961.1|DEUG, LOC108116575|XP_017084005.1|DEUG, LOC108116563|XP_017083991.1|DEUG, LOC108116555|XP_017083982.1|DEUG, LOC108112347|XP_017077663.1|DEUG	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC4803784|XP_001360446.3|DPSE
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC4805161|XP_001361611.2|DPSE
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC4813116|XP_001353776.3|DPSE
OG0000048	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC108111705|XP_017076743.1|DEUG, LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG, LOC108111706|XP_017076744.1|DEUG, LOC108111732|XP_017076775.1|DEUG	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC108109404|XP_017073394.1|DEUG, LOC108116631|XP_017084099.1|DEUG	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC108109394|XP_017073383.1|DEUG, LOC108110610|XP_017075201.1|DEUG, LOC108110028|XP_017074367.1|DEUG, LOC108110036|XP_017074380.1|DEUG	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC108115634|XP_017082675.1|DEUG, LOC108115633|XP_017082674.1|DEUG	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC4801319|XP_001358434.2|DPSE
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC108102612|XP_017063205.1|DEUG	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC108111516|XP_017076523.1|DEUG, LOC108111518|XP_017076525.1|DEUG	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG	LOC6900641|XP_002135014.2|DPSE
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC108111216|XP_017076106.1|DEUG, LOC108111756|XP_017076802.1|DEUG	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC108117125|XP_017084845.1|DEUG, LOC108108595|XP_017072182.1|DEUG, LOC108109162|XP_017073074.1|DEUG	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC6900130|XP_033241129.1|DPSE
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC6900213|XP_033239373.1|DPSE
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC6900212|XP_002135544.1|DPSE
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC108115124|XP_017081864.1|DEUG	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC4817314|XP_001356685.1|DPSE
OG0000079	LOC108110989|XP_017075787.1|DEUG	LOC26534171|XP_015036113.2|DPSE
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC4805687|XP_001362046.3|DPSE
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC4811957|XP_001352460.4|DPSE
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC108110531|XP_017075102.1|DEUG	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC108110497|XP_017075066.1|DEUG	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC108116217|XP_017083494.1|DEUG, LOC108115116|XP_017081857.1|DEUG	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC108113547|XP_017079630.1|DEUG	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC108118091|XP_017086133.1|DEUG, LOC108112753|XP_017078493.1|DEUG	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC108108462|XP_017072005.1|DEUG, LOC108108459|XP_017072002.1|DEUG, LOC108108474|XP_017072022.1|DEUG, LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG, LOC108108416|XP_017071958.1|DEUG, LOC108108441|XP_017071983.1|DEUG	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC108103641|XP_017064681.1|DEUG	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC108108525|XP_017072086.1|DEUG	LOC6900247|XP_015044019.2|DPSE
OG0000101	LOC108108529|XP_017072089.1|DEUG	LOC6900249|XP_033237559.1|DPSE
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC108108264|XP_017071711.1|DEUG	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC108108575|XP_017072156.1|DEUG	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC108108573|XP_017072153.1|DEUG	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC108106655|XP_017069366.1|DEUG	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC108114702|XP_017081288.1|DEUG	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC108108275|XP_017071764.1|DEUG	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC108114429|XP_017080906.1|DEUG	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC108116860|XP_017084411.1|DEUG, LOC108116802|XP_017084339.1|DEUG, LOC108113904|XP_017080100.1|DEUG	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC108109406|XP_017073392.1|DEUG	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC108109430|XP_017073419.1|DEUG	LOC117185148|XP_033241100.1|DPSE
OG0000105	LOC108109438|XP_017073428.1|DEUG	LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC108109051|XP_017072857.1|DEUG	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC108116307|XP_017083585.1|DEUG, LOC108105110|XP_017067033.1|DEUG, LOC108116313|XP_017083592.1|DEUG, LOC108105733|XP_017067937.1|DEUG, LOC108105731|XP_017067935.1|DEUG, LOC108105758|XP_017067966.1|DEUG, LOC108105732|XP_017067936.1|DEUG, LOC108112085|XP_017077323.1|DEUG, LOC108112271|XP_017077583.1|DEUG, LOC108113119|XP_017079108.1|DEUG, LOC108112181|XP_017077479.1|DEUG	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC108112143|XP_017077380.1|DEUG	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG, LOC108118401|XP_017086566.1|DEUG, LOC108118431|XP_017086602.1|DEUG	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC108112145|XP_017077381.1|DEUG, LOC108112146|XP_017077382.1|DEUG	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC108110457|XP_017075013.1|DEUG, LOC108110593|XP_017075180.1|DEUG	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC108111190|XP_017076066.1|DEUG	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC108102707|XP_017063338.1|DEUG	LOC4813509|XP_001353237.3|DPSE
OG0000110	LOC108102709|XP_017063339.1|DEUG	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC108102713|XP_017063342.1|DEUG	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC108102757|XP_017063405.1|DEUG	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC108108929|XP_017072669.1|DEUG	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG	LOC4804962|XP_001361439.2|DPSE
OG0000111	LOC108108887|XP_017072593.1|DEUG	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC108117698|XP_017085724.1|DEUG, LOC108103986|XP_017065262.1|DEUG	LOC4816070|XP_001355599.3|DPSE
OG0000112	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC108115254|XP_017082100.1|DEUG	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC108104067|XP_017065417.1|DEUG	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC108104063|XP_017065414.1|DEUG	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC108104065|XP_017065416.1|DEUG	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC108113693|XP_017079859.1|DEUG	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC108113810|XP_017080008.1|DEUG	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC108113669|XP_017079834.1|DEUG	LOC4802343|XP_001359280.3|DPSE
OG0000116	LOC108113673|XP_017079837.1|DEUG	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC108113671|XP_017079835.1|DEUG, LOC108113815|XP_017080013.1|DEUG	LOC6897575|XP_015037766.2|DPSE
OG0000116	LOC108113688|XP_017079853.1|DEUG	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC108105784|XP_017067999.1|DEUG	LOC4816702|XP_001356233.1|DPSE
