Orthogroup	DEUG.longest_only	DSUP.longest_only
OG0000036	LOC108115061|XP_017081795.1|DEUG	LOC119560416|XP_037729780.1|DSUP
OG0000036	LOC108105599|XP_017067763.1|DEUG	LOC119555899|XP_037723507.1|DSUP
OG0000036	LOC108114960|XP_017081642.1|DEUG	LOC119560377|XP_037729713.1|DSUP
OG0000036	LOC108116661|XP_017084141.1|DEUG	LOC119545810|XP_037707622.1|DSUP
OG0000037	LOC108112000|XP_017077225.1|DEUG	LOC119549907|XP_037714155.1|DSUP
OG0000037	LOC108117112|XP_017084823.1|DEUG	LOC119560063|XP_037729297.1|DSUP
OG0000037	LOC108117111|XP_017084822.1|DEUG	LOC119560052|XP_037729285.1|DSUP, LOC119559867|XP_037728904.1|DSUP
OG0000038	LOC108108735|XP_017072362.1|DEUG	LOC119555136|XP_037722291.1|DSUP
OG0000038	LOC108108809|XP_017072482.1|DEUG	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC108109615|XP_017073668.1|DEUG	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC108102893|XP_017063585.1|DEUG	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC108103025|XP_017063841.1|DEUG	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC108105051|XP_017066944.1|DEUG	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC108116469|XP_017083889.1|DEUG	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC108116470|XP_017083890.1|DEUG	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC108111562|XP_017076575.1|DEUG	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP
OG0000040	LOC108111560|XP_017076573.1|DEUG	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC108111548|XP_017076556.1|DEUG	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC108109350|XP_017073299.1|DEUG	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC108113674|XP_017079839.1|DEUG	LOC119554447|XP_037721290.1|DSUP
OG0000041	LOC108113782|XP_017079974.1|DEUG	LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC108113689|XP_017079854.1|DEUG	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC108113800|XP_017079997.1|DEUG, LOC108113672|XP_017079836.1|DEUG, LOC108113801|XP_017079998.1|DEUG	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC108108093|XP_017071481.1|DEUG	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC108112378|XP_017077703.1|DEUG	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC108112385|XP_017077715.1|DEUG	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC108112383|XP_017077713.1|DEUG	LOC119551177|XP_037716304.1|DSUP
OG0000042	LOC108112381|XP_017077708.1|DEUG	LOC119549542|XP_037713620.1|DSUP
OG0000042	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG	LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC108112384|XP_017077714.1|DEUG	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC108116482|XP_017083904.1|DEUG	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC108116483|XP_017083905.1|DEUG	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC108111569|XP_017076581.1|DEUG	LOC119556175|XP_037724028.1|DSUP
OG0000043	LOC108116504|XP_017083929.1|DEUG	LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC108116497|XP_017083918.1|DEUG	LOC119556257|XP_037724233.1|DSUP
OG0000043	LOC108105204|XP_017067144.1|DEUG	LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC108116498|XP_017083919.1|DEUG	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC108113702|XP_017079868.1|DEUG	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC108113679|XP_017079844.1|DEUG	LOC119555966|XP_037723621.1|DSUP
OG0000044	LOC108113668|XP_017079833.1|DEUG	LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC108113686|XP_017079852.1|DEUG	LOC119563136|XP_037732321.1|DSUP
OG0000044	LOC108113695|XP_017079861.1|DEUG	LOC119555649|XP_037723141.1|DSUP
OG0000044	LOC108113682|XP_017079848.1|DEUG	LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC108104996|XP_017066862.1|DEUG	LOC119555986|XP_037723641.1|DSUP
OG0000046	LOC108104997|XP_017066863.1|DEUG	LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC108116534|XP_017083961.1|DEUG	LOC119556859|XP_037725261.1|DSUP
OG0000046	LOC108116563|XP_017083991.1|DEUG	LOC119553613|XP_037720003.1|DSUP
OG0000046	LOC108116555|XP_017083982.1|DEUG	LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC108114269|XP_017080655.1|DEUG	LOC119553986|XP_037720621.1|DSUP
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC108111705|XP_017076743.1|DEUG	LOC119551943|XP_037717559.1|DSUP
OG0000051	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG	LOC119546183|XP_037708239.1|DSUP
OG0000051	LOC108111706|XP_017076744.1|DEUG	LOC119556804|XP_037725175.1|DSUP
OG0000051	LOC108111732|XP_017076775.1|DEUG	LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC108109404|XP_017073394.1|DEUG	LOC119560909|XP_037730537.1|DSUP
OG0000052	LOC108116631|XP_017084099.1|DEUG	LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC108110610|XP_017075201.1|DEUG	LOC119560209|XP_037729495.1|DSUP
OG0000052	LOC108110028|XP_017074367.1|DEUG	LOC119560185|XP_037729475.1|DSUP
OG0000052	LOC108110036|XP_017074380.1|DEUG	LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC119555707|XP_037723302.1|DSUP
OG0000055	LOC108111361|XP_017076283.1|DEUG	LOC119545657|XP_037707311.1|DSUP
OG0000055	LOC108111363|XP_017076285.1|DEUG	LOC119545658|XP_037707312.1|DSUP
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC108115634|XP_017082675.1|DEUG	LOC119563022|XP_037732148.1|DSUP
OG0000056	LOC108115633|XP_017082674.1|DEUG	LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC108111899|XP_017077025.1|DEUG	LOC119551503|XP_037716797.1|DSUP
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP
OG0000058	LOC108111925|XP_017077056.1|DEUG	LOC119551928|XP_037717493.1|DSUP
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC119556787|XP_037725149.1|DSUP
OG0000060	LOC108110620|XP_017075208.1|DEUG	LOC119547296|XP_037710013.1|DSUP
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC108106954|XP_017069720.1|DEUG	LOC119546355|XP_037708511.1|DSUP
OG0000062	LOC108109225|XP_017073184.1|DEUG	LOC119551049|XP_037716093.1|DSUP
OG0000062	LOC108102612|XP_017063205.1|DEUG	LOC119546282|XP_037708390.1|DSUP
OG0000063	LOC108111516|XP_017076523.1|DEUG	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP
OG0000063	LOC108111518|XP_017076525.1|DEUG	LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC108113990|XP_017080222.1|DEUG	LOC119553169|XP_037719333.1|DSUP
OG0000063	LOC108113962|XP_017080165.1|DEUG	LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC108111470|XP_017076430.1|DEUG, LOC108112617|XP_017078241.1|DEUG	LOC119561052|XP_037730812.1|DSUP, LOC119561057|XP_037730820.1|DSUP, LOC119561058|XP_037730822.1|DSUP
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC108111216|XP_017076106.1|DEUG	LOC119551150|XP_037716270.1|DSUP
OG0000065	LOC108111756|XP_017076802.1|DEUG	LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC108117125|XP_017084845.1|DEUG	LOC119559817|XP_037728832.1|DSUP
OG0000068	LOC108108595|XP_017072182.1|DEUG	LOC119555070|XP_037722207.1|DSUP
OG0000068	LOC108109162|XP_017073074.1|DEUG	LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC108113259|XP_017079298.1|DEUG	LOC119549875|XP_037714104.1|DSUP, LOC119549881|XP_037714113.1|DSUP
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC119557222|XP_037725820.1|DSUP
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG	LOC119558162|XP_037727356.1|DSUP
OG0000076	LOC108111731|XP_017076774.1|DEUG	LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC108110990|XP_017075788.1|DEUG	LOC119547246|XP_037709953.1|DSUP
OG0000079	LOC108110575|XP_017075161.1|DEUG	LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC108116863|XP_017084418.1|DEUG	LOC119560897|XP_037730522.1|DSUP
OG0000082	LOC108116862|XP_017084417.1|DEUG	LOC119560898|XP_037730523.1|DSUP
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC108111194|XP_017076078.1|DEUG	LOC119546591|XP_037708932.1|DSUP
OG0000083	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC108112272|XP_017077584.1|DEUG	LOC119551864|XP_037717383.1|DSUP
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC108112224|XP_017077532.1|DEUG	LOC119549927|XP_037714196.1|DSUP
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC108110497|XP_017075066.1|DEUG	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC108116217|XP_017083494.1|DEUG	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC108115116|XP_017081857.1|DEUG	LOC119559790|XP_037728799.1|DSUP
OG0000089	LOC108110281|XP_017074767.1|DEUG	LOC119560639|XP_037730119.1|DSUP
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC108113547|XP_017079630.1|DEUG	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC108118091|XP_017086133.1|DEUG	LOC119555990|XP_037723649.1|DSUP
OG0000093	LOC108112753|XP_017078493.1|DEUG	LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC108118252|XP_017086330.1|DEUG	LOC119554569|XP_037721469.1|DSUP, LOC119554443|XP_037721283.1|DSUP, LOC119547844|XP_037710802.1|DSUP, LOC119555186|XP_037722366.1|DSUP
OG0000097	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG	LOC119553943|XP_037720563.1|DSUP
OG0000097	LOC108108441|XP_017071983.1|DEUG	LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC108113550|XP_017079633.1|DEUG	LOC119561232|XP_037730976.1|DSUP
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC119560440|XP_037729811.1|DSUP
OG0000100	LOC108111637|XP_017076657.1|DEUG	LOC119560441|XP_037729812.1|DSUP
OG0000100	LOC108111638|XP_017076658.1|DEUG	LOC119560505|XP_037729907.1|DSUP
OG0000100	LOC108109450|XP_017073438.1|DEUG	LOC119560200|XP_037729491.1|DSUP
OG0000101	LOC108108399|XP_017071941.1|DEUG	LOC119552822|XP_037718602.1|DSUP
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC119552089|XP_037717794.1|DSUP
