Orthogroup	DEUG.longest_only	DMIR.longest_only
OG0000037	LOC108117112|XP_017084823.1|DEUG, LOC108117111|XP_017084822.1|DEUG	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR, LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC108108735|XP_017072362.1|DEUG	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC108108809|XP_017072482.1|DEUG	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC108109615|XP_017073668.1|DEUG	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC108102893|XP_017063585.1|DEUG	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC108103025|XP_017063841.1|DEUG	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC108105051|XP_017066944.1|DEUG	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC108116469|XP_017083889.1|DEUG	LOC108153853|XP_033245406.1|DMIR, LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC108116470|XP_017083890.1|DEUG	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC108111562|XP_017076575.1|DEUG	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC108111560|XP_017076573.1|DEUG	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC108111548|XP_017076556.1|DEUG	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC108109350|XP_017073299.1|DEUG	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC108113674|XP_017079839.1|DEUG, LOC108113675|XP_017079840.1|DEUG, LOC108113676|XP_017079841.1|DEUG, LOC108113782|XP_017079974.1|DEUG	LOC108156909|XP_017144147.1|DMIR, LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC108113689|XP_017079854.1|DEUG	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC108113800|XP_017079997.1|DEUG, LOC108113672|XP_017079836.1|DEUG, LOC108113801|XP_017079998.1|DEUG	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC108108093|XP_017071481.1|DEUG	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC108112378|XP_017077703.1|DEUG	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC108112385|XP_017077715.1|DEUG	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC108112383|XP_017077713.1|DEUG, LOC108112381|XP_017077708.1|DEUG, LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR, LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC108112384|XP_017077714.1|DEUG	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC108116482|XP_017083904.1|DEUG	LOC108157417|XP_017144957.1|DMIR, LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC108116483|XP_017083905.1|DEUG	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC108111569|XP_017076581.1|DEUG, LOC108116504|XP_017083929.1|DEUG	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC108116497|XP_017083918.1|DEUG, LOC108105204|XP_017067144.1|DEUG	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC108116498|XP_017083919.1|DEUG	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC108113702|XP_017079868.1|DEUG	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC108113679|XP_017079844.1|DEUG, LOC108113668|XP_017079833.1|DEUG	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC108113686|XP_017079852.1|DEUG, LOC108113695|XP_017079861.1|DEUG, LOC108113682|XP_017079848.1|DEUG	LOC108154298|XP_017140040.1|DMIR, LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC108104996|XP_017066862.1|DEUG, LOC108104997|XP_017066863.1|DEUG	LOC108165135|XP_017156690.1|DMIR, LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC108116573|XP_017084003.1|DEUG, LOC108116534|XP_017083961.1|DEUG, LOC108116575|XP_017084005.1|DEUG, LOC108116563|XP_017083991.1|DEUG, LOC108116555|XP_017083982.1|DEUG, LOC108112347|XP_017077663.1|DEUG	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC108158150|XP_017145859.2|DMIR, LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG	LOC108151303|XP_017135328.1|DMIR, LOC108151300|XP_017135324.1|DMIR
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC108165359|XP_017156882.1|DMIR, LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC108165361|XP_017156885.1|DMIR, LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC117187129|XP_033245028.1|DMIR, LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC108111705|XP_017076743.1|DEUG, LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG, LOC108111706|XP_017076744.1|DEUG, LOC108111732|XP_017076775.1|DEUG	LOC108154345|XP_017140100.1|DMIR, LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC108109404|XP_017073394.1|DEUG, LOC108116631|XP_017084099.1|DEUG	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC108109394|XP_017073383.1|DEUG, LOC108110610|XP_017075201.1|DEUG, LOC108110028|XP_017074367.1|DEUG, LOC108110036|XP_017074380.1|DEUG	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC108156883|XP_033244898.1|DMIR, LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC108115634|XP_017082675.1|DEUG, LOC108115633|XP_017082674.1|DEUG	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC108102612|XP_017063205.1|DEUG	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC108111516|XP_017076523.1|DEUG, LOC108111518|XP_017076525.1|DEUG	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG	LOC108152680|XP_017137666.1|DMIR
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC108111216|XP_017076106.1|DEUG, LOC108111756|XP_017076802.1|DEUG	LOC108154824|XP_017140714.1|DMIR, LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC108156437|XP_017143383.1|DMIR
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC108117125|XP_017084845.1|DEUG, LOC108108595|XP_017072182.1|DEUG, LOC108109162|XP_017073074.1|DEUG	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC108115124|XP_017081864.1|DEUG	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG	LOC108157401|XP_017144934.1|DMIR, LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC108164041|XP_017155108.2|DMIR, LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC108110531|XP_017075102.1|DEUG	LOC108164025|XP_017155088.2|DMIR
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC108164026|XP_017155091.1|DMIR
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC108158575|XP_017146505.1|DMIR, LOC117194181|XP_033254729.1|DMIR
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC108158120|XP_033247942.1|DMIR
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC108158660|XP_017146646.1|DMIR, LOC117191065|XP_033251922.1|DMIR
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC108158119|XP_017145785.1|DMIR, LOC117185844|XP_033253177.1|DMIR
