Orthogroup	DEUG.longest_only	DGUA.longest_only
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC108111705|XP_017076743.1|DEUG, LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG, LOC108111706|XP_017076744.1|DEUG, LOC108111732|XP_017076775.1|DEUG	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC108109394|XP_017073383.1|DEUG, LOC108110610|XP_017075201.1|DEUG, LOC108110028|XP_017074367.1|DEUG, LOC108110036|XP_017074380.1|DEUG	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC108115634|XP_017082675.1|DEUG, LOC108115633|XP_017082674.1|DEUG	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC108111516|XP_017076523.1|DEUG, LOC108111518|XP_017076525.1|DEUG	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG	LOC117579291|XP_034120986.1|DGUA
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC108117125|XP_017084845.1|DEUG, LOC108108595|XP_017072182.1|DEUG, LOC108109162|XP_017073074.1|DEUG	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108115124|XP_017081864.1|DEUG	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108110497|XP_017075066.1|DEUG	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108116217|XP_017083494.1|DEUG	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC108118091|XP_017086133.1|DEUG, LOC108112753|XP_017078493.1|DEUG	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC108118252|XP_017086330.1|DEUG	LOC117579609|XP_034121434.1|DGUA
OG0000097	LOC108108462|XP_017072005.1|DEUG, LOC108108459|XP_017072002.1|DEUG, LOC108108474|XP_017072022.1|DEUG, LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG, LOC108108416|XP_017071958.1|DEUG, LOC108108441|XP_017071983.1|DEUG	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108103641|XP_017064681.1|DEUG	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000101	LOC108108399|XP_017071941.1|DEUG	LOC117579631|XP_034121489.1|DGUA
OG0000101	LOC108108398|XP_017071939.1|DEUG	LOC117580404|XP_034122842.1|DGUA
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC108108264|XP_017071711.1|DEUG	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC108108575|XP_017072156.1|DEUG	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC108108573|XP_017072153.1|DEUG	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC108106655|XP_017069366.1|DEUG	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC108108275|XP_017071764.1|DEUG	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC108114429|XP_017080906.1|DEUG	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC108116860|XP_017084411.1|DEUG, LOC108116802|XP_017084339.1|DEUG, LOC108113904|XP_017080100.1|DEUG	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC108109406|XP_017073392.1|DEUG	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC108109430|XP_017073419.1|DEUG	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC108109438|XP_017073428.1|DEUG	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC108112143|XP_017077380.1|DEUG	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG, LOC108118401|XP_017086566.1|DEUG, LOC108118431|XP_017086602.1|DEUG	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC108112145|XP_017077381.1|DEUG, LOC108112146|XP_017077382.1|DEUG	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC108111190|XP_017076066.1|DEUG	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC108102707|XP_017063338.1|DEUG	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC108102709|XP_017063339.1|DEUG	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC108102713|XP_017063342.1|DEUG	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC108102757|XP_017063405.1|DEUG	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC108108929|XP_017072669.1|DEUG	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC108108887|XP_017072593.1|DEUG	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC108117698|XP_017085724.1|DEUG, LOC108103986|XP_017065262.1|DEUG	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC108115254|XP_017082100.1|DEUG	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC108104067|XP_017065417.1|DEUG	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC108104063|XP_017065414.1|DEUG	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC108104065|XP_017065416.1|DEUG	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC108113693|XP_017079859.1|DEUG	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC108113810|XP_017080008.1|DEUG	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC108113669|XP_017079834.1|DEUG	LOC117585908|XP_034131558.1|DGUA
OG0000116	LOC108113673|XP_017079837.1|DEUG	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC108113671|XP_017079835.1|DEUG, LOC108113815|XP_017080013.1|DEUG	LOC117585918|XP_034131576.1|DGUA
OG0000116	LOC108113688|XP_017079853.1|DEUG	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC108105784|XP_017067999.1|DEUG	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC108105785|XP_017068000.1|DEUG	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC108105786|XP_017068001.1|DEUG	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC108105788|XP_017068004.1|DEUG	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC108102545|XP_017063093.1|DEUG, LOC108102520|XP_017063045.1|DEUG	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC108105815|XP_017068045.1|DEUG	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC108108384|XP_017071922.1|DEUG	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC108108359|XP_017071890.1|DEUG	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC108108370|XP_017071907.1|DEUG	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC108105484|XP_017067590.1|DEUG	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC108106341|XP_017068810.1|DEUG	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC108104718|XP_017066428.1|DEUG	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC108105232|XP_017067189.1|DEUG	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC108111528|XP_017076541.1|DEUG	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC108117063|XP_017084727.1|DEUG	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC108104772|XP_017066497.1|DEUG	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC108110643|XP_017075233.1|DEUG	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC108116125|XP_017083337.1|DEUG, LOC108116124|XP_017083336.1|DEUG	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC108116127|XP_017083340.1|DEUG	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC108112716|XP_017078437.1|DEUG, LOC108104451|XP_017066003.1|DEUG	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC108104471|XP_017066025.1|DEUG	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC108104442|XP_017065992.1|DEUG	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC108115856|XP_017082970.1|DEUG	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC108116946|XP_017084583.1|DEUG	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC108112731|XP_017078458.1|DEUG	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC108111313|XP_017076197.1|DEUG	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC108115091|XP_017081827.1|DEUG	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC108115096|XP_017081833.1|DEUG	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC108115084|XP_017081821.1|DEUG	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC108115089|XP_017081825.1|DEUG	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC108109273|XP_017073251.1|DEUG	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC108109071|XP_017072912.1|DEUG	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC108109745|XP_017073897.1|DEUG	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC108114735|XP_017081334.1|DEUG	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC108111075|XP_017075896.1|DEUG	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC108107960|XP_017071288.1|DEUG	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC108107809|XP_017071029.1|DEUG	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC108108154|XP_017071576.1|DEUG	LOC117587113|XP_034133498.1|DGUA
OG0000130	LOC108108122|XP_017071527.1|DEUG	LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC108116900|XP_017084499.1|DEUG	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC108104026|XP_017065347.1|DEUG	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC108105278|XP_017067256.1|DEUG	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC108109201|XP_017073131.1|DEUG	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC108103949|XP_017065202.1|DEUG	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC108110874|XP_017075610.1|DEUG	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC108115329|XP_017082228.1|DEUG	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC108114102|XP_017080350.1|DEUG	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC108109574|XP_017073640.1|DEUG	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC108109499|XP_017073527.1|DEUG	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC108109498|XP_017073526.1|DEUG	LOC117586696|XP_034132854.1|DGUA
OG0000140	LOC108115857|XP_017082972.1|DEUG	LOC117583410|XP_034127589.1|DGUA
OG0000141	LOC108109843|XP_017074085.1|DEUG	LOC117589332|XP_034137073.1|DGUA
OG0000141	LOC108109891|XP_017074182.1|DEUG	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC108109892|XP_017074185.1|DEUG	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC108109767|XP_017073929.1|DEUG	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC108116624|XP_017084090.1|DEUG	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC108103419|XP_017064365.1|DEUG	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC108108638|XP_017072228.1|DEUG	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC108108427|XP_017071968.1|DEUG	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC108116153|XP_017083378.1|DEUG	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC108102991|XP_017063793.1|DEUG	LOC117590246|XP_034138608.1|DGUA
OG0000145	LOC108103172|XP_017064046.1|DEUG	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC108118396|XP_017086561.1|DEUG	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC108104138|XP_017065528.1|DEUG	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC108113204|XP_017079230.1|DEUG	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC108113214|XP_017079257.1|DEUG	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC108110466|XP_017075022.1|DEUG	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC108110421|XP_017074977.1|DEUG	LOC117588221|XP_034135257.1|DGUA
