Orthogroup	DEUG.longest_only	DSIM.longest_only
OG0000042	LOC108112385|XP_017077715.1|DEUG	LOC6735089|XP_039148042.1|DSIM
OG0000042	LOC108112383|XP_017077713.1|DEUG	LOC6735086|XP_002082063.1|DSIM, LOC120284425|XP_039148040.1|DSIM
OG0000042	LOC108112381|XP_017077708.1|DEUG	LOC6735088|XP_039148043.1|DSIM
OG0000042	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG	LOC120284426|XP_039148044.1|DSIM, LOC6735087|XP_002082064.1|DSIM
OG0000042	LOC108112384|XP_017077714.1|DEUG	LOC6735090|XP_016028363.1|DSIM
OG0000043	LOC108116482|XP_017083904.1|DEUG	LOC6728570|XP_016035206.2|DSIM
OG0000043	LOC108116483|XP_017083905.1|DEUG	LOC6728571|XP_002103912.1|DSIM
OG0000043	LOC108116504|XP_017083929.1|DEUG	LOC6728574|XP_002103915.1|DSIM
OG0000043	LOC108116497|XP_017083918.1|DEUG	LOC6728568|XP_002103909.1|DSIM
OG0000043	LOC108105204|XP_017067144.1|DEUG	LOC6730335|XP_016037102.1|DSIM
OG0000044	LOC108113702|XP_017079868.1|DEUG	LOC6729601|XP_016036243.1|DSIM
OG0000044	LOC108113679|XP_017079844.1|DEUG	LOC6729605|XP_002104913.1|DSIM
OG0000044	LOC108113668|XP_017079833.1|DEUG	LOC6729606|XP_002104914.1|DSIM
OG0000044	LOC108113686|XP_017079852.1|DEUG	LOC6729602|XP_016036244.1|DSIM
OG0000044	LOC108113695|XP_017079861.1|DEUG	LOC6729604|XP_002104912.1|DSIM
OG0000044	LOC108113682|XP_017079848.1|DEUG	LOC6729603|XP_016036245.1|DSIM
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC6728484|XP_016035123.1|DSIM
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC27207701|XP_016031376.1|DSIM
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC120284704|XP_039149018.1|DSIM, LOC120284202|XP_002084415.1|DSIM
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC6737082|XP_002083929.1|DSIM
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC6737081|XP_002083928.1|DSIM
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC6727218|XP_002102610.2|DSIM
OG0000046	LOC108104996|XP_017066862.1|DEUG	LOC27208258|XP_039152751.1|DSIM
OG0000046	LOC108104997|XP_017066863.1|DEUG	LOC6726461|XP_002107418.1|DSIM
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC6726459|XP_016040040.1|DSIM
OG0000046	LOC108116573|XP_017084003.1|DEUG	LOC6729249|XP_002104570.1|DSIM
OG0000046	LOC108116575|XP_017084005.1|DEUG	LOC6729250|XP_016035903.2|DSIM
OG0000046	LOC108116563|XP_017083991.1|DEUG	LOC6729248|XP_016035902.2|DSIM, LOC6729247|XP_039150891.1|DSIM
OG0000046	LOC108116555|XP_017083982.1|DEUG	LOC6729246|XP_002104567.2|DSIM
OG0000046	LOC108112347|XP_017077663.1|DEUG	LOC6734258|XP_016027304.1|DSIM
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC6734785|XP_039147648.1|DSIM
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC6734782|XP_002081785.2|DSIM
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC6734347|XP_002081368.2|DSIM
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC27206290|XP_016031336.1|DSIM
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC6734356|XP_002081377.1|DSIM
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC6737553|XP_016031338.1|DSIM
OG0000048	LOC108114271|XP_017080657.1|DEUG	LOC6738295|XP_002085106.1|DSIM
OG0000048	LOC108114269|XP_017080655.1|DEUG	LOC6738290|XP_002085101.1|DSIM
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC6738287|XP_039149226.1|DSIM
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC6738291|XP_002085102.1|DSIM
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC6727737|XP_002103099.1|DSIM
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC6727734|XP_002103096.1|DSIM
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC6727738|XP_002103100.1|DSIM
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC6727740|XP_002103102.1|DSIM
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG	LOC6728085|XP_002103437.1|DSIM
OG0000051	LOC108111706|XP_017076744.1|DEUG	LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC108109404|XP_017073394.1|DEUG	LOC6728714|XP_002104050.1|DSIM
OG0000052	LOC108116631|XP_017084099.1|DEUG	LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC108109394|XP_017073383.1|DEUG	LOC6728715|XP_016035378.1|DSIM
OG0000052	LOC108110610|XP_017075201.1|DEUG	LOC6728716|XP_002104052.1|DSIM
OG0000052	LOC108110028|XP_017074367.1|DEUG	LOC6728712|XP_002104048.2|DSIM
OG0000052	LOC108110036|XP_017074380.1|DEUG	LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC6733546|XP_002080601.2|DSIM
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	LOC6730202|XP_002105487.1|DSIM
OG0000055	LOC108111363|XP_017076285.1|DEUG	LOC6730203|XP_002105488.1|DSIM
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC108115634|XP_017082675.1|DEUG	LOC6729193|XP_002104514.1|DSIM
OG0000056	LOC108115633|XP_017082674.1|DEUG	LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC108111899|XP_017077025.1|DEUG	LOC6735235|XP_016028557.1|DSIM
OG0000058	LOC108111925|XP_017077056.1|DEUG	LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC108110620|XP_017075208.1|DEUG	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC108115227|XP_017082074.1|DEUG	LOC6726783|XP_002102191.1|DSIM
OG0000063	LOC108111516|XP_017076523.1|DEUG	LOC6727842|XP_002103201.1|DSIM
OG0000063	LOC108111518|XP_017076525.1|DEUG	LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC108113990|XP_017080222.1|DEUG	LOC6737523|XP_002084359.2|DSIM
OG0000063	LOC108113962|XP_017080165.1|DEUG	LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC108111216|XP_017076106.1|DEUG	LOC6731536|XP_002078683.1|DSIM
OG0000065	LOC108111756|XP_017076802.1|DEUG	LOC6728370|XP_002103718.1|DSIM
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC108117125|XP_017084845.1|DEUG	LOC6727391|XP_016033933.1|DSIM
OG0000068	LOC108108595|XP_017072182.1|DEUG	LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM
OG0000068	LOC108109162|XP_017073074.1|DEUG	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC27206379|XP_039153085.1|DSIM
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG	LOC6728433|XP_016035035.1|DSIM
OG0000076	LOC108111731|XP_017076774.1|DEUG	LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC108110575|XP_017075161.1|DEUG	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC6730901|XP_002078065.1|DSIM
OG0000079	LOC108110989|XP_017075787.1|DEUG	LOC27208402|XP_016023330.1|DSIM
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC108116863|XP_017084418.1|DEUG	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC108111194|XP_017076078.1|DEUG	LOC6731564|XP_002078705.1|DSIM
OG0000083	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC108110531|XP_017075102.1|DEUG	LOC6731560|XP_002078701.1|DSIM
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC108112272|XP_017077584.1|DEUG	LOC6733409|XP_002080466.2|DSIM
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC108112224|XP_017077532.1|DEUG	LOC6733410|XP_002080467.1|DSIM
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC108110497|XP_017075066.1|DEUG	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC108116217|XP_017083494.1|DEUG	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC108115116|XP_017081857.1|DEUG	LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC108110281|XP_017074767.1|DEUG	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC108113547|XP_017079630.1|DEUG	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC108118091|XP_017086133.1|DEUG	LOC6725462|XP_002106478.1|DSIM
OG0000093	LOC108112753|XP_017078493.1|DEUG	LOC27206936|XP_016028260.1|DSIM
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG	LOC27208359|XP_016032391.1|DSIM
OG0000097	LOC108108416|XP_017071958.1|DEUG	LOC27208790|XP_016032388.1|DSIM
OG0000097	LOC108108441|XP_017071983.1|DEUG	LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC108103641|XP_017064681.1|DEUG	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC108113550|XP_017079633.1|DEUG	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC108111637|XP_017076657.1|DEUG	LOC6728117|XP_002103468.1|DSIM
OG0000100	LOC108111638|XP_017076658.1|DEUG	LOC6728118|XP_002103469.1|DSIM
OG0000100	LOC108109450|XP_017073438.1|DEUG	LOC27207461|XP_039150801.1|DSIM
OG0000101	LOC108108399|XP_017071941.1|DEUG	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC108108525|XP_017072086.1|DEUG	LOC6738674|XP_016032493.2|DSIM
OG0000101	LOC108108529|XP_017072089.1|DEUG	LOC120284835|XP_039150176.1|DSIM
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC6733641|XP_016026602.1|DSIM
OG0000102	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG	LOC6735806|XP_002082719.1|DSIM
OG0000103	LOC108108264|XP_017071711.1|DEUG	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC108108575|XP_017072156.1|DEUG	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC108108573|XP_017072153.1|DEUG	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC108106655|XP_017069366.1|DEUG	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC108114702|XP_017081288.1|DEUG	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC108108275|XP_017071764.1|DEUG	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC108114429|XP_017080906.1|DEUG	LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC108113904|XP_017080100.1|DEUG	LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC108109406|XP_017073392.1|DEUG	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC108109430|XP_017073419.1|DEUG	LOC6728929|XP_002104257.2|DSIM
OG0000105	LOC108109438|XP_017073428.1|DEUG	LOC6728930|XP_002104258.1|DSIM
OG0000106	LOC108109051|XP_017072857.1|DEUG	LOC6735576|XP_016028938.2|DSIM
OG0000106	LOC108116307|XP_017083585.1|DEUG	LOC6727935|XP_002103290.2|DSIM
OG0000106	LOC108105110|XP_017067033.1|DEUG	LOC6732400|XP_016025056.1|DSIM
OG0000106	LOC108105733|XP_017067937.1|DEUG	LOC6732366|XP_002079487.1|DSIM
OG0000106	LOC108105731|XP_017067935.1|DEUG	LOC6732364|XP_016025012.2|DSIM
OG0000106	LOC108105758|XP_017067966.1|DEUG	LOC120284193|XP_016025013.1|DSIM
OG0000106	LOC108112085|XP_017077323.1|DEUG	LOC6734652|XP_002081659.2|DSIM
OG0000106	LOC108113119|XP_017079108.1|DEUG	LOC6734646|XP_016027818.1|DSIM
OG0000106	LOC108112181|XP_017077479.1|DEUG	LOC6734648|XP_002081655.1|DSIM
OG0000107	LOC108112143|XP_017077380.1|DEUG	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG	LOC6732592|XP_002079711.1|DSIM
OG0000107	LOC108118401|XP_017086566.1|DEUG	LOC6732593|XP_002079712.2|DSIM
OG0000107	LOC108118431|XP_017086602.1|DEUG	LOC6732591|XP_002079710.1|DSIM
OG0000107	LOC108112145|XP_017077381.1|DEUG	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC108110457|XP_017075013.1|DEUG	LOC6731858|XP_002078993.1|DSIM
OG0000109	LOC108110593|XP_017075180.1|DEUG	LOC6731857|XP_016024540.1|DSIM
OG0000109	LOC108110528|XP_017075098.1|DEUG	LOC6731848|XP_016024531.1|DSIM
OG0000109	LOC108111190|XP_017076066.1|DEUG	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC108102707|XP_017063338.1|DEUG	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC108102709|XP_017063339.1|DEUG	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC108102713|XP_017063342.1|DEUG	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC108102757|XP_017063405.1|DEUG	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC108108929|XP_017072669.1|DEUG	LOC6735301|XP_002082261.1|DSIM
