Orthogroup	DEUG.longest_only	DFIC.longest_only
OG0000041	LOC108113675|XP_017079840.1|DEUG, LOC108113676|XP_017079841.1|DEUG	LOC108095711|XP_017052372.1|DFIC, LOC108095997|XP_017052832.1|DFIC
OG0000041	LOC108113782|XP_017079974.1|DEUG	LOC108095939|XP_017052765.1|DFIC
OG0000041	LOC108113689|XP_017079854.1|DEUG	LOC108095866|XP_017052659.1|DFIC
OG0000041	LOC108113800|XP_017079997.1|DEUG, LOC108113672|XP_017079836.1|DEUG, LOC108113801|XP_017079998.1|DEUG	LOC108095867|XP_017052660.1|DFIC
OG0000042	LOC108108093|XP_017071481.1|DEUG	LOC108097744|XP_017055741.1|DFIC
OG0000042	LOC108112378|XP_017077703.1|DEUG	LOC108090330|XP_017044433.1|DFIC
OG0000042	LOC108112385|XP_017077715.1|DEUG	LOC108090327|XP_017044430.1|DFIC
OG0000042	LOC108112383|XP_017077713.1|DEUG	LOC108090329|XP_017044432.1|DFIC
OG0000042	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG	LOC108090333|XP_017044437.1|DFIC, LOC108090332|XP_017044435.1|DFIC, LOC108090338|XP_017044443.1|DFIC, LOC108090337|XP_017044441.1|DFIC, LOC108090335|XP_017044439.1|DFIC, LOC108090336|XP_017044440.1|DFIC, LOC108090328|XP_017044431.1|DFIC
OG0000042	LOC108112384|XP_017077714.1|DEUG	LOC108090331|XP_017044434.1|DFIC
OG0000043	LOC108116482|XP_017083904.1|DEUG	LOC108087351|XP_017040180.1|DFIC
OG0000043	LOC108116483|XP_017083905.1|DEUG	LOC108087056|XP_017039721.1|DFIC
OG0000043	LOC108116504|XP_017083929.1|DEUG	LOC108092195|XP_017047211.1|DFIC
OG0000043	LOC108116497|XP_017083918.1|DEUG	LOC108087304|XP_017040112.1|DFIC
OG0000043	LOC108105204|XP_017067144.1|DEUG	LOC108086831|XP_017039366.1|DFIC
OG0000043	LOC108116498|XP_017083919.1|DEUG	LOC108087388|XP_017040219.1|DFIC
OG0000044	LOC108113702|XP_017079868.1|DEUG	LOC108095953|XP_017052779.1|DFIC
OG0000044	LOC108113679|XP_017079844.1|DEUG	LOC108095656|XP_017052310.1|DFIC, LOC108095674|XP_017052331.1|DFIC
OG0000044	LOC108113668|XP_017079833.1|DEUG	LOC108095707|XP_017052368.1|DFIC, LOC108095664|XP_017052318.1|DFIC
OG0000044	LOC108113686|XP_017079852.1|DEUG	LOC108096011|XP_017052849.1|DFIC
OG0000044	LOC108113695|XP_017079861.1|DEUG	LOC108095670|XP_017052324.1|DFIC
OG0000044	LOC108113682|XP_017079848.1|DEUG	LOC108095658|XP_017052312.1|DFIC
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC108102017|XP_017062104.1|DFIC
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC108099782|XP_017058900.1|DFIC
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC108099776|XP_017058894.1|DFIC, LOC108099783|XP_017058901.1|DFIC
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC108089346|XP_017043016.1|DFIC
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC108089335|XP_017043004.1|DFIC
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC108098480|XP_017056880.1|DFIC
OG0000046	LOC108104996|XP_017066862.1|DEUG	LOC108097441|XP_017055199.1|DFIC
OG0000046	LOC108104997|XP_017066863.1|DEUG	LOC108097439|XP_017055197.1|DFIC
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC108097454|XP_017055215.1|DFIC
OG0000046	LOC108116573|XP_017084003.1|DEUG	LOC108091603|XP_017046371.1|DFIC, LOC108091584|XP_017046349.1|DFIC
OG0000046	LOC108116575|XP_017084005.1|DEUG	LOC108091607|XP_017046377.1|DFIC
OG0000046	LOC108116563|XP_017083991.1|DEUG	LOC108091593|XP_017046357.1|DFIC
OG0000046	LOC108116555|XP_017083982.1|DEUG	LOC108091587|XP_017046351.1|DFIC, LOC108091594|XP_017046358.1|DFIC, LOC108091585|XP_017046350.1|DFIC
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC108090569|XP_017044803.1|DFIC
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC108090570|XP_017044804.1|DFIC
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC108094901|XP_017051236.1|DFIC
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC108089762|XP_017043641.1|DFIC
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC108094950|XP_017051302.1|DFIC
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC108089719|XP_017043575.1|DFIC
OG0000048	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG	LOC108089539|XP_017043364.1|DFIC, LOC108089337|XP_017043007.1|DFIC
OG0000048	LOC108114269|XP_017080655.1|DEUG	LOC108089538|XP_017043363.1|DFIC
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC108089535|XP_017043361.1|DFIC
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC108089542|XP_017043368.1|DFIC
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC108091886|XP_017046759.1|DFIC
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC108091864|XP_017046732.1|DFIC
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC108091860|XP_017046729.1|DFIC
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC108091991|XP_017046904.1|DFIC
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC108091993|XP_017046906.1|DFIC
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC108092198|XP_017047214.1|DFIC
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC108093905|XP_017049757.1|DFIC
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC108088748|XP_017042185.1|DFIC
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC108088744|XP_017042181.1|DFIC
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG	LOC108092094|XP_017047073.1|DFIC
OG0000051	LOC108111706|XP_017076744.1|DEUG	LOC108087894|XP_017040960.1|DFIC
OG0000051	LOC108111732|XP_017076775.1|DEUG	LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC108116631|XP_017084099.1|DEUG	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC108110610|XP_017075201.1|DEUG	LOC108098807|XP_017057437.1|DFIC
OG0000052	LOC108110028|XP_017074367.1|DEUG	LOC108098902|XP_017057587.1|DFIC
OG0000052	LOC108110036|XP_017074380.1|DEUG	LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC108090322|XP_017044423.1|DFIC
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	LOC108099258|XP_017058122.1|DFIC
OG0000055	LOC108111363|XP_017076285.1|DEUG	LOC108099260|XP_017058123.1|DFIC
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC108115634|XP_017082675.1|DEUG	LOC108091643|XP_017046434.1|DFIC
OG0000056	LOC108115633|XP_017082674.1|DEUG	LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC108111899|XP_017077025.1|DEUG	LOC108099713|XP_017058824.1|DFIC, LOC108098458|XP_017056851.1|DFIC
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC108101966|XP_017062037.1|DFIC
OG0000060	LOC108110620|XP_017075208.1|DEUG	LOC108092553|XP_017047676.1|DFIC
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC108094527|XP_017050617.1|DFIC
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000062	LOC108109225|XP_017073184.1|DEUG	LOC108096166|XP_017053037.1|DFIC
OG0000063	LOC108111516|XP_017076523.1|DEUG	LOC108102253|XP_017062492.1|DFIC
OG0000063	LOC108111518|XP_017076525.1|DEUG	LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC108113990|XP_017080222.1|DEUG	LOC108089767|XP_017043647.1|DFIC
OG0000063	LOC108113962|XP_017080165.1|DEUG	LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC108111216|XP_017076106.1|DEUG	LOC108100958|XP_017060597.1|DFIC, LOC108100940|XP_017060574.1|DFIC
OG0000065	LOC108111756|XP_017076802.1|DEUG	LOC108087976|XP_017041066.1|DFIC
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC108103887|XP_017065107.1|DEUG	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC108117125|XP_017084845.1|DEUG	LOC108101069|XP_017060747.1|DFIC
OG0000068	LOC108108595|XP_017072182.1|DEUG	LOC108086952|XP_017039554.1|DFIC
OG0000068	LOC108109162|XP_017073074.1|DEUG	LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC108113259|XP_017079298.1|DEUG	LOC108090543|XP_017044766.1|DFIC
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC108115124|XP_017081864.1|DEUG	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG	LOC108087907|XP_017040976.1|DFIC
OG0000076	LOC108111731|XP_017076774.1|DEUG	LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC108110575|XP_017075161.1|DEUG	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC108110510|XP_017075079.1|DEUG	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC108116863|XP_017084418.1|DEUG	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC108111194|XP_017076078.1|DEUG	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC
OG0000083	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC108110531|XP_017075102.1|DEUG	LOC108098717|XP_017057324.1|DFIC
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC108098712|XP_017057316.1|DFIC
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC108112272|XP_017077584.1|DEUG	LOC108101444|XP_017061270.1|DFIC
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC108112224|XP_017077532.1|DEUG	LOC108101603|XP_017061506.1|DFIC
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC108116217|XP_017083494.1|DEUG	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC108110281|XP_017074767.1|DEUG	LOC108098939|XP_017057635.1|DFIC
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC108113547|XP_017079630.1|DEUG	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC108118091|XP_017086133.1|DEUG	LOC108094674|XP_017050882.1|DFIC
OG0000093	LOC108112753|XP_017078493.1|DEUG	LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC108108474|XP_017072022.1|DEUG, LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC
OG0000097	LOC108108416|XP_017071958.1|DEUG	LOC108099737|XP_017058847.1|DFIC
OG0000097	LOC108108441|XP_017071983.1|DEUG	LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC108103641|XP_017064681.1|DEUG	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC108092048|XP_017046984.1|DFIC
OG0000100	LOC108111638|XP_017076658.1|DEUG	LOC108092049|XP_017046985.1|DFIC
OG0000100	LOC108109450|XP_017073438.1|DEUG	LOC108097691|XP_017055649.1|DFIC
OG0000101	LOC108108525|XP_017072086.1|DEUG	LOC108088292|XP_017041511.1|DFIC
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC108108264|XP_017071711.1|DEUG	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC108108575|XP_017072156.1|DEUG	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC108108573|XP_017072153.1|DEUG	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC108106655|XP_017069366.1|DEUG	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC108114702|XP_017081288.1|DEUG	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC108108275|XP_017071764.1|DEUG	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC108114429|XP_017080906.1|DEUG	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC108113904|XP_017080100.1|DEUG	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC108109406|XP_017073392.1|DEUG	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC108109430|XP_017073419.1|DEUG	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC108109438|XP_017073428.1|DEUG	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000106	LOC108109051|XP_017072857.1|DEUG	LOC108101407|XP_017061221.1|DFIC
OG0000106	LOC108116307|XP_017083585.1|DEUG	LOC108096338|XP_017053375.1|DFIC
OG0000106	LOC108116313|XP_017083592.1|DEUG	LOC108096187|XP_017053062.1|DFIC, LOC108096357|XP_017053398.1|DFIC
OG0000106	LOC108105733|XP_017067937.1|DEUG	LOC108100916|XP_017060521.1|DFIC
OG0000106	LOC108105731|XP_017067935.1|DEUG	LOC108100923|XP_017060536.1|DFIC
OG0000106	LOC108105758|XP_017067966.1|DEUG	LOC108100983|XP_017060633.1|DFIC
OG0000106	LOC108112085|XP_017077323.1|DEUG	LOC108087622|XP_017040553.1|DFIC
OG0000106	LOC108112271|XP_017077583.1|DEUG	LOC108087617|XP_017040548.1|DFIC
OG0000106	LOC108113119|XP_017079108.1|DEUG	LOC108087643|XP_017040596.1|DFIC
OG0000106	LOC108112181|XP_017077479.1|DEUG	LOC108087641|XP_017040594.1|DFIC
