Orthogroup	DEUG.longest_only	DSER.longest_only
OG0000044	LOC108116281|XP_017083557.1|DEUG	LOC110186693|XP_020811620.1|DSER
OG0000045	LOC108114047|XP_017080284.1|DEUG	LOC110178672|XP_020801529.1|DSER
OG0000045	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER
OG0000045	LOC108107675|XP_017070752.1|DEUG	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER
OG0000045	LOC108107619|XP_017070678.1|DEUG	LOC110187537|XP_020812593.1|DSER
OG0000046	LOC108110175|XP_017074588.1|DEUG	LOC110188408|XP_020813792.1|DSER
OG0000046	LOC108104996|XP_017066862.1|DEUG	LOC110180077|XP_020803358.1|DSER
OG0000046	LOC108104997|XP_017066863.1|DEUG	LOC110180079|XP_020803360.1|DSER
OG0000046	LOC108105004|XP_017066870.1|DEUG	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER
OG0000046	LOC108116573|XP_017084003.1|DEUG	LOC110185913|XP_020810588.1|DSER
OG0000046	LOC108116575|XP_017084005.1|DEUG	LOC110185924|XP_020810599.1|DSER
OG0000046	LOC108116563|XP_017083991.1|DEUG	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC108116555|XP_017083982.1|DEUG, LOC108112347|XP_017077663.1|DEUG	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC108112199|XP_017077502.1|DEUG	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC108113383|XP_017079444.1|DEUG	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC108106728|XP_017069453.1|DEUG	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC108114731|XP_017081330.1|DEUG	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC108106783|XP_017069514.1|DEUG	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC108113976|XP_017080206.1|DEUG	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC108114269|XP_017080655.1|DEUG	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC108113900|XP_017080095.1|DEUG	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC108114275|XP_017080660.1|DEUG	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC108117079|XP_017084741.1|DEUG	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC108117054|XP_017084715.1|DEUG	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC108117035|XP_017084693.1|DEUG	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC108117069|XP_017084731.1|DEUG	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC108117036|XP_017084694.1|DEUG	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC108117318|XP_017085175.1|DEUG	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC108106209|XP_017068623.1|DEUG	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC108116755|XP_017084263.1|DEUG	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC108116756|XP_017084264.1|DEUG	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC108116757|XP_017084265.1|DEUG	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC108116725|XP_017084231.1|DEUG	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC108116727|XP_017084233.1|DEUG	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC108116726|XP_017084232.1|DEUG	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC108109429|XP_017073417.1|DEUG	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC108117064|XP_017084724.1|DEUG	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG, LOC108111706|XP_017076744.1|DEUG, LOC108111732|XP_017076775.1|DEUG	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC108109404|XP_017073394.1|DEUG, LOC108116631|XP_017084099.1|DEUG	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC108109394|XP_017073383.1|DEUG	LOC110185541|XP_020810108.1|DSER, LOC110188577|XP_020814000.1|DSER
OG0000052	LOC108110610|XP_017075201.1|DEUG	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC108110028|XP_017074367.1|DEUG	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC108111978|XP_017077180.1|DEUG	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC108111977|XP_017077179.1|DEUG	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC108104547|XP_017066177.1|DEUG	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC108104546|XP_017066176.1|DEUG	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC108104610|XP_017066273.1|DEUG	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC108104585|XP_017066235.1|DEUG	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC108113522|XP_017079606.1|DEUG	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC108116465|XP_017083884.1|DEUG	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC108116517|XP_017083943.1|DEUG	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC108116481|XP_017083903.1|DEUG	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC108111363|XP_017076285.1|DEUG	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC108115632|XP_017082673.1|DEUG	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC108115630|XP_017082671.1|DEUG	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC108115634|XP_017082675.1|DEUG	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC108115633|XP_017082674.1|DEUG	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC108116242|XP_017083521.1|DEUG	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC108116270|XP_017083548.1|DEUG	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC108113468|XP_017079539.1|DEUG	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC108103231|XP_017064121.1|DEUG	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC108113647|XP_017079807.1|DEUG	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC108113544|XP_017079627.1|DEUG	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC108113548|XP_017079631.1|DEUG	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC108113646|XP_017079806.1|DEUG	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	LOC110186604|XP_020811494.1|DSER, LOC110186605|XP_020811496.1|DSER
OG0000059	LOC108113524|XP_017079604.1|DEUG	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC108103845|XP_017065030.1|DEUG	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC108103085|XP_017063927.1|DEUG	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC108115377|XP_017082302.1|DEUG	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC108104222|XP_017065654.1|DEUG	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC108103803|XP_017064973.1|DEUG	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC108110620|XP_017075208.1|DEUG	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC108105141|XP_017067063.1|DEUG	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC108105148|XP_017067072.1|DEUG	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC108105132|XP_017067054.1|DEUG	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC108105140|XP_017067062.1|DEUG	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC108118092|XP_017086134.1|DEUG	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC108106953|XP_017069718.1|DEUG	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC108115227|XP_017082074.1|DEUG	LOC110181371|XP_020804759.1|DSER
OG0000062	LOC108109225|XP_017073184.1|DEUG	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER
OG0000063	LOC108111516|XP_017076523.1|DEUG	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC108111518|XP_017076525.1|DEUG	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC108114063|XP_017080306.1|DEUG	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC108113978|XP_017080208.1|DEUG	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC108113990|XP_017080222.1|DEUG	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC108113962|XP_017080165.1|DEUG	LOC110184765|XP_020809054.1|DSER
OG0000065	LOC108111755|XP_017076801.1|DEUG	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC108111472|XP_017076433.1|DEUG	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC108111537|XP_017076550.1|DEUG	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC108111531|XP_017076543.1|DEUG	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC108116142|XP_017083360.1|DEUG	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC108115952|XP_017083078.1|DEUG	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC108114786|XP_017081387.1|DEUG	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC108116291|XP_017083569.1|DEUG	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC108110127|XP_017074522.1|DEUG	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC108112986|XP_017078881.1|DEUG	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC108110201|XP_017074664.1|DEUG	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC108108193|XP_017071634.1|DEUG	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC108104759|XP_017066483.1|DEUG	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC108107601|XP_017070655.1|DEUG	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC108113955|XP_017080157.1|DEUG	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC108108396|XP_017071938.1|DEUG	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC108109162|XP_017073074.1|DEUG	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC108117707|XP_017085744.1|DEUG	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC108107209|XP_017070114.1|DEUG	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC108113477|XP_017079549.1|DEUG	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC108105517|XP_017067632.1|DEUG	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC108113476|XP_017079548.1|DEUG	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC108117153|XP_017084908.1|DEUG	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC108113923|XP_017080119.1|DEUG	LOC110179007|XP_020802002.1|DSER
OG0000071	LOC108113853|XP_017080051.1|DEUG	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC108113829|XP_017080027.1|DEUG	LOC110179839|XP_020803106.1|DSER
OG0000071	LOC108113830|XP_017080028.1|DEUG	LOC110179837|XP_020803104.1|DSER
OG0000072	LOC108112416|XP_017077748.1|DEUG	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC108112101|XP_017077339.1|DEUG	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC108112923|XP_017078801.1|DEUG	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC108102436|XP_017062902.1|DEUG	LOC110182177|XP_020805838.1|DSER, LOC110182195|XP_020805867.1|DSER
OG0000073	LOC108115124|XP_017081864.1|DEUG	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC108107571|XP_017070620.1|DEUG	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC108108501|XP_017072057.1|DEUG	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC108117400|XP_017085296.1|DEUG	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC108117379|XP_017085261.1|DEUG	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC108117401|XP_017085297.1|DEUG	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC108117381|XP_017085265.1|DEUG	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC108107737|XP_017070877.1|DEUG	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC108103550|XP_017064568.1|DEUG	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC108103567|XP_017064581.1|DEUG	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC108109158|XP_017073068.1|DEUG	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC108109792|XP_017073986.1|DEUG	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC108107356|XP_017070344.1|DEUG	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC108116009|XP_017083176.1|DEUG	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC108108942|XP_017072686.1|DEUG	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC108108692|XP_017072286.1|DEUG	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC108115080|XP_017081817.1|DEUG	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC108115236|XP_017082120.1|DEUG	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC108105339|XP_017067321.1|DEUG	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC108110990|XP_017075788.1|DEUG	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER
OG0000079	LOC108110575|XP_017075161.1|DEUG	LOC110187582|XP_020812628.1|DSER
OG0000079	LOC108110989|XP_017075787.1|DEUG	LOC110187586|XP_020812632.1|DSER
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	LOC110179883|XP_020803143.1|DSER, LOC110189756|XP_020815629.1|DSER
OG0000080	LOC108112904|XP_017078751.1|DEUG	LOC110186649|XP_020811608.1|DSER
OG0000081	LOC108102865|XP_017063558.1|DEUG	LOC110187188|XP_020812250.1|DSER
OG0000082	LOC108112180|XP_017077478.1|DEUG	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC108111226|XP_017076117.1|DEUG	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LOC110183898|XP_020807898.1|DSER
OG0000083	LOC108110531|XP_017075102.1|DEUG	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC108110509|XP_017075078.1|DEUG	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC108111080|XP_017075904.1|DEUG	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC108112025|XP_017077258.1|DEUG	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC108112786|XP_017078554.1|DEUG	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC108112272|XP_017077584.1|DEUG	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC108112566|XP_017078016.1|DEUG	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC108112224|XP_017077532.1|DEUG	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC108113263|XP_017079301.1|DEUG	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC108112567|XP_017078019.1|DEUG	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC108112934|XP_017078816.1|DEUG	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC108110461|XP_017075018.1|DEUG	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC108105764|XP_017067973.1|DEUG	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC108110497|XP_017075066.1|DEUG	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC108114909|XP_017081575.1|DEUG	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC108105118|XP_017067040.1|DEUG	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC108113980|XP_017080211.1|DEUG	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC108112340|XP_017077658.1|DEUG	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC108114015|XP_017080251.1|DEUG	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC108116217|XP_017083494.1|DEUG	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC108110281|XP_017074767.1|DEUG	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC108114313|XP_017080713.1|DEUG	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC108104816|XP_017066589.1|DEUG	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC108104868|XP_017066681.1|DEUG	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC108107791|XP_017070990.1|DEUG	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC108102781|XP_017063431.1|DEUG	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC108116035|XP_017083214.1|DEUG	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC108104140|XP_017065530.1|DEUG	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC108116874|XP_017084454.1|DEUG	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC108117005|XP_017084662.1|DEUG	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC108113681|XP_017079847.1|DEUG	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC108113814|XP_017080011.1|DEUG	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC108113547|XP_017079630.1|DEUG	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC108113683|XP_017079849.1|DEUG	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC108106152|XP_017068542.1|DEUG	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC108118091|XP_017086133.1|DEUG	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC108117628|XP_017085645.1|DEUG	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC108113907|XP_017080103.1|DEUG	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC108115240|XP_017082086.1|DEUG	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC108107140|XP_017070033.1|DEUG	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC108105161|XP_017067089.1|DEUG	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC108105237|XP_017067197.1|DEUG	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC108114809|XP_017081419.1|DEUG	LOC110181328|XP_020804706.1|DSER
OG0000098	LOC108111754|XP_017076799.1|DEUG	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC108103640|XP_017064680.1|DEUG	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC108103641|XP_017064681.1|DEUG	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC108103645|XP_017064690.1|DEUG	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC108112739|XP_017078466.1|DEUG	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC108113550|XP_017079633.1|DEUG	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC108111672|XP_017076695.1|DEUG	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC108111637|XP_017076657.1|DEUG	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC108108528|XP_017072088.1|DEUG	LOC110190014|XP_020815971.1|DSER
OG0000101	LOC108108399|XP_017071941.1|DEUG	LOC110190012|XP_020815970.1|DSER
OG0000101	LOC108108398|XP_017071939.1|DEUG	LOC110190011|XP_020815969.1|DSER
OG0000101	LOC108108525|XP_017072086.1|DEUG	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC108108526|XP_017072087.1|DEUG	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC108112823|XP_017078615.1|DEUG	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC108104532|XP_017066151.1|DEUG	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC108108264|XP_017071711.1|DEUG	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC108108575|XP_017072156.1|DEUG	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC108108573|XP_017072153.1|DEUG	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC108106655|XP_017069366.1|DEUG	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC108114702|XP_017081288.1|DEUG	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC108108275|XP_017071764.1|DEUG	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC108114429|XP_017080906.1|DEUG	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC108113904|XP_017080100.1|DEUG	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC108109406|XP_017073392.1|DEUG	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC108109430|XP_017073419.1|DEUG	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC108109438|XP_017073428.1|DEUG	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC108109051|XP_017072857.1|DEUG	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC108105110|XP_017067033.1|DEUG, LOC108116313|XP_017083592.1|DEUG, LOC108105733|XP_017067937.1|DEUG, LOC108105731|XP_017067935.1|DEUG, LOC108105758|XP_017067966.1|DEUG, LOC108105732|XP_017067936.1|DEUG	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC108112085|XP_017077323.1|DEUG	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC108113119|XP_017079108.1|DEUG, LOC108112181|XP_017077479.1|DEUG	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC108112143|XP_017077380.1|DEUG	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG	LOC110184878|XP_020809183.1|DSER
OG0000107	LOC108118401|XP_017086566.1|DEUG	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC108112145|XP_017077381.1|DEUG	LOC110185499|XP_020810052.1|DSER
OG0000107	LOC108112146|XP_017077382.1|DEUG	LOC110185492|XP_020810046.1|DSER
OG0000109	LOC108110457|XP_017075013.1|DEUG	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC108110593|XP_017075180.1|DEUG	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC108111190|XP_017076066.1|DEUG	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC108102707|XP_017063338.1|DEUG	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC108102709|XP_017063339.1|DEUG	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC108102713|XP_017063342.1|DEUG	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC108102757|XP_017063405.1|DEUG	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC108108929|XP_017072669.1|DEUG	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC108108887|XP_017072593.1|DEUG	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC108115254|XP_017082100.1|DEUG	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC108104067|XP_017065417.1|DEUG	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC108104063|XP_017065414.1|DEUG	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC108104065|XP_017065416.1|DEUG	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC108113693|XP_017079859.1|DEUG	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC108113810|XP_017080008.1|DEUG	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC108113669|XP_017079834.1|DEUG	LOC110186672|XP_020811597.1|DSER
OG0000116	LOC108113673|XP_017079837.1|DEUG	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC108113671|XP_017079835.1|DEUG, LOC108113815|XP_017080013.1|DEUG	LOC110186689|XP_020811615.1|DSER
OG0000116	LOC108113688|XP_017079853.1|DEUG	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC108105784|XP_017067999.1|DEUG	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC108105785|XP_017068000.1|DEUG	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC108105786|XP_017068001.1|DEUG	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC108105788|XP_017068004.1|DEUG	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC108102520|XP_017063045.1|DEUG	LOC110187376|XP_020812425.1|DSER
OG0000118	LOC108105815|XP_017068045.1|DEUG	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC108108384|XP_017071922.1|DEUG	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC108108359|XP_017071890.1|DEUG	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC108108370|XP_017071907.1|DEUG	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC108105484|XP_017067590.1|DEUG	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC108106341|XP_017068810.1|DEUG	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC108104718|XP_017066428.1|DEUG	LOC110181527|XP_020804963.1|DSER
