Orthogroup	DEUG.longest_only	DMEL.longest_only
OG0000046	LOC108105004|XP_017066870.1|DEUG	CG14204|NP_608321.1|DMEL
OG0000046	LOC108116573|XP_017084003.1|DEUG	CG16723|NP_651159.3|DMEL
OG0000046	LOC108116575|XP_017084005.1|DEUG	CG10183|NP_651160.3|DMEL
OG0000046	LOC108116563|XP_017083991.1|DEUG	CG33337|NP_996269.2|DMEL
OG0000046	LOC108116555|XP_017083982.1|DEUG	CG10182|NP_651158.1|DMEL
OG0000046	LOC108112347|XP_017077663.1|DEUG	CG13325|NP_610836.1|DMEL
OG0000047	LOC108112199|XP_017077502.1|DEUG	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC108113383|XP_017079444.1|DEUG	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC108106728|XP_017069453.1|DEUG	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC108114731|XP_017081330.1|DEUG	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC108106783|XP_017069514.1|DEUG	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC108113976|XP_017080206.1|DEUG	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC108114271|XP_017080657.1|DEUG	CG13041|NP_648872.1|DMEL
OG0000048	LOC108114269|XP_017080655.1|DEUG	CG13063|NP_648869.1|DMEL
OG0000048	LOC108113900|XP_017080095.1|DEUG	CG13044|NP_648867.1|DMEL
OG0000048	LOC108114275|XP_017080660.1|DEUG	CG13042|NP_648870.1|DMEL
OG0000049	LOC108117079|XP_017084741.1|DEUG	CG4053|NP_650601.2|DMEL
OG0000049	LOC108117054|XP_017084715.1|DEUG	CG5246|NP_650603.1|DMEL
OG0000049	LOC108117035|XP_017084693.1|DEUG	CG17475|NP_650600.2|DMEL
OG0000049	LOC108117069|XP_017084731.1|DEUG	CG31269|NP_001097818.1|DMEL
OG0000049	LOC108117036|XP_017084694.1|DEUG	CG31265|NP_650599.1|DMEL
OG0000049	LOC108117318|XP_017085175.1|DEUG	CG5255|NP_650604.1|DMEL
OG0000050	LOC108106209|XP_017068623.1|DEUG	CG13193|NP_610699.1|DMEL
OG0000050	LOC108116755|XP_017084263.1|DEUG	CG33766|NP_001027140.1|DMEL
OG0000050	LOC108116756|XP_017084264.1|DEUG	CG33770|NP_001027144.2|DMEL
OG0000050	LOC108116757|XP_017084265.1|DEUG	CG33769|NP_001027143.1|DMEL
OG0000050	LOC108116725|XP_017084231.1|DEUG	CG33767|NP_001027141.1|DMEL
OG0000050	LOC108116727|XP_017084233.1|DEUG	CG33771|NP_001027145.3|DMEL
OG0000050	LOC108116726|XP_017084232.1|DEUG	CG33768|NP_001027142.2|DMEL
OG0000051	LOC108109429|XP_017073417.1|DEUG	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC108117064|XP_017084724.1|DEUG	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC108111705|XP_017076743.1|DEUG	Cyp313a5|NP_650168.1|DMEL
OG0000051	LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG	Cyp313a1|NP_650368.1|DMEL
OG0000051	LOC108111706|XP_017076744.1|DEUG	Cyp313a2|NP_650169.3|DMEL
OG0000051	LOC108111732|XP_017076775.1|DEUG	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC108109404|XP_017073394.1|DEUG	CG16904|NP_649957.1|DMEL
OG0000052	LOC108116631|XP_017084099.1|DEUG	CG31141|NP_732912.2|DMEL
OG0000052	LOC108109394|XP_017073383.1|DEUG	eloF|NP_649956.1|DMEL
OG0000052	LOC108110610|XP_017075201.1|DEUG	CG8534|NP_649955.1|DMEL
OG0000052	LOC108110028|XP_017074367.1|DEUG	CG9458|NP_731419.1|DMEL
OG0000052	LOC108110036|XP_017074380.1|DEUG	CG9459|NP_649958.2|DMEL
OG0000052	LOC108111978|XP_017077180.1|DEUG	CG17821|NP_725820.2|DMEL
OG0000052	LOC108111977|XP_017077179.1|DEUG	CG18609|NP_611365.2|DMEL
OG0000053	LOC108104547|XP_017066177.1|DEUG	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC108104546|XP_017066176.1|DEUG	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC108104610|XP_017066273.1|DEUG	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC108104585|XP_017066235.1|DEUG	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC108113522|XP_017079606.1|DEUG	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC108116465|XP_017083884.1|DEUG	AOX1|NP_650475.1|DMEL
OG0000054	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG	AOX2|NP_732047.2|DMEL
OG0000054	LOC108116517|XP_017083943.1|DEUG	AOX4|NP_650478.1|DMEL
OG0000054	LOC108116481|XP_017083903.1|DEUG	AOX3|NP_650477.1|DMEL
OG0000055	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC108111363|XP_017076285.1|DEUG	CecB|NP_524590.1|DMEL
OG0000056	LOC108115632|XP_017082673.1|DEUG	CG6726|NP_651120.1|DMEL
OG0000056	LOC108115630|XP_017082671.1|DEUG	CG17110|NP_651121.1|DMEL
OG0000056	LOC108115634|XP_017082675.1|DEUG	CG17109|NP_651122.2|DMEL
OG0000056	LOC108115633|XP_017082674.1|DEUG	CG6733|NP_651123.1|DMEL
OG0000056	LOC108116270|XP_017083548.1|DEUG	CG6465|NP_650004.1|DMEL
OG0000058	LOC108111899|XP_017077025.1|DEUG	AANATL4|NP_611406.1|DMEL
OG0000058	LOC108111925|XP_017077056.1|DEUG	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC108113468|XP_017079539.1|DEUG	AANATL2|NP_609005.1|DMEL
OG0000058	LOC108103231|XP_017064121.1|DEUG	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC108113647|XP_017079807.1|DEUG	TwdlH|NP_651490.1|DMEL
OG0000059	LOC108113544|XP_017079627.1|DEUG	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC108113548|XP_017079631.1|DEUG	TwdlK|NP_651488.1|DMEL
OG0000059	LOC108113646|XP_017079806.1|DEUG	TwdlN|NP_733160.1|DMEL
OG0000059	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG	TwdlB|NP_651486.1|DMEL, TwdlL|NP_733158.1|DMEL
OG0000059	LOC108113524|XP_017079604.1|DEUG	TwdlM|NP_651484.1|DMEL
OG0000060	LOC108103845|XP_017065030.1|DEUG	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC108103085|XP_017063927.1|DEUG	CG7094|NP_609851.2|DMEL
OG0000060	LOC108115377|XP_017082302.1|DEUG	CG12147|NP_649536.1|DMEL
OG0000060	LOC108104222|XP_017065654.1|DEUG	dco|NP_001356928.1|DMEL
OG0000060	LOC108103803|XP_017064973.1|DEUG	CG2577|NP_572794.1|DMEL
OG0000060	LOC108110620|XP_017075208.1|DEUG	CG9962|NP_608697.1|DMEL
OG0000061	LOC108105141|XP_017067063.1|DEUG	CG15255|NP_609755.1|DMEL
OG0000061	LOC108105148|XP_017067072.1|DEUG	CG7631|NP_609760.1|DMEL
OG0000061	LOC108105132|XP_017067054.1|DEUG	CG15254|NP_609757.1|DMEL
OG0000061	LOC108105140|XP_017067062.1|DEUG	CG15253|NP_609758.1|DMEL
OG0000062	LOC108118092|XP_017086134.1|DEUG	CG12111|NP_572491.1|DMEL
OG0000062	LOC108106953|XP_017069718.1|DEUG	Lectin-galC1|NP_477200.1|DMEL
OG0000063	LOC108111516|XP_017076523.1|DEUG	CG17929|NP_650532.2|DMEL
OG0000063	LOC108111518|XP_017076525.1|DEUG	CG6901|NP_650531.1|DMEL
OG0000063	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG	CG17930|NP_650533.1|DMEL
OG0000063	LOC108114063|XP_017080306.1|DEUG	CG42826|NP_001189079.1|DMEL
OG0000063	LOC108113978|XP_017080208.1|DEUG	CG32053|NP_729587.1|DMEL
OG0000063	LOC108113990|XP_017080222.1|DEUG	CG32054|NP_729588.1|DMEL
OG0000063	LOC108113962|XP_017080165.1|DEUG	CG42825|NP_729590.1|DMEL
OG0000065	LOC108111755|XP_017076801.1|DEUG	CG10096|NP_001027183.1|DMEL
OG0000065	LOC108111216|XP_017076106.1|DEUG	Sgp|NP_609241.1|DMEL
OG0000065	LOC108111756|XP_017076802.1|DEUG	CG10097|NP_731699.2|DMEL
OG0000065	LOC108111472|XP_017076433.1|DEUG	CG14893|NP_650568.2|DMEL
OG0000065	LOC108111537|XP_017076550.1|DEUG	CG17562|NP_650566.1|DMEL
OG0000065	LOC108111531|XP_017076543.1|DEUG	CG17560|NP_650567.1|DMEL
OG0000066	LOC108103887|XP_017065107.1|DEUG	CG15717|NP_572856.1|DMEL
OG0000066	LOC108116142|XP_017083360.1|DEUG	CG2336|NP_731094.3|DMEL
OG0000066	LOC108115952|XP_017083078.1|DEUG	CG12516|NP_651615.2|DMEL
OG0000066	LOC108114786|XP_017081387.1|DEUG	CG11634|NP_610128.2|DMEL
OG0000066	LOC108116291|XP_017083569.1|DEUG	CG5623|NP_650485.1|DMEL
OG0000066	LOC108110127|XP_017074522.1|DEUG	CG12637|NP_572645.1|DMEL
OG0000066	LOC108112986|XP_017078881.1|DEUG	CG13539|NP_611768.1|DMEL
OG0000067	LOC108110201|XP_017074664.1|DEUG	Alp5|NP_650931.1|DMEL
OG0000067	LOC108108193|XP_017071634.1|DEUG	Alp9|NP_647977.1|DMEL
OG0000067	LOC108104759|XP_017066483.1|DEUG	Alp6|NP_610496.1|DMEL
OG0000067	LOC108107601|XP_017070655.1|DEUG	Alp10|NP_647976.1|DMEL
OG0000067	LOC108113955|XP_017080157.1|DEUG	Alp1|NP_001262159.1|DMEL
OG0000068	LOC108108396|XP_017071938.1|DEUG	CG6052|NP_649002.3|DMEL
OG0000068	LOC108117125|XP_017084845.1|DEUG	CG31213|NP_001262752.1|DMEL
OG0000068	LOC108108595|XP_017072182.1|DEUG	CG42816|NP_730301.3|DMEL
OG0000068	LOC108109162|XP_017073074.1|DEUG	CG8908|NP_611464.3|DMEL
OG0000068	LOC108117707|XP_017085744.1|DEUG	ABCA|NP_608445.2|DMEL
OG0000069	LOC108107209|XP_017070114.1|DEUG	CG30428|NP_726513.1|DMEL
OG0000070	LOC108113477|XP_017079549.1|DEUG	CG9498|NP_609015.2|DMEL
OG0000070	LOC108105517|XP_017067632.1|DEUG	CG13360|NP_569859.1|DMEL
OG0000070	LOC108113476|XP_017079548.1|DEUG	CG9497|NP_609014.3|DMEL
OG0000070	LOC108117153|XP_017084908.1|DEUG	CG7135|NP_573269.1|DMEL
OG0000071	LOC108113923|XP_017080119.1|DEUG	Muc68D|NP_648504.2|DMEL
OG0000071	LOC108113853|XP_017080051.1|DEUG	CG10725|NP_648647.1|DMEL
OG0000071	LOC108113829|XP_017080027.1|DEUG	CG10154|NP_001189089.1|DMEL
OG0000071	LOC108113830|XP_017080028.1|DEUG	CG10140|NP_648648.2|DMEL
OG0000072	LOC108112416|XP_017077748.1|DEUG	CG15712|NP_611131.2|DMEL
OG0000072	LOC108112101|XP_017077339.1|DEUG	CG4409|NP_001097337.1|DMEL
OG0000073	LOC108112923|XP_017078801.1|DEUG	lolal|NP_524778.1|DMEL
OG0000073	LOC108102436|XP_017062902.1|DEUG	br|NP_001162638.2|DMEL
OG0000073	LOC108115124|XP_017081864.1|DEUG	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC108107571|XP_017070620.1|DEUG	CG10472|NP_648017.1|DMEL
OG0000074	LOC108108501|XP_017072057.1|DEUG	CG7542|NP_648995.3|DMEL
OG0000075	LOC108117400|XP_017085296.1|DEUG	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC108117379|XP_017085261.1|DEUG	Hsp27|NP_524000.1|DMEL
OG0000075	LOC108117401|XP_017085297.1|DEUG	Hsp23|NP_523999.1|DMEL
OG0000075	LOC108117381|XP_017085265.1|DEUG	Hsp26|NP_523997.1|DMEL
OG0000076	LOC108107737|XP_017070877.1|DEUG	CG42540|NP_001246627.1|DMEL
OG0000076	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG	CG31358|NP_650147.1|DMEL
OG0000076	LOC108111731|XP_017076774.1|DEUG	CG14736|NP_731666.2|DMEL
OG0000076	LOC108103550|XP_017064568.1|DEUG	CG33253|NP_001259699.1|DMEL
OG0000076	LOC108103567|XP_017064581.1|DEUG	Mec2|NP_573357.1|DMEL
OG0000077	LOC108109158|XP_017073068.1|DEUG	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC108109792|XP_017073986.1|DEUG	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC108107356|XP_017070344.1|DEUG	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC108116009|XP_017083176.1|DEUG	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC108108942|XP_017072686.1|DEUG	CG15128|NP_611441.1|DMEL
OG0000078	LOC108108692|XP_017072286.1|DEUG	CG7634|NP_649332.1|DMEL
OG0000078	LOC108115080|XP_017081817.1|DEUG	wa-cup|NP_649721.2|DMEL
OG0000078	LOC108115236|XP_017082120.1|DEUG	r-cup|NP_608419.1|DMEL
OG0000078	LOC108105339|XP_017067321.1|DEUG	p-cup|NP_573216.1|DMEL
OG0000079	LOC108110575|XP_017075161.1|DEUG	CG16713|NP_608799.1|DMEL
OG0000079	LOC108110510|XP_017075079.1|DEUG	IM33|NP_608800.1|DMEL
OG0000079	LOC108110989|XP_017075787.1|DEUG	CG43165|NP_001245858.1|DMEL
OG0000080	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC108112904|XP_017078751.1|DEUG	Amyrel|NP_477262.1|DMEL
OG0000081	LOC108102865|XP_017063558.1|DEUG	tfc|NP_612091.1|DMEL
OG0000082	LOC108112180|XP_017077478.1|DEUG	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC108116863|XP_017084418.1|DEUG	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC108111226|XP_017076117.1|DEUG	LManI|NP_609407.1|DMEL
OG0000083	LOC108111194|XP_017076078.1|DEUG	LManVI|NP_609253.1|DMEL
OG0000083	LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG	LManV|NP_609252.1|DMEL
OG0000083	LOC108110531|XP_017075102.1|DEUG	LManIII|NP_609250.2|DMEL
OG0000083	LOC108110509|XP_017075078.1|DEUG	LManIV|NP_609251.2|DMEL
OG0000083	LOC108111080|XP_017075904.1|DEUG	LManII|NP_609408.1|DMEL
OG0000084	LOC108112025|XP_017077258.1|DEUG	CG15073|NP_611362.2|DMEL
OG0000084	LOC108112786|XP_017078554.1|DEUG	CG8388|NP_611075.1|DMEL
OG0000085	LOC108112272|XP_017077584.1|DEUG	CG2070|NP_610308.2|DMEL
OG0000085	LOC108112566|XP_017078016.1|DEUG	CG30495|NP_001260785.1|DMEL
OG0000085	LOC108112224|XP_017077532.1|DEUG	CG2065|NP_610309.1|DMEL
OG0000085	LOC108113263|XP_017079301.1|DEUG	CG2064|NP_610310.2|DMEL
OG0000085	LOC108112567|XP_017078019.1|DEUG	CG30491|NP_610306.1|DMEL
OG0000086	LOC108112934|XP_017078816.1|DEUG	fest|NP_611412.1|DMEL
OG0000087	LOC108110461|XP_017075018.1|DEUG	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC108105764|XP_017067973.1|DEUG	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC108110497|XP_017075066.1|DEUG	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC108114909|XP_017081575.1|DEUG	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC108105118|XP_017067040.1|DEUG	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC108113980|XP_017080211.1|DEUG	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC108112340|XP_017077658.1|DEUG	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC108114015|XP_017080251.1|DEUG	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC108116217|XP_017083494.1|DEUG	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC108115116|XP_017081857.1|DEUG	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC108110281|XP_017074767.1|DEUG	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC108114313|XP_017080713.1|DEUG	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC108104816|XP_017066589.1|DEUG	CG30339|NP_724813.1|DMEL
OG0000090	LOC108104868|XP_017066681.1|DEUG	CG12926|NP_610510.2|DMEL
OG0000090	LOC108107791|XP_017070990.1|DEUG	CG33514|NP_001014558.1|DMEL
OG0000090	LOC108102781|XP_017063431.1|DEUG	CG33966|NP_001033984.1|DMEL
OG0000091	LOC108116035|XP_017083214.1|DEUG	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC108104140|XP_017065530.1|DEUG	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC108116874|XP_017084454.1|DEUG	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC108117005|XP_017084662.1|DEUG	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC108113681|XP_017079847.1|DEUG	CG10513|NP_651370.2|DMEL
OG0000092	LOC108113814|XP_017080011.1|DEUG	CG11892|NP_651372.1|DMEL
OG0000092	LOC108113547|XP_017079630.1|DEUG	CG31380|NP_733121.1|DMEL
OG0000092	LOC108113683|XP_017079849.1|DEUG	CG10514|NP_651371.1|DMEL
OG0000093	LOC108106152|XP_017068542.1|DEUG	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC108112753|XP_017078493.1|DEUG	rhi|NP_536794.1|DMEL
OG0000093	LOC108117628|XP_017085645.1|DEUG	HP1b|NP_572521.2|DMEL
OG0000094	LOC108113907|XP_017080103.1|DEUG	Or67d|NP_648390.2|DMEL
OG0000094	LOC108115240|XP_017082086.1|DEUG	Or83c|NP_524244.2|DMEL
OG0000096	LOC108107140|XP_017070033.1|DEUG	CG17568|NP_609951.2|DMEL
OG0000096	LOC108105161|XP_017067089.1|DEUG	wek|NP_524930.1|DMEL
OG0000096	LOC108105237|XP_017067197.1|DEUG	CG6254|NP_649983.2|DMEL
OG0000096	LOC108114809|XP_017081419.1|DEUG	CG10366|NP_609995.1|DMEL
OG0000097	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG	CG44004|NP_001262004.2|DMEL
OG0000097	LOC108108416|XP_017071958.1|DEUG	CG44006|NP_001262002.1|DMEL
OG0000097	LOC108108441|XP_017071983.1|DEUG	CG44005|NP_001262003.1|DMEL
OG0000098	LOC108111754|XP_017076799.1|DEUG	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC108103640|XP_017064680.1|DEUG	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC108103641|XP_017064681.1|DEUG	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC108103645|XP_017064690.1|DEUG	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC108112739|XP_017078466.1|DEUG	CG34459|NP_001097348.1|DMEL
OG0000100	LOC108113550|XP_017079633.1|DEUG	CG14354|NP_651433.1|DMEL
OG0000100	LOC108111672|XP_017076695.1|DEUG	CG14839|NP_650351.2|DMEL
OG0000100	LOC108111637|XP_017076657.1|DEUG	CG14841|NP_650350.1|DMEL
OG0000100	LOC108111638|XP_017076658.1|DEUG	CG14840|NP_650349.1|DMEL
OG0000100	LOC108109450|XP_017073438.1|DEUG	CG11694|NP_649786.1|DMEL
OG0000101	LOC108108525|XP_017072086.1|DEUG	pip|NP_788536.1|DMEL
OG0000102	LOC108112823|XP_017078615.1|DEUG	PPO1|NP_476812.1|DMEL
OG0000102	LOC108104532|XP_017066151.1|DEUG	PPO2|NP_610443.1|DMEL
OG0000102	LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG	PPO3|NP_524760.1|DMEL
OG0000103	LOC108108264|XP_017071711.1|DEUG	CG5653|NP_648269.1|DMEL
OG0000103	LOC108108575|XP_017072156.1|DEUG	CG6034|NP_649005.1|DMEL
OG0000103	LOC108108573|XP_017072153.1|DEUG	CG7460|NP_649004.1|DMEL
OG0000103	LOC108106655|XP_017069366.1|DEUG	CG7737|NP_001286308.1|DMEL
OG0000104	LOC108114702|XP_017081288.1|DEUG	Pdh|NP_524105.2|DMEL
OG0000104	LOC108108275|XP_017071764.1|DEUG	Fbp2|NP_523522.1|DMEL
OG0000104	LOC108114429|XP_017080906.1|DEUG	CG4842|NP_648885.1|DMEL
OG0000105	LOC108113904|XP_017080100.1|DEUG	Or67a|NP_524005.2|DMEL
OG0000105	LOC108109406|XP_017073392.1|DEUG	Or85d|NP_524281.1|DMEL
OG0000105	LOC108109430|XP_017073419.1|DEUG	Or85c|NP_524280.2|DMEL
OG0000105	LOC108109438|XP_017073428.1|DEUG	Or85b|NP_524279.2|DMEL
OG0000106	LOC108109051|XP_017072857.1|DEUG	CG30286|NP_726082.3|DMEL
OG0000106	LOC108116307|XP_017083585.1|DEUG	CG43335|NP_001247121.1|DMEL
OG0000106	LOC108105733|XP_017067937.1|DEUG	CG18420|NP_995715.1|DMEL
OG0000106	LOC108105758|XP_017067966.1|DEUG	CG18636|NP_995714.2|DMEL
OG0000106	LOC108112085|XP_017077323.1|DEUG	CG33462|NP_995844.2|DMEL
OG0000106	LOC108113119|XP_017079108.1|DEUG	CG30082|NP_001188942.1|DMEL
OG0000106	LOC108112181|XP_017077479.1|DEUG	CG30090|NP_725487.1|DMEL
OG0000107	LOC108112143|XP_017077380.1|DEUG	Gr59c|NP_726292.1|DMEL
OG0000107	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG	Gr36b|NP_724039.1|DMEL
OG0000107	LOC108118401|XP_017086566.1|DEUG	Gr36c|NP_724040.1|DMEL
OG0000107	LOC108118431|XP_017086602.1|DEUG	Gr36a|NP_724038.2|DMEL
OG0000107	LOC108112145|XP_017077381.1|DEUG	Gr59d|NP_611758.2|DMEL
OG0000109	LOC108110457|XP_017075013.1|DEUG	CG17097|NP_609429.1|DMEL
OG0000109	LOC108110593|XP_017075180.1|DEUG	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC108110528|XP_017075098.1|DEUG	CG18301|NP_609419.1|DMEL
OG0000109	LOC108111190|XP_017076066.1|DEUG	Lip4|NP_001260356.1|DMEL
OG0000110	LOC108102707|XP_017063338.1|DEUG	CG32379|NP_729252.2|DMEL
OG0000110	LOC108102709|XP_017063339.1|DEUG	CG8562|NP_648118.1|DMEL
OG0000110	LOC108102713|XP_017063342.1|DEUG	CG18417|NP_648119.1|DMEL
OG0000110	LOC108102757|XP_017063405.1|DEUG	CG8560|NP_648120.3|DMEL
OG0000111	LOC108108929|XP_017072669.1|DEUG	Obp56a|NP_611442.1|DMEL
OG0000111	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG	Obp56e|NP_611445.1|DMEL
OG0000111	LOC108108887|XP_017072593.1|DEUG	Obp56d|NP_611444.2|DMEL
OG0000112	LOC108117698|XP_017085724.1|DEUG	CG32523|NP_728401.1|DMEL
OG0000112	LOC108103986|XP_017065262.1|DEUG	CG9676|NP_728008.1|DMEL
OG0000112	LOC108109712|XP_017073832.1|DEUG	CG1304|NP_608418.1|DMEL
OG0000112	LOC108109713|XP_017073833.1|DEUG	Ser6|NP_523426.1|DMEL
OG0000113	LOC108106859|XP_017069592.1|DEUG	CG44271|NP_001285689.1|DMEL
OG0000113	LOC108115254|XP_017082100.1|DEUG	dgrn|NP_649596.1|DMEL
OG0000113	LOC108103515|XP_017064515.1|DEUG	elfless|NP_001163003.1|DMEL
OG0000114	LOC108104067|XP_017065417.1|DEUG	Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC108104063|XP_017065414.1|DEUG	CG44008|NP_001260398.1|DMEL
OG0000114	LOC108104065|XP_017065416.1|DEUG	CG14933|NP_652566.1|DMEL
OG0000114	LOC108104064|XP_017065415.1|DEUG	CG42486|NP_001162960.1|DMEL
OG0000116	LOC108113693|XP_017079859.1|DEUG	CG31102|NP_001262951.1|DMEL
OG0000116	LOC108113810|XP_017080008.1|DEUG	CG10550|NP_651380.2|DMEL
OG0000116	LOC108113673|XP_017079837.1|DEUG	CG31097|NP_733093.2|DMEL
OG0000116	LOC108113688|XP_017079853.1|DEUG	CG31288|NP_733094.1|DMEL
OG0000117	LOC108105784|XP_017067999.1|DEUG	CG7953|NP_609683.1|DMEL
OG0000117	LOC108105785|XP_017068000.1|DEUG	CG7916|NP_609682.1|DMEL
OG0000117	LOC108105786|XP_017068001.1|DEUG	CG8997|NP_609681.1|DMEL
OG0000117	LOC108105788|XP_017068004.1|DEUG	CG33306|NP_995706.1|DMEL
OG0000118	LOC108102545|XP_017063093.1|DEUG	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC108105815|XP_017068045.1|DEUG	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC108108384|XP_017071922.1|DEUG	Npc2e|NP_731439.2|DMEL
OG0000119	LOC108108359|XP_017071890.1|DEUG	Npc2c|NP_649976.1|DMEL
OG0000119	LOC108108370|XP_017071907.1|DEUG	Npc2d|NP_649975.1|DMEL
OG0000120	LOC108105484|XP_017067590.1|DEUG	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC108106341|XP_017068810.1|DEUG	Roc2|NP_610691.1|DMEL
OG0000120	LOC108104718|XP_017066428.1|DEUG	Roc1b|NP_652613.1|DMEL
OG0000121	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG	CG15369|NP_572542.1|DMEL
OG0000121	LOC108105232|XP_017067189.1|DEUG	CG31313|NP_731919.1|DMEL
OG0000121	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG	Cys|NP_476856.1|DMEL
OG0000122	LOC108111528|XP_017076541.1|DEUG	Or22c|NP_523454.2|DMEL
OG0000122	LOC108117063|XP_017084727.1|DEUG	Or10a|NP_511122.1|DMEL
OG0000122	LOC108104772|XP_017066497.1|DEUG	Or45b|NP_523667.1|DMEL
OG0000122	LOC108110643|XP_017075233.1|DEUG	Or24a|NP_523470.3|DMEL
OG0000123	LOC108107365|XP_017070356.1|DEUG	CG3565|NP_611942.1|DMEL
OG0000123	LOC108116839|XP_017084384.1|DEUG	d-cup|NP_650235.1|DMEL
OG0000123	LOC108116125|XP_017083337.1|DEUG	CG15177|NP_649672.1|DMEL
OG0000123	LOC108116124|XP_017083336.1|DEUG	sowi|NP_649671.2|DMEL
OG0000123	LOC108116127|XP_017083340.1|DEUG	sunz|NP_649673.1|DMEL
OG0000124	LOC108112716|XP_017078437.1|DEUG	CG5348|NP_611156.3|DMEL
