Orthogroup	DPSE.longest_only	DVIR.longest_only
OG0000047	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE	LOC6626318|XP_002049525.1|DVIR
OG0000047	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE	LOC6623898|XP_015031386.1|DVIR
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC6626924|XP_002049538.1|DVIR
OG0000048	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE	LOC6623128|XP_002046219.1|DVIR
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC6623780|XP_002046212.1|DVIR
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC6623749|XP_002046215.1|DVIR
OG0000049	LOC6896800|XP_015037024.2|DPSE, LOC6896904|XP_002137091.3|DPSE	LOC6632704|XP_002056037.1|DVIR
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC6632699|XP_002056032.2|DVIR
OG0000049	LOC4800765|XP_001357980.2|DPSE	LOC6632702|XP_002056035.3|DVIR
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC6632698|XP_002056031.1|DVIR
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC116650324|XP_032289598.1|DVIR
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC6632703|XP_002056036.2|DVIR
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC116651245|XP_032293110.1|DVIR
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC116650744|XP_032291206.1|DVIR
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC6622355|XP_002047925.1|DVIR
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC6622345|XP_002047924.2|DVIR
OG0000050	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE	LOC6622312|XP_002047926.2|DVIR
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC6622403|XP_002047934.2|DVIR
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC6633160|XP_002056609.1|DVIR
OG0000051	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE	LOC6630427|XP_002053739.1|DVIR
OG0000052	LOC4801488|XP_001358571.4|DPSE, LOC4801489|XP_001358572.4|DPSE	LOC6633117|XP_002056591.1|DVIR, LOC6633119|XP_002056593.1|DVIR, LOC6633120|XP_032289606.1|DVIR, LOC6633118|XP_002056592.2|DVIR
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC6626909|XP_002050284.2|DVIR, LOC6626910|XP_002050285.2|DVIR
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC6626911|XP_002050286.2|DVIR
OG0000053	LOC4803611|XP_001360303.3|DPSE	LOC6625282|XP_002049664.3|DVIR
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC6624847|XP_002049663.1|DVIR
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC6624846|XP_002049662.1|DVIR
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC6624845|XP_002049661.1|DVIR
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC6624806|XP_002049656.1|DVIR
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE	LOC6633223|XP_002056282.1|DVIR
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC6629800|XP_002053376.1|DVIR
OG0000054	LOC5384075|XP_033232371.1|DPSE, LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000055	LOC5495517|XP_002136945.3|DPSE, LOC6896734|XP_002136946.1|DPSE	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC6897000|XP_002137186.2|DPSE, LOC6896999|XP_002137185.2|DPSE	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC6902428|XP_002133362.2|DPSE, LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC6635046|XP_032295222.1|DVIR
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC6633466|XP_002057057.1|DVIR
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC4816666|XP_001356006.2|DPSE, LOC6902543|XP_033236222.1|DPSE	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC4816542|XP_001356009.2|DPSE	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC26533356|XP_015035231.2|DPSE	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC6897651|XP_002137792.2|DPSE, LOC4802566|XP_001359461.3|DPSE	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE, LOC4800791|XP_001358004.3|DPSE, LOC4800793|XP_001358005.3|DPSE, LOC6896918|XP_002137102.2|DPSE, LOC6896917|XP_002137101.1|DPSE	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC6897545|XP_002137691.2|DPSE, LOC4801086|XP_001358244.4|DPSE	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC6902963|XP_002132689.1|DPSE, LOC6902964|XP_015036104.1|DPSE	LOC26531450|XP_015028936.1|DVIR
OG0000079	LOC117183178|XP_033235181.1|DPSE	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC6899312|XP_033235907.1|DPSE, LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE, LOC6902371|XP_002133317.3|DPSE, LOC6902370|XP_002133316.2|DPSE	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC4802658|XP_001359535.3|DPSE, LOC4802361|XP_001359290.2|DPSE	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC6901833|XP_002133371.2|DPSE	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC4801809|XP_001358843.4|DPSE	LOC6629837|XP_002054537.2|DVIR
OG0000100	LOC4801613|XP_001358676.4|DPSE	LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC6897276|XP_002137436.2|DPSE	LOC6630165|XP_002054785.1|DVIR
OG0000101	LOC6900247|XP_015044019.2|DPSE	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC6900249|XP_033237559.1|DPSE	LOC26531878|XP_032290505.1|DVIR
OG0000101	LOC26533784|XP_015044023.2|DPSE	LOC116650581|XP_032290504.1|DVIR
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC4812871|XP_001353722.3|DPSE, LOC4813106|XP_001353445.4|DPSE	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC117185148|XP_033241100.1|DPSE, LOC4802639|XP_033241098.1|DPSE	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC4803727|XP_001360399.3|DPSE, LOC4816269|XP_001355878.2|DPSE, LOC4803728|XP_001360400.3|DPSE	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE, LOC6896786|XP_002136991.3|DPSE	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC4804962|XP_001361439.2|DPSE, LOC4804960|XP_001361438.4|DPSE	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC4801479|XP_001358564.4|DPSE, LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC4817555|XP_001356962.1|DPSE	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC4817557|XP_001356964.1|DPSE	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC4802359|XP_001359288.2|DPSE	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC6897573|XP_033241883.1|DPSE, LOC4802343|XP_001359280.3|DPSE	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC4802356|XP_001359286.3|DPSE	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC4816357|XP_001356234.2|DPSE	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC4816358|XP_001356235.2|DPSE	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC6902710|XP_002133224.1|DPSE	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC6901699|XP_002134369.2|DPSE	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC4800771|XP_001357986.2|DPSE	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC4800773|XP_001357988.3|DPSE	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC6901854|XP_002133392.2|DPSE	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC4803913|XP_001360557.1|DPSE	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC6902120|XP_002133651.2|DPSE	LOC6635721|XP_002059158.1|DVIR
OG0000120	LOC4814059|XP_001354232.2|DPSE	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC4815827|XP_001355632.3|DPSE	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC6897326|XP_002137478.2|DPSE	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC4801728|XP_001358772.2|DPSE	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC4817541|XP_001356952.2|DPSE	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC6901494|XP_002134180.2|DPSE	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC4805302|XP_001361724.1|DPSE	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC4817383|XP_001356484.3|DPSE	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC4805442|XP_001361843.2|DPSE	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC4802278|XP_001359230.2|DPSE	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC4805062|XP_001361526.2|DPSE	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC6898772|XP_002138749.2|DPSE, LOC6898774|XP_002138751.4|DPSE	LOC6625762|XP_002049873.1|DVIR
OG0000124	LOC6898775|XP_004444382.2|DPSE	LOC26530619|XP_015030228.1|DVIR, LOC6626200|XP_015029349.1|DVIR
OG0000125	LOC4801148|XP_003736422.2|DPSE	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC4801426|XP_003736507.1|DPSE	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC6898246|XP_002138312.2|DPSE	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC6903471|XP_015035428.2|DPSE	LOC6634255|XP_002057641.1|DVIR, LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC6897876|XP_003736880.2|DPSE, LOC4802979|XP_001359787.3|DPSE	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC4802977|XP_001359786.2|DPSE	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC4802973|XP_001359783.3|DPSE	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC4803763|XP_001360426.3|DPSE	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC4803762|XP_001360427.4|DPSE	LOC6634932|XP_002058443.1|DVIR
OG0000129	LOC6901846|XP_002133384.1|DPSE	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC6900541|XP_002134925.1|DPSE	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC26532932|XP_015035708.2|DPSE	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC4815973|XP_001355257.2|DPSE	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC4814083|XP_001354216.4|DPSE	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC4813204|XP_015043202.2|DPSE	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC4812908|XP_001353821.1|DPSE, LOC4814118|XP_001354215.1|DPSE	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC4801402|XP_001358502.3|DPSE	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC4817091|XP_033235701.1|DPSE	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC4802383|XP_001359312.1|DPSE	LOC6630679|XP_002054612.1|DVIR
OG0000133	LOC117184214|XP_033236668.1|DPSE	LOC116650093|XP_032289325.1|DVIR
OG0000134	LOC6897020|XP_002137205.1|DPSE	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC4815530|XP_001355363.4|DPSE	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC4816709|XP_001356064.2|DPSE	LOC6629234|XP_032294008.1|DVIR
OG0000136	LOC26532788|XP_015039900.2|DPSE	LOC6629430|XP_032295424.1|DVIR
OG0000137	LOC6899972|XP_002135340.3|DPSE	LOC6636844|XP_032291502.1|DVIR
OG0000137	LOC4801920|XP_001358938.2|DPSE	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC6900167|XP_002135506.1|DPSE	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC4802999|XP_001359805.3|DPSE	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC4802998|XP_001359804.3|DPSE	LOC6629610|XP_002054675.3|DVIR
