Orthogroup	DPSE.longest_only	DGUA.longest_only
OG0000043	LOC6897937|XP_002138039.2|DPSE	LOC117584981|XP_034130079.1|DGUA
OG0000043	LOC4803132|XP_001359925.3|DPSE	LOC117585441|XP_034130807.1|DGUA
OG0000044	LOC4802344|XP_001359278.1|DPSE	LOC117585917|XP_034131574.1|DGUA
OG0000044	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE	LOC117591713|XP_034140924.1|DGUA, LOC117586413|XP_034132340.1|DGUA, LOC117586479|XP_034132465.1|DGUA
OG0000044	LOC4802345|XP_001359279.2|DPSE	LOC117586414|XP_034132341.1|DGUA, LOC117591704|XP_034140916.1|DGUA, LOC117586325|XP_034132207.1|DGUA
OG0000044	LOC4802849|XP_001359684.3|DPSE	LOC117590011|XP_034138189.1|DGUA
OG0000045	LOC4812813|XP_033238456.1|DPSE	LOC117586936|XP_034133192.1|DGUA
OG0000045	LOC4813084|XP_001353641.2|DPSE	LOC117587010|XP_034133310.1|DGUA
OG0000045	LOC6900434|XP_002134825.3|DPSE	LOC117579473|XP_034121255.1|DGUA
OG0000045	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE	LOC117579463|XP_034121242.1|DGUA
OG0000046	LOC4800854|XP_001358055.2|DPSE	LOC117589785|XP_034137874.1|DGUA
OG0000046	LOC6902130|XP_002133661.3|DPSE	LOC117591350|XP_034140469.1|DGUA
OG0000046	LOC6898136|XP_002138215.2|DPSE	LOC117592033|XP_034141382.1|DGUA
OG0000046	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE	LOC117583276|XP_034127392.1|DGUA
OG0000047	LOC4803784|XP_001360446.3|DPSE	LOC117591384|XP_034140523.1|DGUA
OG0000047	LOC4803787|XP_001360449.3|DPSE	LOC117592295|XP_034141855.1|DGUA
OG0000047	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE	LOC117582832|XP_034126782.1|DGUA
OG0000047	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE	LOC117579417|XP_034121187.1|DGUA, LOC117580177|XP_034122427.1|DGUA
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC117591732|XP_034140939.1|DGUA
OG0000047	LOC4813116|XP_001353776.3|DPSE	LOC117580178|XP_034122428.1|DGUA
OG0000048	LOC6900019|XP_002135384.1|DPSE	LOC117588952|XP_034136425.1|DGUA
OG0000048	LOC6900017|XP_033238773.1|DPSE, LOC6900029|XP_033240343.1|DPSE	LOC117588941|XP_034136410.1|DGUA
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC117589276|XP_034136957.1|DGUA
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC117588957|XP_034136435.1|DGUA
OG0000049	LOC6896904|XP_002137091.3|DPSE	LOC117583262|XP_034127380.1|DGUA
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC117583088|XP_034127157.1|DGUA
OG0000049	LOC4800765|XP_001357980.2|DPSE	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC117583320|XP_034127470.1|DGUA
OG0000049	LOC4800761|XP_001357976.3|DPSE	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC6899908|XP_033237399.1|DPSE	LOC117580437|XP_034122884.1|DGUA
OG0000050	LOC6899907|XP_033237400.1|DPSE	LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC6899909|XP_033237398.1|DPSE	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC6896948|XP_002137133.2|DPSE	LOC117589573|XP_034137517.1|DGUA
OG0000051	LOC4800870|XP_001358067.3|DPSE	LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC6897665|XP_002137803.2|DPSE	LOC117586424|XP_034132352.1|DGUA
OG0000051	LOC6897664|XP_033232373.1|DPSE	LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC4801489|XP_001358572.4|DPSE	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE	LOC117591710|XP_034140920.1|DGUA
OG0000054	LOC4803309|XP_001360071.1|DPSE	LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC5384075|XP_033232371.1|DPSE	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC6896733|XP_002136944.1|DPSE, LOC6896732|XP_002136943.1|DPSE, LOC6896731|XP_002136942.1|DPSE	LOC117586370|XP_034132288.1|DGUA, LOC117586371|XP_034132289.1|DGUA, LOC117591731|XP_034140936.1|DGUA, LOC117585073|XP_034130229.1|DGUA, LOC117586372|XP_034132290.1|DGUA, LOC117591775|XP_034140976.1|DGUA, LOC117586558|XP_034132612.1|DGUA
OG0000055	LOC6896734|XP_002136946.1|DPSE	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC6896822|XP_002137025.2|DPSE	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC6897000|XP_002137186.2|DPSE	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC6896999|XP_002137185.2|DPSE	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC6902428|XP_002133362.2|DPSE	LOC117588076|XP_034135032.1|DGUA, LOC117588074|XP_034135030.1|DGUA
OG0000058	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC117582882|XP_034126846.1|DGUA
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC4816666|XP_001356006.2|DPSE	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC6897651|XP_002137792.2|DPSE	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC4802566|XP_001359461.3|DPSE	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC117183250|XP_033232398.1|DPSE	LOC117585466|XP_034130848.1|DGUA
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC4800791|XP_001358004.3|DPSE	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC4800793|XP_001358005.3|DPSE	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC6896918|XP_002137102.2|DPSE	LOC117582933|XP_034126925.1|DGUA
OG0000065	LOC6896917|XP_002137101.1|DPSE	LOC117582934|XP_034126926.1|DGUA
OG0000066	LOC4814734|XP_001354838.2|DPSE	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC6897545|XP_002137691.2|DPSE	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC4801086|XP_001358244.4|DPSE	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC6897658|XP_002137797.2|DPSE	LOC117586443|XP_034132372.1|DGUA
OG0000076	LOC6897657|XP_015037929.2|DPSE	LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC6902963|XP_002132689.1|DPSE	LOC117582617|XP_034126382.1|DGUA
OG0000079	LOC6902964|XP_015036104.1|DPSE	LOC117582071|XP_034125519.1|DGUA
OG0000079	LOC117183178|XP_033235181.1|DPSE	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC6899312|XP_033235907.1|DPSE	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC117183164|XP_015036952.2|DPSE	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC4804897|XP_015040262.2|DPSE	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC4804123|XP_001360733.2|DPSE	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC4802361|XP_001359290.2|DPSE	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC4804675|XP_001361198.4|DPSE	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC117583138|XP_034127220.1|DGUA
OG0000095	LOC117184088|XP_033236139.1|DPSE	LOC117591564|XP_034140767.1|DGUA
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC6897587|XP_002137732.1|DPSE	LOC117580541|XP_034123026.1|DGUA
OG0000097	LOC6900810|XP_002135169.2|DPSE	LOC117579468|XP_034121248.1|DGUA
OG0000097	LOC6900802|XP_033239884.1|DPSE	LOC117579460|XP_034121239.1|DGUA
OG0000097	LOC26533006|XP_033237387.1|DPSE	LOC117579430|XP_034121203.1|DGUA
OG0000097	LOC26533357|XP_015036091.2|DPSE	LOC117579564|XP_034121377.1|DGUA
OG0000097	LOC117183379|XP_033233014.1|DPSE, LOC26533232|XP_033233009.1|DPSE, LOC26533404|XP_015037669.2|DPSE, LOC26533620|XP_015043365.2|DPSE, LOC26534072|XP_015043369.2|DPSE	LOC117579537|XP_034121348.1|DGUA
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC6901833|XP_002133371.2|DPSE	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC4801809|XP_001358843.4|DPSE	LOC117585068|XP_034130221.1|DGUA
OG0000100	LOC4801613|XP_001358676.4|DPSE	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC6897276|XP_002137436.2|DPSE	LOC117589620|XP_034137598.1|DGUA
OG0000101	LOC26533784|XP_015044023.2|DPSE	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC4812871|XP_001353722.3|DPSE	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC4813106|XP_001353445.4|DPSE	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC117185148|XP_033241100.1|DPSE	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC4802639|XP_033241098.1|DPSE	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC4803727|XP_001360399.3|DPSE	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC4816269|XP_001355878.2|DPSE	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC4803728|XP_001360400.3|DPSE	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC6896786|XP_002136991.3|DPSE	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC4804962|XP_001361439.2|DPSE	LOC117580091|XP_034122239.1|DGUA
OG0000111	LOC4804960|XP_001361438.4|DPSE	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC4801479|XP_001358564.4|DPSE	LOC117585197|XP_034130465.1|DGUA
OG0000113	LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC117585201|XP_034130470.1|DGUA
OG0000114	LOC4817555|XP_001356962.1|DPSE	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC4817557|XP_001356964.1|DPSE	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC4802359|XP_001359288.2|DPSE	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC6897573|XP_033241883.1|DPSE	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC4802343|XP_001359280.3|DPSE	LOC117585908|XP_034131558.1|DGUA
OG0000116	LOC4802358|XP_001359287.3|DPSE	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC6897575|XP_015037766.2|DPSE	LOC117585918|XP_034131576.1|DGUA
OG0000116	LOC4802356|XP_001359286.3|DPSE	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC4816702|XP_001356233.1|DPSE	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC4816357|XP_001356234.2|DPSE	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC4816358|XP_001356235.2|DPSE	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC6902710|XP_002133224.1|DPSE	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC4816812|XP_001356809.3|DPSE	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC6901699|XP_002134369.2|DPSE	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC4800772|XP_001357987.3|DPSE	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC4800771|XP_001357986.2|DPSE	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC4800773|XP_001357988.3|DPSE	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC6901854|XP_002133392.2|DPSE	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC4803913|XP_001360557.1|DPSE	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC4814059|XP_001354232.2|DPSE	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC4815827|XP_001355632.3|DPSE	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC6897326|XP_002137478.2|DPSE	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC4801728|XP_001358772.2|DPSE	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC4817541|XP_001356952.2|DPSE	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC6901494|XP_002134180.2|DPSE	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC4805302|XP_001361724.1|DPSE	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC4817383|XP_001356484.3|DPSE	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC4802279|XP_001359231.2|DPSE	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC4802278|XP_001359230.2|DPSE	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC4805062|XP_001361526.2|DPSE	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC6898772|XP_002138749.2|DPSE	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC6898774|XP_002138751.4|DPSE	LOC117578608|XP_034120093.1|DGUA
OG0000124	LOC6898775|XP_004444382.2|DPSE	LOC117592510|XP_034142245.1|DGUA
OG0000125	LOC4801148|XP_003736422.2|DPSE	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC4801426|XP_003736507.1|DPSE	LOC117589767|XP_034137851.1|DGUA
