Orthogroup	DPSE.longest_only	DANA.longest_only
OG0000045	LOC6900434|XP_002134825.3|DPSE	LOC6507632|XP_001956043.1|DANA
OG0000045	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE	LOC6507423|XP_032310209.1|DANA
OG0000046	LOC4800854|XP_001358055.2|DPSE	LOC6501716|XP_001955838.3|DANA
OG0000046	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE	LOC6503183|XP_001963600.1|DANA, LOC6502915|XP_001963599.1|DANA
OG0000046	LOC6898136|XP_002138215.2|DPSE	LOC6503185|XP_032311857.1|DANA
OG0000046	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE	LOC26514371|XP_014767278.1|DANA, LOC6501525|XP_014767090.2|DANA, LOC6501523|XP_001955420.3|DANA, LOC116654466|XP_032311125.1|DANA, LOC6501526|XP_001955423.1|DANA
OG0000047	LOC4803784|XP_001360446.3|DPSE	LOC6496443|XP_001960921.1|DANA
OG0000047	LOC4803787|XP_001360449.3|DPSE	LOC6496440|XP_001960917.1|DANA
OG0000047	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE	LOC6496543|XP_001961111.1|DANA
OG0000047	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE	LOC6493464|XP_001957813.1|DANA
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC6494029|XP_001961117.1|DANA
OG0000047	LOC4813116|XP_001353776.3|DPSE	LOC6493465|XP_001957814.1|DANA
OG0000048	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE	LOC6506814|XP_001957186.1|DANA, LOC6493168|XP_001957188.1|DANA
OG0000048	LOC6900017|XP_033238773.1|DPSE, LOC6900029|XP_033240343.1|DPSE	LOC6506811|XP_001957192.1|DANA
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC6493171|XP_001957195.2|DANA
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC6493169|XP_001957191.1|DANA
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC6500644|XP_001953636.2|DANA
OG0000049	LOC4800765|XP_001357980.2|DPSE	LOC6499920|XP_001953633.1|DANA
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC6500645|XP_001953637.1|DANA
OG0000049	LOC4800761|XP_001357976.3|DPSE	LOC6499917|XP_001953639.1|DANA
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC6502640|XP_001953638.1|DANA
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC6499921|XP_001953632.1|DANA
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC6494319|XP_001960538.2|DANA
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC6502855|XP_001958555.2|DANA
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC6493851|XP_001958559.1|DANA
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC6493850|XP_001958558.2|DANA
OG0000050	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE	LOC6502856|XP_032309510.1|DANA
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC6493852|XP_001958560.2|DANA
OG0000050	LOC6899909|XP_033237398.1|DPSE	LOC6502857|XP_001958557.2|DANA
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC6499129|XP_001955245.1|DANA
OG0000051	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE	LOC6500659|XP_001953666.2|DANA
OG0000051	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE	LOC116654744|XP_032306925.1|DANA, LOC6500518|XP_032306907.1|DANA, LOC6500517|XP_032306874.1|DANA, LOC6500516|XP_014766594.2|DANA
OG0000052	LOC4801489|XP_001358572.4|DPSE	LOC6505124|XP_001964791.1|DANA, LOC6496824|XP_001963326.1|DANA, LOC6498306|XP_001962504.1|DANA, LOC6498305|XP_001962503.1|DANA, LOC6498307|XP_001962505.3|DANA, LOC6499936|XP_001953600.1|DANA
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC6496593|XP_001961216.2|DANA
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC6496594|XP_001961217.1|DANA
OG0000053	LOC4803611|XP_001360303.3|DPSE	LOC6495215|XP_001958835.1|DANA
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC6495434|XP_001958836.2|DANA
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC6495214|XP_001958837.1|DANA
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC6495213|XP_001958838.1|DANA
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC6495436|XP_001958842.1|DANA
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE	LOC6499283|XP_001954953.1|DANA
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA
OG0000054	LOC5384075|XP_033232371.1|DPSE	LOC6499278|XP_001954958.1|DANA
OG0000054	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA
OG0000055	LOC6896734|XP_002136946.1|DPSE	LOC6501596|XP_001955554.1|DANA
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC6499765|XP_001953966.1|DANA
OG0000056	LOC6896822|XP_002137025.2|DPSE	LOC6499766|XP_001953965.2|DANA
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA
OG0000056	LOC6897000|XP_002137186.2|DPSE	LOC6500303|XP_001952932.1|DANA
OG0000056	LOC6896999|XP_002137185.2|DPSE	LOC6500302|XP_001952931.2|DANA
OG0000058	LOC6902428|XP_002133362.2|DPSE	LOC6493582|XP_001958038.2|DANA
OG0000058	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC6507265|XP_001956364.1|DANA
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC6497335|XP_001962298.1|DANA
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC6503754|XP_001963803.1|DANA
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC6499242|XP_001955037.1|DANA
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC6499241|XP_001955038.1|DANA
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC6504067|XP_001964111.1|DANA
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC6497905|XP_001961691.1|DANA
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC26514467|XP_032305726.1|DANA
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC6505935|XP_001964647.1|DANA
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC6502151|XP_001966118.1|DANA
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC6496734|XP_001967353.1|DANA
OG0000061	LOC4816666|XP_001356006.2|DPSE	LOC6496703|XP_001967348.1|DANA
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC6496732|XP_001967351.1|DANA
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC6504406|XP_001967034.1|DANA
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC6497538|XP_001961881.1|DANA
OG0000062	LOC26533356|XP_015035231.2|DPSE	LOC6504653|XP_001964881.1|DANA
OG0000063	LOC6897651|XP_002137792.2|DPSE	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA
OG0000063	LOC4802566|XP_001359461.3|DPSE	LOC6501264|XP_001954875.1|DANA
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC6506480|XP_001957794.2|DANA
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC6506483|XP_001957791.1|DANA
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA
OG0000064	LOC6903363|XP_002132244.2|DPSE	LOC6505404|XP_001964880.1|DANA
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC6499838|XP_001953807.1|DANA
OG0000065	LOC4800791|XP_001358004.3|DPSE	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA
OG0000065	LOC4800793|XP_001358005.3|DPSE	LOC6499848|XP_001953774.1|DANA
OG0000065	LOC6896917|XP_002137101.1|DPSE	LOC6499853|XP_001953770.1|DANA
OG0000066	LOC4814734|XP_001354838.2|DPSE	LOC6504003|XP_001963990.1|DANA
OG0000066	LOC6897545|XP_002137691.2|DPSE	LOC6501144|XP_001954630.1|DANA
OG0000066	LOC4801086|XP_001358244.4|DPSE	LOC6498927|XP_001955666.2|DANA
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC6504182|XP_001965172.1|DANA
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC6499276|XP_001954968.1|DANA
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC6504117|XP_001964219.1|DANA
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC6502602|XP_001965886.1|DANA
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC6506620|XP_001957527.1|DANA
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC6495325|XP_001958630.1|DANA
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC6493325|XP_001957528.1|DANA
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC6506201|XP_001958352.1|DANA
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC6506532|XP_001957704.2|DANA
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC6500414|XP_001953168.2|DANA, LOC6507230|XP_001956426.2|DANA, LOC6495108|XP_001959037.2|DANA
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC6504517|XP_032308101.1|DANA
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC6496205|XP_014763669.1|DANA
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC6503961|XP_001965215.1|DANA
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC6503769|XP_001963776.1|DANA
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC6498205|XP_001962291.1|DANA
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC6498204|XP_001962290.1|DANA
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC6507148|XP_001956586.1|DANA
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC6506125|XP_001958498.2|DANA
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC6493818|XP_001958499.2|DANA
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC6493817|XP_001958497.2|DANA
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC6496435|XP_001960911.2|DANA
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC6494126|XP_001960916.1|DANA
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC6496437|XP_001960913.2|DANA
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC6495130|XP_032306843.1|DANA
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC6504831|XP_032309092.1|DANA
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC6501709|XP_014767186.1|DANA
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC6506390|XP_001957961.1|DANA
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC6493409|XP_001957690.2|DANA
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC6506377|XP_001957995.1|DANA
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC6493560|XP_001957997.1|DANA
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC6493559|XP_001957996.1|DANA
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC6506378|XP_001957994.1|DANA
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC6507708|XP_032310567.1|DANA
OG0000076	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC6498742|XP_001967290.3|DANA
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC6498743|XP_001967289.1|DANA
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC6495454|XP_001958879.1|DANA
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC6500548|XP_001953433.1|DANA
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC6494255|XP_001960658.2|DANA
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC6498930|XP_001955657.2|DANA
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC6496013|XP_001960040.1|DANA
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC6506366|XP_001958015.1|DANA
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC6500459|XP_001953252.2|DANA
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC6504531|XP_014759488.1|DANA
OG0000079	LOC6902977|XP_015036111.2|DPSE, LOC26534025|XP_033235814.1|DPSE, LOC6902942|XP_002132668.2|DPSE	LOC26513925|XP_014762276.1|DANA
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC6497476|XP_001961998.1|DANA
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC6492912|XP_001960641.1|DANA
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC6507078|XP_001956706.2|DANA
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC6496417|XP_001960874.1|DANA
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA
OG0000083	LOC6899312|XP_033235907.1|DPSE	LOC6496922|XP_001963135.1|DANA
OG0000083	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE	LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA
OG0000083	LOC6902371|XP_002133317.3|DPSE	LOC6497183|XP_001962603.1|DANA
OG0000083	LOC6902370|XP_002133316.2|DPSE	LOC6497180|XP_001962606.1|DANA
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC6498600|XP_014762200.1|DANA
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC6493976|XP_001961222.1|DANA
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC6496169|XP_001960366.1|DANA
OG0000085	LOC4804897|XP_015040262.2|DPSE	LOC6496032|XP_014763616.1|DANA
OG0000085	LOC4804123|XP_001360733.2|DPSE	LOC6496036|XP_001960089.1|DANA
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC6496031|XP_001960084.1|DANA
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC6495180|XP_001958901.1|DANA
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC6496978|XP_001963012.1|DANA
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC6497827|XP_032307448.1|DANA
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC6498545|XP_001963033.1|DANA
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC6496644|XP_001961321.1|DANA
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC6502421|XP_001962636.2|DANA
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC6507889|XP_032310261.1|DANA
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC26514739|XP_014764045.1|DANA
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC6507890|XP_032309932.1|DANA
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC6500432|XP_001953205.1|DANA
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC6507779|XP_001956330.2|DANA
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC6495340|XP_001958614.1|DANA
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC6495339|XP_032306761.1|DANA
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC6507692|XP_014765406.1|DANA
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC6507073|XP_032309532.1|DANA
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC6505932|XP_001964640.2|DANA
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC6497391|XP_001962180.1|DANA
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC6500890|XP_001954116.1|DANA
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC6500891|XP_001954117.1|DANA
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC6500214|XP_001953014.1|DANA
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC6500347|XP_001953016.1|DANA
OG0000092	LOC4802658|XP_001359535.3|DPSE	LOC6501008|XP_001954370.1|DANA
OG0000092	LOC4802361|XP_001359290.2|DPSE	LOC6500213|XP_001953015.1|DANA
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC6498089|XP_001962057.1|DANA
OG0000093	LOC4804675|XP_001361198.4|DPSE	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC6501951|XP_001966753.1|DANA
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC6493460|XP_001957805.1|DANA, LOC6493461|XP_001957806.1|DANA
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC6501401|XP_001955180.1|DANA
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC26515135|XP_032306053.1|DANA
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC26513823|XP_032305336.1|DANA
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC6500320|XP_001952965.1|DANA
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC6497252|XP_001962468.1|DANA
OG0000097	LOC6897587|XP_002137732.1|DPSE, LOC6900810|XP_002135169.2|DPSE	LOC6506261|XP_001958246.1|DANA
OG0000097	LOC6900802|XP_033239884.1|DPSE, LOC26533006|XP_033237387.1|DPSE	LOC6507844|XP_032310260.1|DANA
OG0000097	LOC26533357|XP_015036091.2|DPSE, LOC117183379|XP_033233014.1|DPSE, LOC26533232|XP_033233009.1|DPSE, LOC26533404|XP_015037669.2|DPSE, LOC26533620|XP_015043365.2|DPSE, LOC26534072|XP_015043369.2|DPSE	LOC26514425|XP_014765620.1|DANA
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC6499837|XP_001953808.1|DANA
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC6504649|XP_001966471.1|DANA
OG0000099	LOC6901833|XP_002133371.2|DPSE	LOC6504861|XP_001966472.1|DANA
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC6503889|XP_001963789.1|DANA
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC26515131|XP_014764095.1|DANA
OG0000100	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE	LOC6505697|XP_001964437.1|DANA
OG0000101	LOC6900247|XP_015044019.2|DPSE	LOC6493632|XP_001958135.2|DANA
OG0000101	LOC26533784|XP_015044023.2|DPSE	LOC116655752|XP_032309646.1|DANA
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC6496059|XP_001960131.2|DANA
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC6495563|XP_001959110.1|DANA
OG0000103	LOC4812871|XP_001353722.3|DPSE	LOC6493013|XP_001956853.1|DANA
OG0000103	LOC4813106|XP_001353445.4|DPSE	LOC6506530|XP_001957705.2|DANA
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC26514817|XP_014765666.1|DANA
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC6495378|XP_001958702.1|DANA
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC6507022|XP_001956806.1|DANA
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC6492993|XP_001956811.1|DANA
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC6506095|XP_001965114.2|DANA
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC6500031|XP_001953356.1|DANA
OG0000105	LOC117185148|XP_033241100.1|DPSE	LOC6500504|XP_032307642.1|DANA
OG0000105	LOC4802639|XP_033241098.1|DPSE	LOC6500505|XP_001953361.1|DANA
OG0000106	LOC4805729|XP_001362082.3|DPSE	LOC6494361|XP_001960466.1|DANA, LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA
OG0000107	LOC4803727|XP_001360399.3|DPSE	LOC6496163|XP_001960354.1|DANA
OG0000107	LOC4816269|XP_001355878.2|DPSE	LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA
OG0000107	LOC4803728|XP_001360400.3|DPSE	LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA
OG0000109	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC6498606|XP_001963149.2|DANA
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC6493509|XP_001957895.2|DANA
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC6493510|XP_001957896.1|DANA
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC6493511|XP_001957897.1|DANA
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC6506428|XP_001957898.1|DANA
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC6494597|XP_001960038.1|DANA
OG0000111	LOC4804962|XP_001361439.2|DPSE	LOC6494598|XP_001960034.3|DANA
OG0000111	LOC4804960|XP_001361438.4|DPSE	LOC6496010|XP_001960035.1|DANA
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC6504959|XP_001965732.1|DANA
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC6504534|XP_001967086.1|DANA
OG0000113	LOC4801479|XP_001358564.4|DPSE	LOC6499153|XP_001955201.2|DANA
OG0000113	LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC6497498|XP_014761715.2|DANA
OG0000114	LOC4817555|XP_001356962.1|DPSE	LOC6502753|XP_001965083.1|DANA
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC6506027|XP_001965082.1|DANA
OG0000114	LOC4817557|XP_001356964.1|DPSE	LOC6504280|XP_001965081.1|DANA
OG0000116	LOC4802359|XP_001359288.2|DPSE	LOC6500211|XP_001953022.2|DANA
OG0000116	LOC6897573|XP_033241883.1|DPSE	LOC6500206|XP_014766419.2|DANA
OG0000116	LOC4802343|XP_001359280.3|DPSE	LOC6500205|XP_001953029.1|DANA
OG0000116	LOC4802358|XP_001359287.3|DPSE	LOC6500210|XP_001953023.1|DANA
OG0000116	LOC6897575|XP_015037766.2|DPSE	LOC6500207|XP_001953026.1|DANA
OG0000116	LOC4802356|XP_001359286.3|DPSE	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA
OG0000117	LOC4816702|XP_001356233.1|DPSE	LOC6497093|XP_001962768.1|DANA
OG0000117	LOC4816357|XP_001356234.2|DPSE	LOC6497092|XP_001962769.1|DANA
OG0000117	LOC4816358|XP_001356235.2|DPSE	LOC116654468|XP_032311254.1|DANA
OG0000117	LOC6902710|XP_002133224.1|DPSE	LOC6498420|XP_032311255.1|DANA
OG0000118	LOC4816812|XP_001356809.3|DPSE	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA
OG0000118	LOC6901699|XP_002134369.2|DPSE	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA
OG0000119	LOC4800772|XP_001357987.3|DPSE	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA
OG0000119	LOC4800771|XP_001357986.2|DPSE	LOC6500639|XP_001953623.1|DANA
OG0000119	LOC4800773|XP_001357988.3|DPSE	LOC6499924|XP_032307469.1|DANA
OG0000120	LOC6901854|XP_002133392.2|DPSE	LOC6504852|XP_014759830.1|DANA
OG0000120	LOC4803913|XP_001360557.1|DPSE	LOC6502526|XP_001959929.1|DANA
OG0000120	LOC6902120|XP_002133651.2|DPSE	LOC6503198|XP_001963626.1|DANA
OG0000121	LOC4815827|XP_001355632.3|DPSE	LOC6498269|XP_001962431.1|DANA
OG0000121	LOC6897326|XP_002137478.2|DPSE	LOC6500259|XP_001952922.1|DANA
OG0000121	LOC4801728|XP_001358772.2|DPSE	LOC6500258|XP_001952923.2|DANA
OG0000122	LOC4817541|XP_001356952.2|DPSE	LOC6497421|XP_001962120.1|DANA
OG0000122	LOC6901494|XP_002134180.2|DPSE	LOC6505057|XP_032307888.1|DANA
OG0000122	LOC4805302|XP_001361724.1|DPSE	LOC6495324|XP_001958631.1|DANA
OG0000122	LOC4817383|XP_001356484.3|DPSE	LOC6507209|XP_032311380.1|DANA
OG0000123	LOC4805442|XP_001361843.2|DPSE	LOC6494655|XP_001959924.1|DANA
OG0000123	LOC4802279|XP_001359231.2|DPSE	LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA
OG0000123	LOC4802278|XP_001359230.2|DPSE	LOC6501146|XP_001954636.1|DANA
OG0000124	LOC6898772|XP_002138749.2|DPSE	LOC6495418|XP_001958805.1|DANA
OG0000124	LOC6898774|XP_002138751.4|DPSE	LOC6504313|XP_001967793.2|DANA
OG0000125	LOC4801148|XP_003736422.2|DPSE	LOC6505922|XP_014760838.1|DANA
OG0000125	LOC4801426|XP_003736507.1|DPSE	LOC6500877|XP_014766772.1|DANA
