Orthogroup	DPSE.longest_only	DMIR.longest_only
OG0000028	LOC6900258|XP_002135587.2|DPSE, LOC117183194|XP_033239704.1|DPSE	LOC108165418|XP_033243407.1|DMIR
OG0000028	LOC117184835|XP_033239707.1|DPSE	LOC108165419|XP_017156946.1|DMIR
OG0000028	LOC6900255|XP_002135584.2|DPSE	LOC108165421|XP_017156949.1|DMIR
OG0000028	LOC6900007|XP_002135372.2|DPSE	LOC108151302|XP_017135327.1|DMIR
OG0000029	LOC117183538|XP_033233522.1|DPSE, LOC6898458|XP_002138501.2|DPSE	LOC117191657|XP_033252354.1|DMIR, LOC108158000|XP_017145632.1|DMIR
OG0000029	LOC26533066|XP_015039817.2|DPSE	LOC117190365|XP_033251334.1|DMIR, LOC108157998|XP_017145630.1|DMIR
OG0000029	LOC6897267|XP_033233167.1|DPSE	LOC108154578|XP_017140369.1|DMIR
OG0000029	LOC4813458|XP_001353977.2|DPSE	LOC108150820|XP_017134616.1|DMIR
OG0000030	LOC4817563|XP_001356970.3|DPSE	LOC108161306|XP_017151015.1|DMIR
OG0000030	LOC4817564|XP_002132859.2|DPSE	LOC108161304|XP_017151013.1|DMIR
OG0000030	LOC6903157|XP_002132858.2|DPSE	LOC108161303|XP_017151011.1|DMIR
OG0000030	LOC4817562|XP_001356969.3|DPSE	LOC108161305|XP_017151014.1|DMIR
OG0000030	LOC4816660|XP_001355989.2|DPSE	LOC108161162|XP_017150872.2|DMIR
OG0000030	LOC4804482|XP_001361038.2|DPSE	LOC108160793|XP_017150492.1|DMIR
OG0000030	LOC4816069|XP_001355235.2|DPSE	LOC108151546|XP_033246807.1|DMIR
OG0000030	LOC4815215|XP_001354948.2|DPSE	LOC108154542|XP_017140365.1|DMIR
OG0000031	LOC6902663|XP_015036753.2|DPSE	LOC108163859|XP_017154864.1|DMIR
OG0000031	LOC6902656|XP_002133172.3|DPSE, LOC6902659|XP_033236257.1|DPSE, LOC6902665|XP_002133181.3|DPSE, LOC117184065|XP_033236023.1|DPSE	LOC108161141|XP_033248476.1|DMIR
OG0000031	LOC26533742|XP_033235774.1|DPSE	LOC108161610|XP_017151398.1|DMIR
OG0000032	LOC4800808|XP_001358017.2|DPSE	LOC108157651|XP_017145290.1|DMIR
OG0000032	LOC6896921|XP_033236577.1|DPSE	LOC108156621|XP_017143666.1|DMIR
OG0000032	LOC4800814|XP_001358021.1|DPSE	LOC108157634|XP_017145264.1|DMIR
OG0000032	LOC4800811|XP_001358020.3|DPSE	LOC108156618|XP_017143663.1|DMIR
OG0000033	LOC6896947|XP_002137132.2|DPSE	LOC108154000|XP_017139582.2|DMIR
OG0000033	LOC4800626|XP_001357867.3|DPSE	LOC108156558|XP_017143572.1|DMIR
OG0000033	LOC6896839|XP_033241865.1|DPSE	LOC108154027|XP_017139609.2|DMIR
OG0000033	LOC6898089|XP_002138174.1|DPSE	LOC117189759|XP_033250731.1|DMIR, LOC108159420|XP_017148176.1|DMIR
OG0000033	LOC6898093|XP_002138175.2|DPSE	LOC117187710|XP_033246345.1|DMIR, LOC108159419|XP_017148175.2|DMIR
OG0000033	LOC4800868|XP_001358066.3|DPSE	LOC108153999|XP_033244121.1|DMIR
OG0000034	LOC4817450|XP_001356533.3|DPSE	LOC108164271|XP_017155403.1|DMIR
OG0000034	LOC6902878|XP_002132612.2|DPSE	LOC108164069|XP_033249364.1|DMIR
OG0000034	LOC6902430|XP_033236728.1|DPSE	LOC117185901|XP_033249912.1|DMIR, LOC108162133|XP_017152203.1|DMIR
OG0000034	LOC6902429|XP_002133363.2|DPSE	LOC108162132|XP_017152201.1|DMIR
OG0000034	LOC4816157|XP_001355874.3|DPSE	LOC108162131|XP_017152200.1|DMIR
OG0000035	LOC117183275|XP_033232534.1|DPSE	LOC117191390|XP_033252163.1|DMIR
OG0000035	LOC117185563|XP_033241586.1|DPSE	LOC117191070|XP_033251929.1|DMIR
OG0000036	LOC6897873|XP_002137975.2|DPSE	LOC108157733|XP_017145397.1|DMIR
OG0000036	LOC4801521|XP_033232300.1|DPSE	LOC117187198|XP_033245230.1|DMIR
OG0000036	LOC4802757|XP_001359618.3|DPSE	LOC108157106|XP_017144468.1|DMIR
OG0000036	LOC117183241|XP_033232365.1|DPSE	LOC108155636|XP_017142064.1|DMIR
OG0000036	LOC4800563|XP_033232364.1|DPSE	LOC108155635|XP_017142061.1|DMIR
OG0000037	LOC4803745|XP_001360410.4|DPSE	LOC108160263|XP_017149626.1|DMIR
OG0000037	LOC6896996|XP_002137182.2|DPSE	LOC108153987|XP_033244827.1|DMIR
OG0000037	LOC117183318|XP_033232724.1|DPSE	LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR
OG0000037	LOC6896994|XP_033232725.1|DPSE	LOC117194816|XP_033255190.1|DMIR
OG0000038	LOC4812152|XP_001352947.2|DPSE	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC6900265|XP_002135594.2|DPSE	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC6897556|XP_033241818.1|DPSE	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC4815394|XP_001354810.3|DPSE	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC4814563|XP_001354811.1|DPSE	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC6901425|XP_002134111.2|DPSE	LOC108151414|XP_017135496.1|DMIR
OG0000039	LOC6901668|XP_002134337.3|DPSE	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC6897940|XP_033236826.1|DPSE	LOC108153853|XP_033245406.1|DMIR
OG0000040	LOC4803145|XP_001359935.3|DPSE	LOC117187250|XP_033245404.1|DMIR
OG0000040	LOC13036404|XP_003736919.2|DPSE	LOC108154215|XP_017139929.1|DMIR
OG0000040	LOC6897941|XP_002138044.3|DPSE	LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC4803144|XP_001359934.2|DPSE	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC117183223|XP_033241858.1|DPSE	LOC108154686|XP_033245491.1|DMIR
OG0000040	LOC117185673|XP_033241861.1|DPSE, LOC6897578|XP_015037767.2|DPSE, LOC13036406|XP_033241860.1|DPSE	LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC6897971|XP_002138070.1|DPSE	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC4803208|XP_001359988.4|DPSE	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC4801113|XP_001358260.2|DPSE	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC6897576|XP_002137721.2|DPSE	LOC108156909|XP_017144147.1|DMIR
OG0000041	LOC6897577|XP_002137722.1|DPSE	LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC4802353|XP_001359283.3|DPSE	LOC108154314|XP_017140061.1|DMIR
OG0000041	LOC6897572|XP_033240353.1|DPSE	LOC108153890|XP_033244257.1|DMIR
OG0000042	LOC6902242|XP_002133769.2|DPSE	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC4804794|XP_001361299.3|DPSE	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC5495510|XP_001361301.4|DPSE	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC6898652|XP_002138657.1|DPSE	LOC108158643|XP_017146616.1|DMIR
OG0000042	LOC4804796|XP_033234018.1|DPSE	LOC117193044|XP_033253671.1|DMIR
OG0000042	LOC6898651|XP_033233475.1|DPSE	LOC117193042|XP_033253669.1|DMIR
OG0000042	LOC6902899|XP_002132633.1|DPSE	LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC4804792|XP_001361298.2|DPSE	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC4803128|XP_001359922.2|DPSE	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC4803135|XP_001359927.2|DPSE	LOC108157417|XP_017144957.1|DMIR
OG0000043	LOC6897936|XP_002138038.2|DPSE	LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC4803134|XP_001359926.3|DPSE	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC4803126|XP_001359920.4|DPSE	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC6897937|XP_002138039.2|DPSE	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC4803132|XP_001359925.3|DPSE	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC4802344|XP_001359278.1|DPSE	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC6897571|XP_033232533.1|DPSE	LOC108154298|XP_017140040.1|DMIR
OG0000044	LOC4802345|XP_001359279.2|DPSE	LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC4802849|XP_001359684.3|DPSE	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC4812813|XP_033238456.1|DPSE	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC4813084|XP_001353641.2|DPSE	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC6900434|XP_002134825.3|DPSE	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC4816274|XP_001355928.3|DPSE	LOC108163376|XP_033250045.1|DMIR
OG0000045	LOC6900435|XP_002134826.1|DPSE	LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC4800854|XP_001358055.2|DPSE	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC6902130|XP_002133661.3|DPSE	LOC108165135|XP_017156690.1|DMIR
OG0000046	LOC6902128|XP_002133659.2|DPSE	LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC6898136|XP_002138215.2|DPSE	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC6896807|XP_002137011.2|DPSE	LOC108157665|XP_017145313.1|DMIR
OG0000046	LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE	LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC4803784|XP_001360446.3|DPSE	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC4803787|XP_001360449.3|DPSE	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC6898081|XP_002138166.2|DPSE	LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR
OG0000047	LOC4805168|XP_001361615.3|DPSE	LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC6903509|XP_002132386.2|DPSE	LOC108162436|XP_033249083.1|DMIR
OG0000047	LOC6902682|XP_002133198.2|DPSE	LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC4813116|XP_001353776.3|DPSE	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC6900019|XP_002135384.1|DPSE	LOC108151303|XP_017135328.1|DMIR
OG0000048	LOC6900017|XP_033238773.1|DPSE, LOC6900029|XP_033240343.1|DPSE	LOC108151306|XP_017135331.1|DMIR
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC6896800|XP_015037024.2|DPSE	LOC108154036|XP_017139618.1|DMIR
OG0000049	LOC6896904|XP_002137091.3|DPSE	LOC108157281|XP_033246050.1|DMIR
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC4800765|XP_001357980.2|DPSE	LOC108157278|XP_017144765.2|DMIR
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC4800761|XP_001357976.3|DPSE	LOC108154871|XP_017140799.1|DMIR
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC6899905|XP_002135273.2|DPSE	LOC108165364|XP_017156888.1|DMIR
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC108165359|XP_017156882.1|DMIR
OG0000050	LOC6899908|XP_033237399.1|DPSE	LOC108165361|XP_017156885.1|DMIR
OG0000050	LOC6899907|XP_033237400.1|DPSE	LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC6899909|XP_033237398.1|DPSE	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC6896948|XP_002137133.2|DPSE	LOC117187129|XP_033245028.1|DMIR
OG0000051	LOC4800870|XP_001358067.3|DPSE	LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC6897665|XP_002137803.2|DPSE	LOC108154345|XP_017140100.1|DMIR
OG0000051	LOC6897664|XP_033232373.1|DPSE	LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC4801488|XP_001358571.4|DPSE	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC4801489|XP_001358572.4|DPSE	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC4803611|XP_001360303.3|DPSE	LOC108160591|XP_017150175.2|DMIR
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE	LOC108156883|XP_033244898.1|DMIR
OG0000054	LOC4803309|XP_001360071.1|DPSE	LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC5384075|XP_033232371.1|DPSE	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC6898345|XP_002138398.2|DPSE	LOC108160859|XP_017150611.1|DMIR
OG0000054	LOC5384076|XP_001360072.2|DPSE	LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC6896732|XP_002136943.1|DPSE	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR
OG0000055	LOC6896731|XP_002136942.1|DPSE	LOC108154282|XP_017140021.1|DMIR
OG0000055	LOC5495517|XP_002136945.3|DPSE	LOC108155900|XP_017142531.1|DMIR
OG0000055	LOC6896734|XP_002136946.1|DPSE	LOC108155899|XP_017142529.1|DMIR
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC6896822|XP_002137025.2|DPSE	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC6897000|XP_002137186.2|DPSE	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC6896999|XP_002137185.2|DPSE	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC6902428|XP_002133362.2|DPSE	LOC108162138|XP_017152209.1|DMIR
OG0000058	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC6897145|XP_002137325.3|DPSE	LOC108154540|XP_017140331.1|DMIR
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC4816666|XP_001356006.2|DPSE	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC108161432|XP_017151184.1|DMIR
OG0000061	LOC4816542|XP_001356009.2|DPSE	LOC108164261|XP_017155390.2|DMIR
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC26533356|XP_015035231.2|DPSE	LOC108163117|XP_017153708.1|DMIR
OG0000062	LOC117183207|XP_033237045.1|DPSE	LOC108164256|XP_017155384.1|DMIR
OG0000063	LOC6897651|XP_002137792.2|DPSE	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC4802566|XP_001359461.3|DPSE	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC117183250|XP_033232398.1|DPSE	LOC108154838|XP_017140743.1|DMIR
OG0000064	LOC6903363|XP_002132244.2|DPSE	LOC108163302|XP_017154003.1|DMIR
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC26533777|XP_015038968.2|DPSE	LOC108154824|XP_017140714.1|DMIR
OG0000065	LOC6898828|XP_033234521.1|DPSE	LOC108159764|XP_017148812.1|DMIR
OG0000065	LOC4800791|XP_001358004.3|DPSE	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC4800793|XP_001358005.3|DPSE	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC6896918|XP_002137102.2|DPSE	LOC108156437|XP_017143383.1|DMIR
OG0000065	LOC6896917|XP_002137101.1|DPSE	LOC108154318|XP_017140066.1|DMIR
OG0000066	LOC4814734|XP_001354838.2|DPSE	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC6897545|XP_002137691.2|DPSE	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC4801086|XP_001358244.4|DPSE	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC6896795|XP_033241765.1|DPSE	LOC108157726|XP_033245682.1|DMIR
OG0000068	LOC26532323|XP_033236250.1|DPSE	LOC108157807|XP_017145490.2|DMIR
OG0000068	LOC6902365|XP_002133311.2|DPSE	LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000069	LOC6897757|XP_002137862.3|DPSE	LOC108157170|XP_017144578.1|DMIR
OG0000069	LOC117184682|XP_033239188.1|DPSE	LOC117193395|XP_033254035.1|DMIR, LOC117189478|XP_033250503.1|DMIR, LOC117186356|XP_033242965.1|DMIR, LOC117191306|XP_033252102.1|DMIR, LOC117186554|XP_033243377.1|DMIR
OG0000069	LOC117184751|XP_033239465.1|DPSE	LOC117192305|XP_033252849.1|DMIR, LOC108159375|XP_033250527.1|DMIR, LOC117190060|XP_033251033.1|DMIR, LOC117191255|XP_033252065.1|DMIR, LOC117192893|XP_033253527.1|DMIR, LOC117193729|XP_033254346.1|DMIR, LOC117193473|XP_033254121.1|DMIR, LOC117186348|XP_033242933.1|DMIR, LOC117193394|XP_033254034.1|DMIR, LOC117190907|XP_033251801.1|DMIR, LOC117193518|XP_033254154.1|DMIR, LOC117191111|XP_033251965.1|DMIR, LOC117186285|XP_033242734.1|DMIR, LOC117186573|XP_033243421.1|DMIR, LOC117186117|XP_033242132.1|DMIR, LOC117192890|XP_033253525.1|DMIR
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC108150973|XP_017134799.1|DMIR
