Orthogroup	DPSE.longest_only	DSUP.longest_only
OG0000038	LOC6900265|XP_002135594.2|DPSE	LOC119555124|XP_037722276.1|DSUP
OG0000039	LOC6897556|XP_033241818.1|DPSE	LOC119560141|XP_037729421.1|DSUP
OG0000039	LOC4815394|XP_001354810.3|DPSE	LOC119556467|XP_037724643.1|DSUP
OG0000039	LOC4814563|XP_001354811.1|DPSE	LOC119556870|XP_037725271.1|DSUP
OG0000039	LOC6901668|XP_002134337.3|DPSE	LOC119555839|XP_037723395.1|DSUP
OG0000040	LOC6897940|XP_033236826.1|DPSE, LOC4803145|XP_001359935.3|DPSE, LOC13036404|XP_003736919.2|DPSE, LOC6897941|XP_002138044.3|DPSE	LOC119563112|XP_037732283.1|DSUP
OG0000040	LOC4803144|XP_001359934.2|DPSE	LOC119563113|XP_037732284.1|DSUP
OG0000040	LOC117183223|XP_033241858.1|DPSE, LOC117185673|XP_033241861.1|DPSE, LOC6897578|XP_015037767.2|DPSE, LOC13036406|XP_033241860.1|DPSE	LOC119556472|XP_037724654.1|DSUP, LOC119556489|XP_037724679.1|DSUP
OG0000040	LOC6897971|XP_002138070.1|DPSE	LOC119556482|XP_037724666.1|DSUP, LOC119555315|XP_037722571.1|DSUP
OG0000040	LOC4803208|XP_001359988.4|DPSE	LOC119552243|XP_037717993.1|DSUP
OG0000040	LOC4801113|XP_001358260.2|DPSE	LOC119546490|XP_037708720.1|DSUP
OG0000041	LOC6897576|XP_002137721.2|DPSE, LOC6897577|XP_002137722.1|DPSE	LOC119554437|XP_037721279.1|DSUP, LOC119554447|XP_037721290.1|DSUP, LOC119562401|XP_037731528.1|DSUP
OG0000041	LOC4802353|XP_001359283.3|DPSE	LOC119550675|XP_037715466.1|DSUP
OG0000041	LOC6897572|XP_033240353.1|DPSE	LOC119550683|XP_037715478.1|DSUP
OG0000042	LOC6902242|XP_002133769.2|DPSE	LOC119548723|XP_037712139.1|DSUP
OG0000042	LOC4804794|XP_001361299.3|DPSE	LOC119551176|XP_037716303.1|DSUP
OG0000042	LOC5495510|XP_001361301.4|DPSE	LOC119551178|XP_037716307.1|DSUP
OG0000042	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE, LOC6902899|XP_002132633.1|DPSE	LOC119551177|XP_037716304.1|DSUP, LOC119549542|XP_037713620.1|DSUP, LOC119549541|XP_037713619.1|DSUP, LOC119549540|XP_037713618.1|DSUP, LOC119549537|XP_037713608.1|DSUP
OG0000042	LOC4804792|XP_001361298.2|DPSE	LOC119551182|XP_037716311.1|DSUP
OG0000043	LOC4803128|XP_001359922.2|DPSE	LOC119563116|XP_037732288.1|DSUP
OG0000043	LOC4803135|XP_001359927.2|DPSE, LOC6897936|XP_002138038.2|DPSE	LOC119562926|XP_037732005.1|DSUP
OG0000043	LOC4803134|XP_001359926.3|DPSE	LOC119563115|XP_037732286.1|DSUP
OG0000043	LOC4803126|XP_001359920.4|DPSE	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC6897937|XP_002138039.2|DPSE	LOC119556257|XP_037724233.1|DSUP, LOC119556250|XP_037724220.1|DSUP, LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC4803132|XP_001359925.3|DPSE	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC4802344|XP_001359278.1|DPSE	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE	LOC119555966|XP_037723621.1|DSUP, LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE	LOC119563136|XP_037732321.1|DSUP, LOC119555649|XP_037723141.1|DSUP, LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC4802849|XP_001359684.3|DPSE	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC4812813|XP_033238456.1|DPSE	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC4813084|XP_001353641.2|DPSE	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC6900434|XP_002134825.3|DPSE	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC4800854|XP_001358055.2|DPSE	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE	LOC119555986|XP_037723641.1|DSUP, LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC6898136|XP_002138215.2|DPSE	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE	LOC119556859|XP_037725261.1|DSUP, LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP, LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC4803784|XP_001360446.3|DPSE	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC4803787|XP_001360449.3|DPSE	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC4813116|XP_001353776.3|DPSE	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC4800765|XP_001357980.2|DPSE	LOC119563399|XP_037732686.1|DSUP
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC4800761|XP_001357976.3|DPSE	LOC119555362|XP_037722631.1|DSUP
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC6899909|XP_033237398.1|DPSE	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE	LOC119551943|XP_037717559.1|DSUP, LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC4801488|XP_001358571.4|DPSE	LOC119560909|XP_037730537.1|DSUP, LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC4801489|XP_001358572.4|DPSE	LOC119560209|XP_037729495.1|DSUP, LOC119560185|XP_037729475.1|DSUP, LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC4803611|XP_001360303.3|DPSE	LOC119549495|XP_037713527.1|DSUP
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC5384075|XP_033232371.1|DPSE	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC119555707|XP_037723302.1|DSUP
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC6896822|XP_002137025.2|DPSE	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC119563022|XP_037732148.1|DSUP, LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC6897000|XP_002137186.2|DPSE	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC6896999|XP_002137185.2|DPSE	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC119556787|XP_037725149.1|DSUP
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC4816666|XP_001356006.2|DPSE	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC119547153|XP_037709799.1|DSUP
OG0000061	LOC4816542|XP_001356009.2|DPSE	LOC119547482|XP_037710295.1|DSUP
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC119548633|XP_037711950.1|DSUP
OG0000062	LOC117183207|XP_033237045.1|DPSE	LOC119545959|XP_037707853.1|DSUP, LOC119547494|XP_037710312.1|DSUP, LOC119546282|XP_037708390.1|DSUP
OG0000063	LOC6897651|XP_002137792.2|DPSE	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP, LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC4802566|XP_001359461.3|DPSE	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC119553169|XP_037719333.1|DSUP, LOC119553170|XP_037719334.1|DSUP
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE	LOC119551150|XP_037716270.1|DSUP, LOC119561050|XP_037730810.1|DSUP, LOC119561049|XP_037730809.1|DSUP, LOC119561048|XP_037730807.1|DSUP
OG0000065	LOC4800791|XP_001358004.3|DPSE	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC4800793|XP_001358005.3|DPSE	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC6896918|XP_002137102.2|DPSE	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC4814734|XP_001354838.2|DPSE	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC6897545|XP_002137691.2|DPSE	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC4801086|XP_001358244.4|DPSE	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC119559817|XP_037728832.1|DSUP, LOC119555070|XP_037722207.1|DSUP, LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC119557222|XP_037725820.1|DSUP
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC119559869|XP_037728906.1|DSUP
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC6902963|XP_002132689.1|DPSE, LOC6902964|XP_015036104.1|DPSE	LOC119547250|XP_037709958.1|DSUP
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC119547246|XP_037709953.1|DSUP, LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP
OG0000083	LOC6899312|XP_033235907.1|DPSE	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE	LOC119546591|XP_037708932.1|DSUP, LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC6902370|XP_002133316.2|DPSE	LOC119547690|XP_037710586.1|DSUP
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC4804897|XP_015040262.2|DPSE	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC4804123|XP_001360733.2|DPSE	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC119559948|XP_037729105.1|DSUP, LOC119559790|XP_037728799.1|DSUP
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC4802658|XP_001359535.3|DPSE	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC4802361|XP_001359290.2|DPSE	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC4804675|XP_001361198.4|DPSE	LOC119555990|XP_037723649.1|DSUP, LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC6899211|XP_002136312.2|DPSE	LOC119546349|XP_037708504.1|DSUP
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC119560272|XP_037729566.1|DSUP
OG0000095	LOC117184088|XP_033236139.1|DPSE	LOC119562591|XP_037731742.1|DSUP
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC6897587|XP_002137732.1|DPSE, LOC6900810|XP_002135169.2|DPSE	LOC119554186|XP_037720908.1|DSUP
OG0000097	LOC26533006|XP_033237387.1|DPSE	LOC119554179|XP_037720899.1|DSUP, LOC119553943|XP_037720563.1|DSUP, LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE	LOC119560440|XP_037729811.1|DSUP
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC119552089|XP_037717794.1|DSUP
OG0000103	LOC4812871|XP_001353722.3|DPSE	LOC119553070|XP_037719123.1|DSUP
OG0000103	LOC4813106|XP_001353445.4|DPSE	LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC119552753|XP_037718469.1|DSUP
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC119561103|XP_037730925.1|DSUP
OG0000105	LOC117185148|XP_033241100.1|DPSE	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP
OG0000105	LOC4802639|XP_033241098.1|DPSE	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP
OG0000106	LOC6898861|XP_002138833.3|DPSE	LOC119552179|XP_037717942.1|DSUP
OG0000106	LOC4805729|XP_001362082.3|DPSE	LOC119555687|XP_037723262.1|DSUP, LOC119556658|XP_037724932.1|DSUP, LOC119548114|XP_037711136.1|DSUP, LOC119548115|XP_037711138.1|DSUP, LOC119550340|XP_037714888.1|DSUP, LOC119549572|XP_037713653.1|DSUP, LOC119550450|XP_037715054.1|DSUP
OG0000107	LOC4803727|XP_001360399.3|DPSE	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP
OG0000107	LOC4816269|XP_001355878.2|DPSE	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP, LOC119546337|XP_037708466.1|DSUP, LOC119548571|XP_037711817.1|DSUP
OG0000107	LOC4803728|XP_001360400.3|DPSE	LOC119551957|XP_037717579.1|DSUP, LOC119547555|XP_037710383.1|DSUP, LOC119549865|XP_037714088.1|DSUP, LOC119551429|XP_037716700.1|DSUP
OG0000109	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE	LOC119548022|XP_037711021.1|DSUP, LOC119548023|XP_037711024.1|DSUP
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC119548267|XP_037711341.1|DSUP
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC119553324|XP_037719581.1|DSUP
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC119553439|XP_037719757.1|DSUP
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC119554910|XP_037721940.1|DSUP
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC119551522|XP_037716837.1|DSUP
