Orthogroup	DPSE.longest_only	SLEB.longest_only
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC115623633|XP_030373934.1|SLEB
OG0000054	LOC5384075|XP_033232371.1|DPSE, LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC115624033|XP_030374471.1|SLEB
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC115626734|XP_030378039.1|SLEB
OG0000056	LOC6896822|XP_002137025.2|DPSE, LOC4800580|XP_001357831.3|DPSE	LOC115626727|XP_030378033.1|SLEB
OG0000056	LOC6897000|XP_002137186.2|DPSE, LOC6896999|XP_002137185.2|DPSE	LOC115628187|XP_030380038.1|SLEB, LOC115626789|XP_030378115.1|SLEB
OG0000058	LOC6902428|XP_002133362.2|DPSE, LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE, LOC4816156|XP_001355873.3|DPSE	LOC115626443|XP_030377676.1|SLEB, LOC115626320|XP_030377520.1|SLEB, LOC115626319|XP_030377518.1|SLEB, LOC115626321|XP_030377521.1|SLEB
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC115629610|XP_030381967.1|SLEB
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC115621406|XP_030370909.1|SLEB, LOC115620363|XP_030369427.1|SLEB, LOC115620758|XP_030370015.1|SLEB
OG0000059	LOC6897143|XP_033241851.1|DPSE	LOC115621373|XP_030370860.1|SLEB, LOC115621338|XP_030370817.1|SLEB
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC115621386|XP_030370879.1|SLEB
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC115629929|XP_030382393.1|SLEB
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC115630565|XP_030383041.1|SLEB
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC115623364|XP_030373510.1|SLEB
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC115620624|XP_030369812.1|SLEB
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC115629360|XP_030381672.1|SLEB
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC115631729|XP_030384426.1|SLEB
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC115631701|XP_030384388.1|SLEB
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC115627142|XP_030378579.1|SLEB
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC115626214|XP_030377370.1|SLEB, LOC115626016|XP_030377124.1|SLEB
OG0000063	LOC6897651|XP_002137792.2|DPSE, LOC4802566|XP_001359461.3|DPSE	LOC115623704|XP_030374042.1|SLEB
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC115622384|XP_030372168.1|SLEB
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC115622972|XP_030372983.1|SLEB
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC115622382|XP_030372165.1|SLEB, LOC115622982|XP_030372994.1|SLEB, LOC115622183|XP_030371934.1|SLEB, LOC115622843|XP_030372783.1|SLEB
OG0000064	LOC6903363|XP_002132244.2|DPSE	LOC115623014|XP_030373044.1|SLEB, LOC115622802|XP_030372727.1|SLEB
OG0000065	LOC6896923|XP_002137108.2|DPSE, LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE, LOC4800791|XP_001358004.3|DPSE, LOC4800793|XP_001358005.3|DPSE, LOC6896918|XP_002137102.2|DPSE, LOC6896917|XP_002137101.1|DPSE	LOC115621993|XP_030371707.1|SLEB, LOC115621994|XP_030371708.1|SLEB, LOC115621991|XP_030371705.1|SLEB, LOC115621992|XP_030371706.1|SLEB, LOC115621858|XP_030371536.1|SLEB, LOC115621859|XP_030371537.1|SLEB
OG0000066	LOC6897545|XP_002137691.2|DPSE, LOC4801086|XP_001358244.4|DPSE	LOC115628871|XP_030380987.1|SLEB, LOC115628890|XP_030381008.1|SLEB, LOC115621543|XP_030371068.1|SLEB
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC115625501|XP_030376421.1|SLEB
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC115624182|XP_030374638.1|SLEB
OG0000066	LOC26533930|XP_015041746.1|DPSE, LOC6902765|XP_033236203.1|DPSE	LOC115622362|XP_030372137.1|SLEB
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC115621860|XP_030371539.1|SLEB
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC115622383|XP_030372167.1|SLEB
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC115628126|XP_030379967.1|SLEB
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC115622466|XP_030372269.1|SLEB
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC115622364|XP_030372139.1|SLEB
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC115623202|XP_030373286.1|SLEB, LOC115631954|XP_030384717.1|SLEB, LOC115622769|XP_030372686.1|SLEB, LOC115622252|XP_030372011.1|SLEB, LOC115623907|XP_030374323.1|SLEB
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC115629354|XP_030381665.1|SLEB, LOC115632765|XP_030385874.1|SLEB
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC115628062|XP_030379882.1|SLEB
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC115625714|XP_030376720.1|SLEB
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC115629807|XP_030382234.1|SLEB
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC115625715|XP_030376721.1|SLEB
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC115625716|XP_030376722.1|SLEB
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC115624679|XP_030375338.1|SLEB
OG0000071	LOC6900213|XP_033239373.1|DPSE, LOC6900212|XP_002135544.1|DPSE	LOC115624678|XP_030375337.1|SLEB
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC115625138|XP_030375920.1|SLEB
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC115633654|XP_030386963.1|SLEB
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC115625130|XP_030375908.1|SLEB
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC115626625|XP_030377891.1|SLEB
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC115626672|XP_030377958.1|SLEB
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC115624374|XP_030374908.1|SLEB
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC115632425|XP_030385425.1|SLEB
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC115622150|XP_030371879.1|SLEB
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC115623283|XP_030373426.1|SLEB
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC115623262|XP_030373391.1|SLEB
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC115622151|XP_030371880.1|SLEB
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC115623022|XP_030373056.1|SLEB
OG0000076	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE	LOC115624080|XP_030374530.1|SLEB, LOC115624184|XP_030374640.1|SLEB
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC115627672|XP_030379274.1|SLEB
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC115627823|XP_030379517.1|SLEB
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC115629260|XP_030381546.1|SLEB
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC115625518|XP_030376442.1|SLEB
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC115624410|XP_030375008.1|SLEB
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC115621758|XP_030371352.1|SLEB
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC115624829|XP_030375536.1|SLEB
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC115624752|XP_030375442.1|SLEB
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC115620798|XP_030370081.1|SLEB
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC115627604|XP_030379186.1|SLEB
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC115627905|XP_030379660.1|SLEB
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC115631581|XP_030384238.1|SLEB
OG0000079	LOC26534171|XP_015036113.2|DPSE	LOC115630959|XP_030383393.1|SLEB, LOC115630960|XP_030383395.1|SLEB, LOC115631902|XP_030384611.1|SLEB
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC115634241|XP_030387695.1|SLEB, LOC115634222|XP_030387673.1|SLEB
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC115620018|XP_030368982.1|SLEB
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC115624517|XP_030375092.1|SLEB
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC115631916|XP_030384627.1|SLEB
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC115620211|XP_030369208.1|SLEB
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC115621651|XP_030371213.1|SLEB
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC115634036|XP_030387438.1|SLEB, LOC115634513|XP_030388139.1|SLEB
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC115623536|XP_030373782.1|SLEB
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC115631336|XP_030383918.1|SLEB
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC115634632|XP_030388350.1|SLEB
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC115628291|XP_030380201.1|SLEB
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC115626132|XP_030377247.1|SLEB
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC115626584|XP_030377826.1|SLEB
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC115626069|XP_030377182.1|SLEB
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC115624994|XP_030375725.1|SLEB
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC115626364|XP_030377575.1|SLEB
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC115623096|XP_030373163.1|SLEB
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC115623093|XP_030373160.1|SLEB
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC115622241|XP_030371997.1|SLEB
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC115624415|XP_030375011.1|SLEB
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC115632948|XP_030386105.1|SLEB, LOC115632950|XP_030386106.1|SLEB
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC115633715|XP_030387039.1|SLEB
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC115633696|XP_030387013.1|SLEB
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC115628271|XP_030380155.1|SLEB
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC115624821|XP_030375529.1|SLEB
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC115620184|XP_030369168.1|SLEB
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC115630773|XP_030383287.1|SLEB, LOC115630433|XP_030382848.1|SLEB
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC115620680|XP_030369906.1|SLEB
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC115621346|XP_030370826.1|SLEB
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC115623334|XP_030373465.1|SLEB
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC115624326|XP_030374813.1|SLEB
OG0000092	LOC4802658|XP_001359535.3|DPSE, LOC4802361|XP_001359290.2|DPSE	LOC115624330|XP_030374818.1|SLEB
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC115628531|XP_030380552.1|SLEB
OG0000093	LOC4804675|XP_001361198.4|DPSE	LOC115629472|XP_030381803.1|SLEB
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC115627221|XP_030378703.1|SLEB
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC115622394|XP_030372178.1|SLEB, LOC115622397|XP_030372182.1|SLEB, LOC115622395|XP_030372179.1|SLEB, LOC115633674|XP_030386987.1|SLEB, LOC115633665|XP_030386973.1|SLEB
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC115621962|XP_030371670.1|SLEB
OG0000095	LOC4814670|XP_033237657.1|DPSE	LOC115632467|XP_030385488.1|SLEB
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC115621238|XP_030370689.1|SLEB
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC115620727|XP_030369967.1|SLEB
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC115626185|XP_030377323.1|SLEB, LOC115625901|XP_030376991.1|SLEB
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC115621995|XP_030371710.1|SLEB
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC115627007|XP_030378385.1|SLEB
OG0000099	LOC6901833|XP_002133371.2|DPSE	LOC115626907|XP_030378277.1|SLEB
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC115622299|XP_030372063.1|SLEB, LOC115629181|XP_030381422.1|SLEB
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC115629849|XP_030382290.1|SLEB
OG0000100	LOC4801613|XP_001358676.4|DPSE	LOC115620196|XP_030369189.1|SLEB
OG0000101	LOC6900247|XP_015044019.2|DPSE	LOC115623200|XP_030373296.1|SLEB
OG0000101	LOC6900249|XP_033237559.1|DPSE, LOC26533784|XP_015044023.2|DPSE	LOC115634418|XP_030387984.1|SLEB
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC115632673|XP_030385805.1|SLEB
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC115619960|XP_030368851.1|SLEB
OG0000103	LOC4812871|XP_001353722.3|DPSE, LOC4813106|XP_001353445.4|DPSE, LOC4813251|XP_033237392.1|DPSE	LOC115632516|XP_030385569.1|SLEB
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC115633245|XP_030386506.1|SLEB
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC115632330|XP_030385293.1|SLEB
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC115632802|XP_030385913.1|SLEB
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC115632724|XP_030385830.1|SLEB
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC115625386|XP_030376284.1|SLEB, LOC115625389|XP_030376287.1|SLEB
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC115625391|XP_030376288.1|SLEB
OG0000105	LOC117185148|XP_033241100.1|DPSE, LOC4802639|XP_033241098.1|DPSE	LOC115625387|XP_030376285.1|SLEB
OG0000107	LOC4803727|XP_001360399.3|DPSE, LOC4816269|XP_001355878.2|DPSE, LOC4803728|XP_001360400.3|DPSE	LOC115634454|XP_030388036.1|SLEB
OG0000109	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE	LOC115631036|XP_030383521.1|SLEB
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC115630792|XP_030383307.1|SLEB
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC115628356|XP_030380291.1|SLEB
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC115628263|XP_030380142.1|SLEB
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC115628416|XP_030380363.1|SLEB
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC115628221|XP_030380076.1|SLEB
OG0000111	LOC4804957|XP_001361436.2|DPSE, LOC4804962|XP_001361439.2|DPSE, LOC4804960|XP_001361438.4|DPSE	LOC115634293|XP_030387808.1|SLEB
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC115629158|XP_030381390.1|SLEB
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC115629161|XP_030381394.1|SLEB, LOC115627698|XP_030379301.1|SLEB
OG0000113	LOC4801479|XP_001358564.4|DPSE, LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC115628760|XP_030380835.1|SLEB, LOC115634230|XP_030387682.1|SLEB, LOC115625365|XP_030376262.1|SLEB
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC115630954|XP_030383388.1|SLEB
OG0000114	LOC4817557|XP_001356964.1|DPSE	LOC115630955|XP_030383389.1|SLEB
OG0000116	LOC4802359|XP_001359288.2|DPSE	LOC115624328|XP_030374816.1|SLEB
OG0000116	LOC6897573|XP_033241883.1|DPSE, LOC4802343|XP_001359280.3|DPSE	LOC115623813|XP_030374217.1|SLEB, LOC115623954|XP_030374378.1|SLEB, LOC115623973|XP_030374402.1|SLEB
OG0000116	LOC4802358|XP_001359287.3|DPSE, LOC6897575|XP_015037766.2|DPSE, LOC4802356|XP_001359286.3|DPSE	LOC115623999|XP_030374431.1|SLEB, LOC115623995|XP_030374424.1|SLEB
OG0000117	LOC4816702|XP_001356233.1|DPSE	LOC115626178|XP_030377315.1|SLEB
OG0000117	LOC4816357|XP_001356234.2|DPSE	LOC115626179|XP_030377316.1|SLEB
OG0000117	LOC4816358|XP_001356235.2|DPSE	LOC115626180|XP_030377317.1|SLEB
OG0000117	LOC6902710|XP_002133224.1|DPSE	LOC115626181|XP_030377318.1|SLEB
OG0000118	LOC4816812|XP_001356809.3|DPSE	LOC115634140|XP_030387575.1|SLEB
OG0000118	LOC6901699|XP_002134369.2|DPSE	LOC115626301|XP_030377489.1|SLEB
OG0000119	LOC4800772|XP_001357987.3|DPSE	LOC115625335|XP_030376220.1|SLEB
OG0000119	LOC4800771|XP_001357986.2|DPSE	LOC115625475|XP_030376385.1|SLEB
OG0000119	LOC4800773|XP_001357988.3|DPSE	LOC115625305|XP_030376184.1|SLEB
OG0000120	LOC6901854|XP_002133392.2|DPSE	LOC115627012|XP_030378393.1|SLEB
OG0000120	LOC4803913|XP_001360557.1|DPSE	LOC115620371|XP_030369440.1|SLEB
OG0000120	LOC6902120|XP_002133651.2|DPSE	LOC115630403|XP_030382790.1|SLEB
OG0000120	LOC4814059|XP_001354232.2|DPSE	LOC115628235|XP_030380109.1|SLEB
OG0000121	LOC4815827|XP_001355632.3|DPSE	LOC115625542|XP_030376479.1|SLEB
OG0000121	LOC6897326|XP_002137478.2|DPSE	LOC115625267|XP_030376127.1|SLEB
OG0000122	LOC4817541|XP_001356952.2|DPSE	LOC115630753|XP_030383267.1|SLEB
OG0000122	LOC6901494|XP_002134180.2|DPSE	LOC115628730|XP_030380794.1|SLEB
OG0000122	LOC4817383|XP_001356484.3|DPSE	LOC115631897|XP_030384606.1|SLEB
OG0000123	LOC4805442|XP_001361843.2|DPSE	LOC115634239|XP_030387693.1|SLEB
OG0000123	LOC4802279|XP_001359231.2|DPSE	LOC115624223|XP_030374697.1|SLEB
OG0000123	LOC4802278|XP_001359230.2|DPSE	LOC115624192|XP_030374649.1|SLEB
OG0000124	LOC4805062|XP_001361526.2|DPSE	LOC115633905|XP_030387269.1|SLEB
OG0000124	LOC6898772|XP_002138749.2|DPSE, LOC6898774|XP_002138751.4|DPSE, LOC6898775|XP_004444382.2|DPSE	LOC115634486|XP_030388102.1|SLEB, LOC115634480|XP_030388071.1|SLEB, LOC115634175|XP_030387621.1|SLEB
OG0000125	LOC4801148|XP_003736422.2|DPSE	LOC115620679|XP_030369903.1|SLEB
OG0000125	LOC4801426|XP_003736507.1|DPSE	LOC115622011|XP_030371726.1|SLEB
OG0000125	LOC6898246|XP_002138312.2|DPSE	LOC115630466|XP_030382900.1|SLEB
OG0000125	LOC4803794|XP_001360454.3|DPSE	LOC115630458|XP_030382887.1|SLEB
OG0000126	LOC6903471|XP_015035428.2|DPSE	LOC115626373|XP_030377588.1|SLEB, LOC115633547|XP_030386863.1|SLEB, LOC115621502|XP_030371030.1|SLEB
OG0000127	LOC6897876|XP_003736880.2|DPSE, LOC4802979|XP_001359787.3|DPSE, LOC4802977|XP_001359786.2|DPSE	LOC115624275|XP_030374761.1|SLEB, LOC115624098|XP_030374548.1|SLEB
OG0000127	LOC4802973|XP_001359783.3|DPSE	LOC115624150|XP_030374607.1|SLEB
OG0000128	LOC4803763|XP_001360426.3|DPSE	LOC115627037|XP_030378429.1|SLEB
OG0000128	LOC4803762|XP_001360427.4|DPSE	LOC115634167|XP_030387611.1|SLEB
OG0000129	LOC6901846|XP_002133384.1|DPSE	LOC115633252|XP_030386513.1|SLEB
OG0000129	LOC6900541|XP_002134925.1|DPSE	LOC115632792|XP_030385903.1|SLEB, LOC115632636|XP_030385726.1|SLEB
OG0000129	LOC26532932|XP_015035708.2|DPSE	LOC115632635|XP_030385724.1|SLEB
OG0000129	LOC4815973|XP_001355257.2|DPSE	LOC115633251|XP_030386512.1|SLEB
OG0000130	LOC4814083|XP_001354216.4|DPSE	LOC115632117|XP_030384979.1|SLEB
OG0000130	LOC4813204|XP_015043202.2|DPSE	LOC115632142|XP_030385018.1|SLEB
OG0000130	LOC4812908|XP_001353821.1|DPSE, LOC4814118|XP_001354215.1|DPSE	LOC115632815|XP_030385927.1|SLEB
OG0000131	LOC4801402|XP_001358502.3|DPSE	LOC115620740|XP_030369987.1|SLEB
OG0000132	LOC4817091|XP_033235701.1|DPSE	LOC115631441|XP_030384043.1|SLEB
OG0000132	LOC4802383|XP_001359312.1|DPSE	LOC115624363|XP_030374882.1|SLEB
OG0000134	LOC6897020|XP_002137205.1|DPSE	LOC115621108|XP_030370509.1|SLEB
OG0000134	LOC4815530|XP_001355363.4|DPSE	LOC115629363|XP_030381677.1|SLEB
OG0000134	LOC4816709|XP_001356064.2|DPSE	LOC115631566|XP_030384216.1|SLEB
OG0000137	LOC6899972|XP_002135340.3|DPSE	LOC115632206|XP_030385118.1|SLEB
OG0000137	LOC4801920|XP_001358938.2|DPSE	LOC115621775|XP_030371387.1|SLEB
OG0000137	LOC6900167|XP_002135506.1|DPSE	LOC115623263|XP_030373392.1|SLEB
OG0000138	LOC4802999|XP_001359805.3|DPSE	LOC115623943|XP_030374365.1|SLEB
OG0000138	LOC4803004|XP_001359809.4|DPSE	LOC115623756|XP_030374151.1|SLEB
OG0000139	LOC6903254|XP_002132953.2|DPSE, LOC6903167|XP_002132867.2|DPSE, LOC6903166|XP_002132866.2|DPSE	LOC115621555|XP_030371086.1|SLEB, LOC115624943|XP_030375653.1|SLEB, LOC115624849|XP_030375553.1|SLEB
OG0000140	LOC4801149|XP_001358287.3|DPSE	LOC115621072|XP_030370459.1|SLEB
OG0000140	LOC6898982|XP_033234599.1|DPSE	LOC115631745|XP_030384446.1|SLEB
OG0000141	LOC4812798|XP_015043199.2|DPSE	LOC115632509|XP_030385558.1|SLEB
OG0000141	LOC6900706|XP_015043198.1|DPSE	LOC115632354|XP_030385324.1|SLEB
OG0000141	LOC4813077|XP_015043197.2|DPSE	LOC115632744|XP_030385851.1|SLEB
OG0000141	LOC6900705|XP_002135068.1|DPSE	LOC115632365|XP_030385343.1|SLEB
OG0000142	LOC6897479|XP_002137628.3|DPSE	LOC115625086|XP_030375842.1|SLEB
OG0000142	LOC4811728|XP_033232983.1|DPSE	LOC115628082|XP_030379919.1|SLEB
OG0000142	LOC6901253|XP_002133954.2|DPSE	LOC115627258|XP_030378745.1|SLEB
OG0000143	LOC4813283|XP_001353993.3|DPSE	LOC115625380|XP_030376280.1|SLEB
OG0000143	LOC4813434|XP_001353992.4|DPSE	LOC115625390|XP_030376292.1|SLEB
OG0000144	LOC6897589|XP_033241591.1|DPSE	LOC115623941|XP_030374363.1|SLEB
OG0000144	LOC6901434|XP_033238837.1|DPSE	LOC115629778|XP_030382193.1|SLEB
OG0000144	LOC26533897|XP_015044394.2|DPSE	LOC115631998|XP_030384787.1|SLEB
OG0000145	LOC4814222|XP_001354408.3|DPSE	LOC115627757|XP_030379402.1|SLEB
OG0000145	LOC4817494|XP_001356913.2|DPSE	LOC115631049|XP_030383542.1|SLEB
OG0000145	LOC4817492|XP_001356911.2|DPSE	LOC115632005|XP_030384793.1|SLEB
OG0000145	LOC4817493|XP_001356912.1|DPSE	LOC115632004|XP_030384792.1|SLEB
OG0000147	LOC4816304|XP_001355892.2|DPSE	LOC115630980|XP_030383422.1|SLEB, LOC115630666|XP_030383169.1|SLEB
OG0000147	LOC4801881|XP_001358904.3|DPSE	LOC115621832|XP_030371499.1|SLEB
OG0000148	LOC4816928|XP_033236378.1|DPSE	LOC115630932|XP_030383359.1|SLEB
OG0000148	LOC4816143|XP_033237038.1|DPSE	LOC115626589|XP_030377831.1|SLEB
OG0000149	LOC4818071|XP_001357237.3|DPSE	LOC115626190|XP_030377330.1|SLEB
OG0000149	LOC4816056|XP_001355620.2|DPSE	LOC115629267|XP_030381551.1|SLEB
OG0000150	LOC4817514|XP_001356932.3|DPSE, LOC4817516|XP_033236742.1|DPSE, LOC26533225|XP_015036309.2|DPSE, LOC4817517|XP_001356933.2|DPSE	LOC115631362|XP_030383941.1|SLEB, LOC115631359|XP_030383937.1|SLEB
OG0000151	LOC4813810|XP_001353304.3|DPSE, LOC117185410|XP_033241554.1|DPSE	LOC115622266|XP_030372028.1|SLEB
OG0000151	LOC6900423|XP_002134814.1|DPSE, LOC117185407|XP_033241551.1|DPSE	LOC115622260|XP_030372021.1|SLEB
OG0000151	LOC117185413|XP_033241559.1|DPSE, LOC4813811|XP_001353305.2|DPSE	LOC115622264|XP_030372025.1|SLEB
OG0000151	LOC4813087|XP_001353281.3|DPSE	LOC115622278|XP_030372040.1|SLEB
OG0000152	LOC4801596|XP_001358665.3|DPSE	LOC115620943|XP_030370319.1|SLEB
OG0000152	LOC4801595|XP_001358664.3|DPSE	LOC115620755|XP_030370011.1|SLEB, LOC115621748|XP_030371342.1|SLEB
OG0000153	LOC6897277|XP_002137437.2|DPSE	LOC115621745|XP_030371339.1|SLEB
OG0000153	LOC4801623|XP_001358681.3|DPSE, LOC6897279|XP_002137439.1|DPSE	LOC115620210|XP_030369207.1|SLEB
OG0000154	LOC4800918|XP_033241792.1|DPSE, LOC4800917|XP_001358106.2|DPSE	LOC115621867|XP_030371547.1|SLEB, LOC115621871|XP_030371556.1|SLEB
OG0000154	LOC26533071|XP_015042600.2|DPSE	LOC115632597|XP_030385682.1|SLEB
OG0000155	LOC4813315|XP_001353247.3|DPSE	LOC115628421|XP_030380369.1|SLEB
OG0000155	LOC4812763|XP_001353242.2|DPSE	LOC115628363|XP_030380300.1|SLEB
OG0000155	LOC4813790|XP_001353243.2|DPSE	LOC115628359|XP_030380294.1|SLEB
OG0000157	LOC5495516|XP_001361528.1|DPSE, LOC6898773|XP_002138750.1|DPSE	LOC115629819|XP_030382253.1|SLEB
OG0000157	LOC4805065|XP_001361529.3|DPSE	LOC115626330|XP_030377538.1|SLEB, LOC115633650|XP_030386952.1|SLEB
