Orthogroup	DPSE.longest_only	DSUB.longest_only
OG0000040	LOC117183223|XP_033241858.1|DPSE, LOC117185673|XP_033241861.1|DPSE, LOC6897578|XP_015037767.2|DPSE, LOC13036406|XP_033241860.1|DPSE	LOC117896008|XP_034659896.1|DSUB
OG0000040	LOC6897971|XP_002138070.1|DPSE	LOC117899589|XP_034665598.1|DSUB
OG0000040	LOC4803208|XP_001359988.4|DPSE	LOC117899588|XP_034665597.1|DSUB
OG0000040	LOC4801113|XP_001358260.2|DPSE	LOC117899356|XP_034665219.1|DSUB
OG0000041	LOC6897576|XP_002137721.2|DPSE	LOC117898984|XP_034664617.1|DSUB
OG0000041	LOC6897577|XP_002137722.1|DPSE	LOC117898987|XP_034664620.1|DSUB, LOC117898990|XP_034664622.1|DSUB
OG0000041	LOC4802353|XP_001359283.3|DPSE	LOC117898988|XP_034664621.1|DSUB, LOC117898986|XP_034664619.1|DSUB
OG0000042	LOC6902242|XP_002133769.2|DPSE	LOC117903839|XP_034672183.1|DSUB
OG0000042	LOC4804794|XP_001361299.3|DPSE	LOC117891862|XP_034653515.1|DSUB
OG0000042	LOC5495510|XP_001361301.4|DPSE	LOC117891861|XP_034653514.1|DSUB
OG0000042	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE	LOC117891863|XP_034653516.1|DSUB
OG0000042	LOC6902899|XP_002132633.1|DPSE	LOC117901781|XP_034668580.1|DSUB
OG0000042	LOC4804792|XP_001361298.2|DPSE	LOC117891864|XP_034653517.1|DSUB
OG0000043	LOC4803128|XP_001359922.2|DPSE	LOC117898000|XP_034663019.1|DSUB
OG0000043	LOC4803135|XP_001359927.2|DPSE	LOC117897983|XP_034662986.1|DSUB
OG0000043	LOC6897936|XP_002138038.2|DPSE	LOC117897815|XP_034662757.1|DSUB
OG0000043	LOC4803134|XP_001359926.3|DPSE	LOC117898866|XP_034664435.1|DSUB
OG0000043	LOC4803126|XP_001359920.4|DPSE	LOC117897840|XP_034662797.1|DSUB, LOC117897841|XP_034662798.1|DSUB
OG0000043	LOC6897937|XP_002138039.2|DPSE	LOC117898867|XP_034664437.1|DSUB
OG0000043	LOC4803132|XP_001359925.3|DPSE	LOC117897193|XP_034661785.1|DSUB
OG0000044	LOC4802344|XP_001359278.1|DPSE	LOC117898991|XP_034664623.1|DSUB
OG0000044	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE	LOC117895983|XP_034659856.1|DSUB
OG0000044	LOC6897571|XP_033232533.1|DPSE	LOC117897592|XP_034662438.1|DSUB
OG0000044	LOC4802345|XP_001359279.2|DPSE	LOC117897591|XP_034662436.1|DSUB, LOC117897590|XP_034662434.1|DSUB, LOC117897593|XP_034662439.1|DSUB
OG0000044	LOC4802849|XP_001359684.3|DPSE	LOC117898153|XP_034663242.1|DSUB
OG0000045	LOC4812813|XP_033238456.1|DPSE	LOC117894865|XP_034658016.1|DSUB
OG0000045	LOC4813084|XP_001353641.2|DPSE	LOC117893502|XP_034656031.1|DSUB
OG0000045	LOC6900434|XP_002134825.3|DPSE	LOC117894637|XP_034657700.1|DSUB
OG0000045	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE	LOC117893875|XP_034656539.1|DSUB
OG0000046	LOC4800854|XP_001358055.2|DPSE	LOC117898099|XP_034663170.1|DSUB
OG0000046	LOC6902130|XP_002133661.3|DPSE	LOC117892263|XP_034654274.1|DSUB
OG0000046	LOC6902128|XP_002133659.2|DPSE	LOC117892238|XP_034654240.1|DSUB
OG0000046	LOC6898136|XP_002138215.2|DPSE	LOC117892077|XP_034653957.1|DSUB
OG0000046	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB
OG0000047	LOC4803784|XP_001360446.3|DPSE	LOC117891323|XP_034652630.1|DSUB
OG0000047	LOC4803787|XP_001360449.3|DPSE	LOC117891482|XP_034652852.1|DSUB
OG0000047	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE	LOC117892480|XP_034654625.1|DSUB
OG0000047	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE	LOC117893757|XP_034656383.1|DSUB
OG0000047	LOC4805161|XP_001361611.2|DPSE	LOC117891376|XP_034652704.1|DSUB
OG0000047	LOC4813116|XP_001353776.3|DPSE	LOC117895380|XP_034658890.1|DSUB
OG0000048	LOC6900019|XP_002135384.1|DPSE	LOC117894532|XP_034657540.1|DSUB
OG0000048	LOC6900017|XP_033238773.1|DPSE, LOC6900029|XP_033240343.1|DPSE	LOC117894519|XP_034657522.1|DSUB
OG0000048	LOC4812161|XP_001352552.3|DPSE	LOC117894523|XP_034657528.1|DSUB
OG0000048	LOC4812224|XP_033238777.1|DPSE	LOC117894537|XP_034657548.1|DSUB
OG0000049	LOC6896904|XP_002137091.3|DPSE	LOC117898481|XP_034663808.1|DSUB
OG0000049	LOC4800760|XP_001357975.3|DPSE	LOC117898484|XP_034663812.1|DSUB
OG0000049	LOC4800759|XP_001357974.3|DPSE	LOC117898479|XP_034663805.1|DSUB
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC117899170|XP_034664920.1|DSUB
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC117898482|XP_034663809.1|DSUB
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC117892195|XP_034654177.1|DSUB
OG0000050	LOC6899906|XP_002135274.3|DPSE	LOC117893228|XP_034655655.1|DSUB
OG0000050	LOC6899912|XP_033237397.1|DPSE	LOC117893221|XP_034655647.1|DSUB
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC117893222|XP_034655648.1|DSUB
OG0000050	LOC6899908|XP_033237399.1|DPSE	LOC117893225|XP_034655653.1|DSUB
OG0000050	LOC6899907|XP_033237400.1|DPSE	LOC117894628|XP_034657684.1|DSUB
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC117893220|XP_034655645.1|DSUB
OG0000050	LOC6899909|XP_033237398.1|DPSE	LOC117893224|XP_034655652.1|DSUB
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC117896438|XP_034660657.1|DSUB
OG0000051	LOC6896948|XP_002137133.2|DPSE	LOC117898110|XP_034663186.1|DSUB
OG0000051	LOC4800870|XP_001358067.3|DPSE	LOC117898109|XP_034663185.1|DSUB
OG0000051	LOC6897665|XP_002137803.2|DPSE	LOC117898770|XP_034664295.1|DSUB
OG0000051	LOC6897664|XP_033232373.1|DPSE	LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC4801488|XP_001358571.4|DPSE	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC4801489|XP_001358572.4|DPSE	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC4803309|XP_001360071.1|DPSE	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC5384075|XP_033232371.1|DPSE	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC6896733|XP_002136944.1|DPSE, LOC6896732|XP_002136943.1|DPSE, LOC6896731|XP_002136942.1|DPSE	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB
OG0000055	LOC6896734|XP_002136946.1|DPSE	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC6896822|XP_002137025.2|DPSE	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC6897000|XP_002137186.2|DPSE	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC6896999|XP_002137185.2|DPSE	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC6902428|XP_002133362.2|DPSE	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB
OG0000058	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC6897145|XP_002137325.3|DPSE, LOC6897144|XP_002137324.2|DPSE	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC4816666|XP_001356006.2|DPSE	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC6902543|XP_033236222.1|DPSE	LOC117901275|XP_034667859.1|DSUB
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC117901308|XP_034667909.1|DSUB
OG0000062	LOC26533356|XP_015035231.2|DPSE	LOC117901870|XP_034668718.1|DSUB
OG0000063	LOC6897651|XP_002137792.2|DPSE	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC4802566|XP_001359461.3|DPSE	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC117183250|XP_033232398.1|DPSE	LOC117897877|XP_034662844.1|DSUB
OG0000064	LOC6903363|XP_002132244.2|DPSE	LOC117900495|XP_034666775.1|DSUB
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC4800791|XP_001358004.3|DPSE	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC4800793|XP_001358005.3|DPSE	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC6896918|XP_002137102.2|DPSE	LOC117899736|XP_034665872.1|DSUB
OG0000065	LOC6896917|XP_002137101.1|DPSE	LOC117897956|XP_034662949.1|DSUB
OG0000066	LOC4814734|XP_001354838.2|DPSE	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC6897545|XP_002137691.2|DPSE	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC4801086|XP_001358244.4|DPSE	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC6900642|XP_002135015.3|DPSE	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC6900130|XP_033241129.1|DPSE	LOC117893134|XP_034655476.1|DSUB
OG0000071	LOC4811953|XP_001352897.3|DPSE	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC6900213|XP_033239373.1|DPSE	LOC117895750|XP_034659511.1|DSUB
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC117895746|XP_034659508.1|DSUB
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC6897658|XP_002137797.2|DPSE	LOC117896566|XP_034660858.1|DSUB
OG0000076	LOC6897657|XP_015037929.2|DPSE	LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC6902977|XP_015036111.2|DPSE	LOC117902530|XP_034669847.1|DSUB, LOC117902528|XP_034669845.1|DSUB, LOC117902532|XP_034669850.1|DSUB
OG0000079	LOC26534025|XP_033235814.1|DPSE, LOC6902942|XP_002132668.2|DPSE	LOC117902529|XP_034669846.1|DSUB, LOC117902531|XP_034669849.1|DSUB
OG0000079	LOC6902963|XP_002132689.1|DPSE	LOC117900595|XP_034666896.1|DSUB
OG0000079	LOC6902964|XP_015036104.1|DPSE	LOC117901221|XP_034667782.1|DSUB
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC117892007|XP_034653785.1|DSUB
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC117895630|XP_034659277.1|DSUB
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC6899312|XP_033235907.1|DPSE	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC117183164|XP_015036952.2|DPSE	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB
OG0000083	LOC6902369|XP_002133315.2|DPSE	LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC4804897|XP_015040262.2|DPSE	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC4804123|XP_001360733.2|DPSE	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC4802658|XP_001359535.3|DPSE	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC4802361|XP_001359290.2|DPSE	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC4804675|XP_001361198.4|DPSE	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC6900810|XP_002135169.2|DPSE	LOC117893821|XP_034656463.1|DSUB
OG0000097	LOC6900802|XP_033239884.1|DPSE	LOC117893164|XP_034655531.1|DSUB
OG0000097	LOC26533006|XP_033237387.1|DPSE	LOC117893163|XP_034655530.1|DSUB
OG0000097	LOC26533357|XP_015036091.2|DPSE	LOC117894024|XP_034656752.1|DSUB
OG0000097	LOC117183379|XP_033233014.1|DPSE, LOC26533232|XP_033233009.1|DPSE, LOC26533404|XP_015037669.2|DPSE, LOC26533620|XP_015043365.2|DPSE, LOC26534072|XP_015043369.2|DPSE	LOC117899240|XP_034665007.1|DSUB
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC6901833|XP_002133371.2|DPSE	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC4801809|XP_001358843.4|DPSE	LOC117899210|XP_034664973.1|DSUB
OG0000100	LOC4801613|XP_001358676.4|DPSE	LOC117898731|XP_034664242.1|DSUB
OG0000100	LOC6897276|XP_002137436.2|DPSE	LOC117896795|XP_034661182.1|DSUB
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC4812871|XP_001353722.3|DPSE	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC4813106|XP_001353445.4|DPSE	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC117185148|XP_033241100.1|DPSE	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC4802639|XP_033241098.1|DPSE	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC4803727|XP_001360399.3|DPSE	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC4816269|XP_001355878.2|DPSE	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC4803728|XP_001360400.3|DPSE	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC6896786|XP_002136991.3|DPSE	LOC117897295|XP_034661930.1|DSUB
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC4804962|XP_001361439.2|DPSE	LOC117890150|XP_034650731.1|DSUB
OG0000111	LOC4804960|XP_001361438.4|DPSE	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC4801479|XP_001358564.4|DPSE	LOC117897174|XP_034661763.1|DSUB
OG0000113	LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC117897177|XP_034661767.1|DSUB
OG0000114	LOC4817555|XP_001356962.1|DPSE	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC117902139|XP_034669166.1|DSUB
