Orthogroup	DPSE.longest_only	DHYD.longest_only
OG0000049	LOC4800766|XP_001357981.4|DPSE	LOC111594476|XP_023163545.2|DHYD
OG0000049	LOC4800764|XP_001357979.3|DPSE	LOC111594581|XP_023163706.2|DHYD
OG0000050	LOC4805406|XP_001361811.3|DPSE	LOC111592220|XP_023160064.2|DHYD
OG0000050	LOC6899911|XP_002135279.1|DPSE	LOC111597562|XP_023168129.2|DHYD
OG0000050	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE	LOC111597563|XP_023168130.1|DHYD
OG0000050	LOC6899913|XP_002135281.2|DPSE	LOC111597557|XP_023168122.2|DHYD
OG0000051	LOC4802029|XP_001359029.3|DPSE	LOC111604842|XP_023178842.2|DHYD
OG0000051	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE	LOC111598254|XP_023169188.2|DHYD
OG0000052	LOC4801488|XP_001358571.4|DPSE, LOC4801489|XP_001358572.4|DPSE	LOC111604961|XP_023179009.1|DHYD, LOC111604963|XP_023179011.2|DHYD, LOC111604962|XP_023179010.1|DHYD
OG0000052	LOC4803747|XP_001360412.1|DPSE	LOC111604228|XP_023177970.1|DHYD, LOC111604271|XP_023178041.2|DHYD, LOC111604241|XP_023177996.1|DHYD, LOC111604278|XP_023178055.1|DHYD
OG0000052	LOC4803748|XP_001360413.3|DPSE	LOC111604234|XP_023177982.1|DHYD
OG0000053	LOC4803611|XP_001360303.3|DPSE	LOC111602599|XP_023175526.2|DHYD
OG0000053	LOC6898153|XP_002138231.3|DPSE	LOC111602600|XP_023175527.2|DHYD
OG0000053	LOC4803609|XP_001360302.2|DPSE	LOC111596382|XP_023166356.2|DHYD
OG0000053	LOC6898152|XP_002138230.3|DPSE	LOC111596381|XP_023166355.2|DHYD
OG0000053	LOC6898150|XP_002138228.2|DPSE	LOC111596379|XP_023166352.2|DHYD
OG0000054	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE	LOC111604826|XP_023178817.2|DHYD
OG0000054	LOC4803310|XP_001360074.4|DPSE	LOC111593322|XP_023161796.2|DHYD
OG0000054	LOC5384075|XP_033232371.1|DPSE, LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE	LOC111604856|XP_023178857.2|DHYD
OG0000055	LOC5495517|XP_002136945.3|DPSE, LOC6896734|XP_002136946.1|DPSE	LOC111603258|XP_023176533.1|DHYD, LOC111603253|XP_023176529.1|DHYD, LOC111603262|XP_023176542.2|DHYD, LOC111603257|XP_023176532.1|DHYD
OG0000056	LOC4800581|XP_015038723.2|DPSE	LOC111599611|XP_023171068.2|DHYD
OG0000056	LOC4800580|XP_001357831.3|DPSE	LOC111599619|XP_023171079.2|DHYD, LOC111599613|XP_023171070.2|DHYD
OG0000056	LOC6897000|XP_002137186.2|DPSE, LOC6896999|XP_002137185.2|DPSE	LOC111600558|XP_023172478.1|DHYD
OG0000058	LOC6902428|XP_002133362.2|DPSE, LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE	LOC111602372|XP_023175155.1|DHYD, LOC111602373|XP_023175156.2|DHYD
OG0000058	LOC4816156|XP_001355873.3|DPSE	LOC111602375|XP_023175159.2|DHYD, LOC111602371|XP_023175154.1|DHYD, LOC111602374|XP_023175158.2|DHYD
OG0000058	LOC4816089|XP_001355320.2|DPSE	LOC111591894|XP_023159568.1|DHYD
OG0000059	LOC6897147|XP_002137327.1|DPSE	LOC111595783|XP_030078737.1|DHYD
OG0000059	LOC6897146|XP_033232929.1|DPSE	LOC111595875|XP_023165572.2|DHYD
OG0000059	LOC4801319|XP_001358434.2|DPSE	LOC111595256|XP_023164673.2|DHYD
OG0000060	LOC4816062|XP_001355381.1|DPSE	LOC111605118|XP_023179239.1|DHYD
OG0000060	LOC4817672|XP_001357060.2|DPSE	LOC111594203|XP_023163168.1|DHYD
OG0000060	LOC6897604|XP_002137749.3|DPSE	LOC115482748|XP_030081618.1|DHYD
OG0000060	LOC4800333|XP_033234022.1|DPSE	LOC111597837|XP_023168500.1|DHYD
OG0000060	LOC4815703|XP_001355362.3|DPSE	LOC111598840|XP_023170044.1|DHYD
OG0000061	LOC4816506|XP_001356011.2|DPSE	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC4816666|XP_001356006.2|DPSE, LOC6902543|XP_033236222.1|DPSE	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC4816280|XP_001356010.3|DPSE	LOC111601143|XP_023173378.2|DHYD
OG0000061	LOC4816542|XP_001356009.2|DPSE	LOC111601144|XP_023173379.1|DHYD
OG0000062	LOC4814796|XP_001355129.2|DPSE	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC4816599|XP_001356269.1|DPSE	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC6897651|XP_002137792.2|DPSE, LOC4802566|XP_001359461.3|DPSE	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC6900640|XP_002135013.2|DPSE	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC4813121|XP_001353706.2|DPSE	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC6900641|XP_002135014.2|DPSE	LOC111597464|XP_023167980.2|DHYD
OG0000065	LOC6896923|XP_002137108.2|DPSE	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE, LOC4800791|XP_001358004.3|DPSE, LOC4800793|XP_001358005.3|DPSE, LOC6896918|XP_002137102.2|DPSE, LOC6896917|XP_002137101.1|DPSE	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC6897545|XP_002137691.2|DPSE, LOC4801086|XP_001358244.4|DPSE	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC6903735|XP_002136740.2|DPSE	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC4803318|XP_001360081.2|DPSE	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC26533930|XP_015041746.1|DPSE	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC6902765|XP_033236203.1|DPSE	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC4801537|XP_001358611.3|DPSE	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC4813294|XP_001353742.3|DPSE	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC4805303|XP_001361725.2|DPSE	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC4813729|XP_001353743.2|DPSE	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC6901001|XP_033238396.1|DPSE	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC4815620|XP_015041394.2|DPSE	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC4804621|XP_033234564.1|DPSE	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC4816245|XP_001355864.2|DPSE	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC4815848|XP_001355583.2|DPSE	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC4816246|XP_001355865.2|DPSE	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC6902417|XP_002133351.2|DPSE	LOC111602194|XP_023174924.2|DHYD
OG0000071	LOC6900212|XP_002135544.1|DPSE	LOC111599791|XP_030081795.1|DHYD
OG0000072	LOC4803792|XP_001360452.3|DPSE	LOC111604605|XP_023178486.1|DHYD
OG0000072	LOC4803788|XP_001360450.3|DPSE	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC6898245|XP_002138311.1|DPSE	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC4804155|XP_001360761.3|DPSE	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC6902077|XP_033240712.1|DPSE	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC13036455|XP_003736334.2|DPSE	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC4813467|XP_001353839.3|DPSE	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC4813167|XP_001353329.2|DPSE	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC4814181|XP_001354308.4|DPSE	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC4814183|XP_001354309.1|DPSE	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC6900056|XP_033238646.1|DPSE	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC6901614|XP_002134284.3|DPSE	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC4815315|XP_001355000.2|DPSE	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC6903891|XP_002136626.1|DPSE	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC4800596|XP_001357842.1|DPSE	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC4805619|XP_001361993.1|DPSE	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC6897044|XP_003736391.1|DPSE	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC4804955|XP_001361435.3|DPSE	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC4802953|XP_001359766.2|DPSE	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC4814621|XP_001355050.3|DPSE	LOC111603133|XP_023176376.1|DHYD
OG0000078	LOC4815368|XP_001354621.3|DPSE	LOC111596540|XP_023166579.2|DHYD
OG0000079	LOC6902963|XP_002132689.1|DPSE, LOC6902964|XP_015036104.1|DPSE	LOC111601195|XP_023173453.2|DHYD
OG0000079	LOC6902965|XP_002132691.2|DPSE	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC4817314|XP_001356685.1|DPSE	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000079	LOC26534171|XP_015036113.2|DPSE	LOC111600916|XP_023173050.2|DHYD, LOC111597758|XP_023168380.1|DHYD, LOC115483215|XP_030080368.1|DHYD, LOC111599530|XP_023170953.1|DHYD
OG0000080	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC4805687|XP_001362046.3|DPSE	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC4811957|XP_001352460.4|DPSE	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC4803829|XP_001360483.2|DPSE	LOC111600682|XP_023172704.2|DHYD
OG0000082	LOC4800945|XP_001358129.3|DPSE	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC4801644|XP_001358698.2|DPSE	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC6899312|XP_033235907.1|DPSE, LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE, LOC6902371|XP_002133317.3|DPSE, LOC6902370|XP_002133316.2|DPSE	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC26532411|XP_033235904.1|DPSE	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC4803751|XP_001360416.2|DPSE	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC4805472|XP_001361867.2|DPSE	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC4804898|XP_001361384.3|DPSE	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC4804253|XP_001360840.1|DPSE	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC4816786|XP_001356332.1|DPSE	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC4817851|XP_001357379.2|DPSE	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC6902768|XP_002132512.2|DPSE	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC4805581|XP_001361962.1|DPSE	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC6903460|XP_002132339.1|DPSE	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC6897738|XP_015038003.2|DPSE	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC6897737|XP_002137843.1|DPSE	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC4802911|XP_001359737.1|DPSE	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC4812687|XP_001353070.2|DPSE	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC4805122|XP_001361578.1|DPSE	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC4805121|XP_015040451.2|DPSE	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC6900041|XP_002135405.1|DPSE	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC6899944|XP_002135312.2|DPSE	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC4801161|XP_015037056.1|DPSE	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC4816825|XP_001356505.3|DPSE	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC4801449|XP_033232375.1|DPSE	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC4801443|XP_001358537.1|DPSE	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC4802360|XP_001359289.2|DPSE	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC4802357|XP_001359285.1|DPSE	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC4802658|XP_001359535.3|DPSE, LOC4802361|XP_001359290.2|DPSE	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC4817063|XP_015036040.1|DPSE	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC4814997|XP_001354996.4|DPSE	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC4813472|XP_015043125.2|DPSE	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC4801917|XP_001358935.4|DPSE	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC6897403|XP_002137555.3|DPSE	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC6897404|XP_015037507.2|DPSE	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC6897015|XP_002137200.2|DPSE	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC4816202|XP_001355846.3|DPSE	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC4800823|XP_001358028.1|DPSE	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC4815949|XP_001355223.2|DPSE	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC6901374|XP_015041636.2|DPSE	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC26533905|XP_015035090.2|DPSE	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC4801809|XP_001358843.4|DPSE	LOC111602698|XP_030078699.1|DHYD
OG0000100	LOC4801613|XP_001358676.4|DPSE	LOC111593272|XP_023161711.2|DHYD
OG0000100	LOC6897276|XP_002137436.2|DPSE	LOC111593249|XP_030080785.1|DHYD
OG0000101	LOC6900247|XP_015044019.2|DPSE	LOC115483448|XP_030081298.1|DHYD
OG0000102	LOC4804100|XP_001360716.3|DPSE	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC4804567|XP_001361108.2|DPSE	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC4812871|XP_001353722.3|DPSE, LOC4813106|XP_001353445.4|DPSE	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC4813251|XP_033237392.1|DPSE	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC4805641|XP_001362010.2|DPSE	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC4811865|XP_001352567.2|DPSE	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC4817994|XP_001357248.2|DPSE	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	LOC4812453|XP_001352571.2|DPSE	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC6897188|XP_033241709.1|DPSE	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC4802641|XP_001359524.3|DPSE	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	LOC117185148|XP_033241100.1|DPSE, LOC4802639|XP_033241098.1|DPSE	LOC111597554|XP_023168119.2|DHYD
OG0000107	LOC4803727|XP_001360399.3|DPSE, LOC4816269|XP_001355878.2|DPSE, LOC4803728|XP_001360400.3|DPSE	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE, LOC6896786|XP_002136991.3|DPSE	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC4816673|XP_001356046.3|DPSE	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC4813509|XP_001353237.3|DPSE	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC4813564|XP_001353238.4|DPSE	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC4813596|XP_001353239.2|DPSE	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC4813344|XP_001353235.2|DPSE	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC4804957|XP_001361436.2|DPSE	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC4804962|XP_001361439.2|DPSE, LOC4804960|XP_001361438.4|DPSE	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC4816070|XP_001355599.3|DPSE	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC4814555|XP_001355049.4|DPSE	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC4801479|XP_001358564.4|DPSE, LOC6899502|XP_033240539.1|DPSE, LOC117185048|XP_033240543.1|DPSE, LOC26531981|XP_033240362.1|DPSE, LOC6899402|XP_002136128.1|DPSE, LOC6899401|XP_002136127.1|DPSE, LOC6904066|XP_033240668.1|DPSE, LOC117185004|XP_033240273.1|DPSE, LOC117185065|XP_033240663.1|DPSE, LOC6904030|XP_033240677.1|DPSE, LOC117185072|XP_033240678.1|DPSE, LOC6897235|XP_002137407.2|DPSE, LOC26533299|XP_015041637.2|DPSE, LOC6901379|XP_002134067.2|DPSE	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC4817555|XP_001356962.1|DPSE	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC4817556|XP_001356963.1|DPSE	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC4817557|XP_001356964.1|DPSE	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC4802359|XP_001359288.2|DPSE	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC6897573|XP_033241883.1|DPSE, LOC4802343|XP_001359280.3|DPSE	LOC111604823|XP_023178815.2|DHYD
OG0000116	LOC4802356|XP_001359286.3|DPSE	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC4816702|XP_001356233.1|DPSE	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC4816357|XP_001356234.2|DPSE	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC4816358|XP_001356235.2|DPSE	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC6902710|XP_002133224.1|DPSE	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC6901699|XP_002134369.2|DPSE	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC4800772|XP_001357987.3|DPSE	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC4800771|XP_001357986.2|DPSE	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC4800773|XP_001357988.3|DPSE	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC6901854|XP_002133392.2|DPSE	LOC111604779|XP_023178762.1|DHYD
OG0000120	LOC4803913|XP_001360557.1|DPSE	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC6902120|XP_002133651.2|DPSE	LOC111603518|XP_023176910.1|DHYD
OG0000120	LOC4814059|XP_001354232.2|DPSE	LOC111601088|XP_023173283.1|DHYD
OG0000121	LOC4815827|XP_001355632.3|DPSE	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC6897326|XP_002137478.2|DPSE	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC4801728|XP_001358772.2|DPSE	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC4817541|XP_001356952.2|DPSE	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC6901494|XP_002134180.2|DPSE	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC4805302|XP_001361724.1|DPSE	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC4817383|XP_001356484.3|DPSE	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC4805442|XP_001361843.2|DPSE	LOC111604152|XP_023177844.1|DHYD, LOC111604143|XP_023177833.1|DHYD
OG0000123	LOC4802278|XP_001359230.2|DPSE	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC4805062|XP_001361526.2|DPSE	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	LOC6898772|XP_002138749.2|DPSE, LOC6898774|XP_002138751.4|DPSE	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC4801148|XP_003736422.2|DPSE	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC4801426|XP_003736507.1|DPSE	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC6898246|XP_002138312.2|DPSE	LOC111594119|XP_023163047.2|DHYD
OG0000126	LOC6903471|XP_015035428.2|DPSE	LOC111600358|XP_023172204.2|DHYD, LOC111598993|XP_023170265.1|DHYD
OG0000127	LOC6897876|XP_003736880.2|DPSE, LOC4802979|XP_001359787.3|DPSE	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC4802977|XP_001359786.2|DPSE	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC4802973|XP_001359783.3|DPSE	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC4803763|XP_001360426.3|DPSE	LOC111604073|XP_030081308.1|DHYD
OG0000129	LOC6901846|XP_002133384.1|DPSE	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC6900541|XP_002134925.1|DPSE	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC26532932|XP_015035708.2|DPSE	LOC111600993|XP_023173153.1|DHYD
OG0000129	LOC4815973|XP_001355257.2|DPSE	LOC111597361|XP_023167784.1|DHYD
OG0000130	LOC4814083|XP_001354216.4|DPSE	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC4813204|XP_015043202.2|DPSE	LOC111595642|XP_023165234.2|DHYD
OG0000130	LOC4812908|XP_001353821.1|DPSE, LOC4814118|XP_001354215.1|DPSE	LOC111595664|XP_023165254.2|DHYD
OG0000131	LOC4801402|XP_001358502.3|DPSE	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC4817091|XP_033235701.1|DPSE	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC4802383|XP_001359312.1|DPSE	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC6897020|XP_002137205.1|DPSE	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC4815530|XP_001355363.4|DPSE	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC4816709|XP_001356064.2|DPSE	LOC111601548|XP_023173960.1|DHYD
OG0000136	LOC26532788|XP_015039900.2|DPSE	LOC111597401|XP_023167848.2|DHYD
OG0000137	LOC6899972|XP_002135340.3|DPSE	LOC111596505|XP_023166534.1|DHYD
OG0000137	LOC4801920|XP_001358938.2|DPSE	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC6900167|XP_002135506.1|DPSE	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC4802999|XP_001359805.3|DPSE	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC4802998|XP_001359804.3|DPSE	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC4803004|XP_001359809.4|DPSE	LOC111603667|XP_023177119.1|DHYD
OG0000139	LOC6903254|XP_002132953.2|DPSE, LOC6903167|XP_002132867.2|DPSE, LOC6903166|XP_002132866.2|DPSE	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD
OG0000140	LOC4801149|XP_001358287.3|DPSE	LOC111598783|XP_023169969.2|DHYD
OG0000140	LOC6898982|XP_033234599.1|DPSE	LOC111603316|XP_023176608.2|DHYD
OG0000141	LOC6900706|XP_015043198.1|DPSE	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC4813077|XP_015043197.2|DPSE	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC6900705|XP_002135068.1|DPSE	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC6897479|XP_002137628.3|DPSE	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC4811728|XP_033232983.1|DPSE	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC6901253|XP_002133954.2|DPSE	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC4813283|XP_001353993.3|DPSE	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC4813434|XP_001353992.4|DPSE	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC6897589|XP_033241591.1|DPSE	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC6901434|XP_033238837.1|DPSE	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC26533897|XP_015044394.2|DPSE	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC4814222|XP_001354408.3|DPSE	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC4817494|XP_001356913.2|DPSE	LOC115483294|XP_030080505.1|DHYD, LOC111594181|XP_023163131.1|DHYD
OG0000145	LOC4817492|XP_001356911.2|DPSE	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	LOC4817493|XP_001356912.1|DPSE	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC4816304|XP_001355892.2|DPSE	LOC111595831|XP_023165506.1|DHYD
