Orthogroup	DBIA.longest_only	DMEL.longest_only
OG0000046	LOC108024103|XP_016949370.1|DBIA	CG14205|NP_608323.1|DMEL
OG0000046	LOC108024088|XP_016949352.1|DBIA	CG14204|NP_608321.1|DMEL
OG0000046	LOC108024336|XP_016949726.1|DBIA	CG16723|NP_651159.3|DMEL
OG0000046	LOC108024337|XP_016949728.1|DBIA	CG10183|NP_651160.3|DMEL
OG0000046	LOC108024872|XP_016950506.1|DBIA	CG33337|NP_996269.2|DMEL
OG0000046	LOC108024879|XP_016950512.1|DBIA	CG10182|NP_651158.1|DMEL
OG0000046	LOC108029852|XP_016957830.1|DBIA	CG13325|NP_610836.1|DMEL
OG0000047	LOC108036240|XP_016967738.1|DBIA	loopin-1|NP_001097338.1|DMEL
OG0000047	LOC108036255|XP_016967753.1|DBIA	S-Lap8|NP_611132.1|DMEL
OG0000047	LOC108029392|XP_016957110.1|DBIA	S-Lap5|NP_610892.1|DMEL
OG0000047	LOC108035707|XP_016966919.1|DBIA	S-Lap3|NP_648394.1|DMEL
OG0000047	LOC108029377|XP_016957093.1|DBIA	S-Lap7|NP_610900.1|DMEL
OG0000047	LOC108034788|XP_016965261.1|DBIA	S-Lap4|NP_729613.1|DMEL
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	CG13060|NP_648873.1|DMEL, CG13041|NP_648872.1|DMEL
OG0000048	LOC108035017|XP_016965850.1|DBIA	CG13043|NP_648868.2|DMEL
OG0000048	LOC108035032|XP_016965866.1|DBIA	CG13063|NP_648869.1|DMEL
OG0000048	LOC108035016|XP_016965849.1|DBIA	CG13044|NP_648867.1|DMEL
OG0000048	LOC108035019|XP_016965851.1|DBIA	CG13042|NP_648870.1|DMEL
OG0000049	LOC108024404|XP_016949805.1|DBIA	CG4053|NP_650601.2|DMEL
OG0000049	LOC108024363|XP_016949755.1|DBIA	CG5246|NP_650603.1|DMEL
OG0000049	LOC108024349|XP_016949740.1|DBIA	CG17475|NP_650600.2|DMEL
OG0000049	LOC108024839|XP_016950464.1|DBIA	CG31269|NP_001097818.1|DMEL
OG0000049	LOC108024840|XP_016950465.1|DBIA	CG31265|NP_650599.1|DMEL
OG0000049	LOC108024876|XP_016950510.1|DBIA	CG5255|NP_650604.1|DMEL
OG0000050	LOC108029844|XP_016957821.1|DBIA	CG13193|NP_610699.1|DMEL
OG0000050	LOC108030726|XP_016959257.1|DBIA	CG33766|NP_001027140.1|DMEL
OG0000050	LOC108030785|XP_016959326.1|DBIA	CG33770|NP_001027144.2|DMEL
OG0000050	LOC108030724|XP_016959254.1|DBIA	CG33769|NP_001027143.1|DMEL
OG0000050	LOC108030784|XP_016959325.1|DBIA	CG33767|NP_001027141.1|DMEL
OG0000050	LOC108030723|XP_016959253.1|DBIA	CG33771|NP_001027145.3|DMEL
OG0000050	LOC108030725|XP_016959255.1|DBIA	CG33768|NP_001027142.2|DMEL
OG0000051	LOC108031259|XP_016959986.1|DBIA	Cyp313b1|NP_649807.1|DMEL
OG0000051	LOC108031167|XP_016959876.1|DBIA	Cyp313a4|NP_650224.3|DMEL
OG0000051	LOC108031055|XP_016959745.1|DBIA	Cyp313a5|NP_650168.1|DMEL
OG0000051	LOC108031066|XP_016959760.1|DBIA	Cyp313a3|NP_650170.2|DMEL
OG0000052	LOC108031139|XP_016959843.1|DBIA	CG16904|NP_649957.1|DMEL
OG0000052	LOC108024786|XP_016950390.1|DBIA	CG31141|NP_732912.2|DMEL
OG0000052	LOC108031304|XP_016960037.1|DBIA	CG8534|NP_649955.1|DMEL
OG0000052	LOC108031177|XP_016959886.1|DBIA	CG9458|NP_731419.1|DMEL
OG0000052	LOC108031170|XP_016959879.1|DBIA	CG9459|NP_649958.2|DMEL
OG0000052	LOC108029994|XP_016957997.1|DBIA	CG17821|NP_725820.2|DMEL
OG0000052	LOC108029937|XP_016957921.1|DBIA	CG18609|NP_611365.2|DMEL
OG0000053	LOC108029369|XP_016957086.1|DBIA	Mal-A8|NP_610384.1|DMEL
OG0000053	LOC108029362|XP_016957079.1|DBIA	Mal-A7|NP_610383.1|DMEL
OG0000053	LOC108029361|XP_016957078.1|DBIA	Mal-A6|NP_995779.2|DMEL
OG0000053	LOC108029360|XP_016957077.1|DBIA	Mal-A5|NP_610382.2|DMEL
OG0000053	LOC108029370|XP_016957087.1|DBIA	Mal-A1|NP_476627.3|DMEL
OG0000054	LOC108026311|XP_016952687.1|DBIA	AOX1|NP_650475.1|DMEL
OG0000054	LOC108026092|XP_016952281.1|DBIA	AOX2|NP_732047.2|DMEL
OG0000054	LOC108026028|XP_016952208.1|DBIA	AOX4|NP_650478.1|DMEL
OG0000054	LOC108026363|XP_016952768.1|DBIA	AOX3|NP_650477.1|DMEL
OG0000055	LOC108025121|XP_016950876.1|DBIA	CecA2|NP_524589.1|DMEL, CecA1|NP_524588.1|DMEL
OG0000055	LOC108025100|XP_016950852.1|DBIA	CecB|NP_524590.1|DMEL
OG0000056	LOC108031456|XP_016960380.1|DBIA	CG6726|NP_651120.1|DMEL
OG0000056	LOC108031453|XP_016960377.1|DBIA	CG17110|NP_651121.1|DMEL
OG0000056	LOC108031455|XP_016960379.1|DBIA	CG17109|NP_651122.2|DMEL
OG0000056	LOC108031454|XP_016960378.1|DBIA	CG6738|NP_651124.1|DMEL
OG0000056	LOC108031452|XP_016960376.1|DBIA	CG6733|NP_651123.1|DMEL
OG0000056	LOC108031982|XP_016961266.1|DBIA	CG6465|NP_650004.1|DMEL
OG0000058	LOC108036205|XP_016967686.1|DBIA	AANATL4|NP_611406.1|DMEL
OG0000058	LOC108032495|XP_016961804.1|DBIA	AANATL3|NP_610018.1|DMEL
OG0000058	LOC108036206|XP_016967687.1|DBIA	AANATL6|NP_611405.2|DMEL, AANATL5|NP_611403.1|DMEL
OG0000058	LOC108033435|XP_016963248.1|DBIA	AANATL2|NP_609005.1|DMEL
OG0000058	LOC108029081|XP_016956700.1|DBIA	AgmNAT|NP_572268.1|DMEL
OG0000059	LOC108025520|XP_016951530.1|DBIA	TwdlH|NP_651490.1|DMEL
OG0000059	LOC108025316|XP_016951215.1|DBIA	TwdlJ|NP_651489.2|DMEL
OG0000059	LOC108025317|XP_016951216.1|DBIA	TwdlK|NP_651488.1|DMEL
OG0000059	LOC108025519|XP_016951529.1|DBIA	TwdlN|NP_733160.1|DMEL
OG0000059	LOC108025314|XP_016951213.1|DBIA	TwdlM|NP_651484.1|DMEL
OG0000060	LOC108031902|XP_016961196.1|DBIA	CkIalpha|NP_511140.1|DMEL
OG0000060	LOC108033390|XP_016963198.1|DBIA	CG7094|NP_609851.2|DMEL
OG0000060	LOC108023813|XP_016948948.1|DBIA	CG12147|NP_649536.1|DMEL
OG0000060	LOC108025323|XP_016951236.1|DBIA	dco|NP_001356928.1|DMEL
OG0000060	LOC108024403|XP_016949804.1|DBIA	CG2577|NP_572794.1|DMEL
OG0000060	LOC108027722|XP_016954764.1|DBIA	CG9962|NP_608697.1|DMEL
OG0000061	LOC108032412|XP_016961721.1|DBIA	CG15255|NP_609755.1|DMEL
OG0000061	LOC108032443|XP_016961757.1|DBIA	CG7631|NP_609760.1|DMEL
OG0000061	LOC108032400|XP_016961710.1|DBIA	CG15254|NP_609757.1|DMEL
OG0000061	LOC108032401|XP_016961711.1|DBIA	CG15253|NP_609758.1|DMEL
OG0000062	LOC108024224|XP_016949584.1|DBIA	CG12111|NP_572491.1|DMEL
OG0000062	LOC108033678|XP_016963623.1|DBIA	Lectin-galC1|NP_477200.1|DMEL
OG0000062	LOC108027642|XP_016954648.1|DBIA	CG43055|NP_001245867.1|DMEL
OG0000063	LOC108024640|XP_016950181.1|DBIA	CG17929|NP_650532.2|DMEL
OG0000063	LOC108024653|XP_016950205.1|DBIA	CG6901|NP_650531.1|DMEL
OG0000063	LOC108024632|XP_016950168.1|DBIA	CG17930|NP_650533.1|DMEL
OG0000063	LOC108034681|XP_016965111.1|DBIA	CG42826|NP_001189079.1|DMEL
OG0000063	LOC108035615|XP_016966791.1|DBIA	CG32053|NP_729587.1|DMEL
OG0000063	LOC108035614|XP_016966789.1|DBIA	CG32054|NP_729588.1|DMEL
OG0000063	LOC108034510|XP_016964923.1|DBIA	CG42825|NP_729590.1|DMEL
OG0000065	LOC108027234|XP_016954057.1|DBIA	CG10096|NP_001027183.1|DMEL
OG0000065	LOC108027236|XP_016954058.1|DBIA	CG10097|NP_731699.2|DMEL
OG0000065	LOC108023319|XP_016948114.1|DBIA	CG14893|NP_650568.2|DMEL
OG0000065	LOC108023329|XP_016948142.1|DBIA	CG17562|NP_650566.1|DMEL
OG0000065	LOC108023328|XP_016948127.1|DBIA	CG17560|NP_650567.1|DMEL
OG0000066	LOC108024355|XP_016949747.1|DBIA	CG15717|NP_572856.1|DMEL
OG0000066	LOC108027312|XP_016954195.1|DBIA	CG2336|NP_731094.3|DMEL
OG0000066	LOC108024442|XP_016949849.1|DBIA	CG12516|NP_651615.2|DMEL
OG0000066	LOC108033498|XP_016963327.1|DBIA	CG11634|NP_610128.2|DMEL
OG0000066	LOC108026077|XP_016952264.1|DBIA	CG5623|NP_650485.1|DMEL
OG0000066	LOC108025758|XP_016951842.1|DBIA	CG12637|NP_572645.1|DMEL
OG0000066	LOC108022830|XP_016947464.1|DBIA	CG13539|NP_611768.1|DMEL
OG0000067	LOC108027215|XP_016954031.1|DBIA	Alp5|NP_650931.1|DMEL
OG0000067	LOC108028025|XP_016955150.1|DBIA	Alp9|NP_647977.1|DMEL
OG0000067	LOC108036631|XP_016968394.1|DBIA	Alp6|NP_610496.1|DMEL
OG0000067	LOC108028052|XP_016955180.1|DBIA	Alp10|NP_647976.1|DMEL
OG0000067	LOC108028075|XP_016955204.1|DBIA	Alp1|NP_001262159.1|DMEL
OG0000068	LOC108027959|XP_016955073.1|DBIA	CG6052|NP_649002.3|DMEL
OG0000068	LOC108031521|XP_016960528.1|DBIA	CG31213|NP_001262752.1|DMEL
OG0000068	LOC108034448|XP_016964821.1|DBIA	CG42816|NP_730301.3|DMEL
OG0000068	LOC108029590|XP_016957445.1|DBIA	CG8908|NP_611464.3|DMEL
OG0000068	LOC108027565|XP_016954535.1|DBIA	ABCA|NP_608445.2|DMEL
OG0000069	LOC108022204|XP_016946546.1|DBIA	CG30428|NP_726513.1|DMEL
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	CG9498|NP_609015.2|DMEL
OG0000070	LOC108028712|XP_016956151.1|DBIA	CG13360|NP_569859.1|DMEL
OG0000070	LOC108033786|XP_016963881.1|DBIA	CG9497|NP_609014.3|DMEL
OG0000070	LOC108023296|XP_016948086.1|DBIA	CG7135|NP_573269.1|DMEL
OG0000071	LOC108034500|XP_016964894.1|DBIA	CG10725|NP_648647.1|DMEL
OG0000071	LOC108034394|XP_016964765.1|DBIA	CG10154|NP_001189089.1|DMEL
OG0000072	LOC108036662|XP_016968433.1|DBIA	jtb|NP_611126.1|DMEL
OG0000072	LOC108036290|XP_016967791.1|DBIA	CG15712|NP_611131.2|DMEL
OG0000072	LOC108036249|XP_016967747.1|DBIA	CG4409|NP_001097337.1|DMEL
OG0000073	LOC108022685|XP_016947244.1|DBIA	lolal|NP_524778.1|DMEL
OG0000073	LOC108023361|XP_016948233.1|DBIA	br|NP_001162638.2|DMEL
OG0000073	LOC108027157|XP_016953875.1|DBIA	pre-mod_mdg4_-E|NP_001287451.1|DMEL
OG0000074	LOC108028307|XP_016955519.1|DBIA	CG10472|NP_648017.1|DMEL
OG0000074	LOC108028433|XP_016955751.1|DBIA	CG7542|NP_648995.3|DMEL
OG0000075	LOC108030338|XP_016958695.1|DBIA	Hsp67Ba|NP_523998.1|DMEL
OG0000075	LOC108031173|XP_016959885.1|DBIA	Hsp27|NP_524000.1|DMEL
OG0000075	LOC108031227|XP_016959955.1|DBIA	Hsp23|NP_523999.1|DMEL
OG0000075	LOC108030349|XP_016958707.1|DBIA	Hsp26|NP_523997.1|DMEL
OG0000076	LOC108035061|XP_016965936.1|DBIA	CG42540|NP_001246627.1|DMEL
OG0000076	LOC108031057|XP_016959747.1|DBIA	CG31358|NP_650147.1|DMEL
OG0000076	LOC108031198|XP_016959909.1|DBIA	CG14736|NP_731666.2|DMEL
OG0000076	LOC108027529|XP_016954462.1|DBIA	CG33253|NP_001259699.1|DMEL
OG0000076	LOC108027531|XP_016954464.1|DBIA	Mec2|NP_573357.1|DMEL
OG0000077	LOC108026696|XP_016953273.1|DBIA	betaTub56D|NP_725896.1|DMEL
OG0000077	LOC108032098|XP_016961415.1|DBIA	betaTub85D|NP_524290.2|DMEL
OG0000077	LOC108026817|XP_016953471.1|DBIA	betaTub60D|NP_523842.2|DMEL
OG0000077	LOC108024645|XP_016950184.1|DBIA	betaTub97EF|NP_651606.2|DMEL
OG0000078	LOC108026559|XP_016952999.1|DBIA	CG15128|NP_611441.1|DMEL
OG0000078	LOC108030890|XP_016959551.1|DBIA	CG7634|NP_649332.1|DMEL
OG0000078	LOC108027078|XP_016953782.1|DBIA	wa-cup|NP_649721.2|DMEL
OG0000078	LOC108027590|XP_016954597.1|DBIA	r-cup|NP_608419.1|DMEL
OG0000078	LOC108023624|XP_016948723.1|DBIA	p-cup|NP_573216.1|DMEL
OG0000079	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA	Acp24A4|NP_001036330.1|DMEL
OG0000079	LOC108029251|XP_016956935.1|DBIA	CG16713|NP_608799.1|DMEL
OG0000079	LOC108029014|XP_016956549.1|DBIA	IM33|NP_608800.1|DMEL
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	Amy-d|NP_523768.1|DMEL, Amy-p|NP_536346.1|DMEL
OG0000080	LOC108036474|XP_016968140.1|DBIA	Amyrel|NP_477262.1|DMEL
OG0000082	LOC108026719|XP_016953316.1|DBIA	Cyp6d2|NP_611698.1|DMEL
OG0000082	LOC108032144|XP_016961473.1|DBIA	Cyp6d4|NP_651082.1|DMEL
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	Cyp6d5|NP_650327.1|DMEL
OG0000083	LOC108034224|XP_016964555.1|DBIA	LManI|NP_609407.1|DMEL
OG0000083	LOC108036802|XP_016968638.1|DBIA	LManVI|NP_609253.1|DMEL
OG0000083	LOC108036697|XP_016968476.1|DBIA	LManIII|NP_609250.2|DMEL
OG0000083	LOC108036696|XP_016968475.1|DBIA	LManIV|NP_609251.2|DMEL
OG0000083	LOC108034049|XP_016964289.1|DBIA	LManII|NP_609408.1|DMEL
OG0000084	LOC108029487|XP_016957244.1|DBIA	CG15073|NP_611362.2|DMEL
OG0000084	LOC108030446|XP_016958828.1|DBIA	CG8388|NP_611075.1|DMEL
OG0000085	LOC108029919|XP_016957901.1|DBIA	CG2070|NP_610308.2|DMEL
OG0000085	LOC108029899|XP_016957878.1|DBIA	CG30495|NP_001260785.1|DMEL
OG0000085	LOC108029891|XP_016957870.1|DBIA	CG2065|NP_610309.1|DMEL
OG0000085	LOC108030346|XP_016958700.1|DBIA	CG2064|NP_610310.2|DMEL
OG0000085	LOC108030036|XP_016958096.1|DBIA	CG30491|NP_610306.1|DMEL
OG0000086	LOC108026716|XP_016953312.1|DBIA	fest|NP_611412.1|DMEL
OG0000087	LOC108033838|XP_016963957.1|DBIA	Cpr30F|NP_723504.1|DMEL
OG0000087	LOC108032464|XP_016961778.1|DBIA	Cpr35B|NP_609713.1|DMEL
OG0000087	LOC108033704|XP_016963704.1|DBIA	Cpr31A|NP_995678.1|DMEL
OG0000088	LOC108030164|XP_016958382.1|DBIA	Vha16-1|NP_476801.1|DMEL
OG0000088	LOC108029008|XP_016956541.1|DBIA	Vha16-5|NP_609447.1|DMEL
OG0000088	LOC108028140|XP_016955285.1|DBIA	Vha16-3|NP_729706.1|DMEL
OG0000088	LOC108036273|XP_016967772.1|DBIA	Vha16-4|NP_611169.1|DMEL
OG0000088	LOC108028134|XP_016955279.1|DBIA	Vha16-2|NP_729707.1|DMEL
OG0000089	LOC108027303|XP_016954184.1|DBIA	alphaTub84B|NP_476772.1|DMEL
OG0000089	LOC108027149|XP_016953860.1|DBIA	alphaTub84D|NP_524264.1|DMEL
OG0000089	LOC108031913|XP_016961170.1|DBIA	alphaTub85E|NP_524297.1|DMEL
OG0000089	LOC108034931|XP_016965678.1|DBIA	alphaTub67C|NP_524009.2|DMEL
OG0000090	LOC108036323|XP_016967826.1|DBIA	CG30339|NP_724813.1|DMEL
OG0000090	LOC108036321|XP_016967823.1|DBIA	CG12926|NP_610510.2|DMEL
OG0000090	LOC108035651|XP_016966846.1|DBIA	CG33514|NP_001014558.1|DMEL
OG0000090	LOC108029154|XP_016956781.1|DBIA	CG33966|NP_001033984.1|DMEL
OG0000091	LOC108026296|XP_016952657.1|DBIA	Vha100-1|NP_651672.1|DMEL
OG0000091	LOC108034140|XP_016964423.1|DBIA	Vha100-5|NP_609515.1|DMEL
OG0000091	LOC108024396|XP_016949800.1|DBIA	Vha100-2|NP_650722.1|DMEL
OG0000091	LOC108025529|XP_016951546.1|DBIA	Vha100-4|NP_650720.1|DMEL
OG0000092	LOC108026462|XP_016952892.1|DBIA	CG10513|NP_651370.2|DMEL
OG0000092	LOC108026448|XP_016952876.1|DBIA	CG11892|NP_651372.1|DMEL
OG0000092	LOC108026029|XP_016952209.1|DBIA	CG31380|NP_733121.1|DMEL
OG0000092	LOC108026468|XP_016952900.1|DBIA	CG10514|NP_651371.1|DMEL
OG0000093	LOC108036087|XP_016967526.1|DBIA	Su_var_205|NP_476755.1|DMEL
OG0000093	LOC108022062|XP_016946396.1|DBIA	rhi|NP_536794.1|DMEL
OG0000093	LOC108023730|XP_016948856.1|DBIA	HP1b|NP_572521.2|DMEL
OG0000094	LOC108034459|XP_016964832.1|DBIA	Or67d|NP_648390.2|DMEL
OG0000094	LOC108027023|XP_016953706.1|DBIA	Or83c|NP_524244.2|DMEL
OG0000096	LOC108034354|XP_016964729.1|DBIA	CG17568|NP_609951.2|DMEL
OG0000096	LOC108032607|XP_016962024.1|DBIA	wek|NP_524930.1|DMEL
OG0000096	LOC108024684|XP_016950250.1|DBIA	CG6254|NP_649983.2|DMEL
OG0000096	LOC108032371|XP_016961681.1|DBIA	CG10366|NP_609995.1|DMEL
OG0000097	LOC108027975|XP_016955089.1|DBIA	CG44004|NP_001262004.2|DMEL
OG0000097	LOC108028121|XP_016955258.1|DBIA	CG44005|NP_001262003.1|DMEL
OG0000098	LOC108027233|XP_016954056.1|DBIA	Cyp9f3|NP_001350862.1|DMEL, Cyp9f2|NP_650189.1|DMEL
OG0000099	LOC108023646|XP_016948752.1|DBIA	Cyp4d14|NP_001259179.1|DMEL
OG0000099	LOC108023446|XP_016948427.1|DBIA	Cyp4d2|NP_525043.1|DMEL
OG0000099	LOC108023711|XP_016948830.1|DBIA	Cyp4d1|NP_476907.2|DMEL
OG0000100	LOC108036385|XP_016967979.1|DBIA	CG34459|NP_001097348.1|DMEL
OG0000100	LOC108026088|XP_016952275.1|DBIA	CG14354|NP_651433.1|DMEL
OG0000100	LOC108031432|XP_016960333.1|DBIA	CG14839|NP_650351.2|DMEL
OG0000100	LOC108031433|XP_016960334.1|DBIA	CG14841|NP_650350.1|DMEL
OG0000100	LOC108031252|XP_016959980.1|DBIA	CG14840|NP_650349.1|DMEL
OG0000100	LOC108032000|XP_016961285.1|DBIA	CG11694|NP_649786.1|DMEL
OG0000101	LOC108035923|XP_016967190.1|DBIA	pip|NP_788536.1|DMEL
OG0000102	LOC108022873|XP_016947552.1|DBIA	PPO1|NP_476812.1|DMEL
OG0000102	LOC108036452|XP_016968100.1|DBIA	PPO2|NP_610443.1|DMEL
OG0000102	LOC108026512|XP_016952947.1|DBIA	PPO3|NP_524760.1|DMEL
OG0000103	LOC108028249|XP_016955425.1|DBIA	CG5653|NP_648269.1|DMEL
OG0000103	LOC108028438|XP_016955757.1|DBIA	CG6034|NP_649005.1|DMEL
OG0000103	LOC108028436|XP_016955755.1|DBIA	CG7460|NP_649004.1|DMEL
OG0000103	LOC108022796|XP_016947418.1|DBIA	CG7737|NP_001286308.1|DMEL
OG0000104	LOC108035283|XP_016966339.1|DBIA	Pdh|NP_524105.2|DMEL
OG0000104	LOC108032687|XP_016962152.1|DBIA	Fbp2|NP_523522.1|DMEL
OG0000104	LOC108034535|XP_016964949.1|DBIA	CG18814|NP_652673.2|DMEL
OG0000104	LOC108034533|XP_016964948.1|DBIA	CG4842|NP_648885.1|DMEL
OG0000105	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	Or67a|NP_524005.2|DMEL
OG0000105	LOC108031026|XP_016959715.1|DBIA	Or85d|NP_524281.1|DMEL
OG0000105	LOC108031245|XP_016959970.1|DBIA	Or85c|NP_524280.2|DMEL
OG0000105	LOC108031263|XP_016959991.1|DBIA	Or85b|NP_524279.2|DMEL
OG0000106	LOC108026644|XP_016953156.1|DBIA	CG30286|NP_726082.3|DMEL
OG0000106	LOC108025976|XP_016952157.1|DBIA	CG43335|NP_001247121.1|DMEL
OG0000106	LOC108028928|XP_016956436.1|DBIA	CG18636|NP_995714.2|DMEL
OG0000106	LOC108029887|XP_016957867.1|DBIA	CG33462|NP_995844.2|DMEL
OG0000106	LOC108030383|XP_016958745.1|DBIA	CG30090|NP_725487.1|DMEL
OG0000107	LOC108022138|XP_016946469.1|DBIA	Gr59c|NP_726292.1|DMEL
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA	Gr36b|NP_724039.1|DMEL
OG0000107	LOC108033277|XP_016963032.1|DBIA	Gr36c|NP_724040.1|DMEL
OG0000107	LOC108033599|XP_016963440.1|DBIA	Gr36a|NP_724038.2|DMEL
OG0000107	LOC108022432|XP_016946806.1|DBIA	Gr59d|NP_611758.2|DMEL
OG0000109	LOC108033292|XP_016963047.1|DBIA	CG17097|NP_609429.1|DMEL
OG0000109	LOC108034197|XP_016964514.1|DBIA	CG18284|NP_609428.1|DMEL, CG31872|NP_723603.1|DMEL
OG0000109	LOC108033291|XP_016963046.1|DBIA	CG18301|NP_609419.1|DMEL
OG0000109	LOC108034262|XP_016964608.1|DBIA	Lip4|NP_001260356.1|DMEL
OG0000110	LOC108028113|XP_016955251.1|DBIA	CG32379|NP_729252.2|DMEL
OG0000110	LOC108028807|XP_016956281.1|DBIA	CG8562|NP_648118.1|DMEL
OG0000110	LOC108028040|XP_016955167.1|DBIA	CG18417|NP_648119.1|DMEL
OG0000110	LOC108028752|XP_016956212.1|DBIA	CG8560|NP_648120.3|DMEL
OG0000111	LOC108026543|XP_016952982.1|DBIA	Obp56a|NP_611442.1|DMEL
OG0000111	LOC108026931|XP_016953634.1|DBIA	Obp56d|NP_611444.2|DMEL
OG0000112	LOC108027552|XP_016954506.1|DBIA	CG32523|NP_728401.1|DMEL
OG0000112	LOC108023986|XP_016949205.1|DBIA	CG9676|NP_728008.1|DMEL
OG0000112	LOC108027490|XP_016954423.1|DBIA	CG1304|NP_608418.1|DMEL
OG0000112	LOC108027493|XP_016954426.1|DBIA	Ser6|NP_523426.1|DMEL
OG0000113	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA	CG44271|NP_001285689.1|DMEL
OG0000113	LOC108027444|XP_016954385.1|DBIA	dgrn|NP_649596.1|DMEL
OG0000113	LOC108033272|XP_016963026.1|DBIA	elfless|NP_001163003.1|DMEL
OG0000114	LOC108033614|XP_016963466.1|DBIA	Sfp33A3|NP_001162959.1|DMEL, CG31704|NP_723689.1|DMEL
OG0000114	LOC108033611|XP_016963463.1|DBIA	CG44008|NP_001260398.1|DMEL
OG0000114	LOC108033613|XP_016963465.1|DBIA	CG14933|NP_652566.1|DMEL
OG0000114	LOC108033612|XP_016963464.1|DBIA	CG42486|NP_001162960.1|DMEL
OG0000116	LOC108026375|XP_016952785.1|DBIA	CG31102|NP_001262951.1|DMEL
OG0000116	LOC108026461|XP_016952890.1|DBIA	CG10550|NP_651380.2|DMEL
OG0000116	LOC108026374|XP_016952784.1|DBIA	CG31097|NP_733093.2|DMEL
OG0000116	LOC108026373|XP_016952783.1|DBIA	CG31288|NP_733094.1|DMEL
OG0000117	LOC108032547|XP_016961914.1|DBIA	CG7953|NP_609683.1|DMEL
OG0000117	LOC108032549|XP_016961915.1|DBIA	CG7916|NP_609682.1|DMEL
OG0000117	LOC108032550|XP_016961916.1|DBIA	CG8997|NP_609681.1|DMEL
OG0000117	LOC108032552|XP_016961919.1|DBIA	CG33306|NP_995706.1|DMEL
OG0000118	LOC108029064|XP_016956623.1|DBIA	Cyp28d1|NP_608912.1|DMEL
OG0000118	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	Cyp28a5|NP_609694.1|DMEL
OG0000119	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA	Npc2e|NP_731439.2|DMEL
OG0000119	LOC108031272|XP_016960002.1|DBIA	Npc2c|NP_649976.1|DMEL
OG0000119	LOC108031192|XP_016959902.1|DBIA	Npc2d|NP_649975.1|DMEL
OG0000120	LOC108023244|XP_016948011.1|DBIA	Roc1a|NP_001138143.2|DMEL
OG0000120	LOC108030087|XP_016958214.1|DBIA	Roc2|NP_610691.1|DMEL
OG0000120	LOC108028084|XP_016955219.1|DBIA	Roc1b|NP_652613.1|DMEL
OG0000121	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA	CG15369|NP_572542.1|DMEL
OG0000121	LOC108024429|XP_016949836.1|DBIA	CG31313|NP_731919.1|DMEL
OG0000121	LOC108024540|XP_016949998.1|DBIA	Cys|NP_476856.1|DMEL
OG0000121	LOC108024542|XP_016949999.1|DBIA	CG8066|NP_650374.1|DMEL
OG0000122	LOC108032496|XP_016961805.1|DBIA	Or22c|NP_523454.2|DMEL
OG0000122	LOC108023300|XP_016948090.1|DBIA	Or10a|NP_511122.1|DMEL
OG0000122	LOC108036632|XP_016968395.1|DBIA	Or45b|NP_523667.1|DMEL
OG0000122	LOC108029050|XP_016956602.1|DBIA	Or24a|NP_523470.3|DMEL
OG0000123	LOC108022341|XP_016946693.1|DBIA	CG3565|NP_611942.1|DMEL
OG0000123	LOC108023693|XP_016948810.1|DBIA	d-cup|NP_650235.1|DMEL
OG0000123	LOC108027082|XP_016953785.1|DBIA	CG15177|NP_649672.1|DMEL
OG0000123	LOC108027106|XP_016953813.1|DBIA	sowi|NP_649671.2|DMEL
OG0000123	LOC108027083|XP_016953787.1|DBIA	sunz|NP_649673.1|DMEL
OG0000124	LOC108036376|XP_016967964.1|DBIA	CG5348|NP_611156.3|DMEL
OG0000124	LOC108029804|XP_016957808.1|DBIA	CG12376|NP_610405.3|DMEL
OG0000124	LOC108029444|XP_016957182.1|DBIA	CG14744|NP_001097232.2|DMEL
OG0000124	LOC108029778|XP_016957777.1|DBIA	CG14743|NP_610408.2|DMEL
OG0000125	LOC108025392|XP_016951356.1|DBIA	Men-b|NP_001163750.1|DMEL
OG0000125	LOC108024815|XP_016950433.1|DBIA	Men|NP_524880.2|DMEL
OG0000125	LOC108036489|XP_016968169.1|DBIA	Menl-1|NP_001027428.1|DMEL
OG0000125	LOC108036490|XP_016968171.1|DBIA	Menl-2|NP_001027424.2|DMEL
OG0000126	LOC108021876|XP_016946157.1|DBIA, LOC108021888|XP_016946169.1|DBIA, LOC108021886|XP_016946167.1|DBIA, LOC108025016|XP_016950761.1|DBIA	Prtl99C|NP_651735.3|DMEL
