Orthogroup	DBIA.longest_only	DSER.longest_only
OG0000044	LOC108026365|XP_016952771.1|DBIA	LOC110186559|XP_020811423.1|DSER, LOC110186558|XP_020811422.1|DSER
OG0000044	LOC108026364|XP_016952769.1|DBIA	LOC110186306|XP_020811086.1|DSER, LOC110186581|XP_020811453.1|DSER
OG0000044	LOC108026002|XP_016952181.1|DBIA	LOC110186555|XP_020811417.1|DSER
OG0000044	LOC108025998|XP_016952177.1|DBIA	LOC110186661|XP_020811584.1|DSER
OG0000044	LOC108025049|XP_016950795.1|DBIA	LOC110186693|XP_020811620.1|DSER
OG0000045	LOC108028610|XP_016956020.1|DBIA	LOC110178672|XP_020801529.1|DSER
OG0000045	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA	LOC110178605|XP_020801449.1|DSER, LOC110178606|XP_020801450.1|DSER
OG0000045	LOC108028181|XP_016955331.1|DBIA	LOC110186854|XP_020811804.1|DSER, LOC110176386|XP_020798377.1|DSER, LOC110186862|XP_020811816.1|DSER
OG0000045	LOC108028143|XP_016955289.1|DBIA	LOC110187537|XP_020812593.1|DSER
OG0000046	LOC108027349|XP_016954257.1|DBIA	LOC110188408|XP_020813792.1|DSER
OG0000046	LOC108024100|XP_016949365.1|DBIA	LOC110180077|XP_020803358.1|DSER
OG0000046	LOC108024103|XP_016949370.1|DBIA	LOC110180079|XP_020803360.1|DSER
OG0000046	LOC108024088|XP_016949352.1|DBIA	LOC110180089|XP_020803371.1|DSER, LOC110180088|XP_020803370.1|DSER
OG0000046	LOC108024336|XP_016949726.1|DBIA	LOC110185913|XP_020810588.1|DSER
OG0000046	LOC108024337|XP_016949728.1|DBIA	LOC110185924|XP_020810599.1|DSER
OG0000046	LOC108024872|XP_016950506.1|DBIA	LOC110184743|XP_020809034.1|DSER
OG0000046	LOC108024879|XP_016950512.1|DBIA, LOC108029852|XP_016957830.1|DBIA	LOC110184620|XP_020808877.1|DSER, LOC110184815|XP_020809118.1|DSER
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC110180463|XP_020803800.1|DSER
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC110176287|XP_020798269.1|DSER
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC110189583|XP_020815375.1|DSER
OG0000047	LOC108035707|XP_016966919.1|DBIA	LOC110184762|XP_020809052.1|DSER
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC110189698|XP_020815532.1|DSER
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC110184679|XP_020808950.1|DSER
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC110190450|XP_020816610.1|DSER, LOC110190451|XP_020816611.1|DSER
OG0000048	LOC108035017|XP_016965850.1|DBIA	LOC110190448|XP_020816608.1|DSER
OG0000048	LOC108035032|XP_016965866.1|DBIA	LOC110190459|XP_020816619.1|DSER
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC110190447|XP_020816607.1|DSER
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC110190454|XP_020816613.1|DSER
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC110188535|XP_020813941.1|DSER
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC110188465|XP_020813853.1|DSER
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC110188330|XP_020813697.1|DSER
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC110188568|XP_020813987.1|DSER
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC110188331|XP_020813698.1|DSER
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC110188656|XP_020814093.1|DSER
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC110180270|XP_020803585.1|DSER
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC110190383|XP_020816472.1|DSER
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC110190030|XP_020815992.1|DSER
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC110190392|XP_020816504.1|DSER
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC110190033|XP_020815994.1|DSER
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC110190029|XP_020815991.1|DSER
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC110190031|XP_020815993.1|DSER
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC110187927|XP_020813097.1|DSER
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC110186721|XP_020811651.1|DSER
OG0000051	LOC108031066|XP_016959760.1|DBIA	LOC110176579|XP_020798652.1|DSER
OG0000052	LOC108031139|XP_016959843.1|DBIA, LOC108024786|XP_016950390.1|DBIA	LOC110191159|XP_020817576.1|DSER
OG0000052	LOC108031304|XP_016960037.1|DBIA	LOC110188482|XP_020813871.1|DSER
OG0000052	LOC108031177|XP_016959886.1|DBIA	LOC110188395|XP_020813776.1|DSER
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC110178467|XP_020801266.1|DSER
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC110178444|XP_020801237.1|DSER
OG0000053	LOC108029369|XP_016957086.1|DBIA	LOC110176132|XP_020798030.1|DSER
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC110176120|XP_020798020.1|DSER
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC110176110|XP_020798009.1|DSER
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC110176101|XP_020798000.1|DSER
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC110176153|XP_020798053.1|DSER
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC110191806|XP_020818417.1|DSER
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC110191860|XP_020818499.1|DSER
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC110191877|XP_020818520.1|DSER
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC110191876|XP_020818519.1|DSER
OG0000055	LOC108025040|XP_016950785.1|DBIA	LOC110186437|XP_020811278.1|DSER, LOC110186438|XP_020811279.1|DSER
OG0000055	LOC108025041|XP_016950786.1|DBIA	LOC110186635|XP_020811553.1|DSER
OG0000055	LOC108025100|XP_016950852.1|DBIA	LOC110186692|XP_020811619.1|DSER
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC110191245|XP_020817684.1|DSER
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC110191242|XP_020817680.1|DSER
OG0000056	LOC108031455|XP_016960379.1|DBIA	LOC110191246|XP_020817685.1|DSER
OG0000056	LOC108031454|XP_016960378.1|DBIA	LOC110191243|XP_020817681.1|DSER
OG0000056	LOC108031452|XP_016960376.1|DBIA	LOC110191244|XP_020817682.1|DSER
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC110191006|XP_020817383.1|DSER, LOC110191004|XP_020817381.1|DSER
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC110191023|XP_020817399.1|DSER, LOC110191359|XP_020817866.1|DSER
OG0000058	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA	LOC110185667|XP_020810288.1|DSER, LOC110183409|XP_020807348.1|DSER, LOC110185666|XP_020810287.1|DSER, LOC110183419|XP_020807360.1|DSER
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC110185668|XP_020810289.1|DSER
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC110182841|XP_020806632.1|DSER
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC110186834|XP_020811783.1|DSER
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC110186820|XP_020811767.1|DSER
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC110186812|XP_020811757.1|DSER
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC110186800|XP_020811738.1|DSER
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC110186808|XP_020811749.1|DSER
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC110178856|XP_020801778.1|DSER
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC110187211|XP_020812270.1|DSER
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC110177198|XP_020799453.1|DSER
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC110186504|XP_020811358.1|DSER
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC110180206|XP_020803522.1|DSER
OG0000060	LOC108027722|XP_016954764.1|DBIA	LOC110184888|XP_020809193.1|DSER
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC110182375|XP_020806074.1|DSER
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC110182380|XP_020806081.1|DSER
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC110182379|XP_020806080.1|DSER
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC110182385|XP_020806085.1|DSER
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC110184172|XP_020808240.1|DSER
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC110181372|XP_020804760.1|DSER
OG0000062	LOC108022124|XP_016946453.1|DBIA, LOC108030510|XP_016958887.1|DBIA	LOC110179293|XP_020802437.1|DSER, LOC110183805|XP_020807816.1|DSER
OG0000063	LOC108024640|XP_016950181.1|DBIA	LOC110188078|XP_020813291.1|DSER
OG0000063	LOC108024653|XP_016950205.1|DBIA	LOC110188046|XP_020813258.1|DSER
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC110188039|XP_020813246.1|DSER
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC110184769|XP_020809063.1|DSER
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC110184767|XP_020809060.1|DSER
OG0000063	LOC108035614|XP_016966789.1|DBIA	LOC110184763|XP_020809053.1|DSER
OG0000063	LOC108034510|XP_016964923.1|DBIA	LOC110184765|XP_020809054.1|DSER
OG0000064	LOC108034488|XP_016964882.1|DBIA	LOC110187763|XP_020812885.1|DSER
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC110191274|XP_020817728.1|DSER
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC110191418|XP_020817935.1|DSER
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC110190919|XP_020817239.1|DSER, LOC110190955|XP_020817298.1|DSER
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC110190921|XP_020817240.1|DSER, LOC110190210|XP_020816228.1|DSER, LOC110186453|XP_020811297.1|DSER
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC110191821|XP_020818445.1|DSER
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC110176494|XP_020798526.1|DSER
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC110185088|XP_020809431.1|DSER
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC110191827|XP_020818451.1|DSER
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC110183659|XP_020807646.1|DSER
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC110182686|XP_020806438.1|DSER
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC110177234|XP_020799524.1|DSER
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC110176240|XP_020798198.1|DSER
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC110177017|XP_020799193.1|DSER, LOC110183230|XP_020807108.1|DSER
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC110176239|XP_020798196.1|DSER
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC110191355|XP_020817861.1|DSER
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC110185266|XP_020809672.1|DSER, LOC110185265|XP_020809670.1|DSER
OG0000068	LOC108029590|XP_016957445.1|DBIA	LOC110182060|XP_020805682.1|DSER
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC110175923|XP_020797759.1|DSER
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC110180234|XP_020803548.1|DSER
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC110185753|XP_020810411.1|DSER, LOC110183288|XP_020807181.1|DSER
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC110182504|XP_020806211.1|DSER
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC110185866|XP_020810535.1|DSER, LOC110183296|XP_020807193.1|DSER
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC110185982|XP_020810665.1|DSER, LOC110183355|XP_020807278.1|DSER, LOC110183303|XP_020807205.1|DSER
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC110179838|XP_020803105.1|DSER
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC110179839|XP_020803106.1|DSER
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC110181580|XP_020805035.1|DSER
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC110181287|XP_020804670.1|DSER
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC110181570|XP_020805024.1|DSER
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC110176360|XP_020798348.1|DSER
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC110182177|XP_020805838.1|DSER, LOC110182195|XP_020805867.1|DSER
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC110188202|XP_020813458.1|DSER
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC110184734|XP_020809020.1|DSER
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC110185176|XP_020809553.1|DSER
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC110190480|XP_020816651.1|DSER
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC110190499|XP_020816674.1|DSER
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC110190537|XP_020816745.1|DSER
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC110190595|XP_020816847.1|DSER
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC110190420|XP_020816550.1|DSER
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC110176616|XP_020798701.1|DSER, LOC110176604|XP_020798685.1|DSER
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC110181877|XP_020805462.1|DSER
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC110182088|XP_020805728.1|DSER
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC110182629|XP_020806354.1|DSER
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC110189410|XP_020815129.1|DSER
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC110177149|XP_020799390.1|DSER
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC110176398|XP_020798389.1|DSER
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC110180108|XP_020803404.1|DSER
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC110190038|XP_020816001.1|DSER
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC110188466|XP_020813854.1|DSER
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC110175994|XP_020797848.1|DSER
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC110184416|XP_020808610.1|DSER
OG0000079	LOC108028935|XP_016956443.1|DBIA	LOC110180505|XP_020803840.1|DSER, LOC110187540|XP_020812592.1|DSER
OG0000079	LOC108029251|XP_016956935.1|DBIA	LOC110187582|XP_020812628.1|DSER
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC110189756|XP_020815629.1|DSER
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC110186649|XP_020811608.1|DSER
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC110191132|XP_020817548.1|DSER
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC110177382|XP_020799743.1|DSER
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC110187734|XP_020812849.1|DSER, LOC110191363|XP_020817871.1|DSER
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC110183381|XP_020807303.1|DSER
OG0000083	LOC108036697|XP_016968476.1|DBIA	LOC110183901|XP_020807903.1|DSER
OG0000083	LOC108036696|XP_016968475.1|DBIA	LOC110183902|XP_020807904.1|DSER
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC110183364|XP_020807285.1|DSER
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC110178501|XP_020801310.1|DSER
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC110178514|XP_020801324.1|DSER
OG0000085	LOC108029919|XP_016957901.1|DBIA	LOC110178645|XP_020801499.1|DSER
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC110178385|XP_020801184.1|DSER
OG0000085	LOC108029891|XP_016957870.1|DBIA	LOC110189531|XP_020815353.1|DSER
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC110189458|XP_020815234.1|DSER
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC110182637|XP_020806367.1|DSER
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC110182850|XP_020806645.1|DSER
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC110183207|XP_020807079.1|DSER
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC110185908|XP_020810581.1|DSER
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC110187344|XP_020812391.1|DSER
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC110189420|XP_020815137.1|DSER
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC110185864|XP_020810532.1|DSER
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC110181272|XP_020804642.1|DSER
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC110179240|XP_020802358.1|DSER
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC110181275|XP_020804649.1|DSER
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC110177136|XP_020799368.1|DSER
OG0000089	LOC108031913|XP_016961170.1|DBIA	LOC110188209|XP_020813497.1|DSER
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC110190534|XP_020816740.1|DSER
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC110191832|XP_020818460.1|DSER
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC110190013|XP_020816009.1|DSER
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC110189985|XP_020815933.1|DSER
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC110178630|XP_020801475.1|DSER
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC110186300|XP_020811077.1|DSER
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC110183974|XP_020807988.1|DSER
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC110187866|XP_020813010.1|DSER
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC110187865|XP_020813009.1|DSER
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC110186678|XP_020811604.1|DSER
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC110186502|XP_020811356.1|DSER
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC110186298|XP_020811072.1|DSER
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC110186577|XP_020811450.1|DSER
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC110177009|XP_020799178.1|DSER
OG0000093	LOC108024087|XP_016949351.1|DBIA	LOC110190876|XP_020817192.1|DSER, LOC110185692|XP_020810319.1|DSER, LOC110184141|XP_020808211.1|DSER
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC110184366|XP_020808519.1|DSER
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC110184690|XP_020808961.1|DSER
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC110191394|XP_020817911.1|DSER, LOC110191395|XP_020817912.1|DSER
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC110181381|XP_020804769.1|DSER
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC110185590|XP_020810184.1|DSER
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC110186183|XP_020810901.1|DSER
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC110181328|XP_020804706.1|DSER
OG0000097	LOC108028030|XP_016955157.1|DBIA	LOC110178923|XP_020801868.1|DSER, LOC110178871|XP_020801804.1|DSER
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC110191273|XP_020817727.1|DSER
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC110180153|XP_020803462.1|DSER
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC110180154|XP_020803466.1|DSER
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC110180130|XP_020803432.1|DSER
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC110181340|XP_020804722.1|DSER
OG0000100	LOC108026088|XP_016952275.1|DBIA	LOC110186797|XP_020811736.1|DSER
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC110180531|XP_020803864.1|DSER
OG0000100	LOC108031433|XP_016960334.1|DBIA	LOC110179609|XP_020802865.1|DSER, LOC110180532|XP_020803865.1|DSER
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC110190008|XP_020815965.1|DSER
OG0000101	LOC108035925|XP_016967202.1|DBIA	LOC110190179|XP_020816186.1|DSER
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC110177925|XP_020800564.1|DSER
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC110188958|XP_020814556.1|DSER
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC110190577|XP_020816824.1|DSER
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC110185270|XP_020809675.1|DSER
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC110185268|XP_020809674.1|DSER
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC110191485|XP_020818009.1|DSER
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC110188717|XP_020814187.1|DSER
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC110183736|XP_020807742.1|DSER
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC110187637|XP_020812707.1|DSER, LOC110188277|XP_020813630.1|DSER
OG0000105	LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC110185918|XP_020810590.1|DSER
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC110177255|XP_020799565.1|DSER
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC110177186|XP_020799440.1|DSER
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC110177224|XP_020799504.1|DSER
OG0000106	LOC108026644|XP_016953156.1|DBIA	LOC110189324|XP_020815025.1|DSER
OG0000106	LOC108025977|XP_016952158.1|DBIA, LOC108028928|XP_016956436.1|DBIA	LOC110178326|XP_020801095.1|DSER, LOC110178390|XP_020801186.1|DSER
OG0000106	LOC108029887|XP_016957867.1|DBIA	LOC110178389|XP_020801185.1|DSER
OG0000106	LOC108030383|XP_016958745.1|DBIA	LOC110178253|XP_020800963.1|DSER
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC110185500|XP_020810053.1|DSER
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA	LOC110184878|XP_020809183.1|DSER
OG0000107	LOC108033277|XP_016963032.1|DBIA	LOC110184933|XP_020809237.1|DSER
OG0000107	LOC108022432|XP_016946806.1|DBIA	LOC110185499|XP_020810052.1|DSER
OG0000107	LOC108022140|XP_016946471.1|DBIA	LOC110185492|XP_020810046.1|DSER
OG0000108	LOC108031983|XP_016961270.1|DBIA	LOC110180483|XP_020803827.1|DSER
OG0000109	LOC108033292|XP_016963047.1|DBIA	LOC110183425|XP_020807363.1|DSER
OG0000109	LOC108034197|XP_016964514.1|DBIA	LOC110183475|XP_020807414.1|DSER
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC110183319|XP_020807224.1|DSER
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC110176728|XP_020798829.1|DSER
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC110176727|XP_020798828.1|DSER
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC110176715|XP_020798814.1|DSER
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC110176729|XP_020798830.1|DSER
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC110180114|XP_020803416.1|DSER
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC110176534|XP_020798578.1|DSER
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC110176021|XP_020797891.1|DSER, LOC110175993|XP_020797847.1|DSER
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC110188760|XP_020814262.1|DSER
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC110179935|XP_020803191.1|DSER, LOC110183971|XP_020807986.1|DSER
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC110183969|XP_020807983.1|DSER, LOC110179937|XP_020803194.1|DSER
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC110179936|XP_020803192.1|DSER, LOC110183970|XP_020807984.1|DSER
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC110186561|XP_020811425.1|DSER
OG0000116	LOC108026461|XP_016952890.1|DBIA	LOC110186560|XP_020811424.1|DSER
OG0000116	LOC108026374|XP_016952784.1|DBIA	LOC110186304|XP_020811084.1|DSER
OG0000116	LOC108026023|XP_016952204.1|DBIA	LOC110186689|XP_020811615.1|DSER
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC110186660|XP_020811583.1|DSER, LOC110186691|XP_020811618.1|DSER
OG0000117	LOC108032547|XP_016961914.1|DBIA	LOC110186010|XP_020810704.1|DSER
OG0000117	LOC108032549|XP_016961915.1|DBIA	LOC110186011|XP_020810706.1|DSER
OG0000117	LOC108032550|XP_016961916.1|DBIA	LOC110186013|XP_020810708.1|DSER
OG0000117	LOC108032552|XP_016961919.1|DBIA	LOC110186015|XP_020810710.1|DSER
OG0000118	LOC108028954|XP_016956481.1|DBIA	LOC110187376|XP_020812425.1|DSER
OG0000118	LOC108029375|XP_016957092.1|DBIA	LOC110176919|XP_020799074.1|DSER, LOC110177243|XP_020799549.1|DSER
OG0000118	LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	LOC110191782|XP_020818388.1|DSER, LOC110191765|XP_020818363.1|DSER
OG0000119	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA	LOC110188592|XP_020814014.1|DSER, LOC110188608|XP_020814031.1|DSER
OG0000119	LOC108031272|XP_016960002.1|DBIA	LOC110188489|XP_020813877.1|DSER
OG0000119	LOC108031192|XP_016959902.1|DBIA	LOC110188600|XP_020814022.1|DSER
OG0000120	LOC108023244|XP_016948011.1|DBIA	LOC110178156|XP_020800849.1|DSER
OG0000120	LOC108030087|XP_016958214.1|DBIA	LOC110180259|XP_020803574.1|DSER
OG0000120	LOC108028084|XP_016955219.1|DBIA	LOC110181527|XP_020804963.1|DSER
OG0000121	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA	LOC110184196|XP_020808286.1|DSER
