Orthogroup	DBIA.longest_only	DSUB.longest_only
OG0000046	LOC108024336|XP_016949726.1|DBIA, LOC108024337|XP_016949728.1|DBIA, LOC108024872|XP_016950506.1|DBIA, LOC108024879|XP_016950512.1|DBIA, LOC108029852|XP_016957830.1|DBIA	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC117891323|XP_034652630.1|DSUB
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC117891482|XP_034652852.1|DSUB
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC117892480|XP_034654625.1|DSUB
OG0000047	LOC108035707|XP_016966919.1|DBIA	LOC117893757|XP_034656383.1|DSUB
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC117891376|XP_034652704.1|DSUB
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC117895380|XP_034658890.1|DSUB
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC117894523|XP_034657528.1|DSUB
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC117894537|XP_034657548.1|DSUB
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC117898484|XP_034663812.1|DSUB
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC117898479|XP_034663805.1|DSUB
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC117899170|XP_034664920.1|DSUB
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC117898482|XP_034663809.1|DSUB
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC117892195|XP_034654177.1|DSUB
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC117893228|XP_034655655.1|DSUB
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC117893221|XP_034655647.1|DSUB
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC117893220|XP_034655645.1|DSUB
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC117893224|XP_034655652.1|DSUB
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC117896438|XP_034660657.1|DSUB
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB
OG0000051	LOC108031055|XP_016959745.1|DBIA, LOC108031066|XP_016959760.1|DBIA	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB
OG0000052	LOC108031139|XP_016959843.1|DBIA, LOC108024786|XP_016950390.1|DBIA	LOC117898169|XP_034663268.1|DSUB
OG0000052	LOC108031304|XP_016960037.1|DBIA, LOC108031177|XP_016959886.1|DBIA, LOC108031170|XP_016959879.1|DBIA	LOC117898249|XP_034663387.1|DSUB
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC117892469|XP_034654613.1|DSUB
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC117892468|XP_034654612.1|DSUB
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC117890537|XP_034651353.1|DSUB
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC117890535|XP_034651347.1|DSUB
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC117890534|XP_034651344.1|DSUB
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC117890538|XP_034651354.1|DSUB
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC117898651|XP_034664113.1|DSUB
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC117898655|XP_034664119.1|DSUB
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC117898654|XP_034664118.1|DSUB
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC117897281|XP_034661904.1|DSUB
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC117898462|XP_034663775.1|DSUB
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC117898463|XP_034663777.1|DSUB
OG0000056	LOC108031455|XP_016960379.1|DBIA, LOC108031454|XP_016960378.1|DBIA, LOC108031452|XP_016960376.1|DBIA	LOC117898461|XP_034663774.1|DSUB
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC117897244|XP_034661856.1|DSUB
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC117897243|XP_034661853.1|DSUB
OG0000058	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA	LOC117890151|XP_034650732.1|DSUB
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC117902359|XP_034669562.1|DSUB
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC117894861|XP_034658013.1|DSUB
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC117897005|XP_034661462.1|DSUB
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC117896653|XP_034660990.1|DSUB
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC117899423|XP_034665309.1|DSUB
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC117896652|XP_034660989.1|DSUB
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC117896696|XP_034661039.1|DSUB
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC117903129|XP_034670852.1|DSUB
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC117901895|XP_034668749.1|DSUB
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC117896666|XP_034661004.1|DSUB
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC117896503|XP_034660743.1|DSUB
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC117891116|XP_034652214.1|DSUB
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC117901880|XP_034668728.1|DSUB
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC117901276|XP_034667861.1|DSUB
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC117901832|XP_034668656.1|DSUB
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC117903497|XP_034671468.1|DSUB
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC117901308|XP_034667909.1|DSUB
OG0000063	LOC108024640|XP_016950181.1|DBIA, LOC108024653|XP_016950205.1|DBIA	LOC117896095|XP_034660037.1|DSUB
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC117896094|XP_034660036.1|DSUB
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC117893344|XP_034655825.1|DSUB
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC117894179|XP_034656976.1|DSUB
OG0000063	LOC108035614|XP_016966789.1|DBIA, LOC108034510|XP_016964923.1|DBIA	LOC117894178|XP_034656974.1|DSUB
OG0000064	LOC108034488|XP_016964882.1|DBIA	LOC117902340|XP_034669530.1|DSUB, LOC117901890|XP_034668743.1|DSUB
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC117898583|XP_034664016.1|DSUB
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC117899737|XP_034665873.1|DSUB
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC117899738|XP_034665874.1|DSUB
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC117899736|XP_034665872.1|DSUB
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC117903671|XP_034671892.1|DSUB
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC117896596|XP_034660913.1|DSUB
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC117896671|XP_034661009.1|DSUB
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC117901021|XP_034667513.1|DSUB
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC117897646|XP_034662513.1|DSUB
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC117893060|XP_034655357.1|DSUB
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC117902112|XP_034669115.1|DSUB
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC117899613|XP_034665647.1|DSUB
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC117895462|XP_034659028.1|DSUB
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC117890918|XP_034651937.1|DSUB
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC117895461|XP_034659026.1|DSUB
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC117894476|XP_034657468.1|DSUB
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC117893343|XP_034655824.1|DSUB
OG0000068	LOC108031521|XP_016960528.1|DBIA, LOC108034448|XP_016964821.1|DBIA, LOC108029590|XP_016957445.1|DBIA	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC117902385|XP_034669640.1|DSUB
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC117891341|XP_034652652.1|DSUB
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC117900906|XP_034667357.1|DSUB
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC117896707|XP_034661058.1|DSUB
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC117900907|XP_034667358.1|DSUB
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC117895747|XP_034659509.1|DSUB
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC117895750|XP_034659511.1|DSUB
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC117891009|XP_034652056.1|DSUB
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC117889765|XP_034650103.1|DSUB
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC117891008|XP_034652055.1|DSUB
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC117890320|XP_034650999.1|DSUB
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC117901954|XP_034668826.1|DSUB
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC117897070|XP_034661568.1|DSUB
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC117894701|XP_034657775.1|DSUB
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC117895498|XP_034659085.1|DSUB
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC117895520|XP_034659115.1|DSUB
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC117895524|XP_034659120.1|DSUB
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC117895522|XP_034659118.1|DSUB
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC117895853|XP_034659710.1|DSUB
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC117898747|XP_034664263.1|DSUB
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC117898737|XP_034664252.1|DSUB
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC117891833|XP_034653474.1|DSUB
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC117897634|XP_034662499.1|DSUB
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC117890642|XP_034651485.1|DSUB
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC117897194|XP_034661786.1|DSUB
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC117890243|XP_034650880.1|DSUB
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC117897889|XP_034662857.1|DSUB
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC117892312|XP_034654358.1|DSUB
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC117899598|XP_034665610.1|DSUB
OG0000079	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA	LOC117900594|XP_034666895.1|DSUB
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC117900593|XP_034666894.1|DSUB
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC117892007|XP_034653785.1|DSUB
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC117890838|XP_034651812.1|DSUB
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC117897518|XP_034662325.1|DSUB
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC117898678|XP_034664152.1|DSUB
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC117900198|XP_034666350.1|DSUB
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC117900197|XP_034666347.1|DSUB
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC117892465|XP_034654607.1|DSUB
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC117890458|XP_034651195.1|DSUB
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC117892536|XP_034654735.1|DSUB
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC117892091|XP_034653974.1|DSUB
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC117892532|XP_034654727.1|DSUB
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC117890386|XP_034651078.1|DSUB
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC117900830|XP_034667229.1|DSUB
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC117901046|XP_034667544.1|DSUB
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC117900544|XP_034666835.1|DSUB
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC117890038|XP_034650547.1|DSUB
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC117900355|XP_034666594.1|DSUB
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC117893265|XP_034655723.1|DSUB
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC117890268|XP_034650918.1|DSUB
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC117893266|XP_034655724.1|DSUB
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC117897397|XP_034662107.1|DSUB
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC117894210|XP_034657016.1|DSUB
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC117891387|XP_034652719.1|DSUB
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC117891384|XP_034652714.1|DSUB
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC117894963|XP_034658187.1|DSUB
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC117893528|XP_034656062.1|DSUB
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC117896287|XP_034660384.1|DSUB
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC117901338|XP_034667939.1|DSUB
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC117897051|XP_034661532.1|DSUB
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC117897050|XP_034661529.1|DSUB
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC117897269|XP_034661886.1|DSUB
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC117897821|XP_034662765.1|DSUB
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC117898608|XP_034664049.1|DSUB
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC117897864|XP_034662828.1|DSUB
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC117902810|XP_034670324.1|DSUB
OG0000093	LOC108024087|XP_016949351.1|DBIA, LOC108022062|XP_016946396.1|DBIA	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC117898813|XP_034664362.1|DSUB
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC117893841|XP_034656498.1|DSUB
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC117896040|XP_034659940.1|DSUB
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC117898392|XP_034663640.1|DSUB
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC117898393|XP_034663641.1|DSUB
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC117898696|XP_034664202.1|DSUB
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC117900262|XP_034666462.1|DSUB
OG0000097	LOC108028030|XP_016955157.1|DBIA	LOC117893821|XP_034656463.1|DSUB, LOC117893417|XP_034655920.1|DSUB
OG0000097	LOC108028124|XP_016955263.1|DBIA, LOC108027975|XP_016955089.1|DBIA, LOC108028121|XP_016955258.1|DBIA	LOC117893163|XP_034655530.1|DSUB
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC117898582|XP_034664015.1|DSUB
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC117903172|XP_034670908.1|DSUB
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC117896382|XP_034660577.1|DSUB
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC117891933|XP_034653664.1|DSUB
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC117890766|XP_034651723.1|DSUB
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC117891856|XP_034653505.1|DSUB
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC117890056|XP_034650578.1|DSUB
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC117894294|XP_034657145.1|DSUB
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC117893174|XP_034655541.1|DSUB
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC117895790|XP_034659583.1|DSUB
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC117891545|XP_034652951.1|DSUB
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC117894807|XP_034657931.1|DSUB
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC117901076|XP_034667579.1|DSUB
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC117894809|XP_034657935.1|DSUB
OG0000105	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC117898284|XP_034663430.1|DSUB
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC117898760|XP_034664276.1|DSUB
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC117898251|XP_034663389.1|DSUB
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC117898250|XP_034663388.1|DSUB
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC117889797|XP_034650164.1|DSUB
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA, LOC108033277|XP_016963032.1|DBIA, LOC108033599|XP_016963440.1|DBIA	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB
OG0000107	LOC108022432|XP_016946806.1|DBIA, LOC108022139|XP_016946470.1|DBIA, LOC108022140|XP_016946471.1|DBIA	LOC117891678|XP_034653144.1|DSUB
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC117901646|XP_034668372.1|DSUB
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC117895604|XP_034659243.1|DSUB
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC117895606|XP_034659245.1|DSUB
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC117895605|XP_034659244.1|DSUB
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC117895607|XP_034659246.1|DSUB
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC117890933|XP_034651959.1|DSUB
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC117890935|XP_034651960.1|DSUB
OG0000112	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA	LOC117903430|XP_034671344.1|DSUB
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC117902763|XP_034670250.1|DSUB
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC117897174|XP_034661763.1|DSUB
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC117902141|XP_034669168.1|DSUB
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC117902139|XP_034669166.1|DSUB
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC117902140|XP_034669167.1|DSUB
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC117898981|XP_034664612.1|DSUB
OG0000116	LOC108026374|XP_016952784.1|DBIA	LOC117898985|XP_034664618.1|DSUB
OG0000116	LOC108026023|XP_016952204.1|DBIA	LOC117898983|XP_034664616.1|DSUB
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC117898982|XP_034664615.1|DSUB
OG0000117	LOC108032547|XP_016961914.1|DBIA	LOC117902128|XP_034669147.1|DSUB
OG0000117	LOC108032549|XP_016961915.1|DBIA	LOC117902129|XP_034669148.1|DSUB
OG0000117	LOC108032550|XP_016961916.1|DBIA	LOC117902130|XP_034669149.1|DSUB
OG0000117	LOC108032552|XP_016961919.1|DBIA	LOC117902132|XP_034669152.1|DSUB
OG0000118	LOC108029064|XP_016956623.1|DBIA, LOC108028954|XP_016956481.1|DBIA	LOC117901945|XP_034668808.1|DSUB
OG0000118	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	LOC117903909|XP_034672306.1|DSUB
OG0000119	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA	LOC117897103|XP_034661639.1|DSUB
OG0000119	LOC108031272|XP_016960002.1|DBIA	LOC117896957|XP_034661393.1|DSUB
OG0000119	LOC108031192|XP_016959902.1|DBIA	LOC117896767|XP_034661133.1|DSUB
OG0000120	LOC108023244|XP_016948011.1|DBIA	LOC117889781|XP_034650140.1|DSUB
OG0000120	LOC108030087|XP_016958214.1|DBIA	LOC117890793|XP_034651759.1|DSUB
OG0000120	LOC108028084|XP_016955219.1|DBIA	LOC117893084|XP_034655396.1|DSUB
OG0000121	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA	LOC117897123|XP_034661670.1|DSUB
OG0000121	LOC108024429|XP_016949836.1|DBIA	LOC117897204|XP_034661798.1|DSUB
OG0000121	LOC108024540|XP_016949998.1|DBIA	LOC117897203|XP_034661797.1|DSUB
OG0000122	LOC108032496|XP_016961805.1|DBIA	LOC117901107|XP_034667631.1|DSUB
OG0000122	LOC108023300|XP_016948090.1|DBIA	LOC117903442|XP_034671364.1|DSUB
OG0000122	LOC108036632|XP_016968395.1|DBIA	LOC117890920|XP_034651941.1|DSUB
OG0000122	LOC108029050|XP_016956602.1|DBIA	LOC117900850|XP_034667261.1|DSUB
OG0000123	LOC108027082|XP_016953785.1|DBIA, LOC108027106|XP_016953813.1|DBIA	LOC117898288|XP_034663435.1|DSUB
OG0000123	LOC108027083|XP_016953787.1|DBIA	LOC117898289|XP_034663436.1|DSUB
OG0000124	LOC108036376|XP_016967964.1|DBIA, LOC108029804|XP_016957808.1|DBIA	LOC117891609|XP_034653033.1|DSUB
OG0000124	LOC108029444|XP_016957182.1|DBIA	LOC117891035|XP_034652093.1|DSUB
OG0000124	LOC108029778|XP_016957777.1|DBIA	LOC117891034|XP_034652092.1|DSUB
OG0000125	LOC108025392|XP_016951356.1|DBIA	LOC117896898|XP_034661322.1|DSUB
OG0000125	LOC108024815|XP_016950433.1|DBIA	LOC117897758|XP_034662692.1|DSUB
OG0000125	LOC108036489|XP_016968169.1|DBIA	LOC117889864|XP_034650261.1|DSUB
OG0000127	LOC108027453|XP_016954394.1|DBIA	LOC117899404|XP_034665281.1|DSUB
OG0000127	LOC108027073|XP_016953776.1|DBIA	LOC117899406|XP_034665283.1|DSUB
OG0000127	LOC108027452|XP_016954393.1|DBIA	LOC117899403|XP_034665280.1|DSUB
OG0000127	LOC108027034|XP_016953720.1|DBIA	LOC117898149|XP_034663239.1|DSUB
OG0000128	LOC108026935|XP_016953637.1|DBIA	LOC117892245|XP_034654249.1|DSUB
OG0000128	LOC108026551|XP_016952989.1|DBIA, LOC108026937|XP_016953639.1|DBIA	LOC117892247|XP_034654250.1|DSUB
OG0000129	LOC108023412|XP_016948359.1|DBIA	LOC117893897|XP_034656603.1|DSUB
OG0000129	LOC108028100|XP_016955236.1|DBIA	LOC117893675|XP_034656254.1|DSUB
OG0000129	LOC108034826|XP_016965429.1|DBIA	LOC117901205|XP_034667750.1|DSUB
OG0000130	LOC108028367|XP_016955645.1|DBIA	LOC117895254|XP_034658662.1|DSUB
OG0000130	LOC108028588|XP_016955990.1|DBIA	LOC117895250|XP_034658656.1|DSUB
OG0000130	LOC108028366|XP_016955644.1|DBIA	LOC117895252|XP_034658658.1|DSUB
OG0000130	LOC108028365|XP_016955643.1|DBIA	LOC117895251|XP_034658657.1|DSUB
OG0000131	LOC108024454|XP_016949864.1|DBIA	LOC117898539|XP_034663904.1|DSUB
OG0000132	LOC108034248|XP_016964589.1|DBIA	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB
OG0000132	LOC108025160|XP_016950929.1|DBIA	LOC117896761|XP_034661126.1|DSUB
OG0000134	LOC108031841|XP_016961080.1|DBIA	LOC117896539|XP_034660813.1|DSUB
OG0000134	LOC108024440|XP_016949847.1|DBIA	LOC117891342|XP_034652657.1|DSUB
OG0000134	LOC108034196|XP_016964513.1|DBIA	LOC117900962|XP_034667428.1|DSUB
OG0000137	LOC108027255|XP_016954103.1|DBIA	LOC117898920|XP_034664521.1|DSUB
OG0000137	LOC108028330|XP_016955559.1|DBIA	LOC117893964|XP_034656656.1|DSUB
OG0000138	LOC108032199|XP_016961546.1|DBIA	LOC117898377|XP_034663610.1|DSUB
OG0000138	LOC108032221|XP_016961573.1|DBIA	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB
OG0000138	LOC108032211|XP_016961561.1|DBIA	LOC117898371|XP_034663600.1|DSUB
OG0000139	LOC108027713|XP_016954752.1|DBIA	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB
OG0000140	LOC108025043|XP_016950788.1|DBIA	LOC117898015|XP_034663034.1|DSUB
OG0000141	LOC108034526|XP_016964939.1|DBIA	LOC117895145|XP_034658465.1|DSUB
