Orthogroup	DBIA.longest_only	DGUA.longest_only
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC117583087|XP_034127156.1|DGUA
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC117583320|XP_034127470.1|DGUA
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC117583322|XP_034127471.1|DGUA
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC117583323|XP_034127472.1|DGUA
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC117583085|XP_034127153.1|DGUA
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC117592164|XP_034141627.1|DGUA
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC117580439|XP_034122886.1|DGUA
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC117580435|XP_034122881.1|DGUA
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC117580059|XP_034122189.1|DGUA
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC117580437|XP_034122884.1|DGUA, LOC117580438|XP_034122885.1|DGUA
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC117580434|XP_034122880.1|DGUA
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC117580436|XP_034122883.1|DGUA
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC117584976|XP_034130071.1|DGUA
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC117589573|XP_034137517.1|DGUA, LOC117589575|XP_034137522.1|DGUA
OG0000051	LOC108031055|XP_016959745.1|DBIA, LOC108031066|XP_016959760.1|DBIA	LOC117586424|XP_034132352.1|DGUA, LOC117586281|XP_034132126.1|DGUA
OG0000052	LOC108031304|XP_016960037.1|DBIA, LOC108031177|XP_016959886.1|DBIA, LOC108031170|XP_016959879.1|DBIA	LOC117585521|XP_034130918.1|DGUA
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC117579366|XP_034121106.1|DGUA
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC117579361|XP_034121090.1|DGUA
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC117591851|XP_034141110.1|DGUA
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC117591850|XP_034141108.1|DGUA
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC117591849|XP_034141106.1|DGUA
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC117589695|XP_034137786.1|DGUA
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC117591710|XP_034140920.1|DGUA, LOC117585614|XP_034131065.1|DGUA, LOC117585423|XP_034130788.1|DGUA
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC117585613|XP_034131060.1|DGUA
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC117585615|XP_034131067.1|DGUA
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC117583475|XP_034127675.1|DGUA
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC117582718|XP_034126532.1|DGUA
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC117582720|XP_034126536.1|DGUA
OG0000056	LOC108031455|XP_016960379.1|DBIA, LOC108031454|XP_016960378.1|DBIA, LOC108031452|XP_016960376.1|DBIA	LOC117582719|XP_034126535.1|DGUA
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC117589786|XP_034137875.1|DGUA
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC117589687|XP_034137734.1|DGUA
OG0000058	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA	LOC117581983|XP_034125368.1|DGUA
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC117588075|XP_034135031.1|DGUA
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC117580786|XP_034123373.1|DGUA
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC117582883|XP_034126847.1|DGUA
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC117583116|XP_034127192.1|DGUA
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC117583225|XP_034127335.1|DGUA
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC117582882|XP_034126846.1|DGUA
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC117582940|XP_034126935.1|DGUA
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC117591001|XP_034139974.1|DGUA
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC117587653|XP_034134434.1|DGUA
OG0000063	LOC108024640|XP_016950181.1|DBIA, LOC108024653|XP_016950205.1|DBIA	LOC117586757|XP_034132957.1|DGUA
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC108035614|XP_016966789.1|DBIA, LOC108034510|XP_016964923.1|DBIA	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC108034488|XP_016964882.1|DBIA	LOC117587642|XP_034134418.1|DGUA
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC117582935|XP_034126927.1|DGUA
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC117582936|XP_034126928.1|DGUA
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC117582933|XP_034126925.1|DGUA
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC117581501|XP_034124644.1|DGUA
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC117586042|XP_034131778.1|DGUA
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC117580519|XP_034123003.1|DGUA
OG0000068	LOC108031521|XP_016960528.1|DBIA, LOC108034448|XP_016964821.1|DBIA, LOC108029590|XP_016957445.1|DBIA	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC117579679|XP_034121558.1|DGUA
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC117588625|XP_034135936.1|DGUA
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC117586467|XP_034132445.1|DGUA
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC117584370|XP_034129100.1|DGUA
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC117584787|XP_034129794.1|DGUA
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC117592638|XP_034142472.1|DGUA
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC108024087|XP_016949351.1|DBIA, LOC108022062|XP_016946396.1|DBIA	LOC117591822|XP_034141050.1|DGUA
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC117587944|XP_034134834.1|DGUA
OG0000097	LOC108028203|XP_016955353.1|DBIA	LOC117579609|XP_034121434.1|DGUA
OG0000097	LOC108028030|XP_016955157.1|DBIA	LOC117580541|XP_034123026.1|DGUA, LOC117579468|XP_034121248.1|DGUA, LOC117580542|XP_034123027.1|DGUA
OG0000097	LOC108028124|XP_016955263.1|DBIA, LOC108027975|XP_016955089.1|DBIA, LOC108028121|XP_016955258.1|DBIA	LOC117579430|XP_034121203.1|DGUA
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC117580852|XP_034123490.1|DGUA
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC117585068|XP_034130221.1|DGUA, LOC117589869|XP_034138028.1|DGUA
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC117579797|XP_034121756.1|DGUA
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC117586439|XP_034132368.1|DGUA
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC117592386|XP_034141988.1|DGUA
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA, LOC108033277|XP_016963032.1|DBIA, LOC108033599|XP_016963440.1|DBIA	LOC117584664|XP_034129583.1|DGUA
OG0000107	LOC108022432|XP_016946806.1|DBIA, LOC108022139|XP_016946470.1|DBIA, LOC108022140|XP_016946471.1|DBIA	LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC117585197|XP_034130465.1|DGUA
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC108026461|XP_016952890.1|DBIA	LOC117585923|XP_034131581.1|DGUA
OG0000116	LOC108026374|XP_016952784.1|DBIA	LOC117585913|XP_034131567.1|DGUA
OG0000116	LOC108026023|XP_016952204.1|DBIA	LOC117585918|XP_034131576.1|DGUA
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC117585911|XP_034131564.1|DGUA
OG0000117	LOC108032547|XP_016961914.1|DBIA	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC108032549|XP_016961915.1|DBIA	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC108032550|XP_016961916.1|DBIA	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC108032552|XP_016961919.1|DBIA	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC108029064|XP_016956623.1|DBIA, LOC108028954|XP_016956481.1|DBIA	LOC117582588|XP_034126325.1|DGUA
OG0000118	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC108031272|XP_016960002.1|DBIA	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC108031192|XP_016959902.1|DBIA	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC108023244|XP_016948011.1|DBIA	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC108030087|XP_016958214.1|DBIA	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC108028084|XP_016955219.1|DBIA	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC108024429|XP_016949836.1|DBIA	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC108024540|XP_016949998.1|DBIA	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC108032496|XP_016961805.1|DBIA	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC108023300|XP_016948090.1|DBIA	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC108036632|XP_016968395.1|DBIA	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC108029050|XP_016956602.1|DBIA	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC108027082|XP_016953785.1|DBIA, LOC108027106|XP_016953813.1|DBIA	LOC117586147|XP_034131933.1|DGUA
OG0000123	LOC108027083|XP_016953787.1|DBIA	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC108036376|XP_016967964.1|DBIA, LOC108029804|XP_016957808.1|DBIA	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC108029444|XP_016957182.1|DBIA	LOC117578607|XP_034120092.1|DGUA
OG0000124	LOC108029778|XP_016957777.1|DBIA	LOC117578608|XP_034120093.1|DGUA
OG0000125	LOC108025392|XP_016951356.1|DBIA	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC108024815|XP_016950433.1|DBIA	LOC117589767|XP_034137851.1|DGUA
OG0000125	LOC108036490|XP_016968171.1|DBIA	LOC117592294|XP_034141852.1|DGUA
OG0000126	LOC108021876|XP_016946157.1|DBIA, LOC108021888|XP_016946169.1|DBIA, LOC108021886|XP_016946167.1|DBIA, LOC108025016|XP_016950761.1|DBIA	LOC117579486|XP_034121276.1|DGUA, LOC117582140|XP_034125615.1|DGUA
OG0000127	LOC108027453|XP_016954394.1|DBIA	LOC117586302|XP_034132151.1|DGUA
OG0000127	LOC108027073|XP_016953776.1|DBIA	LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC108027452|XP_016954393.1|DBIA	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC108027034|XP_016953720.1|DBIA	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC108026935|XP_016953637.1|DBIA	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC108026551|XP_016952989.1|DBIA, LOC108026937|XP_016953639.1|DBIA	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC108023412|XP_016948359.1|DBIA	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC108028100|XP_016955236.1|DBIA	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC108034826|XP_016965429.1|DBIA	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC108028367|XP_016955645.1|DBIA	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC108028588|XP_016955990.1|DBIA	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC108028366|XP_016955644.1|DBIA	LOC117587113|XP_034133498.1|DGUA
OG0000130	LOC108028365|XP_016955643.1|DBIA	LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC108024454|XP_016949864.1|DBIA	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC108034248|XP_016964589.1|DBIA	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC108025160|XP_016950929.1|DBIA	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC108031841|XP_016961080.1|DBIA	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC108024440|XP_016949847.1|DBIA	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC108034196|XP_016964513.1|DBIA	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC108027255|XP_016954103.1|DBIA	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC108028330|XP_016955559.1|DBIA	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC108032199|XP_016961546.1|DBIA	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC108032221|XP_016961573.1|DBIA	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC108032211|XP_016961561.1|DBIA	LOC117586696|XP_034132854.1|DGUA
OG0000139	LOC108027713|XP_016954752.1|DBIA	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA
OG0000140	LOC108025043|XP_016950788.1|DBIA	LOC117583410|XP_034127589.1|DGUA
OG0000141	LOC108034526|XP_016964939.1|DBIA	LOC117589332|XP_034137073.1|DGUA
OG0000141	LOC108034476|XP_016964850.1|DBIA, LOC108034511|XP_016964924.1|DBIA	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC108035147|XP_016966079.1|DBIA	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC108035148|XP_016966080.1|DBIA	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC108026100|XP_016952288.1|DBIA	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC108032915|XP_016962471.1|DBIA	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC108033124|XP_016962829.1|DBIA	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC108028495|XP_016955860.1|DBIA	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC108028497|XP_016955861.1|DBIA	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC108031834|XP_016961066.1|DBIA	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC108025875|XP_016952038.1|DBIA	LOC117590246|XP_034138608.1|DGUA
OG0000145	LOC108027597|XP_016954605.1|DBIA	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC108034447|XP_016964824.1|DBIA	LOC117582661|XP_034126465.1|DGUA
OG0000147	LOC108034317|XP_016964676.1|DBIA	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC108027404|XP_016954331.1|DBIA	LOC117582746|XP_034126577.1|DGUA
