Orthogroup	DBIA.longest_only	DVIR.longest_only
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC6624806|XP_002049656.1|DVIR
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC6633223|XP_002056282.1|DVIR
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC6629800|XP_002053376.1|DVIR
OG0000054	LOC108026028|XP_016952208.1|DBIA, LOC108026363|XP_016952768.1|DBIA	LOC6633224|XP_002056283.1|DVIR, LOC116650298|XP_032289550.1|DVIR
OG0000055	LOC108025041|XP_016950786.1|DBIA, LOC108025121|XP_016950876.1|DBIA	LOC6632627|XP_002056104.1|DVIR, LOC6632628|XP_002056105.1|DVIR, LOC6632630|XP_002056107.2|DVIR, LOC6632629|XP_002056106.2|DVIR
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC108031455|XP_016960379.1|DBIA, LOC108031454|XP_016960378.1|DBIA, LOC108031452|XP_016960376.1|DBIA	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC108031088|XP_016959782.1|DBIA, LOC108031982|XP_016961266.1|DBIA	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC108036205|XP_016967686.1|DBIA, LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA, LOC108036206|XP_016967687.1|DBIA	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC108025316|XP_016951215.1|DBIA, LOC108025317|XP_016951216.1|DBIA	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC108027722|XP_016954764.1|DBIA	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC6628612|XP_002052173.2|DVIR
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC6628611|XP_002052172.1|DVIR
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC6632062|XP_002055617.1|DVIR
OG0000063	LOC108024640|XP_016950181.1|DBIA, LOC108024653|XP_016950205.1|DBIA, LOC108024632|XP_016950168.1|DBIA	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC108035614|XP_016966789.1|DBIA, LOC108034510|XP_016964923.1|DBIA	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC108027236|XP_016954058.1|DBIA, LOC108023319|XP_016948114.1|DBIA, LOC108023329|XP_016948142.1|DBIA, LOC108023328|XP_016948127.1|DBIA	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC108027312|XP_016954195.1|DBIA, LOC108024442|XP_016949849.1|DBIA	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC108029590|XP_016957445.1|DBIA	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC6622389|XP_032290781.1|DVIR
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC6632017|XP_002055232.3|DVIR
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC6631517|XP_002055314.1|DVIR
OG0000079	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA	LOC116651562|XP_032294074.1|DVIR, LOC26531196|XP_015028898.1|DVIR, LOC6628024|XP_002052524.2|DVIR
OG0000079	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC6625499|XP_002049016.1|DVIR
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC108034224|XP_016964555.1|DBIA, LOC108036802|XP_016968638.1|DBIA, LOC108036697|XP_016968476.1|DBIA, LOC108036696|XP_016968475.1|DBIA	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC108031913|XP_016961170.1|DBIA	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC108026029|XP_016952209.1|DBIA, LOC108026468|XP_016952900.1|DBIA	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC108026088|XP_016952275.1|DBIA	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000100	LOC108031433|XP_016960334.1|DBIA	LOC6630166|XP_015026846.1|DVIR
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC108035925|XP_016967202.1|DBIA	LOC6622519|XP_015030651.1|DVIR
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC108028249|XP_016955425.1|DBIA, LOC108028438|XP_016955757.1|DBIA	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC6634072|XP_002057874.1|DVIR
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC108031245|XP_016959970.1|DBIA, LOC108031263|XP_016959991.1|DBIA	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC108022138|XP_016946469.1|DBIA, LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA, LOC108033277|XP_016963032.1|DBIA, LOC108033599|XP_016963440.1|DBIA, LOC108022432|XP_016946806.1|DBIA, LOC108022139|XP_016946470.1|DBIA, LOC108022140|XP_016946471.1|DBIA	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC108033292|XP_016963047.1|DBIA, LOC108034197|XP_016964514.1|DBIA	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC108026461|XP_016952890.1|DBIA	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC108032549|XP_016961915.1|DBIA	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC108032550|XP_016961916.1|DBIA	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC108032552|XP_016961919.1|DBIA	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC108031272|XP_016960002.1|DBIA	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC108031192|XP_016959902.1|DBIA	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC108023244|XP_016948011.1|DBIA	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC108030087|XP_016958214.1|DBIA	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC108028084|XP_016955219.1|DBIA	LOC6622041|XP_002046464.1|DVIR
OG0000121	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC108024429|XP_016949836.1|DBIA	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC108024540|XP_016949998.1|DBIA, LOC108032404|XP_016961714.1|DBIA, LOC108024542|XP_016949999.1|DBIA	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC108032496|XP_016961805.1|DBIA	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC108023300|XP_016948090.1|DBIA	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC108036632|XP_016968395.1|DBIA	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC108029050|XP_016956602.1|DBIA	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC108022341|XP_016946693.1|DBIA	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC108027083|XP_016953787.1|DBIA	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC108036376|XP_016967964.1|DBIA, LOC108029804|XP_016957808.1|DBIA	LOC116649740|XP_015028914.1|DVIR, LOC26531268|XP_015028913.1|DVIR, LOC26531789|XP_015028987.1|DVIR, LOC26531912|XP_015027957.1|DVIR, LOC6630342|XP_002054591.2|DVIR
OG0000124	LOC108029444|XP_016957182.1|DBIA, LOC108029778|XP_016957777.1|DBIA	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC108025392|XP_016951356.1|DBIA	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC108024815|XP_016950433.1|DBIA	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC108036489|XP_016968169.1|DBIA	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC108028993|XP_016956523.1|DBIA	LOC6634255|XP_002057641.1|DVIR, LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC108027453|XP_016954394.1|DBIA, LOC108027073|XP_016953776.1|DBIA	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC108027452|XP_016954393.1|DBIA	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC108027034|XP_016953720.1|DBIA	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC108026935|XP_016953637.1|DBIA	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC108026551|XP_016952989.1|DBIA, LOC108026937|XP_016953639.1|DBIA	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC108027048|XP_016953738.1|DBIA	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC108023412|XP_016948359.1|DBIA	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC108028100|XP_016955236.1|DBIA	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC108034826|XP_016965429.1|DBIA	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC108023411|XP_016948357.1|DBIA	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC108028367|XP_016955645.1|DBIA	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC108028588|XP_016955990.1|DBIA	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC108028366|XP_016955644.1|DBIA, LOC108028365|XP_016955643.1|DBIA	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC108024454|XP_016949864.1|DBIA	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC108034248|XP_016964589.1|DBIA	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC108025160|XP_016950929.1|DBIA	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC108031841|XP_016961080.1|DBIA	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC108024440|XP_016949847.1|DBIA	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC108034196|XP_016964513.1|DBIA	LOC6629234|XP_032294008.1|DVIR
OG0000137	LOC108027255|XP_016954103.1|DBIA	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC108028330|XP_016955559.1|DBIA	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC108032199|XP_016961546.1|DBIA	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC108032221|XP_016961573.1|DBIA	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC108032211|XP_016961561.1|DBIA	LOC6629608|XP_002054673.2|DVIR
OG0000138	LOC108032223|XP_016961574.1|DBIA	LOC6629609|XP_002054674.2|DVIR
OG0000139	LOC108027713|XP_016954752.1|DBIA	LOC6623530|XP_002047325.1|DVIR, LOC116650758|XP_032291326.1|DVIR, LOC6623382|XP_032290418.1|DVIR
OG0000140	LOC108025043|XP_016950788.1|DBIA	LOC6630875|XP_002054323.2|DVIR
OG0000141	LOC108034476|XP_016964850.1|DBIA, LOC108034511|XP_016964924.1|DBIA	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC108035147|XP_016966079.1|DBIA	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC108035148|XP_016966080.1|DBIA	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC108026100|XP_016952288.1|DBIA	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC108032915|XP_016962471.1|DBIA	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC108033124|XP_016962829.1|DBIA	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC108028495|XP_016955860.1|DBIA	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC108028497|XP_016955861.1|DBIA	LOC6624208|XP_002048674.2|DVIR
OG0000144	LOC108031834|XP_016961066.1|DBIA	LOC6629583|XP_002054875.2|DVIR
OG0000144	LOC108025875|XP_016952038.1|DBIA	LOC26531280|XP_032294839.1|DVIR
OG0000145	LOC108027597|XP_016954605.1|DBIA	LOC6631571|XP_002055558.2|DVIR
OG0000145	LOC108034972|XP_016965780.1|DBIA	LOC6627695|XP_002052255.1|DVIR
OG0000145	LOC108034447|XP_016964824.1|DBIA	LOC6627697|XP_002052257.1|DVIR
OG0000145	LOC108034436|XP_016964813.1|DBIA	LOC6627696|XP_002052256.1|DVIR
OG0000147	LOC108034317|XP_016964676.1|DBIA	LOC6635761|XP_002059227.2|DVIR
OG0000147	LOC108027404|XP_016954331.1|DBIA	LOC6634949|XP_002058537.1|DVIR
OG0000147	LOC108027405|XP_016954333.1|DBIA	LOC6634950|XP_002058538.1|DVIR
OG0000148	LOC108028951|XP_016956479.1|DBIA	LOC6628264|XP_002052544.1|DVIR
OG0000148	LOC108032365|XP_016961667.1|DBIA	LOC6627419|XP_002051092.1|DVIR
OG0000149	LOC108032390|XP_016961701.1|DBIA	LOC6627743|XP_002051297.1|DVIR
OG0000149	LOC108025773|XP_016951860.1|DBIA	LOC6634481|XP_002058158.1|DVIR
OG0000150	LOC108027637|XP_016954643.1|DBIA, LOC108027638|XP_016954644.1|DBIA, LOC108027635|XP_016954642.1|DBIA, LOC108027744|XP_016954786.1|DBIA, LOC108027745|XP_016954787.1|DBIA	LOC6627333|XP_032293973.1|DVIR
OG0000151	LOC108028150|XP_016955296.1|DBIA	LOC6624491|XP_032290429.1|DVIR
OG0000151	LOC108027994|XP_016955110.1|DBIA	LOC6624600|XP_015030529.1|DVIR
OG0000151	LOC108028166|XP_016955315.1|DBIA	LOC6627838|XP_002051728.2|DVIR
OG0000151	LOC108035515|XP_016966667.1|DBIA	LOC6623559|XP_002048335.2|DVIR
OG0000152	LOC108026369|XP_016952778.1|DBIA	LOC6632780|XP_002055862.1|DVIR
OG0000152	LOC108024629|XP_016950158.1|DBIA, LOC108026368|XP_016952777.1|DBIA	LOC6632791|XP_002055861.2|DVIR
OG0000152	LOC108026064|XP_016952248.1|DBIA	LOC6632790|XP_002055860.1|DVIR
OG0000153	LOC108031875|XP_016961128.1|DBIA	LOC6630161|XP_002054781.2|DVIR
