Orthogroup	DBIA.longest_only	DEUG.longest_only
OG0000039	LOC108025634|XP_016951658.1|DBIA	LOC108103025|XP_017063841.1|DEUG
OG0000039	LOC108025590|XP_016951608.1|DBIA	LOC108105051|XP_017066944.1|DEUG
OG0000040	LOC108024820|XP_016950438.1|DBIA	LOC108116469|XP_017083889.1|DEUG
OG0000040	LOC108024821|XP_016950440.1|DBIA	LOC108116470|XP_017083890.1|DEUG
OG0000040	LOC108025434|XP_016951413.1|DBIA	LOC108111562|XP_017076575.1|DEUG
OG0000040	LOC108025431|XP_016951408.1|DBIA, LOC108025433|XP_016951410.1|DBIA	LOC108111560|XP_017076573.1|DEUG
OG0000040	LOC108025485|XP_016951488.1|DBIA	LOC108111548|XP_017076556.1|DEUG
OG0000040	LOC108023851|XP_016948987.1|DBIA	LOC108109350|XP_017073299.1|DEUG
OG0000041	LOC108026081|XP_016952269.1|DBIA	LOC108113674|XP_017079839.1|DEUG
OG0000041	LOC108026380|XP_016952789.1|DBIA	LOC108113782|XP_017079974.1|DEUG
OG0000041	LOC108026021|XP_016952202.1|DBIA	LOC108113689|XP_017079854.1|DEUG
OG0000041	LOC108026443|XP_016952869.1|DBIA	LOC108113801|XP_017079998.1|DEUG
OG0000042	LOC108029979|XP_016957976.1|DBIA	LOC108112378|XP_017077703.1|DEUG
OG0000042	LOC108029981|XP_016957978.1|DBIA	LOC108112385|XP_017077715.1|DEUG
OG0000042	LOC108029869|XP_016957848.1|DBIA	LOC108112383|XP_017077713.1|DEUG
OG0000042	LOC108029870|XP_016957849.1|DBIA, LOC108029978|XP_016957975.1|DBIA, LOC108029980|XP_016957977.1|DBIA	LOC108112379|XP_017077705.1|DEUG, LOC108112382|XP_017077709.1|DEUG, LOC108112377|XP_017077699.1|DEUG, LOC108112386|XP_017077716.1|DEUG
OG0000042	LOC108029982|XP_016957980.1|DBIA	LOC108112384|XP_017077714.1|DEUG
OG0000043	LOC108024814|XP_016950428.1|DBIA	LOC108116482|XP_017083904.1|DEUG
OG0000043	LOC108024406|XP_016949807.1|DBIA	LOC108116483|XP_017083905.1|DEUG
OG0000043	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA	LOC108116504|XP_017083929.1|DEUG
OG0000043	LOC108024319|XP_016949710.1|DBIA	LOC108116497|XP_017083918.1|DEUG
OG0000043	LOC108025302|XP_016951186.1|DBIA	LOC108105204|XP_017067144.1|DEUG
OG0000043	LOC108024783|XP_016950388.1|DBIA	LOC108116498|XP_017083919.1|DEUG
OG0000044	LOC108026455|XP_016952884.1|DBIA	LOC108113702|XP_017079868.1|DEUG
OG0000044	LOC108026365|XP_016952771.1|DBIA	LOC108113679|XP_017079844.1|DEUG
OG0000044	LOC108026364|XP_016952769.1|DBIA	LOC108113668|XP_017079833.1|DEUG
OG0000044	LOC108026002|XP_016952181.1|DBIA	LOC108113686|XP_017079852.1|DEUG
OG0000044	LOC108025998|XP_016952177.1|DBIA	LOC108113695|XP_017079861.1|DEUG
OG0000044	LOC108026469|XP_016952901.1|DBIA	LOC108113682|XP_017079848.1|DEUG
OG0000044	LOC108025049|XP_016950795.1|DBIA	LOC108116281|XP_017083557.1|DEUG
OG0000045	LOC108028610|XP_016956020.1|DBIA	LOC108114047|XP_017080284.1|DEUG
OG0000045	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA	LOC108114051|XP_017080293.1|DEUG, LOC108113998|XP_017080232.1|DEUG
OG0000045	LOC108028181|XP_016955331.1|DBIA	LOC108107675|XP_017070752.1|DEUG
OG0000045	LOC108028143|XP_016955289.1|DBIA	LOC108107619|XP_017070678.1|DEUG
OG0000046	LOC108027349|XP_016954257.1|DBIA	LOC108110175|XP_017074588.1|DEUG
OG0000046	LOC108027004|XP_016953692.1|DBIA	LOC108110153|XP_017074563.1|DEUG
OG0000046	LOC108024100|XP_016949365.1|DBIA	LOC108104996|XP_017066862.1|DEUG
OG0000046	LOC108024103|XP_016949370.1|DBIA	LOC108104997|XP_017066863.1|DEUG
OG0000046	LOC108024088|XP_016949352.1|DBIA	LOC108105004|XP_017066870.1|DEUG
OG0000046	LOC108024336|XP_016949726.1|DBIA	LOC108116573|XP_017084003.1|DEUG
OG0000046	LOC108024337|XP_016949728.1|DBIA	LOC108116575|XP_017084005.1|DEUG
OG0000046	LOC108024872|XP_016950506.1|DBIA	LOC108116563|XP_017083991.1|DEUG
OG0000046	LOC108024879|XP_016950512.1|DBIA	LOC108116555|XP_017083982.1|DEUG
OG0000046	LOC108029852|XP_016957830.1|DBIA	LOC108112347|XP_017077663.1|DEUG
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC108112199|XP_017077502.1|DEUG
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC108113383|XP_017079444.1|DEUG
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC108106728|XP_017069453.1|DEUG
OG0000047	LOC108035707|XP_016966919.1|DBIA	LOC108114731|XP_017081330.1|DEUG
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC108106783|XP_017069514.1|DEUG
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC108113976|XP_017080206.1|DEUG
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC108035032|XP_016965866.1|DBIA	LOC108114269|XP_017080655.1|DEUG
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC108117054|XP_017084715.1|DEUG
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC108117069|XP_017084731.1|DEUG
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC108031055|XP_016959745.1|DBIA	LOC108111705|XP_017076743.1|DEUG
OG0000051	LOC108031066|XP_016959760.1|DBIA	LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC108031139|XP_016959843.1|DBIA	LOC108109404|XP_017073394.1|DEUG
OG0000052	LOC108024786|XP_016950390.1|DBIA	LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC108031304|XP_016960037.1|DBIA	LOC108110610|XP_017075201.1|DEUG
OG0000052	LOC108031177|XP_016959886.1|DBIA	LOC108110028|XP_017074367.1|DEUG
OG0000052	LOC108031170|XP_016959879.1|DBIA	LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC108029369|XP_016957086.1|DBIA	LOC108104547|XP_017066177.1|DEUG
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC108026092|XP_016952281.1|DBIA	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC108025098|XP_016950849.1|DBIA	LOC108111361|XP_017076283.1|DEUG
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000055	LOC108025100|XP_016950852.1|DBIA	LOC108111363|XP_017076285.1|DEUG
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC108031455|XP_016960379.1|DBIA	LOC108115634|XP_017082675.1|DEUG
OG0000056	LOC108031452|XP_016960376.1|DBIA	LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC108036205|XP_016967686.1|DBIA	LOC108111899|XP_017077025.1|DEUG
OG0000058	LOC108032411|XP_016961720.1|DBIA	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG
OG0000058	LOC108036206|XP_016967687.1|DBIA	LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC108027722|XP_016954764.1|DBIA	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC108106953|XP_017069718.1|DEUG
OG0000062	LOC108033486|XP_016963314.1|DBIA	LOC108106954|XP_017069720.1|DEUG
OG0000062	LOC108022124|XP_016946453.1|DBIA, LOC108030510|XP_016958887.1|DBIA	LOC108109225|XP_017073184.1|DEUG
OG0000062	LOC108027742|XP_016954784.1|DBIA	LOC108102612|XP_017063205.1|DEUG
OG0000063	LOC108024640|XP_016950181.1|DBIA	LOC108111516|XP_017076523.1|DEUG
OG0000063	LOC108024653|XP_016950205.1|DBIA	LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC108035614|XP_016966789.1|DBIA	LOC108113990|XP_017080222.1|DEUG
OG0000063	LOC108034510|XP_016964923.1|DBIA	LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC108027236|XP_016954058.1|DBIA	LOC108111756|XP_017076802.1|DEUG
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC108031521|XP_016960528.1|DBIA	LOC108117125|XP_017084845.1|DEUG
OG0000068	LOC108034448|XP_016964821.1|DBIA	LOC108108595|XP_017072182.1|DEUG
OG0000068	LOC108029590|XP_016957445.1|DBIA	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC108036196|XP_016967676.1|DBIA	LOC108113259|XP_017079298.1|DEUG
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC108034332|XP_016964700.1|DBIA	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC108113829|XP_017080027.1|DEUG
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC108115124|XP_017081864.1|DEUG
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC108031057|XP_016959747.1|DBIA	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG
OG0000076	LOC108031198|XP_016959909.1|DBIA	LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC108028935|XP_016956443.1|DBIA	LOC108110990|XP_017075788.1|DEUG
OG0000079	LOC108029251|XP_016956935.1|DBIA	LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC108112904|XP_017078751.1|DEUG
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC108116863|XP_017084418.1|DEUG
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC108111194|XP_017076078.1|DEUG
OG0000083	LOC108036697|XP_016968476.1|DBIA	LOC108110531|XP_017075102.1|DEUG
OG0000083	LOC108036696|XP_016968475.1|DBIA	LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC108029919|XP_016957901.1|DBIA	LOC108112272|XP_017077584.1|DEUG
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC108029891|XP_016957870.1|DBIA	LOC108112224|XP_017077532.1|DEUG
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC108027149|XP_016953860.1|DBIA	LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC108031913|XP_016961170.1|DBIA	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC108024087|XP_016949351.1|DBIA	LOC108118091|XP_017086133.1|DEUG
OG0000093	LOC108022062|XP_016946396.1|DBIA	LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC108028203|XP_016955353.1|DBIA	LOC108118252|XP_017086330.1|DEUG
OG0000097	LOC108027975|XP_016955089.1|DBIA	LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG
OG0000097	LOC108028121|XP_016955258.1|DBIA	LOC108108441|XP_017071983.1|DEUG
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC108026088|XP_016952275.1|DBIA	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC108031433|XP_016960334.1|DBIA	LOC108111637|XP_017076657.1|DEUG
OG0000100	LOC108031252|XP_016959980.1|DBIA	LOC108111638|XP_017076658.1|DEUG
OG0000100	LOC108032000|XP_016961285.1|DBIA	LOC108109450|XP_017073438.1|DEUG
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC108035925|XP_016967202.1|DBIA	LOC108108526|XP_017072087.1|DEUG
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC108104532|XP_017066151.1|DEUG
OG0000102	LOC108026512|XP_016952947.1|DBIA	LOC108113630|XP_017079787.1|DEUG, LOC108112196|XP_017077498.1|DEUG, LOC108112194|XP_017077494.1|DEUG
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC108034533|XP_016964948.1|DBIA	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC108023041|XP_016947774.1|DBIA	LOC108116860|XP_017084411.1|DEUG
OG0000105	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC108109438|XP_017073428.1|DEUG
OG0000106	LOC108026644|XP_016953156.1|DBIA	LOC108109051|XP_017072857.1|DEUG
OG0000106	LOC108025976|XP_016952157.1|DBIA	LOC108116307|XP_017083585.1|DEUG
OG0000106	LOC108025977|XP_016952158.1|DBIA	LOC108116313|XP_017083592.1|DEUG
OG0000106	LOC108028928|XP_016956436.1|DBIA	LOC108105758|XP_017067966.1|DEUG
OG0000106	LOC108029887|XP_016957867.1|DBIA	LOC108112085|XP_017077323.1|DEUG
OG0000106	LOC108029888|XP_016957868.1|DBIA	LOC108112271|XP_017077583.1|DEUG
OG0000106	LOC108030383|XP_016958745.1|DBIA	LOC108112181|XP_017077479.1|DEUG
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC108033551|XP_016963385.1|DBIA	LOC108118400|XP_017086565.1|DEUG
