Orthogroup	DBIA.longest_only	DKIK.longest_only
OG0000042	LOC108029982|XP_016957980.1|DBIA	LOC108076657|XP_017025080.1|DKIK
OG0000043	LOC108024814|XP_016950428.1|DBIA	LOC108081508|XP_017032216.1|DKIK
OG0000043	LOC108024406|XP_016949807.1|DBIA	LOC108081485|XP_017032173.1|DKIK
OG0000043	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA	LOC108081478|XP_017032164.1|DKIK, LOC108081500|XP_017032208.1|DKIK
OG0000043	LOC108024782|XP_016950387.1|DBIA	LOC108081483|XP_017032171.1|DKIK
OG0000043	LOC108025302|XP_016951186.1|DBIA	LOC108086038|XP_017038347.1|DKIK
OG0000043	LOC108024783|XP_016950388.1|DBIA	LOC108081480|XP_017032168.1|DKIK
OG0000044	LOC108026455|XP_016952884.1|DBIA	LOC108071988|XP_017018451.1|DKIK
OG0000044	LOC108026365|XP_016952771.1|DBIA	LOC108072003|XP_017018467.1|DKIK, LOC108072022|XP_017018491.1|DKIK, LOC108072004|XP_017018470.1|DKIK
OG0000044	LOC108026364|XP_016952769.1|DBIA	LOC108072010|XP_017018477.1|DKIK
OG0000044	LOC108026002|XP_016952181.1|DBIA	LOC108072006|XP_017018472.1|DKIK
OG0000044	LOC108025998|XP_016952177.1|DBIA	LOC108072020|XP_017018489.1|DKIK
OG0000044	LOC108026469|XP_016952901.1|DBIA	LOC108072017|XP_017018486.1|DKIK
OG0000044	LOC108025049|XP_016950795.1|DBIA	LOC108082753|XP_017033762.1|DKIK
OG0000045	LOC108028610|XP_016956020.1|DBIA	LOC108073518|XP_017020682.1|DKIK
OG0000045	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA	LOC108073353|XP_017020405.1|DKIK, LOC108073350|XP_017020403.1|DKIK
OG0000045	LOC108028181|XP_016955331.1|DBIA	LOC108073894|XP_017021172.1|DKIK
OG0000045	LOC108028143|XP_016955289.1|DBIA	LOC108073882|XP_017021156.1|DKIK
OG0000046	LOC108027349|XP_016954257.1|DBIA	LOC108075359|XP_017023259.1|DKIK
OG0000046	LOC108024100|XP_016949365.1|DBIA	LOC108083339|XP_017034572.1|DKIK
OG0000046	LOC108024103|XP_016949370.1|DBIA	LOC108083340|XP_017034573.1|DKIK
OG0000046	LOC108024088|XP_016949352.1|DBIA	LOC108083611|XP_017034972.1|DKIK, LOC108083337|XP_017034570.1|DKIK
OG0000046	LOC108024336|XP_016949726.1|DBIA	LOC108080985|XP_017031400.1|DKIK
OG0000046	LOC108024337|XP_016949728.1|DBIA	LOC108080891|XP_017031283.1|DKIK
OG0000046	LOC108024872|XP_016950506.1|DBIA	LOC108080893|XP_017031285.1|DKIK, LOC108080892|XP_017031284.1|DKIK
OG0000046	LOC108024879|XP_016950512.1|DBIA, LOC108029852|XP_016957830.1|DBIA	LOC108080934|XP_017031327.1|DKIK, LOC108080984|XP_017031399.1|DKIK, LOC108080895|XP_017031286.1|DKIK, LOC108080933|XP_017031326.1|DKIK
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC108076173|XP_017024393.1|DKIK
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC108076538|XP_017024940.1|DKIK
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC108080858|XP_017031251.1|DKIK
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC108078780|XP_017028320.1|DKIK
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC108071908|XP_017018345.1|DKIK
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC108084399|XP_017036085.1|DKIK, LOC108084435|XP_017036132.1|DKIK
OG0000048	LOC108035017|XP_016965850.1|DBIA	LOC108084438|XP_017036136.1|DKIK
OG0000048	LOC108035032|XP_016965866.1|DBIA	LOC108084434|XP_017036131.1|DKIK
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC108084433|XP_017036130.1|DKIK
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC108084436|XP_017036133.1|DKIK
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC108084080|XP_017035590.1|DKIK
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC108084068|XP_017035576.1|DKIK
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC108084077|XP_017035587.1|DKIK
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC108084022|XP_017035524.1|DKIK
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC108084023|XP_017035525.1|DKIK
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC108084019|XP_017035520.1|DKIK
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC108073068|XP_017020022.1|DKIK
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC108072577|XP_017019276.1|DKIK, LOC108072587|XP_017019288.1|DKIK
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC108072753|XP_017019515.1|DKIK, LOC108072610|XP_017019326.1|DKIK
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC108072709|XP_017019438.1|DKIK, LOC108072761|XP_017019527.1|DKIK, LOC108072698|XP_017019426.1|DKIK
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC108072596|XP_017019300.1|DKIK
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC108072619|XP_017019339.1|DKIK
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC108072601|XP_017019314.1|DKIK
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC108083217|XP_017034415.1|DKIK
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC108085672|XP_017037854.1|DKIK
OG0000051	LOC108031066|XP_016959760.1|DBIA	LOC108080428|XP_017030650.1|DKIK
OG0000052	LOC108031139|XP_016959843.1|DBIA, LOC108024786|XP_016950390.1|DBIA	LOC108084580|XP_017036343.1|DKIK
OG0000052	LOC108031304|XP_016960037.1|DBIA	LOC108077591|XP_017026474.1|DKIK, LOC108084105|XP_017035621.1|DKIK
OG0000052	LOC108031177|XP_016959886.1|DBIA	LOC108084092|XP_017035606.1|DKIK
OG0000052	LOC108031170|XP_016959879.1|DBIA	LOC108084066|XP_017035574.1|DKIK
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC108082278|XP_017033098.1|DKIK
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC108082558|XP_017033497.1|DKIK
OG0000053	LOC108029369|XP_016957086.1|DBIA	LOC108070784|XP_017016873.1|DKIK
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC108070783|XP_017016872.1|DKIK
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC108070782|XP_017016871.1|DKIK
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC108070781|XP_017016869.1|DKIK
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC108070786|XP_017016875.1|DKIK
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC108081173|XP_017031718.1|DKIK
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC108080878|XP_017031270.1|DKIK, LOC108080879|XP_017031271.1|DKIK
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC108081160|XP_017031693.1|DKIK
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC108081159|XP_017031690.1|DKIK
OG0000055	LOC108025040|XP_016950785.1|DBIA	LOC108085845|XP_017038092.1|DKIK, LOC108085848|XP_017038094.1|DKIK
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC108085846|XP_017038093.1|DKIK
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC108071295|XP_017017484.1|DKIK
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC108071297|XP_017017486.1|DKIK
OG0000056	LOC108031455|XP_016960379.1|DBIA	LOC108071299|XP_017017488.1|DKIK
OG0000056	LOC108031454|XP_016960378.1|DBIA	LOC108071298|XP_017017487.1|DKIK
OG0000056	LOC108031452|XP_016960376.1|DBIA	LOC108071296|XP_017017485.1|DKIK
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC108077622|XP_017026519.1|DKIK
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC108077830|XP_017026845.1|DKIK
OG0000058	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA	LOC108082757|XP_017033763.1|DKIK
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC108082758|XP_017033764.1|DKIK
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC108070811|XP_017016903.1|DKIK
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC108085570|XP_017037699.1|DKIK
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC108085569|XP_017037698.1|DKIK
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC108085567|XP_017037695.1|DKIK
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC108085562|XP_017037690.1|DKIK
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC108085559|XP_017037687.1|DKIK
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC108080522|XP_017030803.1|DKIK
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC108085335|XP_017037380.1|DKIK
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC108075427|XP_017023341.1|DKIK
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC108085322|XP_017037367.1|DKIK
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC108076086|XP_017024289.1|DKIK
OG0000060	LOC108027722|XP_016954764.1|DBIA	LOC108077343|XP_017026120.1|DKIK
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC108086185|XP_017038537.1|DKIK
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC108086197|XP_017038548.1|DKIK
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC108086191|XP_017038544.1|DKIK
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC108086182|XP_017038533.1|DKIK
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC108071778|XP_017018123.1|DKIK
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC108082791|XP_017033825.1|DKIK
OG0000062	LOC108022124|XP_016946453.1|DBIA, LOC108030510|XP_016958887.1|DBIA	LOC108082253|XP_017033087.1|DKIK, LOC108082254|XP_017033088.1|DKIK
OG0000063	LOC108024640|XP_016950181.1|DBIA	LOC108071305|XP_017017501.1|DKIK
OG0000063	LOC108024653|XP_016950205.1|DBIA	LOC108071251|XP_017017426.1|DKIK
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC108071304|XP_017017500.1|DKIK
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC108071602|XP_017017872.1|DKIK
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC108071633|XP_017017906.1|DKIK
OG0000063	LOC108035614|XP_016966789.1|DBIA	LOC108071565|XP_017017835.1|DKIK
OG0000063	LOC108034510|XP_016964923.1|DBIA	LOC108071655|XP_017017940.1|DKIK
OG0000064	LOC108034488|XP_016964882.1|DBIA	LOC108080822|XP_017031214.1|DKIK
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC108077717|XP_017026657.1|DKIK
OG0000065	LOC108027236|XP_016954058.1|DBIA	LOC108077718|XP_017026658.1|DKIK
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC108077657|XP_017026561.1|DKIK, LOC108077572|XP_017026455.1|DKIK
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC108077800|XP_017026803.1|DKIK
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC108074656|XP_017022262.1|DKIK, LOC108077573|XP_017026456.1|DKIK, LOC108084009|XP_017035510.1|DKIK, LOC108077574|XP_017026457.1|DKIK, LOC108084903|XP_017036787.1|DKIK
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC108083599|XP_017034957.1|DKIK
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC108080484|XP_017030727.1|DKIK
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC108077666|XP_017026575.1|DKIK
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC108081852|XP_017032582.1|DKIK
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC108080961|XP_017031364.1|DKIK
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC108080458|XP_017030688.1|DKIK, LOC108072684|XP_017019411.1|DKIK, LOC108080267|XP_017030420.1|DKIK
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC108072837|XP_017019618.1|DKIK
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC108084848|XP_017036716.1|DKIK
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC108085996|XP_017038286.1|DKIK
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC108077943|XP_017026970.1|DKIK
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC108085995|XP_017038285.1|DKIK
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC108071874|XP_017018291.1|DKIK
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC108071863|XP_017018280.1|DKIK, LOC108071864|XP_017018281.1|DKIK
OG0000068	LOC108029590|XP_016957445.1|DBIA	LOC108084117|XP_017035637.1|DKIK
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC108074164|XP_017021563.1|DKIK
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC108072243|XP_017018793.1|DKIK
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC108082879|XP_017033949.1|DKIK
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC108076002|XP_017024145.1|DKIK
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC108082683|XP_017033673.1|DKIK
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC108082714|XP_017033711.1|DKIK
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC108070385|XP_017016325.1|DKIK
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC108070384|XP_017016324.1|DKIK
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC108076540|XP_017024942.1|DKIK
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC108076135|XP_017024352.1|DKIK
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC108082462|XP_017033327.1|DKIK
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC108079402|XP_017029216.1|DKIK
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC108075433|XP_017023346.1|DKIK
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC108071625|XP_017017896.1|DKIK
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC108071877|XP_017018294.1|DKIK
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC108078729|XP_017028220.1|DKIK
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC108078805|XP_017028362.1|DKIK
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC108078731|XP_017028222.1|DKIK
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC108078964|XP_017028614.1|DKIK
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC108085608|XP_017037769.1|DKIK, LOC108085599|XP_017037755.1|DKIK
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC108085219|XP_017037239.1|DKIK
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC108085227|XP_017037254.1|DKIK
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC108076740|XP_017025218.1|DKIK
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC108073492|XP_017020640.1|DKIK
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC108070868|XP_017016990.1|DKIK
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC108077758|XP_017026727.1|DKIK
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC108082104|XP_017032889.1|DKIK
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC108083237|XP_017034431.1|DKIK
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC108084091|XP_017035604.1|DKIK
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC108080166|XP_017030300.1|DKIK
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC108083371|XP_017034605.1|DKIK
OG0000079	LOC108028935|XP_016956443.1|DBIA	LOC108086154|XP_017038504.1|DKIK
OG0000079	LOC108029251|XP_016956935.1|DBIA	LOC108086084|XP_017038391.1|DKIK
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC108086076|XP_017038383.1|DKIK
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC108070937|XP_017017080.1|DKIK
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC108076175|XP_017024395.1|DKIK
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC108076521|XP_017024919.1|DKIK
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC108083631|XP_017034990.1|DKIK, LOC108083635|XP_017034994.1|DKIK
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC108082103|XP_017032888.1|DKIK, LOC108080754|XP_017031097.1|DKIK, LOC108077694|XP_017026619.1|DKIK
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC108077314|XP_017026091.1|DKIK
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC108075851|XP_017023931.1|DKIK
OG0000083	LOC108036697|XP_016968476.1|DBIA	LOC108075726|XP_017023759.1|DKIK
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC108077101|XP_017025775.1|DKIK
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC108082570|XP_017033516.1|DKIK
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC108073008|XP_017019953.1|DKIK
OG0000085	LOC108029919|XP_016957901.1|DBIA	LOC108078024|XP_017027074.1|DKIK
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC108078117|XP_017027221.1|DKIK
OG0000085	LOC108029950|XP_016957941.1|DBIA	LOC108078043|XP_017027094.1|DKIK
OG0000085	LOC108029891|XP_016957870.1|DBIA	LOC108077949|XP_017026977.1|DKIK
OG0000085	LOC108029874|XP_016957854.1|DBIA	LOC108077981|XP_017027013.1|DKIK, LOC108078014|XP_017027060.1|DKIK
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC108078385|XP_017027713.1|DKIK
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC108078118|XP_017027223.1|DKIK
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC108076785|XP_017025280.1|DKIK
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC108081995|XP_017032728.1|DKIK
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC108077379|XP_017026162.1|DKIK
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC108081987|XP_017032714.1|DKIK
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC108076386|XP_017024698.1|DKIK
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC108085237|XP_017037265.1|DKIK
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC108073869|XP_017021143.1|DKIK
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC108076406|XP_017024734.1|DKIK
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC108073878|XP_017021152.1|DKIK
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC108081135|XP_017031645.1|DKIK
OG0000089	LOC108031913|XP_016961170.1|DBIA	LOC108075612|XP_017023634.1|DKIK
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC108078680|XP_017028115.1|DKIK
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC108078092|XP_017027173.1|DKIK, LOC108078094|XP_017027177.1|DKIK
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC108077947|XP_017026974.1|DKIK
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC108078973|XP_017028631.1|DKIK
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC108071532|XP_017017793.1|DKIK
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC108075739|XP_017023776.1|DKIK
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC108082079|XP_017032861.1|DKIK
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC108081166|XP_017031709.1|DKIK
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC108081243|XP_017031811.1|DKIK
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC108071260|XP_017017437.1|DKIK, LOC108071268|XP_017017448.1|DKIK
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC108071264|XP_017017444.1|DKIK
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC108077658|XP_017026562.1|DKIK
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC108071261|XP_017017438.1|DKIK
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC108079645|XP_017029525.1|DKIK
OG0000093	LOC108024087|XP_016949351.1|DBIA	LOC108072972|XP_017019896.1|DKIK, LOC108075766|XP_017023815.1|DKIK
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC108074155|XP_017021548.1|DKIK
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC108071561|XP_017017831.1|DKIK
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC108070632|XP_017016689.1|DKIK, LOC108070631|XP_017016688.1|DKIK, LOC108070630|XP_017016687.1|DKIK
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC108082873|XP_017033940.1|DKIK
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC108075861|XP_017023944.1|DKIK
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC108085902|XP_017038160.1|DKIK
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC108082876|XP_017033946.1|DKIK
OG0000097	LOC108028030|XP_016955157.1|DBIA	LOC108080564|XP_017030859.1|DKIK, LOC108080620|XP_017030934.1|DKIK, LOC108080631|XP_017030944.1|DKIK, LOC108080576|XP_017030870.1|DKIK, LOC108080575|XP_017030868.1|DKIK
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC108077716|XP_017026656.1|DKIK
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC108083427|XP_017034672.1|DKIK
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC108083341|XP_017034574.1|DKIK
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC108083422|XP_017034666.1|DKIK
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC108076209|XP_017024435.1|DKIK
OG0000100	LOC108026088|XP_016952275.1|DBIA	LOC108077662|XP_017026570.1|DKIK
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC108075976|XP_017024117.1|DKIK
OG0000100	LOC108031433|XP_016960334.1|DBIA	LOC108079993|XP_017030051.1|DKIK, LOC108076030|XP_017024178.1|DKIK
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC108083696|XP_017035073.1|DKIK
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC108073007|XP_017019952.1|DKIK
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC108078325|XP_017027613.1|DKIK
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC108078639|XP_017028056.1|DKIK
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC108071952|XP_017018408.1|DKIK
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC108071951|XP_017018407.1|DKIK
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC108072142|XP_017018672.1|DKIK
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC108071553|XP_017017820.1|DKIK
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC108082132|XP_017032923.1|DKIK
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC108073879|XP_017021153.1|DKIK, LOC108071539|XP_017017803.1|DKIK
OG0000105	LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC108084017|XP_017035519.1|DKIK
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC108080884|XP_017031275.1|DKIK
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC108080981|XP_017031395.1|DKIK
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC108080983|XP_017031397.1|DKIK, LOC108080994|XP_017031408.1|DKIK
OG0000106	LOC108026644|XP_016953156.1|DBIA	LOC108074711|XP_017022340.1|DKIK
OG0000106	LOC108025977|XP_016952158.1|DBIA, LOC108028928|XP_016956436.1|DBIA	LOC108082295|XP_017033115.1|DKIK, LOC108082296|XP_017033116.1|DKIK, LOC108082298|XP_017033118.1|DKIK, LOC108082294|XP_017033114.1|DKIK, LOC108082297|XP_017033117.1|DKIK, LOC108074039|XP_017021396.1|DKIK, LOC108082537|XP_017033462.1|DKIK, LOC108082292|XP_017033112.1|DKIK
OG0000106	LOC108029887|XP_016957867.1|DBIA	LOC108082393|XP_017033227.1|DKIK
OG0000106	LOC108029888|XP_016957868.1|DBIA	LOC108082290|XP_017033110.1|DKIK
OG0000106	LOC108030383|XP_016958745.1|DBIA	LOC108082293|XP_017033113.1|DKIK
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC108072231|XP_017018782.1|DKIK
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA	LOC108076846|XP_017025364.1|DKIK
OG0000107	LOC108033277|XP_016963032.1|DBIA	LOC108076996|XP_017025555.1|DKIK
OG0000107	LOC108033599|XP_016963440.1|DBIA	LOC108076845|XP_017025363.1|DKIK
OG0000107	LOC108022432|XP_016946806.1|DBIA	LOC108072303|XP_017018860.1|DKIK
OG0000107	LOC108022140|XP_016946471.1|DBIA	LOC108072229|XP_017018781.1|DKIK
OG0000108	LOC108031983|XP_016961270.1|DBIA	LOC108072095|XP_017018601.1|DKIK
OG0000108	LOC108035758|XP_016966946.1|DBIA, LOC108035831|XP_016967067.1|DBIA	LOC108083428|XP_017034676.1|DKIK
OG0000109	LOC108033292|XP_016963047.1|DBIA	LOC108077299|XP_017026069.1|DKIK
OG0000109	LOC108034197|XP_016964514.1|DBIA	LOC108076928|XP_017025463.1|DKIK
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC108077298|XP_017026067.1|DKIK
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC108078140|XP_017027262.1|DKIK
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC108078152|XP_017027292.1|DKIK
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC108078144|XP_017027276.1|DKIK
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC108078161|XP_017027305.1|DKIK
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC108082105|XP_017032890.1|DKIK
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC108082108|XP_017032897.1|DKIK
OG0000112	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA	LOC108085943|XP_017038219.1|DKIK
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC108080039|XP_017030105.1|DKIK, LOC108080020|XP_017030077.1|DKIK
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC108070647|XP_017016704.1|DKIK
OG0000113	LOC108033272|XP_016963026.1|DBIA	LOC108083778|XP_017035191.1|DKIK
