Orthogroup	DBIA.longest_only	DPSE.longest_only
OG0000042	LOC108029979|XP_016957976.1|DBIA	LOC4804794|XP_001361299.3|DPSE
OG0000042	LOC108029981|XP_016957978.1|DBIA	LOC5495510|XP_001361301.4|DPSE
OG0000042	LOC108029869|XP_016957848.1|DBIA, LOC108029870|XP_016957849.1|DBIA, LOC108029978|XP_016957975.1|DBIA, LOC108029980|XP_016957977.1|DBIA	LOC6898652|XP_002138657.1|DPSE, LOC4804796|XP_033234018.1|DPSE, LOC6898651|XP_033233475.1|DPSE, LOC6902899|XP_002132633.1|DPSE
OG0000042	LOC108029982|XP_016957980.1|DBIA	LOC4804792|XP_001361298.2|DPSE
OG0000043	LOC108024814|XP_016950428.1|DBIA	LOC4803135|XP_001359927.2|DPSE, LOC6897936|XP_002138038.2|DPSE
OG0000043	LOC108024406|XP_016949807.1|DBIA	LOC4803134|XP_001359926.3|DPSE
OG0000043	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA	LOC4803126|XP_001359920.4|DPSE
OG0000043	LOC108024319|XP_016949710.1|DBIA, LOC108024782|XP_016950387.1|DBIA, LOC108025302|XP_016951186.1|DBIA	LOC6897937|XP_002138039.2|DPSE
OG0000043	LOC108024783|XP_016950388.1|DBIA	LOC4803132|XP_001359925.3|DPSE
OG0000044	LOC108026455|XP_016952884.1|DBIA	LOC4802344|XP_001359278.1|DPSE
OG0000044	LOC108026365|XP_016952771.1|DBIA, LOC108026364|XP_016952769.1|DBIA	LOC6897570|XP_033232296.1|DPSE, LOC6899656|XP_033239795.1|DPSE
OG0000044	LOC108026002|XP_016952181.1|DBIA, LOC108025998|XP_016952177.1|DBIA, LOC108026469|XP_016952901.1|DBIA	LOC6897571|XP_033232533.1|DPSE, LOC4802345|XP_001359279.2|DPSE
OG0000044	LOC108025049|XP_016950795.1|DBIA	LOC4802849|XP_001359684.3|DPSE
OG0000045	LOC108028610|XP_016956020.1|DBIA	LOC4812813|XP_033238456.1|DPSE
OG0000045	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA	LOC4813084|XP_001353641.2|DPSE
OG0000045	LOC108028181|XP_016955331.1|DBIA	LOC6900434|XP_002134825.3|DPSE
OG0000045	LOC108028143|XP_016955289.1|DBIA	LOC4816274|XP_001355928.3|DPSE, LOC6900435|XP_002134826.1|DPSE
OG0000046	LOC108027349|XP_016954257.1|DBIA	LOC4800854|XP_001358055.2|DPSE
OG0000046	LOC108024100|XP_016949365.1|DBIA, LOC108024103|XP_016949370.1|DBIA	LOC6902130|XP_002133661.3|DPSE, LOC6902128|XP_002133659.2|DPSE
OG0000046	LOC108024088|XP_016949352.1|DBIA	LOC6898136|XP_002138215.2|DPSE
OG0000046	LOC108024336|XP_016949726.1|DBIA, LOC108024337|XP_016949728.1|DBIA, LOC108024872|XP_016950506.1|DBIA, LOC108024879|XP_016950512.1|DBIA, LOC108029852|XP_016957830.1|DBIA	LOC6896807|XP_002137011.2|DPSE, LOC6896809|XP_002137013.2|DPSE, LOC6896808|XP_002137012.2|DPSE
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC4803784|XP_001360446.3|DPSE
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC4803787|XP_001360449.3|DPSE
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC6898081|XP_002138166.2|DPSE, LOC4805168|XP_001361615.3|DPSE
OG0000047	LOC108035707|XP_016966919.1|DBIA	LOC6903509|XP_002132386.2|DPSE, LOC6902682|XP_002133198.2|DPSE
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC4805161|XP_001361611.2|DPSE
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC4813116|XP_001353776.3|DPSE
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC6900020|XP_002135385.1|DPSE, LOC6900019|XP_002135384.1|DPSE
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC4812161|XP_001352552.3|DPSE
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC4812224|XP_033238777.1|DPSE
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC4800760|XP_001357975.3|DPSE
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC4800765|XP_001357980.2|DPSE
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC4800759|XP_001357974.3|DPSE
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC4800761|XP_001357976.3|DPSE
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC4800766|XP_001357981.4|DPSE
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC4800764|XP_001357979.3|DPSE
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC4805406|XP_001361811.3|DPSE
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC6899906|XP_002135274.3|DPSE
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC6899912|XP_033237397.1|DPSE
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC6899911|XP_002135279.1|DPSE
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC6899908|XP_033237399.1|DPSE, LOC6899907|XP_033237400.1|DPSE
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC6899913|XP_002135281.2|DPSE
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC6899909|XP_033237398.1|DPSE
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC4802029|XP_001359029.3|DPSE
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC6896948|XP_002137133.2|DPSE, LOC4800870|XP_001358067.3|DPSE
OG0000051	LOC108031055|XP_016959745.1|DBIA, LOC108031066|XP_016959760.1|DBIA	LOC6897665|XP_002137803.2|DPSE, LOC6897664|XP_033232373.1|DPSE
OG0000052	LOC108031139|XP_016959843.1|DBIA, LOC108024786|XP_016950390.1|DBIA	LOC4801488|XP_001358571.4|DPSE
OG0000052	LOC108031304|XP_016960037.1|DBIA, LOC108031177|XP_016959886.1|DBIA, LOC108031170|XP_016959879.1|DBIA	LOC4801489|XP_001358572.4|DPSE
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC4803747|XP_001360412.1|DPSE
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC4803748|XP_001360413.3|DPSE
OG0000053	LOC108029369|XP_016957086.1|DBIA	LOC4803611|XP_001360303.3|DPSE
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC6898153|XP_002138231.3|DPSE
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC4803609|XP_001360302.2|DPSE
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC6898152|XP_002138230.3|DPSE
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC6898150|XP_002138228.2|DPSE
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC117183732|XP_033234597.1|DPSE, LOC6898005|XP_002138098.2|DPSE, LOC4803309|XP_001360071.1|DPSE
OG0000054	LOC108026084|XP_016952272.1|DBIA, LOC108026092|XP_016952281.1|DBIA	LOC4803310|XP_001360074.4|DPSE
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC5384075|XP_033232371.1|DPSE
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC6898345|XP_002138398.2|DPSE, LOC5384076|XP_001360072.2|DPSE
OG0000055	LOC108025041|XP_016950786.1|DBIA	LOC5495517|XP_002136945.3|DPSE
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC6896734|XP_002136946.1|DPSE
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC4800581|XP_015038723.2|DPSE
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC6896822|XP_002137025.2|DPSE
OG0000056	LOC108031455|XP_016960379.1|DBIA, LOC108031454|XP_016960378.1|DBIA, LOC108031452|XP_016960376.1|DBIA	LOC4800580|XP_001357831.3|DPSE
OG0000056	LOC108031088|XP_016959782.1|DBIA	LOC6897000|XP_002137186.2|DPSE
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC6896999|XP_002137185.2|DPSE
OG0000058	LOC108032411|XP_016961720.1|DBIA, LOC108032495|XP_016961804.1|DBIA	LOC6902422|XP_002133356.2|DPSE, LOC6898067|XP_002138152.1|DPSE
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC4816156|XP_001355873.3|DPSE
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC4816089|XP_001355320.2|DPSE
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC6897147|XP_002137327.1|DPSE
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC6897146|XP_033232929.1|DPSE
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC4801319|XP_001358434.2|DPSE
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC4816062|XP_001355381.1|DPSE
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC4817672|XP_001357060.2|DPSE
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC6897604|XP_002137749.3|DPSE
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC4800333|XP_033234022.1|DPSE
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC4815703|XP_001355362.3|DPSE
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC4816506|XP_001356011.2|DPSE
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC4816666|XP_001356006.2|DPSE
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC4816280|XP_001356010.3|DPSE
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC4816542|XP_001356009.2|DPSE
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC4814796|XP_001355129.2|DPSE
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC4816599|XP_001356269.1|DPSE
OG0000062	LOC108027641|XP_016954647.1|DBIA, LOC108027805|XP_016954873.1|DBIA, LOC108027642|XP_016954648.1|DBIA, LOC108027715|XP_016954755.1|DBIA, LOC108027742|XP_016954784.1|DBIA	LOC117183207|XP_033237045.1|DPSE
OG0000063	LOC108024640|XP_016950181.1|DBIA, LOC108024653|XP_016950205.1|DBIA	LOC6897651|XP_002137792.2|DPSE
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC4802566|XP_001359461.3|DPSE
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC6900640|XP_002135013.2|DPSE
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC4813121|XP_001353706.2|DPSE
OG0000063	LOC108035614|XP_016966789.1|DBIA, LOC108034510|XP_016964923.1|DBIA	LOC6900641|XP_002135014.2|DPSE
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC6896923|XP_002137108.2|DPSE
OG0000065	LOC108027236|XP_016954058.1|DBIA	LOC26533777|XP_015038968.2|DPSE, LOC6898828|XP_033234521.1|DPSE
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC4800791|XP_001358004.3|DPSE
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC4800793|XP_001358005.3|DPSE
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC6896918|XP_002137102.2|DPSE
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC4814734|XP_001354838.2|DPSE
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC6897545|XP_002137691.2|DPSE
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC4801086|XP_001358244.4|DPSE
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC6903735|XP_002136740.2|DPSE
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC4803318|XP_001360081.2|DPSE
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC26533930|XP_015041746.1|DPSE
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC6902765|XP_033236203.1|DPSE
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC4801537|XP_001358611.3|DPSE
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC4813294|XP_001353742.3|DPSE
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC4805303|XP_001361725.2|DPSE
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC4813729|XP_001353743.2|DPSE
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC6901001|XP_033238396.1|DPSE
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC6900642|XP_002135015.3|DPSE
OG0000068	LOC108031521|XP_016960528.1|DBIA, LOC108034448|XP_016964821.1|DBIA, LOC108029590|XP_016957445.1|DBIA	LOC6896795|XP_033241765.1|DPSE, LOC26532323|XP_033236250.1|DPSE, LOC6902365|XP_002133311.2|DPSE
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC4815620|XP_015041394.2|DPSE
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC4804621|XP_033234564.1|DPSE
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC4816245|XP_001355864.2|DPSE
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC4815848|XP_001355583.2|DPSE
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC4816246|XP_001355865.2|DPSE
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC6902417|XP_002133351.2|DPSE
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC4811953|XP_001352897.3|DPSE
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC6900213|XP_033239373.1|DPSE
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC4803792|XP_001360452.3|DPSE
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC4803788|XP_001360450.3|DPSE
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC6898245|XP_002138311.1|DPSE
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC4804155|XP_001360761.3|DPSE
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC6902077|XP_033240712.1|DPSE
OG0000073	LOC108027157|XP_016953875.1|DBIA	LOC13036455|XP_003736334.2|DPSE
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC4813467|XP_001353839.3|DPSE
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC4813167|XP_001353329.2|DPSE
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC4814181|XP_001354308.4|DPSE
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC6904089|XP_002136430.3|DPSE, LOC4814158|XP_001354304.1|DPSE, LOC117184969|XP_033240174.1|DPSE
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC117184970|XP_033240175.1|DPSE, LOC4814180|XP_001354307.2|DPSE
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC4814183|XP_001354309.1|DPSE
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC6900056|XP_033238646.1|DPSE
OG0000076	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA	LOC6897658|XP_002137797.2|DPSE, LOC6897657|XP_015037929.2|DPSE
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC6901614|XP_002134284.3|DPSE
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC4815315|XP_001355000.2|DPSE
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC6903891|XP_002136626.1|DPSE
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC4800596|XP_001357842.1|DPSE
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC4805619|XP_001361993.1|DPSE
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC6897044|XP_003736391.1|DPSE
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC4804955|XP_001361435.3|DPSE
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC6903186|XP_002132885.3|DPSE, LOC6897646|XP_002137789.2|DPSE, LOC117184537|XP_033238582.1|DPSE
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC4802953|XP_001359766.2|DPSE
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC4814621|XP_001355050.3|DPSE
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC4815368|XP_001354621.3|DPSE
OG0000079	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA	LOC117183178|XP_033235181.1|DPSE
OG0000079	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA	LOC6902965|XP_002132691.2|DPSE
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC4817314|XP_001356685.1|DPSE
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC6898668|XP_002138673.2|DPSE, LOC6898669|XP_033233645.1|DPSE
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC4805687|XP_001362046.3|DPSE
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC4803829|XP_001360483.2|DPSE
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC4800945|XP_001358129.3|DPSE
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC4801644|XP_001358698.2|DPSE
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC6899312|XP_033235907.1|DPSE
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC117183164|XP_015036952.2|DPSE, LOC6902369|XP_002133315.2|DPSE
OG0000083	LOC108036697|XP_016968476.1|DBIA	LOC6902371|XP_002133317.3|DPSE
OG0000083	LOC108036696|XP_016968475.1|DBIA	LOC6902370|XP_002133316.2|DPSE
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC26532411|XP_033235904.1|DPSE
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC4803751|XP_001360416.2|DPSE
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC4805472|XP_001361867.2|DPSE
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC4804897|XP_015040262.2|DPSE
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC4804123|XP_001360733.2|DPSE
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC4804898|XP_001361384.3|DPSE
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC4804253|XP_001360840.1|DPSE
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC4816786|XP_001356332.1|DPSE
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC4817851|XP_001357379.2|DPSE
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC6902768|XP_002132512.2|DPSE
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC4805581|XP_001361962.1|DPSE
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC6903460|XP_002132339.1|DPSE
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC6897738|XP_015038003.2|DPSE
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC117183165|XP_033233988.1|DPSE, LOC4804185|XP_001360788.3|DPSE
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC6897737|XP_002137843.1|DPSE
OG0000089	LOC108027303|XP_016954184.1|DBIA, LOC108027149|XP_016953860.1|DBIA	LOC4802911|XP_001359737.1|DPSE
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC4812687|XP_001353070.2|DPSE
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC4805122|XP_001361578.1|DPSE
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC4805121|XP_015040451.2|DPSE
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC6900041|XP_002135405.1|DPSE
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC6899944|XP_002135312.2|DPSE
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC4801161|XP_015037056.1|DPSE
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC4816825|XP_001356505.3|DPSE
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC4801449|XP_033232375.1|DPSE
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC4801443|XP_001358537.1|DPSE
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC4802360|XP_001359289.2|DPSE
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC4802357|XP_001359285.1|DPSE
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC4802658|XP_001359535.3|DPSE
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC4802361|XP_001359290.2|DPSE
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC4817063|XP_015036040.1|DPSE
OG0000093	LOC108024087|XP_016949351.1|DBIA, LOC108022062|XP_016946396.1|DBIA	LOC4804675|XP_001361198.4|DPSE
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC4814997|XP_001354996.4|DPSE
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC4813472|XP_015043125.2|DPSE
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC4801917|XP_001358935.4|DPSE
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC6897403|XP_002137555.3|DPSE
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC6897404|XP_015037507.2|DPSE
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC6897015|XP_002137200.2|DPSE
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC4816202|XP_001355846.3|DPSE
OG0000097	LOC108028030|XP_016955157.1|DBIA	LOC6897587|XP_002137732.1|DPSE, LOC6900810|XP_002135169.2|DPSE
OG0000097	LOC108028124|XP_016955263.1|DBIA, LOC108027975|XP_016955089.1|DBIA, LOC108028121|XP_016955258.1|DBIA	LOC26533006|XP_033237387.1|DPSE
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC4800823|XP_001358028.1|DPSE
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC4815949|XP_001355223.2|DPSE
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC6901833|XP_002133371.2|DPSE
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC6901374|XP_015041636.2|DPSE
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC26533905|XP_015035090.2|DPSE
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC4801809|XP_001358843.4|DPSE, LOC4801613|XP_001358676.4|DPSE
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC6900247|XP_015044019.2|DPSE
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC4804100|XP_001360716.3|DPSE
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC4804567|XP_001361108.2|DPSE
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC4812871|XP_001353722.3|DPSE
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC4813106|XP_001353445.4|DPSE
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC4813251|XP_033237392.1|DPSE
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC4805641|XP_001362010.2|DPSE
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC4811865|XP_001352567.2|DPSE
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC4817994|XP_001357248.2|DPSE
OG0000104	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA	LOC4812453|XP_001352571.2|DPSE
OG0000105	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC6897188|XP_033241709.1|DPSE
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC4802641|XP_001359524.3|DPSE
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC117185148|XP_033241100.1|DPSE
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC4802639|XP_033241098.1|DPSE
OG0000106	LOC108026644|XP_016953156.1|DBIA	LOC6898861|XP_002138833.3|DPSE
OG0000106	LOC108025976|XP_016952157.1|DBIA, LOC108025977|XP_016952158.1|DBIA, LOC108028928|XP_016956436.1|DBIA, LOC108029887|XP_016957867.1|DBIA, LOC108029888|XP_016957868.1|DBIA, LOC108030383|XP_016958745.1|DBIA	LOC4805729|XP_001362082.3|DPSE
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC4803727|XP_001360399.3|DPSE
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA, LOC108033277|XP_016963032.1|DBIA, LOC108033599|XP_016963440.1|DBIA	LOC4816269|XP_001355878.2|DPSE
OG0000107	LOC108022432|XP_016946806.1|DBIA, LOC108022139|XP_016946470.1|DBIA, LOC108022140|XP_016946471.1|DBIA	LOC4803728|XP_001360400.3|DPSE
OG0000109	LOC108033292|XP_016963047.1|DBIA, LOC108034197|XP_016964514.1|DBIA	LOC26534034|XP_015035900.1|DPSE, LOC6902874|XP_002132608.3|DPSE
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC4816673|XP_001356046.3|DPSE
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC4813509|XP_001353237.3|DPSE
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC4813564|XP_001353238.4|DPSE
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC4813596|XP_001353239.2|DPSE
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC4813344|XP_001353235.2|DPSE
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC4804957|XP_001361436.2|DPSE
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC4804960|XP_001361438.4|DPSE
OG0000112	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA	LOC4816070|XP_001355599.3|DPSE
OG0000112	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA	LOC4814555|XP_001355049.4|DPSE
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC4801479|XP_001358564.4|DPSE
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC4817555|XP_001356962.1|DPSE
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC4817556|XP_001356963.1|DPSE
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC4817557|XP_001356964.1|DPSE
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC4802359|XP_001359288.2|DPSE
OG0000116	LOC108026461|XP_016952890.1|DBIA	LOC6897573|XP_033241883.1|DPSE
OG0000116	LOC108026374|XP_016952784.1|DBIA	LOC4802358|XP_001359287.3|DPSE
OG0000116	LOC108026023|XP_016952204.1|DBIA	LOC6897575|XP_015037766.2|DPSE
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC4802356|XP_001359286.3|DPSE
OG0000117	LOC108032547|XP_016961914.1|DBIA	LOC4816702|XP_001356233.1|DPSE
OG0000117	LOC108032549|XP_016961915.1|DBIA	LOC4816357|XP_001356234.2|DPSE
OG0000117	LOC108032550|XP_016961916.1|DBIA	LOC4816358|XP_001356235.2|DPSE
OG0000117	LOC108032552|XP_016961919.1|DBIA	LOC6902710|XP_002133224.1|DPSE
OG0000118	LOC108029064|XP_016956623.1|DBIA, LOC108028954|XP_016956481.1|DBIA	LOC4816812|XP_001356809.3|DPSE
OG0000118	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA	LOC6901699|XP_002134369.2|DPSE
OG0000119	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA	LOC4800772|XP_001357987.3|DPSE
OG0000119	LOC108031272|XP_016960002.1|DBIA	LOC4800771|XP_001357986.2|DPSE
OG0000119	LOC108031192|XP_016959902.1|DBIA	LOC4800773|XP_001357988.3|DPSE
