Orthogroup	DBIA.longest_only	DSAN.longest_only
OG0000042	LOC108029982|XP_016957980.1|DBIA	LOC120446234|XP_039483038.1|DSAN
OG0000043	LOC108024814|XP_016950428.1|DBIA	LOC120453019|XP_039493471.1|DSAN
OG0000043	LOC108024406|XP_016949807.1|DBIA	LOC120453349|XP_039493953.1|DSAN
OG0000043	LOC108024792|XP_016950400.1|DBIA, LOC108026909|XP_016953607.1|DBIA	LOC120453637|XP_039494364.1|DSAN
OG0000043	LOC108024319|XP_016949710.1|DBIA	LOC120452792|XP_039493119.1|DSAN
OG0000043	LOC108024782|XP_016950387.1|DBIA	LOC120454041|XP_039494968.1|DSAN
OG0000043	LOC108025302|XP_016951186.1|DBIA	LOC120452693|XP_039492981.1|DSAN
OG0000043	LOC108024783|XP_016950388.1|DBIA	LOC120453380|XP_039493988.1|DSAN
OG0000044	LOC108026455|XP_016952884.1|DBIA	LOC120452826|XP_039493165.1|DSAN
OG0000044	LOC108026365|XP_016952771.1|DBIA	LOC120453510|XP_039494189.1|DSAN
OG0000044	LOC108026364|XP_016952769.1|DBIA	LOC120450906|XP_039490090.1|DSAN
OG0000044	LOC108026002|XP_016952181.1|DBIA	LOC120451723|XP_039491559.1|DSAN
OG0000044	LOC108025998|XP_016952177.1|DBIA	LOC120453660|XP_039494388.1|DSAN
OG0000044	LOC108026469|XP_016952901.1|DBIA	LOC120453780|XP_039494561.1|DSAN
OG0000044	LOC108025049|XP_016950795.1|DBIA	LOC120453569|XP_039494260.1|DSAN
OG0000045	LOC108028610|XP_016956020.1|DBIA	LOC120448397|XP_039486321.1|DSAN
OG0000045	LOC108034658|XP_016965085.1|DBIA, LOC108034642|XP_016965069.1|DBIA	LOC120449198|XP_039487495.1|DSAN, LOC120449034|XP_039487251.1|DSAN
OG0000045	LOC108028181|XP_016955331.1|DBIA	LOC120448761|XP_039486880.1|DSAN
OG0000045	LOC108028143|XP_016955289.1|DBIA	LOC120448760|XP_039486879.1|DSAN
OG0000046	LOC108027349|XP_016954257.1|DBIA	LOC120451867|XP_039491805.1|DSAN
OG0000046	LOC108024100|XP_016949365.1|DBIA	LOC120455081|XP_039496878.1|DSAN
OG0000046	LOC108024103|XP_016949370.1|DBIA	LOC120455080|XP_039496876.1|DSAN
OG0000046	LOC108024336|XP_016949726.1|DBIA	LOC120453874|XP_039494712.1|DSAN
OG0000046	LOC108024337|XP_016949728.1|DBIA	LOC120454242|XP_039495288.1|DSAN
OG0000046	LOC108024872|XP_016950506.1|DBIA	LOC120453872|XP_039494711.1|DSAN, LOC120453971|XP_039494857.1|DSAN
OG0000046	LOC108024879|XP_016950512.1|DBIA	LOC120451794|XP_039491681.1|DSAN
OG0000046	LOC108029852|XP_016957830.1|DBIA	LOC120446793|XP_039483883.1|DSAN
OG0000047	LOC108036240|XP_016967738.1|DBIA	LOC120446362|XP_039483228.1|DSAN
OG0000047	LOC108036255|XP_016967753.1|DBIA	LOC120446445|XP_039483359.1|DSAN
OG0000047	LOC108029392|XP_016957110.1|DBIA	LOC120447165|XP_039484555.1|DSAN
OG0000047	LOC108035707|XP_016966919.1|DBIA	LOC120449448|XP_039487853.1|DSAN
OG0000047	LOC108029377|XP_016957093.1|DBIA	LOC120446374|XP_039483239.1|DSAN
OG0000047	LOC108034788|XP_016965261.1|DBIA	LOC120450023|XP_039488699.1|DSAN
OG0000048	LOC108034662|XP_016965090.1|DBIA, LOC108034416|XP_016964788.1|DBIA	LOC120448637|XP_039486695.1|DSAN, LOC120448833|XP_039486966.1|DSAN
OG0000048	LOC108035017|XP_016965850.1|DBIA	LOC120447859|XP_039485400.1|DSAN
OG0000048	LOC108035032|XP_016965866.1|DBIA	LOC120447862|XP_039485404.1|DSAN
OG0000048	LOC108035016|XP_016965849.1|DBIA	LOC120447858|XP_039485399.1|DSAN
OG0000048	LOC108035019|XP_016965851.1|DBIA	LOC120447864|XP_039485406.1|DSAN
OG0000049	LOC108024404|XP_016949805.1|DBIA	LOC120451912|XP_039491855.1|DSAN
OG0000049	LOC108024363|XP_016949755.1|DBIA	LOC120454479|XP_039495747.1|DSAN
OG0000049	LOC108024349|XP_016949740.1|DBIA	LOC120451908|XP_039491850.1|DSAN
OG0000049	LOC108024839|XP_016950464.1|DBIA	LOC120451909|XP_039491851.1|DSAN
OG0000049	LOC108024840|XP_016950465.1|DBIA	LOC120451911|XP_039491854.1|DSAN
OG0000049	LOC108024876|XP_016950510.1|DBIA	LOC120454478|XP_039495745.1|DSAN
OG0000050	LOC108029844|XP_016957821.1|DBIA	LOC120444560|XP_039480251.1|DSAN
OG0000050	LOC108030726|XP_016959257.1|DBIA	LOC120450200|XP_039489002.1|DSAN
OG0000050	LOC108030785|XP_016959326.1|DBIA	LOC120450145|XP_039488909.1|DSAN
OG0000050	LOC108030724|XP_016959254.1|DBIA	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC108030784|XP_016959325.1|DBIA	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC108030723|XP_016959253.1|DBIA	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC108030725|XP_016959255.1|DBIA	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC108031259|XP_016959986.1|DBIA	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC108031167|XP_016959876.1|DBIA	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC108031055|XP_016959745.1|DBIA	LOC120453085|XP_039493545.1|DSAN
OG0000052	LOC108031139|XP_016959843.1|DBIA	LOC120451899|XP_039491841.1|DSAN
OG0000052	LOC108024786|XP_016950390.1|DBIA	LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC108031304|XP_016960037.1|DBIA	LOC120451901|XP_039491844.1|DSAN
OG0000052	LOC108031177|XP_016959886.1|DBIA	LOC120451898|XP_039491840.1|DSAN
OG0000052	LOC108031170|XP_016959879.1|DBIA	LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC108029994|XP_016957997.1|DBIA	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC108029937|XP_016957921.1|DBIA	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC108029369|XP_016957086.1|DBIA	LOC120458373|XP_039501926.1|DSAN
OG0000053	LOC108029362|XP_016957079.1|DBIA	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC108029361|XP_016957078.1|DBIA	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC108029360|XP_016957077.1|DBIA	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC108029370|XP_016957087.1|DBIA	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC108026311|XP_016952687.1|DBIA	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC108026092|XP_016952281.1|DBIA	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC108026028|XP_016952208.1|DBIA	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC108026363|XP_016952768.1|DBIA	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC108025121|XP_016950876.1|DBIA	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000055	LOC108025100|XP_016950852.1|DBIA	LOC120452018|XP_039491995.1|DSAN
OG0000056	LOC108031456|XP_016960380.1|DBIA	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC108031453|XP_016960377.1|DBIA	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC108031455|XP_016960379.1|DBIA	LOC120454505|XP_039495792.1|DSAN
OG0000056	LOC108031454|XP_016960378.1|DBIA	LOC120454507|XP_039495793.1|DSAN
OG0000056	LOC108031452|XP_016960376.1|DBIA	LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC108031982|XP_016961266.1|DBIA	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC108036205|XP_016967686.1|DBIA	LOC120446054|XP_039482765.1|DSAN
OG0000058	LOC108032495|XP_016961804.1|DBIA	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC108036206|XP_016967687.1|DBIA	LOC120446675|XP_039483682.1|DSAN
OG0000058	LOC108033435|XP_016963248.1|DBIA	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC108029081|XP_016956700.1|DBIA	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC108025520|XP_016951530.1|DBIA	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC108025316|XP_016951215.1|DBIA	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC108025317|XP_016951216.1|DBIA	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC108025519|XP_016951529.1|DBIA	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC108025314|XP_016951213.1|DBIA	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC108031902|XP_016961196.1|DBIA	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC108033390|XP_016963198.1|DBIA	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC108023813|XP_016948948.1|DBIA	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC108025323|XP_016951236.1|DBIA	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC108024403|XP_016949804.1|DBIA	LOC120456505|XP_039499307.1|DSAN
OG0000060	LOC108027722|XP_016954764.1|DBIA	LOC120458923|XP_039502708.1|DSAN
OG0000061	LOC108032412|XP_016961721.1|DBIA	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC108032443|XP_016961757.1|DBIA	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC108032400|XP_016961710.1|DBIA	LOC120456052|XP_039498568.1|DSAN
OG0000061	LOC108032401|XP_016961711.1|DBIA	LOC120458126|XP_039501597.1|DSAN
OG0000062	LOC108024224|XP_016949584.1|DBIA	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC108033678|XP_016963623.1|DBIA	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC108027642|XP_016954648.1|DBIA	LOC120450290|XP_039489156.1|DSAN
OG0000063	LOC108024640|XP_016950181.1|DBIA	LOC120450857|XP_039490003.1|DSAN
OG0000063	LOC108024653|XP_016950205.1|DBIA	LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC108024632|XP_016950168.1|DBIA	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC108034681|XP_016965111.1|DBIA	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC108035615|XP_016966791.1|DBIA	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC108035614|XP_016966789.1|DBIA	LOC120449162|XP_039487438.1|DSAN
OG0000063	LOC108034510|XP_016964923.1|DBIA	LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC108027234|XP_016954057.1|DBIA	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC108027236|XP_016954058.1|DBIA	LOC120451402|XP_039491004.1|DSAN
OG0000065	LOC108023319|XP_016948114.1|DBIA	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC108023329|XP_016948142.1|DBIA	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC108023328|XP_016948127.1|DBIA	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC108024355|XP_016949747.1|DBIA	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC108027312|XP_016954195.1|DBIA	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC108024442|XP_016949849.1|DBIA	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC108033498|XP_016963327.1|DBIA	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC108026077|XP_016952264.1|DBIA	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC108025758|XP_016951842.1|DBIA	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC108022830|XP_016947464.1|DBIA	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC108027215|XP_016954031.1|DBIA	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC108028025|XP_016955150.1|DBIA	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC108036631|XP_016968394.1|DBIA	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC108028052|XP_016955180.1|DBIA	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC108028075|XP_016955204.1|DBIA	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC108027959|XP_016955073.1|DBIA	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC108031521|XP_016960528.1|DBIA	LOC120450869|XP_039490026.1|DSAN
OG0000068	LOC108034448|XP_016964821.1|DBIA	LOC120448372|XP_039486275.1|DSAN
OG0000068	LOC108029590|XP_016957445.1|DBIA	LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC108027565|XP_016954535.1|DBIA	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC108022204|XP_016946546.1|DBIA	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC108028712|XP_016956151.1|DBIA	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC108033786|XP_016963881.1|DBIA	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC108023296|XP_016948086.1|DBIA	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC108034500|XP_016964894.1|DBIA	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC108034394|XP_016964765.1|DBIA	LOC120449500|XP_039487934.1|DSAN
OG0000072	LOC108036662|XP_016968433.1|DBIA	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC108036290|XP_016967791.1|DBIA	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC108036249|XP_016967747.1|DBIA	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC108022685|XP_016947244.1|DBIA	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC108023361|XP_016948233.1|DBIA	LOC120456580|XP_039499414.1|DSAN
OG0000074	LOC108028307|XP_016955519.1|DBIA	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC108028433|XP_016955751.1|DBIA	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC108030338|XP_016958695.1|DBIA	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC108031173|XP_016959885.1|DBIA	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC108031227|XP_016959955.1|DBIA	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC108030349|XP_016958707.1|DBIA	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC108035061|XP_016965936.1|DBIA	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC108031057|XP_016959747.1|DBIA	LOC120453726|XP_039494487.1|DSAN
OG0000076	LOC108031198|XP_016959909.1|DBIA	LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC108027529|XP_016954462.1|DBIA	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC108027531|XP_016954464.1|DBIA	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC108026696|XP_016953273.1|DBIA	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC108032098|XP_016961415.1|DBIA	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC108026817|XP_016953471.1|DBIA	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC108024645|XP_016950184.1|DBIA	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC108026559|XP_016952999.1|DBIA	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC108030890|XP_016959551.1|DBIA	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC108027078|XP_016953782.1|DBIA	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC108027590|XP_016954597.1|DBIA	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC108023624|XP_016948723.1|DBIA	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA	LOC120458928|XP_039502714.1|DSAN
OG0000079	LOC108028935|XP_016956443.1|DBIA	LOC120458927|XP_039502713.1|DSAN
OG0000079	LOC108029251|XP_016956935.1|DBIA	LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC108029014|XP_016956549.1|DBIA	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC108036474|XP_016968140.1|DBIA	LOC120445200|XP_039481358.1|DSAN
OG0000082	LOC108026719|XP_016953316.1|DBIA	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC108032144|XP_016961473.1|DBIA	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC108034224|XP_016964555.1|DBIA	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC108036802|XP_016968638.1|DBIA	LOC120455686|XP_039498031.1|DSAN
OG0000083	LOC108036697|XP_016968476.1|DBIA	LOC120455860|XP_039498269.1|DSAN
OG0000083	LOC108036696|XP_016968475.1|DBIA	LOC120455849|XP_039498257.1|DSAN
OG0000083	LOC108034049|XP_016964289.1|DBIA	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC108029487|XP_016957244.1|DBIA	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC108030446|XP_016958828.1|DBIA	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC108029919|XP_016957901.1|DBIA	LOC120458439|XP_039502016.1|DSAN
OG0000085	LOC108029899|XP_016957878.1|DBIA	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC108029891|XP_016957870.1|DBIA	LOC120458440|XP_039502018.1|DSAN
OG0000085	LOC108030346|XP_016958700.1|DBIA	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC108030036|XP_016958096.1|DBIA	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC108026716|XP_016953312.1|DBIA	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC108033838|XP_016963957.1|DBIA	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC108032464|XP_016961778.1|DBIA	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC108033704|XP_016963704.1|DBIA	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC108030164|XP_016958382.1|DBIA	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC108029008|XP_016956541.1|DBIA	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC108028140|XP_016955285.1|DBIA	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC108036273|XP_016967772.1|DBIA	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC108028134|XP_016955279.1|DBIA	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC108027303|XP_016954184.1|DBIA	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC108027149|XP_016953860.1|DBIA	LOC120454392|XP_039495577.1|DSAN
OG0000089	LOC108031913|XP_016961170.1|DBIA	LOC120454433|XP_039495663.1|DSAN
OG0000089	LOC108034931|XP_016965678.1|DBIA	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC108036323|XP_016967826.1|DBIA	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC108036321|XP_016967823.1|DBIA	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC108035651|XP_016966846.1|DBIA	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC108029154|XP_016956781.1|DBIA	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC108026296|XP_016952657.1|DBIA	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC108034140|XP_016964423.1|DBIA	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC108024396|XP_016949800.1|DBIA	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC108025529|XP_016951546.1|DBIA	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC108026462|XP_016952892.1|DBIA	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC108026448|XP_016952876.1|DBIA	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC108026029|XP_016952209.1|DBIA	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC108026468|XP_016952900.1|DBIA	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC108036087|XP_016967526.1|DBIA	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC108024087|XP_016949351.1|DBIA	LOC120456501|XP_039499302.1|DSAN
OG0000093	LOC108022062|XP_016946396.1|DBIA	LOC120444750|XP_039480614.1|DSAN
OG0000093	LOC108023730|XP_016948856.1|DBIA	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC108034459|XP_016964832.1|DBIA	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC108027023|XP_016953706.1|DBIA	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC108034354|XP_016964729.1|DBIA	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC108032607|XP_016962024.1|DBIA	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC108024684|XP_016950250.1|DBIA	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC108032371|XP_016961681.1|DBIA	LOC120445403|XP_039481752.1|DSAN
OG0000097	LOC108028124|XP_016955263.1|DBIA	LOC120449413|XP_039487804.1|DSAN
OG0000097	LOC108028121|XP_016955258.1|DBIA	LOC120449412|XP_039487802.1|DSAN
OG0000098	LOC108027233|XP_016954056.1|DBIA	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC108023646|XP_016948752.1|DBIA	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC108023446|XP_016948427.1|DBIA	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC108023711|XP_016948830.1|DBIA	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC108036385|XP_016967979.1|DBIA	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC108026088|XP_016952275.1|DBIA	LOC120452136|XP_039492156.1|DSAN
OG0000100	LOC108031432|XP_016960333.1|DBIA	LOC120453234|XP_039493769.1|DSAN
OG0000100	LOC108031433|XP_016960334.1|DBIA	LOC120453235|XP_039493770.1|DSAN
OG0000100	LOC108031252|XP_016959980.1|DBIA	LOC120452005|XP_039491971.1|DSAN
OG0000100	LOC108032000|XP_016961285.1|DBIA	LOC120453705|XP_039494462.1|DSAN
OG0000101	LOC108035923|XP_016967190.1|DBIA	LOC120448473|XP_039486431.1|DSAN
OG0000101	LOC108035925|XP_016967202.1|DBIA	LOC120448469|XP_039486421.1|DSAN
OG0000102	LOC108022873|XP_016947552.1|DBIA	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC108036452|XP_016968100.1|DBIA	LOC120444543|XP_039480230.1|DSAN
OG0000102	LOC108026512|XP_016952947.1|DBIA	LOC120445351|XP_039481626.1|DSAN
OG0000103	LOC108028249|XP_016955425.1|DBIA	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC108028438|XP_016955757.1|DBIA	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC108028436|XP_016955755.1|DBIA	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC108022796|XP_016947418.1|DBIA	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC108035283|XP_016966339.1|DBIA	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC108032687|XP_016962152.1|DBIA	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC108034535|XP_016964949.1|DBIA	LOC120447814|XP_039485323.1|DSAN
OG0000104	LOC108034533|XP_016964948.1|DBIA	LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC108031026|XP_016959715.1|DBIA	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC108031245|XP_016959970.1|DBIA	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC108031263|XP_016959991.1|DBIA	LOC120453920|XP_039494789.1|DSAN
OG0000106	LOC108026644|XP_016953156.1|DBIA	LOC120446897|XP_039484049.1|DSAN
OG0000106	LOC108025976|XP_016952157.1|DBIA	LOC120454157|XP_039495154.1|DSAN
OG0000106	LOC108029887|XP_016957867.1|DBIA	LOC120445667|XP_039482149.1|DSAN
OG0000106	LOC108029888|XP_016957868.1|DBIA	LOC120445668|XP_039482151.1|DSAN
OG0000106	LOC108030383|XP_016958745.1|DBIA	LOC120446692|XP_039483723.1|DSAN
OG0000107	LOC108022138|XP_016946469.1|DBIA	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA	LOC120446737|XP_039483794.1|DSAN
OG0000107	LOC108033277|XP_016963032.1|DBIA	LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC108022432|XP_016946806.1|DBIA	LOC120444935|XP_039480870.1|DSAN
OG0000108	LOC108035758|XP_016966946.1|DBIA, LOC108035831|XP_016967067.1|DBIA	LOC120457592|XP_039501038.1|DSAN
OG0000109	LOC108033292|XP_016963047.1|DBIA	LOC120443888|XP_039479246.1|DSAN
OG0000109	LOC108034197|XP_016964514.1|DBIA	LOC120443889|XP_039479249.1|DSAN, LOC120443892|XP_039479253.1|DSAN
OG0000109	LOC108034262|XP_016964608.1|DBIA	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC108028113|XP_016955251.1|DBIA	LOC120448445|XP_039486393.1|DSAN
OG0000110	LOC108028807|XP_016956281.1|DBIA	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC108028040|XP_016955167.1|DBIA	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC108028752|XP_016956212.1|DBIA	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC108026543|XP_016952982.1|DBIA	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC108026931|XP_016953634.1|DBIA	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC108027552|XP_016954506.1|DBIA	LOC120455254|XP_039497187.1|DSAN
OG0000112	LOC108023986|XP_016949205.1|DBIA	LOC120455231|XP_039497141.1|DSAN
OG0000112	LOC108027490|XP_016954423.1|DBIA	LOC120456987|XP_039500070.1|DSAN
OG0000112	LOC108027493|XP_016954426.1|DBIA	LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC108033114|XP_016962807.1|DBIA, LOC108023899|XP_016949074.1|DBIA, LOC108034036|XP_016964270.1|DBIA	LOC120458260|XP_039501783.1|DSAN
OG0000113	LOC108027444|XP_016954385.1|DBIA	LOC120451060|XP_039490352.1|DSAN
OG0000113	LOC108033272|XP_016963026.1|DBIA	LOC120447236|XP_039484695.1|DSAN
OG0000114	LOC108033614|XP_016963466.1|DBIA	LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN
OG0000114	LOC108033611|XP_016963463.1|DBIA	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC108033613|XP_016963465.1|DBIA	LOC120447460|XP_039484780.1|DSAN
OG0000114	LOC108033612|XP_016963464.1|DBIA	LOC120447473|XP_039484802.1|DSAN
OG0000116	LOC108026375|XP_016952785.1|DBIA	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC108026461|XP_016952890.1|DBIA	LOC120452827|XP_039493166.1|DSAN
OG0000116	LOC108026373|XP_016952783.1|DBIA	LOC120451580|XP_039491324.1|DSAN
