Orthogroup	DSUB.longest_only	DPER.longest_only
OG0000041	LOC117898988|XP_034664621.1|DSUB, LOC117898986|XP_034664619.1|DSUB	LOC6591518|XP_002017066.1|DPER
OG0000042	LOC117903839|XP_034672183.1|DSUB	LOC6597209|XP_002022617.2|DPER
OG0000042	LOC117891862|XP_034653515.1|DSUB	LOC6592870|XP_026842041.1|DPER
OG0000042	LOC117891861|XP_034653514.1|DSUB	LOC6592873|XP_002018540.1|DPER
OG0000042	LOC117891863|XP_034653516.1|DSUB	LOC6592872|XP_002018539.1|DPER, LOC6592871|XP_002018538.1|DPER, LOC113565032|XP_026840750.1|DPER
OG0000042	LOC117901781|XP_034668580.1|DSUB	LOC6589097|XP_002014784.1|DPER
OG0000042	LOC117891864|XP_034653517.1|DSUB	LOC6592874|XP_002018541.2|DPER
OG0000043	LOC117898000|XP_034663019.1|DSUB	LOC6594473|XP_002019739.2|DPER
OG0000043	LOC117897983|XP_034662986.1|DSUB	LOC6594475|XP_002019741.1|DPER
OG0000043	LOC117897815|XP_034662757.1|DSUB	LOC6594476|XP_002019742.1|DPER
OG0000043	LOC117898866|XP_034664435.1|DSUB	LOC6594474|XP_002019740.1|DPER
OG0000043	LOC117897840|XP_034662797.1|DSUB, LOC117897841|XP_034662798.1|DSUB	LOC6594076|XP_002019736.1|DPER
OG0000043	LOC117898867|XP_034664437.1|DSUB	LOC6594478|XP_002019744.1|DPER
OG0000043	LOC117897193|XP_034661785.1|DSUB	LOC6594479|XP_002019745.1|DPER
OG0000044	LOC117898991|XP_034664623.1|DSUB	LOC6591553|XP_026847828.1|DPER
OG0000044	LOC117895983|XP_034659856.1|DSUB	LOC6591547|XP_002017056.1|DPER, LOC6591548|XP_026843232.1|DPER
OG0000044	LOC117897592|XP_034662438.1|DSUB	LOC6591549|XP_002017058.1|DPER
OG0000044	LOC117897591|XP_034662436.1|DSUB, LOC117897590|XP_034662434.1|DSUB, LOC117897593|XP_034662439.1|DSUB	LOC6591550|XP_002017059.1|DPER
OG0000044	LOC117898153|XP_034663242.1|DSUB	LOC113564933|XP_026840246.1|DPER
OG0000045	LOC117894865|XP_034658016.1|DSUB	LOC6603693|XP_002028666.1|DPER
OG0000045	LOC117893502|XP_034656031.1|DSUB	LOC6601537|XP_002026551.1|DPER
OG0000045	LOC117894637|XP_034657700.1|DSUB	LOC6595948|XP_002021076.1|DPER
OG0000045	LOC117893875|XP_034656539.1|DSUB	LOC113565382|XP_026842979.1|DPER, LOC6595949|XP_026845634.1|DPER
OG0000046	LOC117898099|XP_034663170.1|DSUB	LOC6598792|XP_002023903.1|DPER
OG0000046	LOC117892263|XP_034654274.1|DSUB	LOC6602909|XP_002027932.2|DPER
OG0000046	LOC117892238|XP_034654240.1|DSUB	LOC6602912|XP_026849662.1|DPER
OG0000046	LOC117892077|XP_034653957.1|DSUB	LOC6591074|XP_002015712.2|DPER
OG0000046	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB	LOC6595022|XP_026847277.1|DPER, LOC6595021|XP_026847265.1|DPER, LOC6595020|XP_026847261.1|DPER
OG0000047	LOC117891482|XP_034652852.1|DSUB	LOC6589933|XP_002015961.2|DPER
OG0000047	LOC117892480|XP_034654625.1|DSUB	LOC6592655|XP_026842447.1|DPER
OG0000047	LOC117891376|XP_034652704.1|DSUB	LOC6592377|XP_002017999.1|DPER
OG0000048	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB	LOC6599875|XP_002024929.1|DPER, LOC6599876|XP_002024930.2|DPER
OG0000048	LOC117894519|XP_034657522.1|DSUB	LOC6599711|XP_002024896.1|DPER, LOC6599880|XP_026847455.1|DPER
OG0000048	LOC117894523|XP_034657528.1|DSUB	LOC6599882|XP_002024936.1|DPER
OG0000048	LOC117894537|XP_034657548.1|DSUB	LOC6599879|XP_002024933.1|DPER
OG0000049	LOC117898481|XP_034663808.1|DSUB	LOC6598737|XP_002023806.2|DPER
OG0000049	LOC117898484|XP_034663812.1|DSUB	LOC6598767|XP_002023801.1|DPER, LOC113564913|XP_026840082.1|DPER
OG0000049	LOC117899170|XP_034664920.1|DSUB	LOC6598765|XP_002023799.1|DPER
OG0000049	LOC117898482|XP_034663809.1|DSUB	LOC6598736|XP_026840083.1|DPER
OG0000050	LOC117892195|XP_034654177.1|DSUB	LOC6600939|XP_002026041.2|DPER
OG0000050	LOC117893228|XP_034655655.1|DSUB	LOC6603416|XP_002028421.2|DPER
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC6603438|XP_026848195.1|DPER
OG0000050	LOC117893222|XP_034655648.1|DSUB	LOC6603412|XP_002028417.1|DPER
OG0000050	LOC117894675|XP_034657744.1|DSUB	LOC6603413|XP_026848216.1|DPER
OG0000050	LOC117893225|XP_034655653.1|DSUB	LOC113566500|XP_026848194.1|DPER
OG0000050	LOC117894628|XP_034657684.1|DSUB	LOC6603415|XP_026848193.1|DPER
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC6603437|XP_002028415.2|DPER
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC6603414|XP_002028419.2|DPER
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC6588071|XP_002014115.1|DPER
OG0000051	LOC117898110|XP_034663186.1|DSUB	LOC6598821|XP_026848488.1|DPER
OG0000051	LOC117898109|XP_034663185.1|DSUB	LOC6598820|XP_002023932.1|DPER
OG0000051	LOC117898770|XP_034664295.1|DSUB	LOC6591581|XP_026848899.1|DPER
OG0000051	LOC117898095|XP_034663165.1|DSUB	LOC113566604|XP_026848831.1|DPER
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC6588118|XP_002013763.1|DPER
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC6588232|XP_026849799.1|DPER
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC6590971|XP_002015907.1|DPER
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC6591184|XP_002015908.1|DPER
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC6589987|XP_002015739.1|DPER
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC6589986|XP_002015738.1|DPER
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC6594490|XP_002019961.1|DPER
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC6594493|XP_002019964.1|DPER
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB	LOC113567436|XP_026851056.1|DPER, LOC113567435|XP_026851054.1|DPER, LOC113567434|XP_026851053.1|DPER
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC6595082|XP_002020144.1|DPER
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC6595081|XP_002020143.1|DPER
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC6588033|XP_002012860.1|DPER
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC6588046|XP_002012859.1|DPER
OG0000058	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB	LOC6593806|XP_002019273.1|DPER
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC6588594|XP_026851089.1|DPER
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC6588660|XP_026843599.1|DPER
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC6587581|XP_002013987.1|DPER, LOC6587593|XP_002013986.1|DPER
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC6596505|XP_002021579.1|DPER
OG0000061	LOC117901275|XP_034667859.1|DSUB	LOC6596504|XP_002021578.1|DPER
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC6596398|XP_002021583.1|DPER
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC6597957|XP_002023160.1|DPER
OG0000062	LOC117901870|XP_034668718.1|DSUB	LOC113565624|XP_026843917.1|DPER
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC6591531|XP_002017317.1|DPER
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC6591530|XP_002017316.1|DPER
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC6600251|XP_026849074.1|DPER
OG0000064	LOC117897877|XP_034662844.1|DSUB	LOC113566328|XP_026847313.1|DPER
OG0000064	LOC117900495|XP_034666775.1|DSUB	LOC6594000|XP_002019052.1|DPER
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC6598627|XP_002023839.1|DPER
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC6598629|XP_002023841.1|DPER
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC6598628|XP_002023840.1|DPER
OG0000065	LOC117897956|XP_034662949.1|DSUB	LOC6598626|XP_002023838.1|DPER
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC6599270|XP_002024265.1|DPER
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC6591665|XP_002016994.1|DPER
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC6588399|XP_002012948.2|DPER
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC6600249|XP_026849073.1|DPER
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC6596773|XP_026845891.1|DPER
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC117896566|XP_034660858.1|DSUB	LOC6592161|XP_002017347.1|DPER
OG0000076	LOC117898174|XP_034663274.1|DSUB	LOC6592159|XP_026850722.1|DPER
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC117902530|XP_034669847.1|DSUB, LOC117902528|XP_034669845.1|DSUB, LOC117902532|XP_034669850.1|DSUB	LOC6589425|XP_026844350.1|DPER
OG0000079	LOC117902529|XP_034669846.1|DSUB, LOC117902531|XP_034669849.1|DSUB	LOC6588939|XP_002014909.1|DPER
OG0000079	LOC117900595|XP_034666896.1|DSUB	LOC6589087|XP_002014969.1|DPER
OG0000079	LOC117901221|XP_034667782.1|DSUB	LOC113565681|XP_026844239.1|DPER
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC6601043|XP_026849686.1|DPER
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB	LOC6593873|XP_002019170.1|DPER
OG0000083	LOC117902535|XP_034669856.1|DSUB	LOC6593874|XP_026842967.1|DPER
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC6602084|XP_026841580.1|DPER
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC6590808|XP_002016354.1|DPER
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC6591761|XP_002017422.1|DPER
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC6591878|XP_002017076.1|DPER
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC6592489|XP_002018395.2|DPER
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC6593471|XP_026843094.1|DPER
OG0000097	LOC117893821|XP_034656463.1|DSUB	LOC6599020|XP_026848962.1|DPER
OG0000097	LOC117893164|XP_034655531.1|DSUB	LOC113566651|XP_026849002.1|DPER
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC6598928|XP_026848961.1|DPER
OG0000097	LOC117894024|XP_034656752.1|DSUB	LOC113565644|XP_026844061.1|DPER
OG0000097	LOC117899240|XP_034665007.1|DSUB	LOC113565149|XP_026842035.1|DPER, LOC113565150|XP_026842040.1|DPER, LOC113566079|XP_026845828.1|DPER, LOC113566647|XP_026848988.1|DPER, LOC113566641|XP_026848964.1|DPER
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC6600179|XP_002025278.2|DPER
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC117899210|XP_034664973.1|DSUB	LOC6588260|XP_002013399.2|DPER
OG0000100	LOC117898731|XP_034664242.1|DSUB	LOC6587372|XP_026851254.1|DPER
OG0000100	LOC117896795|XP_034661182.1|DSUB	LOC6588656|XP_002013635.1|DPER
OG0000101	LOC117895429|XP_034658961.1|DSUB	LOC6602368|XP_026848566.1|DPER
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC6602367|XP_026848565.1|DPER
OG0000101	LOC117895188|XP_034658556.1|DSUB	LOC113566568|XP_026848547.1|DPER
OG0000101	LOC117893149|XP_034655501.1|DSUB	LOC6602366|XP_026848564.1|DPER
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC6600283|XP_002025396.1|DPER
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC6596091|XP_026845530.1|DPER
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB	LOC6591573|XP_026849170.1|DPER
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC6590254|XP_002015884.1|DPER
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC6603539|XP_002028510.1|DPER
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC6590253|XP_002015883.1|DPER
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC6594954|XP_002020322.2|DPER
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC6590615|XP_002016702.1|DPER
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC6590616|XP_002016703.1|DPER
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC6588309|XP_002013782.2|DPER
OG0000113	LOC117897177|XP_034661767.1|DSUB	LOC6588086|XP_002013767.2|DPER
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC6591555|XP_002017064.1|DPER
OG0000116	LOC117898985|XP_034664618.1|DSUB	LOC6591522|XP_002017070.1|DPER
OG0000116	LOC117898983|XP_034664616.1|DSUB	LOC6591520|XP_002017068.1|DPER
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC6591521|XP_002017069.1|DPER
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC6589861|XP_002015166.1|DPER
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC6598638|XP_002023819.1|DPER
