Orthogroup	DSUB.longest_only	DHYD.longest_only
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC111597837|XP_023168500.1|DHYD
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC111598840|XP_023170044.1|DHYD
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC111601172|XP_023173419.2|DHYD
OG0000061	LOC117901276|XP_034667861.1|DSUB, LOC117901275|XP_034667859.1|DSUB	LOC111601168|XP_023173414.2|DHYD
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC111601143|XP_023173378.2|DHYD
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC111598288|XP_023169239.1|DHYD
OG0000062	LOC117901308|XP_034667909.1|DSUB, LOC117902037|XP_034668991.1|DSUB	LOC111600181|XP_023171951.1|DHYD, LOC111596290|XP_030080523.1|DHYD
OG0000063	LOC117896095|XP_034660037.1|DSUB, LOC117896094|XP_034660036.1|DSUB	LOC111602944|XP_023176073.2|DHYD, LOC111602943|XP_023176072.2|DHYD, LOC111602946|XP_023176074.2|DHYD
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC111597578|XP_023168144.2|DHYD
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC111597466|XP_023167982.2|DHYD
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC111597464|XP_023167980.2|DHYD
OG0000064	LOC117900564|XP_034666863.1|DSUB	LOC111599354|XP_023170752.2|DHYD
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC111598539|XP_023169599.2|DHYD
OG0000065	LOC117899737|XP_034665873.1|DSUB, LOC117899738|XP_034665874.1|DSUB, LOC117899736|XP_034665872.1|DSUB, LOC117897956|XP_034662949.1|DSUB	LOC111599010|XP_023170294.2|DHYD, LOC111604341|XP_023178171.2|DHYD
OG0000066	LOC117896596|XP_034660913.1|DSUB, LOC117896671|XP_034661009.1|DSUB	LOC111596465|XP_023166485.1|DHYD
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC111603713|XP_023177187.1|DHYD
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC111604865|XP_023178868.2|DHYD
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC111595983|XP_023165737.1|DHYD
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC111603187|XP_023176438.2|DHYD
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC111603515|XP_023176907.2|DHYD
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC111593087|XP_023161450.1|DHYD
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC111604531|XP_023178401.2|DHYD
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC111593109|XP_023161477.2|DHYD
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC111601094|XP_023173298.2|DHYD
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC111593542|XP_023162133.2|DHYD
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC111598177|XP_023169045.2|DHYD
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC111593948|XP_023162811.1|DHYD
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC111602191|XP_023174921.2|DHYD
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC111591972|XP_023159687.1|DHYD
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC111602192|XP_023174922.2|DHYD
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC111602194|XP_023174924.2|DHYD
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC111599791|XP_030081795.1|DHYD
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC111604605|XP_023178486.1|DHYD
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC111594128|XP_023163054.2|DHYD
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC111594127|XP_023163053.2|DHYD
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC111595450|XP_023164945.1|DHYD
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC111597481|XP_023168396.1|DHYD
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC111602674|XP_023175635.2|DHYD
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC111596936|XP_023167155.1|DHYD, LOC111596937|XP_023167156.2|DHYD
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC111601089|XP_023173284.2|DHYD
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC111595080|XP_023164404.2|DHYD
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC111595078|XP_023164402.1|DHYD
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC111595081|XP_023164405.1|DHYD
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC111595077|XP_023164401.1|DHYD, LOC111595142|XP_023164483.1|DHYD
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC111599682|XP_023171158.1|DHYD
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC111592395|XP_023160339.2|DHYD, LOC111592398|XP_023160342.2|DHYD
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC111600172|XP_023171933.1|DHYD
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC111594068|XP_023162969.2|DHYD
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC111599997|XP_023171665.1|DHYD
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC111595708|XP_023165321.1|DHYD
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC111599697|XP_023171187.1|DHYD
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC111592482|XP_023160465.1|DHYD
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC111593533|XP_023162105.1|DHYD, LOC111593319|XP_023161795.1|DHYD
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC111604289|XP_023178073.2|DHYD
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC111603428|XP_023176780.2|DHYD
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC111603133|XP_023176376.1|DHYD
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC111596540|XP_023166579.2|DHYD
OG0000079	LOC117900595|XP_034666896.1|DSUB, LOC117901221|XP_034667782.1|DSUB	LOC111601195|XP_023173453.2|DHYD
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC111601222|XP_023173489.2|DHYD
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC111601212|XP_023173478.1|DHYD, LOC111601204|XP_023173467.1|DHYD
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC111600911|XP_023173040.2|DHYD
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC111592557|XP_023160621.1|DHYD
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC111595375|XP_023164839.2|DHYD
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC111600682|XP_023172704.2|DHYD
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC111595221|XP_023164604.2|DHYD
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC111595651|XP_023165246.2|DHYD
OG0000083	LOC117900198|XP_034666350.1|DSUB, LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC111605744|XP_023180216.2|DHYD
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC111592658|XP_030079136.1|DHYD
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC111604038|XP_023177666.2|DHYD
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC111594007|XP_023162872.2|DHYD
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC111604178|XP_023177892.1|DHYD
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC115483460|XP_030081395.1|DHYD, LOC111602150|XP_030081396.1|DHYD
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC111598477|XP_023169504.1|DHYD
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC115482921|XP_030079086.1|DHYD, LOC115482922|XP_030079087.1|DHYD, LOC115482931|XP_030079123.1|DHYD
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC111604004|XP_023177629.2|DHYD
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC111592149|XP_023159964.1|DHYD
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC111598938|XP_023170184.1|DHYD
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC111593116|XP_023161484.1|DHYD
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC111604481|XP_023178334.1|DHYD
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC111593117|XP_023161486.2|DHYD
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC111603588|XP_023177012.1|DHYD
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC111603721|XP_023177200.1|DHYD
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC111592171|XP_023159993.2|DHYD
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC111592119|XP_023159918.2|DHYD
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC111592435|XP_023160386.1|DHYD
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC111598762|XP_023169942.2|DHYD
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC111601403|XP_023173720.2|DHYD
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC111599470|XP_023170907.2|DHYD
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC111592942|XP_023161174.1|DHYD
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC111592941|XP_023161173.1|DHYD
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC111599699|XP_023171192.2|DHYD
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC111597499|XP_023168028.2|DHYD
OG0000092	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB	LOC111597484|XP_023168003.2|DHYD
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC111601939|XP_023174562.2|DHYD
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC111593071|XP_023161417.1|DHYD
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC111597580|XP_023168146.2|DHYD
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC111599491|XP_023170925.1|DHYD
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC111595909|XP_023165620.2|DHYD
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC111595917|XP_023165636.1|DHYD
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC111595908|XP_023165619.2|DHYD
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC111594349|XP_023163377.2|DHYD
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC111596482|XP_023166511.1|DHYD
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC111595394|XP_023164864.2|DHYD
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC115483034|XP_030079680.1|DHYD, LOC111605619|XP_030079681.1|DHYD, LOC111596155|XP_023166055.2|DHYD
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC111601225|XP_023173488.1|DHYD
OG0000100	LOC117899210|XP_034664973.1|DSUB	LOC111602698|XP_030078699.1|DHYD
OG0000100	LOC117898731|XP_034664242.1|DSUB	LOC111593272|XP_023161711.2|DHYD
OG0000100	LOC117896795|XP_034661182.1|DSUB	LOC111593249|XP_030080785.1|DHYD
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC111605102|XP_023179212.1|DHYD
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC111597672|XP_023168266.1|DHYD
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC111597731|XP_023168344.2|DHYD
OG0000103	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB	LOC111601118|XP_023173340.1|DHYD, LOC111601119|XP_023173341.2|DHYD
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC111601117|XP_023173339.2|DHYD
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC111605234|XP_023179437.1|DHYD
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC111604659|XP_023178583.1|DHYD
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC111600397|XP_023172245.2|DHYD, LOC115483402|XP_030081053.1|DHYD
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC111604693|XP_023178632.2|DHYD
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC111603935|XP_023177532.2|DHYD
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC111597551|XP_023168115.2|DHYD, LOC111598625|XP_023169726.2|DHYD
OG0000105	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB	LOC111597554|XP_023168119.2|DHYD
OG0000107	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB	LOC111601231|XP_023173496.2|DHYD, LOC111594919|XP_023164178.2|DHYD, LOC111594909|XP_023164167.2|DHYD
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC111600828|XP_023172903.2|DHYD
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC111601018|XP_023173193.2|DHYD
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC111602899|XP_030081123.1|DHYD
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC111602896|XP_023176001.2|DHYD
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC111602908|XP_030081181.1|DHYD
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC111602891|XP_023175994.1|DHYD
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC111593853|XP_023162670.1|DHYD
OG0000111	LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB	LOC111592679|XP_023160814.1|DHYD, LOC111594826|XP_023164062.1|DHYD
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC111605329|XP_023179566.2|DHYD
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC111605332|XP_023179568.2|DHYD, LOC111603144|XP_023176388.1|DHYD, LOC111603201|XP_023176458.2|DHYD
OG0000113	LOC117897174|XP_034661763.1|DSUB, LOC117897177|XP_034661767.1|DSUB	LOC111603366|XP_023176683.2|DHYD, LOC111604045|XP_023177669.1|DHYD
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC111603785|XP_023177294.1|DHYD
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC111603782|XP_023177292.2|DHYD
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC111603784|XP_023177293.1|DHYD
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC111604852|XP_023178853.1|DHYD
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC111604823|XP_023178815.2|DHYD
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC111604866|XP_030078684.1|DHYD, LOC111604867|XP_030078683.1|DHYD, LOC111604903|XP_023178910.2|DHYD
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC111600402|XP_023172250.2|DHYD
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC111600404|XP_023172253.2|DHYD
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC111600405|XP_023172254.1|DHYD
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC111600409|XP_023172258.2|DHYD
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC111602186|XP_023174913.2|DHYD, LOC111602185|XP_023174912.2|DHYD
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC111594626|XP_023163785.1|DHYD
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC111594598|XP_023163731.1|DHYD
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC111594582|XP_023163708.1|DHYD
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC111604779|XP_023178762.1|DHYD
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC111600604|XP_023172567.2|DHYD
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC111601088|XP_023173283.1|DHYD
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC111603179|XP_023176430.1|DHYD
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC111597218|XP_030080606.1|DHYD
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC111597213|XP_023167555.2|DHYD, LOC111597090|XP_023167398.1|DHYD
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC111594761|XP_023163978.2|DHYD
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC111601844|XP_023174446.2|DHYD
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC111604606|XP_023178487.1|DHYD
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC111602177|XP_030079238.1|DHYD
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC115482780|XP_030078625.1|DHYD, LOC111592387|XP_023160330.2|DHYD
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC111596345|XP_023166304.2|DHYD, LOC111596341|XP_023166294.2|DHYD, LOC111596342|XP_023166295.2|DHYD
OG0000124	LOC117891035|XP_034652093.1|DSUB, LOC117891034|XP_034652092.1|DSUB	LOC111597130|XP_023167459.2|DHYD
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC111598816|XP_023170014.1|DHYD
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC111596553|XP_023166598.2|DHYD
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC111594119|XP_023163047.2|DHYD
OG0000127	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB	LOC111602713|XP_023175721.1|DHYD
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC111602743|XP_023175763.2|DHYD
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC111602747|XP_023175766.2|DHYD
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC111604073|XP_030081308.1|DHYD
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC111597362|XP_023167785.1|DHYD
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC111600994|XP_023173154.2|DHYD
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC111600993|XP_023173153.1|DHYD
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC111595665|XP_023165255.2|DHYD
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC111595642|XP_023165234.2|DHYD
OG0000130	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB	LOC111595664|XP_023165254.2|DHYD
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC111594556|XP_023163679.2|DHYD
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC111595014|XP_023164289.2|DHYD
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC111603549|XP_023176951.2|DHYD
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC111602019|XP_023174685.1|DHYD
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC111598831|XP_030078873.1|DHYD
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC111601548|XP_023173960.1|DHYD
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC111594447|XP_023163503.2|DHYD
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC111601021|XP_023173196.2|DHYD
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC111603648|XP_023177095.2|DHYD
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC111603646|XP_023177093.2|DHYD
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC111603667|XP_023177119.1|DHYD
OG0000139	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB	LOC111592313|XP_023160190.2|DHYD, LOC111592302|XP_023160177.2|DHYD
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC111598783|XP_023169969.2|DHYD
OG0000140	LOC117890756|XP_034651707.1|DSUB	LOC111603316|XP_023176608.2|DHYD
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC111601723|XP_023174214.2|DHYD
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC111601724|XP_023174215.1|DHYD
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC111601725|XP_023174216.2|DHYD
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC111593371|XP_023161855.1|DHYD
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC111598639|XP_030081632.1|DHYD
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC111605339|XP_030080112.1|DHYD
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC111593521|XP_023162080.2|DHYD
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC111593524|XP_023162085.1|DHYD, LOC111593522|XP_023162082.1|DHYD
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC111604227|XP_023177966.2|DHYD
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC111596455|XP_023166450.1|DHYD
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC111604000|XP_023177617.1|DHYD
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC111603372|XP_023176692.1|DHYD
OG0000145	LOC117902770|XP_034670254.1|DSUB	LOC115483294|XP_030080505.1|DHYD, LOC111594181|XP_023163131.1|DHYD
OG0000145	LOC117902772|XP_034670256.1|DSUB	LOC111594179|XP_023163129.2|DHYD, LOC115483303|XP_030080517.1|DHYD
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC115483293|XP_030080502.1|DHYD, LOC111594177|XP_023163128.2|DHYD
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC111595831|XP_023165506.1|DHYD
OG0000147	LOC117896221|XP_034660245.1|DSUB	LOC111594434|XP_030080605.1|DHYD
OG0000147	LOC117896222|XP_034660247.1|DSUB	LOC111594518|XP_023163614.1|DHYD
OG0000148	LOC117902375|XP_034669584.1|DSUB	LOC111601105|XP_023173316.2|DHYD
OG0000148	LOC117901505|XP_034668166.1|DSUB	LOC111593768|XP_023162555.2|DHYD
OG0000149	LOC117902756|XP_034670237.1|DSUB	LOC111592069|XP_023159843.2|DHYD
OG0000149	LOC117902650|XP_034670071.1|DSUB	LOC111593628|XP_023162265.1|DHYD
OG0000150	LOC117901373|XP_034667974.1|DSUB, LOC117901370|XP_034667971.1|DSUB, LOC117900981|XP_034667465.1|DSUB, LOC117901369|XP_034667970.1|DSUB	LOC111596269|XP_023166174.2|DHYD
OG0000151	LOC117894759|XP_034657867.1|DSUB	LOC111600942|XP_023173081.2|DHYD
OG0000151	LOC117894764|XP_034657872.1|DSUB	LOC115483388|XP_030081010.1|DHYD
OG0000151	LOC117894763|XP_034657871.1|DSUB	LOC111595796|XP_023165454.1|DHYD
OG0000151	LOC117894890|XP_034658063.1|DSUB	LOC111599240|XP_023170605.2|DHYD
OG0000152	LOC117896893|XP_034661316.1|DSUB	LOC111596245|XP_023166145.2|DHYD
OG0000152	LOC117896892|XP_034661315.1|DSUB	LOC111596244|XP_023166144.1|DHYD
OG0000152	LOC117896894|XP_034661318.1|DSUB	LOC111596246|XP_023166146.2|DHYD
OG0000153	LOC117898085|XP_034663155.1|DSUB	LOC111593253|XP_023161680.1|DHYD
OG0000153	LOC117897538|XP_034662350.1|DSUB	LOC111593270|XP_023161709.2|DHYD
OG0000153	LOC117897537|XP_034662349.1|DSUB	LOC111593271|XP_023161710.2|DHYD
OG0000154	LOC117895969|XP_034659819.1|DSUB	LOC111603479|XP_030081666.1|DHYD
OG0000154	LOC117895972|XP_034659823.1|DSUB	LOC115483717|XP_030081665.1|DHYD
OG0000154	LOC117893214|XP_034655639.1|DSUB	LOC111604282|XP_023178065.2|DHYD
OG0000155	LOC117894277|XP_034657124.1|DSUB	LOC115483421|XP_030081184.1|DHYD, LOC115483481|XP_030081492.1|DHYD, LOC111593220|XP_023161639.2|DHYD
OG0000155	LOC117893600|XP_034656166.1|DSUB	LOC111593221|XP_023161640.2|DHYD
OG0000155	LOC117893601|XP_034656167.1|DSUB	LOC111593218|XP_023161637.2|DHYD
OG0000157	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB	LOC111597018|XP_023167292.1|DHYD, LOC111597019|XP_023167293.1|DHYD
OG0000157	LOC117889940|XP_034650366.1|DSUB	LOC111597009|XP_023167281.2|DHYD
OG0000158	LOC117891297|XP_034652594.1|DSUB	LOC111594715|XP_023163921.2|DHYD
OG0000158	LOC117893802|XP_034656437.1|DSUB	LOC111597574|XP_023168141.2|DHYD
OG0000158	LOC117893202|XP_034655608.1|DSUB	LOC111597584|XP_023168151.2|DHYD
OG0000159	LOC117895350|XP_034658822.1|DSUB	LOC111592870|XP_030079690.1|DHYD
OG0000159	LOC117892899|XP_034655089.1|DSUB	LOC111601281|XP_030081817.1|DHYD
OG0000159	LOC117893536|XP_034656071.1|DSUB	LOC111595118|XP_023164454.2|DHYD
OG0000160	LOC117899675|XP_034665754.1|DSUB	LOC111605455|XP_030080648.1|DHYD, LOC111601382|XP_030080693.1|DHYD
OG0000161	LOC117893282|XP_034655736.1|DSUB	LOC111598769|XP_023169951.1|DHYD
OG0000161	LOC117895179|XP_034658533.1|DSUB	LOC111592797|XP_023160971.2|DHYD
OG0000161	LOC117903116|XP_034670832.1|DSUB	LOC111602406|XP_023175200.1|DHYD
OG0000162	LOC117900348|XP_034666584.1|DSUB	LOC111592657|XP_023160776.2|DHYD, LOC111592641|XP_023160755.2|DHYD
OG0000162	LOC117902071|XP_034669047.1|DSUB	LOC111591954|XP_023159656.2|DHYD
OG0000163	LOC117902204|XP_034669314.1|DSUB	LOC111599502|XP_023170939.2|DHYD
OG0000163	LOC117896958|XP_034661394.1|DSUB	LOC111602700|XP_023175704.2|DHYD
OG0000164	LOC117890440|XP_034651161.1|DSUB	LOC111592230|XP_023160082.2|DHYD
OG0000165	LOC117891308|XP_034652606.1|DSUB, LOC117900924|XP_034667381.1|DSUB	LOC111603343|XP_023176647.1|DHYD
OG0000166	LOC117890608|XP_034651437.1|DSUB	LOC111597953|XP_023168683.2|DHYD
OG0000166	LOC117891446|XP_034652817.1|DSUB	LOC115483425|XP_030081238.1|DHYD, LOC111600135|XP_030081251.1|DHYD
OG0000167	LOC117893548|XP_034656090.1|DSUB	LOC111592759|XP_030081498.1|DHYD
OG0000167	LOC117893820|XP_034656462.1|DSUB	LOC111592745|XP_023160910.2|DHYD
OG0000168	LOC117890494|XP_034651276.1|DSUB	LOC111604815|XP_023178808.2|DHYD, LOC111596608|XP_023166697.2|DHYD
OG0000168	LOC117899297|XP_034665105.1|DSUB, LOC117897834|XP_034662788.1|DSUB	LOC111600692|XP_023172714.2|DHYD
OG0000169	LOC117897044|XP_034661518.1|DSUB	LOC111604198|XP_023177922.2|DHYD
OG0000169	LOC117895530|XP_034659127.1|DSUB	LOC111595145|XP_023164486.2|DHYD
OG0000169	LOC117898312|XP_034663487.1|DSUB	LOC111598084|XP_023168899.1|DHYD
OG0000170	LOC117900911|XP_034667363.1|DSUB	LOC111600553|XP_023172469.2|DHYD
OG0000170	LOC117900913|XP_034667365.1|DSUB	LOC111600538|XP_023172446.2|DHYD
OG0000170	LOC117900912|XP_034667364.1|DSUB	LOC111600552|XP_023172466.2|DHYD
OG0000171	LOC117899975|XP_034666025.1|DSUB	LOC111600441|XP_023172300.2|DHYD
