Orthogroup	DSUB.longest_only	DFIC.longest_only
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC108088745|XP_017042182.1|DFIC
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC108088747|XP_017042184.1|DFIC
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC108088743|XP_017042180.1|DFIC
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC108088746|XP_017042183.1|DFIC
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC108099282|XP_017058161.1|DFIC
OG0000051	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB	LOC108087911|XP_017040982.1|DFIC
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC108092094|XP_017047073.1|DFIC, LOC108087894|XP_017040960.1|DFIC, LOC108087917|XP_017040992.1|DFIC
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC108087102|XP_017039773.1|DFIC
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC108098807|XP_017057437.1|DFIC, LOC108098902|XP_017057587.1|DFIC, LOC108098776|XP_017057399.1|DFIC, LOC108098773|XP_017057394.1|DFIC
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC108087760|XP_017040779.1|DFIC
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC108087818|XP_017040874.1|DFIC
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC108090310|XP_017044412.1|DFIC
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC108090321|XP_017044422.1|DFIC
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC108090309|XP_017044411.1|DFIC
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC108090323|XP_017044424.1|DFIC
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC108097528|XP_017055365.1|DFIC
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC108096334|XP_017053362.1|DFIC
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC108096244|XP_017053162.1|DFIC
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC108097685|XP_017055644.1|DFIC
OG0000055	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB	LOC108099277|XP_017058154.1|DFIC
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC108099258|XP_017058122.1|DFIC
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC108091640|XP_017046431.1|DFIC
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC108091639|XP_017046430.1|DFIC
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC108091643|XP_017046434.1|DFIC, LOC108091642|XP_017046433.1|DFIC
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC108098775|XP_017057398.1|DFIC
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC108098940|XP_017057636.1|DFIC
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC108098312|XP_017056614.1|DFIC, LOC108098300|XP_017056599.1|DFIC
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC108093385|XP_017048892.1|DFIC
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC108092885|XP_017048216.1|DFIC
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC108095725|XP_017052388.1|DFIC
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC108095914|XP_017052731.1|DFIC
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC108095915|XP_017052732.1|DFIC
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC108095912|XP_017052729.1|DFIC
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC108095911|XP_017052728.1|DFIC, LOC108095913|XP_017052730.1|DFIC
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC108096013|XP_017052851.1|DFIC
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC108091169|XP_017045705.1|DFIC
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC108090629|XP_017044896.1|DFIC
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC108090119|XP_017044139.1|DFIC
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC108086822|XP_017039354.1|DFIC
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC108101966|XP_017062037.1|DFIC
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC108094528|XP_017050618.1|DFIC
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC108094524|XP_017050615.1|DFIC
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC108094529|XP_017050620.1|DFIC, LOC108102053|XP_017062173.1|DFIC, LOC108094526|XP_017050616.1|DFIC
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC108094292|XP_017050285.1|DFIC
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC108094446|XP_017050509.1|DFIC, LOC108094420|XP_017050481.1|DFIC
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC108102253|XP_017062492.1|DFIC, LOC108102254|XP_017062493.1|DFIC
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC108102252|XP_017062491.1|DFIC
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC108089709|XP_017043545.1|DFIC
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC108089764|XP_017043644.1|DFIC
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC108089767|XP_017043647.1|DFIC, LOC108089761|XP_017043640.1|DFIC
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC108087975|XP_017041064.1|DFIC
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC108087006|XP_017039644.1|DFIC
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC108087009|XP_017039646.1|DFIC
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC108087007|XP_017039645.1|DFIC
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC108095590|XP_017052241.1|DFIC
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC108091801|XP_017046658.1|DFIC
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC108102277|XP_017062516.1|DFIC
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC108094357|XP_017050387.1|DFIC
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC108096246|XP_017053178.1|DFIC
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC108091186|XP_017045747.1|DFIC
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC108096709|XP_017054033.1|DFIC
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC108098544|XP_017057031.1|DFIC
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC108089737|XP_017043607.1|DFIC
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC108090972|XP_017045416.1|DFIC
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC108089736|XP_017043606.1|DFIC
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC108093275|XP_017048744.1|DFIC
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC108099862|XP_017058999.1|DFIC
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC108101069|XP_017060747.1|DFIC, LOC108086952|XP_017039554.1|DFIC, LOC108094867|XP_017051178.1|DFIC
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC108098038|XP_017056186.1|DFIC
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC108095205|XP_017051701.1|DFIC
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC108093013|XP_017048405.1|DFIC
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC108097315|XP_017055021.1|DFIC
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC108093017|XP_017048410.1|DFIC
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC108093018|XP_017048411.1|DFIC
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC108100141|XP_017059383.1|DFIC
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC108095396|XP_017051968.1|DFIC
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC108095397|XP_017051969.1|DFIC
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC108095466|XP_017052069.1|DFIC
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC108090389|XP_017044527.1|DFIC
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC108090306|XP_017044405.1|DFIC
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC108090388|XP_017044526.1|DFIC
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC108093786|XP_017049554.1|DFIC
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC108097185|XP_017054817.1|DFIC
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC108098509|XP_017056925.1|DFIC
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC108093150|XP_017048585.1|DFIC
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC108099854|XP_017058989.1|DFIC
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC108096303|XP_017053279.1|DFIC
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC108096448|XP_017053541.1|DFIC
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC108096307|XP_017053282.1|DFIC
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC108096304|XP_017053280.1|DFIC
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC108096321|XP_017053338.1|DFIC
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC108087907|XP_017040976.1|DFIC, LOC108088087|XP_017041231.1|DFIC
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC108094504|XP_017050597.1|DFIC
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC108094514|XP_017050608.1|DFIC
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC108094895|XP_017051224.1|DFIC
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC108099491|XP_017058540.1|DFIC
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC108101896|XP_017061947.1|DFIC
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC108088470|XP_017041744.1|DFIC
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC108094965|XP_017051317.1|DFIC
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC108088926|XP_017042437.1|DFIC
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC108093529|XP_017049111.1|DFIC
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC108098116|XP_017056325.1|DFIC
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC108098159|XP_017056384.1|DFIC
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC108092477|XP_017047558.1|DFIC
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC108092475|XP_017047555.1|DFIC, LOC108092352|XP_017047375.1|DFIC, LOC108092476|XP_017047557.1|DFIC, LOC108092474|XP_017047554.1|DFIC
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC108094031|XP_017049951.1|DFIC, LOC108099995|XP_017059184.1|DFIC
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC108090461|XP_017044643.1|DFIC
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC108100698|XP_017060209.1|DFIC
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC108096757|XP_017054106.1|DFIC
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC108095665|XP_017052319.1|DFIC, LOC108095966|XP_017052798.1|DFIC
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC108092010|XP_017046931.1|DFIC
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC108089266|XP_017042925.1|DFIC
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC108094480|XP_017050969.1|DFIC, LOC108098733|XP_017057353.1|DFIC, LOC108098736|XP_017057355.1|DFIC, LOC108098735|XP_017057354.1|DFIC
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC108089245|XP_017042898.1|DFIC
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC108087862|XP_017040935.1|DFIC
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC108093919|XP_017049775.1|DFIC
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC108101595|XP_017061496.1|DFIC
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC108101582|XP_017061483.1|DFIC
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC108101594|XP_017061495.1|DFIC
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC108096752|XP_017054097.1|DFIC
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC108101150|XP_017060862.1|DFIC
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC108090029|XP_017044014.1|DFIC
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC108094304|XP_017050312.1|DFIC
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC108101734|XP_017061675.1|DFIC
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC108100188|XP_017059448.1|DFIC
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC108093949|XP_017049834.1|DFIC
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC108100212|XP_017059477.1|DFIC
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC108098591|XP_017057133.1|DFIC
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC108087422|XP_017040258.1|DFIC
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC108090757|XP_017045079.1|DFIC
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC108090961|XP_017045394.1|DFIC
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC108096450|XP_017053542.1|DFIC
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC108100299|XP_017059587.1|DFIC
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC108086553|XP_017038985.1|DFIC
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC108094894|XP_017051228.1|DFIC, LOC108102111|XP_017062264.1|DFIC
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC108087170|XP_017039900.1|DFIC
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC108087365|XP_017040194.1|DFIC
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC108096020|XP_017052859.1|DFIC
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC108095984|XP_017052817.1|DFIC
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC108095732|XP_017052397.1|DFIC
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC108096015|XP_017052854.1|DFIC
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC108092694|XP_017047894.1|DFIC
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC108094674|XP_017050882.1|DFIC, LOC108093808|XP_017049610.1|DFIC
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC108088659|XP_017042076.1|DFIC
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC108089688|XP_017043524.1|DFIC
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC108091775|XP_017046611.1|DFIC
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC108089176|XP_017042801.1|DFIC, LOC108101171|XP_017060888.1|DFIC, LOC108101173|XP_017060892.1|DFIC
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC108094544|XP_017050641.1|DFIC
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC108087280|XP_017040078.1|DFIC
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC108090955|XP_017045426.1|DFIC, LOC108092752|XP_017047972.1|DFIC
OG0000097	LOC117893164|XP_034655531.1|DSUB	LOC108090546|XP_017044770.1|DFIC, LOC108090547|XP_017044774.1|DFIC
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC108099718|XP_017058829.1|DFIC, LOC108099719|XP_017058830.1|DFIC, LOC108099737|XP_017058847.1|DFIC, LOC108099759|XP_017058878.1|DFIC
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC108087974|XP_017041063.1|DFIC
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC108097067|XP_017054593.1|DFIC
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC108097066|XP_017054592.1|DFIC
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC108097065|XP_017054590.1|DFIC
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC108090525|XP_017044732.1|DFIC
OG0000100	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB	LOC108092048|XP_017046984.1|DFIC
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC108088290|XP_017041499.1|DFIC
OG0000101	LOC117893149|XP_034655501.1|DSUB	LOC108088258|XP_017041465.1|DFIC
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC108093909|XP_017049764.1|DFIC
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC108090478|XP_017044665.1|DFIC
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC108094023|XP_017049946.1|DFIC
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC108099866|XP_017059003.1|DFIC, LOC108099867|XP_017059004.1|DFIC
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC108099865|XP_017059002.1|DFIC
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC108086454|XP_017038864.1|DFIC
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC108089623|XP_017043475.1|DFIC
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC108097716|XP_017055739.1|DFIC, LOC108097823|XP_017055831.1|DFIC
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC108089503|XP_017043297.1|DFIC
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC108091851|XP_017046719.1|DFIC
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC108099251|XP_017058111.1|DFIC
OG0000105	LOC117898251|XP_034663389.1|DSUB	LOC108099504|XP_017058556.1|DFIC
OG0000105	LOC117898250|XP_034663388.1|DSUB	LOC108099252|XP_017058112.1|DFIC, LOC108099253|XP_017058113.1|DFIC
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC108096602|XP_017053789.1|DFIC
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC108095598|XP_017052255.1|DFIC, LOC108095582|XP_017052230.1|DFIC, LOC108094425|XP_017050485.1|DFIC, LOC108094343|XP_017050376.1|DFIC, LOC108095574|XP_017052217.1|DFIC, LOC108098734|XP_017057357.1|DFIC, LOC108095588|XP_017052243.1|DFIC
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC108096607|XP_017053803.1|DFIC
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC108099998|XP_017059188.1|DFIC
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC108087041|XP_017039740.1|DFIC, LOC108089256|XP_017042911.1|DFIC
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC108088246|XP_017041452.1|DFIC
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC108088248|XP_017041454.1|DFIC
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC108088255|XP_017041461.1|DFIC, LOC108088254|XP_017041460.1|DFIC
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC108088256|XP_017041463.1|DFIC
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC108094777|XP_017051039.1|DFIC
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC108094927|XP_017051274.1|DFIC
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC108094929|XP_017051277.1|DFIC
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC108098021|XP_017056163.1|DFIC
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC108097867|XP_017055891.1|DFIC, LOC108098130|XP_017056341.1|DFIC
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC108090089|XP_017044080.1|DFIC
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC108102109|XP_017062262.1|DFIC, LOC108102091|XP_017062235.1|DFIC
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC108102106|XP_017062258.1|DFIC, LOC108095639|XP_017052297.1|DFIC
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC108102107|XP_017062260.1|DFIC
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC108096024|XP_017052862.1|DFIC
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC108095951|XP_017052778.1|DFIC
OG0000116	LOC117898985|XP_034664618.1|DSUB	LOC108095695|XP_017052354.1|DFIC
OG0000116	LOC117898983|XP_034664616.1|DSUB	LOC108095681|XP_017052339.1|DFIC
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC108096016|XP_017052855.1|DFIC
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC108098321|XP_017056635.1|DFIC
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC108098322|XP_017056636.1|DFIC
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC108098323|XP_017056637.1|DFIC
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC108098326|XP_017056639.1|DFIC
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC108089816|XP_017043707.1|DFIC, LOC108089784|XP_017043668.1|DFIC
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC108098379|XP_017056731.1|DFIC
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC108098930|XP_017057624.1|DFIC
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC108098763|XP_017057383.1|DFIC
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC108098929|XP_017057623.1|DFIC
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC108092896|XP_017048233.1|DFIC
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC108093778|XP_017049539.1|DFIC
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC108098999|XP_017057719.1|DFIC
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC108088578|XP_017041917.1|DFIC
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC108091875|XP_017046745.1|DFIC
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC108091877|XP_017046748.1|DFIC
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC108094131|XP_017050042.1|DFIC
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC108091045|XP_017045485.1|DFIC
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC108090686|XP_017044961.1|DFIC
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC108091442|XP_017046125.1|DFIC
OG0000123	LOC117898288|XP_034663435.1|DSUB	LOC108091750|XP_017046584.1|DFIC, LOC108091747|XP_017046578.1|DFIC
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC108091756|XP_017046588.1|DFIC
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC108090422|XP_017044578.1|DFIC, LOC108090270|XP_017044368.1|DFIC
OG0000124	LOC117891035|XP_034652093.1|DSUB	LOC108090304|XP_017044403.1|DFIC
OG0000124	LOC117891034|XP_034652092.1|DSUB	LOC108090548|XP_017044775.1|DFIC
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC108086573|XP_017039017.1|DFIC
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC108087297|XP_017040098.1|DFIC
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC108090386|XP_017044523.1|DFIC
OG0000127	LOC117899404|XP_034665281.1|DSUB	LOC108096135|XP_017053003.1|DFIC
OG0000127	LOC117899406|XP_034665283.1|DSUB	LOC108096137|XP_017053005.1|DFIC
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC108096133|XP_017053002.1|DFIC
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC108096108|XP_017052974.1|DFIC
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC108087875|XP_017040949.1|DFIC
OG0000128	LOC117892247|XP_034654250.1|DSUB	LOC108087809|XP_017040858.1|DFIC
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC108097083|XP_017054616.1|DFIC
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC108100730|XP_017060254.1|DFIC
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC108089225|XP_017042870.1|DFIC
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC108093214|XP_017048666.1|DFIC
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC108093192|XP_017048642.1|DFIC
OG0000130	LOC117895252|XP_034658658.1|DSUB	LOC108093226|XP_017048685.1|DFIC
OG0000130	LOC117895251|XP_034658657.1|DSUB	LOC108093201|XP_017048652.1|DFIC
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC108087122|XP_017039802.1|DFIC
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC108093470|XP_017049044.1|DFIC, LOC108094878|XP_017051202.1|DFIC
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC108087282|XP_017040080.1|DFIC
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC108098811|XP_017057450.1|DFIC
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC108091147|XP_017045671.1|DFIC
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC108100052|XP_017059274.1|DFIC
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC108091792|XP_017046641.1|DFIC
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC108093076|XP_017048480.1|DFIC
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC108099295|XP_017058178.1|DFIC
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC108099646|XP_017058765.1|DFIC
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC108099660|XP_017058784.1|DFIC
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC108086574|XP_017039020.1|DFIC
OG0000141	LOC117895145|XP_034658465.1|DSUB	LOC108089010|XP_017042576.1|DFIC
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC108089011|XP_017042580.1|DFIC
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC108089012|XP_017042582.1|DFIC
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC108089013|XP_017042583.1|DFIC, LOC108089031|XP_017042617.1|DFIC
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC108091976|XP_017046875.1|DFIC
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC108102224|XP_017062435.1|DFIC
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC108097971|XP_017056075.1|DFIC
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC108088343|XP_017041578.1|DFIC
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC108088315|XP_017041540.1|DFIC
