Orthogroup	DSUB.longest_only	DEUG.longest_only
OG0000048	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB	LOC108114267|XP_017080653.1|DEUG, LOC108114271|XP_017080657.1|DEUG
OG0000048	LOC117894523|XP_034657528.1|DSUB	LOC108113900|XP_017080095.1|DEUG
OG0000048	LOC117894537|XP_034657548.1|DSUB	LOC108114275|XP_017080660.1|DEUG
OG0000049	LOC117898484|XP_034663812.1|DSUB	LOC108117079|XP_017084741.1|DEUG
OG0000049	LOC117898479|XP_034663805.1|DSUB	LOC108117035|XP_017084693.1|DEUG
OG0000049	LOC117899170|XP_034664920.1|DSUB	LOC108117036|XP_017084694.1|DEUG
OG0000049	LOC117898482|XP_034663809.1|DSUB	LOC108117318|XP_017085175.1|DEUG
OG0000050	LOC117892195|XP_034654177.1|DSUB	LOC108106209|XP_017068623.1|DEUG
OG0000050	LOC117893228|XP_034655655.1|DSUB	LOC108116755|XP_017084263.1|DEUG
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC108116756|XP_017084264.1|DEUG
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC108116757|XP_017084265.1|DEUG
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC108116725|XP_017084231.1|DEUG
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC108116727|XP_017084233.1|DEUG
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC108116726|XP_017084232.1|DEUG
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC108109429|XP_017073417.1|DEUG
OG0000051	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB	LOC108117064|XP_017084724.1|DEUG
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC108111705|XP_017076743.1|DEUG, LOC108111631|XP_017076651.1|DEUG, LOC108111676|XP_017076702.1|DEUG, LOC108111706|XP_017076744.1|DEUG, LOC108111732|XP_017076775.1|DEUG
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC108109404|XP_017073394.1|DEUG, LOC108116631|XP_017084099.1|DEUG
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC108109394|XP_017073383.1|DEUG, LOC108110610|XP_017075201.1|DEUG, LOC108110028|XP_017074367.1|DEUG, LOC108110036|XP_017074380.1|DEUG
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC108111978|XP_017077180.1|DEUG
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC108111977|XP_017077179.1|DEUG
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC108116517|XP_017083943.1|DEUG
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC108115630|XP_017082671.1|DEUG
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC108115634|XP_017082675.1|DEUG, LOC108115633|XP_017082674.1|DEUG
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC108116242|XP_017083521.1|DEUG
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC108116270|XP_017083548.1|DEUG
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC108113544|XP_017079627.1|DEUG
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC108113519|XP_017079600.1|DEUG, LOC108117030|XP_017084687.1|DEUG, LOC108117052|XP_017084713.1|DEUG
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC108103803|XP_017064973.1|DEUG
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC108105132|XP_017067054.1|DEUG
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC108106953|XP_017069718.1|DEUG
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC108111516|XP_017076523.1|DEUG, LOC108111518|XP_017076525.1|DEUG
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC108111472|XP_017076433.1|DEUG
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC108111537|XP_017076550.1|DEUG
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC108103887|XP_017065107.1|DEUG
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC108116142|XP_017083360.1|DEUG
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC108108396|XP_017071938.1|DEUG
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC108117125|XP_017084845.1|DEUG, LOC108108595|XP_017072182.1|DEUG, LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC108102436|XP_017062902.1|DEUG
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC108115124|XP_017081864.1|DEUG
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC108111226|XP_017076117.1|DEUG
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC108112566|XP_017078016.1|DEUG
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC108113263|XP_017079301.1|DEUG
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC108116217|XP_017083494.1|DEUG
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC108113547|XP_017079630.1|DEUG
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC108118091|XP_017086133.1|DEUG, LOC108112753|XP_017078493.1|DEUG
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC108114809|XP_017081419.1|DEUG
OG0000097	LOC117892965|XP_034655189.1|DSUB, LOC117893412|XP_034655914.1|DSUB	LOC108118252|XP_017086330.1|DEUG
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC108108462|XP_017072005.1|DEUG, LOC108108459|XP_017072002.1|DEUG, LOC108108474|XP_017072022.1|DEUG, LOC108108469|XP_017072016.1|DEUG, LOC108108458|XP_017072001.1|DEUG, LOC108108456|XP_017071999.1|DEUG, LOC108108414|XP_017071956.1|DEUG, LOC108108415|XP_017071957.1|DEUG, LOC108108416|XP_017071958.1|DEUG, LOC108108441|XP_017071983.1|DEUG
OG0000097	LOC117893409|XP_034655910.1|DSUB	LOC108108482|XP_017072029.1|DEUG
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC108103641|XP_017064681.1|DEUG
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB	LOC108111672|XP_017076695.1|DEUG
OG0000101	LOC117895188|XP_034658556.1|DSUB	LOC108108528|XP_017072088.1|DEUG
OG0000101	LOC117893148|XP_034655500.1|DSUB	LOC108108398|XP_017071939.1|DEUG
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC108104532|XP_017066151.1|DEUG
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC108108264|XP_017071711.1|DEUG
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC108116860|XP_017084411.1|DEUG, LOC108116802|XP_017084339.1|DEUG, LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC117898251|XP_034663389.1|DSUB	LOC108109430|XP_017073419.1|DEUG
OG0000105	LOC117898250|XP_034663388.1|DSUB	LOC108109438|XP_017073428.1|DEUG
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC108112143|XP_017077380.1|DEUG
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG, LOC108118401|XP_017086566.1|DEUG, LOC108118431|XP_017086602.1|DEUG
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC108112145|XP_017077381.1|DEUG, LOC108112146|XP_017077382.1|DEUG
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC108117698|XP_017085724.1|DEUG, LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC108115254|XP_017082100.1|DEUG
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC108104065|XP_017065416.1|DEUG
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC108113669|XP_017079834.1|DEUG
OG0000116	LOC117898985|XP_034664618.1|DSUB	LOC108113673|XP_017079837.1|DEUG
OG0000116	LOC117898983|XP_034664616.1|DSUB	LOC108113671|XP_017079835.1|DEUG, LOC108113815|XP_017080013.1|DEUG
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC108113688|XP_017079853.1|DEUG
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC108105784|XP_017067999.1|DEUG
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC108105785|XP_017068000.1|DEUG
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC108105786|XP_017068001.1|DEUG
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC108105788|XP_017068004.1|DEUG
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC108102545|XP_017063093.1|DEUG, LOC108102520|XP_017063045.1|DEUG
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC108105815|XP_017068045.1|DEUG
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC108108384|XP_017071922.1|DEUG
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC108108359|XP_017071890.1|DEUG
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC108108370|XP_017071907.1|DEUG
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC108105484|XP_017067590.1|DEUG
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC108106341|XP_017068810.1|DEUG
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC108104718|XP_017066428.1|DEUG
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC108105232|XP_017067189.1|DEUG
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC108111528|XP_017076541.1|DEUG
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC108117063|XP_017084727.1|DEUG
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC108104772|XP_017066497.1|DEUG
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC108110643|XP_017075233.1|DEUG
OG0000123	LOC117898288|XP_034663435.1|DSUB	LOC108116125|XP_017083337.1|DEUG, LOC108116124|XP_017083336.1|DEUG
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC108116127|XP_017083340.1|DEUG
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC108112716|XP_017078437.1|DEUG, LOC108104451|XP_017066003.1|DEUG
OG0000124	LOC117891035|XP_034652093.1|DSUB	LOC108104471|XP_017066025.1|DEUG
OG0000124	LOC117891034|XP_034652092.1|DSUB	LOC108104442|XP_017065992.1|DEUG
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC108115856|XP_017082970.1|DEUG
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC108116946|XP_017084583.1|DEUG
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC108112733|XP_017078459.1|DEUG
OG0000127	LOC117899404|XP_034665281.1|DSUB	LOC108115091|XP_017081827.1|DEUG
OG0000127	LOC117899406|XP_034665283.1|DSUB	LOC108115096|XP_017081833.1|DEUG
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC108115084|XP_017081821.1|DEUG
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC108115089|XP_017081825.1|DEUG
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC108109273|XP_017073251.1|DEUG
OG0000128	LOC117892247|XP_034654250.1|DSUB	LOC108109071|XP_017072912.1|DEUG
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC108109745|XP_017073897.1|DEUG
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC108114735|XP_017081334.1|DEUG
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC108111075|XP_017075896.1|DEUG
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC108107960|XP_017071288.1|DEUG
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC108107809|XP_017071029.1|DEUG
OG0000130	LOC117895252|XP_034658658.1|DSUB	LOC108108154|XP_017071576.1|DEUG
OG0000130	LOC117895251|XP_034658657.1|DSUB	LOC108108122|XP_017071527.1|DEUG
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC108116900|XP_017084499.1|DEUG
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC108104026|XP_017065347.1|DEUG
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC108105278|XP_017067256.1|DEUG
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC108109201|XP_017073131.1|DEUG
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC108103949|XP_017065202.1|DEUG
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC108110874|XP_017075610.1|DEUG
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC108115329|XP_017082228.1|DEUG
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC108114102|XP_017080350.1|DEUG
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC108109574|XP_017073640.1|DEUG
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC108109499|XP_017073527.1|DEUG
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC108109498|XP_017073526.1|DEUG
