Orthogroup	DSUB.longest_only	DMIR.longest_only
OG0000037	LOC117897238|XP_034661848.1|DSUB, LOC117897237|XP_034661847.1|DSUB, LOC117897239|XP_034661849.1|DSUB	LOC117195094|XP_033255640.1|DMIR, LOC117191092|XP_033251946.1|DMIR, LOC117194615|XP_033255034.1|DMIR, LOC117194588|XP_033255015.1|DMIR, LOC117194655|XP_033255061.1|DMIR, LOC117190599|XP_033251536.1|DMIR, LOC117194833|XP_033255201.1|DMIR, LOC117191511|XP_033252248.1|DMIR, LOC117191510|XP_033252247.1|DMIR, LOC117194839|XP_033255205.1|DMIR, LOC117191523|XP_033252256.1|DMIR, LOC117190815|XP_033251747.1|DMIR, LOC117194824|XP_033255196.1|DMIR, LOC117194825|XP_033255197.1|DMIR, LOC117195091|XP_033255638.1|DMIR, LOC117194549|XP_033254988.1|DMIR, LOC117194837|XP_033255204.1|DMIR, LOC117194807|XP_033255181.1|DMIR, LOC117194573|XP_033255006.1|DMIR, LOC117194587|XP_033255014.1|DMIR, LOC117194750|XP_033255142.1|DMIR, LOC117194591|XP_033255018.1|DMIR, LOC117194574|XP_033255007.1|DMIR, LOC117195092|XP_033255639.1|DMIR, LOC117194597|XP_033255024.1|DMIR, LOC117195100|XP_033255645.1|DMIR, LOC117194819|XP_033255192.1|DMIR, LOC117194975|XP_033255339.1|DMIR, LOC108153987|XP_033244827.1|DMIR, LOC117194660|XP_033255064.1|DMIR, LOC117194818|XP_033255191.1|DMIR, LOC117194604|XP_033255027.1|DMIR, LOC117194596|XP_033255023.1|DMIR, LOC117194601|XP_033255025.1|DMIR, LOC117195095|XP_033255641.1|DMIR, LOC117194843|XP_033255207.1|DMIR, LOC117191506|XP_033252242.1|DMIR, LOC117194661|XP_033255065.1|DMIR, LOC117194657|XP_033255062.1|DMIR, LOC117190601|XP_033251538.1|DMIR, LOC117194841|XP_033255206.1|DMIR, LOC117191508|XP_033252244.1|DMIR, LOC117194658|XP_033255063.1|DMIR, LOC117194702|XP_033255103.1|DMIR, LOC117194796|XP_033255174.1|DMIR, LOC117190600|XP_033251537.1|DMIR, LOC117194589|XP_033255016.1|DMIR, LOC117194409|XP_033254874.1|DMIR, LOC117194829|XP_033255199.1|DMIR, LOC117194605|XP_033255028.1|DMIR, LOC117194822|XP_033255195.1|DMIR, LOC117194333|XP_033254795.1|DMIR, LOC117194609|XP_033255031.1|DMIR, LOC117194407|XP_033254872.1|DMIR, LOC117195096|XP_033255642.1|DMIR, LOC117194649|XP_033255056.1|DMIR, LOC117190597|XP_033251535.1|DMIR, LOC117194650|XP_033255057.1|DMIR, LOC117190125|XP_033251100.1|DMIR, LOC108156646|XP_017143737.2|DMIR
OG0000037	LOC117897236|XP_034661846.1|DSUB	LOC117190111|XP_033251090.1|DMIR, LOC117194816|XP_033255190.1|DMIR, LOC117194767|XP_033255155.1|DMIR, LOC117194745|XP_033255132.1|DMIR, LOC117194463|XP_033254917.1|DMIR, LOC117190114|XP_033251091.1|DMIR, LOC117194862|XP_033255219.1|DMIR, LOC117194858|XP_033255216.1|DMIR, LOC117194857|XP_033255215.1|DMIR, LOC117194328|XP_033254789.1|DMIR, LOC108156982|XP_017144263.2|DMIR, LOC117194327|XP_033254788.1|DMIR, LOC117194594|XP_033255020.1|DMIR, LOC117194845|XP_033255209.1|DMIR
OG0000038	LOC117894264|XP_034657109.1|DSUB	LOC108165231|XP_017156759.1|DMIR
OG0000038	LOC117893334|XP_034655815.1|DSUB	LOC108151159|XP_017135077.1|DMIR
OG0000039	LOC117897419|XP_034662142.1|DSUB	LOC108153891|XP_033244233.1|DMIR
OG0000039	LOC117903895|XP_034672289.1|DSUB	LOC108165184|XP_017156747.1|DMIR
OG0000039	LOC117903896|XP_034672290.1|DSUB	LOC108165291|XP_017156818.1|DMIR
OG0000039	LOC117903894|XP_034672287.1|DSUB	LOC108151414|XP_017135496.1|DMIR
OG0000039	LOC117892341|XP_034654394.1|DSUB	LOC108160708|XP_017150372.1|DMIR
OG0000040	LOC117897706|XP_034662619.1|DSUB	LOC108154697|XP_017140535.2|DMIR
OG0000040	LOC117899276|XP_034665068.1|DSUB	LOC108153853|XP_033245406.1|DMIR
OG0000040	LOC117897606|XP_034662454.1|DSUB	LOC117187250|XP_033245404.1|DMIR, LOC108154215|XP_017139929.1|DMIR, LOC108154213|XP_017139927.1|DMIR
OG0000040	LOC117899278|XP_034665074.1|DSUB	LOC108154216|XP_017139931.1|DMIR
OG0000040	LOC117896008|XP_034659896.1|DSUB	LOC108154686|XP_033245491.1|DMIR, LOC108154692|XP_017140530.1|DMIR
OG0000040	LOC117899589|XP_034665598.1|DSUB	LOC108154966|XP_017140969.2|DMIR, LOC117186912|XP_033244139.1|DMIR
OG0000040	LOC117899588|XP_034665597.1|DSUB	LOC108154965|XP_017140968.1|DMIR
OG0000040	LOC117899356|XP_034665219.1|DSUB	LOC108156483|XP_017143450.1|DMIR
OG0000041	LOC117898984|XP_034664617.1|DSUB	LOC108156909|XP_017144147.1|DMIR
OG0000041	LOC117898987|XP_034664620.1|DSUB, LOC117898990|XP_034664622.1|DSUB	LOC108157457|XP_017145018.1|DMIR
OG0000041	LOC117898988|XP_034664621.1|DSUB, LOC117898986|XP_034664619.1|DSUB	LOC108154314|XP_017140061.1|DMIR
OG0000042	LOC117903839|XP_034672183.1|DSUB	LOC108163349|XP_017154082.1|DMIR
OG0000042	LOC117891862|XP_034653515.1|DSUB	LOC117193554|XP_033254192.1|DMIR, LOC108158637|XP_017146610.1|DMIR
OG0000042	LOC117891861|XP_034653514.1|DSUB	LOC108158644|XP_017146617.1|DMIR, LOC117193045|XP_033253672.1|DMIR
OG0000042	LOC117891863|XP_034653516.1|DSUB	LOC108158643|XP_017146616.1|DMIR, LOC117193044|XP_033253671.1|DMIR, LOC117193043|XP_033253670.1|DMIR, LOC108158641|XP_017146613.1|DMIR, LOC117193042|XP_033253669.1|DMIR
OG0000042	LOC117901781|XP_034668580.1|DSUB	LOC108161650|XP_017151442.1|DMIR
OG0000042	LOC117891864|XP_034653517.1|DSUB	LOC117193046|XP_033253673.1|DMIR, LOC108158642|XP_017146614.1|DMIR
OG0000043	LOC117898000|XP_034663019.1|DSUB	LOC108157690|XP_017145347.1|DMIR
OG0000043	LOC117897983|XP_034662986.1|DSUB	LOC108157417|XP_017144957.1|DMIR
OG0000043	LOC117897815|XP_034662757.1|DSUB	LOC108155936|XP_017142583.1|DMIR
OG0000043	LOC117898866|XP_034664435.1|DSUB	LOC108157770|XP_017145444.1|DMIR
OG0000043	LOC117897840|XP_034662797.1|DSUB, LOC117897841|XP_034662798.1|DSUB	LOC108157677|XP_017145331.1|DMIR
OG0000043	LOC117898867|XP_034664437.1|DSUB	LOC108155937|XP_017142584.1|DMIR
OG0000043	LOC117897193|XP_034661785.1|DSUB	LOC108155939|XP_017142587.1|DMIR
OG0000044	LOC117898991|XP_034664623.1|DSUB	LOC108157774|XP_017145449.1|DMIR
OG0000044	LOC117895983|XP_034659856.1|DSUB	LOC117187384|XP_033245819.1|DMIR, LOC108156935|XP_033245773.1|DMIR
OG0000044	LOC117897592|XP_034662438.1|DSUB	LOC108154298|XP_017140040.1|DMIR
OG0000044	LOC117897591|XP_034662436.1|DSUB, LOC117897590|XP_034662434.1|DSUB, LOC117897593|XP_034662439.1|DSUB	LOC108154289|XP_017140029.1|DMIR
OG0000044	LOC117898153|XP_034663242.1|DSUB	LOC108155225|XP_017141401.1|DMIR
OG0000045	LOC117894865|XP_034658016.1|DSUB	LOC108152824|XP_017137906.1|DMIR
OG0000045	LOC117893502|XP_034656031.1|DSUB	LOC108165537|XP_017157100.1|DMIR
OG0000045	LOC117894637|XP_034657700.1|DSUB	LOC108150882|XP_017134679.1|DMIR
OG0000045	LOC117893875|XP_034656539.1|DSUB	LOC108163376|XP_033250045.1|DMIR, LOC108150857|XP_017134649.1|DMIR
OG0000046	LOC117898099|XP_034663170.1|DSUB	LOC108157664|XP_017145312.1|DMIR
OG0000046	LOC117892263|XP_034654274.1|DSUB	LOC108165135|XP_017156690.1|DMIR
OG0000046	LOC117892238|XP_034654240.1|DSUB	LOC108165164|XP_017156723.1|DMIR
OG0000046	LOC117892077|XP_034653957.1|DSUB	LOC108158204|XP_017145916.1|DMIR, LOC117191605|XP_033252314.1|DMIR
OG0000046	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB	LOC108157665|XP_017145313.1|DMIR, LOC108157666|XP_017145314.1|DMIR
OG0000047	LOC117891323|XP_034652630.1|DSUB	LOC117188425|XP_033248186.1|DMIR, LOC108160932|XP_033251734.1|DMIR
OG0000047	LOC117891482|XP_034652852.1|DSUB	LOC108159394|XP_017148118.1|DMIR, LOC117191945|XP_033252580.1|DMIR
OG0000047	LOC117892480|XP_034654625.1|DSUB	LOC117194871|XP_033255227.1|DMIR, LOC117190180|XP_033251133.1|DMIR, LOC108162612|XP_033248497.1|DMIR, LOC117190189|XP_033251142.1|DMIR, LOC117189902|XP_033250867.1|DMIR, LOC117193980|XP_033254518.1|DMIR, LOC117190159|XP_033251117.1|DMIR, LOC117191223|XP_033252033.1|DMIR, LOC117190174|XP_033251127.1|DMIR, LOC117190175|XP_033251128.1|DMIR, LOC117191216|XP_033252032.1|DMIR, LOC117191209|XP_033252031.1|DMIR, LOC117190682|XP_033251635.1|DMIR, LOC117190615|XP_033251556.1|DMIR, LOC117191205|XP_033252027.1|DMIR, LOC117190428|XP_033251399.1|DMIR, LOC117190161|XP_033251118.1|DMIR, LOC117191011|XP_033251876.1|DMIR, LOC117191207|XP_033252029.1|DMIR, LOC117189898|XP_033250864.1|DMIR, LOC117189896|XP_033250863.1|DMIR, LOC117190173|XP_033251126.1|DMIR, LOC117189905|XP_033250868.1|DMIR, LOC117190166|XP_033251120.1|DMIR, LOC117190132|XP_033251105.1|DMIR, LOC117193111|XP_033253725.1|DMIR, LOC117189891|XP_033250859.1|DMIR, LOC117191201|XP_033252026.1|DMIR, LOC117189901|XP_033250866.1|DMIR, LOC117189892|XP_033250860.1|DMIR, LOC117191208|XP_033252030.1|DMIR, LOC117189895|XP_033250862.1|DMIR
OG0000047	LOC117893757|XP_034656383.1|DSUB	LOC108162436|XP_033249083.1|DMIR, LOC108164242|XP_033249874.1|DMIR
OG0000047	LOC117891376|XP_034652704.1|DSUB	LOC117193744|XP_033254361.1|DMIR, LOC108160869|XP_017150620.1|DMIR
OG0000047	LOC117895380|XP_034658890.1|DSUB	LOC108151196|XP_017135155.1|DMIR
OG0000048	LOC117894532|XP_034657540.1|DSUB	LOC108151303|XP_017135328.1|DMIR
OG0000048	LOC117894519|XP_034657522.1|DSUB	LOC108151306|XP_017135331.1|DMIR
OG0000048	LOC117894520|XP_034657523.1|DSUB	LOC108151297|XP_017135322.1|DMIR
OG0000048	LOC117894523|XP_034657528.1|DSUB	LOC108151294|XP_017135319.1|DMIR
OG0000048	LOC117894537|XP_034657548.1|DSUB	LOC108151307|XP_017135332.1|DMIR
OG0000049	LOC117898481|XP_034663808.1|DSUB	LOC108157281|XP_033246050.1|DMIR
OG0000049	LOC117898484|XP_034663812.1|DSUB	LOC108157283|XP_017144770.1|DMIR
OG0000049	LOC117898479|XP_034663805.1|DSUB	LOC117186995|XP_033244423.1|DMIR, LOC117186996|XP_033244424.1|DMIR, LOC108153841|XP_017139429.2|DMIR
OG0000049	LOC117899170|XP_034664920.1|DSUB	LOC108154874|XP_017140802.1|DMIR
OG0000049	LOC117898482|XP_034663809.1|DSUB	LOC108157280|XP_017144766.2|DMIR
OG0000050	LOC117892195|XP_034654177.1|DSUB	LOC108159828|XP_033253488.1|DMIR, LOC117185810|XP_033247179.1|DMIR
OG0000050	LOC117893228|XP_034655655.1|DSUB	LOC108165363|XP_017156887.2|DMIR
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC108165358|XP_017156881.1|DMIR
OG0000050	LOC117893222|XP_034655648.1|DSUB	LOC108165359|XP_017156882.1|DMIR
OG0000050	LOC117894675|XP_034657744.1|DSUB	LOC108150986|XP_017134821.1|DMIR
OG0000050	LOC117893225|XP_034655653.1|DSUB	LOC108165361|XP_017156885.1|DMIR
OG0000050	LOC117894628|XP_034657684.1|DSUB	LOC108165362|XP_033243537.1|DMIR
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC108165357|XP_017156880.1|DMIR
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC108165360|XP_017156884.1|DMIR
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC108157823|XP_017145512.1|DMIR
OG0000051	LOC117898110|XP_034663186.1|DSUB	LOC117187129|XP_033245028.1|DMIR
OG0000051	LOC117898109|XP_034663185.1|DSUB	LOC108153998|XP_033246139.1|DMIR
OG0000051	LOC117898770|XP_034664295.1|DSUB	LOC108154345|XP_017140100.1|DMIR
OG0000051	LOC117898095|XP_034663165.1|DSUB	LOC108157724|XP_017145383.1|DMIR
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC108154307|XP_017140052.1|DMIR
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC108154354|XP_017140110.1|DMIR
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC108160218|XP_017149557.1|DMIR, LOC117189876|XP_033250846.1|DMIR
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC117189875|XP_033250845.1|DMIR, LOC108160217|XP_017149556.1|DMIR
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC108160590|XP_017150174.1|DMIR
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC108160459|XP_017149964.1|DMIR
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC108160458|XP_017149963.1|DMIR
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC108160886|XP_017150643.2|DMIR, LOC117187988|XP_033246952.1|DMIR
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC108156882|XP_017144105.2|DMIR
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC108156958|XP_017144225.2|DMIR
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC108156959|XP_017144226.2|DMIR
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC108160859|XP_017150611.1|DMIR, LOC108153844|XP_033245117.1|DMIR
OG0000055	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB	LOC108154414|XP_017140175.1|DMIR, LOC108154281|XP_017140020.1|DMIR, LOC108154282|XP_017140021.1|DMIR
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC108155899|XP_017142529.1|DMIR, LOC108155898|XP_017142528.1|DMIR
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC108156815|XP_017143999.1|DMIR
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC108156818|XP_017144002.1|DMIR
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC108156816|XP_017144001.1|DMIR
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC108157011|XP_017144303.2|DMIR
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC108157010|XP_017144301.2|DMIR
OG0000058	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB	LOC108162138|XP_017152209.1|DMIR
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC108158257|XP_017145983.1|DMIR
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC108162139|XP_017152210.1|DMIR
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC108165551|XP_017157117.1|DMIR
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC108153965|XP_017139551.1|DMIR
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC108154574|XP_017140363.2|DMIR
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC108153966|XP_033244050.1|DMIR
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC108154550|XP_017140342.2|DMIR
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC108154540|XP_017140331.1|DMIR, LOC108154512|XP_017140301.2|DMIR
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC108154412|XP_017140173.2|DMIR
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC108152548|XP_017137449.1|DMIR
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC108164133|XP_033249747.1|DMIR
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC108157853|XP_033245987.1|DMIR
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC108156375|XP_017143272.1|DMIR
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC108165566|XP_017157129.1|DMIR
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC108161397|XP_017151135.2|DMIR
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC108161521|XP_017151288.2|DMIR
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC108161432|XP_017151184.1|DMIR
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC108158918|XP_017147210.1|DMIR
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC108162998|XP_017153505.1|DMIR
OG0000062	LOC117901870|XP_034668718.1|DSUB	LOC108163117|XP_017153708.1|DMIR
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC108156463|XP_017143415.1|DMIR
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC108156462|XP_017143414.1|DMIR
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC108165314|XP_017156837.1|DMIR
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC108152681|XP_017137669.1|DMIR
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC108152680|XP_017137666.1|DMIR
OG0000064	LOC117897877|XP_034662844.1|DSUB	LOC108154838|XP_017140743.1|DMIR
OG0000064	LOC117900495|XP_034666775.1|DSUB	LOC108163302|XP_017154003.1|DMIR
OG0000064	LOC117900564|XP_034666863.1|DSUB	LOC108161739|XP_017151552.1|DMIR
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC108154825|XP_017140715.1|DMIR
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC108156436|XP_017143382.1|DMIR
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC108156439|XP_017143386.1|DMIR
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC108156437|XP_017143383.1|DMIR
OG0000065	LOC117897956|XP_034662949.1|DSUB	LOC108154318|XP_017140066.1|DMIR
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC108164297|XP_017155437.1|DMIR
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC108157301|XP_017144791.1|DMIR
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC108154343|XP_017140094.1|DMIR
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC108161205|XP_017150915.1|DMIR
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC108156584|XP_017143610.1|DMIR
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC108164548|XP_017155850.1|DMIR
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC117189025|XP_033249790.1|DMIR
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC108156681|XP_017143806.1|DMIR
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC108150910|XP_017134723.1|DMIR
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC108160959|XP_017150741.1|DMIR
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC108150909|XP_017134722.1|DMIR
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC108153593|XP_017139164.1|DMIR
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC108152679|XP_033242710.1|DMIR
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC108157726|XP_033245682.1|DMIR, LOC108157807|XP_017145490.2|DMIR, LOC108161223|XP_033249489.1|DMIR
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC108163289|XP_017153992.1|DMIR
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC117192705|XP_033253333.1|DMIR, LOC117192748|XP_033253385.1|DMIR, LOC117193516|XP_033254152.1|DMIR, LOC108158055|XP_017145692.2|DMIR, LOC117193530|XP_033254167.1|DMIR, LOC117194066|XP_033254601.1|DMIR, LOC117194067|XP_033254602.1|DMIR, LOC117192672|XP_033253283.1|DMIR, LOC117192704|XP_033253332.1|DMIR, LOC117193499|XP_033254140.1|DMIR, LOC117192703|XP_033253330.1|DMIR, LOC117194063|XP_033254597.1|DMIR, LOC117192744|XP_033253381.1|DMIR, LOC117192747|XP_033253384.1|DMIR, LOC117192609|XP_033253218.1|DMIR, LOC117194061|XP_033254595.1|DMIR, LOC117194062|XP_033254596.1|DMIR, LOC117193062|XP_033253686.1|DMIR, LOC117193060|XP_033253684.1|DMIR, LOC117193061|XP_033253685.1|DMIR, LOC117193059|XP_033253683.1|DMIR, LOC117193053|XP_033253678.1|DMIR, LOC117192607|XP_033253216.1|DMIR, LOC117192743|XP_033253380.1|DMIR, LOC117192746|XP_033253383.1|DMIR, LOC117192745|XP_033253382.1|DMIR, LOC117194065|XP_033254600.1|DMIR, LOC117193569|XP_033254206.1|DMIR, LOC108160632|XP_033247996.1|DMIR, LOC117188370|XP_033247995.1|DMIR, LOC117187842|XP_033246606.1|DMIR, LOC117188367|XP_033247992.1|DMIR, LOC117188368|XP_033247993.1|DMIR, LOC117188369|XP_033247994.1|DMIR, LOC117188372|XP_033247998.1|DMIR, LOC117188371|XP_033247997.1|DMIR, LOC117188373|XP_033247999.1|DMIR, LOC117188374|XP_033248000.1|DMIR, LOC117185925|XP_033246605.1|DMIR, LOC117188362|XP_033247987.1|DMIR, LOC117194064|XP_033254599.1|DMIR
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC108161360|XP_017151091.1|DMIR
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC108164841|XP_017156256.1|DMIR
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC108161362|XP_017151093.1|DMIR
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC108161363|XP_017151095.1|DMIR
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC117186448|XP_033243164.1|DMIR
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC108165608|XP_017157174.1|DMIR
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC108150751|XP_017134533.1|DMIR
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC108153450|XP_017138959.1|DMIR
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC108160257|XP_017149612.1|DMIR
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC108159396|XP_017148120.1|DMIR
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC108160256|XP_017149611.1|DMIR
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC117189979|XP_033250952.1|DMIR, LOC108159670|XP_017148639.1|DMIR
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC108150973|XP_017134799.1|DMIR
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC108154478|XP_017140245.1|DMIR
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC108152480|XP_017137342.1|DMIR
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC108153512|XP_017139057.1|DMIR
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC108153054|XP_017138314.1|DMIR
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC108152524|XP_017137414.2|DMIR, LOC117186297|XP_033242756.1|DMIR
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC108153482|XP_017139010.2|DMIR, LOC117186298|XP_033242757.1|DMIR
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC108153055|XP_017138316.1|DMIR
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC108153442|XP_033243040.1|DMIR
OG0000076	LOC117896566|XP_034660858.1|DSUB	LOC108157401|XP_017144934.1|DMIR
OG0000076	LOC117898174|XP_034663274.1|DSUB	LOC108157400|XP_033245750.1|DMIR
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC108164834|XP_017156246.1|DMIR
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC108164833|XP_017156244.1|DMIR
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC117192706|XP_033253334.1|DMIR
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC108155784|XP_017142333.1|DMIR, LOC117187257|XP_033245457.1|DMIR
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC117188092|XP_033247312.1|DMIR, LOC108160444|XP_017149943.2|DMIR
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC108154903|XP_017140844.1|DMIR
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC117194045|XP_033254578.1|DMIR, LOC108160985|XP_017150777.1|DMIR
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC108164311|XP_017155449.1|DMIR, LOC108154102|XP_017139713.1|DMIR, LOC108153359|XP_017138814.1|DMIR
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC108157815|XP_017145503.1|DMIR
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC108164827|XP_033245184.1|DMIR
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC108165160|XP_017156716.1|DMIR
OG0000079	LOC117902530|XP_034669847.1|DSUB, LOC117902528|XP_034669845.1|DSUB, LOC117902532|XP_034669850.1|DSUB	LOC108163362|XP_017154100.1|DMIR
OG0000079	LOC117902529|XP_034669846.1|DSUB, LOC117902531|XP_034669849.1|DSUB	LOC108163231|XP_033248938.1|DMIR, LOC108161560|XP_017151332.1|DMIR
OG0000079	LOC117900595|XP_034666896.1|DSUB	LOC108163880|XP_017154882.1|DMIR
OG0000079	LOC117901221|XP_034667782.1|DSUB	LOC108163881|XP_017154883.1|DMIR
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC108163877|XP_017154880.1|DMIR
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC108163879|XP_017154881.1|DMIR
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC108158041|XP_033248348.1|DMIR, LOC108159968|XP_017149140.2|DMIR
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC108160659|XP_017150285.1|DMIR
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC108153681|XP_017139286.1|DMIR
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC108160171|XP_017149484.1|DMIR
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC108156489|XP_017143463.1|DMIR
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC108154939|XP_017140918.1|DMIR
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC108164109|XP_033249545.1|DMIR
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB	LOC108164041|XP_017155108.2|DMIR
OG0000083	LOC117902535|XP_034669856.1|DSUB	LOC108161224|XP_017150937.2|DMIR
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC108162999|XP_017153506.2|DMIR
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC108159903|XP_017149014.2|DMIR, LOC117188199|XP_033247571.1|DMIR
