Orthogroup	DSUB.longest_only	DNOV.longest_only
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC117901276|XP_034667861.1|DSUB, LOC117901275|XP_034667859.1|DSUB	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC115763160|XP_030561472.1|DNOV
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC117901308|XP_034667909.1|DSUB, LOC117902037|XP_034668991.1|DSUB	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC117896095|XP_034660037.1|DSUB, LOC117896094|XP_034660036.1|DSUB	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000064	LOC117900564|XP_034666863.1|DSUB	LOC115758842|XP_030555482.1|DNOV
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC117899737|XP_034665873.1|DSUB, LOC117899738|XP_034665874.1|DSUB, LOC117899736|XP_034665872.1|DSUB, LOC117897956|XP_034662949.1|DSUB	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC117896596|XP_034660913.1|DSUB, LOC117896671|XP_034661009.1|DSUB	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC115771373|XP_030572916.1|DNOV
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC115764426|XP_030563287.1|DNOV
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC115767246|XP_030567310.1|DNOV
OG0000079	LOC117900595|XP_034666896.1|DSUB, LOC117901221|XP_034667782.1|DSUB	LOC115760029|XP_030557056.1|DNOV
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC117900198|XP_034666350.1|DSUB, LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC117899210|XP_034664973.1|DSUB	LOC115759484|XP_030556280.1|DNOV
OG0000100	LOC117898731|XP_034664242.1|DSUB	LOC115764748|XP_030563827.1|DNOV
OG0000100	LOC117896795|XP_034661182.1|DSUB	LOC115764705|XP_030563763.1|DNOV
OG0000101	LOC117895429|XP_034658961.1|DSUB	LOC115769895|XP_030570771.1|DNOV
OG0000101	LOC117895188|XP_034658556.1|DSUB	LOC115769419|XP_030570087.1|DNOV
OG0000101	LOC117893149|XP_034655501.1|DSUB	LOC115769417|XP_030570084.1|DNOV
OG0000101	LOC117893148|XP_034655500.1|DSUB	LOC115769418|XP_030570086.1|DNOV
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC115763001|XP_030561251.1|DNOV
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC117897174|XP_034661763.1|DSUB, LOC117897177|XP_034661767.1|DSUB	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC115762695|XP_030560877.1|DNOV
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC115764363|XP_030563185.1|DNOV
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV
OG0000124	LOC117891035|XP_034652093.1|DSUB, LOC117891034|XP_034652092.1|DSUB	LOC115764579|XP_030563591.1|DNOV
OG0000124	LOC117892669|XP_034654949.1|DSUB	LOC115763183|XP_030561504.1|DNOV, LOC115758975|XP_030555641.1|DNOV
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC115761028|XP_030558500.1|DNOV
OG0000127	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC117892247|XP_034654250.1|DSUB	LOC115764129|XP_030562860.1|DNOV
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC115769679|XP_030570455.1|DNOV
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC115759801|XP_030556744.1|DNOV
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC115759562|XP_030556388.1|DNOV
OG0000139	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC115771802|XP_030573533.1|DNOV
OG0000140	LOC117890756|XP_034651707.1|DSUB	LOC115760835|XP_030558234.1|DNOV, LOC115760836|XP_030558236.1|DNOV
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC115760359|XP_030557508.1|DNOV, LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC115765151|XP_030564416.1|DNOV
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC115759963|XP_030556972.1|DNOV
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC117902770|XP_034670254.1|DSUB	LOC115760146|XP_030557215.1|DNOV
OG0000145	LOC117902772|XP_034670256.1|DSUB	LOC115760147|XP_030557216.1|DNOV
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC117896221|XP_034660245.1|DSUB	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC117896222|XP_034660247.1|DSUB	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC117902375|XP_034669584.1|DSUB	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC117901505|XP_034668166.1|DSUB	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC117902756|XP_034670237.1|DSUB	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC117902650|XP_034670071.1|DSUB	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC117901373|XP_034667974.1|DSUB, LOC117901370|XP_034667971.1|DSUB, LOC117900981|XP_034667465.1|DSUB, LOC117901369|XP_034667970.1|DSUB	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC117894759|XP_034657867.1|DSUB	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC117894764|XP_034657872.1|DSUB	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC117894763|XP_034657871.1|DSUB	LOC115758875|XP_030555530.1|DNOV
OG0000151	LOC117894890|XP_034658063.1|DSUB	LOC115766062|XP_030565723.1|DNOV
OG0000152	LOC117896893|XP_034661316.1|DSUB	LOC115764961|XP_030564145.1|DNOV
OG0000152	LOC117896892|XP_034661315.1|DSUB	LOC115764965|XP_030564150.1|DNOV
OG0000152	LOC117896894|XP_034661318.1|DSUB	LOC115765069|XP_030564304.1|DNOV
OG0000153	LOC117898085|XP_034663155.1|DSUB	LOC115764667|XP_030563715.1|DNOV
OG0000153	LOC117897538|XP_034662350.1|DSUB	LOC115764744|XP_030563820.1|DNOV
OG0000153	LOC117897537|XP_034662349.1|DSUB	LOC115764661|XP_030563707.1|DNOV
OG0000154	LOC117895972|XP_034659823.1|DSUB	LOC115768636|XP_030569165.1|DNOV
OG0000154	LOC117893214|XP_034655639.1|DSUB	LOC115770295|XP_030571391.1|DNOV
OG0000155	LOC117894277|XP_034657124.1|DSUB	LOC115770985|XP_030572334.1|DNOV
OG0000155	LOC117893600|XP_034656166.1|DSUB	LOC115771041|XP_030572440.1|DNOV
OG0000155	LOC117893601|XP_034656167.1|DSUB	LOC115771139|XP_030572570.1|DNOV
OG0000157	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB	LOC115760246|XP_030557364.1|DNOV
OG0000157	LOC117889940|XP_034650366.1|DSUB	LOC115758115|XP_030554513.1|DNOV
OG0000158	LOC117891297|XP_034652594.1|DSUB	LOC115766606|XP_030566453.1|DNOV
OG0000158	LOC117893802|XP_034656437.1|DSUB	LOC115770345|XP_030571443.1|DNOV
OG0000158	LOC117893202|XP_034655608.1|DSUB	LOC115770346|XP_030571444.1|DNOV
OG0000159	LOC117895350|XP_034658822.1|DSUB	LOC115771513|XP_030573108.1|DNOV
OG0000159	LOC117892899|XP_034655089.1|DSUB	LOC115769762|XP_030570577.1|DNOV
OG0000159	LOC117893536|XP_034656071.1|DSUB	LOC115770281|XP_030571370.1|DNOV
OG0000160	LOC117899677|XP_034665757.1|DSUB	LOC115771865|XP_030573605.1|DNOV
OG0000160	LOC117899675|XP_034665754.1|DSUB	LOC115772049|XP_030573849.1|DNOV
OG0000161	LOC117893282|XP_034655736.1|DSUB	LOC115769694|XP_030570477.1|DNOV
OG0000161	LOC117895179|XP_034658533.1|DSUB	LOC115766053|XP_030565694.1|DNOV
OG0000161	LOC117903116|XP_034670832.1|DSUB	LOC115766849|XP_030566759.1|DNOV
OG0000162	LOC117900348|XP_034666584.1|DSUB	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV
OG0000162	LOC117902071|XP_034669047.1|DSUB	LOC115765477|XP_030564918.1|DNOV
OG0000163	LOC117902204|XP_034669314.1|DSUB	LOC115758981|XP_030555644.1|DNOV
OG0000163	LOC117896958|XP_034661394.1|DSUB	LOC115764662|XP_030563708.1|DNOV
OG0000164	LOC117890440|XP_034651161.1|DSUB	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV
OG0000165	LOC117891308|XP_034652606.1|DSUB, LOC117900924|XP_034667381.1|DSUB	LOC115767822|XP_030568021.1|DNOV
OG0000166	LOC117890608|XP_034651437.1|DSUB	LOC115760996|XP_030558467.1|DNOV
OG0000166	LOC117891657|XP_034653102.1|DSUB	LOC115758455|XP_030554986.1|DNOV
OG0000166	LOC117891446|XP_034652817.1|DSUB	LOC115763053|XP_030561342.1|DNOV
OG0000167	LOC117893548|XP_034656090.1|DSUB	LOC115771223|XP_030572683.1|DNOV
OG0000167	LOC117893820|XP_034656462.1|DSUB	LOC115771224|XP_030572685.1|DNOV
OG0000168	LOC117890494|XP_034651276.1|DSUB	LOC115759648|XP_030556500.1|DNOV
OG0000168	LOC117899297|XP_034665105.1|DSUB, LOC117897834|XP_034662788.1|DSUB	LOC115771867|XP_030573606.1|DNOV
OG0000169	LOC117897044|XP_034661518.1|DSUB	LOC115764089|XP_030562802.1|DNOV
