Orthogroup	DSUB.longest_only	DSUP.longest_only
OG0000043	LOC117897840|XP_034662797.1|DSUB, LOC117897841|XP_034662798.1|DSUB	LOC119556175|XP_037724028.1|DSUP, LOC119563048|XP_037732184.1|DSUP
OG0000043	LOC117898867|XP_034664437.1|DSUB	LOC119556257|XP_037724233.1|DSUP, LOC119556250|XP_037724220.1|DSUP, LOC119554418|XP_037721239.1|DSUP
OG0000043	LOC117897193|XP_034661785.1|DSUB	LOC119556264|XP_037724244.1|DSUP
OG0000044	LOC117898991|XP_034664623.1|DSUB	LOC119558156|XP_037727329.1|DSUP
OG0000044	LOC117895983|XP_034659856.1|DSUB	LOC119555966|XP_037723621.1|DSUP, LOC119555955|XP_037723600.1|DSUP
OG0000044	LOC117897592|XP_034662438.1|DSUB, LOC117897591|XP_034662436.1|DSUB, LOC117897590|XP_034662434.1|DSUB, LOC117897593|XP_034662439.1|DSUB	LOC119563136|XP_037732321.1|DSUP, LOC119555649|XP_037723141.1|DSUP, LOC119563137|XP_037732322.1|DSUP
OG0000044	LOC117898153|XP_034663242.1|DSUB	LOC119548482|XP_037711687.1|DSUP
OG0000045	LOC117894865|XP_034658016.1|DSUB	LOC119553763|XP_037720298.1|DSUP
OG0000045	LOC117893502|XP_034656031.1|DSUB	LOC119552534|XP_037718081.1|DSUP, LOC119554143|XP_037720848.1|DSUP
OG0000045	LOC117894637|XP_034657700.1|DSUB	LOC119554102|XP_037720779.1|DSUP
OG0000045	LOC117893875|XP_034656539.1|DSUB	LOC119553760|XP_037720293.1|DSUP
OG0000046	LOC117898099|XP_034663170.1|DSUB	LOC119560295|XP_037729593.1|DSUP
OG0000046	LOC117892263|XP_034654274.1|DSUB, LOC117892238|XP_034654240.1|DSUB	LOC119555986|XP_037723641.1|DSUP, LOC119555989|XP_037723648.1|DSUP
OG0000046	LOC117892077|XP_034653957.1|DSUB	LOC119556096|XP_037723888.1|DSUP
OG0000046	LOC117899466|XP_034665373.1|DSUB, LOC117899066|XP_034664724.1|DSUB, LOC117899065|XP_034664723.1|DSUB	LOC119556859|XP_037725261.1|DSUP, LOC119553613|XP_037720003.1|DSUP, LOC119549774|XP_037713961.1|DSUP, LOC119558359|XP_037727794.1|DSUP, LOC119556004|XP_037723685.1|DSUP
OG0000047	LOC117891323|XP_034652630.1|DSUB	LOC119550226|XP_037714721.1|DSUP
OG0000047	LOC117891482|XP_034652852.1|DSUB	LOC119550295|XP_037714817.1|DSUP
OG0000047	LOC117892480|XP_034654625.1|DSUB	LOC119559372|XP_037728340.1|DSUP
OG0000047	LOC117893757|XP_034656383.1|DSUB	LOC119553262|XP_037719480.1|DSUP
OG0000047	LOC117891376|XP_034652704.1|DSUB	LOC119559393|XP_037728384.1|DSUP
OG0000047	LOC117895380|XP_034658890.1|DSUB	LOC119553673|XP_037720144.1|DSUP
OG0000048	LOC117894528|XP_034657533.1|DSUB, LOC117894532|XP_034657540.1|DSUB	LOC119553985|XP_037720620.1|DSUP, LOC119553987|XP_037720622.1|DSUP
OG0000048	LOC117894523|XP_034657528.1|DSUB	LOC119553984|XP_037720618.1|DSUP
OG0000048	LOC117894537|XP_034657548.1|DSUB	LOC119555323|XP_037722579.1|DSUP
OG0000049	LOC117898484|XP_034663812.1|DSUB	LOC119563293|XP_037732549.1|DSUP
OG0000049	LOC117898479|XP_034663805.1|DSUB	LOC119553498|XP_037719841.1|DSUP
OG0000049	LOC117899170|XP_034664920.1|DSUB	LOC119555370|XP_037722644.1|DSUP
OG0000049	LOC117898482|XP_034663809.1|DSUB	LOC119558111|XP_037727267.1|DSUP
OG0000050	LOC117892195|XP_034654177.1|DSUB	LOC119549468|XP_037713498.1|DSUP
OG0000050	LOC117893228|XP_034655655.1|DSUB	LOC119555005|XP_037722074.1|DSUP
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC119554439|XP_037721277.1|DSUP
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC119554992|XP_037722058.1|DSUP
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC119555302|XP_037722547.1|DSUP
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC119554440|XP_037721278.1|DSUP
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC119554997|XP_037722064.1|DSUP
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC119560029|XP_037729252.1|DSUP
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC119551943|XP_037717559.1|DSUP, LOC119546183|XP_037708239.1|DSUP, LOC119556804|XP_037725175.1|DSUP, LOC119556794|XP_037725162.1|DSUP
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC119560909|XP_037730537.1|DSUP, LOC119562894|XP_037731939.1|DSUP
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC119560209|XP_037729495.1|DSUP, LOC119560185|XP_037729475.1|DSUP, LOC119560154|XP_037729437.1|DSUP
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC119549090|XP_037712749.1|DSUP
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC119549091|XP_037712751.1|DSUP
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC119551763|XP_037717217.1|DSUP
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC119551749|XP_037717203.1|DSUP
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC119551753|XP_037717206.1|DSUP
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC119556528|XP_037724737.1|DSUP
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC119563344|XP_037732619.1|DSUP, LOC119563343|XP_037732618.1|DSUP
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC119552964|XP_037718891.1|DSUP
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC119555707|XP_037723302.1|DSUP
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC119563020|XP_037732144.1|DSUP
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC119563019|XP_037732142.1|DSUP
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC119563022|XP_037732148.1|DSUP, LOC119563021|XP_037732147.1|DSUP
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC119556291|XP_037724281.1|DSUP
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC119553956|XP_037720582.1|DSUP
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC119546999|XP_037709593.1|DSUP, LOC119546998|XP_037709592.1|DSUP, LOC119548424|XP_037711591.1|DSUP
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC119546720|XP_037709134.1|DSUP
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC119556721|XP_037725047.1|DSUP
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC119559409|XP_037728412.1|DSUP
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC119560931|XP_037730598.1|DSUP
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC119560508|XP_037729914.1|DSUP
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC119556499|XP_037724690.1|DSUP
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC119556077|XP_037723838.1|DSUP, LOC119556689|XP_037725016.1|DSUP
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC119556184|XP_037724057.1|DSUP
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC119556360|XP_037724450.1|DSUP
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC119547032|XP_037709634.1|DSUP
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC119561007|XP_037730755.1|DSUP
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC119550934|XP_037715889.1|DSUP
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC119556787|XP_037725149.1|DSUP
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC119547297|XP_037710014.1|DSUP
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC119547411|XP_037710188.1|DSUP
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC119547153|XP_037709799.1|DSUP
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC119557553|XP_037726263.1|DSUP
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC119548633|XP_037711950.1|DSUP
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC119547939|XP_037710918.1|DSUP, LOC119551968|XP_037717607.1|DSUP, LOC119547960|XP_037710940.1|DSUP
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC119547949|XP_037710930.1|DSUP, LOC119547929|XP_037710907.1|DSUP
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC119554636|XP_037721561.1|DSUP
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC119553691|XP_037720174.1|DSUP
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC119553169|XP_037719333.1|DSUP, LOC119553170|XP_037719334.1|DSUP
OG0000064	LOC117902340|XP_034669530.1|DSUB, LOC117901890|XP_034668743.1|DSUB	LOC119553545|XP_037719912.1|DSUP
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC119561047|XP_037730805.1|DSUP
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC119559981|XP_037729166.1|DSUP
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC119555273|XP_037722507.1|DSUP
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC119563411|XP_037732707.1|DSUP
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC119557286|XP_037725904.1|DSUP
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC119560085|XP_037729330.1|DSUP
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC119560534|XP_037729953.1|DSUP
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC119547346|XP_037710087.1|DSUP
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC119560140|XP_037729424.1|DSUP
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC119558417|XP_037727894.1|DSUP
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC119550852|XP_037715749.1|DSUP
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC119560888|XP_037730510.1|DSUP
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC119553386|XP_037719671.1|DSUP
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC119550078|XP_037714475.1|DSUP
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC119553465|XP_037719795.1|DSUP
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC119553512|XP_037719863.1|DSUP
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC119552687|XP_037718340.1|DSUP
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC119559817|XP_037728832.1|DSUP, LOC119555070|XP_037722207.1|DSUP, LOC119550979|XP_037715942.1|DSUP
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC119555964|XP_037723613.1|DSUP
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC119550426|XP_037715021.1|DSUP
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC119547175|XP_037709836.1|DSUP, LOC119546702|XP_037709110.1|DSUP
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC119553795|XP_037720335.1|DSUP
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC119546705|XP_037709112.1|DSUP
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC119556647|XP_037724907.1|DSUP
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC119555204|XP_037722387.1|DSUP
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC119552553|XP_037718101.1|DSUP
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC119552552|XP_037718100.1|DSUP
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC119554936|XP_037721974.1|DSUP
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC119551080|XP_037716171.1|DSUP
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC119550992|XP_037715966.1|DSUP
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC119551079|XP_037716170.1|DSUP
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC119549420|XP_037713422.1|DSUP
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC119557222|XP_037725820.1|DSUP
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC119559869|XP_037728906.1|DSUP
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC119555627|XP_037723076.1|DSUP
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC119553528|XP_037719882.1|DSUP
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC119552995|XP_037718942.1|DSUP
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC119553014|XP_037718987.1|DSUP
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC119553016|XP_037718989.1|DSUP, LOC119553015|XP_037718988.1|DSUP
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC119552996|XP_037718943.1|DSUP
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC119555219|XP_037722410.1|DSUP
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC119558162|XP_037727356.1|DSUP, LOC119556941|XP_037725365.1|DSUP
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC119556781|XP_037725143.1|DSUP
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC119556782|XP_037725144.1|DSUP
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC119549138|XP_037712837.1|DSUP
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC119560232|XP_037729526.1|DSUP
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC119549259|XP_037713095.1|DSUP
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC119548360|XP_037711506.1|DSUP
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC119550532|XP_037715180.1|DSUP
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC119553881|XP_037720469.1|DSUP
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC119560420|XP_037729785.1|DSUP
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC119556490|XP_037724675.1|DSUP
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC119557021|XP_037725486.1|DSUP
OG0000079	LOC117900595|XP_034666896.1|DSUB, LOC117901221|XP_034667782.1|DSUB	LOC119547250|XP_037709958.1|DSUP
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC119547246|XP_037709953.1|DSUP, LOC119547249|XP_037709956.1|DSUP
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC119547248|XP_037709955.1|DSUP
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC119551310|XP_037716532.1|DSUP, LOC119550287|XP_037714805.1|DSUP
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC119549434|XP_037713451.1|DSUP
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC119554911|XP_037721941.1|DSUP
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC119551581|XP_037716911.1|DSUP
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC119556198|XP_037724083.1|DSUP
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC119560897|XP_037730522.1|DSUP, LOC119560898|XP_037730523.1|DSUP
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC119548097|XP_037711114.1|DSUP
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC119546591|XP_037708932.1|DSUP, LOC119546708|XP_037709117.1|DSUP
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC119547461|XP_037710270.1|DSUP
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC119550924|XP_037715869.1|DSUP
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC119551740|XP_037717169.1|DSUP
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC119549285|XP_037713161.1|DSUP
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC119551142|XP_037716260.1|DSUP
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC119549284|XP_037713160.1|DSUP
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC119549877|XP_037714110.1|DSUP
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC119546360|XP_037708515.1|DSUP
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC119547736|XP_037710650.1|DSUP
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC119547060|XP_037709670.1|DSUP
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC119549208|XP_037712982.1|DSUP
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC119547300|XP_037710018.1|DSUP
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC119553792|XP_037720331.1|DSUP
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC119549647|XP_037713759.1|DSUP
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC119553816|XP_037720365.1|DSUP
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC119559948|XP_037729105.1|DSUP
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC119554444|XP_037721284.1|DSUP
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC119551577|XP_037716907.1|DSUP
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC119551295|XP_037716502.1|DSUP
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC119552801|XP_037718566.1|DSUP
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC119555352|XP_037722617.1|DSUP
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC119550132|XP_037714564.1|DSUP
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC119548319|XP_037711427.1|DSUP
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC119545780|XP_037707573.1|DSUP
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC119563325|XP_037732595.1|DSUP
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC119555984|XP_037723644.1|DSUP
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC119554434|XP_037721266.1|DSUP
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC119563440|XP_037732759.1|DSUP
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC119563381|XP_037732661.1|DSUP
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC119548851|XP_037712400.1|DSUP
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC119555990|XP_037723649.1|DSUP, LOC119549355|XP_037713272.1|DSUP
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC119559303|XP_037728310.1|DSUP, LOC119557146|XP_037725658.1|DSUP
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC119553732|XP_037720249.1|DSUP
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC119560272|XP_037729566.1|DSUP
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC119548522|XP_037711741.1|DSUP
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC119547864|XP_037710825.1|DSUP
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC119548857|XP_037712415.1|DSUP
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC119548361|XP_037711504.1|DSUP
OG0000097	LOC117892965|XP_034655189.1|DSUB	LOC119547844|XP_037710802.1|DSUP
OG0000097	LOC117893821|XP_034656463.1|DSUB	LOC119554186|XP_037720908.1|DSUP
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC119554179|XP_037720899.1|DSUP, LOC119553943|XP_037720563.1|DSUP, LOC119553415|XP_037719720.1|DSUP
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC119561054|XP_037730815.1|DSUP, LOC119561045|XP_037730804.1|DSUP
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC119558177|XP_037727371.1|DSUP
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC119558261|XP_037727536.1|DSUP
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC119550809|XP_037715676.1|DSUP
OG0000100	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB	LOC119560440|XP_037729811.1|DSUP
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC119552818|XP_037718594.1|DSUP
OG0000101	LOC117893149|XP_034655501.1|DSUB	LOC119554657|XP_037721586.1|DSUP
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC119549166|XP_037712887.1|DSUP
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC119552089|XP_037717794.1|DSUP
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC119553070|XP_037719123.1|DSUP
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC119552691|XP_037718344.1|DSUP
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC119552690|XP_037718343.1|DSUP
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC119549539|XP_037713615.1|DSUP
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC119552682|XP_037718328.1|DSUP
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC119547526|XP_037710347.1|DSUP
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC119552753|XP_037718469.1|DSUP
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC119552073|XP_037717779.1|DSUP, LOC119551771|XP_037717229.1|DSUP, LOC119546005|XP_037707934.1|DSUP, LOC119559423|XP_037728445.1|DSUP
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC119561103|XP_037730925.1|DSUP
OG0000105	LOC117898251|XP_034663389.1|DSUB	LOC119559579|XP_037728528.1|DSUP, LOC119559963|XP_037729124.1|DSUP
OG0000105	LOC117898250|XP_034663388.1|DSUB	LOC119559962|XP_037729123.1|DSUP, LOC119559578|XP_037728527.1|DSUP
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC119551428|XP_037716699.1|DSUP, LOC119551427|XP_037716698.1|DSUP
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC119546334|XP_037708462.1|DSUP, LOC119546335|XP_037708463.1|DSUP, LOC119548582|XP_037711828.1|DSUP, LOC119546337|XP_037708466.1|DSUP, LOC119548571|XP_037711817.1|DSUP
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC119551957|XP_037717579.1|DSUP, LOC119547555|XP_037710383.1|DSUP, LOC119549865|XP_037714088.1|DSUP, LOC119551429|XP_037716700.1|DSUP
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC119548267|XP_037711341.1|DSUP
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC119553324|XP_037719581.1|DSUP
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC119553439|XP_037719757.1|DSUP
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC119554910|XP_037721940.1|DSUP
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC119551522|XP_037716837.1|DSUP
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC119549723|XP_037713889.1|DSUP
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC119551617|XP_037716958.1|DSUP
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC119558344|XP_037727750.1|DSUP, LOC119555930|XP_037723558.1|DSUP
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC119556800|XP_037725166.1|DSUP, LOC119556776|XP_037725132.1|DSUP
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC119560721|XP_037730266.1|DSUP
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC119546354|XP_037708510.1|DSUP
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC119548737|XP_037712180.1|DSUP
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC119548739|XP_037712182.1|DSUP
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC119552744|XP_037718442.1|DSUP
OG0000116	LOC117898985|XP_034664618.1|DSUB	LOC119552982|XP_037718931.1|DSUP
OG0000116	LOC117898983|XP_034664616.1|DSUB	LOC119550655|XP_037715432.1|DSUP
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC119563353|XP_037732631.1|DSUP
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC119548691|XP_037712083.1|DSUP
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC119548692|XP_037712084.1|DSUP
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC119548694|XP_037712085.1|DSUP
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC119548696|XP_037712087.1|DSUP
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC119546036|XP_037707984.1|DSUP, LOC119546037|XP_037707985.1|DSUP
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC119550473|XP_037715089.1|DSUP, LOC119548372|XP_037711518.1|DSUP
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC119560592|XP_037730045.1|DSUP
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC119560299|XP_037729598.1|DSUP
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC119560412|XP_037729775.1|DSUP
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC119558090|XP_037727226.1|DSUP
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC119549174|XP_037712903.1|DSUP
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC119552716|XP_037718394.1|DSUP
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC119558144|XP_037727305.1|DSUP, LOC119558145|XP_037727306.1|DSUP
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC119553744|XP_037720273.1|DSUP
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC119548132|XP_037711160.1|DSUP
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC119546481|XP_037708701.1|DSUP
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC119556222|XP_037724134.1|DSUP
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC119550845|XP_037715740.1|DSUP
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC119548272|XP_037711351.1|DSUP
OG0000123	LOC117898288|XP_034663435.1|DSUB	LOC119560576|XP_037730025.1|DSUP, LOC119560577|XP_037730026.1|DSUP
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC119560581|XP_037730032.1|DSUP
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC119552138|XP_037717860.1|DSUP, LOC119550293|XP_037714813.1|DSUP
OG0000124	LOC117891035|XP_034652093.1|DSUB	LOC119550930|XP_037715876.1|DSUP
OG0000124	LOC117891034|XP_034652092.1|DSUB	LOC119549499|XP_037713538.1|DSUP
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC119548800|XP_037712309.1|DSUP
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC119548559|XP_037711792.1|DSUP
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC119550271|XP_037714778.1|DSUP
OG0000127	LOC117899404|XP_034665281.1|DSUB	LOC119560125|XP_037729404.1|DSUP
OG0000127	LOC117899406|XP_034665283.1|DSUB	LOC119560421|XP_037729786.1|DSUP
