Orthogroup	DSUB.longest_only	DBUS.longest_only
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC108597146|XP_017839029.1|DBUS
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC108601128|XP_017844545.1|DBUS, LOC108603861|XP_033149223.1|DBUS
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC108606170|XP_017851511.2|DBUS
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC108600264|XP_017843206.1|DBUS
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC108601682|XP_017845084.1|DBUS
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC108600865|XP_017844159.2|DBUS
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC108599237|XP_017841523.1|DBUS
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC108599153|XP_017841429.1|DBUS
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC108599099|XP_017841377.1|DBUS
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC108595719|XP_017836490.1|DBUS
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC108594812|XP_017835440.1|DBUS
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC108595671|XP_017836439.1|DBUS
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC108596382|XP_017837542.1|DBUS
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC108606257|XP_017851695.1|DBUS
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC108602957|XP_017846798.1|DBUS
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC108600842|XP_033149439.1|DBUS, LOC108600601|XP_017843769.2|DBUS
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC108598567|XP_017840740.2|DBUS
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC108598547|XP_017840720.1|DBUS
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC108598795|XP_017841028.2|DBUS
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC108598386|XP_017840493.1|DBUS
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC108600032|XP_017842842.1|DBUS
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC108602295|XP_017845864.1|DBUS
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC108607277|XP_017853461.1|DBUS
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC108606263|XP_017851709.1|DBUS
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC108596705|XP_017838216.1|DBUS
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC108603705|XP_017848234.1|DBUS
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC108597238|XP_017839176.1|DBUS
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC108603566|XP_017847972.1|DBUS
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC108595297|XP_017835998.1|DBUS, LOC108595427|XP_017836144.1|DBUS, LOC108595437|XP_017836156.1|DBUS
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC108598842|XP_017841085.1|DBUS
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC108602138|XP_017845655.1|DBUS
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC108607118|XP_017853240.1|DBUS
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC108607224|XP_017853386.1|DBUS
OG0000079	LOC117900595|XP_034666896.1|DSUB, LOC117901221|XP_034667782.1|DSUB, LOC117900594|XP_034666895.1|DSUB	LOC108605780|XP_033150835.1|DBUS
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC108604682|XP_017849730.1|DBUS
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC108597403|XP_017839438.1|DBUS
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC108596751|XP_017838316.1|DBUS
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC108598616|XP_017840803.1|DBUS
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC108594984|XP_017835606.1|DBUS
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC108601638|XP_017845027.1|DBUS
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC108602837|XP_017846578.1|DBUS
OG0000083	LOC117900198|XP_034666350.1|DSUB, LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC108598442|XP_017840564.2|DBUS
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC108608236|XP_017855013.1|DBUS
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC108596367|XP_017837520.1|DBUS
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC108596833|XP_017838444.1|DBUS
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC108597194|XP_017839111.1|DBUS
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC108595905|XP_017836685.1|DBUS, LOC108595913|XP_033149146.1|DBUS
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC108602830|XP_017846606.2|DBUS
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC108594397|XP_017835055.2|DBUS
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC108594213|XP_017834809.1|DBUS
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC108596419|XP_017837625.1|DBUS
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC108600586|XP_017843752.1|DBUS
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC108598974|XP_017841236.1|DBUS
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC108600741|XP_017843975.1|DBUS
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC108599008|XP_017841274.1|DBUS
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC108603673|XP_017848160.1|DBUS
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC108599916|XP_017842604.1|DBUS
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC108596533|XP_017837911.1|DBUS
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC108595000|XP_017835621.1|DBUS
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC108598990|XP_017841255.1|DBUS
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC108598575|XP_017840751.1|DBUS
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC108603501|XP_017847855.1|DBUS
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC108594365|XP_017835015.1|DBUS
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC108603403|XP_017847679.1|DBUS
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC108603402|XP_017847678.1|DBUS
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC108603711|XP_017848239.1|DBUS
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC108603710|XP_017848238.1|DBUS
OG0000092	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB	LOC108603712|XP_017848241.1|DBUS
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC108607545|XP_017853920.1|DBUS, LOC108603101|XP_033150841.1|DBUS
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC108606302|XP_017851781.1|DBUS
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC108601416|XP_017844804.1|DBUS
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC108604818|XP_017849916.1|DBUS
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC108604817|XP_017849915.2|DBUS
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC108598852|XP_017841102.2|DBUS
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC108602947|XP_017846786.1|DBUS
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC108594985|XP_017835607.1|DBUS
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC108606769|XP_017852670.1|DBUS
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC108606666|XP_017852484.1|DBUS
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC108595699|XP_017836470.2|DBUS
OG0000100	LOC117898731|XP_034664242.1|DSUB	LOC108602051|XP_017845552.1|DBUS
OG0000100	LOC117896795|XP_034661182.1|DSUB	LOC108602500|XP_017846117.1|DBUS
OG0000101	LOC117895188|XP_034658556.1|DSUB	LOC108600820|XP_017844099.2|DBUS
OG0000101	LOC117893149|XP_034655501.1|DSUB	LOC108597898|XP_017840006.1|DBUS
OG0000101	LOC117893148|XP_034655500.1|DSUB	LOC108597897|XP_017840005.1|DBUS
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC108596624|XP_017838058.1|DBUS
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC108594981|XP_017835603.1|DBUS
OG0000103	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB	LOC108598786|XP_017841018.2|DBUS
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC108598520|XP_017840689.2|DBUS
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC108596814|XP_017838418.1|DBUS
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC108600928|XP_017844252.1|DBUS
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC108600531|XP_017843673.2|DBUS
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC108599046|XP_017841315.1|DBUS
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC117134791|XP_033149540.1|DBUS
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC108601437|XP_017844824.1|DBUS
OG0000107	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB	LOC108594739|XP_017835366.1|DBUS
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC108594532|XP_017835224.1|DBUS
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC108598653|XP_033149257.1|DBUS
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC108597992|XP_017840097.1|DBUS
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC108598723|XP_017840942.1|DBUS, LOC108597993|XP_017840098.1|DBUS
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC108597995|XP_033149356.1|DBUS
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC108598479|XP_017840618.1|DBUS
OG0000111	LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB	LOC108595291|XP_017835993.1|DBUS, LOC108595741|XP_017836516.1|DBUS
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC108605061|XP_017850117.1|DBUS
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC108605050|XP_017850107.1|DBUS, LOC108606017|XP_017851332.1|DBUS, LOC108605875|XP_017851177.1|DBUS, LOC108606748|XP_017852636.1|DBUS
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC108607383|XP_017853614.2|DBUS
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC117134785|XP_033149477.1|DBUS
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC108607386|XP_017853628.1|DBUS
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC108602168|XP_017845690.1|DBUS
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC108602362|XP_017845952.1|DBUS
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC108602137|XP_017845657.1|DBUS
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC108603069|XP_017847020.1|DBUS
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC108603222|XP_017845754.1|DBUS
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC108603273|XP_033150795.1|DBUS
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC108606418|XP_017852007.1|DBUS
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC108606874|XP_017852886.1|DBUS
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC108604291|XP_017849192.1|DBUS
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC108602574|XP_017846201.1|DBUS
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC108602566|XP_017846189.1|DBUS
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC108605238|XP_017850340.1|DBUS
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC108596912|XP_017838608.1|DBUS
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC108601049|XP_017844430.1|DBUS
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC108606058|XP_017851394.1|DBUS
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC108602647|XP_017846282.1|DBUS
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC108595833|XP_017836616.1|DBUS
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC108605338|XP_033150253.1|DBUS
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC108594762|XP_017835390.1|DBUS
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC108605067|XP_017850560.1|DBUS
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC108602509|XP_017846128.1|DBUS
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC108604295|XP_017849198.1|DBUS, LOC108608486|XP_017855371.1|DBUS, LOC108604296|XP_017849202.1|DBUS, LOC108604834|XP_017849938.1|DBUS, LOC108597695|XP_017839860.1|DBUS, LOC108595612|XP_017836365.1|DBUS
OG0000124	LOC117892669|XP_034654949.1|DSUB	LOC108595661|XP_017836427.1|DBUS, LOC108595486|XP_017836226.1|DBUS
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC108602946|XP_017846784.1|DBUS
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC108604285|XP_017849183.1|DBUS
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC108596689|XP_017838198.1|DBUS
OG0000127	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB	LOC108602433|XP_017846041.1|DBUS
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC108602111|XP_017845625.1|DBUS
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC108602067|XP_017845575.1|DBUS
OG0000128	LOC117892245|XP_034654249.1|DSUB, LOC117892247|XP_034654250.1|DSUB	LOC108594863|XP_017835491.2|DBUS, LOC108596258|XP_017837304.2|DBUS, LOC108596561|XP_017837951.1|DBUS
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC108606979|XP_017853037.1|DBUS
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC108598557|XP_017840732.2|DBUS
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC108600868|XP_017844168.1|DBUS
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC108598755|XP_017840979.2|DBUS
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC108598612|XP_017840799.1|DBUS
OG0000130	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB	LOC117134652|XP_033149629.1|DBUS
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC108601558|XP_017844945.1|DBUS
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC108608030|XP_017854696.1|DBUS, LOC108608029|XP_017854695.2|DBUS
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC108602868|XP_017846646.1|DBUS
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC108603028|XP_017846927.1|DBUS
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC108606038|XP_017851357.1|DBUS
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC108597009|XP_017838780.1|DBUS
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC108603879|XP_017848540.1|DBUS
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC108599893|XP_017842571.1|DBUS
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC108603086|XP_017847065.1|DBUS
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC108603084|XP_017847063.1|DBUS
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC108603561|XP_017847968.1|DBUS
OG0000139	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB	LOC108599313|XP_017841605.1|DBUS, LOC108599329|XP_017841624.1|DBUS
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC108601804|XP_017845230.1|DBUS
OG0000140	LOC117890756|XP_034651707.1|DSUB	LOC108594824|XP_017835451.2|DBUS, LOC108594828|XP_033149205.1|DBUS, LOC108595108|XP_033148936.1|DBUS, LOC108597603|XP_033149082.1|DBUS, LOC108594825|XP_033149038.1|DBUS, LOC108595109|XP_017835759.1|DBUS, LOC108597602|XP_017839714.1|DBUS
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC108601014|XP_017844377.1|DBUS
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC108601015|XP_017844378.1|DBUS
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC108598911|XP_017841162.1|DBUS
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC108602123|XP_017845639.1|DBUS
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC108603285|XP_017847441.1|DBUS
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC108605452|XP_017850626.2|DBUS
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC108599728|XP_017842219.1|DBUS
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC108599729|XP_017842220.1|DBUS
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC108604352|XP_017849272.1|DBUS
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC108607001|XP_017853067.1|DBUS
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC108594255|XP_033150587.1|DBUS
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC108607135|XP_017853261.1|DBUS
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC108608037|XP_017854707.2|DBUS
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC108608365|XP_017855203.2|DBUS
OG0000147	LOC117896221|XP_034660245.1|DSUB	LOC108602069|XP_017845578.1|DBUS
OG0000147	LOC117896222|XP_034660247.1|DSUB	LOC108602063|XP_017845572.1|DBUS
OG0000148	LOC117902375|XP_034669584.1|DSUB	LOC108596445|XP_017837681.1|DBUS
OG0000148	LOC117901505|XP_034668166.1|DSUB	LOC108608076|XP_017854761.1|DBUS
OG0000149	LOC117902756|XP_034670237.1|DSUB	LOC108607653|XP_017854084.1|DBUS
OG0000149	LOC117902650|XP_034670071.1|DSUB	LOC108606918|XP_017852948.1|DBUS
OG0000150	LOC117901373|XP_034667974.1|DSUB, LOC117901370|XP_034667971.1|DSUB, LOC117900981|XP_034667465.1|DSUB, LOC117901369|XP_034667970.1|DSUB	LOC108607752|XP_017854307.2|DBUS, LOC108594206|XP_033149865.1|DBUS
OG0000151	LOC117894759|XP_034657867.1|DSUB	LOC108599278|XP_017841563.2|DBUS
OG0000151	LOC117894764|XP_034657872.1|DSUB	LOC108599144|XP_017841420.2|DBUS
OG0000151	LOC117894763|XP_034657871.1|DSUB	LOC108607641|XP_017854058.1|DBUS
OG0000151	LOC117894890|XP_034658063.1|DSUB	LOC108598778|XP_017841008.1|DBUS
OG0000152	LOC117896893|XP_034661316.1|DSUB	LOC108601725|XP_017845133.1|DBUS
OG0000152	LOC117896892|XP_034661315.1|DSUB	LOC108602388|XP_017845987.1|DBUS, LOC108601385|XP_017844774.1|DBUS, LOC108601817|XP_017845242.1|DBUS, LOC108601386|XP_017844775.1|DBUS, LOC108601816|XP_017845241.1|DBUS, LOC108604169|XP_017848991.1|DBUS
OG0000152	LOC117896894|XP_034661318.1|DSUB	LOC108604171|XP_017848992.1|DBUS
OG0000153	LOC117898085|XP_034663155.1|DSUB	LOC108602243|XP_017845781.1|DBUS
OG0000153	LOC117897538|XP_034662350.1|DSUB	LOC108601757|XP_017845170.1|DBUS
OG0000153	LOC117897537|XP_034662349.1|DSUB	LOC108602141|XP_017845661.1|DBUS
OG0000154	LOC117895969|XP_034659819.1|DSUB, LOC117895972|XP_034659823.1|DSUB	LOC108601228|XP_017844616.2|DBUS
OG0000155	LOC117893600|XP_034656166.1|DSUB	LOC108600838|XP_017844123.1|DBUS
OG0000155	LOC117893601|XP_034656167.1|DSUB	LOC108597991|XP_017840096.1|DBUS
OG0000157	LOC117891037|XP_034652096.1|DSUB, LOC117891036|XP_034652094.1|DSUB	LOC108595635|XP_017836395.1|DBUS
OG0000157	LOC117889940|XP_034650366.1|DSUB	LOC108595528|XP_017836272.1|DBUS
OG0000158	LOC117891297|XP_034652594.1|DSUB	LOC108595174|XP_017835840.1|DBUS
OG0000158	LOC117893802|XP_034656437.1|DSUB	LOC108598137|XP_017840243.2|DBUS
OG0000158	LOC117893202|XP_034655608.1|DSUB	LOC108599375|XP_017841670.2|DBUS
OG0000159	LOC117895350|XP_034658822.1|DSUB	LOC108601113|XP_017844521.2|DBUS
OG0000159	LOC117892899|XP_034655089.1|DSUB	LOC108600352|XP_017843365.1|DBUS
OG0000159	LOC117893536|XP_034656071.1|DSUB	LOC108600784|XP_017844045.2|DBUS
OG0000160	LOC117899677|XP_034665757.1|DSUB	LOC117134623|XP_033150023.1|DBUS
OG0000160	LOC117899675|XP_034665754.1|DSUB	LOC108604426|XP_017849383.1|DBUS
OG0000161	LOC117893282|XP_034655736.1|DSUB	LOC108599217|XP_017841500.1|DBUS
OG0000161	LOC117903116|XP_034670832.1|DSUB	LOC108605223|XP_017850321.1|DBUS
OG0000162	LOC117900348|XP_034666584.1|DSUB	LOC108607969|XP_017854592.1|DBUS, LOC108597784|XP_017839987.1|DBUS
OG0000162	LOC117902071|XP_034669047.1|DSUB	LOC108607792|XP_033150876.1|DBUS
OG0000163	LOC117902204|XP_034669314.1|DSUB	LOC108599070|XP_017841346.2|DBUS
OG0000163	LOC117896958|XP_034661394.1|DSUB	LOC108603638|XP_017848088.1|DBUS
OG0000164	LOC117890440|XP_034651161.1|DSUB	LOC108596055|XP_017836938.1|DBUS
OG0000165	LOC117891308|XP_034652606.1|DSUB, LOC117900924|XP_034667381.1|DSUB	LOC108607067|XP_017853172.1|DBUS
OG0000166	LOC117890608|XP_034651437.1|DSUB	LOC108596342|XP_017837485.1|DBUS
OG0000166	LOC117891657|XP_034653102.1|DSUB, LOC117891446|XP_034652817.1|DSUB	LOC117134998|XP_033150624.1|DBUS
OG0000167	LOC117893548|XP_034656090.1|DSUB	LOC108598263|XP_017840368.2|DBUS
OG0000167	LOC117894730|XP_034657815.1|DSUB	LOC117134799|XP_033149608.1|DBUS
OG0000168	LOC117890494|XP_034651276.1|DSUB	LOC108595397|XP_017836111.1|DBUS
OG0000169	LOC117897044|XP_034661518.1|DSUB	LOC108604060|XP_017848812.1|DBUS
OG0000169	LOC117895530|XP_034659127.1|DSUB	LOC108598522|XP_017840691.1|DBUS
OG0000169	LOC117898312|XP_034663487.1|DSUB	LOC108603800|XP_017848387.1|DBUS
OG0000170	LOC117900911|XP_034667363.1|DSUB, LOC117900913|XP_034667365.1|DSUB	LOC108594386|XP_017835039.1|DBUS
OG0000170	LOC117900912|XP_034667364.1|DSUB	LOC108594385|XP_017835037.1|DBUS
OG0000171	LOC117899975|XP_034666025.1|DSUB	LOC108606868|XP_017852882.2|DBUS
OG0000171	LOC117902180|XP_034669242.1|DSUB	LOC108597130|XP_033150794.1|DBUS
OG0000171	LOC117903283|XP_034671094.1|DSUB	LOC117134931|XP_033150352.1|DBUS
OG0000172	LOC117899080|XP_034664740.1|DSUB, LOC117897167|XP_034661728.1|DSUB, LOC117903171|XP_034670907.1|DSUB, LOC117893233|XP_034655681.1|DSUB	LOC108599907|XP_017842591.2|DBUS, LOC108599906|XP_017842589.1|DBUS, LOC108604850|XP_017849959.1|DBUS
OG0000172	LOC117894915|XP_034658102.1|DSUB, LOC117894884|XP_034658056.1|DSUB, LOC117894887|XP_034658060.1|DSUB, LOC117895403|XP_034658923.1|DSUB, LOC117889942|XP_034650369.1|DSUB, LOC117894880|XP_034658039.1|DSUB	LOC108600470|XP_017843569.2|DBUS
OG0000173	LOC117889927|XP_034650344.1|DSUB	LOC108595966|XP_017836742.1|DBUS
OG0000173	LOC117889920|XP_034650337.1|DSUB	LOC108597066|XP_017838880.1|DBUS, LOC108597068|XP_017838883.1|DBUS, LOC108597067|XP_017838882.1|DBUS
OG0000174	LOC117890439|XP_034651160.1|DSUB	LOC108594728|XP_017835356.1|DBUS
OG0000174	LOC117900977|XP_034667461.1|DSUB	LOC108605156|XP_017850227.1|DBUS
OG0000174	LOC117890637|XP_034651479.1|DSUB	LOC108595968|XP_017836744.1|DBUS
OG0000175	LOC117898350|XP_034663574.1|DSUB	LOC108604206|XP_017849055.1|DBUS
OG0000175	LOC117897221|XP_034661827.1|DSUB	LOC108603647|XP_017848100.1|DBUS, LOC108603650|XP_017848106.1|DBUS
OG0000176	LOC117895860|XP_034659719.1|DSUB	LOC108597890|XP_017839998.1|DBUS
OG0000176	LOC117895862|XP_034659721.1|DSUB	LOC108597942|XP_017840047.1|DBUS
OG0000176	LOC117893483|XP_034656004.1|DSUB	LOC108597946|XP_017840051.1|DBUS
OG0000176	LOC117893484|XP_034656005.1|DSUB	LOC108597944|XP_017840049.1|DBUS
OG0000177	LOC117897385|XP_034662088.1|DSUB	LOC108606425|XP_017852017.1|DBUS
OG0000177	LOC117897410|XP_034662127.1|DSUB	LOC108604406|XP_017849360.1|DBUS
OG0000177	LOC117893427|XP_034655935.1|DSUB	LOC108598794|XP_017841027.1|DBUS, LOC108598411|XP_017840525.1|DBUS
OG0000178	LOC117903623|XP_034671772.1|DSUB	LOC108606135|XP_017851477.1|DBUS
OG0000179	LOC117890570|XP_034651393.1|DSUB	LOC108597113|XP_017838978.1|DBUS
OG0000179	LOC117890428|XP_034651139.1|DSUB	LOC108595307|XP_017836013.1|DBUS
OG0000179	LOC117901056|XP_034667559.1|DSUB, LOC117900453|XP_034666716.1|DSUB	LOC108608474|XP_017855351.2|DBUS
OG0000180	LOC117890102|XP_034650657.1|DSUB, LOC117891492|XP_034652863.1|DSUB	LOC108595139|XP_017835794.2|DBUS, LOC108595023|XP_017835647.2|DBUS
OG0000181	LOC117897186|XP_034661776.1|DSUB	LOC108601926|XP_017845391.1|DBUS
OG0000181	LOC117897566|XP_034662398.1|DSUB	LOC108602410|XP_017846011.1|DBUS
OG0000182	LOC117896963|XP_034661399.1|DSUB	LOC108603930|XP_017848614.1|DBUS
OG0000182	LOC117899629|XP_034665675.1|DSUB	LOC108603929|XP_017848613.1|DBUS
OG0000182	LOC117899628|XP_034665674.1|DSUB	LOC108603928|XP_033149798.1|DBUS, LOC117134833|XP_033149799.1|DBUS
OG0000183	LOC117903094|XP_034670793.1|DSUB	LOC108605805|XP_017851100.1|DBUS
OG0000183	LOC117893638|XP_034656216.1|DSUB	LOC108599037|XP_017841306.1|DBUS
OG0000183	LOC117895513|XP_034659103.1|DSUB	LOC108600857|XP_017844149.1|DBUS
OG0000184	LOC117902054|XP_034669016.1|DSUB	LOC108607593|XP_017853984.2|DBUS
OG0000184	LOC117902053|XP_034669015.1|DSUB	LOC108595343|XP_017836058.2|DBUS, LOC108603832|XP_017848462.1|DBUS, LOC108595353|XP_017836069.2|DBUS
