Orthogroup	DSUB.longest_only	DSAN.longest_only
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC120450199|XP_039489001.1|DSAN
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC120449121|XP_039487366.1|DSAN
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC120450198|XP_039489000.1|DSAN
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC120449122|XP_039487368.1|DSAN
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC120454079|XP_039495023.1|DSAN
OG0000051	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB	LOC120450805|XP_039489908.1|DSAN
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC120453085|XP_039493545.1|DSAN, LOC120452423|XP_039492584.1|DSAN, LOC120454116|XP_039495080.1|DSAN
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC120451899|XP_039491841.1|DSAN, LOC120452530|XP_039492728.1|DSAN
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC120451902|XP_039491845.1|DSAN, LOC120451901|XP_039491844.1|DSAN, LOC120451898|XP_039491840.1|DSAN, LOC120451896|XP_039491839.1|DSAN
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC120446961|XP_039484150.1|DSAN
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC120446960|XP_039484149.1|DSAN
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC120458372|XP_039501925.1|DSAN
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC120458371|XP_039501924.1|DSAN
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC120458368|XP_039501922.1|DSAN
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC120458380|XP_039501934.1|DSAN
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC120451731|XP_039491574.1|DSAN
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC120451217|XP_039490630.1|DSAN
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC120451218|XP_039490631.1|DSAN
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC120451219|XP_039490632.1|DSAN
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC120452017|XP_039491994.1|DSAN, LOC120452015|XP_039491992.1|DSAN
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC120454503|XP_039495790.1|DSAN
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC120454502|XP_039495789.1|DSAN
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC120454505|XP_039495792.1|DSAN, LOC120454507|XP_039495793.1|DSAN, LOC120454504|XP_039495791.1|DSAN
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC120450990|XP_039490227.1|DSAN
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC120446683|XP_039483696.1|DSAN
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC120456673|XP_039499561.1|DSAN
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC120456892|XP_039499925.1|DSAN
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC120452711|XP_039493009.1|DSAN
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC120452562|XP_039492776.1|DSAN
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC120451718|XP_039491555.1|DSAN
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC120452007|XP_039491978.1|DSAN
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC120451721|XP_039491557.1|DSAN, LOC120451717|XP_039491554.1|DSAN
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC120451854|XP_039491780.1|DSAN
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC120457148|XP_039500354.1|DSAN
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC120446738|XP_039483795.1|DSAN
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC120452766|XP_039493085.1|DSAN
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC120453827|XP_039494650.1|DSAN
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC120456505|XP_039499307.1|DSAN
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC120458680|XP_039502351.1|DSAN
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC120449973|XP_039488618.1|DSAN
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC120456052|XP_039498568.1|DSAN
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC120455285|XP_039497254.1|DSAN
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC120446988|XP_039484222.1|DSAN
OG0000062	LOC117901870|XP_034668718.1|DSUB	LOC120450287|XP_039489141.1|DSAN
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC120450857|XP_039490003.1|DSAN, LOC120450858|XP_039490005.1|DSAN
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC120450856|XP_039490002.1|DSAN
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC120450067|XP_039488773.1|DSAN
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC120449163|XP_039487439.1|DSAN
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC120449162|XP_039487438.1|DSAN, LOC120449422|XP_039487815.1|DSAN
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC120451401|XP_039491003.1|DSAN
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC120452063|XP_039492060.1|DSAN
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC120452751|XP_039493060.1|DSAN
OG0000065	LOC117899736|XP_034665872.1|DSUB	LOC120453642|XP_039494370.1|DSAN
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC120455809|XP_039498204.1|DSAN
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC120451709|XP_039491544.1|DSAN
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC120454150|XP_039495143.1|DSAN
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC120445314|XP_039481559.1|DSAN
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC120451920|XP_039491867.1|DSAN
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC120455475|XP_039497642.1|DSAN
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC120445397|XP_039481742.1|DSAN
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC120454266|XP_039495354.1|DSAN, LOC120457853|XP_039501305.1|DSAN
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC120450458|XP_039489412.1|DSAN
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC120458360|XP_039501908.1|DSAN
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC120450457|XP_039489411.1|DSAN
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC120448549|XP_039486536.1|DSAN
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC120447690|XP_039485154.1|DSAN
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC120450869|XP_039490026.1|DSAN, LOC120448372|XP_039486275.1|DSAN, LOC120447208|XP_039484652.1|DSAN
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC120454977|XP_039496696.1|DSAN
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC120446588|XP_039483542.1|DSAN
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC120458437|XP_039502014.1|DSAN
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC120456297|XP_039498979.1|DSAN
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC120449441|XP_039488053.1|DSAN
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC120456697|XP_039499596.1|DSAN
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC120448314|XP_039486195.1|DSAN
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC120449503|XP_039487937.1|DSAN
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC120449500|XP_039487934.1|DSAN
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC120449502|XP_039487935.1|DSAN
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC120446358|XP_039483223.1|DSAN
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC120446143|XP_039482904.1|DSAN
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC120445202|XP_039481371.1|DSAN
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC120444353|XP_039479869.1|DSAN
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC120456580|XP_039499414.1|DSAN
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC120454001|XP_039494904.1|DSAN
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC120449385|XP_039487757.1|DSAN
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC120450528|XP_039489549.1|DSAN
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC120447488|XP_039484819.1|DSAN
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC120449479|XP_039487889.1|DSAN
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC120447493|XP_039484823.1|DSAN
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC120447489|XP_039484820.1|DSAN
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC120447668|XP_039485120.1|DSAN
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC120453726|XP_039494487.1|DSAN, LOC120454050|XP_039494988.1|DSAN
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC120455415|XP_039497494.1|DSAN
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC120455300|XP_039497274.1|DSAN
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC120444282|XP_039479731.1|DSAN
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC120452789|XP_039493115.1|DSAN
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC120445437|XP_039481803.1|DSAN
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC120451310|XP_039490813.1|DSAN
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC120446615|XP_039483594.1|DSAN
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC120449498|XP_039487932.1|DSAN
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC120454154|XP_039495149.1|DSAN
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC120455667|XP_039497996.1|DSAN
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC120457056|XP_039500165.1|DSAN
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC120458927|XP_039502713.1|DSAN, LOC120456240|XP_039498869.1|DSAN
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC120453707|XP_039494467.1|DSAN
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC120445807|XP_039482353.1|DSAN, LOC120446014|XP_039482702.1|DSAN
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC120445200|XP_039481358.1|DSAN
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC120449798|XP_039488374.1|DSAN
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC120444539|XP_039480221.1|DSAN
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC120453176|XP_039493670.1|DSAN
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC120454374|XP_039495543.1|DSAN
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC120458313|XP_039501854.1|DSAN
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC120455686|XP_039498031.1|DSAN, LOC120456937|XP_039500014.1|DSAN
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC120450759|XP_039489843.1|DSAN
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC120446957|XP_039484147.1|DSAN
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC120444572|XP_039480266.1|DSAN
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC120448638|XP_039486700.1|DSAN
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC120456431|XP_039499200.1|DSAN
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC120448625|XP_039486680.1|DSAN
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC120444981|XP_039480942.1|DSAN
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC120458014|XP_039501448.1|DSAN
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC120452956|XP_039493382.1|DSAN
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC120451745|XP_039491597.1|DSAN
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC120445629|XP_039482091.1|DSAN
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC120451916|XP_039491866.1|DSAN
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC120448571|XP_039486565.1|DSAN
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC120444823|XP_039480713.1|DSAN
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC120448663|XP_039486732.1|DSAN
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC120454625|XP_039496027.1|DSAN
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC120447506|XP_039484850.1|DSAN
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC120448309|XP_039486192.1|DSAN
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC120448284|XP_039486150.1|DSAN
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC120447536|XP_039484914.1|DSAN
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC120449735|XP_039488300.1|DSAN
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC120454553|XP_039495874.1|DSAN
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC120458039|XP_039501482.1|DSAN
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC120454568|XP_039495897.1|DSAN
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC120452896|XP_039493288.1|DSAN
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC120452494|XP_039492677.1|DSAN
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC120453296|XP_039493860.1|DSAN
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC120454055|XP_039494995.1|DSAN
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC120453475|XP_039494142.1|DSAN
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC120445748|XP_039482264.1|DSAN
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC120456501|XP_039499302.1|DSAN, LOC120444750|XP_039480614.1|DSAN, LOC120444752|XP_039480616.1|DSAN
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC120455113|XP_039496936.1|DSAN
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC120447699|XP_039485161.1|DSAN
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC120452712|XP_039493010.1|DSAN
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC120446709|XP_039483748.1|DSAN
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC120456060|XP_039498581.1|DSAN
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC120451499|XP_039491185.1|DSAN
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC120445403|XP_039481752.1|DSAN
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC120449413|XP_039487804.1|DSAN, LOC120448433|XP_039486374.1|DSAN, LOC120449412|XP_039487802.1|DSAN
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC120451400|XP_039491001.1|DSAN
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC120455657|XP_039497983.1|DSAN
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC120455658|XP_039497984.1|DSAN
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC120455656|XP_039497981.1|DSAN
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC120446457|XP_039483387.1|DSAN
OG0000100	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB	LOC120453234|XP_039493769.1|DSAN
OG0000101	LOC117895429|XP_034658961.1|DSUB	LOC120447594|XP_039484996.1|DSAN
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC120447595|XP_039484997.1|DSAN
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC120444369|XP_039479910.1|DSAN
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC120444543|XP_039480230.1|DSAN
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC120450316|XP_039489203.1|DSAN, LOC120450315|XP_039489202.1|DSAN
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC120447694|XP_039485157.1|DSAN
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC120447692|XP_039485155.1|DSAN
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC120457733|XP_039501166.1|DSAN
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC120447890|XP_039485434.1|DSAN
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC120457816|XP_039501251.1|DSAN
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC120447814|XP_039485323.1|DSAN, LOC120449889|XP_039488502.1|DSAN
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC120447610|XP_039485017.1|DSAN
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC120451809|XP_039491700.1|DSAN
OG0000105	LOC117898251|XP_034663389.1|DSUB	LOC120451665|XP_039491473.1|DSAN
OG0000105	LOC117898250|XP_034663388.1|DSUB	LOC120453920|XP_039494789.1|DSAN
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC120446363|XP_039483229.1|DSAN
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC120446737|XP_039483794.1|DSAN, LOC120445808|XP_039482354.1|DSAN
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC120444935|XP_039480870.1|DSAN
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC120444016|XP_039479432.1|DSAN
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC120458470|XP_039502057.1|DSAN
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC120448445|XP_039486393.1|DSAN
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC120449757|XP_039488327.1|DSAN
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC120449997|XP_039488641.1|DSAN
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC120449458|XP_039487864.1|DSAN
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC120446698|XP_039483730.1|DSAN
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC120446242|XP_039483047.1|DSAN
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC120446620|XP_039483600.1|DSAN
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC120455254|XP_039497187.1|DSAN, LOC120455231|XP_039497141.1|DSAN
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC120456987|XP_039500070.1|DSAN, LOC120456973|XP_039500054.1|DSAN
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC120451060|XP_039490352.1|DSAN
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC120447490|XP_039484824.1|DSAN, LOC120447480|XP_039484813.1|DSAN, LOC120447500|XP_039484837.1|DSAN
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC120447466|XP_039484788.1|DSAN
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC120447460|XP_039484780.1|DSAN
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC120451581|XP_039491325.1|DSAN
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC120451580|XP_039491324.1|DSAN
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC120444154|XP_039479666.1|DSAN
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC120444155|XP_039479668.1|DSAN
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC120444156|XP_039479669.1|DSAN
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC120444158|XP_039479671.1|DSAN
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC120458714|XP_039502396.1|DSAN, LOC120458071|XP_039501517.1|DSAN, LOC120458653|XP_039502317.1|DSAN
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC120458057|XP_039501500.1|DSAN
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC120454455|XP_039495701.1|DSAN
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC120452109|XP_039492121.1|DSAN
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC120451917|XP_039491863.1|DSAN
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC120457201|XP_039500489.1|DSAN
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC120446605|XP_039483576.1|DSAN
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC120450151|XP_039488921.1|DSAN, LOC120456622|XP_039499479.1|DSAN
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC120452429|XP_039492591.1|DSAN
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC120452427|XP_039492589.1|DSAN
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC120446930|XP_039484118.1|DSAN
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC120455728|XP_039498076.1|DSAN
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC120455178|XP_039497050.1|DSAN
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC120453978|XP_039494868.1|DSAN
OG0000123	LOC117898288|XP_034663435.1|DSUB	LOC120452255|XP_039492317.1|DSAN, LOC120452134|XP_039492154.1|DSAN
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC120452662|XP_039492932.1|DSAN
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC120446749|XP_039483821.1|DSAN, LOC120458592|XP_039502228.1|DSAN
OG0000124	LOC117891035|XP_034652093.1|DSUB	LOC120458563|XP_039502185.1|DSAN
OG0000124	LOC117891034|XP_034652092.1|DSUB	LOC120458564|XP_039502189.1|DSAN
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC120451421|XP_039491027.1|DSAN
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC120451369|XP_039490949.1|DSAN
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC120445287|XP_039481523.1|DSAN
OG0000127	LOC117899404|XP_034665281.1|DSUB	LOC120453359|XP_039493965.1|DSAN
OG0000127	LOC117899406|XP_034665283.1|DSUB	LOC120452170|XP_039492209.1|DSAN
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC120453357|XP_039493964.1|DSAN
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC120451773|XP_039491637.1|DSAN
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC120445036|XP_039481059.1|DSAN
OG0000128	LOC117892247|XP_034654250.1|DSUB	LOC120445035|XP_039481058.1|DSAN, LOC120445037|XP_039481060.1|DSAN
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC120455629|XP_039497949.1|DSAN
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC120449827|XP_039488407.1|DSAN
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC120456992|XP_039500082.1|DSAN
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC120450387|XP_039489313.1|DSAN
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC120449269|XP_039487586.1|DSAN
OG0000130	LOC117895252|XP_034658658.1|DSUB	LOC120448089|XP_039485815.1|DSAN
OG0000130	LOC117895251|XP_034658657.1|DSUB	LOC120448088|XP_039485814.1|DSAN
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC120450809|XP_039489913.1|DSAN
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC120450849|XP_039489991.1|DSAN
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC120452537|XP_039492737.1|DSAN
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC120451359|XP_039490929.1|DSAN
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC120456506|XP_039499308.1|DSAN
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC120453306|XP_039493897.1|DSAN
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC120451005|XP_039490252.1|DSAN
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC120450371|XP_039489288.1|DSAN
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC120453268|XP_039493829.1|DSAN
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC120453446|XP_039494088.1|DSAN
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC120453355|XP_039493962.1|DSAN
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC120451422|XP_039491029.1|DSAN
OG0000141	LOC117895145|XP_034658465.1|DSUB	LOC120448451|XP_039486401.1|DSAN
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC120448452|XP_039486403.1|DSAN
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC120448453|XP_039486405.1|DSAN
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC120448454|XP_039486406.1|DSAN
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC120451264|XP_039490727.1|DSAN
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC120447845|XP_039485386.1|DSAN
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC120457117|XP_039500268.1|DSAN
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC120450562|XP_039489605.1|DSAN
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC120450563|XP_039489606.1|DSAN
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC120452659|XP_039492916.1|DSAN
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC120457308|XP_039500730.1|DSAN
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC120457482|XP_039500967.1|DSAN
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC120456131|XP_039498694.1|DSAN
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC120444793|XP_039480676.1|DSAN
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC120451646|XP_039491487.1|DSAN
OG0000147	LOC117896221|XP_034660245.1|DSUB	LOC120452393|XP_039492541.1|DSAN
OG0000147	LOC117896222|XP_034660247.1|DSUB	LOC120454057|XP_039494997.1|DSAN
OG0000148	LOC117902375|XP_034669584.1|DSUB	LOC120449015|XP_039487230.1|DSAN
OG0000148	LOC117901505|XP_034668166.1|DSUB	LOC120453191|XP_039493694.1|DSAN
OG0000149	LOC117902756|XP_034670237.1|DSUB	LOC120450388|XP_039489317.1|DSAN
OG0000149	LOC117902650|XP_034670071.1|DSUB	LOC120455384|XP_039497444.1|DSAN
OG0000150	LOC117901373|XP_034667974.1|DSUB	LOC120443958|XP_039479348.1|DSAN
OG0000150	LOC117901370|XP_034667971.1|DSUB	LOC120458690|XP_039502361.1|DSAN, LOC120458857|XP_039502618.1|DSAN, LOC120458903|XP_039502683.1|DSAN
