Orthogroup	DSUB.longest_only	DSIM.longest_only
OG0000049	LOC117899170|XP_034664920.1|DSUB	LOC6727739|XP_002103101.1|DSIM
OG0000049	LOC117898482|XP_034663809.1|DSUB	LOC6727733|XP_002103095.1|DSIM
OG0000050	LOC117892195|XP_034654177.1|DSUB	LOC6734037|XP_002081073.1|DSIM
OG0000050	LOC117893228|XP_034655655.1|DSUB	LOC6739122|XP_002085915.1|DSIM
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC6739125|XP_002085918.1|DSIM
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC6739124|XP_002085917.1|DSIM
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC27208454|XP_016032970.1|DSIM
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC6739126|XP_002085919.1|DSIM
OG0000050	LOC117893224|XP_034655652.1|DSUB	LOC6739123|XP_016032971.1|DSIM
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC6728912|XP_016035601.1|DSIM
OG0000051	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB	LOC6728321|XP_002103670.1|DSIM
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC6728085|XP_002103437.1|DSIM, LOC6728404|XP_039151489.1|DSIM
OG0000052	LOC117898169|XP_034663268.1|DSUB	LOC6728714|XP_002104050.1|DSIM, LOC6729302|XP_002104619.1|DSIM
OG0000052	LOC117898249|XP_034663387.1|DSUB	LOC6728715|XP_016035378.1|DSIM, LOC6728716|XP_002104052.1|DSIM, LOC6728712|XP_002104048.2|DSIM, LOC6728713|XP_002104049.1|DSIM
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC6735169|XP_016028453.1|DSIM
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC6735168|XP_002082143.1|DSIM
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC6733544|XP_016026500.1|DSIM
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC6733543|XP_002080598.2|DSIM
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC6733541|XP_002080596.2|DSIM
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC6733535|XP_002080590.2|DSIM
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC6727939|XP_039151973.1|DSIM
OG0000054	LOC117898651|XP_034664113.1|DSUB	LOC6727938|XP_016034544.1|DSIM
OG0000054	LOC117898655|XP_034664119.1|DSUB	LOC6727936|XP_002103291.1|DSIM
OG0000054	LOC117898654|XP_034664118.1|DSUB	LOC6727937|XP_016034543.1|DSIM
OG0000055	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB	LOC6730204|XP_002105489.1|DSIM
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC6730202|XP_002105487.1|DSIM
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC6729191|XP_016035843.1|DSIM
OG0000056	LOC117898463|XP_034663777.1|DSUB	LOC6729192|XP_016035844.1|DSIM
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC6729193|XP_002104514.1|DSIM, LOC6729195|XP_002104516.1|DSIM, LOC6729194|XP_002104515.1|DSIM
OG0000056	LOC117897244|XP_034661856.1|DSUB	LOC6728632|XP_002103973.1|DSIM
OG0000056	LOC117897243|XP_034661853.1|DSUB	LOC6728631|XP_016035267.1|DSIM
OG0000058	LOC117890151|XP_034650732.1|DSUB	LOC6732889|XP_002079994.1|DSIM
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC117896653|XP_034660990.1|DSUB	LOC6729756|XP_002105062.1|DSIM
OG0000059	LOC117899423|XP_034665309.1|DSUB	LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC117896800|XP_034661190.1|DSUB, LOC117896540|XP_034660815.1|DSUB	LOC6729753|XP_002105059.1|DSIM, LOC27207094|XP_016036447.1|DSIM
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC6725775|XP_002106774.1|DSIM
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC117901276|XP_034667861.1|DSUB	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC6732439|XP_002079560.1|DSIM
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC117901308|XP_034667909.1|DSUB	LOC6732805|XP_002079918.1|DSIM
OG0000062	LOC117901870|XP_034668718.1|DSUB	LOC27208526|XP_016023428.1|DSIM
OG0000063	LOC117896095|XP_034660037.1|DSUB	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM
OG0000063	LOC117896094|XP_034660036.1|DSUB	LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC117899737|XP_034665873.1|DSUB	LOC6727792|XP_002103153.2|DSIM
OG0000065	LOC117899738|XP_034665874.1|DSUB	LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC117903671|XP_034671892.1|DSUB	LOC6725823|XP_002106819.2|DSIM
OG0000066	LOC117896596|XP_034660913.1|DSUB	LOC6726978|XP_002102379.1|DSIM
OG0000066	LOC117896671|XP_034661009.1|DSUB	LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC6738497|XP_016032344.1|DSIM
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC6727391|XP_016033933.1|DSIM, LOC120284775|XP_039149541.1|DSIM, LOC6738508|XP_039149536.1|DSIM, LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC117895750|XP_034659511.1|DSUB	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC117889765|XP_034650103.1|DSUB	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC27206379|XP_039153085.1|DSIM
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC117896566|XP_034660858.1|DSUB, LOC117898174|XP_034663274.1|DSUB	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC117900198|XP_034666350.1|DSUB	LOC6731833|XP_002078968.2|DSIM
OG0000083	LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM
OG0000083	LOC117900197|XP_034666347.1|DSUB	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC117892536|XP_034654735.1|DSUB	LOC6733407|XP_039148683.1|DSIM
OG0000085	LOC117892091|XP_034653974.1|DSUB	LOC6733411|XP_016026348.1|DSIM
OG0000085	LOC117892532|XP_034654727.1|DSUB	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC6727037|XP_002102435.1|DSIM
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC117898608|XP_034664049.1|DSUB	LOC6729663|XP_002104969.1|DSIM
OG0000092	LOC117897864|XP_034662828.1|DSUB	LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC6725462|XP_002106478.1|DSIM, LOC27206936|XP_016028260.1|DSIM, LOC6734956|XP_002081950.1|DSIM
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC6732853|XP_002079963.2|DSIM
OG0000097	LOC117893163|XP_034655530.1|DSUB	LOC27207237|XP_016032392.1|DSIM, LOC27208359|XP_016032391.1|DSIM, LOC27208790|XP_016032388.1|DSIM, LOC27207702|XP_016032389.1|DSIM
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC6724927|XP_002105964.2|DSIM
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC117899210|XP_034664973.1|DSUB, LOC117898731|XP_034664242.1|DSUB	LOC6728116|XP_002103467.2|DSIM
OG0000101	LOC117895432|XP_034658973.1|DSUB	LOC27207534|XP_016032499.1|DSIM
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC6733641|XP_016026602.1|DSIM
OG0000103	LOC117894294|XP_034657145.1|DSUB	LOC6737362|XP_002084200.1|DSIM
OG0000103	LOC117893174|XP_034655541.1|DSUB	LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC117898251|XP_034663389.1|DSUB	LOC6728929|XP_002104257.2|DSIM
OG0000105	LOC117898250|XP_034663388.1|DSUB	LOC6728930|XP_002104258.1|DSIM
OG0000107	LOC117889797|XP_034650164.1|DSUB	LOC6735822|XP_002082732.2|DSIM
OG0000107	LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB	LOC6732592|XP_002079711.1|DSIM, LOC6732593|XP_002079712.2|DSIM, LOC6732591|XP_002079710.1|DSIM
OG0000107	LOC117891678|XP_034653144.1|DSUB	LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC117890150|XP_034650731.1|DSUB	LOC6735304|XP_002082264.1|DSIM
OG0000111	LOC117890935|XP_034651960.1|DSUB	LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM
OG0000113	LOC117897174|XP_034661763.1|DSUB	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC117902140|XP_034669167.1|DSUB	LOC27206554|XP_016024717.1|DSIM
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC117898985|XP_034664618.1|DSUB	LOC6729594|XP_002104902.3|DSIM
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC6729595|XP_002104903.1|DSIM
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC6731055|XP_039150598.1|DSIM
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC6732291|XP_002079420.1|DSIM
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC6728692|XP_002104028.2|DSIM
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC6728690|XP_016035360.2|DSIM
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC6728691|XP_002104027.1|DSIM
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC6734025|XP_016027044.1|DSIM
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC6734420|XP_002081440.1|DSIM
OG0000121	LOC117897123|XP_034661670.1|DSUB	LOC6725520|XP_002106533.1|DSIM
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC6728083|XP_002103435.1|DSIM
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC6728081|XP_002103433.1|DSIM
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC6730645|XP_016023081.1|DSIM
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC6725674|XP_016038931.1|DSIM
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC6733724|XP_039148554.1|DSIM
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC6730941|XP_039154462.1|DSIM
OG0000123	LOC117898288|XP_034663435.1|DSUB	LOC6726983|XP_002102384.1|DSIM, LOC6726982|XP_002102383.2|DSIM
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC6726984|XP_002102385.2|DSIM
OG0000124	LOC117891609|XP_034653033.1|DSUB	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM
OG0000124	LOC117891035|XP_034652093.1|DSUB	LOC6733578|XP_002080632.2|DSIM
OG0000124	LOC117891034|XP_034652092.1|DSUB	LOC6733588|XP_016026546.1|DSIM
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC6729834|XP_016036531.1|DSIM
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC6728310|XP_002103659.2|DSIM
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC6734770|XP_002081773.1|DSIM
OG0000127	LOC117899404|XP_034665281.1|DSUB	LOC6727120|XP_016033596.1|DSIM
OG0000127	LOC117899406|XP_034665283.1|DSUB	LOC6727121|XP_002102514.1|DSIM
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC6727119|XP_002102512.1|DSIM
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC6727118|XP_016033595.1|DSIM
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC6735515|XP_016028855.1|DSIM
OG0000128	LOC117892247|XP_034654250.1|DSUB	LOC6735513|XP_016028854.1|DSIM
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC27207923|XP_016038346.1|DSIM
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC6737662|XP_016031425.1|DSIM
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC27209404|XP_016024417.1|DSIM
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC6736999|XP_002083846.2|DSIM
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC6736995|XP_002083842.1|DSIM
OG0000130	LOC117895252|XP_034658658.1|DSUB	LOC6736996|XP_002083843.1|DSIM
OG0000130	LOC117895251|XP_034658657.1|DSUB	LOC6736998|XP_002083845.2|DSIM
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC6728271|XP_016034905.1|DSIM
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC6732065|XP_002079197.1|DSIM
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC6727586|XP_002102965.1|DSIM
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC6728063|XP_016034682.1|DSIM
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC6725777|XP_002106776.1|DSIM
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC6731882|XP_016024555.1|DSIM
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC6739695|XP_039150368.1|DSIM
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC6737058|XP_016030680.1|DSIM
OG0000138	LOC117898377|XP_034663610.1|DSUB	LOC6728889|XP_002104222.2|DSIM
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC6728888|XP_002104221.2|DSIM
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC27207568|XP_016035580.1|DSIM
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC6739774|XP_016036532.1|DSIM
OG0000141	LOC117895145|XP_034658465.1|DSUB	LOC6737298|XP_002084138.1|DSIM
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC6737296|XP_016031007.1|DSIM
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC6737295|XP_002084135.1|DSIM
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC6737294|XP_002084134.2|DSIM
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC6729412|XP_016036060.2|DSIM
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC6740747|XP_016033059.1|DSIM
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC6725439|XP_039152649.1|DSIM
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC6738586|XP_002085390.1|DSIM
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC6738585|XP_002085389.2|DSIM
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC6728034|XP_016034649.1|DSIM
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC6725945|XP_016039294.1|DSIM
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC27206935|XP_039148698.1|DSIM, LOC120284921|XP_039150355.1|DSIM
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC27207725|XP_016038719.1|DSIM
OG0000145	LOC117902770|XP_034670254.1|DSUB	LOC6732521|XP_002079640.1|DSIM
OG0000145	LOC117902772|XP_034670256.1|DSUB	LOC6732519|XP_002079638.2|DSIM
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC6732520|XP_002079639.1|DSIM
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC6732125|XP_002079257.2|DSIM
OG0000147	LOC117896221|XP_034660245.1|DSUB	LOC6726955|XP_002102357.1|DSIM
