Orthogroup	DSUB.longest_only	DALB.longest_only
OG0000050	LOC117893221|XP_034655647.1|DSUB	LOC117566525|XP_034101957.1|DALB
OG0000050	LOC117893222|XP_034655648.1|DSUB, LOC117894675|XP_034657744.1|DSUB	LOC117566526|XP_034101958.1|DALB
OG0000050	LOC117893225|XP_034655653.1|DSUB, LOC117894628|XP_034657684.1|DSUB	LOC117570483|XP_034108058.1|DALB
OG0000050	LOC117893220|XP_034655645.1|DSUB	LOC117569367|XP_034106390.1|DALB
OG0000051	LOC117896438|XP_034660657.1|DSUB	LOC117576304|XP_034116849.1|DALB
OG0000051	LOC117898110|XP_034663186.1|DSUB, LOC117898109|XP_034663185.1|DSUB	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB
OG0000051	LOC117898770|XP_034664295.1|DSUB, LOC117898095|XP_034663165.1|DSUB	LOC117576902|XP_034117931.1|DALB
OG0000052	LOC117898169|XP_034663268.1|DSUB, LOC117898249|XP_034663387.1|DSUB	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB, LOC117575219|XP_034115236.1|DALB, LOC117576928|XP_034117962.1|DALB
OG0000052	LOC117892469|XP_034654613.1|DSUB	LOC117568864|XP_034105642.1|DALB, LOC117571307|XP_034109272.1|DALB, LOC117566592|XP_034102025.1|DALB, LOC117569133|XP_034106052.1|DALB, LOC117566590|XP_034102023.1|DALB, LOC117566591|XP_034102024.1|DALB, LOC117572296|XP_034110899.1|DALB
OG0000052	LOC117892468|XP_034654612.1|DSUB	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB
OG0000053	LOC117890537|XP_034651353.1|DSUB	LOC117569598|XP_034106724.1|DALB
OG0000053	LOC117890535|XP_034651347.1|DSUB	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC117890534|XP_034651344.1|DSUB	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC117890538|XP_034651354.1|DSUB	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC117898653|XP_034664116.1|DSUB, LOC117898652|XP_034664115.1|DSUB	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC117898655|XP_034664119.1|DSUB, LOC117898654|XP_034664118.1|DSUB	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC117898144|XP_034663233.1|DSUB, LOC117896448|XP_034660669.1|DSUB, LOC117898145|XP_034663235.1|DSUB, LOC117896449|XP_034660670.1|DSUB, LOC117898143|XP_034663231.1|DSUB, LOC117896869|XP_034661290.1|DSUB	LOC117575962|XP_034116331.1|DALB, LOC117575960|XP_034116330.1|DALB
OG0000055	LOC117897281|XP_034661904.1|DSUB	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000056	LOC117898462|XP_034663775.1|DSUB	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC117898461|XP_034663774.1|DSUB	LOC117573868|XP_034113236.1|DALB, LOC117573871|XP_034113238.1|DALB, LOC117576772|XP_034117714.1|DALB, LOC117573872|XP_034113239.1|DALB
OG0000056	LOC117897244|XP_034661856.1|DSUB, LOC117897243|XP_034661853.1|DSUB	LOC117565555|XP_034100612.1|DALB
OG0000058	LOC117902360|XP_034669563.1|DSUB, LOC117902358|XP_034669561.1|DSUB, LOC117890151|XP_034650732.1|DSUB	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB, LOC117563762|XP_034098157.1|DALB, LOC117563768|XP_034098166.1|DALB, LOC117563764|XP_034098159.1|DALB, LOC117563767|XP_034098165.1|DALB
OG0000058	LOC117902359|XP_034669562.1|DSUB	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC117894861|XP_034658013.1|DSUB	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC117897005|XP_034661462.1|DSUB	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC117896653|XP_034660990.1|DSUB, LOC117899423|XP_034665309.1|DSUB	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC117896652|XP_034660989.1|DSUB	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC117896696|XP_034661039.1|DSUB	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB, LOC117573839|XP_034113196.1|DALB
OG0000060	LOC117903129|XP_034670852.1|DSUB	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC117901895|XP_034668749.1|DSUB	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC117896666|XP_034661004.1|DSUB	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC117896503|XP_034660743.1|DSUB	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC117891116|XP_034652214.1|DSUB	LOC117577733|XP_034118527.1|DALB
OG0000061	LOC117901880|XP_034668728.1|DSUB	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC117901276|XP_034667861.1|DSUB, LOC117901275|XP_034667859.1|DSUB	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC117901832|XP_034668656.1|DSUB	LOC117564867|XP_034099707.1|DALB
OG0000062	LOC117903497|XP_034671468.1|DSUB	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC117901308|XP_034667909.1|DSUB, LOC117902037|XP_034668991.1|DSUB	LOC117578240|XP_034119548.1|DALB
OG0000062	LOC117901870|XP_034668718.1|DSUB	LOC117564777|XP_034099566.1|DALB
OG0000063	LOC117896095|XP_034660037.1|DSUB, LOC117896094|XP_034660036.1|DSUB	LOC117576847|XP_034117829.1|DALB, LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC117893344|XP_034655825.1|DSUB	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC117894179|XP_034656976.1|DSUB	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC117894178|XP_034656974.1|DSUB	LOC117569663|XP_034106801.1|DALB, LOC117570642|XP_034108303.1|DALB
OG0000065	LOC117898583|XP_034664016.1|DSUB	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC117899737|XP_034665873.1|DSUB, LOC117899738|XP_034665874.1|DSUB, LOC117899736|XP_034665872.1|DSUB, LOC117897956|XP_034662949.1|DSUB	LOC117574829|XP_034114692.1|DALB, LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC117896596|XP_034660913.1|DSUB, LOC117896671|XP_034661009.1|DSUB	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC117901021|XP_034667513.1|DSUB	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC117897646|XP_034662513.1|DSUB	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC117893060|XP_034655357.1|DSUB	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC117902112|XP_034669115.1|DSUB	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC117899613|XP_034665647.1|DSUB	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC117895462|XP_034659028.1|DSUB	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC117890918|XP_034651937.1|DSUB	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC117895461|XP_034659026.1|DSUB	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC117894476|XP_034657468.1|DSUB	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC117893343|XP_034655824.1|DSUB	LOC117575545|XP_034115693.1|DALB
OG0000068	LOC117893309|XP_034655788.1|DSUB, LOC117901009|XP_034667498.1|DSUB	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC117902385|XP_034669640.1|DSUB	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC117891341|XP_034652652.1|DSUB	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC117900906|XP_034667357.1|DSUB	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC117896707|XP_034661058.1|DSUB	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC117901077|XP_034667580.1|DSUB, LOC117900908|XP_034667359.1|DSUB	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC117900907|XP_034667358.1|DSUB	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC117893134|XP_034655476.1|DSUB	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC117895747|XP_034659509.1|DSUB	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC117895746|XP_034659508.1|DSUB	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC117891009|XP_034652056.1|DSUB	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC117891008|XP_034652055.1|DSUB	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC117890320|XP_034650999.1|DSUB	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC117901954|XP_034668826.1|DSUB	LOC117576610|XP_034117406.1|DALB
OG0000073	LOC117897070|XP_034661568.1|DSUB	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC117893667|XP_034656248.1|DSUB, LOC117894584|XP_034657620.1|DSUB	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC117894701|XP_034657775.1|DSUB	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC117895498|XP_034659085.1|DSUB	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC117895520|XP_034659115.1|DSUB	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC117895524|XP_034659120.1|DSUB	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC117895522|XP_034659118.1|DSUB	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC117895853|XP_034659710.1|DSUB	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC117898747|XP_034664263.1|DSUB	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC117898737|XP_034664252.1|DSUB	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC117891833|XP_034653474.1|DSUB	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC117897634|XP_034662499.1|DSUB	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC117890642|XP_034651485.1|DSUB	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC117897194|XP_034661786.1|DSUB	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC117890243|XP_034650880.1|DSUB	LOC117570798|XP_034108545.1|DALB, LOC117567009|XP_034102585.1|DALB, LOC117571141|XP_034109034.1|DALB, LOC117570994|XP_034108834.1|DALB
OG0000078	LOC117895683|XP_034659401.1|DSUB, LOC117895684|XP_034659403.1|DSUB	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC117897889|XP_034662857.1|DSUB	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC117892312|XP_034654358.1|DSUB	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC117899598|XP_034665610.1|DSUB	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC117900594|XP_034666895.1|DSUB	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC117900593|XP_034666894.1|DSUB	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC117892139|XP_034654068.1|DSUB, LOC117890994|XP_034652034.1|DSUB	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC117892007|XP_034653785.1|DSUB	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC117895630|XP_034659277.1|DSUB	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC117890838|XP_034651812.1|DSUB	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC117897518|XP_034662325.1|DSUB	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC117898678|XP_034664152.1|DSUB	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC117900198|XP_034666350.1|DSUB, LOC117902537|XP_034669857.1|DSUB, LOC117902534|XP_034669852.1|DSUB, LOC117902535|XP_034669856.1|DSUB	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC117892465|XP_034654607.1|DSUB	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC117890458|XP_034651195.1|DSUB	LOC117571981|XP_034110380.1|DALB
OG0000086	LOC117890386|XP_034651078.1|DSUB	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC117900830|XP_034667229.1|DSUB	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC117901046|XP_034667544.1|DSUB	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC117900544|XP_034666835.1|DSUB	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC117890038|XP_034650547.1|DSUB	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC117900355|XP_034666594.1|DSUB	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC117893265|XP_034655723.1|DSUB	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC117890268|XP_034650918.1|DSUB	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC117893266|XP_034655724.1|DSUB	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC117897397|XP_034662107.1|DSUB	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC117894210|XP_034657016.1|DSUB	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC117891387|XP_034652719.1|DSUB	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC117891384|XP_034652714.1|DSUB	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC117894963|XP_034658187.1|DSUB	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC117893528|XP_034656062.1|DSUB	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC117896287|XP_034660384.1|DSUB	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC117901338|XP_034667939.1|DSUB	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC117897051|XP_034661532.1|DSUB	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC117897050|XP_034661529.1|DSUB	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC117897269|XP_034661886.1|DSUB	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC117897821|XP_034662765.1|DSUB	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC117898608|XP_034664049.1|DSUB, LOC117897864|XP_034662828.1|DSUB	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC117902810|XP_034670324.1|DSUB	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC117893330|XP_034655811.1|DSUB, LOC117891738|XP_034653223.1|DSUB	LOC117572473|XP_034111211.1|DALB
OG0000093	LOC117898813|XP_034664362.1|DSUB	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC117893841|XP_034656498.1|DSUB	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC117896040|XP_034659940.1|DSUB	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC117898392|XP_034663640.1|DSUB	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC117898393|XP_034663641.1|DSUB	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC117898696|XP_034664202.1|DSUB	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC117900262|XP_034666462.1|DSUB	LOC117564095|XP_034098634.1|DALB
OG0000097	LOC117892965|XP_034655189.1|DSUB, LOC117893412|XP_034655914.1|DSUB, LOC117893821|XP_034656463.1|DSUB, LOC117893417|XP_034655920.1|DSUB, LOC117893164|XP_034655531.1|DSUB, LOC117893163|XP_034655530.1|DSUB, LOC117894149|XP_034656934.1|DSUB, LOC117894024|XP_034656752.1|DSUB, LOC117899240|XP_034665007.1|DSUB, LOC117894014|XP_034656736.1|DSUB, LOC117893411|XP_034655913.1|DSUB, LOC117893409|XP_034655910.1|DSUB	LOC117571330|XP_034109312.1|DALB
OG0000098	LOC117898582|XP_034664015.1|DSUB	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC117903172|XP_034670908.1|DSUB	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC117896382|XP_034660577.1|DSUB	LOC117567580|XP_034103552.1|DALB
OG0000099	LOC117891933|XP_034653664.1|DSUB	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC117890766|XP_034651723.1|DSUB	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC117899210|XP_034664973.1|DSUB	LOC117576656|XP_034117500.1|DALB
OG0000100	LOC117898731|XP_034664242.1|DSUB	LOC117575927|XP_034116277.1|DALB
OG0000100	LOC117896795|XP_034661182.1|DSUB	LOC117575924|XP_034116273.1|DALB
OG0000102	LOC117891856|XP_034653505.1|DSUB	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC117890056|XP_034650578.1|DSUB	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC117894294|XP_034657145.1|DSUB, LOC117893174|XP_034655541.1|DSUB	LOC117571101|XP_034108974.1|DALB, LOC117572314|XP_034110936.1|DALB
OG0000103	LOC117895790|XP_034659583.1|DSUB	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC117891545|XP_034652951.1|DSUB	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC117894807|XP_034657931.1|DSUB	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC117901076|XP_034667579.1|DSUB	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC117894809|XP_034657935.1|DSUB	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC117898284|XP_034663430.1|DSUB	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC117898760|XP_034664276.1|DSUB	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC117898251|XP_034663389.1|DSUB, LOC117898250|XP_034663388.1|DSUB	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC117889797|XP_034650164.1|DSUB, LOC117901630|XP_034668350.1|DSUB, LOC117901201|XP_034667746.1|DSUB, LOC117891678|XP_034653144.1|DSUB	LOC117566487|XP_034101911.1|DALB, LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC117897295|XP_034661930.1|DSUB	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC117901646|XP_034668372.1|DSUB	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC117895604|XP_034659243.1|DSUB	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC117895606|XP_034659245.1|DSUB	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC117895605|XP_034659244.1|DSUB	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC117895607|XP_034659246.1|DSUB	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC117890933|XP_034651959.1|DSUB	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC117890150|XP_034650731.1|DSUB, LOC117890935|XP_034651960.1|DSUB	LOC117570221|XP_034107611.1|DALB, LOC117568500|XP_034105083.1|DALB
OG0000112	LOC117903430|XP_034671344.1|DSUB	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC117902763|XP_034670250.1|DSUB	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB, LOC117564399|XP_034099017.1|DALB
OG0000114	LOC117902141|XP_034669168.1|DSUB	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC117902139|XP_034669166.1|DSUB	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC117898981|XP_034664612.1|DSUB	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC117898992|XP_034664625.1|DSUB	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000116	LOC117898983|XP_034664616.1|DSUB	LOC117576082|XP_034116520.1|DALB
OG0000116	LOC117898982|XP_034664615.1|DSUB	LOC117574279|XP_034113921.1|DALB
OG0000117	LOC117902128|XP_034669147.1|DSUB	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC117902129|XP_034669148.1|DSUB	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC117902130|XP_034669149.1|DSUB	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC117902132|XP_034669152.1|DSUB	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC117901945|XP_034668808.1|DSUB	LOC117564579|XP_034099312.1|DALB, LOC117564581|XP_034099313.1|DALB
OG0000118	LOC117903909|XP_034672306.1|DSUB	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000119	LOC117897103|XP_034661639.1|DSUB	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC117896957|XP_034661393.1|DSUB	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC117896767|XP_034661133.1|DSUB	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC117889781|XP_034650140.1|DSUB	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC117890793|XP_034651759.1|DSUB	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC117893084|XP_034655396.1|DSUB	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC117897204|XP_034661798.1|DSUB	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC117897203|XP_034661797.1|DSUB	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC117901107|XP_034667631.1|DSUB	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC117903442|XP_034671364.1|DSUB	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC117890920|XP_034651941.1|DSUB	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC117900850|XP_034667261.1|DSUB	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC117898289|XP_034663436.1|DSUB	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC117891035|XP_034652093.1|DSUB, LOC117891034|XP_034652092.1|DSUB	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000124	LOC117892669|XP_034654949.1|DSUB	LOC117568479|XP_034105057.1|DALB
OG0000125	LOC117896898|XP_034661322.1|DSUB	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC117897758|XP_034662692.1|DSUB	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC117889864|XP_034650261.1|DSUB	LOC117571229|XP_034109167.1|DALB
OG0000127	LOC117899404|XP_034665281.1|DSUB, LOC117899406|XP_034665283.1|DSUB	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC117899403|XP_034665280.1|DSUB	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC117898149|XP_034663239.1|DSUB	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC117892245|XP_034654249.1|DSUB	LOC117571995|XP_034110397.1|DALB
OG0000129	LOC117893897|XP_034656603.1|DSUB	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC117893675|XP_034656254.1|DSUB	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC117901205|XP_034667750.1|DSUB	LOC117571277|XP_034109231.1|DALB
OG0000130	LOC117895254|XP_034658662.1|DSUB	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC117895250|XP_034658656.1|DSUB	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC117895252|XP_034658658.1|DSUB, LOC117895251|XP_034658657.1|DSUB	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC117898539|XP_034663904.1|DSUB	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC117900438|XP_034666699.1|DSUB, LOC117900435|XP_034666695.1|DSUB	LOC117564930|XP_034099775.1|DALB
OG0000132	LOC117896761|XP_034661126.1|DSUB	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC117896539|XP_034660813.1|DSUB	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC117891342|XP_034652657.1|DSUB	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC117900962|XP_034667428.1|DSUB	LOC117564459|XP_034099134.1|DALB
OG0000137	LOC117898920|XP_034664521.1|DSUB	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC117893964|XP_034656656.1|DSUB	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC117898372|XP_034663601.1|DSUB, LOC117898373|XP_034663604.1|DSUB	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC117898371|XP_034663600.1|DSUB	LOC117574048|XP_034113540.1|DALB
OG0000139	LOC117900774|XP_034667146.1|DSUB, LOC117901330|XP_034667930.1|DSUB, LOC117902366|XP_034669572.1|DSUB	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC117898015|XP_034663034.1|DSUB	LOC117576114|XP_034116562.1|DALB
OG0000140	LOC117890756|XP_034651707.1|DSUB	LOC117570186|XP_034107560.1|DALB, LOC117572475|XP_034111213.1|DALB, LOC117568044|XP_034104281.1|DALB, LOC117568045|XP_034104282.1|DALB, LOC117568046|XP_034104283.1|DALB, LOC117572477|XP_034111218.1|DALB, LOC117572476|XP_034111215.1|DALB
OG0000141	LOC117895146|XP_034658469.1|DSUB	LOC117568469|XP_034105045.1|DALB
OG0000141	LOC117895143|XP_034658460.1|DSUB	LOC117568470|XP_034105047.1|DALB
OG0000141	LOC117895147|XP_034658471.1|DSUB	LOC117568472|XP_034105048.1|DALB, LOC117568504|XP_034105090.1|DALB, LOC117569109|XP_034106018.1|DALB
OG0000142	LOC117897016|XP_034661478.1|DSUB	LOC117573688|XP_034112934.1|DALB
OG0000142	LOC117899539|XP_034665507.1|DSUB	LOC117573203|XP_034112086.1|DALB
OG0000142	LOC117889604|XP_034649912.1|DSUB	LOC117577839|XP_034118671.1|DALB
OG0000143	LOC117895094|XP_034658382.1|DSUB	LOC117572619|XP_034111465.1|DALB
OG0000143	LOC117895095|XP_034658383.1|DSUB	LOC117570901|XP_034108697.1|DALB
OG0000144	LOC117897699|XP_034662611.1|DSUB	LOC117574830|XP_034114694.1|DALB
OG0000144	LOC117896455|XP_034660679.1|DSUB	LOC117575624|XP_034115793.1|DALB
OG0000144	LOC117901842|XP_034668675.1|DSUB	LOC117564386|XP_034098997.1|DALB
OG0000145	LOC117897170|XP_034661747.1|DSUB	LOC117573665|XP_034112888.1|DALB
OG0000145	LOC117902770|XP_034670254.1|DSUB	LOC117565133|XP_034099995.1|DALB
OG0000145	LOC117902772|XP_034670256.1|DSUB	LOC117564784|XP_034099582.1|DALB
OG0000145	LOC117902771|XP_034670255.1|DSUB	LOC117563990|XP_034098470.1|DALB
OG0000147	LOC117900255|XP_034666445.1|DSUB	LOC117563867|XP_034098313.1|DALB
