Orthogroup	DNOV.longest_only	DSUZ.longest_only
OG0000050	LOC115758280|XP_030554702.1|DNOV	LOC108009777|XP_016929902.1|DSUZ
OG0000050	LOC115770327|XP_030571425.1|DNOV	LOC108007666|XP_016926877.2|DSUZ, LOC118878835|XP_036677757.1|DSUZ, LOC108007675|XP_016926887.1|DSUZ, LOC118878829|XP_036677750.1|DSUZ
OG0000050	LOC115770328|XP_030571426.1|DNOV	LOC108007678|XP_016926890.1|DSUZ, LOC118878832|XP_036677753.1|DSUZ
OG0000050	LOC115770326|XP_030571424.1|DNOV	LOC108007676|XP_016926888.1|DSUZ, LOC118878830|XP_036677751.1|DSUZ
OG0000050	LOC115770322|XP_030571419.1|DNOV	LOC118878828|XP_036677749.1|DSUZ, LOC108007665|XP_016926876.1|DSUZ, LOC108007667|XP_016926878.2|DSUZ, LOC118878834|XP_036677756.1|DSUZ
OG0000051	LOC115763752|XP_030562324.1|DNOV	LOC108007968|XP_016927228.1|DSUZ
OG0000051	LOC115761373|XP_030558983.1|DNOV	LOC108008061|XP_016927332.1|DSUZ
OG0000052	LOC115763778|XP_030562359.1|DNOV, LOC115763892|XP_030562530.1|DNOV, LOC115763891|XP_030562528.1|DNOV, LOC115763777|XP_030562358.1|DNOV	LOC108016209|XP_016938326.2|DSUZ, LOC108017445|XP_036674526.1|DSUZ, LOC108016205|XP_016938321.2|DSUZ, LOC108016212|XP_016938330.1|DSUZ, LOC108016207|XP_016938323.1|DSUZ
OG0000052	LOC115771518|XP_030573117.1|DNOV	LOC108018024|XP_016940878.1|DSUZ
OG0000052	LOC115771510|XP_030573105.1|DNOV	LOC108018025|XP_016940880.1|DSUZ
OG0000053	LOC115771927|XP_030573689.1|DNOV	LOC108019583|XP_016942913.1|DSUZ
OG0000053	LOC115771866|XP_030573609.1|DNOV	LOC108019582|XP_016942912.1|DSUZ
OG0000053	LOC115771921|XP_030573679.1|DNOV	LOC108019581|XP_016942910.1|DSUZ
OG0000053	LOC115771855|XP_030573599.1|DNOV	LOC108019580|XP_016942908.1|DSUZ
OG0000053	LOC115771936|XP_030573699.1|DNOV	LOC108019595|XP_016942926.1|DSUZ
OG0000054	LOC115766043|XP_030565674.1|DNOV	LOC108007018|XP_016926113.2|DSUZ
OG0000054	LOC115770765|XP_030572036.1|DNOV	LOC108007014|XP_016926109.2|DSUZ, LOC108007012|XP_016926106.2|DSUZ
OG0000054	LOC115766097|XP_030565772.1|DNOV	LOC108007023|XP_016926117.2|DSUZ, LOC108007019|XP_016926114.2|DSUZ
OG0000056	LOC115764820|XP_030563929.1|DNOV	LOC108011021|XP_036674004.1|DSUZ
OG0000056	LOC115764821|XP_030563930.1|DNOV	LOC108011024|XP_016931542.2|DSUZ, LOC108011023|XP_016931541.2|DSUZ, LOC108011022|XP_016931540.2|DSUZ
OG0000058	LOC115758934|XP_030555595.1|DNOV	LOC108008838|XP_016928233.1|DSUZ, LOC108008882|XP_016928279.1|DSUZ, LOC108004630|XP_016923063.1|DSUZ, LOC108008875|XP_016928269.1|DSUZ
OG0000058	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV	LOC108010497|XP_016930860.1|DSUZ
OG0000058	LOC115766835|XP_030566732.1|DNOV	LOC108011123|XP_016931684.1|DSUZ
OG0000059	LOC115764095|XP_030562808.1|DNOV	LOC108010906|XP_016931395.2|DSUZ
OG0000059	LOC115764107|XP_030562822.1|DNOV	LOC108004991|XP_016923598.2|DSUZ, LOC108004995|XP_036675477.1|DSUZ
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC108010901|XP_016931379.2|DSUZ
OG0000059	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC108010889|XP_016931367.2|DSUZ
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC108005298|XP_016923997.1|DSUZ
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC108009039|XP_016928528.1|DSUZ
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC108011241|XP_016931834.2|DSUZ
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC108012147|XP_016932927.2|DSUZ
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC108005224|XP_016923903.1|DSUZ
OG0000060	LOC115759170|XP_030555902.1|DNOV	LOC108011810|XP_016932540.1|DSUZ
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC108008066|XP_016927350.1|DSUZ
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC108011189|XP_016931772.1|DSUZ
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC108009548|XP_016929484.1|DSUZ
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC108010573|XP_036676705.1|DSUZ
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC108015083|XP_016936812.1|DSUZ
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC108016949|XP_016939375.1|DSUZ, LOC108016941|XP_016939363.1|DSUZ, LOC108014192|XP_016935747.1|DSUZ
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC108007361|XP_036673723.1|DSUZ, LOC108007341|XP_036673724.1|DSUZ, LOC108007360|XP_016926501.1|DSUZ
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC108012795|XP_016933718.1|DSUZ
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC108012616|XP_016933525.2|DSUZ
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC108012576|XP_016933479.1|DSUZ, LOC108012502|XP_016933399.1|DSUZ
OG0000064	LOC115758842|XP_030555482.1|DNOV	LOC118878837|XP_036677759.1|DSUZ, LOC118876785|XP_036678236.1|DSUZ
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC108018380|XP_036672586.1|DSUZ
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC108019746|XP_016943174.1|DSUZ, LOC118877555|XP_036672587.1|DSUZ, LOC108018714|XP_036672583.1|DSUZ, LOC108018713|XP_016941774.2|DSUZ, LOC108015662|XP_016937647.2|DSUZ, LOC108015669|XP_036673839.1|DSUZ, LOC108015657|XP_036673844.1|DSUZ
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC108016054|XP_016938136.1|DSUZ, LOC108014819|XP_016936505.2|DSUZ
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC108009663|XP_016929682.1|DSUZ
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC108007006|XP_016926101.2|DSUZ
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC108019078|XP_016942229.1|DSUZ
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC108009981|XP_016930245.1|DSUZ
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC108018360|XP_036672819.1|DSUZ
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC108011429|XP_016932047.1|DSUZ
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC108008496|XP_016927850.1|DSUZ
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC108011430|XP_036670601.1|DSUZ
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC108012571|XP_016933475.1|DSUZ
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC108018226|XP_016941234.1|DSUZ
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC108015246|XP_016937086.1|DSUZ
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC108008583|XP_016927949.1|DSUZ
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC108010939|XP_016931440.1|DSUZ, LOC108008584|XP_016927954.1|DSUZ
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC108014746|XP_036671592.1|DSUZ
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC108008382|XP_016927718.1|DSUZ
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC108016673|XP_016938880.1|DSUZ
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC108010694|XP_036670542.1|DSUZ
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC118877301|XP_036671340.1|DSUZ
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC108013781|XP_016935236.2|DSUZ
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC108008238|XP_016927518.1|DSUZ
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC108010178|XP_016930510.2|DSUZ
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC108006185|XP_016925109.1|DSUZ
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC108013859|XP_036672571.1|DSUZ, LOC108017156|XP_036675209.1|DSUZ
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC108012499|XP_036670611.1|DSUZ, LOC108012409|XP_016933258.1|DSUZ
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC108004794|XP_016923335.2|DSUZ
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC108013328|XP_016934616.1|DSUZ
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC108013578|XP_016934994.1|DSUZ
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC108012554|XP_016933456.2|DSUZ, LOC108013579|XP_016934995.1|DSUZ
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC108013329|XP_016934617.1|DSUZ
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC108005825|XP_036670890.1|DSUZ
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC108014332|XP_036673815.1|DSUZ, LOC108019254|XP_036673770.1|DSUZ
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC108015039|XP_016936760.1|DSUZ
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC108015414|XP_016937334.1|DSUZ
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC108009747|XP_016929834.1|DSUZ
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC108015852|XP_016937909.1|DSUZ
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC108010141|XP_016930463.1|DSUZ
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC108014833|XP_016936524.2|DSUZ
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC108008657|XP_016928031.1|DSUZ
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC108006897|XP_016925974.2|DSUZ
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC108011262|XP_036675195.1|DSUZ
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC108015391|XP_016937300.1|DSUZ
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC108016956|XP_016939380.1|DSUZ
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC108008363|XP_016927693.1|DSUZ, LOC108008373|XP_016927706.1|DSUZ
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC108010440|XP_016930790.1|DSUZ
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC108008669|XP_016928052.2|DSUZ, LOC108018488|XP_016941536.1|DSUZ
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC108009443|XP_016929282.1|DSUZ
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC108012473|XP_016933353.1|DSUZ
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC108005981|XP_016924910.2|DSUZ
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC108006237|XP_016925166.2|DSUZ, LOC108020861|XP_036674571.1|DSUZ, LOC118877946|XP_036674572.1|DSUZ, LOC108006234|XP_036672863.1|DSUZ
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC108021699|XP_016946017.1|DSUZ, LOC108019227|XP_016942512.1|DSUZ, LOC108018957|XP_016942050.1|DSUZ, LOC108019013|XP_016942116.1|DSUZ
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC108021302|XP_016945444.1|DSUZ
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC108019885|XP_016943446.1|DSUZ
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC108017776|XP_016940388.1|DSUZ
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC108017928|XP_036669794.1|DSUZ
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC108009612|XP_016929587.1|DSUZ
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC108006715|XP_016925785.1|DSUZ
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC108013454|XP_016934823.1|DSUZ
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC108010645|XP_016931036.1|DSUZ
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC108018081|XP_016940973.1|DSUZ
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC108010533|XP_016930904.1|DSUZ
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC108017064|XP_016939511.1|DSUZ
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC108009734|XP_016929807.1|DSUZ
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC108017056|XP_016939503.2|DSUZ
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC108017134|XP_016939601.1|DSUZ, LOC108013957|XP_016935459.1|DSUZ
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC108010600|XP_016930978.1|DSUZ
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC108012396|XP_016933244.1|DSUZ
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC108009148|XP_016928740.1|DSUZ
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC108008436|XP_016927775.1|DSUZ
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC108020200|XP_016943797.1|DSUZ
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC108013274|XP_016934533.1|DSUZ
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC108007205|XP_036674733.1|DSUZ
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC108021626|XP_016945921.1|DSUZ
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC108017510|XP_036673504.1|DSUZ, LOC108020281|XP_036677911.1|DSUZ
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC108017517|XP_016940076.2|DSUZ, LOC118879030|XP_036677910.1|DSUZ
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC108007922|XP_016927181.2|DSUZ
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC108007901|XP_016927158.2|DSUZ
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC108007563|XP_016926745.2|DSUZ, LOC108007927|XP_016927187.2|DSUZ
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC108017965|XP_016940733.1|DSUZ
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC108015362|XP_016937266.1|DSUZ
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC108012257|XP_016933045.2|DSUZ
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC108014341|XP_016935913.1|DSUZ
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC108005944|XP_016924862.1|DSUZ
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC108021485|XP_016945715.1|DSUZ
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC108006768|XP_036674772.1|DSUZ, LOC118878143|XP_036675694.1|DSUZ
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC108005977|XP_016924907.1|DSUZ
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC108018693|XP_036672581.1|DSUZ
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC108016827|XP_016939133.1|DSUZ
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC108016981|XP_016939415.1|DSUZ
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC108008543|XP_016927903.1|DSUZ
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC108007575|XP_016926757.2|DSUZ
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC108016414|XP_016938552.1|DSUZ
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC108016415|XP_016938553.2|DSUZ
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC118877221|XP_036670519.1|DSUZ
OG0000101	LOC115769417|XP_030570084.1|DNOV	LOC108020440|XP_036670524.1|DSUZ
OG0000101	LOC115769418|XP_030570086.1|DNOV	LOC118877222|XP_036670523.1|DSUZ
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC108017021|XP_036671509.1|DSUZ, LOC108020448|XP_036672450.1|DSUZ
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC118877521|XP_036672462.1|DSUZ, LOC118877329|XP_036671513.1|DSUZ, LOC118877522|XP_036672463.1|DSUZ
OG0000101	LOC115769860|XP_030570709.1|DNOV	LOC118877220|XP_036670518.1|DSUZ
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC108009336|XP_016929103.1|DSUZ
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC108009476|XP_016929345.1|DSUZ
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC108012611|XP_016933519.1|DSUZ, LOC108019406|XP_016942716.2|DSUZ
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC108010501|XP_016930863.2|DSUZ
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC108009753|XP_016929854.1|DSUZ
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC108018816|XP_036670778.1|DSUZ
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC108008643|XP_016928021.1|DSUZ
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC108018835|XP_036671763.1|DSUZ
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC108014115|XP_016935629.2|DSUZ, LOC108014116|XP_016935630.2|DSUZ, LOC108018286|XP_016941301.2|DSUZ, LOC108018333|XP_016941363.2|DSUZ, LOC108019558|XP_016942884.1|DSUZ
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC108019998|XP_036673113.1|DSUZ
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC118877652|XP_036673146.1|DSUZ, LOC108007058|XP_036673468.1|DSUZ, LOC108007036|XP_016926132.2|DSUZ, LOC108007052|XP_016926148.1|DSUZ
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC108008259|XP_016927537.1|DSUZ, LOC108012670|XP_016933589.1|DSUZ, LOC108012988|XP_016934089.1|DSUZ, LOC108013596|XP_016935022.1|DSUZ, LOC108018663|XP_016941724.2|DSUZ, LOC108010416|XP_016930765.2|DSUZ, LOC108008260|XP_016927538.1|DSUZ, LOC108018456|XP_036668919.1|DSUZ
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC108021564|XP_036669705.1|DSUZ, LOC108021565|XP_016945829.1|DSUZ
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC108005294|XP_016923988.1|DSUZ
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC118877474|XP_036672419.1|DSUZ
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC108018764|XP_036672071.1|DSUZ
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC108005797|XP_016924616.1|DSUZ
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC108005830|XP_016924657.1|DSUZ
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC108008514|XP_016927871.1|DSUZ
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC108008501|XP_016927854.2|DSUZ, LOC108008570|XP_016927933.1|DSUZ
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC108015224|XP_016937055.1|DSUZ, LOC108005343|XP_016924071.1|DSUZ
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC108015053|XP_016936781.1|DSUZ, LOC108015052|XP_016936780.2|DSUZ
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC108014373|XP_016935957.2|DSUZ
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC108012462|XP_016933345.1|DSUZ, LOC108011525|XP_016932181.1|DSUZ
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC108011501|XP_016932144.1|DSUZ
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC108011519|XP_016932168.1|DSUZ
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC108007913|XP_016927170.2|DSUZ
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC108016223|XP_016938342.1|DSUZ
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC108016234|XP_016938352.1|DSUZ
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC108016246|XP_016938362.1|DSUZ
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC108016266|XP_016938383.1|DSUZ
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC108017871|XP_016940521.1|DSUZ, LOC108006685|XP_016925716.2|DSUZ, LOC108021821|XP_016946117.1|DSUZ
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC108013939|XP_016935439.2|DSUZ
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC108013886|XP_036674104.1|DSUZ
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC118877873|XP_036674103.1|DSUZ
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC108016657|XP_016938855.1|DSUZ
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC108009227|XP_036669490.1|DSUZ
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC108012807|XP_016933734.1|DSUZ
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC108015022|XP_016936739.1|DSUZ, LOC108015070|XP_016936798.1|DSUZ
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC118877889|XP_036674201.1|DSUZ, LOC108013784|XP_016935240.2|DSUZ
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC118877888|XP_036674200.1|DSUZ, LOC108020171|XP_016943763.2|DSUZ, LOC108020172|XP_016943764.1|DSUZ, LOC118877890|XP_036674203.1|DSUZ
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC108013308|XP_016934591.1|DSUZ
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC108016559|XP_036676660.1|DSUZ
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC108008928|XP_016928328.1|DSUZ
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC108013335|XP_016934628.1|DSUZ
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC108008818|XP_016928213.1|DSUZ
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC108015988|XP_036675055.1|DSUZ
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC108009296|XP_016929025.1|DSUZ, LOC108019931|XP_016943529.1|DSUZ
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC108019575|XP_016942900.2|DSUZ, LOC108019576|XP_016942901.1|DSUZ
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC108016132|XP_036675271.1|DSUZ
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC108014689|XP_036677888.1|DSUZ
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC108009622|XP_016929599.1|DSUZ
OG0000126	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC108009171|XP_016928793.1|DSUZ
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC108007946|XP_016927204.2|DSUZ, LOC108007945|XP_036674902.1|DSUZ
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC108007944|XP_036674903.1|DSUZ
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC108013814|XP_016935278.1|DSUZ
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC108010195|XP_016930528.1|DSUZ, LOC108010196|XP_036669301.1|DSUZ
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC108008131|XP_036668973.1|DSUZ, LOC108008129|XP_016927408.2|DSUZ, LOC108008357|XP_016927677.1|DSUZ
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC108013855|XP_036672845.1|DSUZ, LOC118878072|XP_036675185.1|DSUZ, LOC108013857|XP_036675109.1|DSUZ
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC108015255|XP_016937096.1|DSUZ
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC108017063|XP_036671380.1|DSUZ
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC108021458|XP_016945678.1|DSUZ
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC108015254|XP_036676726.1|DSUZ
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC108012428|XP_016933280.1|DSUZ
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC108013549|XP_016934948.1|DSUZ
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC108012291|XP_016933082.2|DSUZ, LOC108013475|XP_016934846.1|DSUZ
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC108014126|XP_016935641.2|DSUZ
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC108021172|XP_016945242.2|DSUZ
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC108018628|XP_016941683.2|DSUZ, LOC118879035|XP_036677923.1|DSUZ
OG0000133	LOC115767636|XP_030567786.1|DNOV, LOC115768242|XP_030568628.1|DNOV, LOC115769034|XP_030569597.1|DNOV	LOC108008005|XP_016927274.1|DSUZ
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC108015612|XP_036674075.1|DSUZ
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC108005243|XP_016923925.1|DSUZ
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC108021390|XP_016945580.1|DSUZ
OG0000136	LOC115757764|XP_030554048.1|DNOV	LOC118877770|XP_036673688.1|DSUZ
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC108015817|XP_036674836.1|DSUZ
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC108013009|XP_016934085.1|DSUZ
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC108007948|XP_016927207.2|DSUZ
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC108007961|XP_016927220.1|DSUZ
