Orthogroup	DNOV.longest_only	DMAU.longest_only
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC117147510|XP_033170317.1|DMAU
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC117146062|XP_033167897.1|DMAU
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC117148009|XP_033171063.1|DMAU
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC117147633|XP_033170492.1|DMAU
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC117135280|XP_033151340.1|DMAU, LOC117143802|XP_033164537.1|DMAU, LOC117135279|XP_033151338.1|DMAU
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC117142412|XP_033162254.1|DMAU, LOC117142413|XP_033162256.1|DMAU, LOC117142411|XP_033162253.1|DMAU
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC117141841|XP_033161392.1|DMAU
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC117141839|XP_033161390.1|DMAU
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC117141837|XP_033161388.1|DMAU, LOC117141838|XP_033161389.1|DMAU
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC117142873|XP_033163031.1|DMAU
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC117150964|XP_033174035.1|DMAU, LOC117142874|XP_033163032.1|DMAU, LOC117145328|XP_033166821.1|DMAU, LOC117142495|XP_033162416.1|DMAU
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC117144480|XP_033165551.1|DMAU, LOC117143752|XP_033164456.1|DMAU
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC117143335|XP_033163890.1|DMAU
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC117143919|XP_033164725.1|DMAU
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC117146587|XP_033168799.1|DMAU
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC117135864|XP_033152284.1|DMAU
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC117143290|XP_033163776.1|DMAU
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC117141618|XP_033161029.1|DMAU
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC117137893|XP_033155518.1|DMAU
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC117139071|XP_033157072.1|DMAU
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC117140079|XP_033158722.1|DMAU
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC117135414|XP_033151458.1|DMAU
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC117147929|XP_033170959.1|DMAU
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC117138693|XP_033156843.1|DMAU
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC117140982|XP_033160124.1|DMAU
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC117148893|XP_033172490.1|DMAU
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC117137413|XP_033154736.1|DMAU
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC117146922|XP_033169442.1|DMAU
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC117139106|XP_033157130.1|DMAU
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC117139290|XP_033157411.1|DMAU
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC117139289|XP_033157410.1|DMAU
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC117139278|XP_033157396.1|DMAU
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC117136935|XP_033153969.1|DMAU
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC117136352|XP_033153109.1|DMAU
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC117136936|XP_033153970.1|DMAU
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC117138354|XP_033156291.1|DMAU
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC117142466|XP_033162348.1|DMAU
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC117142069|XP_033161840.1|DMAU
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC117139233|XP_033157330.1|DMAU
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC117141890|XP_033161477.1|DMAU
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC117139015|XP_033157000.1|DMAU
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC117139016|XP_033157001.1|DMAU
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC117141893|XP_033161485.1|DMAU
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC117141100|XP_033160313.1|DMAU
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC117145344|XP_033166850.1|DMAU, LOC117143595|XP_033164232.1|DMAU
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC117147320|XP_033170062.1|DMAU
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC117147206|XP_033169911.1|DMAU, LOC117148842|XP_033172387.1|DMAU, LOC117148840|XP_033172385.1|DMAU
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC117138525|XP_033156554.1|DMAU
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC117142441|XP_033162295.1|DMAU
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC117138466|XP_033156483.1|DMAU
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC117144652|XP_033165842.1|DMAU
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC117138008|XP_033155701.1|DMAU
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC117140111|XP_033158764.1|DMAU
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC117145393|XP_033166920.1|DMAU
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC117146596|XP_033168812.1|DMAU
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC117147316|XP_033170056.1|DMAU
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC117151011|XP_033174109.1|DMAU, LOC117151012|XP_033174110.1|DMAU
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC117151008|XP_033174106.1|DMAU
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC117151007|XP_033174105.1|DMAU
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC117137720|XP_033155183.1|DMAU, LOC117137725|XP_033155191.1|DMAU
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC117136966|XP_033154021.1|DMAU
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC117140435|XP_033159244.1|DMAU
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC117138620|XP_033156721.1|DMAU, LOC117135990|XP_033152496.1|DMAU
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC117142679|XP_033162708.1|DMAU
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC117143259|XP_033163721.1|DMAU
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC117145762|XP_033167461.1|DMAU, LOC117140536|XP_033159420.1|DMAU, LOC117146342|XP_033168371.1|DMAU, LOC117144457|XP_033165508.1|DMAU, LOC117144620|XP_033165809.1|DMAU
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC117145464|XP_033167065.1|DMAU
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC117136635|XP_033153517.1|DMAU
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC117137735|XP_033155207.1|DMAU
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC117136080|XP_033152640.1|DMAU
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC117136149|XP_033152757.1|DMAU, LOC117136148|XP_033152756.1|DMAU
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC117147902|XP_033170903.1|DMAU
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC117147219|XP_033169927.1|DMAU
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC117140352|XP_033159099.1|DMAU
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC117137209|XP_033154454.1|DMAU
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC117144166|XP_033165097.1|DMAU
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC117140390|XP_033159148.1|DMAU
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC117135926|XP_033152385.1|DMAU
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC117140408|XP_033159171.1|DMAU
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC117142383|XP_033162216.1|DMAU, LOC117144287|XP_033165282.1|DMAU
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC117143491|XP_033164095.1|DMAU
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC117141024|XP_033160189.1|DMAU
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC117137570|XP_033154966.1|DMAU
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC117137567|XP_033154963.1|DMAU
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC117140816|XP_033159812.1|DMAU
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC117140429|XP_033159236.1|DMAU
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC117145728|XP_033167368.1|DMAU
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC117150761|XP_033173689.1|DMAU
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC117146070|XP_033167902.1|DMAU
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC117145462|XP_033167023.1|DMAU
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC117143463|XP_033164065.1|DMAU
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC117145611|XP_033167217.1|DMAU
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC117143680|XP_033164356.1|DMAU, LOC117145639|XP_033167250.1|DMAU
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC117150555|XP_033173394.1|DMAU
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC117146845|XP_033169297.1|DMAU
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC117141136|XP_033160352.1|DMAU
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC117145630|XP_033167240.1|DMAU
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC117135195|XP_033151161.1|DMAU
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC117138374|XP_033156337.1|DMAU
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC117143020|XP_033163289.1|DMAU
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC117140669|XP_033159611.1|DMAU
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC117142871|XP_033163030.1|DMAU
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC117148294|XP_033171506.1|DMAU
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC117148254|XP_033171448.1|DMAU
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC117136517|XP_033153352.1|DMAU
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC117144118|XP_033165029.1|DMAU
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC117143502|XP_033164114.1|DMAU
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC117143503|XP_033164115.1|DMAU
OG0000101	LOC115769895|XP_030570771.1|DNOV	LOC117139588|XP_033157894.1|DMAU
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC117139153|XP_033157202.1|DMAU
OG0000101	LOC115769418|XP_030570086.1|DNOV	LOC117139589|XP_033157895.1|DMAU
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC117139587|XP_033157892.1|DMAU
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC117139591|XP_033157897.1|DMAU
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC117136562|XP_033153409.1|DMAU
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC117136840|XP_033153811.1|DMAU
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC117139741|XP_033158189.1|DMAU, LOC117140271|XP_033158987.1|DMAU
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC117140269|XP_033158986.1|DMAU
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC117136710|XP_033153622.1|DMAU
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC117139673|XP_033158041.1|DMAU
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC117140901|XP_033159956.1|DMAU
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC117139491|XP_033157704.1|DMAU, LOC117139490|XP_033157702.1|DMAU
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC117145209|XP_033166665.1|DMAU, LOC117140646|XP_033159577.1|DMAU
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC117143467|XP_033164071.1|DMAU
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC117138009|XP_033155703.1|DMAU, LOC117150529|XP_033173344.1|DMAU, LOC117150916|XP_033173959.1|DMAU, LOC117151094|XP_033174233.1|DMAU, LOC117136823|XP_033153786.1|DMAU, LOC117136822|XP_033153785.1|DMAU
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC117150480|XP_033173269.1|DMAU, LOC117150327|XP_033173057.1|DMAU, LOC117150326|XP_033173056.1|DMAU
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC117150298|XP_033173011.1|DMAU
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC117141555|XP_033160952.1|DMAU
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC117141556|XP_033160954.1|DMAU
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC117140295|XP_033159023.1|DMAU
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC117139048|XP_033157042.1|DMAU
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC117137612|XP_033155029.1|DMAU
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC117137549|XP_033154938.1|DMAU, LOC117136205|XP_033152849.1|DMAU
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC117147934|XP_033170970.1|DMAU, LOC117147426|XP_033170197.1|DMAU
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC117147670|XP_033170537.1|DMAU, LOC117147441|XP_033170213.1|DMAU
OG0000113	LOC115768193|XP_030568568.1|DNOV	LOC117137340|XP_033154626.1|DMAU
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC117144993|XP_033166357.1|DMAU
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC117150884|XP_033173909.1|DMAU, LOC117150882|XP_033173907.1|DMAU, LOC117150883|XP_033173908.1|DMAU
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC117150879|XP_033173904.1|DMAU
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC117150881|XP_033173906.1|DMAU
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC117145509|XP_033167088.1|DMAU
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC117145322|XP_033166809.1|DMAU
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC117140280|XP_033159003.1|DMAU
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC117140287|XP_033159016.1|DMAU
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC117140343|XP_033159086.1|DMAU
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC117140312|XP_033159052.1|DMAU
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC117135603|XP_033151847.1|DMAU
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC117143976|XP_033164804.1|DMAU
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC117144044|XP_033164905.1|DMAU
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC117144043|XP_033164903.1|DMAU
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC117135556|XP_033151747.1|DMAU
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC117140123|XP_033158778.1|DMAU
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC117147561|XP_033170393.1|DMAU
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC117142505|XP_033162432.1|DMAU
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC117142503|XP_033162430.1|DMAU, LOC117142506|XP_033162433.1|DMAU
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC117150526|XP_033173341.1|DMAU
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC117147492|XP_033170284.1|DMAU
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC117136699|XP_033153608.1|DMAU
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC117141442|XP_033160827.1|DMAU
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC117136062|XP_033152602.1|DMAU
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC117144217|XP_033165162.1|DMAU
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC117135459|XP_033151542.1|DMAU, LOC117137979|XP_033155643.1|DMAU
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC117136693|XP_033153599.1|DMAU, LOC117137964|XP_033155626.1|DMAU
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC117143411|XP_033163996.1|DMAU
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC117143914|XP_033164718.1|DMAU
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC117138013|XP_033155705.1|DMAU
OG0000126	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC117143550|XP_033164184.1|DMAU
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC117145521|XP_033167104.1|DMAU, LOC117144375|XP_033165393.1|DMAU
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC117145520|XP_033167103.1|DMAU
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC117143556|XP_033164189.1|DMAU
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC117137914|XP_033155550.1|DMAU
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC117135481|XP_033151591.1|DMAU
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC117145151|XP_033166582.1|DMAU
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC117148507|XP_033171802.1|DMAU
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC117141699|XP_033161197.1|DMAU
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC117150016|XP_033172785.1|DMAU
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC117148506|XP_033171801.1|DMAU
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC117141215|XP_033160465.1|DMAU
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC117139553|XP_033157837.1|DMAU
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC117139598|XP_033157920.1|DMAU, LOC117139597|XP_033157919.1|DMAU
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC117144921|XP_033166261.1|DMAU
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC117150678|XP_033173575.1|DMAU
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC117143533|XP_033164156.1|DMAU
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC117142577|XP_033162536.1|DMAU
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC117147586|XP_033170423.1|DMAU
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC117136536|XP_033153379.1|DMAU
OG0000136	LOC115757764|XP_030554048.1|DNOV	LOC117146552|XP_033168740.1|DMAU
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC117142436|XP_033162288.1|DMAU
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC117141313|XP_033160590.1|DMAU
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC117142218|XP_033161946.1|DMAU
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC117144842|XP_033166129.1|DMAU
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC117144893|XP_033166207.1|DMAU
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC117144843|XP_033166130.1|DMAU
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC117143412|XP_033163998.1|DMAU
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC117142087|XP_033161860.1|DMAU
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC117142084|XP_033161856.1|DMAU
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC117142085|XP_033161857.1|DMAU
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC117144738|XP_033165981.1|DMAU
OG0000142	LOC115760416|XP_030557579.1|DNOV	LOC117141681|XP_033161169.1|DMAU
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC117147848|XP_033170815.1|DMAU
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC117139731|XP_033158159.1|DMAU
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC117139733|XP_033158162.1|DMAU
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC117144371|XP_033165386.1|DMAU
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC117147010|XP_033169584.1|DMAU
OG0000144	LOC115759963|XP_030556972.1|DNOV	LOC117135856|XP_033152266.1|DMAU
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC117147647|XP_033170509.1|DMAU
OG0000145	LOC115760146|XP_030557215.1|DNOV	LOC117150257|XP_033172947.1|DMAU
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC117135678|XP_033151971.1|DMAU
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC117135670|XP_033151960.1|DMAU
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC117151092|XP_033174231.1|DMAU
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC117143658|XP_033164330.1|DMAU
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC117143659|XP_033164331.1|DMAU
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC117139177|XP_033157236.1|DMAU
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC117150291|XP_033173002.1|DMAU
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC117135137|XP_033151085.1|DMAU
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC117146834|XP_033169279.1|DMAU
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC117135142|XP_033151091.1|DMAU, LOC117147924|XP_033170943.1|DMAU, LOC117135135|XP_033151080.1|DMAU, LOC117135143|XP_033151092.1|DMAU, LOC117135144|XP_033151093.1|DMAU, LOC117135118|XP_033151026.1|DMAU
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC117139342|XP_033157479.1|DMAU
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC117140551|XP_033159438.1|DMAU
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC117139343|XP_033157480.1|DMAU
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC117139127|XP_033157164.1|DMAU
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC117144421|XP_033165454.1|DMAU
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC117142213|XP_033161940.1|DMAU, LOC117144420|XP_033165453.1|DMAU
OG0000152	LOC115765069|XP_030564304.1|DNOV	LOC117143305|XP_033163805.1|DMAU
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC117145368|XP_033166882.1|DMAU
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC117143459|XP_033164062.1|DMAU
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC117145283|XP_033166764.1|DMAU
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC117144748|XP_033165994.1|DMAU
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC117142020|XP_033161776.1|DMAU
OG0000155	LOC115770985|XP_030572334.1|DNOV	LOC117140364|XP_033159110.1|DMAU
OG0000155	LOC115771041|XP_030572440.1|DNOV	LOC117139054|XP_033157055.1|DMAU
OG0000155	LOC115771139|XP_030572570.1|DNOV	LOC117139051|XP_033157046.1|DMAU
OG0000157	LOC115760246|XP_030557364.1|DNOV	LOC117137965|XP_033155627.1|DMAU, LOC117136533|XP_033153373.1|DMAU
OG0000157	LOC115758115|XP_030554513.1|DNOV	LOC117136385|XP_033153168.1|DMAU
OG0000158	LOC115766606|XP_030566453.1|DNOV	LOC117136683|XP_033153585.1|DMAU
OG0000158	LOC115770345|XP_030571443.1|DNOV	LOC117141776|XP_033161299.1|DMAU
OG0000158	LOC115770346|XP_030571444.1|DNOV	LOC117142032|XP_033161788.1|DMAU
OG0000159	LOC115771513|XP_030573108.1|DNOV	LOC117140892|XP_033159937.1|DMAU
OG0000159	LOC115769762|XP_030570577.1|DNOV	LOC117140023|XP_033158644.1|DMAU
OG0000159	LOC115770281|XP_030571370.1|DNOV	LOC117140741|XP_033159708.1|DMAU
OG0000160	LOC115771865|XP_030573605.1|DNOV	LOC117144745|XP_033165989.1|DMAU
OG0000160	LOC115772049|XP_030573849.1|DNOV	LOC117145350|XP_033166857.1|DMAU
OG0000161	LOC115769694|XP_030570477.1|DNOV	LOC117139927|XP_033158502.1|DMAU
OG0000161	LOC115766849|XP_030566759.1|DNOV	LOC117146660|XP_033168893.1|DMAU
OG0000162	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV	LOC117141661|XP_033161142.1|DMAU, LOC117140399|XP_033159160.1|DMAU, LOC117150897|XP_033173929.1|DMAU
OG0000162	LOC115765477|XP_030564918.1|DNOV	LOC117137456|XP_033154794.1|DMAU
OG0000163	LOC115758981|XP_030555644.1|DNOV	LOC117139035|XP_033157027.1|DMAU
OG0000163	LOC115764662|XP_030563708.1|DNOV	LOC117148456|XP_033171722.1|DMAU
OG0000164	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV	LOC117136071|XP_033152616.1|DMAU
