Orthogroup	DNOV.longest_only	DEUG.longest_only
OG0000053	LOC115771866|XP_030573609.1|DNOV	LOC108104546|XP_017066176.1|DEUG
OG0000053	LOC115771921|XP_030573679.1|DNOV	LOC108104610|XP_017066273.1|DEUG
OG0000053	LOC115771855|XP_030573599.1|DNOV	LOC108104585|XP_017066235.1|DEUG
OG0000053	LOC115771936|XP_030573699.1|DNOV	LOC108113522|XP_017079606.1|DEUG
OG0000054	LOC115766043|XP_030565674.1|DNOV	LOC108116465|XP_017083884.1|DEUG
OG0000054	LOC115770765|XP_030572036.1|DNOV	LOC108116310|XP_017083589.1|DEUG, LOC108116309|XP_017083588.1|DEUG
OG0000054	LOC115766097|XP_030565772.1|DNOV	LOC108116517|XP_017083943.1|DEUG, LOC108116481|XP_017083903.1|DEUG
OG0000055	LOC115761443|XP_030559069.1|DNOV, LOC115761430|XP_030559056.1|DNOV, LOC115761433|XP_030559059.1|DNOV, LOC115761408|XP_030559028.1|DNOV	LOC108111360|XP_017076282.1|DEUG, LOC108112571|XP_017078103.1|DEUG, LOC108111359|XP_017076280.1|DEUG
OG0000056	LOC115764820|XP_030563929.1|DNOV	LOC108115632|XP_017082673.1|DEUG
OG0000056	LOC115764821|XP_030563930.1|DNOV	LOC108115634|XP_017082675.1|DEUG, LOC108115633|XP_017082674.1|DEUG
OG0000058	LOC115758934|XP_030555595.1|DNOV	LOC108111899|XP_017077025.1|DEUG, LOC108114779|XP_017081378.1|DEUG, LOC108114875|XP_017081520.1|DEUG, LOC108111925|XP_017077056.1|DEUG
OG0000058	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV	LOC108113468|XP_017079539.1|DEUG
OG0000058	LOC115766835|XP_030566732.1|DNOV	LOC108103231|XP_017064121.1|DEUG
OG0000059	LOC115764095|XP_030562808.1|DNOV	LOC108113647|XP_017079807.1|DEUG
OG0000059	LOC115764107|XP_030562822.1|DNOV	LOC108113544|XP_017079627.1|DEUG, LOC108113548|XP_017079631.1|DEUG
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC108113646|XP_017079806.1|DEUG
OG0000059	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC108113524|XP_017079604.1|DEUG
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC108103845|XP_017065030.1|DEUG
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC108103085|XP_017063927.1|DEUG
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC108115377|XP_017082302.1|DEUG
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC108104222|XP_017065654.1|DEUG
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC108103803|XP_017064973.1|DEUG
OG0000060	LOC115759170|XP_030555902.1|DNOV	LOC108110620|XP_017075208.1|DEUG
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC108105141|XP_017067063.1|DEUG
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC108105148|XP_017067072.1|DEUG
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC108105132|XP_017067054.1|DEUG
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC108105140|XP_017067062.1|DEUG
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC108118092|XP_017086134.1|DEUG
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC108106953|XP_017069718.1|DEUG, LOC108106952|XP_017069717.1|DEUG, LOC108115227|XP_017082074.1|DEUG, LOC108106954|XP_017069720.1|DEUG
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC108111516|XP_017076523.1|DEUG, LOC108111518|XP_017076525.1|DEUG, LOC108111515|XP_017076522.1|DEUG, LOC108104887|XP_017066708.1|DEUG
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC108114063|XP_017080306.1|DEUG
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC108113978|XP_017080208.1|DEUG
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC108113990|XP_017080222.1|DEUG, LOC108113962|XP_017080165.1|DEUG
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC108111755|XP_017076801.1|DEUG
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC108111216|XP_017076106.1|DEUG, LOC108111756|XP_017076802.1|DEUG, LOC108111472|XP_017076433.1|DEUG, LOC108111537|XP_017076550.1|DEUG, LOC108111531|XP_017076543.1|DEUG
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC108116142|XP_017083360.1|DEUG, LOC108115952|XP_017083078.1|DEUG
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC108114786|XP_017081387.1|DEUG
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC108116291|XP_017083569.1|DEUG
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC108110127|XP_017074522.1|DEUG
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC108112986|XP_017078881.1|DEUG
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC108110201|XP_017074664.1|DEUG
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC108108193|XP_017071634.1|DEUG
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC108104759|XP_017066483.1|DEUG
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC108107601|XP_017070655.1|DEUG
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC108113955|XP_017080157.1|DEUG
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC108109162|XP_017073074.1|DEUG
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC108117707|XP_017085744.1|DEUG
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC108107209|XP_017070114.1|DEUG
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC108113477|XP_017079549.1|DEUG
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC108105517|XP_017067632.1|DEUG
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC108113476|XP_017079548.1|DEUG
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC108117153|XP_017084908.1|DEUG
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC108113923|XP_017080119.1|DEUG
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC108113853|XP_017080051.1|DEUG
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC108113829|XP_017080027.1|DEUG
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC108113830|XP_017080028.1|DEUG
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC108112416|XP_017077748.1|DEUG
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC108112101|XP_017077339.1|DEUG
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC108112923|XP_017078801.1|DEUG
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC108115124|XP_017081864.1|DEUG
OG0000073	LOC115765214|XP_030564517.1|DNOV	LOC108102888|XP_017063576.1|DEUG
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC108107571|XP_017070620.1|DEUG
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC108108501|XP_017072057.1|DEUG
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC108117400|XP_017085296.1|DEUG
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC108117379|XP_017085261.1|DEUG
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC108117401|XP_017085297.1|DEUG
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC108117381|XP_017085265.1|DEUG
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC108107737|XP_017070877.1|DEUG
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC108111743|XP_017076786.1|DEUG, LOC108112539|XP_017077961.1|DEUG, LOC108111731|XP_017076774.1|DEUG
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC108103550|XP_017064568.1|DEUG
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC108103567|XP_017064581.1|DEUG
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC108109158|XP_017073068.1|DEUG
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC108109792|XP_017073986.1|DEUG
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC108107356|XP_017070344.1|DEUG
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC108116009|XP_017083176.1|DEUG
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC108108942|XP_017072686.1|DEUG
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC108108692|XP_017072286.1|DEUG
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC108115080|XP_017081817.1|DEUG
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC108115236|XP_017082120.1|DEUG
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC108105339|XP_017067321.1|DEUG
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC108110990|XP_017075788.1|DEUG, LOC108110575|XP_017075161.1|DEUG
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC108110510|XP_017075079.1|DEUG
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC108112927|XP_017078808.1|DEUG, LOC108112926|XP_017078807.1|DEUG
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC108112904|XP_017078751.1|DEUG
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC108102865|XP_017063558.1|DEUG
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC108112180|XP_017077478.1|DEUG
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC108115688|XP_017082745.1|DEUG, LOC108115689|XP_017082747.1|DEUG, LOC108115722|XP_017082784.1|DEUG
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC108116863|XP_017084418.1|DEUG, LOC108116862|XP_017084417.1|DEUG
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC108111226|XP_017076117.1|DEUG, LOC108111194|XP_017076078.1|DEUG, LOC108110427|XP_017074983.1|DEUG, LOC108111109|XP_017075947.1|DEUG, LOC108110531|XP_017075102.1|DEUG, LOC108110509|XP_017075078.1|DEUG
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC108111080|XP_017075904.1|DEUG
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC108112025|XP_017077258.1|DEUG
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC108112786|XP_017078554.1|DEUG
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC108112567|XP_017078019.1|DEUG
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC108112934|XP_017078816.1|DEUG
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC108110461|XP_017075018.1|DEUG
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC108105764|XP_017067973.1|DEUG
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC108110497|XP_017075066.1|DEUG
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC108114909|XP_017081575.1|DEUG
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC108105118|XP_017067040.1|DEUG
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC108113980|XP_017080211.1|DEUG
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC108112340|XP_017077658.1|DEUG
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC108114015|XP_017080251.1|DEUG
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC108116217|XP_017083494.1|DEUG, LOC108115116|XP_017081857.1|DEUG
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC108110281|XP_017074767.1|DEUG
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC108114313|XP_017080713.1|DEUG
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC108104816|XP_017066589.1|DEUG
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC108104868|XP_017066681.1|DEUG
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC108107791|XP_017070990.1|DEUG
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC108102781|XP_017063431.1|DEUG
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC108116035|XP_017083214.1|DEUG
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC108104140|XP_017065530.1|DEUG
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC108116874|XP_017084454.1|DEUG
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC108117005|XP_017084662.1|DEUG
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC108113681|XP_017079847.1|DEUG
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC108113814|XP_017080011.1|DEUG
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC108113547|XP_017079630.1|DEUG, LOC108113683|XP_017079849.1|DEUG
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC108106152|XP_017068542.1|DEUG
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC108117628|XP_017085645.1|DEUG
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC108113907|XP_017080103.1|DEUG
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC108115240|XP_017082086.1|DEUG
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC108107140|XP_017070033.1|DEUG
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC108105161|XP_017067089.1|DEUG
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC108105237|XP_017067197.1|DEUG
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC108114809|XP_017081419.1|DEUG
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC108111754|XP_017076799.1|DEUG
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC108103640|XP_017064680.1|DEUG
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC108103645|XP_017064690.1|DEUG
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC108112739|XP_017078466.1|DEUG
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC108113550|XP_017079633.1|DEUG
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC108111672|XP_017076695.1|DEUG
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC108111637|XP_017076657.1|DEUG
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC108108528|XP_017072088.1|DEUG, LOC108108399|XP_017071941.1|DEUG
OG0000101	LOC115769418|XP_030570086.1|DNOV	LOC108108398|XP_017071939.1|DEUG
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC108108525|XP_017072086.1|DEUG
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC108108529|XP_017072089.1|DEUG
OG0000101	LOC115769860|XP_030570709.1|DNOV	LOC108108526|XP_017072087.1|DEUG
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC108112823|XP_017078615.1|DEUG
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC108104532|XP_017066151.1|DEUG
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC108108264|XP_017071711.1|DEUG, LOC108108575|XP_017072156.1|DEUG
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC108108573|XP_017072153.1|DEUG
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC108106655|XP_017069366.1|DEUG
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC108114702|XP_017081288.1|DEUG
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC108108275|XP_017071764.1|DEUG
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC108114429|XP_017080906.1|DEUG
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC108116860|XP_017084411.1|DEUG, LOC108116802|XP_017084339.1|DEUG, LOC108113904|XP_017080100.1|DEUG
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC108109406|XP_017073392.1|DEUG
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC108109430|XP_017073419.1|DEUG, LOC108109438|XP_017073428.1|DEUG
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC108112143|XP_017077380.1|DEUG, LOC108118400|XP_017086565.1|DEUG, LOC108118402|XP_017086567.1|DEUG, LOC108118430|XP_017086601.1|DEUG, LOC108118401|XP_017086566.1|DEUG, LOC108118431|XP_017086602.1|DEUG, LOC108112145|XP_017077381.1|DEUG, LOC108112146|XP_017077382.1|DEUG
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC108110457|XP_017075013.1|DEUG, LOC108110593|XP_017075180.1|DEUG
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC108111190|XP_017076066.1|DEUG
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC108102707|XP_017063338.1|DEUG
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC108102709|XP_017063339.1|DEUG
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC108102713|XP_017063342.1|DEUG
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC108102757|XP_017063405.1|DEUG
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC108108929|XP_017072669.1|DEUG
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC108108945|XP_017072689.1|DEUG, LOC108108912|XP_017072651.1|DEUG, LOC108108887|XP_017072593.1|DEUG
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC108117698|XP_017085724.1|DEUG, LOC108103986|XP_017065262.1|DEUG
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC108109712|XP_017073832.1|DEUG, LOC108109713|XP_017073833.1|DEUG
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC108115254|XP_017082100.1|DEUG
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC108104067|XP_017065417.1|DEUG
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC108104063|XP_017065414.1|DEUG
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC108104065|XP_017065416.1|DEUG
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC108113693|XP_017079859.1|DEUG
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC108113810|XP_017080008.1|DEUG, LOC108113669|XP_017079834.1|DEUG
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC108105784|XP_017067999.1|DEUG
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC108105785|XP_017068000.1|DEUG
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC108105786|XP_017068001.1|DEUG
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC108105788|XP_017068004.1|DEUG
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC108105815|XP_017068045.1|DEUG
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC108108384|XP_017071922.1|DEUG
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC108108359|XP_017071890.1|DEUG
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC108108370|XP_017071907.1|DEUG
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC108105484|XP_017067590.1|DEUG
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC108106341|XP_017068810.1|DEUG
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC108104718|XP_017066428.1|DEUG
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC108103118|XP_017063973.1|DEUG, LOC108103117|XP_017063972.1|DEUG
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC108105232|XP_017067189.1|DEUG
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC108105221|XP_017067172.1|DEUG, LOC108105223|XP_017067174.1|DEUG, LOC108114347|XP_017080817.1|DEUG, LOC108105242|XP_017067206.1|DEUG, LOC108111651|XP_017076671.1|DEUG
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC108111528|XP_017076541.1|DEUG
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC108117063|XP_017084727.1|DEUG
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC108104772|XP_017066497.1|DEUG
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC108110643|XP_017075233.1|DEUG
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC108107365|XP_017070356.1|DEUG
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC108116127|XP_017083340.1|DEUG
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC108112716|XP_017078437.1|DEUG, LOC108104451|XP_017066003.1|DEUG
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC108104471|XP_017066025.1|DEUG, LOC108104442|XP_017065992.1|DEUG
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC108115856|XP_017082970.1|DEUG
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC108116946|XP_017084583.1|DEUG
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC108112733|XP_017078459.1|DEUG
OG0000126	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC108105748|XP_017067954.1|DEUG
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC108115091|XP_017081827.1|DEUG, LOC108115096|XP_017081833.1|DEUG
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC108115084|XP_017081821.1|DEUG
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC108115089|XP_017081825.1|DEUG
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC108109273|XP_017073251.1|DEUG
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC108109071|XP_017072912.1|DEUG
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC108115073|XP_017081810.1|DEUG
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC108109745|XP_017073897.1|DEUG
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC108114735|XP_017081334.1|DEUG
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC108111075|XP_017075896.1|DEUG
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC108109744|XP_017073896.1|DEUG
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC108107960|XP_017071288.1|DEUG
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC108107809|XP_017071029.1|DEUG
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC108108154|XP_017071576.1|DEUG, LOC108108122|XP_017071527.1|DEUG
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC108116900|XP_017084499.1|DEUG
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC108104026|XP_017065347.1|DEUG
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC108105278|XP_017067256.1|DEUG
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC108109201|XP_017073131.1|DEUG
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC108103949|XP_017065202.1|DEUG
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC108110874|XP_017075610.1|DEUG
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC108115329|XP_017082228.1|DEUG
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC108114102|XP_017080350.1|DEUG
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC108109574|XP_017073640.1|DEUG
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC108109499|XP_017073527.1|DEUG
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC108109498|XP_017073526.1|DEUG
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC108109500|XP_017073528.1|DEUG
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC108115857|XP_017082972.1|DEUG
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC108109891|XP_017074182.1|DEUG
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC108109892|XP_017074185.1|DEUG
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC108109767|XP_017073929.1|DEUG
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC108116624|XP_017084090.1|DEUG
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC108103419|XP_017064365.1|DEUG
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC108108638|XP_017072228.1|DEUG
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC108108427|XP_017071968.1|DEUG
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC108116153|XP_017083378.1|DEUG
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC108102991|XP_017063793.1|DEUG
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC108103172|XP_017064046.1|DEUG
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC108118396|XP_017086561.1|DEUG, LOC108118475|XP_017086691.1|DEUG
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC108104138|XP_017065528.1|DEUG
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC108113204|XP_017079230.1|DEUG
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC108113214|XP_017079257.1|DEUG
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC108110466|XP_017075022.1|DEUG
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC108110421|XP_017074977.1|DEUG
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC108112239|XP_017077549.1|DEUG
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC108105100|XP_017067024.1|DEUG
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC108115738|XP_017082797.1|DEUG, LOC108110730|XP_017075413.1|DEUG, LOC108115786|XP_017082848.1|DEUG, LOC108115789|XP_017082850.1|DEUG, LOC108115788|XP_017082849.1|DEUG
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC108114033|XP_017080269.1|DEUG
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC108113934|XP_017080130.1|DEUG
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC108108200|XP_017071641.1|DEUG
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC108115981|XP_017083130.1|DEUG
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC108116629|XP_017084097.1|DEUG, LOC108115980|XP_017083128.1|DEUG
