Orthogroup	DNOV.longest_only	DSIM.longest_only
OG0000058	LOC115758934|XP_030555595.1|DNOV	LOC6735235|XP_016028557.1|DSIM, LOC6732889|XP_002079994.1|DSIM, LOC6735234|XP_002082207.1|DSIM, LOC6735232|XP_002082205.1|DSIM
OG0000058	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV	LOC6731187|XP_002078346.1|DSIM
OG0000058	LOC115766835|XP_030566732.1|DNOV	LOC6725215|XP_002106238.1|DSIM
OG0000059	LOC115764095|XP_030562808.1|DNOV	LOC6729758|XP_002105064.1|DSIM
OG0000059	LOC115764107|XP_030562822.1|DNOV	LOC6729756|XP_002105062.1|DSIM, LOC6729755|XP_002105061.1|DSIM
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC6729757|XP_002105063.1|DSIM
OG0000059	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC6729751|XP_002105057.1|DSIM
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC6740094|XP_016039113.1|DSIM
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC6732627|XP_002079746.2|DSIM
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC27207681|XP_016033309.1|DSIM
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC27206381|XP_016037061.1|DSIM
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC6725775|XP_002106774.1|DSIM
OG0000060	LOC115759170|XP_030555902.1|DNOV	LOC6730742|XP_002077910.1|DSIM
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC6732437|XP_002079558.1|DSIM
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC6732443|XP_002079564.1|DSIM
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC6732439|XP_002079560.1|DSIM
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC6732440|XP_002079561.1|DSIM
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC6740030|XP_002076916.1|DSIM
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC6732805|XP_002079918.1|DSIM, LOC6726783|XP_002102191.1|DSIM, LOC6732806|XP_002079919.1|DSIM
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC6727842|XP_002103201.1|DSIM, LOC6727843|XP_002103202.1|DSIM, LOC6727841|XP_002103200.1|DSIM
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC27208797|XP_016031320.1|DSIM
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC6737522|XP_002084358.1|DSIM
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC6737523|XP_002084359.2|DSIM, LOC6737524|XP_016031319.1|DSIM
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC6728371|XP_002103719.1|DSIM
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC6731536|XP_002078683.1|DSIM, LOC6728370|XP_002103718.1|DSIM, LOC6727792|XP_002103153.2|DSIM, LOC6727793|XP_016034382.1|DSIM
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC6726978|XP_002102379.1|DSIM, LOC6729920|XP_002105222.1|DSIM
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC6733106|XP_002080183.1|DSIM
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC6727922|XP_002103277.1|DSIM
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC6725614|XP_002106621.2|DSIM
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC6735832|XP_002082742.1|DSIM
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC6727258|XP_016033773.1|DSIM
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC6736894|XP_016030541.1|DSIM
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC6733725|XP_016026693.1|DSIM
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC6736893|XP_002083746.1|DSIM
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC6738999|XP_016032827.1|DSIM
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC6735356|XP_016028689.1|DSIM
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC6726193|XP_016040252.1|DSIM
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC6731198|XP_002078357.1|DSIM
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC6724811|XP_016037593.1|DSIM
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC6731197|XP_016023746.1|DSIM
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC6739846|XP_002076739.1|DSIM
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC6737710|XP_039150099.1|DSIM
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC6737960|XP_016031706.1|DSIM
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC6737959|XP_039149304.1|DSIM
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC6737961|XP_002084777.1|DSIM
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC6734771|XP_002081774.1|DSIM
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC6734779|XP_002081782.1|DSIM
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC6734773|XP_016027978.1|DSIM
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC6735060|XP_016028345.1|DSIM
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC6739755|XP_039150533.1|DSIM
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC6736960|XP_002083807.1|DSIM
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC27206301|XP_016032324.1|DSIM
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC6737411|XP_016031172.1|DSIM
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC6737413|XP_002084251.2|DSIM
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC6737412|XP_016031174.1|DSIM
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC6737410|XP_002084248.1|DSIM
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC6736800|XP_016030455.1|DSIM
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC6728433|XP_016035035.1|DSIM, LOC6728430|XP_016035033.1|DSIM
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC6726415|XP_002107372.3|DSIM
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC120285241|XP_039152396.1|DSIM, LOC6726417|XP_039154080.1|DSIM, LOC120285274|XP_039152667.1|DSIM
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC6735263|XP_002082233.1|DSIM
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC6728793|XP_002104128.1|DSIM
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC27208378|XP_016029441.1|DSIM
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC6739786|XP_016036667.1|DSIM
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC6735299|XP_002082259.1|DSIM
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC6739023|XP_002085818.1|DSIM
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC6727087|XP_002102484.1|DSIM
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC6727351|XP_016040222.1|DSIM
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC6726287|XP_002107248.2|DSIM
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC6730899|XP_016023328.1|DSIM
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC6730900|XP_002078064.2|DSIM
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC6730901|XP_002078065.1|DSIM
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC6734869|XP_002081870.3|DSIM, LOC6734871|XP_039147232.1|DSIM
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC6734800|XP_002081803.1|DSIM
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC6736307|XP_002083191.1|DSIM
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC6735734|XP_016029105.1|DSIM
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC6729147|XP_002104468.1|DSIM
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC6728152|XP_002103502.1|DSIM
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC6731833|XP_002078968.2|DSIM, LOC6731564|XP_002078705.1|DSIM, LOC6731563|XP_016024230.1|DSIM, LOC6731560|XP_002078701.1|DSIM, LOC6731562|XP_016024229.1|DSIM
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC6731834|XP_002078969.1|DSIM
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC6735164|XP_016028449.1|DSIM
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC6734690|XP_002081697.1|DSIM
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC6733406|XP_039148680.1|DSIM
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC6735244|XP_002082217.1|DSIM
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC6731703|XP_002078839.2|DSIM
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC6732326|XP_002079454.1|DSIM
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC6731729|XP_002078864.1|DSIM
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC6733235|XP_016026114.1|DSIM
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC6731877|XP_039147209.1|DSIM
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC6737664|XP_016031426.1|DSIM
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC6734839|XP_002081841.1|DSIM
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC27206292|XP_016031427.1|DSIM
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC6727037|XP_002102435.1|DSIM, LOC6727103|XP_002102496.1|DSIM
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC6728738|XP_002104073.1|DSIM
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC6737468|XP_002084304.1|DSIM
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC6733740|XP_002080786.2|DSIM
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC6733746|XP_016026706.1|DSIM
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC6736772|XP_002083628.1|DSIM
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC6736298|XP_016029779.1|DSIM
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC6730014|XP_016036778.1|DSIM
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC6732003|XP_016024679.1|DSIM
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC6727564|XP_016034162.1|DSIM
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC6727565|XP_016034164.1|DSIM
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC6729582|XP_002104890.2|DSIM
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC6729585|XP_002104893.2|DSIM
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC6729663|XP_002104969.1|DSIM, LOC6729583|XP_002104891.1|DSIM
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC6731455|XP_016024109.1|DSIM
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC6725499|XP_002106513.1|DSIM
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC6737538|XP_002084373.2|DSIM
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC6726915|XP_002102317.1|DSIM
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC6732786|XP_016025498.1|DSIM
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC6732455|XP_002079575.1|DSIM
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC6728671|XP_016035335.1|DSIM
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC6732853|XP_002079963.2|DSIM
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC6728369|XP_002103717.1|DSIM
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC6724926|XP_002105963.2|DSIM
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC6724923|XP_016037782.1|DSIM
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC27209016|XP_016028054.1|DSIM
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC6729668|XP_002104974.2|DSIM
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC6728116|XP_002103467.2|DSIM
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC6728117|XP_002103468.1|DSIM
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC27207047|XP_016032497.2|DSIM
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC6738674|XP_016032493.2|DSIM
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC120284835|XP_039150176.1|DSIM
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC6735023|XP_002082004.1|DSIM
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC6733641|XP_016026602.1|DSIM
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC6737362|XP_002084200.1|DSIM, LOC6738500|XP_002085306.1|DSIM
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC27207409|XP_016032345.1|DSIM
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC6733940|XP_016026992.1|DSIM
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC6738313|XP_002085123.2|DSIM
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC6731627|XP_002078767.1|DSIM
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC6738320|XP_016032165.1|DSIM, LOC6738319|XP_002085129.2|DSIM
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC6727357|XP_002102742.2|DSIM, LOC6737448|XP_039150302.1|DSIM, LOC6737449|XP_002084285.3|DSIM
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC6728924|XP_002104252.1|DSIM
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC6728929|XP_002104257.2|DSIM, LOC6728930|XP_002104258.1|DSIM
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC6735822|XP_002082732.2|DSIM, LOC6732592|XP_002079711.1|DSIM, LOC6732593|XP_002079712.2|DSIM, LOC6732591|XP_002079710.1|DSIM, LOC6739496|XP_002076393.1|DSIM
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC6731858|XP_002078993.1|DSIM, LOC6731857|XP_016024540.1|DSIM
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC27208206|XP_016024529.1|DSIM
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC6737135|XP_002083982.1|DSIM
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC6737136|XP_002083983.2|DSIM
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC6737137|XP_002083984.1|DSIM
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC6737138|XP_002083985.1|DSIM
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC6735301|XP_002082261.1|DSIM
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC6735304|XP_002082264.1|DSIM, LOC6739475|XP_002076375.1|DSIM
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC6726584|XP_002107536.1|DSIM, LOC6726167|XP_002107143.1|DSIM
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC6726553|XP_002107507.1|DSIM, LOC6726552|XP_002107506.1|DSIM
OG0000113	LOC115768193|XP_030568568.1|DNOV	LOC6734348|XP_002081369.1|DSIM
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC6726892|XP_002102294.1|DSIM
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC27208211|XP_016024714.1|DSIM, LOC27207189|XP_016024713.1|DSIM, LOC27207795|XP_016024715.1|DSIM
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC27206508|XP_016024716.1|DSIM
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC27206554|XP_016024717.1|DSIM
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC6729593|XP_002104901.1|DSIM
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC6729599|XP_016036240.1|DSIM
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC6732271|XP_016024938.1|DSIM
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC6732270|XP_002079399.2|DSIM
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC27208966|XP_016024937.1|DSIM
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC6732269|XP_002079398.1|DSIM
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC6732291|XP_002079420.1|DSIM
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC6728692|XP_002104028.2|DSIM
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC6728690|XP_016035360.2|DSIM
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC6728691|XP_002104027.1|DSIM
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC6734025|XP_016027044.1|DSIM
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC6734420|XP_002081440.1|DSIM
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC6725520|XP_002106533.1|DSIM
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC6728083|XP_002103435.1|DSIM
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC6728081|XP_002103433.1|DSIM, LOC6728082|XP_002103434.1|DSIM
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC6730645|XP_016023081.1|DSIM
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC6725674|XP_016038931.1|DSIM
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC6733724|XP_039148554.1|DSIM
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC6730941|XP_039154462.1|DSIM
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC6736097|XP_002082998.1|DSIM
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC6726984|XP_002102385.2|DSIM
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC6734813|XP_002081816.1|DSIM, LOC27208977|XP_016026539.1|DSIM
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC6733578|XP_002080632.2|DSIM, LOC6733588|XP_016026546.1|DSIM
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC6729834|XP_016036531.1|DSIM
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC6728310|XP_002103659.2|DSIM
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC6734770|XP_002081773.1|DSIM
OG0000126	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC6732374|XP_016025028.1|DSIM
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC6727120|XP_016033596.1|DSIM, LOC6727121|XP_002102514.1|DSIM
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC6727119|XP_002102512.1|DSIM
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC6727118|XP_016033595.1|DSIM
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC6735515|XP_016028855.1|DSIM
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC6735513|XP_016028854.1|DSIM
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC6727189|XP_039151032.1|DSIM
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC27207923|XP_016038346.1|DSIM
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC6737662|XP_016031425.1|DSIM
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC27209404|XP_016024417.1|DSIM
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC27208978|XP_016038348.1|DSIM
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC6736999|XP_002083846.2|DSIM
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC6736995|XP_002083842.1|DSIM
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC6736996|XP_002083843.1|DSIM, LOC6736998|XP_002083845.2|DSIM
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC6728271|XP_016034905.1|DSIM
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC6732065|XP_002079197.1|DSIM
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC6727586|XP_002102965.1|DSIM
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC6728063|XP_016034682.1|DSIM
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC6725777|XP_002106776.1|DSIM
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC6731882|XP_016024555.1|DSIM
OG0000136	LOC115757764|XP_030554048.1|DNOV	LOC27207776|XP_016039307.2|DSIM
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC6739695|XP_039150368.1|DSIM
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC6737058|XP_016030680.1|DSIM
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC6728889|XP_002104222.2|DSIM
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC6728888|XP_002104221.2|DSIM
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC27207568|XP_016035580.1|DSIM
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC6728887|XP_002104220.2|DSIM
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC6739774|XP_016036532.1|DSIM
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC6737296|XP_016031007.1|DSIM
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC6737295|XP_002084135.1|DSIM
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC6737294|XP_002084134.2|DSIM
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC6729412|XP_016036060.2|DSIM
OG0000142	LOC115760416|XP_030557579.1|DNOV	LOC6740747|XP_016033059.1|DSIM
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC6725439|XP_039152649.1|DSIM
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC6738586|XP_002085390.1|DSIM
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC6738585|XP_002085389.2|DSIM
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC6728034|XP_016034649.1|DSIM
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC6725945|XP_016039294.1|DSIM
OG0000144	LOC115759963|XP_030556972.1|DNOV	LOC27206935|XP_039148698.1|DSIM, LOC120284921|XP_039150355.1|DSIM
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC27207725|XP_016038719.1|DSIM
OG0000145	LOC115760146|XP_030557215.1|DNOV	LOC6732521|XP_002079640.1|DSIM
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC6732519|XP_002079638.2|DSIM
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC6732520|XP_002079639.1|DSIM
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC6732125|XP_002079257.2|DSIM
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC6726955|XP_002102357.1|DSIM
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC6726954|XP_002102356.1|DSIM
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC6730876|XP_016023300.1|DSIM
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC27208895|XP_016024272.1|DSIM
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC6731362|XP_002078516.2|DSIM
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC6726522|XP_002107478.1|DSIM
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC6740630|XP_016023047.2|DSIM, LOC27206529|XP_039151345.1|DSIM, LOC6730607|XP_002077786.1|DSIM, LOC27207898|XP_016023046.1|DSIM, LOC6730608|XP_002077787.2|DSIM, LOC6730609|XP_002077788.1|DSIM
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC6738805|XP_002085605.1|DSIM
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC6738810|XP_002085610.1|DSIM
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC6738809|XP_002085609.1|DSIM
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC6737742|XP_002084571.1|DSIM
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC6729998|XP_002105292.1|DSIM
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC6729300|XP_002104617.1|DSIM, LOC6729999|XP_016036765.1|DSIM, LOC27206197|XP_039151544.1|DSIM
OG0000152	LOC115765069|XP_030564304.1|DNOV	LOC6730000|XP_016036767.1|DSIM
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC6728123|XP_016034743.1|DSIM
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC6728126|XP_002103477.1|DSIM
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC6728125|XP_002103476.2|DSIM
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC6729178|XP_002104499.2|DSIM
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC27206855|XP_016031941.1|DSIM
OG0000155	LOC115770985|XP_030572334.1|DNOV	LOC6737150|XP_002083997.1|DSIM
OG0000155	LOC115771041|XP_030572440.1|DNOV	LOC27206885|XP_039149275.1|DSIM
OG0000155	LOC115771139|XP_030572570.1|DNOV	LOC6737146|XP_002083993.2|DSIM
OG0000157	LOC115760246|XP_030557364.1|DNOV	LOC6733589|XP_002080643.2|DSIM, LOC6733579|XP_002080633.1|DSIM
OG0000157	LOC115758115|XP_030554513.1|DNOV	LOC6733590|XP_002080644.1|DSIM
OG0000158	LOC115766606|XP_030566453.1|DNOV	LOC120284218|XP_039148835.1|DSIM
OG0000158	LOC115770345|XP_030571443.1|DNOV	LOC6737096|XP_002083943.2|DSIM
OG0000158	LOC115770346|XP_030571444.1|DNOV	LOC6737097|XP_002083944.2|DSIM
