Orthogroup	DNOV.longest_only	DBIA.longest_only
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC108025519|XP_016951529.1|DBIA
OG0000059	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC108025314|XP_016951213.1|DBIA
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC108031902|XP_016961196.1|DBIA
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC108033390|XP_016963198.1|DBIA
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC108023813|XP_016948948.1|DBIA
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC108025323|XP_016951236.1|DBIA
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC108024403|XP_016949804.1|DBIA
OG0000060	LOC115759170|XP_030555902.1|DNOV	LOC108027722|XP_016954764.1|DBIA
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC108032412|XP_016961721.1|DBIA
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC108032443|XP_016961757.1|DBIA
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC108032400|XP_016961710.1|DBIA
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC108032401|XP_016961711.1|DBIA
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC108024224|XP_016949584.1|DBIA
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC108033678|XP_016963623.1|DBIA, LOC108033486|XP_016963314.1|DBIA
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC108024640|XP_016950181.1|DBIA, LOC108024653|XP_016950205.1|DBIA, LOC108024632|XP_016950168.1|DBIA
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC108034681|XP_016965111.1|DBIA
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC108035615|XP_016966791.1|DBIA
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC108035614|XP_016966789.1|DBIA, LOC108034510|XP_016964923.1|DBIA
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC108027234|XP_016954057.1|DBIA
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC108027236|XP_016954058.1|DBIA, LOC108023319|XP_016948114.1|DBIA, LOC108023329|XP_016948142.1|DBIA, LOC108023328|XP_016948127.1|DBIA
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC108027312|XP_016954195.1|DBIA, LOC108024442|XP_016949849.1|DBIA
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC108033498|XP_016963327.1|DBIA
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC108026077|XP_016952264.1|DBIA
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC108025758|XP_016951842.1|DBIA
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC108022830|XP_016947464.1|DBIA
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC108027215|XP_016954031.1|DBIA
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC108028025|XP_016955150.1|DBIA
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC108036631|XP_016968394.1|DBIA
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC108028052|XP_016955180.1|DBIA
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC108028075|XP_016955204.1|DBIA
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC108029590|XP_016957445.1|DBIA
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC108027565|XP_016954535.1|DBIA
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC108022204|XP_016946546.1|DBIA
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC108032380|XP_016961690.1|DBIA, LOC108034332|XP_016964700.1|DBIA
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC108028712|XP_016956151.1|DBIA
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC108033786|XP_016963881.1|DBIA
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC108023296|XP_016948086.1|DBIA
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC108034500|XP_016964894.1|DBIA
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC108034394|XP_016964765.1|DBIA
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC108036662|XP_016968433.1|DBIA
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC108036290|XP_016967791.1|DBIA
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC108036249|XP_016967747.1|DBIA
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC108022685|XP_016947244.1|DBIA
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC108027157|XP_016953875.1|DBIA
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC108028307|XP_016955519.1|DBIA
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC108028433|XP_016955751.1|DBIA
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC108030338|XP_016958695.1|DBIA
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC108031173|XP_016959885.1|DBIA
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC108031227|XP_016959955.1|DBIA
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC108030349|XP_016958707.1|DBIA
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC108035061|XP_016965936.1|DBIA
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC108031057|XP_016959747.1|DBIA, LOC108031198|XP_016959909.1|DBIA
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC108027529|XP_016954462.1|DBIA
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC108027531|XP_016954464.1|DBIA
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC108026696|XP_016953273.1|DBIA
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC108032098|XP_016961415.1|DBIA
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC108026817|XP_016953471.1|DBIA
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC108024645|XP_016950184.1|DBIA
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC108026559|XP_016952999.1|DBIA
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC108030890|XP_016959551.1|DBIA
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC108027078|XP_016953782.1|DBIA
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC108027590|XP_016954597.1|DBIA
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC108023624|XP_016948723.1|DBIA
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC108029252|XP_016956936.1|DBIA, LOC108029253|XP_016956937.1|DBIA
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC108028935|XP_016956443.1|DBIA, LOC108029251|XP_016956935.1|DBIA
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC108029014|XP_016956549.1|DBIA
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC108023084|XP_016947826.1|DBIA, LOC108022970|XP_016947684.1|DBIA
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC108036474|XP_016968140.1|DBIA
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC108026719|XP_016953316.1|DBIA
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC108032144|XP_016961473.1|DBIA
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC108030979|XP_016959668.1|DBIA, LOC108030981|XP_016959669.1|DBIA, LOC108030982|XP_016959670.1|DBIA
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC108034224|XP_016964555.1|DBIA, LOC108036802|XP_016968638.1|DBIA, LOC108036697|XP_016968476.1|DBIA, LOC108036696|XP_016968475.1|DBIA
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC108034049|XP_016964289.1|DBIA
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC108029487|XP_016957244.1|DBIA
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC108030446|XP_016958828.1|DBIA
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC108030036|XP_016958096.1|DBIA
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC108026716|XP_016953312.1|DBIA
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC108033838|XP_016963957.1|DBIA
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC108032464|XP_016961778.1|DBIA
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC108033704|XP_016963704.1|DBIA
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC108030164|XP_016958382.1|DBIA
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC108029008|XP_016956541.1|DBIA
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC108028140|XP_016955285.1|DBIA
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC108036273|XP_016967772.1|DBIA
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC108028134|XP_016955279.1|DBIA
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC108027303|XP_016954184.1|DBIA, LOC108027149|XP_016953860.1|DBIA
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC108031913|XP_016961170.1|DBIA
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC108034931|XP_016965678.1|DBIA
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC108036323|XP_016967826.1|DBIA
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC108036321|XP_016967823.1|DBIA
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC108035651|XP_016966846.1|DBIA
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC108029154|XP_016956781.1|DBIA
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC108026296|XP_016952657.1|DBIA
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC108034140|XP_016964423.1|DBIA
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC108024396|XP_016949800.1|DBIA
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC108025529|XP_016951546.1|DBIA
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC108026462|XP_016952892.1|DBIA
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC108026448|XP_016952876.1|DBIA
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC108026029|XP_016952209.1|DBIA, LOC108026468|XP_016952900.1|DBIA
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC108036087|XP_016967526.1|DBIA
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC108023730|XP_016948856.1|DBIA
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC108034459|XP_016964832.1|DBIA
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC108027023|XP_016953706.1|DBIA
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC108034354|XP_016964729.1|DBIA
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC108032607|XP_016962024.1|DBIA
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC108024684|XP_016950250.1|DBIA
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC108032371|XP_016961681.1|DBIA
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC108027233|XP_016954056.1|DBIA
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC108023646|XP_016948752.1|DBIA
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC108023711|XP_016948830.1|DBIA
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC108036385|XP_016967979.1|DBIA
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC108026088|XP_016952275.1|DBIA
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC108031432|XP_016960333.1|DBIA
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC108031433|XP_016960334.1|DBIA
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC108035923|XP_016967190.1|DBIA
OG0000101	LOC115769860|XP_030570709.1|DNOV	LOC108035925|XP_016967202.1|DBIA
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC108022873|XP_016947552.1|DBIA
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC108036452|XP_016968100.1|DBIA
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC108028249|XP_016955425.1|DBIA, LOC108028438|XP_016955757.1|DBIA
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC108028436|XP_016955755.1|DBIA
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC108022796|XP_016947418.1|DBIA
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC108035283|XP_016966339.1|DBIA
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC108032687|XP_016962152.1|DBIA
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC108034535|XP_016964949.1|DBIA, LOC108034533|XP_016964948.1|DBIA
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC108023041|XP_016947774.1|DBIA, LOC108031043|XP_016959733.1|DBIA, LOC108033270|XP_016963024.1|DBIA, LOC108029331|XP_016957015.1|DBIA
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC108031026|XP_016959715.1|DBIA
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC108031245|XP_016959970.1|DBIA, LOC108031263|XP_016959991.1|DBIA
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC108022138|XP_016946469.1|DBIA, LOC108033551|XP_016963385.1|DBIA, LOC108033276|XP_016963031.1|DBIA, LOC108032344|XP_016961643.1|DBIA, LOC108033603|XP_016963445.1|DBIA, LOC108033277|XP_016963032.1|DBIA, LOC108033599|XP_016963440.1|DBIA, LOC108022432|XP_016946806.1|DBIA, LOC108022139|XP_016946470.1|DBIA, LOC108022140|XP_016946471.1|DBIA
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC108033292|XP_016963047.1|DBIA, LOC108034197|XP_016964514.1|DBIA
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC108034262|XP_016964608.1|DBIA
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC108028113|XP_016955251.1|DBIA
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC108028807|XP_016956281.1|DBIA
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC108028040|XP_016955167.1|DBIA
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC108028752|XP_016956212.1|DBIA
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC108026543|XP_016952982.1|DBIA
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC108026931|XP_016953634.1|DBIA
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC108027552|XP_016954506.1|DBIA, LOC108023986|XP_016949205.1|DBIA
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC108027490|XP_016954423.1|DBIA, LOC108027493|XP_016954426.1|DBIA
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC108027444|XP_016954385.1|DBIA
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC108033614|XP_016963466.1|DBIA
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC108033611|XP_016963463.1|DBIA
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC108033613|XP_016963465.1|DBIA
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC108026375|XP_016952785.1|DBIA
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC108026461|XP_016952890.1|DBIA
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC108032547|XP_016961914.1|DBIA
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC108032549|XP_016961915.1|DBIA
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC108032550|XP_016961916.1|DBIA
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC108032552|XP_016961919.1|DBIA
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC108029375|XP_016957092.1|DBIA, LOC108032392|XP_016961702.1|DBIA, LOC108034188|XP_016964499.1|DBIA
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC108031872|XP_016961119.1|DBIA, LOC108026922|XP_016953622.1|DBIA
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC108031272|XP_016960002.1|DBIA
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC108031192|XP_016959902.1|DBIA
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC108023244|XP_016948011.1|DBIA
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC108030087|XP_016958214.1|DBIA
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC108028084|XP_016955219.1|DBIA
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC108023267|XP_016948040.1|DBIA, LOC108023312|XP_016948104.1|DBIA
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC108024429|XP_016949836.1|DBIA
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC108024540|XP_016949998.1|DBIA, LOC108032404|XP_016961714.1|DBIA, LOC108024542|XP_016949999.1|DBIA
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC108032496|XP_016961805.1|DBIA
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC108023300|XP_016948090.1|DBIA
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC108036632|XP_016968395.1|DBIA
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC108029050|XP_016956602.1|DBIA
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC108022341|XP_016946693.1|DBIA
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC108027083|XP_016953787.1|DBIA
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC108036376|XP_016967964.1|DBIA, LOC108029804|XP_016957808.1|DBIA
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC108029444|XP_016957182.1|DBIA, LOC108029778|XP_016957777.1|DBIA
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC108025392|XP_016951356.1|DBIA
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC108024815|XP_016950433.1|DBIA
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC108036489|XP_016968169.1|DBIA
OG0000126	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC108028993|XP_016956523.1|DBIA
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC108027453|XP_016954394.1|DBIA, LOC108027073|XP_016953776.1|DBIA
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC108027452|XP_016954393.1|DBIA
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC108027034|XP_016953720.1|DBIA
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC108026935|XP_016953637.1|DBIA
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC108026551|XP_016952989.1|DBIA, LOC108026937|XP_016953639.1|DBIA
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC108027048|XP_016953738.1|DBIA
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC108023412|XP_016948359.1|DBIA
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC108028100|XP_016955236.1|DBIA
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC108034826|XP_016965429.1|DBIA
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC108023411|XP_016948357.1|DBIA
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC108028367|XP_016955645.1|DBIA
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC108028588|XP_016955990.1|DBIA
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC108028366|XP_016955644.1|DBIA, LOC108028365|XP_016955643.1|DBIA
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC108024454|XP_016949864.1|DBIA
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC108034248|XP_016964589.1|DBIA
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC108025160|XP_016950929.1|DBIA
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC108031841|XP_016961080.1|DBIA
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC108024440|XP_016949847.1|DBIA
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC108034196|XP_016964513.1|DBIA
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC108027255|XP_016954103.1|DBIA
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC108028330|XP_016955559.1|DBIA
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC108032199|XP_016961546.1|DBIA
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC108032221|XP_016961573.1|DBIA
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC108032211|XP_016961561.1|DBIA
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC108032223|XP_016961574.1|DBIA
OG0000139	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV	LOC108027713|XP_016954752.1|DBIA
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC108025043|XP_016950788.1|DBIA
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC108034476|XP_016964850.1|DBIA, LOC108034511|XP_016964924.1|DBIA
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC108035147|XP_016966079.1|DBIA
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC108035148|XP_016966080.1|DBIA
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC108026100|XP_016952288.1|DBIA
OG0000142	LOC115760416|XP_030557579.1|DNOV	LOC108032915|XP_016962471.1|DBIA
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC108033124|XP_016962829.1|DBIA
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC108028495|XP_016955860.1|DBIA
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC108028497|XP_016955861.1|DBIA
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC108031834|XP_016961066.1|DBIA
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC108025875|XP_016952038.1|DBIA
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC108027597|XP_016954605.1|DBIA
OG0000145	LOC115760146|XP_030557215.1|DNOV	LOC108034972|XP_016965780.1|DBIA
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC108034447|XP_016964824.1|DBIA
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC108034436|XP_016964813.1|DBIA
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC108034317|XP_016964676.1|DBIA
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC108027404|XP_016954331.1|DBIA
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC108027405|XP_016954333.1|DBIA
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC108028951|XP_016956479.1|DBIA
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC108032365|XP_016961667.1|DBIA
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC108032390|XP_016961701.1|DBIA
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC108025773|XP_016951860.1|DBIA
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC108027637|XP_016954643.1|DBIA, LOC108027638|XP_016954644.1|DBIA, LOC108027635|XP_016954642.1|DBIA, LOC108027744|XP_016954786.1|DBIA, LOC108027745|XP_016954787.1|DBIA
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC108028150|XP_016955296.1|DBIA
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC108027994|XP_016955110.1|DBIA
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC108028166|XP_016955315.1|DBIA
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC108035515|XP_016966667.1|DBIA
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC108026369|XP_016952778.1|DBIA
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC108024629|XP_016950158.1|DBIA, LOC108026368|XP_016952777.1|DBIA
OG0000152	LOC115765069|XP_030564304.1|DNOV	LOC108026064|XP_016952248.1|DBIA
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC108031875|XP_016961128.1|DBIA
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC108032259|XP_016961614.1|DBIA
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC108031874|XP_016961127.1|DBIA
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC108031960|XP_016961238.1|DBIA
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC108034901|XP_016965616.1|DBIA
OG0000155	LOC115770985|XP_030572334.1|DNOV	LOC108028198|XP_016955347.1|DBIA
OG0000155	LOC115771041|XP_030572440.1|DNOV	LOC108028194|XP_016955343.1|DBIA
OG0000155	LOC115771139|XP_030572570.1|DNOV	LOC108028164|XP_016955313.1|DBIA
OG0000157	LOC115760246|XP_030557364.1|DNOV	LOC108029780|XP_016957778.1|DBIA, LOC108029781|XP_016957779.1|DBIA
OG0000157	LOC115758115|XP_030554513.1|DNOV	LOC108029406|XP_016957128.1|DBIA
OG0000158	LOC115766606|XP_030566453.1|DNOV	LOC108029726|XP_016957696.1|DBIA
OG0000158	LOC115770345|XP_030571443.1|DNOV	LOC108028216|XP_016955369.1|DBIA
OG0000158	LOC115770346|XP_030571444.1|DNOV	LOC108028229|XP_016955384.1|DBIA
OG0000159	LOC115771513|XP_030573108.1|DNOV	LOC108030879|XP_016959525.1|DBIA
OG0000159	LOC115769762|XP_030570577.1|DNOV	LOC108028558|XP_016955951.1|DBIA
OG0000159	LOC115770281|XP_030571370.1|DNOV	LOC108030648|XP_016959149.1|DBIA
OG0000160	LOC115771865|XP_030573605.1|DNOV	LOC108031910|XP_016961167.1|DBIA
OG0000160	LOC115772049|XP_030573849.1|DNOV	LOC108031925|XP_016961192.1|DBIA
OG0000161	LOC115766849|XP_030566759.1|DNOV	LOC108028392|XP_016955736.1|DBIA
