Orthogroup	DNOV.longest_only	DALB.longest_only
OG0000046	LOC115771633|XP_030573292.1|DNOV, LOC115771634|XP_030573293.1|DNOV	LOC117566493|XP_034101923.1|DALB
OG0000046	LOC115768146|XP_030568501.1|DNOV	LOC117576903|XP_034117935.1|DALB, LOC117566510|XP_034101945.1|DALB, LOC117576911|XP_034117945.1|DALB
OG0000047	LOC115760745|XP_030558082.1|DNOV	LOC117570312|XP_034107745.1|DALB
OG0000047	LOC115757956|XP_030554291.1|DNOV	LOC117567370|XP_034103204.1|DALB
OG0000047	LOC115757840|XP_030554132.1|DNOV	LOC117570238|XP_034107631.1|DALB
OG0000048	LOC115762856|XP_030561091.1|DNOV	LOC117570722|XP_034108424.1|DALB, LOC117570720|XP_034108423.1|DALB
OG0000048	LOC115762847|XP_030561083.1|DNOV	LOC117572034|XP_034110480.1|DALB
OG0000048	LOC115762857|XP_030561093.1|DNOV	LOC117569405|XP_034106432.1|DALB
OG0000049	LOC115761547|XP_030559189.1|DNOV	LOC117574804|XP_034114660.1|DALB
OG0000049	LOC115761542|XP_030559185.1|DNOV	LOC117574253|XP_034113873.1|DALB
OG0000049	LOC115761399|XP_030559017.1|DNOV	LOC117574270|XP_034113907.1|DALB
OG0000049	LOC115761457|XP_030559084.1|DNOV	LOC117576198|XP_034116681.1|DALB
OG0000049	LOC115761552|XP_030559195.1|DNOV	LOC117574439|XP_034114168.1|DALB
OG0000050	LOC115758280|XP_030554702.1|DNOV	LOC117567964|XP_034104164.1|DALB
OG0000050	LOC115770327|XP_030571425.1|DNOV	LOC117566525|XP_034101957.1|DALB
OG0000050	LOC115770328|XP_030571426.1|DNOV	LOC117566526|XP_034101958.1|DALB
OG0000050	LOC115770326|XP_030571424.1|DNOV	LOC117570483|XP_034108058.1|DALB
OG0000050	LOC115770322|XP_030571419.1|DNOV	LOC117569367|XP_034106390.1|DALB
OG0000051	LOC115763752|XP_030562324.1|DNOV	LOC117576304|XP_034116849.1|DALB
OG0000051	LOC115761373|XP_030558983.1|DNOV	LOC117573460|XP_034112573.1|DALB, LOC117574315|XP_034114017.1|DALB, LOC117574240|XP_034113845.1|DALB, LOC117574314|XP_034114015.1|DALB, LOC117574786|XP_034114633.1|DALB
OG0000052	LOC115763778|XP_030562359.1|DNOV	LOC117576244|XP_034116756.1|DALB, LOC117576245|XP_034116757.1|DALB, LOC117576070|XP_034116497.1|DALB, LOC117576071|XP_034116498.1|DALB, LOC117576069|XP_034116496.1|DALB
OG0000052	LOC115763777|XP_030562358.1|DNOV	LOC117576928|XP_034117962.1|DALB
OG0000052	LOC115771510|XP_030573105.1|DNOV	LOC117572297|XP_034110900.1|DALB, LOC117566593|XP_034102026.1|DALB
OG0000053	LOC115771927|XP_030573689.1|DNOV	LOC117569597|XP_034106723.1|DALB
OG0000053	LOC115771866|XP_030573609.1|DNOV	LOC117569598|XP_034106724.1|DALB
OG0000053	LOC115771921|XP_030573679.1|DNOV	LOC117569609|XP_034106736.1|DALB
OG0000053	LOC115771855|XP_030573599.1|DNOV	LOC117569596|XP_034106722.1|DALB
OG0000053	LOC115771936|XP_030573699.1|DNOV	LOC117569600|XP_034106726.1|DALB
OG0000054	LOC115766043|XP_030565674.1|DNOV	LOC117575896|XP_034116230.1|DALB
OG0000054	LOC115766097|XP_030565772.1|DNOV	LOC117575899|XP_034116231.1|DALB
OG0000055	LOC115761443|XP_030559069.1|DNOV, LOC115761430|XP_030559056.1|DNOV, LOC115761433|XP_030559059.1|DNOV, LOC115761408|XP_030559028.1|DNOV	LOC117574528|XP_034114281.1|DALB, LOC117574682|XP_034114479.1|DALB, LOC117575963|XP_034116332.1|DALB
OG0000055	LOC115761644|XP_030559338.1|DNOV	LOC117574889|XP_034114817.1|DALB
OG0000056	LOC115764822|XP_030563931.1|DNOV	LOC117573873|XP_034113241.1|DALB
OG0000056	LOC115764820|XP_030563929.1|DNOV	LOC117573870|XP_034113237.1|DALB
OG0000056	LOC115764821|XP_030563930.1|DNOV	LOC117573872|XP_034113239.1|DALB
OG0000058	LOC115758934|XP_030555595.1|DNOV	LOC117563763|XP_034098158.1|DALB, LOC117564238|XP_034098822.1|DALB, LOC117564239|XP_034098823.1|DALB
OG0000058	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV	LOC117563761|XP_034098156.1|DALB, LOC117563760|XP_034098154.1|DALB
OG0000058	LOC115766835|XP_030566732.1|DNOV	LOC117570528|XP_034108128.1|DALB
OG0000059	LOC115764095|XP_030562808.1|DNOV	LOC117573843|XP_034113202.1|DALB
OG0000059	LOC115764107|XP_030562822.1|DNOV	LOC117573838|XP_034113195.1|DALB
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC117573842|XP_034113201.1|DALB
OG0000059	LOC115764028|XP_030562719.1|DNOV	LOC117573841|XP_034113200.1|DALB, LOC117573840|XP_034113199.1|DALB
OG0000059	LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC117573839|XP_034113196.1|DALB
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC117568914|XP_034105715.1|DALB
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC117565380|XP_034100344.1|DALB
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC117576937|XP_034117973.1|DALB
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC117574003|XP_034113462.1|DALB
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC117577733|XP_034118527.1|DALB
OG0000060	LOC115759170|XP_030555902.1|DNOV	LOC117565160|XP_034100035.1|DALB
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC117564862|XP_034099701.1|DALB
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC117564863|XP_034099702.1|DALB, LOC117564865|XP_034099704.1|DALB
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC117564867|XP_034099707.1|DALB
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC117564866|XP_034099705.1|DALB
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC117578033|XP_034119036.1|DALB
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC117578240|XP_034119548.1|DALB
OG0000063	LOC115770680|XP_030571925.1|DNOV	LOC117576847|XP_034117829.1|DALB
OG0000063	LOC115770681|XP_030571926.1|DNOV	LOC117576848|XP_034117831.1|DALB, LOC117576846|XP_034117828.1|DALB
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC117569666|XP_034106803.1|DALB
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC117568515|XP_034105107.1|DALB
OG0000063	LOC115770409|XP_030571530.1|DNOV	LOC117569663|XP_034106801.1|DALB
OG0000063	LOC115770342|XP_030571440.1|DNOV	LOC117570642|XP_034108303.1|DALB
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC117573742|XP_034113011.1|DALB, LOC117576240|XP_034116748.1|DALB
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV	LOC117574829|XP_034114692.1|DALB
OG0000065	LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC117567609|XP_034103589.1|DALB, LOC117573376|XP_034112404.1|DALB, LOC117572676|XP_034111597.1|DALB, LOC117567608|XP_034103588.1|DALB
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC117567134|XP_034102839.1|DALB
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC117563421|XP_034097647.1|DALB
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC117576204|XP_034116688.1|DALB
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC117567332|XP_034103141.1|DALB
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC117570386|XP_034107886.1|DALB
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC117576940|XP_034117988.1|DALB
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC117569520|XP_034106607.1|DALB
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC117570140|XP_034107497.1|DALB
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC117569519|XP_034106606.1|DALB
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC117570707|XP_034108403.1|DALB
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC117566789|XP_034102222.1|DALB
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC117563644|XP_034097948.1|DALB
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC117568075|XP_034104335.1|DALB
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC117564516|XP_034099227.1|DALB, LOC117564519|XP_034099229.1|DALB
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC117575370|XP_034115434.1|DALB
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC117564518|XP_034099228.1|DALB
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC117564520|XP_034099230.1|DALB
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC117572590|XP_034111368.1|DALB
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC117570623|XP_034108276.1|DALB
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC117566528|XP_034101960.1|DALB
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC117566569|XP_034102002.1|DALB, LOC117567900|XP_034104064.1|DALB
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC117570917|XP_034108716.1|DALB
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC117572206|XP_034110763.1|DALB
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC117575585|XP_034115743.1|DALB
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC117570160|XP_034107519.1|DALB, LOC117571484|XP_034109540.1|DALB, LOC117571440|XP_034109474.1|DALB
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC117570586|XP_034108221.1|DALB
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC117568212|XP_034104575.1|DALB
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC117568439|XP_034104998.1|DALB
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC117568441|XP_034105000.1|DALB
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC117568217|XP_034104582.1|DALB
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC117567636|XP_034103628.1|DALB
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC117577756|XP_034118557.1|DALB
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC117577826|XP_034118655.1|DALB
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC117569813|XP_034107023.1|DALB
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC117576948|XP_034117997.1|DALB
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC117567769|XP_034103852.1|DALB
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC117573885|XP_034113262.1|DALB
OG0000078	LOC115767481|XP_030567645.1|DNOV	LOC117571141|XP_034109034.1|DALB
OG0000078	LOC115767473|XP_030567638.1|DNOV	LOC117570994|XP_034108834.1|DALB
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC117567346|XP_034103163.1|DALB
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC117575907|XP_034116242.1|DALB
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC117577833|XP_034118665.1|DALB
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC117578297|XP_034119631.1|DALB
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC117564795|XP_034099607.1|DALB
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC117565282|XP_034100202.1|DALB
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC117564408|XP_034099031.1|DALB
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC117571068|XP_034108929.1|DALB
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC117568685|XP_034105383.1|DALB
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC117570943|XP_034108767.1|DALB
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC117570745|XP_034108457.1|DALB, LOC117570413|XP_034107930.1|DALB
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC117573753|XP_034113028.1|DALB, LOC117573752|XP_034113027.1|DALB
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC117575543|XP_034115688.1|DALB
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC117570126|XP_034107481.1|DALB
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC117569126|XP_034106037.1|DALB
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC117571981|XP_034110380.1|DALB
OG0000085	LOC115764670|XP_030563721.1|DNOV	LOC117566556|XP_034101988.1|DALB
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC117571181|XP_034109101.1|DALB, LOC117571177|XP_034109095.1|DALB
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC117565926|XP_034101191.1|DALB
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC117563519|XP_034097786.1|DALB
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC117564649|XP_034099401.1|DALB
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC117568126|XP_034104421.1|DALB
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC117563949|XP_034098412.1|DALB
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC117568293|XP_034104704.1|DALB
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC117571658|XP_034109787.1|DALB, LOC117571657|XP_034109785.1|DALB
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC117568558|XP_034105177.1|DALB
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC117573667|XP_034112886.1|DALB
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC117573133|XP_034111958.1|DALB
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC117570605|XP_034108240.1|DALB
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC117570152|XP_034107510.1|DALB
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC117570045|XP_034107362.1|DALB
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC117571453|XP_034109491.1|DALB
OG0000090	LOC115766045|XP_030565682.1|DNOV	LOC117568592|XP_034105231.1|DALB
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC117571773|XP_034110022.1|DALB
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC117575848|XP_034116149.1|DALB
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC117564850|XP_034099676.1|DALB
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC117576271|XP_034116807.1|DALB
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC117576270|XP_034116806.1|DALB
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC117573726|XP_034112987.1|DALB, LOC117573725|XP_034112986.1|DALB
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC117573342|XP_034112343.1|DALB
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC117573728|XP_034112989.1|DALB
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC117566120|XP_034101486.1|DALB
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC117571868|XP_034110194.1|DALB
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC117569967|XP_034107235.1|DALB
OG0000094	LOC115761783|XP_030559578.1|DNOV	LOC117566609|XP_034102040.1|DALB, LOC117574461|XP_034114190.1|DALB, LOC117574464|XP_034114191.1|DALB
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC117573441|XP_034112552.1|DALB
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC117576098|XP_034116547.1|DALB
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC117576097|XP_034116544.1|DALB
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC117576096|XP_034116543.1|DALB
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC117564095|XP_034098634.1|DALB
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC117573741|XP_034113010.1|DALB, LOC117570996|XP_034108836.1|DALB, LOC117574633|XP_034114420.1|DALB, LOC117574635|XP_034114423.1|DALB
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC117570575|XP_034108208.1|DALB, LOC117570574|XP_034108207.1|DALB
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC117577441|XP_034118229.1|DALB
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC117569898|XP_034107130.1|DALB
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC117574748|XP_034114579.1|DALB
OG0000100	LOC115759484|XP_030556280.1|DNOV	LOC117576656|XP_034117500.1|DALB
OG0000100	LOC115764748|XP_030563827.1|DNOV	LOC117575927|XP_034116277.1|DALB
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC117575926|XP_034116275.1|DALB
OG0000100	LOC115764705|XP_030563763.1|DNOV	LOC117575924|XP_034116273.1|DALB
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC117569034|XP_034105922.1|DALB
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC117569035|XP_034105923.1|DALB
OG0000101	LOC115769860|XP_030570709.1|DNOV	LOC117569031|XP_034105916.1|DALB
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC117567444|XP_034103343.1|DALB
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC117567714|XP_034103765.1|DALB
OG0000103	LOC115771233|XP_030572694.1|DNOV	LOC117571101|XP_034108974.1|DALB
OG0000103	LOC115771230|XP_030572692.1|DNOV	LOC117572314|XP_034110936.1|DALB
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC117572313|XP_034110935.1|DALB
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC117567293|XP_034103057.1|DALB
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC117567936|XP_034104117.1|DALB
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC117565234|XP_034100132.1|DALB
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC117572065|XP_034110536.1|DALB
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC117564701|XP_034099470.1|DALB, LOC117563408|XP_034097631.1|DALB
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC117576159|XP_034116625.1|DALB
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC117576833|XP_034117801.1|DALB
OG0000107	LOC115762473|XP_030560555.1|DNOV	LOC117566487|XP_034101911.1|DALB
OG0000107	LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC117566791|XP_034102225.1|DALB, LOC117566790|XP_034102224.1|DALB
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC117564878|XP_034099716.1|DALB
OG0000109	LOC115758763|XP_030555384.1|DNOV	LOC117564341|XP_034098942.1|DALB
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC117564337|XP_034098933.1|DALB
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC117571418|XP_034109449.1|DALB
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC117572446|XP_034111168.1|DALB
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC117571419|XP_034109450.1|DALB
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC117571412|XP_034109441.1|DALB
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC117568704|XP_034105408.1|DALB
OG0000111	LOC115767471|XP_030567636.1|DNOV	LOC117570221|XP_034107611.1|DALB
OG0000111	LOC115766597|XP_030566444.1|DNOV	LOC117568500|XP_034105083.1|DALB
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC117565393|XP_034100371.1|DALB
OG0000112	LOC115766361|XP_030566121.1|DNOV	LOC117571340|XP_034109338.1|DALB, LOC117571347|XP_034109350.1|DALB, LOC117567726|XP_034103783.1|DALB, LOC117567886|XP_034104052.1|DALB
OG0000112	LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC117564399|XP_034099017.1|DALB
OG0000113	LOC115761208|XP_030558753.1|DNOV	LOC117573440|XP_034112551.1|DALB, LOC117573521|XP_034112646.1|DALB, LOC117564780|XP_034099573.1|DALB
OG0000113	LOC115768193|XP_030568568.1|DNOV	LOC117568015|XP_034104233.1|DALB
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC117563970|XP_034098449.1|DALB
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC117563969|XP_034098448.1|DALB
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC117574278|XP_034113920.1|DALB
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC117575289|XP_034115324.1|DALB, LOC117575290|XP_034115326.1|DALB
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC117565743|XP_034100882.1|DALB
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC117565744|XP_034100883.1|DALB
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC117565747|XP_034100885.1|DALB
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC117565748|XP_034100886.1|DALB
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC117564803|XP_034099613.1|DALB, LOC117564802|XP_034099612.1|DALB, LOC117564804|XP_034099615.1|DALB
OG0000118	LOC115768983|XP_030569558.1|DNOV, LOC115764682|XP_030563730.1|DNOV	LOC117575968|XP_034116338.1|DALB
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC117573918|XP_034113322.1|DALB
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC117575301|XP_034115342.1|DALB
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC117574706|XP_034114510.1|DALB
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC117578153|XP_034119263.1|DALB
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC117567543|XP_034103482.1|DALB
OG0000120	LOC115765552|XP_030565044.1|DNOV	LOC117565294|XP_034100219.1|DALB
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC117569372|XP_034106394.1|DALB
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC117573851|XP_034113211.1|DALB, LOC117573857|XP_034113221.1|DALB
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC117576173|XP_034116649.1|DALB
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC117563285|XP_034097414.1|DALB
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC117573903|XP_034113305.1|DALB
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC117570141|XP_034107498.1|DALB
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC117565066|XP_034099905.1|DALB
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC117571190|XP_034109119.1|DALB
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC117574507|XP_034114251.1|DALB
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC117571381|XP_034109386.1|DALB, LOC117568503|XP_034105088.1|DALB
OG0000124	LOC115763183|XP_030561504.1|DNOV, LOC115758975|XP_030555641.1|DNOV	LOC117568479|XP_034105057.1|DALB
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC117574624|XP_034114404.1|DALB
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC117573946|XP_034113364.1|DALB
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC117571229|XP_034109167.1|DALB
OG0000126	LOC115759108|XP_030555807.1|DNOV	LOC117563733|XP_034098105.1|DALB
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC117574862|XP_034114769.1|DALB
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC117575877|XP_034116206.1|DALB
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC117575878|XP_034116207.1|DALB
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC117571995|XP_034110397.1|DALB
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC117571994|XP_034110395.1|DALB
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC117577997|XP_034118986.1|DALB
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC117571227|XP_034109165.1|DALB
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC117571277|XP_034109231.1|DALB
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC117577996|XP_034118985.1|DALB
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC117569356|XP_034106380.1|DALB
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC117572760|XP_034111736.1|DALB
OG0000130	LOC115769811|XP_030570640.1|DNOV, LOC115769841|XP_030570675.1|DNOV, LOC115769747|XP_030570548.1|DNOV	LOC117569424|XP_034106474.1|DALB
OG0000130	LOC115769845|XP_030570681.1|DNOV	LOC117569353|XP_034106376.1|DALB, LOC117569355|XP_034106379.1|DALB, LOC117569354|XP_034106378.1|DALB
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC117569352|XP_034106375.1|DALB
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC117573955|XP_034113385.1|DALB
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC117564930|XP_034099775.1|DALB, LOC117564210|XP_034098785.1|DALB
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC117576685|XP_034117572.1|DALB
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC117574228|XP_034113828.1|DALB
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC117570061|XP_034107390.1|DALB
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC117564459|XP_034099134.1|DALB
OG0000136	LOC115757764|XP_030554048.1|DNOV	LOC117577272|XP_034118147.1|DALB, LOC117577273|XP_034118148.1|DALB, LOC117577411|XP_034118211.1|DALB
OG0000137	LOC115768079|XP_030568404.1|DNOV	LOC117568552|XP_034105163.1|DALB
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC117573629|XP_034112821.1|DALB
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC117566965|XP_034102511.1|DALB
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC117573291|XP_034112285.1|DALB
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC117574048|XP_034113540.1|DALB
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC117573290|XP_034112283.1|DALB
OG0000139	LOC115769770|XP_030570594.1|DNOV	LOC117571323|XP_034109301.1|DALB
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC117576114|XP_034116562.1|DALB
