Orthogroup	DNOV.longest_only	DGUA.longest_only
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC117582364|XP_034125913.1|DGUA
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC117586071|XP_034131812.1|DGUA
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC117583542|XP_034127790.1|DGUA
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC117580826|XP_034123438.1|DGUA
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC117584177|XP_034128835.1|DGUA
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC117583930|XP_034128502.1|DGUA
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC117584180|XP_034128838.1|DGUA
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC117590396|XP_034138880.1|DGUA
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC117587653|XP_034134434.1|DGUA, LOC117587755|XP_034134570.1|DGUA
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC117586757|XP_034132957.1|DGUA, LOC117586756|XP_034132956.1|DGUA
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC117580520|XP_034123004.1|DGUA
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC117579292|XP_034120988.1|DGUA
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC117579291|XP_034120986.1|DGUA
OG0000064	LOC115758842|XP_030555482.1|DNOV	LOC117582043|XP_034125476.1|DGUA
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC117583018|XP_034127060.1|DGUA
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC117582935|XP_034126927.1|DGUA, LOC117582936|XP_034126928.1|DGUA, LOC117582933|XP_034126925.1|DGUA, LOC117582934|XP_034126926.1|DGUA
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC117586042|XP_034131778.1|DGUA, LOC117582974|XP_034126986.1|DGUA
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC117591066|XP_034140058.1|DGUA
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC117585048|XP_034130198.1|DGUA
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC117587600|XP_034134341.1|DGUA
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC117589502|XP_034137375.1|DGUA
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC117579493|XP_034121284.1|DGUA
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC117591024|XP_034140007.1|DGUA
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC117579492|XP_034121282.1|DGUA
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC117589212|XP_034136847.1|DGUA
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC117579302|XP_034121001.1|DGUA, LOC117581720|XP_034124991.1|DGUA
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC117581342|XP_034124357.1|DGUA
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC117592210|XP_034141713.1|DGUA
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC117587796|XP_034134632.1|DGUA
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC117581211|XP_034124075.1|DGUA
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC117587545|XP_034134242.1|DGUA
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC117587797|XP_034134633.1|DGUA
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC117580534|XP_034123019.1|DGUA
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC117579680|XP_034121559.1|DGUA
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC117579679|XP_034121558.1|DGUA
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC117579678|XP_034121557.1|DGUA
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC117592297|XP_034141858.1|DGUA
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC117592384|XP_034141985.1|DGUA
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC117592296|XP_034141857.1|DGUA
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC117578569|XP_034120037.1|DGUA
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC117589637|XP_034137623.1|DGUA
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC117587150|XP_034133548.1|DGUA, LOC117587426|XP_034133988.1|DGUA
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC117586962|XP_034133225.1|DGUA
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC117579262|XP_034120946.1|DGUA
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC117579268|XP_034120955.1|DGUA
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC117579272|XP_034120958.1|DGUA
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC117579269|XP_034120956.1|DGUA
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC117579058|XP_034120653.1|DGUA
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC117586443|XP_034132372.1|DGUA, LOC117586418|XP_034132346.1|DGUA
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC117590327|XP_034138711.1|DGUA
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC117590326|XP_034138710.1|DGUA
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC117583765|XP_034128208.1|DGUA
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC117578654|XP_034120163.1|DGUA
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC117583686|XP_034128052.1|DGUA
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC117581097|XP_034123881.1|DGUA
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC117588902|XP_034136350.1|DGUA
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC117586436|XP_034132364.1|DGUA
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC117588496|XP_034135697.1|DGUA
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC117581264|XP_034124165.1|DGUA
OG0000079	LOC115760029|XP_030557056.1|DNOV	LOC117582617|XP_034126382.1|DGUA, LOC117582071|XP_034125519.1|DGUA
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC117584146|XP_034128797.1|DGUA
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC117582616|XP_034126381.1|DGUA
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC117582615|XP_034126380.1|DGUA
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC117592694|XP_034142549.1|DGUA, LOC117584421|XP_034129184.1|DGUA, LOC117580573|XP_034123072.1|DGUA
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC117586467|XP_034132445.1|DGUA
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC117586955|XP_034133218.1|DGUA
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC117582225|XP_034125728.1|DGUA
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC117584905|XP_034129938.1|DGUA
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC117589906|XP_034138069.1|DGUA
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC117584370|XP_034129100.1|DGUA, LOC117591765|XP_034140968.1|DGUA, LOC117584781|XP_034129778.1|DGUA
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC117584140|XP_034128787.1|DGUA
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC117584511|XP_034129342.1|DGUA
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC117587100|XP_034133482.1|DGUA
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC117584775|XP_034129774.1|DGUA
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC117591981|XP_034141311.1|DGUA
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC117587854|XP_034134711.1|DGUA
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC117590892|XP_034139815.1|DGUA
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC117587527|XP_034134219.1|DGUA
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC117591442|XP_034140602.1|DGUA
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC117591452|XP_034140612.1|DGUA
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC117579316|XP_034121020.1|DGUA
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC117578545|XP_034120007.1|DGUA
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC117579295|XP_034120991.1|DGUA
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC117586065|XP_034131804.1|DGUA
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC117580023|XP_034122138.1|DGUA
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC117592026|XP_034141376.1|DGUA
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC117592024|XP_034141370.1|DGUA
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC117579331|XP_034121048.1|DGUA
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC117587279|XP_034133756.1|DGUA
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC117582702|XP_034126503.1|DGUA
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC117584351|XP_034129075.1|DGUA
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC117589947|XP_034138129.1|DGUA
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC117589742|XP_034137813.1|DGUA
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC117585928|XP_034131585.1|DGUA
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC117585910|XP_034131563.1|DGUA
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC117585924|XP_034131582.1|DGUA
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC117581781|XP_034125096.1|DGUA
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC117590334|XP_034138719.1|DGUA
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC117579446|XP_034121226.1|DGUA
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC117583138|XP_034127220.1|DGUA
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC117583520|XP_034127757.1|DGUA
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC117583521|XP_034127758.1|DGUA
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC117589840|XP_034137983.1|DGUA
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC117587944|XP_034134834.1|DGUA
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC117583017|XP_034127059.1|DGUA
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC117581162|XP_034123995.1|DGUA
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC117580660|XP_034123163.1|DGUA
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC117584649|XP_034129959.1|DGUA
OG0000100	LOC115759484|XP_030556280.1|DNOV	LOC117585068|XP_034130221.1|DGUA
OG0000100	LOC115764748|XP_030563827.1|DNOV	LOC117589869|XP_034138028.1|DGUA
OG0000100	LOC115764705|XP_030563763.1|DNOV	LOC117589620|XP_034137598.1|DGUA
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC117579631|XP_034121489.1|DGUA
OG0000101	LOC115769417|XP_030570084.1|DNOV	LOC117580405|XP_034122843.1|DGUA
OG0000101	LOC115769418|XP_030570086.1|DNOV	LOC117580404|XP_034122842.1|DGUA
OG0000101	LOC115769416|XP_030570083.1|DNOV	LOC117580403|XP_034122841.1|DGUA
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC117586238|XP_034132070.1|DGUA
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC117578519|XP_034119958.1|DGUA
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC117579797|XP_034121756.1|DGUA, LOC117587389|XP_034133934.1|DGUA
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC117587388|XP_034133933.1|DGUA
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC117583109|XP_034127185.1|DGUA
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC117588188|XP_034135199.1|DGUA
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC117589106|XP_034136649.1|DGUA
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC117589745|XP_034137817.1|DGUA
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC117586422|XP_034132350.1|DGUA
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC117586439|XP_034132368.1|DGUA, LOC117586438|XP_034132367.1|DGUA
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC117592386|XP_034141988.1|DGUA, LOC117584664|XP_034129583.1|DGUA, LOC117592533|XP_034142284.1|DGUA
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC117585354|XP_034130689.1|DGUA
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC117584465|XP_034129274.1|DGUA
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC117579137|XP_034120769.1|DGUA
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC117579140|XP_034120771.1|DGUA
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC117579139|XP_034120770.1|DGUA
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC117579141|XP_034120772.1|DGUA
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC117590789|XP_034139634.1|DGUA
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC117580091|XP_034122239.1|DGUA, LOC117591842|XP_034141099.1|DGUA
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC117590951|XP_034139890.1|DGUA
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC117588589|XP_034135884.1|DGUA
OG0000113	LOC115761208|XP_030558753.1|DNOV	LOC117580661|XP_034123164.1|DGUA, LOC117581224|XP_034124094.1|DGUA
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC117585197|XP_034130465.1|DGUA, LOC117585201|XP_034130470.1|DGUA
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC117582499|XP_034126174.1|DGUA
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC117582498|XP_034126173.1|DGUA
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC117582497|XP_034126172.1|DGUA
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC117585921|XP_034131577.1|DGUA
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC117585923|XP_034131581.1|DGUA, LOC117585908|XP_034131558.1|DGUA
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC117584691|XP_034129616.1|DGUA
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC117584692|XP_034129617.1|DGUA
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC117584694|XP_034129618.1|DGUA
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC117584696|XP_034129620.1|DGUA
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC117590401|XP_034138890.1|DGUA
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC117583187|XP_034127279.1|DGUA
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC117583191|XP_034127285.1|DGUA
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC117583192|XP_034127286.1|DGUA
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC117588310|XP_034135390.1|DGUA
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC117591909|XP_034141191.1|DGUA
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC117586967|XP_034133233.1|DGUA
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC117590268|XP_034138644.1|DGUA
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC117584909|XP_034129943.1|DGUA
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC117584907|XP_034129942.1|DGUA
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC117582102|XP_034125557.1|DGUA
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC117588393|XP_034135538.1|DGUA
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC117585356|XP_034130696.1|DGUA
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC117581989|XP_034125375.1|DGUA
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC117586116|XP_034131868.1|DGUA
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC117592304|XP_034141869.1|DGUA
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC117578607|XP_034120092.1|DGUA, LOC117578608|XP_034120093.1|DGUA
OG0000124	LOC115763183|XP_030561504.1|DNOV, LOC115758975|XP_030555641.1|DNOV	LOC117592510|XP_034142245.1|DGUA
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC117583753|XP_034128164.1|DGUA
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC117589767|XP_034137851.1|DGUA
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC117586302|XP_034132151.1|DGUA, LOC117586442|XP_034132370.1|DGUA
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC117586301|XP_034132149.1|DGUA
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC117586433|XP_034132360.1|DGUA
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC117581834|XP_034125176.1|DGUA
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC117581848|XP_034125197.1|DGUA
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC117580643|XP_034123127.1|DGUA
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC117579252|XP_034120930.1|DGUA
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC117587783|XP_034134618.1|DGUA
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC117587114|XP_034133499.1|DGUA
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC117587111|XP_034133495.1|DGUA
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC117587113|XP_034133498.1|DGUA, LOC117587112|XP_034133496.1|DGUA
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC117589815|XP_034137935.1|DGUA
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC117582239|XP_034125741.1|DGUA, LOC117581862|XP_034125215.1|DGUA
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC117586091|XP_034131838.1|DGUA
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC117589485|XP_034137338.1|DGUA
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC117580864|XP_034123504.1|DGUA
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC117584812|XP_034129823.1|DGUA
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC117582737|XP_034126559.1|DGUA
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC117588859|XP_034136252.1|DGUA
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC117586701|XP_034132859.1|DGUA
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC117586698|XP_034132856.1|DGUA, LOC117586699|XP_034132858.1|DGUA
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC117586696|XP_034132854.1|DGUA
OG0000139	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV	LOC117581998|XP_034125385.1|DGUA, LOC117582245|XP_034125747.1|DGUA, LOC117582244|XP_034125745.1|DGUA
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC117583410|XP_034127589.1|DGUA
OG0000140	LOC115760835|XP_030558234.1|DNOV, LOC115760836|XP_030558236.1|DNOV	LOC117590230|XP_034138594.1|DGUA
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC117589333|XP_034137075.1|DGUA
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC117589334|XP_034137077.1|DGUA
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC117589335|XP_034137078.1|DGUA
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC117585694|XP_034131199.1|DGUA
OG0000142	LOC115760359|XP_030557508.1|DNOV, LOC115760416|XP_030557579.1|DNOV	LOC117590199|XP_034138533.1|DGUA
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC117588458|XP_034135635.1|DGUA
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC117579028|XP_034120604.1|DGUA
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC117579031|XP_034120607.1|DGUA
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC117585409|XP_034130768.1|DGUA
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC117590246|XP_034138608.1|DGUA
OG0000144	LOC115759963|XP_030556972.1|DNOV	LOC117584066|XP_034128699.1|DGUA
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC117580967|XP_034123648.1|DGUA
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC117582661|XP_034126465.1|DGUA
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC117582226|XP_034125724.1|DGUA
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC117583999|XP_034128619.1|DGUA
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC117582746|XP_034126577.1|DGUA
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC117582747|XP_034126578.1|DGUA
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC117582434|XP_034126028.1|DGUA
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC117588221|XP_034135257.1|DGUA
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC117588085|XP_034135045.1|DGUA
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC117581583|XP_034124825.1|DGUA
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC117582222|XP_034125721.1|DGUA, LOC117582223|XP_034125722.1|DGUA, LOC117582224|XP_034125723.1|DGUA, LOC117582365|XP_034125914.1|DGUA
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC117587222|XP_034133673.1|DGUA
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC117587226|XP_034133679.1|DGUA
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC117587225|XP_034133678.1|DGUA
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC117586870|XP_034133058.1|DGUA
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC117589721|XP_034137781.1|DGUA
OG0000152	LOC115765069|XP_030564304.1|DNOV	LOC117589723|XP_034137784.1|DGUA
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC117589779|XP_034137867.1|DGUA
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC117589704|XP_034137758.1|DGUA
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC117589705|XP_034137759.1|DGUA
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC117584922|XP_034129963.1|DGUA
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC117580197|XP_034122464.1|DGUA
OG0000155	LOC115770985|XP_030572334.1|DNOV	LOC117579730|XP_034121618.1|DGUA
OG0000155	LOC115771041|XP_030572440.1|DNOV	LOC117579513|XP_034121310.1|DGUA
OG0000155	LOC115771139|XP_030572570.1|DNOV	LOC117579431|XP_034121204.1|DGUA
OG0000157	LOC115760246|XP_030557364.1|DNOV	LOC117578614|XP_034120104.1|DGUA, LOC117578613|XP_034120103.1|DGUA, LOC117578612|XP_034120100.1|DGUA, LOC117591727|XP_034140934.1|DGUA
OG0000157	LOC115758115|XP_030554513.1|DNOV	LOC117578615|XP_034120105.1|DGUA
OG0000158	LOC115766606|XP_030566453.1|DNOV	LOC117579769|XP_034121719.1|DGUA
OG0000158	LOC115770345|XP_030571443.1|DNOV	LOC117579414|XP_034121184.1|DGUA
OG0000159	LOC115771513|XP_030573108.1|DNOV	LOC117589013|XP_034136524.1|DGUA
OG0000159	LOC115769762|XP_030570577.1|DNOV	LOC117580574|XP_034123068.1|DGUA
OG0000159	LOC115770281|XP_030571370.1|DNOV	LOC117579521|XP_034121320.1|DGUA
OG0000160	LOC115771865|XP_030573605.1|DNOV	LOC117585809|XP_034131420.1|DGUA
OG0000160	LOC115772049|XP_030573849.1|DNOV	LOC117585807|XP_034131416.1|DGUA
OG0000161	LOC115769694|XP_030570477.1|DNOV	LOC117588975|XP_034136453.1|DGUA
OG0000161	LOC115766053|XP_030565694.1|DNOV	LOC117579840|XP_034121828.1|DGUA
OG0000161	LOC115766849|XP_030566759.1|DNOV	LOC117590986|XP_034139952.1|DGUA
OG0000162	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV	LOC117584558|XP_034129407.1|DGUA
OG0000162	LOC115765477|XP_030564918.1|DNOV	LOC117582601|XP_034126355.1|DGUA
OG0000163	LOC115758981|XP_030555644.1|DNOV	LOC117584450|XP_034129258.1|DGUA
OG0000163	LOC115764662|XP_030563708.1|DNOV	LOC117584932|XP_034129982.1|DGUA
OG0000164	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV	LOC117582026|XP_034125446.1|DGUA
OG0000165	LOC115767822|XP_030568021.1|DNOV	LOC117581657|XP_034124927.1|DGUA
OG0000166	LOC115760996|XP_030558467.1|DNOV	LOC117586001|XP_034131724.1|DGUA
OG0000166	LOC115758455|XP_030554986.1|DNOV	LOC117586032|XP_034131768.1|DGUA
OG0000166	LOC115763053|XP_030561342.1|DNOV	LOC117585993|XP_034131712.1|DGUA
OG0000167	LOC115771223|XP_030572683.1|DNOV	LOC117579278|XP_034120965.1|DGUA
OG0000167	LOC115771224|XP_030572685.1|DNOV	LOC117579748|XP_034121657.1|DGUA
OG0000168	LOC115759648|XP_030556500.1|DNOV	LOC117580171|XP_034122391.1|DGUA
OG0000168	LOC115771867|XP_030573606.1|DNOV	LOC117583435|XP_034127625.1|DGUA
OG0000169	LOC115764089|XP_030562802.1|DNOV	LOC117585602|XP_034131042.1|DGUA
OG0000169	LOC115770173|XP_030571193.1|DNOV	LOC117579276|XP_034120963.1|DGUA
OG0000169	LOC115759507|XP_030556307.1|DNOV	LOC117583003|XP_034127045.1|DGUA
