Orthogroup	DNOV.longest_only	DPER.longest_only
OG0000053	LOC115771855|XP_030573599.1|DNOV	LOC6589985|XP_002015737.2|DPER
OG0000053	LOC115771936|XP_030573699.1|DNOV	LOC6590437|XP_002015733.2|DPER
OG0000054	LOC115766043|XP_030565674.1|DNOV	LOC6594489|XP_002019960.1|DPER, LOC6594490|XP_002019961.1|DPER
OG0000054	LOC115770765|XP_030572036.1|DNOV	LOC6594491|XP_026850312.1|DPER
OG0000054	LOC115766097|XP_030565772.1|DNOV	LOC6594493|XP_002019964.1|DPER, LOC6590894|XP_002016261.1|DPER, LOC6594492|XP_002019963.1|DPER
OG0000055	LOC115761443|XP_030559069.1|DNOV, LOC115761430|XP_030559056.1|DNOV, LOC115761433|XP_030559059.1|DNOV, LOC115761408|XP_030559028.1|DNOV	LOC113567362|XP_026850717.1|DPER, LOC113566737|XP_026849496.1|DPER, LOC113566729|XP_026849439.1|DPER, LOC113567357|XP_026850699.1|DPER
OG0000056	LOC115764820|XP_030563929.1|DNOV	LOC6595083|XP_002020145.1|DPER
OG0000056	LOC115764821|XP_030563930.1|DNOV	LOC6595081|XP_002020143.1|DPER
OG0000058	LOC115758934|XP_030555595.1|DNOV	LOC6593806|XP_002019273.1|DPER, LOC6593936|XP_002019265.2|DPER, LOC6590269|XP_002015472.1|DPER
OG0000058	LOC115758936|XP_030555597.1|DNOV, LOC115758933|XP_030555594.1|DNOV, LOC115758935|XP_030555596.1|DNOV	LOC6593807|XP_002019274.1|DPER
OG0000058	LOC115766835|XP_030566732.1|DNOV	LOC6600389|XP_002025477.1|DPER
OG0000059	LOC115764095|XP_030562808.1|DNOV	LOC6588560|XP_026851114.1|DPER
OG0000059	LOC115764107|XP_030562822.1|DNOV	LOC6588594|XP_026851089.1|DPER, LOC6588660|XP_026843599.1|DPER
OG0000059	LOC115764042|XP_030562742.1|DNOV	LOC6588641|XP_002013982.1|DPER
OG0000059	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV	LOC6587355|XP_002013989.1|DPER
OG0000060	LOC115768521|XP_030568971.1|DNOV	LOC6603233|XP_026845368.1|DPER
OG0000060	LOC115760275|XP_030557406.1|DNOV	LOC6595658|XP_002020780.1|DPER
OG0000060	LOC115767943|XP_030568181.1|DNOV	LOC6591405|XP_002017180.1|DPER
OG0000060	LOC115765029|XP_030564252.1|DNOV	LOC6595218|XP_026848071.1|DPER
OG0000060	LOC115767352|XP_030567464.1|DNOV	LOC6596974|XP_002022138.1|DPER
OG0000061	LOC115763134|XP_030561437.1|DNOV	LOC6596401|XP_002021586.2|DPER
OG0000061	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV	LOC6596505|XP_002021579.1|DPER, LOC6596504|XP_002021578.1|DPER
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC6596398|XP_002021583.1|DPER
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC6596397|XP_002021582.1|DPER
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC6597499|XP_002022647.1|DPER
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC6597957|XP_002023160.1|DPER
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC6591531|XP_002017317.1|DPER, LOC6591530|XP_002017316.1|DPER
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC6600252|XP_002025417.1|DPER
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC6600250|XP_002025415.1|DPER
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC6600251|XP_026849074.1|DPER
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC6598720|XP_002023867.2|DPER
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC6598721|XP_002023868.1|DPER, LOC6592724|XP_026840805.1|DPER, LOC6598627|XP_002023839.1|DPER, LOC6598629|XP_002023841.1|DPER, LOC6598628|XP_002023840.1|DPER, LOC6598626|XP_002023838.1|DPER
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC6591665|XP_002016994.1|DPER, LOC6588399|XP_002012948.2|DPER
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC6593739|XP_002018997.1|DPER
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC6594244|XP_002019977.1|DPER
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC6599208|XP_002024332.1|DPER
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC6597988|XP_002023084.2|DPER
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC6587985|XP_002013720.1|DPER
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC6600313|XP_026849051.1|DPER
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC6592947|XP_002017691.1|DPER
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC6600311|XP_002025365.2|DPER
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC6599619|XP_026849500.1|DPER
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC6595219|XP_026850489.1|DPER, LOC113564897|XP_026839974.1|DPER, LOC6595222|XP_026849095.1|DPER, LOC6593500|XP_002019163.2|DPER
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC6597733|XP_026846914.1|DPER
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC6593153|XP_002018327.2|DPER
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC6593928|XP_002019257.1|DPER
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC6600003|XP_026849240.1|DPER
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC6593930|XP_002019259.1|DPER
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC6593929|XP_002019258.1|DPER
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC113566413|XP_026847671.1|DPER
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC6602203|XP_002027211.2|DPER
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC6602202|XP_002027210.1|DPER
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC6602204|XP_002027212.1|DPER
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC6589942|XP_002015970.1|DPER
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC6589935|XP_002015963.1|DPER
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC6589940|XP_026842218.1|DPER
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC6590059|XP_002016391.2|DPER
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC6598784|XP_026845038.1|DPER
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC6601461|XP_002026428.1|DPER
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC6595912|XP_002021058.1|DPER
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC6599641|XP_026849541.1|DPER
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC6599637|XP_002024747.1|DPER, LOC6599639|XP_002024749.1|DPER
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC6599638|XP_002024748.1|DPER, LOC6599640|XP_002024750.1|DPER
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC6599642|XP_002024752.1|DPER
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC6599674|XP_026847351.1|DPER
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC6592161|XP_002017347.1|DPER, LOC6592159|XP_026850722.1|DPER
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC6597369|XP_002022410.2|DPER
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC6597368|XP_002022409.1|DPER
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC6592709|XP_002018511.1|DPER
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC6594922|XP_002020130.2|DPER
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC6601317|XP_026842235.1|DPER
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC6588313|XP_026850466.1|DPER
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC6590621|XP_002016708.1|DPER
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC6595620|XP_026844510.1|DPER, LOC6592106|XP_002017289.1|DPER, LOC6596196|XP_002021125.1|DPER
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC6594273|XP_026849445.1|DPER
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC6599452|XP_002024516.1|DPER
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC6598424|XP_002023602.1|DPER
OG0000079	LOC115760029|XP_030557056.1|DNOV	LOC6589087|XP_002014969.1|DPER, LOC113565681|XP_026844239.1|DPER
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC6589088|XP_002014970.1|DPER
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC6589089|XP_002014971.1|DPER
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC6589086|XP_002014968.1|DPER
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC6602128|XP_002027100.1|DPER, LOC6602151|XP_026842704.1|DPER, LOC6602152|XP_026842703.1|DPER
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC6601604|XP_026841767.1|DPER
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC6601044|XP_002026132.2|DPER, LOC6601043|XP_026849686.1|DPER
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC6590930|XP_002016009.1|DPER
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC6587757|XP_002012761.1|DPER
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC6588213|XP_002013604.1|DPER
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC113565890|XP_026845054.1|DPER, LOC6589605|XP_002014312.2|DPER, LOC6593873|XP_002019170.1|DPER, LOC6593874|XP_026842967.1|DPER, LOC113565380|XP_026842968.1|DPER, LOC6593875|XP_002019172.1|DPER
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC6589606|XP_002014313.2|DPER, LOC113565891|XP_026845056.1|DPER
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC6591191|XP_002015915.1|DPER
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC6600795|XP_002025966.1|DPER
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC6602085|XP_002027163.1|DPER
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC6589907|XP_002016516.1|DPER
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC6589273|XP_026844109.1|DPER
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC6593903|XP_002018780.1|DPER
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC6589141|XP_002014431.1|DPER
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC6601258|XP_002026327.1|DPER
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC6593404|XP_002018858.2|DPER
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC6591475|XP_002017466.2|DPER
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC6590413|XP_002016426.1|DPER, LOC6590414|XP_002016427.1|DPER
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC6591474|XP_002017465.1|DPER
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC113565706|XP_026844403.1|DPER
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC6601937|XP_002026979.1|DPER
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC6592691|XP_002017728.1|DPER
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC6593093|XP_026842252.1|DPER
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC113566321|XP_026847263.1|DPER
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC6601034|XP_002026122.2|DPER
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC6587436|XP_026850695.1|DPER
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC6589208|XP_002014698.1|DPER
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC6588440|XP_002013817.1|DPER
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC6588470|XP_002013826.1|DPER
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC6591879|XP_002017077.1|DPER
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC6591877|XP_002017075.1|DPER
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC6591761|XP_002017422.1|DPER, LOC6591878|XP_002017076.1|DPER
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC6588885|XP_026844631.1|DPER
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC6597406|XP_002022414.1|DPER
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC6600289|XP_026849039.1|DPER
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC6587848|XP_002013277.1|DPER
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC6588640|XP_002013209.1|DPER
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC6588001|XP_002013207.1|DPER
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC6587692|XP_002012897.1|DPER
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC6593471|XP_026843094.1|DPER
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC6598722|XP_002023869.1|DPER
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC6600180|XP_002025279.1|DPER
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC6598378|XP_026846207.1|DPER
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC113565196|XP_026842416.1|DPER
OG0000100	LOC115759484|XP_030556280.1|DNOV	LOC6588260|XP_002013399.2|DPER
OG0000100	LOC115764748|XP_030563827.1|DNOV	LOC6587372|XP_026851254.1|DPER
OG0000100	LOC115764705|XP_030563763.1|DNOV	LOC6588656|XP_002013635.1|DPER
OG0000101	LOC115769895|XP_030570771.1|DNOV	LOC6602368|XP_026848566.1|DPER
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC113566568|XP_026848547.1|DPER
OG0000101	LOC115769417|XP_030570084.1|DNOV	LOC6602366|XP_026848564.1|DPER
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC6602370|XP_026848567.1|DPER
OG0000101	LOC115769860|XP_030570709.1|DNOV	LOC6602371|XP_026848545.1|DPER
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC6589981|XP_002016329.1|DPER
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC6593018|XP_002018259.1|DPER
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC6600283|XP_002025396.1|DPER, LOC6596091|XP_026845530.1|DPER
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC113566017|XP_026845529.1|DPER
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC6601265|XP_002026394.1|DPER
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC6599818|XP_026847290.1|DPER
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC6593376|XP_002019042.1|DPER
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC6599813|XP_002024913.1|DPER
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC113567433|XP_026851048.1|DPER
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC6591576|XP_002017405.2|DPER
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC6591573|XP_026849170.1|DPER
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC6590254|XP_002015884.1|DPER, LOC6603539|XP_002028510.1|DPER, LOC6590253|XP_002015883.1|DPER
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC6589777|XP_002014720.1|DPER, LOC6589778|XP_026844019.1|DPER, LOC6594954|XP_002020322.2|DPER
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC6596622|XP_002021630.1|DPER
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC6597183|XP_002022328.2|DPER
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC6597184|XP_002022329.2|DPER
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC6597186|XP_002022331.1|DPER
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC6597187|XP_002022332.2|DPER
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC6590619|XP_002016706.1|DPER
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC6590615|XP_002016702.1|DPER, LOC6590616|XP_002016703.1|DPER
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC6600036|XP_002025083.2|DPER
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC113566310|XP_026847204.1|DPER
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC6588309|XP_002013782.2|DPER, LOC6588086|XP_002013767.2|DPER
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC6595493|XP_002020598.1|DPER
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC6604575|XP_002029459.1|DPER
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC6595495|XP_002020600.1|DPER
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC6591523|XP_026847060.1|DPER
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC6591517|XP_002017065.1|DPER, LOC6591555|XP_002017064.1|DPER
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC6597997|XP_002023222.1|DPER
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC6598029|XP_002023221.1|DPER
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC6598028|XP_002023220.1|DPER
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC6598027|XP_002023219.1|DPER
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC6599402|XP_026847098.1|DPER
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC6598639|XP_002023820.1|DPER
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC6598637|XP_002023818.1|DPER
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC6598638|XP_002023819.1|DPER
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC6600097|XP_002025205.2|DPER
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC6590173|XP_002016107.1|DPER
OG0000120	LOC115765552|XP_030565044.1|DNOV	LOC6597670|XP_026848895.1|DPER
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC6599516|XP_002024644.1|DPER
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC6599963|XP_002025040.1|DPER
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC6587257|XP_002013500.1|DPER
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC6587434|XP_002013499.1|DPER
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC6595720|XP_002020578.1|DPER
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC6599189|XP_002024346.1|DPER
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC6592948|XP_002017692.1|DPER
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC6589395|XP_002014644.1|DPER
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC6600859|XP_002025996.1|DPER
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC6591748|XP_002016986.1|DPER
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC6592458|XP_002017793.1|DPER
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC6592447|XP_002017792.2|DPER, LOC6592445|XP_026841433.1|DPER
OG0000124	LOC115763183|XP_030561504.1|DNOV, LOC115758975|XP_030555641.1|DNOV	LOC6592444|XP_026841435.1|DPER
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC6587197|XP_026840187.1|DPER
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC6587322|XP_026840529.1|DPER
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC6589945|XP_002015973.1|DPER
OG0000126	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC6593662|XP_026843526.1|DPER
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC6594438|XP_002019550.1|DPER, LOC6594439|XP_002019551.2|DPER
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC6594437|XP_002019549.1|DPER
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC6594436|XP_002019548.2|DPER
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC6591138|XP_026841346.1|DPER
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC6591137|XP_002015931.1|DPER
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC6600225|XP_026846733.1|DPER
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC6595739|XP_002021356.1|DPER
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC113565640|XP_026844003.1|DPER
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC6604479|XP_026846732.1|DPER
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC113566721|XP_026849408.1|DPER
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC6601427|XP_026847802.1|DPER
OG0000130	LOC115769660|XP_030570433.1|DNOV	LOC6601429|XP_002026465.2|DPER, LOC6599462|XP_002024611.2|DPER
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC6587235|XP_002013890.1|DPER
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC6589424|XP_002014544.2|DPER
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC6591607|XP_002017102.1|DPER
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC6588294|XP_002012910.1|DPER
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC6597038|XP_026845611.1|DPER
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC6596579|XP_026843085.1|DPER
OG0000136	LOC115757764|XP_030554048.1|DNOV	LOC113565174|XP_026842244.1|DPER, LOC113565244|XP_026842782.1|DPER
OG0000137	LOC115768079|XP_030568404.1|DNOV	LOC6601084|XP_026847344.1|DPER
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC6587713|XP_026840068.1|DPER
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC6604534|XP_026847613.1|DPER
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC6594569|XP_002019588.1|DPER
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC6594570|XP_026840494.1|DPER
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC6594332|XP_002019590.1|DPER
OG0000139	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV	LOC6595551|XP_002020638.1|DPER, LOC6595550|XP_002020637.1|DPER
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC6587347|XP_002013026.1|DPER
OG0000140	LOC115760835|XP_030558234.1|DNOV, LOC115760836|XP_030558236.1|DNOV	LOC6600838|XP_026842581.1|DPER
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC6601434|XP_002026469.1|DPER
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC6601435|XP_002026471.1|DPER
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC6601436|XP_002026472.1|DPER
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC6592001|XP_002016826.1|DPER
OG0000142	LOC115760359|XP_030557508.1|DNOV, LOC115760416|XP_030557579.1|DNOV	LOC6591470|XP_026840208.1|DPER
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC6598595|XP_026846352.1|DPER
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC6599054|XP_002024170.1|DPER
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC6599053|XP_002024169.2|DPER
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC6591617|XP_002017119.2|DPER
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC6598384|XP_026850061.1|DPER
OG0000144	LOC115759963|XP_030556972.1|DNOV	LOC6589307|XP_026844454.1|DPER
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC6597884|XP_026846962.1|DPER
OG0000145	LOC115760146|XP_030557215.1|DNOV	LOC6589346|XP_002015321.1|DPER
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC6589344|XP_002015319.1|DPER
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC6589345|XP_002015320.1|DPER
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC6603062|XP_002028055.1|DPER
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC6588072|XP_002013315.1|DPER
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC6588718|XP_002014991.1|DPER
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC6593518|XP_002019209.2|DPER
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC6593815|XP_002019062.1|DPER
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC6599925|XP_002025053.1|DPER
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC6589040|XP_002015352.1|DPER, LOC6589039|XP_002015351.1|DPER, LOC6589038|XP_002015350.1|DPER, LOC6589037|XP_026844000.1|DPER
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC6596026|XP_026845415.1|DPER
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC6596030|XP_002021029.1|DPER
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC6596029|XP_026845638.1|DPER
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC6596008|XP_002020997.1|DPER
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC6587401|XP_002013652.1|DPER
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC6587313|XP_002013654.2|DPER
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC6588597|XP_002013631.1|DPER
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC6588624|XP_002013628.1|DPER
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC6588591|XP_002013629.2|DPER
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC6598832|XP_026849435.1|DPER
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC113566039|XP_026845649.1|DPER
