Orthogroup	DNOV.longest_only	DERE.longest_only
OG0000061	LOC115763160|XP_030561472.1|DNOV	LOC6541823|XP_001968977.1|DERE
OG0000061	LOC115763156|XP_030561467.1|DNOV	LOC6542105|XP_001968978.2|DERE
OG0000062	LOC115766456|XP_030566248.1|DNOV	LOC6549684|XP_001977426.1|DERE
OG0000062	LOC115763354|XP_030561739.1|DNOV	LOC6549489|XP_001974263.1|DERE, LOC6549488|XP_001974262.1|DERE
OG0000063	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV	LOC6553303|XP_001980169.2|DERE, LOC6553302|XP_001980168.1|DERE, LOC6553304|XP_001980170.1|DERE
OG0000063	LOC115770341|XP_030571439.1|DNOV	LOC6546128|XP_001972262.1|DERE
OG0000063	LOC115770262|XP_030571339.1|DNOV	LOC6546125|XP_001972259.1|DERE
OG0000063	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV	LOC6546126|XP_026832754.1|DERE, LOC6546127|XP_001972261.2|DERE
OG0000065	LOC115771835|XP_030573576.1|DNOV	LOC6553678|XP_001980420.1|DERE
OG0000065	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV	LOC6542088|XP_001969217.1|DERE, LOC6553677|XP_026832116.1|DERE, LOC6552530|XP_001979844.1|DERE, LOC6552533|XP_001979847.1|DERE, LOC6552532|XP_001979846.1|DERE
OG0000066	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV	LOC6553068|XP_026839624.1|DERE, LOC6554272|XP_001981468.2|DERE
OG0000066	LOC115759113|XP_030555815.1|DNOV	LOC6548358|XP_001973961.1|DERE
OG0000066	LOC115766084|XP_030565752.1|DNOV	LOC6553030|XP_001980092.1|DERE
OG0000066	LOC115765364|XP_030564745.1|DNOV	LOC6551730|XP_001977216.1|DERE
OG0000066	LOC115768347|XP_030568771.1|DNOV	LOC6547937|XP_026836122.1|DERE
OG0000067	LOC115761742|XP_030559494.1|DNOV	LOC6553482|XP_001979359.1|DERE
OG0000067	LOC115769783|XP_030570610.1|DNOV	LOC6544666|XP_001972003.3|DERE
OG0000067	LOC115762160|XP_030560137.1|DNOV	LOC6543302|XP_001969186.1|DERE
OG0000067	LOC115769836|XP_030570670.1|DNOV	LOC6544665|XP_001972002.1|DERE
OG0000067	LOC115770913|XP_030572222.1|DNOV	LOC6543541|XP_001973625.1|DERE
OG0000068	LOC115766532|XP_030566358.1|DNOV	LOC6547621|XP_001974885.1|DERE
OG0000068	LOC115765365|XP_030564748.1|DNOV	LOC6549927|XP_026837643.1|DERE
OG0000069	LOC115764506|XP_030563456.1|DNOV	LOC6548333|XP_026835742.1|DERE
OG0000070	LOC115758973|XP_030555636.1|DNOV	LOC6541526|XP_001970002.1|DERE
OG0000070	LOC115765204|XP_030564504.1|DNOV	LOC6555523|XP_001982429.1|DERE
OG0000070	LOC115759073|XP_030555762.1|DNOV	LOC6542508|XP_001970001.1|DERE
OG0000070	LOC115758728|XP_030555341.1|DNOV	LOC6550273|XP_001977632.1|DERE
OG0000071	LOC115767110|XP_030567126.1|DNOV	LOC6544447|XP_001972434.2|DERE
OG0000071	LOC115771374|XP_030572918.1|DNOV	LOC6544819|XP_026832512.1|DERE
OG0000071	LOC115771373|XP_030572916.1|DNOV	LOC6544818|XP_026832511.1|DERE
OG0000071	LOC115771375|XP_030572919.1|DNOV	LOC6544820|XP_001972656.1|DERE
OG0000072	LOC115762189|XP_030560172.1|DNOV	LOC6548840|XP_001975354.1|DERE
OG0000072	LOC115760700|XP_030558025.1|DNOV	LOC6548921|XP_001975349.1|DERE
OG0000072	LOC115760737|XP_030558073.1|DNOV	LOC6548838|XP_001975352.2|DERE
OG0000073	LOC115757880|XP_030554180.1|DNOV	LOC6547037|XP_026835680.1|DERE
OG0000073	LOC115764211|XP_030562961.1|DNOV	LOC6553627|XP_015009630.1|DERE
OG0000073	LOC115765214|XP_030564517.1|DNOV	LOC6550857|XP_026837405.1|DERE
OG0000074	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV	LOC6545304|XP_001972062.2|DERE
OG0000074	LOC115771062|XP_030572474.1|DNOV	LOC6546439|XP_001972925.1|DERE
OG0000075	LOC115770432|XP_030571562.1|DNOV	LOC6545620|XP_001972154.1|DERE
OG0000075	LOC115770426|XP_030571554.1|DNOV	LOC6545622|XP_001972156.1|DERE
OG0000075	LOC115770110|XP_030571087.1|DNOV	LOC6545621|XP_001972155.1|DERE
OG0000075	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV	LOC6545619|XP_026832620.1|DERE
OG0000076	LOC115766967|XP_030566920.1|DNOV	LOC6544188|XP_015013837.1|DERE
OG0000076	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV	LOC6553873|XP_001980472.1|DERE, LOC6553871|XP_001980470.2|DERE
OG0000076	LOC115766325|XP_030566076.1|DNOV	LOC6550413|XP_001977744.3|DERE
OG0000076	LOC115765287|XP_030564637.1|DNOV	LOC6550414|XP_001977745.1|DERE
OG0000077	LOC115765531|XP_030565013.1|DNOV	LOC6547656|XP_001974813.2|DERE
OG0000077	LOC115761940|XP_030559834.1|DNOV	LOC6552303|XP_001980828.1|DERE
OG0000077	LOC115757826|XP_030554110.1|DNOV	LOC6548296|XP_001976581.1|DERE
OG0000077	LOC115759443|XP_030556224.1|DNOV	LOC6554318|XP_001981477.2|DERE
OG0000078	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV	LOC6547567|XP_001974844.1|DERE
OG0000078	LOC115770100|XP_030571073.1|DNOV	LOC6543899|XP_001973650.1|DERE
OG0000078	LOC115761731|XP_030559475.1|DNOV	LOC6553294|XP_001979187.1|DERE
OG0000078	LOC115764426|XP_030563287.1|DNOV	LOC6549869|XP_001978650.1|DERE
OG0000078	LOC115767246|XP_030567310.1|DNOV	LOC6550069|XP_001977566.1|DERE
OG0000079	LOC115760320|XP_030557468.1|DNOV, LOC115760319|XP_030557467.1|DNOV, LOC115760318|XP_030557466.1|DNOV	LOC6543392|XP_001968596.1|DERE, LOC6541779|XP_001968603.1|DERE, LOC26526742|XP_015015558.1|DERE, LOC6542476|XP_001968597.1|DERE
OG0000079	LOC115759928|XP_030556925.1|DNOV	LOC6541720|XP_001968600.3|DERE, LOC6542307|XP_001968601.1|DERE
OG0000079	LOC115760195|XP_030557285.1|DNOV	LOC6543029|XP_001968602.1|DERE, LOC6542583|XP_026835136.1|DERE, LOC6541290|XP_001968599.1|DERE, LOC6542036|XP_001968598.1|DERE
OG0000080	LOC115762483|XP_030560581.1|DNOV	LOC6548270|XP_001975252.1|DERE, LOC6548272|XP_001975254.1|DERE
OG0000080	LOC115766550|XP_030566385.1|DNOV	LOC6548314|XP_001975327.1|DERE
OG0000081	LOC115769469|XP_030570143.1|DNOV	LOC6545544|XP_001971109.1|DERE
OG0000082	LOC115760531|XP_030557814.1|DNOV	LOC6549322|XP_026837009.1|DERE
OG0000082	LOC115771876|XP_030573620.1|DNOV	LOC6554914|XP_001982236.1|DERE
OG0000082	LOC115764022|XP_030562714.1|DNOV	LOC6552838|XP_001979871.1|DERE
OG0000083	LOC115771570|XP_030573183.1|DNOV	LOC6541689|XP_026834543.1|DERE, LOC6543321|XP_001969237.1|DERE, LOC6543013|XP_001969236.1|DERE, LOC6543404|XP_001969234.1|DERE, LOC6543089|XP_001969235.1|DERE
OG0000083	LOC115763288|XP_030561633.1|DNOV	LOC6542300|XP_001969971.2|DERE
OG0000084	LOC115759698|XP_030556562.1|DNOV	LOC6547297|XP_001974723.1|DERE
OG0000084	LOC115760890|XP_030558315.1|DNOV	LOC6548751|XP_001975436.1|DERE
OG0000085	LOC115764646|XP_030563684.1|DNOV	LOC6541232|XP_001970598.1|DERE
OG0000086	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV	LOC6547336|XP_001974796.1|DERE
OG0000087	LOC115759965|XP_030556974.1|DNOV	LOC6541207|XP_001969370.1|DERE
OG0000087	LOC115763574|XP_030562052.1|DNOV	LOC6540621|XP_001968888.1|DERE
OG0000087	LOC115763556|XP_030562035.1|DNOV	LOC6541897|XP_001969393.1|DERE
OG0000088	LOC115758292|XP_030554718.1|DNOV	LOC6543073|XP_015014662.1|DERE
OG0000088	LOC115758633|XP_030555227.1|DNOV	LOC6542500|XP_001969926.1|DERE
OG0000088	LOC115766362|XP_030566125.1|DNOV	LOC6544587|XP_026832902.1|DERE
OG0000088	LOC115769943|XP_030570850.1|DNOV	LOC6547958|XP_001975286.1|DERE
OG0000088	LOC115766373|XP_030566137.1|DNOV	LOC6544588|XP_001972387.1|DERE
OG0000089	LOC115759581|XP_030556409.1|DNOV	LOC6553054|XP_001979141.1|DERE, LOC6553281|XP_001979199.1|DERE
OG0000089	LOC115760358|XP_030557507.1|DNOV	LOC6552316|XP_001980769.1|DERE
OG0000089	LOC115769774|XP_030570599.1|DNOV	LOC6543975|XP_026832426.1|DERE
OG0000090	LOC115758299|XP_030554725.1|DNOV	LOC6543160|XP_026835138.1|DERE
OG0000090	LOC115758298|XP_030554724.1|DNOV	LOC6542384|XP_026835110.1|DERE
OG0000090	LOC115765820|XP_030565404.1|DNOV	LOC6543999|XP_001971891.1|DERE
OG0000090	LOC115769503|XP_030570188.1|DNOV	LOC6545497|XP_001971099.2|DERE
OG0000091	LOC115757670|XP_030553848.1|DNOV	LOC6555007|XP_015009056.1|DERE
OG0000091	LOC115759049|XP_030555733.1|DNOV	LOC6541159|XP_001969819.1|DERE
OG0000091	LOC115761273|XP_030558848.1|DNOV	LOC113563760|XP_026831978.1|DERE
OG0000091	LOC115761272|XP_030558847.1|DNOV	LOC6551848|XP_026831615.1|DERE
OG0000092	LOC115766069|XP_030565732.1|DNOV	LOC6554984|XP_001981827.3|DERE
OG0000092	LOC115766167|XP_030565870.1|DNOV	LOC6554982|XP_001981825.1|DERE
OG0000092	LOC115766082|XP_030565748.1|DNOV	LOC6554283|XP_001981751.1|DERE, LOC6554983|XP_001981826.1|DERE
OG0000093	LOC115758323|XP_030554750.1|DNOV	LOC6541764|XP_026834401.1|DERE
OG0000093	LOC115767804|XP_030567996.1|DNOV	LOC6549902|XP_001977378.1|DERE
OG0000094	LOC115770336|XP_030571434.1|DNOV	LOC6546506|XP_026832953.1|DERE
OG0000094	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV	LOC6552799|XP_001979027.1|DERE
OG0000096	LOC115761336|XP_030558933.1|DNOV	LOC6549153|XP_001974282.1|DERE
OG0000096	LOC115761351|XP_030558956.1|DNOV	LOC6541172|XP_026834907.1|DERE
OG0000096	LOC115761323|XP_030558916.1|DNOV	LOC6552105|XP_001980699.1|DERE
OG0000096	LOC115759222|XP_030555977.1|DNOV	LOC6549084|XP_001974223.1|DERE
OG0000098	LOC115763976|XP_030562641.1|DNOV	LOC6553676|XP_001980418.1|DERE
OG0000099	LOC115758025|XP_030554389.1|DNOV	LOC6555585|XP_001982610.1|DERE
OG0000099	LOC115768874|XP_030569441.1|DNOV	LOC6555581|XP_015008726.1|DERE
OG0000100	LOC115758695|XP_030555303.1|DNOV	LOC26526541|XP_026836248.1|DERE
OG0000100	LOC115763747|XP_030562311.1|DNOV	LOC6554315|XP_001981746.1|DERE
OG0000100	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV	LOC6552648|XP_001979908.1|DERE
OG0000100	LOC115764746|XP_030563824.1|DNOV	LOC6552647|XP_001979907.2|DERE
OG0000101	LOC115769419|XP_030570087.1|DNOV	LOC113563952|XP_026833685.1|DERE
OG0000101	LOC115769417|XP_030570084.1|DNOV	LOC113563950|XP_026833684.1|DERE
OG0000101	LOC115769861|XP_030570719.1|DNOV	LOC6545510|XP_015012990.1|DERE
OG0000102	LOC115764983|XP_030564174.1|DNOV	LOC6546722|XP_001974594.1|DERE
OG0000102	LOC115760629|XP_030557940.1|DNOV	LOC6540855|XP_001970375.1|DERE
OG0000103	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV	LOC6545153|XP_001971583.1|DERE, LOC6546214|XP_001972909.1|DERE
OG0000103	LOC115771232|XP_030572693.1|DNOV	LOC26526609|XP_015014313.1|DERE
OG0000103	LOC115762233|XP_030560233.1|DNOV	LOC6547246|XP_026836375.1|DERE
OG0000104	LOC115762610|XP_030560765.1|DNOV	LOC6545260|XP_001973250.2|DERE
OG0000104	LOC115763001|XP_030561251.1|DNOV	LOC6541678|XP_001969298.1|DERE
OG0000104	LOC115762611|XP_030560767.1|DNOV	LOC6545266|XP_001973256.1|DERE
OG0000105	LOC115763410|XP_030561820.1|DNOV	LOC6545983|XP_001972191.2|DERE
OG0000105	LOC115766038|XP_030565668.1|DNOV	LOC6552845|XP_001980953.1|DERE
OG0000105	LOC115766116|XP_030565797.1|DNOV	LOC6552850|XP_001980958.2|DERE
OG0000107	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV	LOC6547875|XP_001976351.1|DERE, LOC6549578|XP_001974463.3|DERE, LOC6549577|XP_001974462.2|DERE, LOC6547876|XP_001976352.1|DERE
OG0000109	LOC115758411|XP_030554919.1|DNOV	LOC6541724|XP_026834322.1|DERE, LOC6541702|XP_026835082.1|DERE
OG0000109	LOC115759000|XP_030555661.1|DNOV	LOC6542019|XP_001969959.1|DERE
OG0000110	LOC115771207|XP_030572667.1|DNOV	LOC6544572|XP_001971451.2|DERE
OG0000110	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV	LOC6544308|XP_001971450.1|DERE
OG0000110	LOC115771102|XP_030572522.1|DNOV	LOC6544307|XP_001971449.3|DERE
OG0000110	LOC115771159|XP_030572591.1|DNOV	LOC6544306|XP_001971448.1|DERE
OG0000111	LOC115767450|XP_030567608.1|DNOV	LOC6547569|XP_001974846.1|DERE
OG0000111	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV	LOC6547573|XP_001974850.1|DERE, LOC6547572|XP_026836839.1|DERE
OG0000112	LOC115766378|XP_030566142.1|DNOV	LOC6549919|XP_001978671.1|DERE, LOC6550010|XP_001977476.1|DERE
OG0000112	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV	LOC113564579|XP_026838421.1|DERE, LOC6549742|XP_001978647.2|DERE
OG0000113	LOC115768193|XP_030568568.1|DNOV	LOC6549603|XP_001975736.1|DERE
OG0000113	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV	LOC6552710|XP_026831517.1|DERE
OG0000114	LOC115759690|XP_030556543.1|DNOV	LOC113564097|XP_026834771.1|DERE, LOC113564096|XP_026834770.1|DERE
OG0000114	LOC115759688|XP_030556541.1|DNOV	LOC6542271|XP_001969808.1|DERE
OG0000114	LOC115759689|XP_030556542.1|DNOV	LOC6542543|XP_001969807.3|DERE
OG0000116	LOC115770882|XP_030572176.1|DNOV	LOC6554995|XP_001981820.2|DERE
OG0000116	LOC115770658|XP_030571884.1|DNOV	LOC6554989|XP_001981814.1|DERE
OG0000117	LOC115769301|XP_030569889.1|DNOV	LOC6540738|XP_001969562.1|DERE
OG0000117	LOC115769303|XP_030569891.1|DNOV	LOC6540920|XP_001969563.1|DERE
OG0000117	LOC115769305|XP_030569893.1|DNOV	LOC6540785|XP_001969564.1|DERE
OG0000117	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV	LOC6540760|XP_001969565.1|DERE
OG0000118	LOC115758561|XP_030555129.1|DNOV	LOC6543468|XP_001969543.1|DERE
OG0000119	LOC115761228|XP_030558777.1|DNOV	LOC6552165|XP_001980717.1|DERE
OG0000119	LOC115761623|XP_030559312.1|DNOV	LOC6552163|XP_001980715.1|DERE
OG0000119	LOC115761429|XP_030559055.1|DNOV	LOC6552164|XP_001980716.1|DERE
OG0000120	LOC115768766|XP_030569316.1|DNOV	LOC6555510|XP_015008783.1|DERE
OG0000120	LOC115765330|XP_030564696.1|DNOV	LOC6546603|XP_001976042.1|DERE
OG0000120	LOC115762695|XP_030560877.1|DNOV	LOC6545155|XP_001971017.1|DERE
OG0000121	LOC115764363|XP_030563185.1|DNOV	LOC6549747|XP_001977350.1|DERE
OG0000121	LOC115771803|XP_030573534.1|DNOV	LOC6552855|XP_001979940.1|DERE
OG0000121	LOC115771900|XP_030573645.1|DNOV	LOC6552857|XP_026831855.1|DERE, LOC6552856|XP_001979941.1|DERE
OG0000122	LOC115763181|XP_030561499.1|DNOV	LOC6541936|XP_001968351.2|DERE
OG0000122	LOC115767044|XP_030567034.1|DNOV	LOC6551621|XP_001977124.1|DERE
OG0000122	LOC115762161|XP_030560138.1|DNOV	LOC6543179|XP_001969187.2|DERE
OG0000122	LOC115759056|XP_030555741.1|DNOV	LOC6541798|XP_001968644.1|DERE
OG0000123	LOC115759448|XP_030556240.1|DNOV	LOC6548565|XP_001976637.1|DERE
OG0000123	LOC115763740|XP_030562303.1|DNOV	LOC6553076|XP_001979097.1|DERE
OG0000124	LOC115758696|XP_030555300.1|DNOV, LOC115758694|XP_030555299.1|DNOV, LOC115758698|XP_030555305.1|DNOV, LOC115758699|XP_030555306.1|DNOV, LOC115758697|XP_030555301.1|DNOV, LOC115758701|XP_030555310.1|DNOV, LOC115758702|XP_030555311.1|DNOV, LOC115759494|XP_030556293.1|DNOV	LOC6548499|XP_026835634.1|DERE, LOC113564261|XP_026836019.1|DERE, LOC6541590|XP_001970428.1|DERE
OG0000124	LOC115764579|XP_030563591.1|DNOV	LOC6543273|XP_001970427.1|DERE, LOC6540959|XP_001970425.3|DERE
OG0000125	LOC115771741|XP_030573428.1|DNOV	LOC6554806|XP_015009019.2|DERE
OG0000125	LOC115761248|XP_030558810.1|DNOV	LOC6553712|XP_001980356.1|DERE
OG0000125	LOC115761028|XP_030558500.1|DNOV	LOC6548842|XP_001975356.1|DERE
OG0000126	LOC115763320|XP_030561680.1|DNOV, LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV	LOC6543059|XP_001968919.2|DERE
OG0000127	LOC115761512|XP_030559141.1|DNOV	LOC6553214|XP_001979216.1|DERE, LOC6553215|XP_001979217.1|DERE
OG0000127	LOC115761427|XP_030559046.1|DNOV	LOC6553213|XP_001979215.1|DERE
OG0000127	LOC115761374|XP_030558985.1|DNOV	LOC6553212|XP_001979214.2|DERE
OG0000128	LOC115763691|XP_030562236.1|DNOV	LOC6547674|XP_026836856.1|DERE
OG0000128	LOC115764129|XP_030562860.1|DNOV	LOC6547673|XP_026837174.1|DERE
OG0000128	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV	LOC6553622|XP_001979280.3|DERE
OG0000129	LOC115768023|XP_030568300.1|DNOV	LOC6551485|XP_001978469.1|DERE
OG0000129	LOC115769838|XP_030570672.1|DNOV	LOC6544586|XP_001972385.1|DERE
OG0000129	LOC115769679|XP_030570455.1|DNOV	LOC26527022|XP_015015590.1|DERE
OG0000129	LOC115768022|XP_030568299.1|DNOV	LOC6551486|XP_001978470.2|DERE
OG0000130	LOC115769661|XP_030570434.1|DNOV	LOC6545208|XP_001972099.1|DERE
OG0000130	LOC115769320|XP_030569913.1|DNOV	LOC6544918|XP_026833930.1|DERE
OG0000131	LOC115761671|XP_030559382.1|DNOV	LOC6553736|XP_026832080.1|DERE
OG0000132	LOC115760166|XP_030557246.1|DNOV	LOC6541657|XP_001969760.1|DERE
OG0000132	LOC115759623|XP_030556467.1|DNOV	LOC6551904|XP_001979665.1|DERE
OG0000134	LOC115757657|XP_030553830.1|DNOV	LOC6552776|XP_001979961.1|DERE
OG0000134	LOC115767392|XP_030567515.1|DNOV	LOC6551363|XP_001978376.3|DERE
OG0000134	LOC115759801|XP_030556744.1|DNOV	LOC6542600|XP_001969921.1|DERE
OG0000137	LOC115764130|XP_030562861.1|DNOV	LOC6552702|XP_001979021.1|DERE
OG0000137	LOC115771032|XP_030572427.1|DNOV	LOC6544719|XP_001971526.1|DERE
OG0000138	LOC115759568|XP_030556393.1|DNOV	LOC6552595|XP_001980924.1|DERE
OG0000138	LOC115759565|XP_030556391.1|DNOV	LOC6552594|XP_001980923.1|DERE
OG0000138	LOC115759562|XP_030556388.1|DNOV	LOC6552592|XP_001980921.1|DERE
OG0000138	LOC115759563|XP_030556389.1|DNOV, LOC115759564|XP_030556390.1|DNOV	LOC6552593|XP_001980922.1|DERE
OG0000140	LOC115771802|XP_030573533.1|DNOV	LOC6554805|XP_001981583.1|DERE
OG0000141	LOC115769898|XP_030570779.1|DNOV	LOC6545776|XP_001971643.2|DERE
OG0000141	LOC115769899|XP_030570780.1|DNOV	LOC6545777|XP_026833843.1|DERE
OG0000141	LOC115769900|XP_030570781.1|DNOV	LOC6545778|XP_001971645.1|DERE
OG0000142	LOC115770626|XP_030571829.1|DNOV	LOC6554784|XP_001981981.3|DERE
OG0000142	LOC115760416|XP_030557579.1|DNOV	LOC6544493|XP_001973798.3|DERE
OG0000142	LOC115767833|XP_030568035.1|DNOV	LOC6550529|XP_026837492.1|DERE
OG0000143	LOC115769511|XP_030570205.1|DNOV	LOC6546315|XP_001972823.1|DERE
OG0000143	LOC115769830|XP_030570664.1|DNOV	LOC6546316|XP_001972824.2|DERE
OG0000144	LOC115764707|XP_030563766.1|DNOV	LOC6552889|XP_001979989.2|DERE
OG0000144	LOC115765151|XP_030564416.1|DNOV	LOC6550597|XP_001978174.1|DERE
OG0000144	LOC115759963|XP_030556972.1|DNOV	LOC26525957|XP_026838622.1|DERE
OG0000145	LOC115765270|XP_030564620.1|DNOV	LOC6551708|XP_001977287.1|DERE
OG0000145	LOC115760147|XP_030557216.1|DNOV	LOC6547581|XP_001976219.1|DERE
OG0000145	LOC115760148|XP_030557217.1|DNOV	LOC6547583|XP_001976221.2|DERE
OG0000147	LOC115765501|XP_030564973.1|DNOV	LOC6542355|XP_001969708.2|DERE
OG0000147	LOC115763989|XP_030562661.1|DNOV	LOC6553244|XP_001979064.2|DERE
OG0000147	LOC115763990|XP_030562666.1|DNOV	LOC6553243|XP_001979063.1|DERE
OG0000148	LOC115759976|XP_030556989.1|DNOV	LOC6541587|XP_001968573.1|DERE
OG0000148	LOC115763251|XP_030561588.1|DNOV	LOC6541249|XP_001969268.1|DERE
OG0000149	LOC115758472|XP_030555008.1|DNOV	LOC6543066|XP_001970166.1|DERE
OG0000149	LOC115768180|XP_030568547.1|DNOV	LOC6550329|XP_001977887.1|DERE
OG0000150	LOC115759941|XP_030556940.1|DNOV	LOC6542719|XP_001968321.1|DERE, LOC6542102|XP_001968319.1|DERE, LOC6541669|XP_001968322.1|DERE, LOC6541161|XP_001968323.1|DERE, LOC6541440|XP_001968324.1|DERE
OG0000151	LOC115770071|XP_030571032.1|DNOV	LOC6545794|XP_001973444.1|DERE
OG0000151	LOC115770072|XP_030571033.1|DNOV	LOC6545750|XP_001973448.2|DERE
OG0000151	LOC115758875|XP_030555530.1|DNOV	LOC6545749|XP_001973447.1|DERE
OG0000151	LOC115766062|XP_030565723.1|DNOV	LOC6544375|XP_015013186.1|DERE
OG0000152	LOC115764961|XP_030564145.1|DNOV	LOC6555092|XP_001981403.1|DERE
OG0000152	LOC115764965|XP_030564150.1|DNOV	LOC6555310|XP_001982083.2|DERE, LOC6555091|XP_026835783.1|DERE, LOC6555090|XP_001981401.1|DERE
OG0000152	LOC115765069|XP_030564304.1|DNOV	LOC6555089|XP_001981400.1|DERE
OG0000153	LOC115764667|XP_030563715.1|DNOV	LOC6552563|XP_001979901.1|DERE
OG0000153	LOC115764744|XP_030563820.1|DNOV	LOC6552560|XP_001979898.1|DERE
OG0000153	LOC115764661|XP_030563707.1|DNOV	LOC6552561|XP_001979899.1|DERE
OG0000154	LOC115768636|XP_030569165.1|DNOV	LOC6554767|XP_001982203.1|DERE
OG0000154	LOC115770295|XP_030571391.1|DNOV	LOC26526154|XP_015014231.1|DERE
OG0000155	LOC115770985|XP_030572334.1|DNOV	LOC6544072|XP_026832725.1|DERE
OG0000155	LOC115771041|XP_030572440.1|DNOV	LOC6544096|XP_026833302.1|DERE
OG0000155	LOC115771139|XP_030572570.1|DNOV	LOC6544095|XP_001971436.1|DERE
OG0000157	LOC115760246|XP_030557364.1|DNOV	LOC6541492|XP_001970424.1|DERE, LOC6541003|XP_001970426.1|DERE
OG0000157	LOC115758115|XP_030554513.1|DNOV	LOC6541745|XP_001970423.1|DERE
OG0000158	LOC115766606|XP_030566453.1|DNOV	LOC6547270|XP_001974875.2|DERE
OG0000158	LOC115770345|XP_030571443.1|DNOV	LOC6544710|XP_001971486.1|DERE
OG0000158	LOC115770346|XP_030571444.1|DNOV	LOC6544709|XP_001971485.1|DERE
OG0000159	LOC115771513|XP_030573108.1|DNOV	LOC6544265|XP_026832803.1|DERE
OG0000159	LOC115769762|XP_030570577.1|DNOV	LOC6546356|XP_001972888.2|DERE
OG0000159	LOC115770281|XP_030571370.1|DNOV	LOC6544310|XP_026833410.1|DERE
OG0000160	LOC115771865|XP_030573605.1|DNOV	LOC6552942|XP_001981019.1|DERE
OG0000160	LOC115772049|XP_030573849.1|DNOV	LOC6552943|XP_001981020.1|DERE
OG0000161	LOC115769694|XP_030570477.1|DNOV	LOC6545063|XP_001971041.2|DERE
OG0000161	LOC115766849|XP_030566759.1|DNOV	LOC6551234|XP_001978346.3|DERE
OG0000162	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV	LOC6545016|XP_001972606.2|DERE, LOC6546535|XP_001971269.1|DERE, LOC6548593|XP_001973957.3|DERE
OG0000162	LOC115765477|XP_030564918.1|DNOV	LOC6540758|XP_015015116.1|DERE, LOC113563685|XP_015015117.1|DERE
OG0000163	LOC115758981|XP_030555644.1|DNOV	LOC6546347|XP_001970966.1|DERE
OG0000163	LOC115764662|XP_030563708.1|DNOV	LOC6542489|XP_001968232.1|DERE
OG0000164	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV	LOC6549422|XP_001975702.1|DERE
OG0000165	LOC115767822|XP_030568021.1|DNOV	LOC6549661|XP_001978710.1|DERE
OG0000165	LOC115763724|XP_030562278.1|DNOV	LOC6544503|XP_001971991.1|DERE
OG0000166	LOC115760996|XP_030558467.1|DNOV	LOC6547742|XP_001974996.1|DERE
OG0000166	LOC115758455|XP_030554986.1|DNOV	LOC6547745|XP_001974999.3|DERE
OG0000166	LOC115763053|XP_030561342.1|DNOV	LOC6547744|XP_001974998.1|DERE
OG0000167	LOC115771223|XP_030572683.1|DNOV	LOC6544779|XP_001971599.1|DERE
OG0000167	LOC115771224|XP_030572685.1|DNOV	LOC6545521|XP_001971598.1|DERE
OG0000168	LOC115759648|XP_030556500.1|DNOV	LOC6543384|XP_001969088.2|DERE
OG0000168	LOC115771867|XP_030573606.1|DNOV	LOC6555429|XP_001981444.2|DERE
OG0000169	LOC115764089|XP_030562802.1|DNOV	LOC6554354|XP_001982052.1|DERE
OG0000169	LOC115770173|XP_030571193.1|DNOV	LOC6545616|XP_001972150.2|DERE
OG0000169	LOC115759507|XP_030556307.1|DNOV	LOC6553714|XP_001980358.1|DERE
