Orthogroup	DANA.longest_only	DNOV.longest_only
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC115764028|XP_030562719.1|DNOV, LOC115764210|XP_030562960.1|DNOV, LOC115764024|XP_030562715.1|DNOV
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC115768521|XP_030568971.1|DNOV
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC115760275|XP_030557406.1|DNOV
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC115767943|XP_030568181.1|DNOV
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC115765029|XP_030564252.1|DNOV
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC115767352|XP_030567464.1|DNOV
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC115759170|XP_030555902.1|DNOV
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC115763134|XP_030561437.1|DNOV
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC115763110|XP_030561414.1|DNOV, LOC115763055|XP_030561340.1|DNOV
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC115763160|XP_030561472.1|DNOV
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC115766456|XP_030566248.1|DNOV
OG0000062	LOC6497538|XP_001961881.1|DANA, LOC26515327|XP_014762422.1|DANA, LOC6496869|XP_001963239.2|DANA, LOC116656013|XP_032311002.1|DANA, LOC116656063|XP_032311298.1|DANA	LOC115763354|XP_030561739.1|DNOV
OG0000063	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA, LOC6501264|XP_001954875.1|DANA	LOC115770680|XP_030571925.1|DNOV, LOC115770681|XP_030571926.1|DNOV
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC115770341|XP_030571439.1|DNOV
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC115770262|XP_030571339.1|DNOV
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC115770409|XP_030571530.1|DNOV, LOC115770342|XP_030571440.1|DNOV
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC115771835|XP_030573576.1|DNOV
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA	LOC115759592|XP_030556422.1|DNOV, LOC115759591|XP_030556420.1|DNOV, LOC115759590|XP_030556419.1|DNOV, LOC115759594|XP_030556423.1|DNOV, LOC115772094|XP_030573915.1|DNOV, LOC115763851|XP_030562484.1|DNOV, LOC115767459|XP_030567624.1|DNOV, LOC115767413|XP_030567549.1|DNOV
OG0000066	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA	LOC115769505|XP_030570196.1|DNOV, LOC115767618|XP_030567778.1|DNOV
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC115759113|XP_030555815.1|DNOV
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC115766084|XP_030565752.1|DNOV
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC115765364|XP_030564745.1|DNOV
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC115768347|XP_030568771.1|DNOV
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC115761742|XP_030559494.1|DNOV
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC115769783|XP_030570610.1|DNOV
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC115762160|XP_030560137.1|DNOV
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC115769836|XP_030570670.1|DNOV
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC115770913|XP_030572222.1|DNOV
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC115766532|XP_030566358.1|DNOV
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC115765365|XP_030564748.1|DNOV
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC115764506|XP_030563456.1|DNOV
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC115758973|XP_030555636.1|DNOV
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC115765204|XP_030564504.1|DNOV
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC115759073|XP_030555762.1|DNOV
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC115758728|XP_030555341.1|DNOV
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC115767110|XP_030567126.1|DNOV
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC115771374|XP_030572918.1|DNOV
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC115771373|XP_030572916.1|DNOV
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC115771375|XP_030572919.1|DNOV
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC115762189|XP_030560172.1|DNOV
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC115760700|XP_030558025.1|DNOV
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC115760737|XP_030558073.1|DNOV
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC115757880|XP_030554180.1|DNOV
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC115764211|XP_030562961.1|DNOV
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC115767646|XP_030567793.1|DNOV, LOC115767642|XP_030567789.1|DNOV
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC115771062|XP_030572474.1|DNOV
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC115770432|XP_030571562.1|DNOV
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC115770426|XP_030571554.1|DNOV
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC115770110|XP_030571087.1|DNOV
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC115770275|XP_030571359.1|DNOV, LOC115770445|XP_030571581.1|DNOV
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC115766967|XP_030566920.1|DNOV
OG0000076	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA	LOC115763785|XP_030562365.1|DNOV, LOC115763786|XP_030562373.1|DNOV
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC115766325|XP_030566076.1|DNOV
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC115765287|XP_030564637.1|DNOV
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC115765531|XP_030565013.1|DNOV
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC115761940|XP_030559834.1|DNOV
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC115757826|XP_030554110.1|DNOV
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC115759443|XP_030556224.1|DNOV
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC115767483|XP_030567650.1|DNOV, LOC115767481|XP_030567645.1|DNOV, LOC115767473|XP_030567638.1|DNOV
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC115770100|XP_030571073.1|DNOV
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC115761731|XP_030559475.1|DNOV
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC115764426|XP_030563287.1|DNOV
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC115759928|XP_030556925.1|DNOV
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC115760195|XP_030557285.1|DNOV
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC115762483|XP_030560581.1|DNOV
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC115766550|XP_030566385.1|DNOV
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC115769469|XP_030570143.1|DNOV
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC115760531|XP_030557814.1|DNOV
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC115771876|XP_030573620.1|DNOV
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC115764022|XP_030562714.1|DNOV
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC115771570|XP_030573183.1|DNOV
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC115763288|XP_030561633.1|DNOV
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC115759698|XP_030556562.1|DNOV
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC115760890|XP_030558315.1|DNOV
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC115764646|XP_030563684.1|DNOV
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC115761105|XP_030558592.1|DNOV, LOC115761104|XP_030558591.1|DNOV
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC115759965|XP_030556974.1|DNOV
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC115763574|XP_030562052.1|DNOV
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC115763556|XP_030562035.1|DNOV
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC115758292|XP_030554718.1|DNOV
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC115758633|XP_030555227.1|DNOV
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC115766362|XP_030566125.1|DNOV
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC115769943|XP_030570850.1|DNOV
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC115766373|XP_030566137.1|DNOV
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC115759581|XP_030556409.1|DNOV
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC115760358|XP_030557507.1|DNOV
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC115769774|XP_030570599.1|DNOV
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC115758299|XP_030554725.1|DNOV
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC115758298|XP_030554724.1|DNOV
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC115765820|XP_030565404.1|DNOV
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC115769503|XP_030570188.1|DNOV
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC115757670|XP_030553848.1|DNOV
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC115759049|XP_030555733.1|DNOV
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC115761273|XP_030558848.1|DNOV
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC115761272|XP_030558847.1|DNOV
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC115766069|XP_030565732.1|DNOV
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC115766167|XP_030565870.1|DNOV
OG0000092	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC115766082|XP_030565748.1|DNOV
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC115758323|XP_030554750.1|DNOV
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC115767804|XP_030567996.1|DNOV
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC115770336|XP_030571434.1|DNOV
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC115759953|XP_030556956.1|DNOV, LOC115759952|XP_030556955.1|DNOV
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC115761336|XP_030558933.1|DNOV
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC115761351|XP_030558956.1|DNOV
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC115761323|XP_030558916.1|DNOV
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC115759222|XP_030555977.1|DNOV
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC115763976|XP_030562641.1|DNOV
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC115758025|XP_030554389.1|DNOV
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC115768874|XP_030569441.1|DNOV
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC115758695|XP_030555303.1|DNOV
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC115763747|XP_030562311.1|DNOV
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC115759484|XP_030556280.1|DNOV, LOC115764748|XP_030563827.1|DNOV
OG0000101	LOC6493637|XP_032310766.1|DANA	LOC115769419|XP_030570087.1|DNOV
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC115769861|XP_030570719.1|DNOV
OG0000101	LOC116655752|XP_032309646.1|DANA	LOC115769416|XP_030570083.1|DNOV
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC115764983|XP_030564174.1|DNOV
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC115760629|XP_030557940.1|DNOV
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA	LOC115771233|XP_030572694.1|DNOV, LOC115771230|XP_030572692.1|DNOV
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC115771232|XP_030572693.1|DNOV
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC115762233|XP_030560233.1|DNOV
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC115762610|XP_030560765.1|DNOV
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC115762611|XP_030560767.1|DNOV
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC115763410|XP_030561820.1|DNOV
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC115766038|XP_030565668.1|DNOV
OG0000105	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC115766116|XP_030565797.1|DNOV
OG0000107	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC115762473|XP_030560555.1|DNOV, LOC115766524|XP_030566351.1|DNOV, LOC115766525|XP_030566352.1|DNOV, LOC115766523|XP_030566350.1|DNOV
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC115758411|XP_030554919.1|DNOV
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC115759000|XP_030555661.1|DNOV
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC115771207|XP_030572667.1|DNOV
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC115771206|XP_030572666.1|DNOV, LOC115771081|XP_030572492.1|DNOV
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC115771102|XP_030572522.1|DNOV
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC115771159|XP_030572591.1|DNOV
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC115767450|XP_030567608.1|DNOV
OG0000111	LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC115767471|XP_030567636.1|DNOV, LOC115766597|XP_030566444.1|DNOV
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC115766378|XP_030566142.1|DNOV
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC115766361|XP_030566121.1|DNOV, LOC115764351|XP_030563169.1|DNOV, LOC115764305|XP_030563103.1|DNOV
OG0000113	LOC26514615|XP_014759306.1|DANA	LOC115761208|XP_030558753.1|DNOV
OG0000113	LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA	LOC115768345|XP_030568769.1|DNOV, LOC115766418|XP_030566199.1|DNOV
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC115759690|XP_030556543.1|DNOV
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC115759688|XP_030556541.1|DNOV
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC115759689|XP_030556542.1|DNOV
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC115770882|XP_030572176.1|DNOV
OG0000116	LOC6500206|XP_014766419.2|DANA, LOC6500205|XP_001953029.1|DANA	LOC115770658|XP_030571884.1|DNOV
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC115769301|XP_030569889.1|DNOV
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC115769303|XP_030569891.1|DNOV
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC115769305|XP_030569893.1|DNOV
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC115769308|XP_030569897.1|DNOV, LOC115769307|XP_030569896.1|DNOV
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC115758561|XP_030555129.1|DNOV
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC115761228|XP_030558777.1|DNOV
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC115761623|XP_030559312.1|DNOV
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC115761429|XP_030559055.1|DNOV
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC115768766|XP_030569316.1|DNOV
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC115765330|XP_030564696.1|DNOV
OG0000120	LOC6503198|XP_001963626.1|DANA	LOC115765552|XP_030565044.1|DNOV
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC115764363|XP_030563185.1|DNOV
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC115771803|XP_030573534.1|DNOV
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC115771900|XP_030573645.1|DNOV
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC115763181|XP_030561499.1|DNOV
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC115767044|XP_030567034.1|DNOV
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC115762161|XP_030560138.1|DNOV
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC115759056|XP_030555741.1|DNOV
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC115759448|XP_030556240.1|DNOV
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC115763740|XP_030562303.1|DNOV
OG0000124	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA	LOC115764579|XP_030563591.1|DNOV
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC115771741|XP_030573428.1|DNOV
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC115761248|XP_030558810.1|DNOV
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC115761028|XP_030558500.1|DNOV
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC115759005|XP_030555672.1|DNOV, LOC115759108|XP_030555807.1|DNOV
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA	LOC115761512|XP_030559141.1|DNOV
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC115761427|XP_030559046.1|DNOV
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC115761374|XP_030558985.1|DNOV
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC115763691|XP_030562236.1|DNOV
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA, LOC6498353|XP_032311292.1|DANA	LOC115764129|XP_030562860.1|DNOV
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC115771969|XP_030573747.1|DNOV, LOC115763858|XP_030562496.1|DNOV
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC115768023|XP_030568300.1|DNOV
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC115769838|XP_030570672.1|DNOV
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC115769679|XP_030570455.1|DNOV
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC115768022|XP_030568299.1|DNOV
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC115769661|XP_030570434.1|DNOV
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC115769320|XP_030569913.1|DNOV
OG0000130	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC115769660|XP_030570433.1|DNOV
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC115761671|XP_030559382.1|DNOV
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC115760166|XP_030557246.1|DNOV
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC115759623|XP_030556467.1|DNOV
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC115757657|XP_030553830.1|DNOV
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC115767392|XP_030567515.1|DNOV
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC115759801|XP_030556744.1|DNOV
OG0000137	LOC6507381|XP_014765193.1|DANA	LOC115768079|XP_030568404.1|DNOV
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC115764130|XP_030562861.1|DNOV
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC115771032|XP_030572427.1|DNOV
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC115759568|XP_030556393.1|DNOV
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC115759565|XP_030556391.1|DNOV
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC115759562|XP_030556388.1|DNOV
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC115769770|XP_030570594.1|DNOV, LOC115769889|XP_030570764.1|DNOV, LOC115769888|XP_030570761.1|DNOV
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC115771802|XP_030573533.1|DNOV
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC115769898|XP_030570779.1|DNOV
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC115769899|XP_030570780.1|DNOV
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC115769900|XP_030570781.1|DNOV
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC115770626|XP_030571829.1|DNOV
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC115760416|XP_030557579.1|DNOV
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC115767833|XP_030568035.1|DNOV
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC115769511|XP_030570205.1|DNOV
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC115769830|XP_030570664.1|DNOV
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC115764707|XP_030563766.1|DNOV
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC115765151|XP_030564416.1|DNOV
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC115759963|XP_030556972.1|DNOV
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC115765270|XP_030564620.1|DNOV
OG0000145	LOC6496821|XP_001963330.1|DANA	LOC115760147|XP_030557216.1|DNOV
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC115760148|XP_030557217.1|DNOV
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC115765501|XP_030564973.1|DNOV
OG0000147	LOC6499192|XP_001955143.1|DANA	LOC115763989|XP_030562661.1|DNOV
OG0000147	LOC6499191|XP_001955144.1|DANA	LOC115763990|XP_030562666.1|DNOV
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC115759976|XP_030556989.1|DNOV
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC115763251|XP_030561588.1|DNOV
OG0000149	LOC6505398|XP_001966896.1|DANA	LOC115758472|XP_030555008.1|DNOV
OG0000149	LOC6502176|XP_032309346.1|DANA	LOC115768180|XP_030568547.1|DNOV
OG0000150	LOC6502400|XP_001963304.2|DANA, LOC6502401|XP_001963303.2|DANA, LOC6498676|XP_001963302.1|DANA	LOC115759941|XP_030556940.1|DNOV
OG0000151	LOC6507935|XP_001956644.1|DANA	LOC115770071|XP_030571032.1|DNOV
OG0000151	LOC6507937|XP_001956648.1|DANA	LOC115770072|XP_030571033.1|DNOV
OG0000151	LOC6507936|XP_001956647.3|DANA	LOC115758875|XP_030555530.1|DNOV
OG0000151	LOC6507130|XP_001956617.2|DANA	LOC115766062|XP_030565723.1|DNOV
OG0000152	LOC6499069|XP_001955369.1|DANA	LOC115764961|XP_030564145.1|DNOV
OG0000152	LOC6499070|XP_001955368.1|DANA	LOC115764965|XP_030564150.1|DNOV
OG0000152	LOC6499071|XP_001955367.1|DANA	LOC115765069|XP_030564304.1|DNOV
OG0000153	LOC6501547|XP_001955456.1|DANA	LOC115764667|XP_030563715.1|DNOV
OG0000153	LOC26513740|XP_014767205.1|DANA	LOC115764744|XP_030563820.1|DNOV
OG0000153	LOC6501548|XP_001955457.2|DANA	LOC115764661|XP_030563707.1|DNOV
OG0000154	LOC6499513|XP_001954469.1|DANA	LOC115768636|XP_030569165.1|DNOV
OG0000154	LOC26514622|XP_014765646.1|DANA	LOC115770295|XP_030571391.1|DNOV
OG0000155	LOC6506421|XP_001957910.1|DANA	LOC115770985|XP_030572334.1|DNOV
OG0000155	LOC6506426|XP_001957904.1|DANA	LOC115771041|XP_030572440.1|DNOV
OG0000155	LOC6493516|XP_032310219.1|DANA	LOC115771139|XP_030572570.1|DNOV
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA	LOC115760246|XP_030557364.1|DNOV
OG0000157	LOC6502539|XP_001958803.3|DANA	LOC115758115|XP_030554513.1|DNOV
OG0000158	LOC6496001|XP_001960014.2|DANA	LOC115766606|XP_030566453.1|DNOV
OG0000158	LOC6507641|XP_001956059.1|DANA	LOC115770345|XP_030571443.1|DNOV
OG0000158	LOC6507415|XP_001956060.1|DANA	LOC115770346|XP_030571444.1|DNOV
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC115771513|XP_030573108.1|DNOV
OG0000159	LOC6507855|XP_001956475.1|DANA	LOC115769762|XP_030570577.1|DNOV
OG0000159	LOC6506334|XP_032309699.1|DANA	LOC115770281|XP_030571370.1|DNOV
OG0000160	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA	LOC115771865|XP_030573605.1|DNOV
OG0000160	LOC6500817|XP_001953975.1|DANA	LOC115772049|XP_030573849.1|DNOV
OG0000161	LOC6506713|XP_032309771.1|DANA	LOC115769694|XP_030570477.1|DNOV
OG0000161	LOC6507883|XP_032310593.1|DANA	LOC115766053|XP_030565694.1|DNOV
OG0000161	LOC6504070|XP_001964116.2|DANA	LOC115766849|XP_030566759.1|DNOV
OG0000162	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA	LOC115763281|XP_030561619.1|DNOV, LOC115763200|XP_030561523.1|DNOV, LOC115763201|XP_030561525.1|DNOV
OG0000162	LOC6504224|XP_001965130.2|DANA	LOC115765477|XP_030564918.1|DNOV
OG0000163	LOC6497190|XP_001962589.1|DANA	LOC115758981|XP_030555644.1|DNOV
OG0000163	LOC6501685|XP_001955757.1|DANA, LOC6498878|XP_001955758.2|DANA	LOC115764662|XP_030563708.1|DNOV
OG0000164	LOC6496558|XP_001961143.2|DANA	LOC115758215|XP_030554627.1|DNOV, LOC115758111|XP_030554495.1|DNOV
OG0000164	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA	LOC115766229|XP_030565951.1|DNOV, LOC115771572|XP_030573186.1|DNOV, LOC115769302|XP_030569894.1|DNOV, LOC115763122|XP_030561428.1|DNOV
