Orthogroup	DANA.longest_only	DELE.longest_only
OG0000053	LOC6495434|XP_001958836.2|DANA	LOC108145358|XP_017126240.1|DELE
OG0000053	LOC6495214|XP_001958837.1|DANA	LOC108145357|XP_017126239.1|DELE
OG0000053	LOC6495213|XP_001958838.1|DANA	LOC108145356|XP_017126238.1|DELE
OG0000053	LOC6495436|XP_001958842.1|DANA	LOC108145362|XP_017126243.1|DELE
OG0000054	LOC6499283|XP_001954953.1|DANA	LOC108140678|XP_017119113.1|DELE
OG0000054	LOC6499280|XP_032305658.1|DANA, LOC6499281|XP_001954955.1|DANA	LOC108140358|XP_017118542.1|DELE, LOC108140357|XP_017118541.1|DELE
OG0000054	LOC6499278|XP_001954958.1|DANA	LOC108140635|XP_017119043.1|DELE
OG0000054	LOC6499282|XP_032305401.1|DANA, LOC6499279|XP_001954957.1|DANA	LOC108140634|XP_017119042.1|DELE
OG0000055	LOC6501596|XP_001955554.1|DANA	LOC108148467|XP_017130988.1|DELE, LOC108148466|XP_017130987.1|DELE
OG0000055	LOC6498987|XP_001955555.1|DANA	LOC108148509|XP_017131036.1|DELE
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC108148700|XP_017131340.1|DELE
OG0000056	LOC6499766|XP_001953965.2|DANA	LOC108148703|XP_017131343.1|DELE
OG0000056	LOC6499767|XP_001953964.1|DANA	LOC108148704|XP_017131344.1|DELE
OG0000056	LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC108148702|XP_017131342.1|DELE, LOC108148701|XP_017131341.1|DELE
OG0000056	LOC6500303|XP_001952932.1|DANA	LOC108135876|XP_017112266.1|DELE
OG0000056	LOC6500302|XP_001952931.2|DANA	LOC108135877|XP_017112269.1|DELE
OG0000058	LOC6507265|XP_001956364.1|DANA	LOC108138709|XP_017116548.1|DELE, LOC108139014|XP_017117106.1|DELE
OG0000058	LOC6502760|XP_001964984.2|DANA	LOC108143672|XP_017123672.1|DELE
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC108150544|XP_017134265.1|DELE
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC108149860|XP_017133229.1|DELE
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC108148904|XP_017131709.1|DELE
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC108148902|XP_017131707.1|DELE, LOC108148903|XP_017131708.1|DELE
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC108148901|XP_017131706.1|DELE
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC108148470|XP_017130991.1|DELE
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC108137714|XP_017115086.1|DELE
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC108138657|XP_017116487.1|DELE
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC108137459|XP_017114652.1|DELE
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC108143025|XP_017122707.1|DELE
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC108149967|XP_017133376.1|DELE
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC108148059|XP_017130401.1|DELE
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC108138018|XP_017115477.1|DELE
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC108138006|XP_017115465.1|DELE
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC108138025|XP_017115485.1|DELE
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC108136516|XP_017113265.1|DELE
OG0000062	LOC6497538|XP_001961881.1|DANA	LOC108138778|XP_017116734.1|DELE
OG0000062	LOC26515327|XP_014762422.1|DANA	LOC108138779|XP_017116735.1|DELE
OG0000062	LOC26515349|XP_014760676.1|DANA, LOC26514282|XP_014760647.1|DANA	LOC108136038|XP_017112458.1|DELE, LOC108136028|XP_017112449.1|DELE
OG0000063	LOC6501263|XP_001954874.3|DANA	LOC108135091|XP_017111151.1|DELE
OG0000063	LOC6501262|XP_001954873.1|DANA	LOC108135089|XP_017111149.1|DELE
OG0000063	LOC6501264|XP_001954875.1|DANA	LOC108135090|XP_017111150.1|DELE
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC108150132|XP_017133588.1|DELE
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC108150112|XP_017133565.1|DELE
OG0000063	LOC6506482|XP_001957792.1|DANA	LOC108150366|XP_017133993.1|DELE
OG0000063	LOC6506481|XP_001957793.1|DANA	LOC108150356|XP_017133979.1|DELE
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC108134781|XP_017110718.1|DELE
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA	LOC108135129|XP_017111226.1|DELE
OG0000065	LOC6499848|XP_001953774.1|DANA	LOC108135083|XP_017111141.1|DELE
OG0000066	LOC6504003|XP_001963990.1|DANA	LOC108138418|XP_017116103.1|DELE
OG0000066	LOC6501144|XP_001954630.1|DANA	LOC108148300|XP_017130771.1|DELE
OG0000066	LOC6498927|XP_001955666.2|DANA	LOC108148542|XP_017131073.1|DELE
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC108135204|XP_017111317.1|DELE
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC108140441|XP_017118660.1|DELE
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC108140875|XP_017119394.1|DELE
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC108135378|XP_017111558.1|DELE
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC108140552|XP_017118898.1|DELE
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC108147479|XP_017129518.1|DELE
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC108141513|XP_017120431.1|DELE
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC108147383|XP_017129307.1|DELE
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC108142223|XP_017121430.1|DELE
OG0000068	LOC6506532|XP_001957704.2|DANA	LOC108135597|XP_017111897.1|DELE
OG0000068	LOC6500414|XP_001953168.2|DANA	LOC108136670|XP_017113481.1|DELE
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC108143529|XP_017123510.1|DELE
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC108144464|XP_017124859.1|DELE
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC108147571|XP_017129645.1|DELE
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC108136307|XP_017112891.1|DELE
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC108138084|XP_017115563.1|DELE
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC108141686|XP_017120657.1|DELE
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC108135492|XP_017111724.1|DELE
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC108146757|XP_017128380.1|DELE
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC108146589|XP_017128100.1|DELE
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC108137979|XP_017115440.1|DELE
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC108137893|XP_017115321.1|DELE
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC108137978|XP_017115439.1|DELE
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC108144661|XP_017125196.1|DELE
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC108150393|XP_017134024.1|DELE
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC108142390|XP_017121714.1|DELE
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC108135696|XP_017112027.1|DELE
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC108142537|XP_017121952.1|DELE
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC108142566|XP_017122005.1|DELE
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC108142541|XP_017121955.1|DELE
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC108142539|XP_017121953.1|DELE
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC108145993|XP_017127221.1|DELE
OG0000076	LOC6500532|XP_001953403.2|DANA	LOC108135055|XP_017111088.1|DELE
OG0000076	LOC6500015|XP_001953401.2|DANA	LOC108135054|XP_017111087.1|DELE
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC108134879|XP_017110865.1|DELE
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC108134878|XP_017110863.1|DELE
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC108143509|XP_017123469.1|DELE
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC108143053|XP_017122754.1|DELE
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC108144573|XP_017125051.1|DELE
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC108148773|XP_017131468.1|DELE
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC108143331|XP_017123140.1|DELE
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC108146642|XP_017128176.1|DELE
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC108141001|XP_017119564.1|DELE
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC108144954|XP_017125592.1|DELE
OG0000079	LOC6498060|XP_001962001.1|DANA	LOC108134689|XP_017110575.1|DELE, LOC108134708|XP_017110593.1|DELE
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC108134678|XP_017110564.1|DELE, LOC108134679|XP_017110565.1|DELE
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC108134696|XP_017110582.1|DELE
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC108144727|XP_017125313.1|DELE, LOC108144830|XP_017125456.1|DELE
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC108144561|XP_017125028.1|DELE
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC108146394|XP_017127879.1|DELE
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC108137556|XP_017114771.1|DELE
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC108137394|XP_017114542.1|DELE
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC108139183|XP_017117297.1|DELE, LOC108139182|XP_017117296.1|DELE
OG0000083	LOC6496922|XP_001963135.1|DANA	LOC108141924|XP_017121037.1|DELE
OG0000083	LOC6497178|XP_001962608.1|DANA	LOC108142089|XP_017121272.1|DELE
OG0000083	LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA	LOC108141663|XP_017120626.1|DELE
OG0000083	LOC6497180|XP_001962606.1|DANA	LOC108141752|XP_017120736.1|DELE
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC108141923|XP_017121035.1|DELE
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC108145181|XP_017125909.1|DELE
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC108141471|XP_017120366.1|DELE
OG0000085	LOC6496033|XP_001960086.1|DANA	LOC108149585|XP_017132709.1|DELE
OG0000085	LOC6496032|XP_014763616.1|DANA	LOC108149597|XP_017132778.1|DELE
OG0000085	LOC6496036|XP_001960089.1|DANA	LOC108149649|XP_017132878.1|DELE, LOC108149675|XP_017132911.1|DELE, LOC108149650|XP_017132879.1|DELE, LOC108149655|XP_017132884.1|DELE
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC108149598|XP_017132782.1|DELE
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC108145443|XP_017126361.1|DELE
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC108141653|XP_017120612.1|DELE
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC108138695|XP_017116529.1|DELE
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC108141784|XP_017120782.1|DELE
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC108145086|XP_017125761.1|DELE
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC108138348|XP_017116006.1|DELE
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC108150137|XP_017133592.1|DELE
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC108144703|XP_017125283.1|DELE
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC108150155|XP_017133613.1|DELE
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC108141125|XP_017119833.1|DELE
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC108139313|XP_017117508.1|DELE
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC108150208|XP_017133709.1|DELE
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC108141353|XP_017120159.1|DELE
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC108141325|XP_017120093.1|DELE
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC108146219|XP_017127627.1|DELE
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC108145938|XP_017127135.1|DELE
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC108148708|XP_017131350.1|DELE
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC108138282|XP_017115927.1|DELE
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC108136749|XP_017113584.1|DELE
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC108136955|XP_017113929.1|DELE
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC108144026|XP_017124146.1|DELE
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC108144083|XP_017124223.1|DELE
OG0000092	LOC6501008|XP_001954370.1|DANA	LOC108147082|XP_017128860.1|DELE
OG0000092	LOC6500213|XP_001953015.1|DANA	LOC108144092|XP_017124235.1|DELE
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC108149483|XP_017132590.1|DELE, LOC108149273|XP_017132205.1|DELE
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC108144381|XP_017124644.1|DELE, LOC108144383|XP_017124647.1|DELE
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC108136649|XP_017113461.1|DELE
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC108150099|XP_017133552.1|DELE
OG0000094	LOC6493461|XP_001957806.1|DANA	LOC108150100|XP_017133553.1|DELE
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC108148190|XP_017130585.1|DELE
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC108138746|XP_017116635.1|DELE
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC108138284|XP_017115929.1|DELE
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC108140674|XP_017119108.1|DELE
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC108138624|XP_017116401.1|DELE
OG0000097	LOC6506261|XP_001958246.1|DANA	LOC108135535|XP_017111770.1|DELE
OG0000097	LOC26514754|XP_032310274.1|DANA, LOC26515540|XP_032310273.1|DANA	LOC108135537|XP_017111773.1|DELE
OG0000097	LOC6507844|XP_032310260.1|DANA	LOC108135517|XP_017111751.1|DELE, LOC108135518|XP_017111752.1|DELE
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC108134780|XP_017110717.1|DELE
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC108136221|XP_017112731.1|DELE
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC108136166|XP_017112652.1|DELE
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC108136339|XP_017112932.1|DELE
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC108144339|XP_017124551.1|DELE
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC108139231|XP_017117387.1|DELE
OG0000100	LOC6505825|XP_001964439.1|DANA	LOC108139156|XP_017117263.1|DELE
OG0000100	LOC6499464|XP_001954581.2|DANA	LOC108143798|XP_017123810.1|DELE
OG0000101	LOC6493632|XP_001958135.2|DANA	LOC108146008|XP_017127262.1|DELE
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC108144533|XP_017124982.1|DELE
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC108145434|XP_017126345.1|DELE
OG0000103	LOC6493013|XP_001956853.1|DANA	LOC108150149|XP_017133604.1|DELE
OG0000103	LOC6506530|XP_001957705.2|DANA	LOC108135601|XP_017111902.1|DELE
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC108135599|XP_017111899.1|DELE
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC108144606|XP_017125116.1|DELE
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC108146472|XP_017127979.1|DELE
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC108145705|XP_017126755.1|DELE
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC108136674|XP_017113486.1|DELE, LOC108136167|XP_017112653.1|DELE, LOC108136675|XP_017113487.1|DELE, LOC108150095|XP_017133547.1|DELE
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC108143740|XP_017123762.1|DELE
OG0000105	LOC6500504|XP_032307642.1|DANA	LOC108143955|XP_017124042.1|DELE
OG0000105	LOC6500505|XP_001953361.1|DANA	LOC108143741|XP_017123763.1|DELE
OG0000106	LOC6494361|XP_001960466.1|DANA	LOC108140795|XP_017119282.1|DELE, LOC108138666|XP_017116496.1|DELE
OG0000106	LOC26513664|XP_032305624.1|DANA, LOC26514945|XP_032306014.1|DANA	LOC108141456|XP_017120348.1|DELE, LOC108141457|XP_017120350.1|DELE
OG0000107	LOC6496163|XP_001960354.1|DANA	LOC108135376|XP_017111556.1|DELE
OG0000107	LOC6496162|XP_032306051.1|DANA	LOC108135377|XP_017111557.1|DELE, LOC108140848|XP_017119321.1|DELE
OG0000108	LOC116656433|XP_032311921.1|DANA, LOC116655426|XP_032309210.1|DANA	LOC108136149|XP_017112632.1|DELE
OG0000109	LOC6498617|XP_032311444.1|DANA	LOC108135305|XP_017111479.1|DELE
OG0000109	LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC108135351|XP_017111532.1|DELE
OG0000109	LOC6498607|XP_001963150.1|DANA	LOC108142109|XP_017121293.1|DELE
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC108142059|XP_017121232.1|DELE
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC108142251|XP_017121459.1|DELE
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC108142847|XP_017122405.1|DELE
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC108142851|XP_017122408.1|DELE
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC108142800|XP_017122344.1|DELE
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC108143602|XP_017123614.1|DELE
OG0000111	LOC6494598|XP_001960034.3|DANA	LOC108143335|XP_017123143.1|DELE, LOC108145905|XP_017127098.1|DELE
OG0000111	LOC6496010|XP_001960035.1|DANA	LOC108143305|XP_017123108.1|DELE
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC108147660|XP_017129832.1|DELE
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC108145153|XP_017125862.1|DELE, LOC108143829|XP_017123866.1|DELE
OG0000113	LOC6499153|XP_001955201.2|DANA	LOC108148204|XP_017130600.1|DELE, LOC108148205|XP_017130601.1|DELE
OG0000113	LOC6497498|XP_014761715.2|DANA	LOC108138199|XP_017115809.1|DELE
OG0000113	LOC26514152|XP_014765581.1|DANA	LOC108142622|XP_017122099.1|DELE
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC108138086|XP_017115561.1|DELE
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC108138081|XP_017115558.1|DELE
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC108138085|XP_017115560.1|DELE
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC108143885|XP_017123948.1|DELE
OG0000116	LOC6500206|XP_014766419.2|DANA	LOC108135162|XP_017111274.1|DELE, LOC108143883|XP_017123945.1|DELE
OG0000116	LOC6500210|XP_001953023.1|DANA	LOC108143884|XP_017123947.1|DELE
OG0000116	LOC6500207|XP_001953026.1|DANA	LOC108143891|XP_017123953.1|DELE
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC108143882|XP_017123943.1|DELE
OG0000117	LOC6497093|XP_001962768.1|DANA	LOC108149302|XP_017132242.1|DELE
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC108149304|XP_017132243.1|DELE
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC108149305|XP_017132244.1|DELE
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC108149307|XP_017132247.1|DELE
OG0000118	LOC6497208|XP_001962556.2|DANA	LOC108148033|XP_017130362.1|DELE
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC108144956|XP_017125590.1|DELE, LOC108149318|XP_017132266.1|DELE
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA	LOC108135133|XP_017111230.1|DELE
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC108135026|XP_017111046.1|DELE
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC108135059|XP_017111091.1|DELE
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC108137071|XP_017114066.1|DELE
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC108144394|XP_017124663.1|DELE
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC108137437|XP_017114591.1|DELE
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC108139344|XP_017117557.1|DELE
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC108139343|XP_017117556.1|DELE
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC108147769|XP_017129988.1|DELE
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC108142313|XP_017121554.1|DELE
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC108141307|XP_017120063.1|DELE
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC108149198|XP_017132117.1|DELE
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC108144268|XP_017124442.1|DELE
OG0000123	LOC6499709|XP_001954084.1|DANA	LOC108136864|XP_017113794.1|DELE
OG0000123	LOC6499440|XP_032312082.1|DANA	LOC108148237|XP_017130642.1|DELE
OG0000123	LOC6499441|XP_001954634.1|DANA	LOC108148236|XP_017130640.1|DELE
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC108148239|XP_017130644.1|DELE
OG0000124	LOC6495418|XP_001958805.1|DANA	LOC108145410|XP_017126299.1|DELE
OG0000124	LOC6504313|XP_001967793.2|DANA	LOC108145353|XP_017126231.1|DELE
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC108148774|XP_017131471.1|DELE
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC108136899|XP_017113845.1|DELE
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC108137933|XP_017115374.1|DELE
OG0000125	LOC6494129|XP_001960909.2|DANA	LOC108137934|XP_017115375.1|DELE
OG0000126	LOC6501441|XP_014767048.1|DANA	LOC108148524|XP_017131051.1|DELE
OG0000127	LOC6500069|XP_001953278.1|DANA	LOC108141207|XP_017119944.1|DELE
OG0000127	LOC6500068|XP_001953279.1|DANA	LOC108140979|XP_017119537.1|DELE
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC108141206|XP_017119942.1|DELE
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC108141242|XP_017119988.1|DELE
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC108145252|XP_017126018.1|DELE
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA	LOC108141660|XP_017120618.1|DELE, LOC108145226|XP_017125977.1|DELE
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC108138513|XP_017116247.1|DELE
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC108150127|XP_017133582.1|DELE
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC108141963|XP_017121097.1|DELE
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC108138512|XP_017116246.1|DELE
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC108142383|XP_017121706.1|DELE
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC108142691|XP_017122189.1|DELE
OG0000130	LOC6493779|XP_001958417.1|DANA	LOC108142382|XP_017121705.1|DELE
OG0000130	LOC6493778|XP_001958416.1|DANA	LOC108142380|XP_017121704.1|DELE
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC108149907|XP_017133301.1|DELE
OG0000132	LOC6504245|XP_001965101.1|DANA	LOC108138336|XP_017115989.1|DELE
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC108138353|XP_017116013.1|DELE
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC108136780|XP_017113631.1|DELE
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC108135231|XP_017111382.1|DELE
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC108149954|XP_017133359.1|DELE
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC108135330|XP_017111507.1|DELE
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC108148293|XP_017130752.1|DELE
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC108142433|XP_017121783.1|DELE
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC108143794|XP_017123806.1|DELE
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC108144076|XP_017124215.1|DELE
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC108144086|XP_017124228.1|DELE
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC108134962|XP_017110976.1|DELE
OG0000139	LOC6494508|XP_001960203.1|DANA	LOC108145788|XP_017126848.1|DELE, LOC108150441|XP_017134088.1|DELE, LOC108143169|XP_017122902.1|DELE, LOC108144332|XP_017124531.1|DELE
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC108148775|XP_017131473.1|DELE
OG0000141	LOC6493033|XP_001956909.1|DANA	LOC108147394|XP_017129319.1|DELE
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC108147460|XP_017129480.1|DELE
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC108147461|XP_017129482.1|DELE
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC108147462|XP_017129483.1|DELE
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC108139146|XP_017117253.1|DELE
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC108134990|XP_017111012.1|DELE
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC108136437|XP_017113085.1|DELE
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC108135695|XP_017112026.1|DELE
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC108135691|XP_017112022.1|DELE
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC108135152|XP_017111265.1|DELE
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC108135421|XP_017111634.1|DELE
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC108137776|XP_017115173.1|DELE
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC108137321|XP_017114435.1|DELE
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC108150411|XP_017134058.1|DELE
