Orthogroup	DANA.longest_only	BCOP.longest_only
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC119071144|XP_037031768.1|BCOP, LOC119066519|XP_037024932.1|BCOP, LOC119084806|XP_037050772.1|BCOP
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC119077030|XP_037040043.1|BCOP
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC119071066|XP_037031596.1|BCOP, LOC119071181|XP_037031846.1|BCOP
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC119077040|XP_037040059.1|BCOP
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC119080738|XP_037045178.1|BCOP, LOC119067907|XP_037027094.1|BCOP, LOC119080632|XP_037044934.1|BCOP, LOC119068130|XP_037027486.1|BCOP
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC119084681|XP_037050656.1|BCOP
OG0000087	LOC6497827|XP_032307448.1|DANA, LOC6498545|XP_001963033.1|DANA	LOC119075761|XP_037038197.1|BCOP
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC119079125|XP_037042849.1|BCOP
OG0000088	LOC6502421|XP_001962636.2|DANA, LOC6507889|XP_032310261.1|DANA, LOC26514739|XP_014764045.1|DANA, LOC6507890|XP_032309932.1|DANA	LOC119082220|XP_037047569.1|BCOP
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC119082274|XP_037047643.1|BCOP
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC119068248|XP_037027675.1|BCOP
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC119081420|XP_037046225.1|BCOP, LOC119081121|XP_037045760.1|BCOP, LOC119081493|XP_037046395.1|BCOP
OG0000090	LOC6495340|XP_001958614.1|DANA, LOC6495339|XP_032306761.1|DANA, LOC6507692|XP_014765406.1|DANA, LOC6507073|XP_032309532.1|DANA	LOC119078560|XP_037042023.1|BCOP, LOC119072351|XP_037033434.1|BCOP, LOC119085017|XP_037051089.1|BCOP, LOC119071272|XP_037032032.1|BCOP, LOC119081800|XP_037046914.1|BCOP
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC119067519|XP_037026434.1|BCOP
OG0000091	LOC6497391|XP_001962180.1|DANA, LOC6500890|XP_001954116.1|DANA, LOC6500891|XP_001954117.1|DANA	LOC119085240|XP_037051459.1|BCOP
OG0000092	LOC6500214|XP_001953014.1|DANA, LOC6500347|XP_001953016.1|DANA, LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC119083172|XP_037048727.1|BCOP, LOC119078526|XP_037041987.1|BCOP, LOC119074994|XP_037037291.1|BCOP
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC119085908|XP_037052349.1|BCOP, LOC119078154|XP_037041523.1|BCOP
OG0000093	LOC6502575|XP_001960179.1|DANA, LOC6508048|XP_032306131.1|DANA	LOC119071388|XP_037032160.1|BCOP, LOC119069925|XP_037030042.1|BCOP, LOC119070868|XP_037031275.1|BCOP
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC119074158|XP_037036056.1|BCOP
OG0000094	LOC6493460|XP_001957805.1|DANA, LOC6493461|XP_001957806.1|DANA, LOC6501401|XP_001955180.1|DANA	LOC119072953|XP_037034173.1|BCOP, LOC119072965|XP_037034181.1|BCOP, LOC119082341|XP_037047786.1|BCOP, LOC119072977|XP_037034192.1|BCOP, LOC119071131|XP_037031708.1|BCOP, LOC119076455|XP_037039116.1|BCOP, LOC119081968|XP_037047175.1|BCOP
OG0000096	LOC26515135|XP_032306053.1|DANA, LOC26513823|XP_032305336.1|DANA, LOC6500320|XP_001952965.1|DANA, LOC6497252|XP_001962468.1|DANA	LOC119071730|XP_037032649.1|BCOP
OG0000099	LOC6504649|XP_001966471.1|DANA, LOC6504861|XP_001966472.1|DANA	LOC119069058|XP_037028826.1|BCOP, LOC119078025|XP_037041330.1|BCOP
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC119077680|XP_037040831.1|BCOP, LOC119076063|XP_037038600.1|BCOP, LOC119085712|XP_037052057.1|BCOP, LOC119085711|XP_037052055.1|BCOP, LOC119076768|XP_037039615.1|BCOP, LOC119078073|XP_037041423.1|BCOP, LOC119069637|XP_037029638.1|BCOP
OG0000101	LOC6493631|XP_032309640.1|DANA, LOC6493637|XP_032310766.1|DANA, LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA, LOC116655752|XP_032309646.1|DANA	LOC119077397|XP_037040498.1|BCOP, LOC119082930|XP_037048481.1|BCOP
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC119083655|XP_037049326.1|BCOP, LOC119081277|XP_037045928.1|BCOP, LOC119075318|XP_037037633.1|BCOP, LOC119066132|XP_037024317.1|BCOP
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA, LOC26514817|XP_014765666.1|DANA, LOC6495378|XP_001958702.1|DANA	LOC119074607|XP_037036759.1|BCOP
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC119081062|XP_037045672.1|BCOP, LOC119074803|XP_037036982.1|BCOP
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC119080513|XP_037044818.1|BCOP
OG0000105	LOC6506095|XP_001965114.2|DANA, LOC6500031|XP_001953356.1|DANA, LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC119080671|XP_037045000.1|BCOP
OG0000109	LOC6498607|XP_001963150.1|DANA, LOC6498606|XP_001963149.2|DANA	LOC119066520|XP_037024933.1|BCOP, LOC119068303|XP_037027739.1|BCOP, LOC119078821|XP_037042421.1|BCOP
OG0000110	LOC6493509|XP_001957895.2|DANA, LOC6493510|XP_001957896.1|DANA, LOC6493511|XP_001957897.1|DANA, LOC6506428|XP_001957898.1|DANA	LOC119073251|XP_037034515.1|BCOP
OG0000111	LOC6494597|XP_001960038.1|DANA, LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC119083195|XP_037048752.1|BCOP
OG0000113	LOC26514615|XP_014759306.1|DANA, LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA, LOC26514152|XP_014765581.1|DANA	LOC119081195|XP_037045806.1|BCOP, LOC119076161|XP_037038741.1|BCOP, LOC119076122|XP_037038686.1|BCOP
OG0000117	LOC6497093|XP_001962768.1|DANA, LOC6497092|XP_001962769.1|DANA, LOC116654468|XP_032311254.1|DANA, LOC6498420|XP_032311255.1|DANA	LOC119075248|XP_037037542.1|BCOP, LOC119077509|XP_037040636.1|BCOP
OG0000118	LOC6497208|XP_001962556.2|DANA, LOC6505594|XP_001964630.1|DANA, LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC119080287|XP_037044455.1|BCOP, LOC119076832|XP_037039727.1|BCOP, LOC119085695|XP_037052038.1|BCOP, LOC119085696|XP_037052040.1|BCOP, LOC119073481|XP_037034921.1|BCOP, LOC119076573|XP_037039263.1|BCOP
OG0000119	LOC6500638|XP_001953621.1|DANA, LOC6500637|XP_001953620.1|DANA, LOC6500639|XP_001953623.1|DANA, LOC6499924|XP_032307469.1|DANA	LOC119077086|XP_037040141.1|BCOP, LOC119077085|XP_037040140.1|BCOP
OG0000120	LOC6504852|XP_014759830.1|DANA, LOC6496786|XP_001965770.1|DANA	LOC119080998|XP_037045563.1|BCOP
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC119078165|XP_037041538.1|BCOP
OG0000122	LOC6497421|XP_001962120.1|DANA, LOC6505057|XP_032307888.1|DANA, LOC6495324|XP_001958631.1|DANA, LOC6507209|XP_032311380.1|DANA	LOC119084912|XP_037050963.1|BCOP, LOC119077176|XP_037040252.1|BCOP, LOC119075959|XP_037038431.1|BCOP
OG0000123	LOC6494655|XP_001959924.1|DANA, LOC6499709|XP_001954084.1|DANA, LOC6499440|XP_032312082.1|DANA, LOC6499441|XP_001954634.1|DANA, LOC6501146|XP_001954636.1|DANA	LOC119084065|XP_037049800.1|BCOP
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC119067921|XP_037027119.1|BCOP
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC119081947|XP_037047122.1|BCOP
OG0000126	LOC6501441|XP_014767048.1|DANA, LOC26514746|XP_032307471.1|DANA	LOC119077979|XP_037041260.1|BCOP
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA, LOC6500070|XP_001953277.1|DANA, LOC6500071|XP_001953276.2|DANA	LOC119076071|XP_037038610.1|BCOP, LOC119079079|XP_037042783.1|BCOP
OG0000129	LOC6504105|XP_014761187.1|DANA, LOC6507784|XP_001956338.1|DANA, LOC26514837|XP_014762380.1|DANA, LOC6504106|XP_001964190.1|DANA	LOC119074452|XP_037036480.1|BCOP
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC119069789|XP_037029826.1|BCOP, LOC119083693|XP_037049377.1|BCOP, LOC119068661|XP_037028233.1|BCOP
OG0000132	LOC6504245|XP_001965101.1|DANA, LOC6504243|XP_001965102.1|DANA, LOC6505793|XP_001964386.1|DANA	LOC119070931|XP_037031370.1|BCOP, LOC119083625|XP_037049255.1|BCOP, LOC119083840|XP_037049540.1|BCOP, LOC119076124|XP_037038688.1|BCOP, LOC119076130|XP_037038697.1|BCOP
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC119084917|XP_037050964.1|BCOP
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC119077122|XP_037040188.1|BCOP
OG0000137	LOC6507381|XP_014765193.1|DANA, LOC6501405|XP_001955183.1|DANA	LOC119076570|XP_037039260.1|BCOP
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC119075970|XP_037038454.1|BCOP
OG0000137	LOC26514920|XP_032309317.1|DANA	LOC119072476|XP_037033597.1|BCOP, LOC119072474|XP_037033594.1|BCOP, LOC119072472|XP_037033590.1|BCOP
OG0000138	LOC6500963|XP_001954253.1|DANA, LOC6500964|XP_001954254.1|DANA, LOC6499635|XP_001954255.1|DANA	LOC119075469|XP_037037812.1|BCOP, LOC119080407|XP_037044633.1|BCOP
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC119069608|XP_037029594.1|BCOP
OG0000141	LOC6506964|XP_001956912.3|DANA, LOC6506963|XP_001956913.2|DANA	LOC119081636|XP_037046587.1|BCOP, LOC119080767|XP_037045226.1|BCOP
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC119069777|XP_037029851.1|BCOP
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC119069688|XP_037029708.1|BCOP
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC119068456|XP_037027931.1|BCOP
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC119079862|XP_037043834.1|BCOP
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC119072167|XP_037033223.1|BCOP, LOC119075078|XP_037037365.1|BCOP, LOC119082915|XP_037048466.1|BCOP, LOC119083819|XP_037049510.1|BCOP, LOC119082946|XP_037048492.1|BCOP, LOC119071652|XP_037032507.1|BCOP, LOC119078755|XP_037042355.1|BCOP
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC119076752|XP_037039594.1|BCOP
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC119077624|XP_037040733.1|BCOP
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC119084638|XP_037050601.1|BCOP
OG0000145	LOC6501923|XP_001966699.3|DANA, LOC6496821|XP_001963330.1|DANA, LOC6496822|XP_001963329.2|DANA	LOC119066144|XP_037024335.1|BCOP
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC119077121|XP_037040187.1|BCOP
OG0000147	LOC6499192|XP_001955143.1|DANA, LOC6499191|XP_001955144.1|DANA	LOC119083723|XP_037049415.1|BCOP
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC119072936|XP_037034156.1|BCOP
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC119081118|XP_037045757.1|BCOP, LOC119080775|XP_037045238.1|BCOP
OG0000149	LOC6505398|XP_001966896.1|DANA, LOC6502176|XP_032309346.1|DANA	LOC119081141|XP_037045781.1|BCOP, LOC119078064|XP_037041400.1|BCOP, LOC119074697|XP_037036878.1|BCOP, LOC119074699|XP_037036882.1|BCOP, LOC119074696|XP_037036877.1|BCOP, LOC119067511|XP_037026418.1|BCOP, LOC119069831|XP_037029894.1|BCOP, LOC119079233|XP_037042919.1|BCOP, LOC119076031|XP_037038586.1|BCOP, LOC119074704|XP_037036887.1|BCOP, LOC119078972|XP_037042619.1|BCOP, LOC119066652|XP_037025122.1|BCOP, LOC119078268|XP_037041662.1|BCOP, LOC119078270|XP_037041663.1|BCOP, LOC119072648|XP_037033800.1|BCOP, LOC119084968|XP_037051016.1|BCOP
OG0000152	LOC6499069|XP_001955369.1|DANA, LOC6499070|XP_001955368.1|DANA, LOC6499071|XP_001955367.1|DANA	LOC119069768|XP_037029799.1|BCOP, LOC119083779|XP_037049473.1|BCOP
OG0000154	LOC6499512|XP_032309745.1|DANA, LOC6499513|XP_001954469.1|DANA, LOC26514622|XP_014765646.1|DANA	LOC119066036|XP_037024149.1|BCOP, LOC119080323|XP_037044538.1|BCOP, LOC119078752|XP_037042348.1|BCOP, LOC119077199|XP_037040275.1|BCOP, LOC119077198|XP_037040273.1|BCOP, LOC119077197|XP_037040272.1|BCOP, LOC119078144|XP_037041514.1|BCOP, LOC119078143|XP_037041513.1|BCOP, LOC119082885|XP_037048439.1|BCOP, LOC119078535|XP_037041997.1|BCOP, LOC119068873|XP_037028607.1|BCOP, LOC119073600|XP_037035068.1|BCOP, LOC119076693|XP_037039497.1|BCOP, LOC119078164|XP_037041534.1|BCOP
OG0000155	LOC6506421|XP_001957910.1|DANA, LOC6506426|XP_001957904.1|DANA, LOC6493516|XP_032310219.1|DANA	LOC119070504|XP_037030760.1|BCOP
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA, LOC6502539|XP_001958803.3|DANA	LOC119081533|XP_037046430.1|BCOP
OG0000158	LOC6496001|XP_001960014.2|DANA, LOC6507641|XP_001956059.1|DANA, LOC6507415|XP_001956060.1|DANA	LOC119066838|XP_037025433.1|BCOP
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC119071737|XP_037032662.1|BCOP
OG0000159	LOC6507855|XP_001956475.1|DANA	LOC119070684|XP_037031027.1|BCOP
OG0000160	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA, LOC6500817|XP_001953975.1|DANA	LOC119074814|XP_037036998.1|BCOP, LOC119073756|XP_037035310.1|BCOP, LOC119084177|XP_037049932.1|BCOP, LOC119070694|XP_037031041.1|BCOP, LOC119070394|XP_037030608.1|BCOP, LOC119080673|XP_037044998.1|BCOP, LOC119075752|XP_037038189.1|BCOP
OG0000162	LOC6506389|XP_001957964.1|DANA, LOC6504193|XP_001965167.1|DANA, LOC6504224|XP_001965130.2|DANA	LOC119072713|XP_037033879.1|BCOP, LOC119078856|XP_037042461.1|BCOP, LOC119068500|XP_037028039.1|BCOP, LOC119067739|XP_037026798.1|BCOP
OG0000164	LOC6500384|XP_001953103.1|DANA, LOC6500143|XP_001953141.2|DANA	LOC119072994|XP_037034213.1|BCOP, LOC119066041|XP_037024160.1|BCOP, LOC119071258|XP_037031999.1|BCOP
OG0000165	LOC6503622|XP_032308428.1|DANA, LOC6493627|XP_001958126.2|DANA	LOC119068607|XP_037028159.1|BCOP
OG0000166	LOC6494788|XP_001959669.1|DANA	LOC119073858|XP_037035618.1|BCOP
OG0000166	LOC116654746|XP_032306927.1|DANA, LOC6495828|XP_032306926.1|DANA	LOC119071749|XP_037032679.1|BCOP, LOC119068609|XP_037028163.1|BCOP
OG0000167	LOC6506991|XP_001956866.1|DANA, LOC6493019|XP_001956868.1|DANA, LOC6506992|XP_001956865.1|DANA, LOC6502799|XP_001956867.2|DANA	LOC119083207|XP_037048770.1|BCOP, LOC119077362|XP_037040434.1|BCOP, LOC119080181|XP_037044302.1|BCOP
OG0000169	LOC6499826|XP_001953835.2|DANA	LOC119078686|XP_037042236.1|BCOP
OG0000169	LOC6502845|XP_001957991.1|DANA, LOC6493556|XP_001957990.1|DANA, LOC6499907|XP_001953658.1|DANA	LOC119070541|XP_037030812.1|BCOP
OG0000170	LOC6497315|XP_001962336.2|DANA, LOC6497316|XP_001962335.1|DANA	LOC119068257|XP_037027690.1|BCOP
OG0000171	LOC6497107|XP_032311135.1|DANA	LOC119077027|XP_037040036.1|BCOP
OG0000171	LOC6504542|XP_014760443.1|DANA	LOC119078436|XP_037041851.1|BCOP
OG0000171	LOC6502870|XP_032311863.1|DANA	LOC119069385|XP_037029335.1|BCOP
OG0000172	LOC6493096|XP_032309598.1|DANA	LOC119080398|XP_037044615.1|BCOP
OG0000173	LOC26515599|XP_014764145.1|DANA, LOC6494145|XP_001960871.1|DANA	LOC119081507|XP_037046410.1|BCOP
OG0000175	LOC6500937|XP_001954206.2|DANA	LOC119085626|XP_037051954.1|BCOP
OG0000175	LOC6499579|XP_001954348.3|DANA	LOC119085691|XP_037052033.1|BCOP, LOC119085693|XP_037052034.1|BCOP, LOC119085697|XP_037052041.1|BCOP, LOC119080410|XP_037044644.1|BCOP, LOC119080343|XP_037044539.1|BCOP, LOC119085694|XP_037052035.1|BCOP
OG0000177	LOC6501804|XP_001967174.3|DANA	LOC119070258|XP_037030426.1|BCOP
OG0000177	LOC6501645|XP_001955669.1|DANA	LOC119067483|XP_037026379.1|BCOP
OG0000177	LOC26514208|XP_014765587.1|DANA	LOC119079898|XP_037043882.1|BCOP
OG0000179	LOC6496228|XP_032306947.1|DANA, LOC6494932|XP_001959377.1|DANA	LOC119081914|XP_037047044.1|BCOP, LOC119079040|XP_037042722.1|BCOP
OG0000179	LOC6497819|XP_001961509.2|DANA	LOC119071177|XP_037031839.1|BCOP
OG0000181	LOC6498818|XP_001965869.1|DANA, LOC6500983|XP_001954299.1|DANA	LOC119080812|XP_037045279.1|BCOP
OG0000182	LOC6501427|XP_001955231.1|DANA	LOC119074666|XP_037036843.1|BCOP
OG0000182	LOC6499135|XP_001955233.1|DANA, LOC6499134|XP_001955234.1|DANA	LOC119072417|XP_037033532.1|BCOP
OG0000183	LOC6504700|XP_014759779.2|DANA, LOC6493761|XP_001958385.1|DANA, LOC6506375|XP_032310821.1|DANA	LOC119083232|XP_037048788.1|BCOP, LOC119079322|XP_037043012.1|BCOP, LOC119082279|XP_037047650.1|BCOP, LOC119079306|XP_037042991.1|BCOP, LOC119074141|XP_037036033.1|BCOP
OG0000184	LOC116655995|XP_032310894.1|DANA, LOC6496842|XP_032310893.1|DANA	LOC119076294|XP_037038852.1|BCOP, LOC119080732|XP_037045167.1|BCOP, LOC119076296|XP_037038854.1|BCOP, LOC119076297|XP_037038856.1|BCOP, LOC119066302|XP_037024577.1|BCOP, LOC119075336|XP_037037661.1|BCOP, LOC119081707|XP_037046712.1|BCOP, LOC119076295|XP_037038853.1|BCOP
OG0000185	LOC6496485|XP_001960995.1|DANA, LOC6499566|XP_001954365.1|DANA	LOC119068042|XP_037027302.1|BCOP, LOC119084360|XP_037050204.1|BCOP, LOC119067542|XP_037026494.1|BCOP
OG0000186	LOC6502971|XP_001963494.2|DANA, LOC6502969|XP_001963496.1|DANA	LOC119068740|XP_037028338.1|BCOP
OG0000187	LOC6503721|XP_001963863.1|DANA	LOC119081594|XP_037046524.1|BCOP, LOC119065977|XP_037024079.1|BCOP
OG0000188	LOC6499874|XP_014766265.1|DANA, LOC6502883|XP_001963667.2|DANA, LOC26514423|XP_014759128.1|DANA	LOC119068165|XP_037027542.1|BCOP, LOC119069968|XP_037030100.1|BCOP, LOC119082622|XP_037048079.1|BCOP
OG0000189	LOC6497807|XP_001961486.2|DANA	LOC119066285|XP_037024548.1|BCOP, LOC119082491|XP_037047904.1|BCOP
OG0000189	LOC6504888|XP_014759844.1|DANA	LOC119074481|XP_037036522.1|BCOP
OG0000190	LOC6502153|XP_032309341.1|DANA	LOC119068106|XP_037027437.1|BCOP
OG0000191	LOC6494624|XP_032306077.1|DANA	LOC119072311|XP_037033390.1|BCOP, LOC119073852|XP_037035601.1|BCOP
OG0000192	LOC6501170|XP_001954686.1|DANA, LOC26515342|XP_014765721.1|DANA, LOC6506666|XP_001957449.3|DANA	LOC119077265|XP_037040308.1|BCOP, LOC119083344|XP_037048933.1|BCOP, LOC119070534|XP_037030807.1|BCOP
OG0000193	LOC6498051|XP_001961971.1|DANA, LOC6498050|XP_001961970.1|DANA, LOC6506883|XP_001957065.1|DANA	LOC119066429|XP_037024804.1|BCOP
OG0000195	LOC6494710|XP_001959814.2|DANA	LOC119076914|XP_037039826.1|BCOP, LOC119076911|XP_037039824.1|BCOP, LOC119076913|XP_037039825.1|BCOP, LOC119076915|XP_037039827.1|BCOP
OG0000196	LOC6497924|XP_014761894.1|DANA	LOC119076987|XP_037039987.1|BCOP, LOC119076970|XP_037039959.1|BCOP
OG0000197	LOC6502181|XP_001966069.1|DANA	LOC119074868|XP_037037087.1|BCOP
OG0000197	LOC6502190|XP_001966060.2|DANA	LOC119074875|XP_037037107.1|BCOP
OG0000197	LOC116654479|XP_032308721.1|DANA	LOC119074871|XP_037037089.1|BCOP
OG0000198	LOC26513840|XP_032306079.1|DANA, LOC6502458|XP_032307574.1|DANA, LOC6502586|XP_032305978.1|DANA	LOC119070667|XP_037030999.1|BCOP
OG0000200	LOC6501604|XP_001955572.2|DANA, LOC6505549|XP_001964720.1|DANA, LOC6505551|XP_014760701.2|DANA, LOC6505550|XP_001964721.2|DANA, LOC6505548|XP_001964722.1|DANA, LOC6505546|XP_001964723.1|DANA	LOC119083328|XP_037048913.1|BCOP
OG0000201	LOC6501050|XP_001954462.1|DANA, LOC6501049|XP_001954459.1|DANA	LOC119081249|XP_037045880.1|BCOP, LOC119080245|XP_037044388.1|BCOP, LOC119084456|XP_037050333.1|BCOP, LOC119084280|XP_037050099.1|BCOP
OG0000202	LOC6505717|XP_001964397.1|DANA	LOC119074650|XP_037036823.1|BCOP
OG0000202	LOC6506388|XP_001957965.1|DANA, LOC6493541|XP_001957966.1|DANA	LOC119086010|XP_037052481.1|BCOP
OG0000203	LOC6495972|XP_001959954.1|DANA, LOC6495969|XP_001959951.2|DANA, LOC6495970|XP_001959952.1|DANA, LOC6495968|XP_001959950.1|DANA, LOC6495971|XP_001959953.1|DANA	LOC119071700|XP_037032582.1|BCOP
OG0000205	LOC6501078|XP_001954516.1|DANA, LOC6505863|XP_001964505.1|DANA	LOC119069914|XP_037030030.1|BCOP
OG0000206	LOC6496203|XP_001960440.1|DANA	LOC119086016|XP_037052485.1|BCOP
OG0000206	LOC6506080|XP_001965111.1|DANA	LOC119085366|XP_037051641.1|BCOP
OG0000206	LOC6494376|XP_001960438.1|DANA	LOC119066120|XP_037024298.1|BCOP
OG0000207	LOC6493123|XP_001957093.2|DANA, LOC6493122|XP_001957092.1|DANA	LOC119084595|XP_037050539.1|BCOP
OG0000207	LOC6506650|XP_001957474.2|DANA, LOC6506649|XP_032310004.1|DANA	LOC119076700|XP_037039507.1|BCOP, LOC119074470|XP_037036507.1|BCOP, LOC119075240|XP_037037530.1|BCOP, LOC119070997|XP_037031486.1|BCOP
OG0000209	LOC6502385|XP_001967778.2|DANA, LOC116656070|XP_032311325.1|DANA, LOC6498670|XP_032311042.1|DANA, LOC6498673|XP_001963295.1|DANA	LOC119074339|XP_037036325.1|BCOP
OG0000210	LOC6494433|XP_001960321.1|DANA, LOC6503682|XP_001963941.2|DANA	LOC119068545|XP_037028059.1|BCOP
OG0000211	LOC116656399|XP_032311840.1|DANA, LOC6500741|XP_001953824.1|DANA, LOC6500740|XP_001953823.1|DANA, LOC6498971|XP_001955584.1|DANA, LOC6506662|XP_001957456.1|DANA, LOC6501277|XP_001954905.1|DANA	LOC119070444|XP_037030690.1|BCOP
OG0000211	LOC6500742|XP_014766694.1|DANA	LOC119080746|XP_037045191.1|BCOP, LOC119080747|XP_037045192.1|BCOP, LOC119068351|XP_037027810.1|BCOP, LOC119082893|XP_037048450.1|BCOP, LOC119074430|XP_037036452.1|BCOP
OG0000212	LOC6498130|XP_001962139.2|DANA, LOC6497412|XP_014761697.1|DANA, LOC6497784|XP_001961445.2|DANA	LOC119070818|XP_037031198.1|BCOP, LOC119084250|XP_037050047.1|BCOP, LOC119082469|XP_037047883.1|BCOP, LOC119073778|XP_037035344.1|BCOP, LOC119083560|XP_037049174.1|BCOP, LOC119085545|XP_037051859.1|BCOP, LOC119084832|XP_037050811.1|BCOP, LOC119070723|XP_037031071.1|BCOP, LOC119081951|XP_037047139.1|BCOP
OG0000213	LOC6506233|XP_032310206.1|DANA, LOC6493890|XP_032311524.1|DANA	LOC119077222|XP_037040297.1|BCOP, LOC119078161|XP_037041531.1|BCOP, LOC119072022|XP_037033035.1|BCOP, LOC119069082|XP_037028899.1|BCOP
OG0000214	LOC6504984|XP_001965688.1|DANA, LOC6495471|XP_001958920.1|DANA, LOC6503420|XP_001967462.2|DANA	LOC119081039|XP_037045634.1|BCOP, LOC119070984|XP_037031466.1|BCOP, LOC119066381|XP_037024707.1|BCOP
OG0000215	LOC6493803|XP_001958471.2|DANA, LOC6493804|XP_001958472.1|DANA, LOC6493801|XP_001958468.1|DANA	LOC119071076|XP_037031613.1|BCOP, LOC119067193|XP_037025919.1|BCOP, LOC119069734|XP_037029760.1|BCOP, LOC119071024|XP_037031517.1|BCOP, LOC119071556|XP_037032375.1|BCOP
OG0000217	LOC6504938|XP_032309276.1|DANA	LOC119076525|XP_037039206.1|BCOP
OG0000217	LOC6497869|XP_001961608.1|DANA, LOC6504939|XP_001966620.1|DANA	LOC119066897|XP_037025481.1|BCOP
OG0000219	LOC6495528|XP_001959043.1|DANA, LOC6495997|XP_001960008.1|DANA, LOC6495529|XP_001959044.1|DANA	LOC119073633|XP_037035119.1|BCOP
OG0000220	LOC6507007|XP_001956841.1|DANA, LOC6507008|XP_001956838.1|DANA, LOC6493005|XP_001956839.1|DANA	LOC119083685|XP_037049364.1|BCOP
OG0000221	LOC6494857|XP_001959539.2|DANA, LOC6501555|XP_001955466.2|DANA, LOC6494856|XP_032306615.1|DANA	LOC119079523|XP_037043384.1|BCOP, LOC119079527|XP_037043404.1|BCOP
OG0000222	LOC6498414|XP_032311055.1|DANA	LOC119076255|XP_037038817.1|BCOP
OG0000223	LOC6492975|XP_001956775.2|DANA, LOC6506913|XP_001957003.1|DANA, LOC6501234|XP_001954819.1|DANA	LOC119073472|XP_037034873.1|BCOP, LOC119072064|XP_037033094.1|BCOP
OG0000224	LOC6494827|XP_014763006.1|DANA	LOC119081110|XP_037045746.1|BCOP
OG0000224	LOC6496135|XP_014763639.1|DANA	LOC119080190|XP_037044324.1|BCOP, LOC119081111|XP_037045750.1|BCOP, LOC119081109|XP_037045745.1|BCOP, LOC119077534|XP_037041024.1|BCOP, LOC119066791|XP_037025349.1|BCOP
OG0000225	LOC26515209|XP_014759161.1|DANA, LOC6503410|XP_001967482.2|DANA, LOC6503439|XP_001967481.1|DANA	LOC119066756|XP_037025327.1|BCOP
OG0000226	LOC6507308|XP_001956275.2|DANA, LOC6507752|XP_001956273.1|DANA, LOC6502822|XP_001956270.2|DANA	LOC119074792|XP_037036969.1|BCOP, LOC119069766|XP_037029798.1|BCOP, LOC119066837|XP_037025395.1|BCOP
OG0000228	LOC6503246|XP_001965824.1|DANA, LOC6501698|XP_001955788.1|DANA, LOC6498193|XP_001962273.1|DANA	LOC119085720|XP_037052063.1|BCOP
