Orthogroup	DANA.longest_only	DVIR.longest_only
OG0000056	LOC6499765|XP_001953966.1|DANA	LOC6630824|XP_002054731.1|DVIR
OG0000056	LOC6499767|XP_001953964.1|DANA, LOC6499768|XP_001953963.1|DANA, LOC6499769|XP_001953962.1|DANA	LOC26531774|XP_032295287.1|DVIR, LOC6630956|XP_002054733.1|DVIR
OG0000056	LOC6500303|XP_001952932.1|DANA, LOC6500302|XP_001952931.2|DANA	LOC6627508|XP_002052791.1|DVIR
OG0000058	LOC6493582|XP_001958038.2|DANA, LOC6507265|XP_001956364.1|DANA, LOC6502760|XP_001964984.2|DANA	LOC6628288|XP_002051345.2|DVIR, LOC6628289|XP_032293797.1|DVIR, LOC6637243|XP_002060538.2|DVIR
OG0000058	LOC6497335|XP_001962298.1|DANA	LOC6628292|XP_002051349.1|DVIR, LOC6628291|XP_002051348.1|DVIR, LOC6628290|XP_002051347.1|DVIR
OG0000058	LOC6503754|XP_001963803.1|DANA	LOC6633609|XP_002056917.1|DVIR
OG0000059	LOC6499242|XP_001955037.1|DANA	LOC6635045|XP_002058688.1|DVIR
OG0000059	LOC6499240|XP_001955039.1|DANA, LOC6501345|XP_001955040.1|DANA	LOC6635047|XP_002058690.1|DVIR
OG0000059	LOC6499241|XP_001955038.1|DANA	LOC6635046|XP_032295222.1|DVIR
OG0000059	LOC6499239|XP_001955045.1|DANA	LOC6635049|XP_002058692.2|DVIR, LOC6635050|XP_002058693.1|DVIR, LOC6634861|XP_002058696.1|DVIR
OG0000060	LOC6504067|XP_001964111.1|DANA	LOC6634791|XP_002058127.1|DVIR
OG0000060	LOC6497905|XP_001961691.1|DANA	LOC6625933|XP_002048901.1|DVIR
OG0000060	LOC26514467|XP_032305726.1|DANA	LOC6633049|XP_032289802.1|DVIR
OG0000060	LOC6505935|XP_001964647.1|DANA	LOC6632878|XP_032289764.1|DVIR
OG0000060	LOC6502151|XP_001966118.1|DANA	LOC6633466|XP_002057057.1|DVIR
OG0000060	LOC6496714|XP_014759262.1|DANA	LOC6628994|XP_002052097.1|DVIR
OG0000061	LOC6496734|XP_001967353.1|DANA	LOC6628610|XP_002052171.1|DVIR
OG0000061	LOC6496703|XP_001967348.1|DANA	LOC6628552|XP_002052178.1|DVIR, LOC6628553|XP_002052179.2|DVIR
OG0000061	LOC6496732|XP_001967351.1|DANA	LOC6628612|XP_002052173.2|DVIR
OG0000062	LOC6504406|XP_001967034.1|DANA	LOC6632062|XP_002055617.1|DVIR
OG0000062	LOC6504653|XP_001964881.1|DANA	LOC6634206|XP_002057799.2|DVIR
OG0000063	LOC6501263|XP_001954874.3|DANA, LOC6501262|XP_001954873.1|DANA, LOC6501264|XP_001954875.1|DANA	LOC6631225|XP_002053143.1|DVIR, LOC6631224|XP_002053142.2|DVIR
OG0000063	LOC6506480|XP_001957794.2|DANA	LOC6623822|XP_002047823.1|DVIR
OG0000063	LOC6506483|XP_001957791.1|DANA	LOC26531302|XP_015031723.1|DVIR
OG0000063	LOC6506482|XP_001957792.1|DANA, LOC6506481|XP_001957793.1|DANA	LOC6623725|XP_002047822.1|DVIR, LOC6623782|XP_015030590.1|DVIR
OG0000065	LOC6499838|XP_001953807.1|DANA	LOC6629926|XP_002054327.2|DVIR
OG0000065	LOC6499850|XP_001953772.1|DANA, LOC6499849|XP_001953773.1|DANA, LOC6499852|XP_001953771.2|DANA, LOC6499848|XP_001953774.1|DANA, LOC6499853|XP_001953770.1|DANA	LOC26531282|XP_032295178.1|DVIR, LOC6629266|XP_002054683.1|DVIR, LOC6629265|XP_002054682.2|DVIR, LOC6630377|XP_002054352.2|DVIR, LOC6625225|XP_002050105.1|DVIR, LOC6624840|XP_032293153.1|DVIR, LOC6624839|XP_002049183.2|DVIR
OG0000066	LOC6501144|XP_001954630.1|DANA, LOC6498927|XP_001955666.2|DANA	LOC6622764|XP_032291360.1|DVIR, LOC6633501|XP_002056825.1|DVIR
OG0000066	LOC6504182|XP_001965172.1|DANA	LOC6629133|XP_002051575.1|DVIR
OG0000066	LOC6499276|XP_001954968.1|DANA	LOC6632483|XP_002056296.1|DVIR
OG0000066	LOC6504117|XP_001964219.1|DANA	LOC6631952|XP_002055404.1|DVIR
OG0000066	LOC6502602|XP_001965886.1|DANA	LOC6636077|XP_002059608.1|DVIR
OG0000067	LOC6499795|XP_032305657.1|DANA, LOC6499794|XP_001953901.1|DANA	LOC6632379|XP_002056002.1|DVIR
OG0000067	LOC6506620|XP_001957527.1|DANA	LOC6623824|XP_002047391.1|DVIR
OG0000067	LOC6495325|XP_001958630.1|DANA	LOC116650975|XP_032292230.1|DVIR, LOC6636461|XP_002059820.1|DVIR
OG0000067	LOC6493325|XP_001957528.1|DANA	LOC6623938|XP_002047390.1|DVIR
OG0000067	LOC6506201|XP_001958352.1|DANA	LOC6623911|XP_002046867.1|DVIR
OG0000068	LOC6495108|XP_001959037.2|DANA	LOC6626486|XP_015029513.1|DVIR
OG0000068	LOC6504517|XP_032308101.1|DANA	LOC6631686|XP_032295536.1|DVIR
OG0000069	LOC6496205|XP_014763669.1|DANA	LOC6627146|XP_002048958.2|DVIR
OG0000070	LOC6503961|XP_001965215.1|DANA	LOC6628714|XP_002051332.1|DVIR
OG0000070	LOC6503769|XP_001963776.1|DANA	LOC6631435|XP_002054957.2|DVIR
OG0000070	LOC6498205|XP_001962291.1|DANA	LOC6628614|XP_002051334.1|DVIR
OG0000070	LOC6498204|XP_001962290.1|DANA	LOC6628613|XP_002051333.1|DVIR
OG0000071	LOC6507148|XP_001956586.1|DANA	LOC6623560|XP_002048623.2|DVIR
OG0000071	LOC6506125|XP_001958498.2|DANA	LOC6622067|XP_002047717.2|DVIR
OG0000071	LOC6493818|XP_001958499.2|DANA	LOC6622389|XP_032290781.1|DVIR
OG0000071	LOC6493817|XP_001958497.2|DANA	LOC116650646|XP_032290782.1|DVIR
OG0000072	LOC6496435|XP_001960911.2|DANA	LOC6635857|XP_002059479.1|DVIR
OG0000072	LOC6494126|XP_001960916.1|DANA	LOC6627108|XP_002050848.2|DVIR
OG0000072	LOC6496437|XP_001960913.2|DANA	LOC6627106|XP_002050846.1|DVIR
OG0000073	LOC6495130|XP_032306843.1|DANA	LOC6625785|XP_002049583.1|DVIR
OG0000073	LOC6504831|XP_032309092.1|DANA	LOC6634684|XP_032289237.1|DVIR
OG0000073	LOC6501709|XP_014767186.1|DANA	LOC6635019|XP_015024910.1|DVIR
OG0000074	LOC6506390|XP_001957961.1|DANA	LOC116650728|XP_032291099.1|DVIR, LOC6624120|XP_002046531.3|DVIR
OG0000074	LOC6493409|XP_001957690.2|DANA	LOC6623893|XP_002046826.2|DVIR
OG0000075	LOC6506377|XP_001957995.1|DANA	LOC6623483|XP_002048200.1|DVIR
OG0000075	LOC6493560|XP_001957997.1|DANA	LOC6623521|XP_002048202.1|DVIR
OG0000075	LOC6493559|XP_001957996.1|DANA	LOC6622654|XP_002048201.1|DVIR
OG0000075	LOC6506378|XP_001957994.1|DANA	LOC6622714|XP_002048203.1|DVIR, LOC6622627|XP_002048199.1|DVIR
OG0000076	LOC6507708|XP_032310567.1|DANA	LOC6636598|XP_015023834.1|DVIR
OG0000076	LOC6500532|XP_001953403.2|DANA, LOC6500015|XP_001953401.2|DANA	LOC6633207|XP_015026204.1|DVIR, LOC6633206|XP_032289829.1|DVIR
OG0000076	LOC6498742|XP_001967290.3|DANA	LOC6632148|XP_002055757.3|DVIR
OG0000076	LOC6498743|XP_001967289.1|DANA	LOC6631560|XP_002055437.1|DVIR
OG0000077	LOC6495454|XP_001958879.1|DANA	LOC6627101|XP_002049944.1|DVIR
OG0000077	LOC6500548|XP_001953433.1|DANA	LOC6629945|XP_002053003.1|DVIR
OG0000077	LOC6494255|XP_001960658.2|DANA	LOC6624992|XP_002049450.1|DVIR
OG0000077	LOC6498930|XP_001955657.2|DANA	LOC6631157|XP_002054511.2|DVIR
OG0000078	LOC6496013|XP_001960040.1|DANA	LOC6625190|XP_002049123.3|DVIR, LOC26531397|XP_015030323.1|DVIR, LOC6625191|XP_002049124.2|DVIR
OG0000078	LOC6506366|XP_001958015.1|DANA	LOC6622767|XP_002048006.1|DVIR
OG0000078	LOC6500459|XP_001953252.2|DANA	LOC6632525|XP_002056424.2|DVIR
OG0000078	LOC6504531|XP_014759488.1|DANA	LOC6632017|XP_002055232.3|DVIR
OG0000079	LOC116654890|XP_032307325.1|DANA, LOC26515455|XP_014762435.1|DANA, LOC6497477|XP_001961997.1|DANA, LOC26514625|XP_014762351.1|DANA	LOC6628022|XP_002052522.2|DVIR
OG0000079	LOC6497476|XP_001961998.1|DANA	LOC6628021|XP_002052521.1|DVIR
OG0000080	LOC6492911|XP_032306632.1|DANA, LOC6492910|XP_001955590.1|DANA, LOC6501610|XP_001955588.1|DANA, LOC116656055|XP_032311275.1|DANA, LOC26515084|XP_014764086.1|DANA, LOC116656191|XP_032311532.1|DANA, LOC116656193|XP_032311533.1|DANA, LOC6505843|XP_032311161.1|DANA	LOC6635875|XP_002059348.1|DVIR
OG0000080	LOC6492912|XP_001960641.1|DANA	LOC6625499|XP_002049016.1|DVIR
OG0000081	LOC6507078|XP_001956706.2|DANA	LOC6622786|XP_002047047.2|DVIR
OG0000082	LOC6496417|XP_001960874.1|DANA	LOC6624944|XP_002050224.1|DVIR
OG0000082	LOC6501080|XP_032305850.1|DANA, LOC6501083|XP_001954522.1|DANA	LOC6631012|XP_032295246.1|DVIR
OG0000082	LOC6499028|XP_001955484.1|DANA, LOC6499027|XP_032311475.1|DANA	LOC6634864|XP_002058699.1|DVIR
OG0000083	LOC6496922|XP_001963135.1|DANA, LOC6497178|XP_001962608.1|DANA, LOC6497179|XP_001962607.1|DANA, LOC6497181|XP_001962605.1|DANA, LOC6497182|XP_001962604.2|DANA, LOC6497183|XP_001962603.1|DANA, LOC6497180|XP_001962606.1|DANA	LOC6624533|XP_002047646.1|DVIR
OG0000083	LOC6498600|XP_014762200.1|DANA	LOC6627816|XP_002051141.2|DVIR
OG0000084	LOC6493976|XP_001961222.1|DANA	LOC6625031|XP_002050290.1|DVIR
OG0000084	LOC6496169|XP_001960366.1|DANA	LOC6627277|XP_002050654.1|DVIR
OG0000085	LOC6496031|XP_001960084.1|DANA	LOC6625945|XP_015029990.1|DVIR
OG0000086	LOC6495180|XP_001958901.1|DANA	LOC6625022|XP_002050781.1|DVIR, LOC6637034|XP_032292292.1|DVIR
OG0000087	LOC6496978|XP_001963012.1|DANA	LOC6627342|XP_002052453.1|DVIR
OG0000087	LOC6497827|XP_032307448.1|DANA	LOC6633896|XP_002057589.1|DVIR
OG0000087	LOC6498545|XP_001963033.1|DANA	LOC6634233|XP_032293774.1|DVIR
OG0000088	LOC6496644|XP_001961321.1|DANA	LOC6624854|XP_002049202.1|DVIR
OG0000088	LOC6502421|XP_001962636.2|DANA	LOC6628498|XP_002051493.2|DVIR
OG0000088	LOC6507889|XP_032310261.1|DANA	LOC6623155|XP_015030407.1|DVIR
OG0000088	LOC26514739|XP_014764045.1|DANA	LOC26531309|XP_015031726.1|DVIR
OG0000088	LOC6507890|XP_032309932.1|DANA	LOC6623099|XP_002048556.1|DVIR
OG0000089	LOC6500432|XP_001953205.1|DANA	LOC6630704|XP_002054644.1|DVIR
OG0000089	LOC6494393|XP_001965927.1|DANA	LOC6635266|XP_002058736.2|DVIR
OG0000089	LOC6507779|XP_001956330.2|DANA	LOC6623346|XP_002047269.1|DVIR
OG0000090	LOC6495340|XP_001958614.1|DANA	LOC6625113|XP_002049287.1|DVIR
OG0000090	LOC6495339|XP_032306761.1|DANA	LOC6625413|XP_002049290.1|DVIR
OG0000090	LOC6507692|XP_014765406.1|DANA	LOC6622878|XP_002046497.1|DVIR
OG0000090	LOC6507073|XP_032309532.1|DANA	LOC6622829|XP_002047055.2|DVIR
OG0000091	LOC6505932|XP_001964640.2|DANA	LOC6630750|XP_032294848.1|DVIR
OG0000091	LOC6497391|XP_001962180.1|DANA	LOC6627714|XP_002051636.1|DVIR
OG0000091	LOC6500890|XP_001954116.1|DANA	LOC6632846|XP_002056244.1|DVIR
OG0000091	LOC6500891|XP_001954117.1|DANA	LOC6632847|XP_002056245.1|DVIR
OG0000092	LOC6500214|XP_001953014.1|DANA	LOC6630632|XP_002053630.3|DVIR
OG0000092	LOC6500347|XP_001953016.1|DANA	LOC6630635|XP_002053633.1|DVIR
OG0000092	LOC6501008|XP_001954370.1|DANA, LOC6500213|XP_001953015.1|DANA	LOC6630634|XP_002053632.1|DVIR
OG0000093	LOC6498089|XP_001962057.1|DANA	LOC6627672|XP_002051948.1|DVIR
OG0000093	LOC6501951|XP_001966753.1|DANA	LOC6631541|XP_002055065.2|DVIR
OG0000094	LOC6493460|XP_001957805.1|DANA	LOC6623745|XP_002047834.1|DVIR
OG0000094	LOC6501401|XP_001955180.1|DANA	LOC116651603|XP_032294227.1|DVIR, LOC6628121|XP_032296013.1|DVIR
OG0000096	LOC26515135|XP_032306053.1|DANA	LOC6633088|XP_002056271.1|DVIR
OG0000096	LOC26513823|XP_032305336.1|DANA	LOC6633047|XP_002056270.1|DVIR
OG0000096	LOC6500320|XP_001952965.1|DANA	LOC6633089|XP_002056272.1|DVIR
OG0000096	LOC6497252|XP_001962468.1|DANA	LOC6628330|XP_002051202.1|DVIR
OG0000098	LOC6499837|XP_001953808.1|DANA	LOC6632457|XP_002056303.1|DVIR, LOC6634916|XP_002058676.1|DVIR
OG0000099	LOC6504649|XP_001966471.1|DANA	LOC6626032|XP_002049608.1|DVIR
OG0000099	LOC6504861|XP_001966472.1|DANA	LOC6633367|XP_032296645.1|DVIR
OG0000099	LOC6503889|XP_001963789.1|DANA	LOC6633490|XP_015025434.1|DVIR
OG0000100	LOC26515131|XP_014764095.1|DANA	LOC26530999|XP_015030268.1|DVIR
OG0000100	LOC6499567|XP_001954364.1|DANA	LOC6632993|XP_015025819.1|DVIR
OG0000100	LOC6505697|XP_001964437.1|DANA	LOC6629837|XP_002054537.2|DVIR, LOC6630168|XP_002054788.2|DVIR
OG0000101	LOC6493632|XP_001958135.2|DANA, LOC116655751|XP_032309645.1|DANA	LOC6622530|XP_015030654.1|DVIR
OG0000101	LOC116655752|XP_032309646.1|DANA	LOC116650581|XP_032290504.1|DVIR
OG0000102	LOC6496059|XP_001960131.2|DANA	LOC6626051|XP_002050456.1|DVIR
OG0000102	LOC6495563|XP_001959110.1|DANA	LOC6627172|XP_002048695.1|DVIR
OG0000103	LOC6493013|XP_001956853.1|DANA, LOC6506530|XP_001957705.2|DANA	LOC6623591|XP_002046807.1|DVIR, LOC6623698|XP_002046808.1|DVIR
OG0000103	LOC26514817|XP_014765666.1|DANA	LOC6623703|XP_002046809.1|DVIR
OG0000103	LOC6495378|XP_001958702.1|DANA	LOC6636437|XP_032291286.1|DVIR, LOC116649737|XP_032291663.1|DVIR
OG0000104	LOC6507022|XP_001956806.1|DANA	LOC6623499|XP_002046233.3|DVIR
OG0000104	LOC6492993|XP_001956811.1|DANA	LOC6623916|XP_002046238.1|DVIR
OG0000105	LOC6506095|XP_001965114.2|DANA	LOC6634229|XP_002057740.1|DVIR
OG0000105	LOC6500031|XP_001953356.1|DANA	LOC6631244|XP_002053645.1|DVIR
OG0000105	LOC6500504|XP_032307642.1|DANA, LOC6500505|XP_001953361.1|DANA	LOC6631241|XP_032293557.1|DVIR
OG0000107	LOC6496163|XP_001960354.1|DANA, LOC6497607|XP_001961724.3|DANA, LOC6500335|XP_032305359.1|DANA, LOC6497608|XP_032307443.1|DANA, LOC116654916|XP_032307444.1|DANA, LOC6497610|XP_001961722.1|DANA, LOC6496162|XP_032306051.1|DANA, LOC6496160|XP_032306054.1|DANA, LOC6496161|XP_032306052.1|DANA	LOC6626882|XP_002049719.3|DVIR, LOC6624939|XP_002049038.3|DVIR, LOC6624938|XP_032293158.1|DVIR, LOC26530451|XP_015030202.1|DVIR
OG0000109	LOC6498617|XP_032311444.1|DANA, LOC6498616|XP_032311446.1|DANA, LOC6498615|XP_001963161.2|DANA	LOC6628484|XP_002052031.2|DVIR
OG0000109	LOC6498606|XP_001963149.2|DANA	LOC6628433|XP_032294226.1|DVIR
OG0000110	LOC6493509|XP_001957895.2|DANA	LOC6622405|XP_002046654.1|DVIR
OG0000110	LOC6493510|XP_001957896.1|DANA	LOC6622336|XP_032291383.1|DVIR, LOC6622410|XP_002046655.1|DVIR
OG0000110	LOC6493511|XP_001957897.1|DANA	LOC6622454|XP_002046656.2|DVIR
OG0000110	LOC6506428|XP_001957898.1|DANA	LOC6622494|XP_002046657.1|DVIR
OG0000111	LOC6494597|XP_001960038.1|DANA	LOC6625186|XP_002049119.1|DVIR
OG0000111	LOC6494598|XP_001960034.3|DANA, LOC6496010|XP_001960035.1|DANA	LOC6624898|XP_002049116.1|DVIR, LOC6624897|XP_002049115.1|DVIR
OG0000112	LOC6504959|XP_001965732.1|DANA	LOC6631730|XP_002055577.1|DVIR
OG0000112	LOC6504534|XP_001967086.1|DANA	LOC6631731|XP_002055578.1|DVIR, LOC6632015|XP_002055230.1|DVIR, LOC6632116|XP_002055254.1|DVIR
OG0000113	LOC26514615|XP_014759306.1|DANA	LOC26530946|XP_015024980.1|DVIR
OG0000113	LOC6499153|XP_001955201.2|DANA, LOC6497498|XP_014761715.2|DANA	LOC6631790|XP_002055369.2|DVIR, LOC6633853|XP_002057376.2|DVIR
OG0000114	LOC6502753|XP_001965083.1|DANA	LOC6627890|XP_002052296.1|DVIR
OG0000114	LOC6506027|XP_001965082.1|DANA	LOC6627889|XP_002052295.1|DVIR
OG0000114	LOC6504280|XP_001965081.1|DANA	LOC6627888|XP_002052294.1|DVIR
OG0000116	LOC6500211|XP_001953022.2|DANA	LOC6630742|XP_002053203.1|DVIR
OG0000116	LOC6500206|XP_014766419.2|DANA, LOC6500205|XP_001953029.1|DANA	LOC6630740|XP_002053201.1|DVIR
OG0000116	LOC6500209|XP_001953024.1|DANA, LOC6500208|XP_001953025.1|DANA	LOC6630741|XP_002053202.1|DVIR
OG0000117	LOC6497092|XP_001962769.1|DANA	LOC6633971|XP_002057479.1|DVIR
OG0000117	LOC116654468|XP_032311254.1|DANA	LOC6633970|XP_002057478.1|DVIR
OG0000117	LOC6498420|XP_032311255.1|DANA	LOC6633968|XP_002057476.1|DVIR, LOC6633969|XP_002057477.1|DVIR
OG0000118	LOC6503719|XP_001965264.1|DANA, LOC6503708|XP_032311143.1|DANA	LOC6627951|XP_002051424.1|DVIR
OG0000119	LOC6500639|XP_001953623.1|DANA	LOC6632723|XP_002056046.1|DVIR
OG0000119	LOC6499924|XP_032307469.1|DANA	LOC6632724|XP_002056047.1|DVIR
OG0000120	LOC6504852|XP_014759830.1|DANA	LOC6634529|XP_002057958.1|DVIR
OG0000120	LOC6502526|XP_001959929.1|DANA	LOC6625102|XP_002050121.1|DVIR
OG0000120	LOC6503198|XP_001963626.1|DANA	LOC6635721|XP_002059158.1|DVIR
OG0000121	LOC6498269|XP_001962431.1|DANA	LOC6632053|XP_002055250.1|DVIR
OG0000121	LOC6500259|XP_001952922.1|DANA	LOC6630360|XP_002054040.1|DVIR
OG0000121	LOC6500258|XP_001952923.2|DANA	LOC6630940|XP_032295844.1|DVIR
OG0000122	LOC6497421|XP_001962120.1|DANA	LOC6628202|XP_002052211.2|DVIR
OG0000122	LOC6505057|XP_032307888.1|DANA	LOC6635441|XP_002058981.1|DVIR
OG0000122	LOC6495324|XP_001958631.1|DANA	LOC116651034|XP_032292531.1|DVIR, LOC6636460|XP_002059819.1|DVIR
OG0000122	LOC6507209|XP_032311380.1|DANA	LOC6629169|XP_002051908.1|DVIR
OG0000123	LOC6494655|XP_001959924.1|DANA	LOC6626378|XP_002050355.1|DVIR
OG0000123	LOC6501146|XP_001954636.1|DANA	LOC6633191|XP_032289496.1|DVIR
OG0000124	LOC6495418|XP_001958805.1|DANA, LOC6504313|XP_001967793.2|DANA	LOC6625762|XP_002049873.1|DVIR
OG0000125	LOC6505922|XP_014760838.1|DANA	LOC6630876|XP_015026944.1|DVIR
OG0000125	LOC6500877|XP_014766772.1|DANA	LOC6632605|XP_015026066.1|DVIR
OG0000125	LOC6494128|XP_001960910.1|DANA	LOC6627104|XP_002050844.2|DVIR
OG0000126	LOC26514746|XP_032307471.1|DANA	LOC6628583|XP_002051517.1|DVIR, LOC6628582|XP_032293597.1|DVIR
OG0000127	LOC6500069|XP_001953278.1|DANA, LOC6500068|XP_001953279.1|DANA	LOC6632494|XP_002056447.1|DVIR
OG0000127	LOC6500070|XP_001953277.1|DANA	LOC6632493|XP_002056446.1|DVIR
OG0000127	LOC6500071|XP_001953276.2|DANA	LOC6632492|XP_032289615.1|DVIR
OG0000128	LOC6494973|XP_001959303.1|DANA, LOC6494972|XP_032306981.1|DANA	LOC6625639|XP_002050309.2|DVIR
OG0000128	LOC6494975|XP_001959301.2|DANA, LOC6494974|XP_001959302.2|DANA, LOC6494976|XP_001959299.2|DANA, LOC6494977|XP_014763093.1|DANA, LOC6498353|XP_032311292.1|DANA	LOC6634932|XP_002058443.1|DVIR
OG0000128	LOC6499213|XP_032305663.1|DANA	LOC6625638|XP_002050308.2|DVIR, LOC6625637|XP_015029249.1|DVIR
OG0000129	LOC6504105|XP_014761187.1|DANA	LOC6633554|XP_002057251.1|DVIR
OG0000129	LOC6507784|XP_001956338.1|DANA	LOC6623097|XP_002048662.1|DVIR
OG0000129	LOC26514837|XP_014762380.1|DANA	LOC6623858|XP_002048663.1|DVIR
OG0000129	LOC6504106|XP_001964190.1|DANA	LOC6633555|XP_002057252.1|DVIR
OG0000130	LOC6506173|XP_001958415.1|DANA	LOC6623290|XP_002047305.2|DVIR
OG0000130	LOC6493780|XP_001958418.1|DANA	LOC6623408|XP_002047299.1|DVIR
OG0000130	LOC6493779|XP_001958417.1|DANA, LOC6493778|XP_001958416.1|DANA	LOC6622176|XP_002047304.1|DVIR
OG0000131	LOC6500194|XP_001953040.2|DANA	LOC6632894|XP_015026057.1|DVIR
OG0000132	LOC6504243|XP_001965102.1|DANA	LOC6628376|XP_002052628.1|DVIR
OG0000132	LOC6505793|XP_001964386.1|DANA	LOC6630679|XP_002054612.1|DVIR
OG0000134	LOC6500909|XP_032305809.1|DANA	LOC6630471|XP_002054107.1|DVIR
OG0000134	LOC6502152|XP_001966115.1|DANA	LOC6633468|XP_002057059.1|DVIR
OG0000134	LOC6496896|XP_014761428.1|DANA	LOC6629234|XP_032294008.1|DVIR
OG0000137	LOC6507381|XP_014765193.1|DANA	LOC6636844|XP_032291502.1|DVIR
OG0000137	LOC6501405|XP_001955183.1|DANA	LOC6635174|XP_002058578.1|DVIR
OG0000137	LOC6493751|XP_014764526.1|DANA	LOC6623869|XP_002046853.1|DVIR
OG0000138	LOC6500963|XP_001954253.1|DANA	LOC6629259|XP_032295167.1|DVIR
OG0000138	LOC6500964|XP_001954254.1|DANA	LOC6629610|XP_002054675.3|DVIR
OG0000138	LOC6499635|XP_001954255.1|DANA	LOC6629608|XP_002054673.2|DVIR
OG0000139	LOC6503841|XP_001965236.1|DANA	LOC6623530|XP_002047325.1|DVIR, LOC116650758|XP_032291326.1|DVIR, LOC6623382|XP_032290418.1|DVIR
OG0000140	LOC6505923|XP_001964627.1|DANA	LOC6630875|XP_002054323.2|DVIR
OG0000141	LOC6493035|XP_001956911.2|DANA	LOC6624242|XP_002046959.2|DVIR
OG0000141	LOC6506964|XP_001956912.3|DANA	LOC6624546|XP_002046960.1|DVIR
OG0000141	LOC6506963|XP_001956913.2|DANA	LOC6622272|XP_002046961.1|DVIR
OG0000142	LOC6503405|XP_032312316.1|DANA	LOC6629343|XP_002053320.3|DVIR
OG0000142	LOC6505749|XP_032305662.1|DANA	LOC6636755|XP_032296696.1|DVIR
OG0000142	LOC6505104|XP_032307877.1|DANA	LOC6632196|XP_032295221.1|DVIR
OG0000143	LOC6506275|XP_001958215.1|DANA	LOC116650413|XP_032289924.1|DVIR
OG0000143	LOC6493678|XP_001958216.1|DANA	LOC6624208|XP_002048674.2|DVIR
OG0000144	LOC6499955|XP_014766291.1|DANA	LOC6629583|XP_002054875.2|DVIR
OG0000144	LOC6505218|XP_032307837.1|DANA	LOC26531280|XP_032294839.1|DVIR
OG0000144	LOC26514477|XP_014760209.1|DANA	LOC6627421|XP_015028685.2|DVIR
OG0000145	LOC6501923|XP_001966699.3|DANA	LOC6631571|XP_002055558.2|DVIR
OG0000145	LOC6496821|XP_001963330.1|DANA	LOC6627697|XP_002052257.1|DVIR
OG0000145	LOC6496822|XP_001963329.2|DANA	LOC6627696|XP_002052256.1|DVIR
OG0000147	LOC6497036|XP_001962875.1|DANA	LOC6635761|XP_002059227.2|DVIR
OG0000147	LOC6499192|XP_001955143.1|DANA	LOC6634949|XP_002058537.1|DVIR
OG0000147	LOC6499191|XP_001955144.1|DANA	LOC6634950|XP_002058538.1|DVIR
OG0000148	LOC6497490|XP_001961975.1|DANA	LOC6628264|XP_002052544.1|DVIR
OG0000148	LOC6505350|XP_032311033.1|DANA	LOC6627419|XP_002051092.1|DVIR
OG0000149	LOC6505398|XP_001966896.1|DANA	LOC6627743|XP_002051297.1|DVIR
OG0000149	LOC6502176|XP_032309346.1|DANA	LOC6634481|XP_002058158.1|DVIR
OG0000150	LOC6502400|XP_001963304.2|DANA, LOC6502401|XP_001963303.2|DANA, LOC6498676|XP_001963302.1|DANA	LOC6627333|XP_032293973.1|DVIR
OG0000151	LOC6507935|XP_001956644.1|DANA	LOC6624491|XP_032290429.1|DVIR
OG0000151	LOC6507937|XP_001956648.1|DANA	LOC6624600|XP_015030529.1|DVIR
OG0000151	LOC6507936|XP_001956647.3|DANA	LOC6627838|XP_002051728.2|DVIR
OG0000151	LOC6507130|XP_001956617.2|DANA	LOC6623559|XP_002048335.2|DVIR
OG0000152	LOC6499069|XP_001955369.1|DANA	LOC6632780|XP_002055862.1|DVIR
OG0000152	LOC6499070|XP_001955368.1|DANA	LOC6632791|XP_002055861.2|DVIR
OG0000152	LOC6499071|XP_001955367.1|DANA	LOC6632790|XP_002055860.1|DVIR
OG0000153	LOC6501547|XP_001955456.1|DANA	LOC6630161|XP_002054781.2|DVIR
OG0000153	LOC26513740|XP_014767205.1|DANA	LOC6630159|XP_002054779.1|DVIR
OG0000153	LOC6501548|XP_001955457.2|DANA	LOC6630160|XP_002054780.1|DVIR
OG0000154	LOC6499513|XP_001954469.1|DANA	LOC6635099|XP_002058361.1|DVIR
OG0000154	LOC26514622|XP_014765646.1|DANA	LOC26531881|XP_015031806.2|DVIR
OG0000155	LOC6506421|XP_001957910.1|DANA	LOC6622871|XP_032290541.1|DVIR
OG0000155	LOC6506426|XP_001957904.1|DANA	LOC6622732|XP_002046664.1|DVIR
OG0000155	LOC6493516|XP_032310219.1|DANA	LOC6622713|XP_002046665.2|DVIR
OG0000157	LOC6504315|XP_001967792.1|DANA, LOC6504316|XP_001967794.1|DANA	LOC6626201|XP_002049879.1|DVIR
OG0000157	LOC6502539|XP_001958803.3|DANA	LOC6626202|XP_002049880.1|DVIR
OG0000158	LOC6496001|XP_001960014.2|DANA	LOC6625323|XP_002049089.1|DVIR
OG0000158	LOC6507641|XP_001956059.1|DANA	LOC6623768|XP_002047813.2|DVIR
OG0000158	LOC6507415|XP_001956060.1|DANA	LOC6623710|XP_002047812.1|DVIR
OG0000159	LOC6493872|XP_001958596.1|DANA	LOC6623061|XP_002047662.1|DVIR
OG0000159	LOC6507855|XP_001956475.1|DANA	LOC26531581|XP_032289971.1|DVIR
OG0000159	LOC6506334|XP_032309699.1|DANA	LOC6622688|XP_002048229.1|DVIR
OG0000160	LOC6500815|XP_001953973.1|DANA, LOC6500816|XP_001953974.1|DANA	LOC6630948|XP_002053938.1|DVIR
